,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.8144159653185824,0.6743758534292875,55.65217391304348,0.6669444444444445,0.0,0.0,0.0,0.7534573593330893,62.5,0.8100818452380951,0.6535017229616642,0.5280506061390042,0.9479166679084301,0.18603117012592774,0.7269043052816977,57.67195767195767,0.5547123015873017,0.6470099464058876,0.5803571480015913,0.8228174646695455,0.664088520210817,0.6369354524393614,76.47058823529412,0.6944444444444443,0.826839824517568,0.8333333333333334,0.8333333333333334,0.5211644642134836,0.692607307723484,44.44444444444444,0.40625,0.1428571343421936,0.1666666716337204,0.125,0.6929029179218488,0.6216853477080911,61.53846153846154,0.6166666666666667,0.7083333432674408,0.875,0.6000000238418579,0.13183350410585784,0.834082697591742,28.57142857142857,0.6666666666666667,0.0,0.0,0.0,0.6009304635414737,0.7334378423665404,70.0,0.5833333333333333,0.7083333432674408,0.800000011920929,0.75,0.6935826390952015,0.6720644245499627,75.0,0.8,0.75,1.0,0.6000000238418579,0.6042008814895387,0.682736139242651,60.97560975609756,0.6541666666666667,0.5868687033653259,0.4682539800802867,0.7916666666666666,0.6520643324971371
10,0.690840464285233,0.6725271107403068,56.52173913043478,0.6875396825396825,0.019047619899113973,0.06666666666666667,0.011111111442248026,0.6320604598734183,71.09375,0.7666666666666667,0.562797624617815,0.6875000055879354,0.5156250074505806,0.1773752073023759,0.7173119378054157,51.85185185185185,0.5652777777777779,0.393605704108874,0.5305555587013563,0.35451389228304225,0.539471796958903,0.813675416195435,41.17647058823529,0.6527777777777778,0.0,0.0,0.0,0.588281810294068,0.6948259388342392,44.44444444444444,0.41666666666666663,0.7727272808551788,0.6875,1.0,0.6925360384654252,1.189309373792984,23.076923076923077,0.5833333333333333,0.1428571492433548,0.25,0.10000000149011612,0.26373734688035316,1.0018967486126307,28.57142857142857,0.75,0.0,0.0,0.0,0.6720656164269593,0.7502006019514702,60.0,0.48333333333333334,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.6437968460545673,0.5242639999219945,75.0,0.8666666666666667,0.8000000715255737,0.800000011920929,0.800000011920929,1.0786913339278161,0.7315606781557304,51.21951219512195,0.5750992063492063,0.6924372042218844,0.5744047661622366,1.0,0.4832393378786105
11,0.6445556633142993,0.6796008736961844,55.65217391304348,0.6369444444444444,0.0,0.0,0.0,0.652164337902526,68.75,0.751078869047619,0.43080357275903225,0.7291666697710752,0.34583333786576986,0.20764988956273978,0.8014713179423002,47.08994708994709,0.616344246031746,0.10796957400937875,0.2847222226361434,0.06909722338120143,0.4832918446253095,0.8964862601816403,41.17647058823529,0.7263888888888889,0.0,0.0,0.0,0.6486278397530297,0.6940931838067945,44.44444444444444,0.48333333333333334,0.29999998211860657,0.2142857164144516,0.5,0.6945210906398184,1.4127275768304295,30.76923076923077,0.6428571428571428,0.125,0.5,0.0714285746216774,0.13901466242858226,1.033327564555492,28.57142857142857,0.6190476190476191,0.0,0.0,0.0,0.8460468749263415,0.7407556489148884,70.0,0.5833333333333333,0.8333333432674408,0.75,1.0,0.67440273418039,0.6810569910318407,37.5,0.8,0.0,0.0,0.0,0.6638717629360872,0.6828250545762913,46.34146341463415,0.4680555555555555,0.5080031106869379,0.3958333383003871,0.7583333353201548,0.6390590791557749
12,0.40065825428697754,0.7159792265015091,55.65217391304348,0.58,0.0,0.0,0.0,1.1942987879352756,53.90625,0.8040178571428571,0.5986045403406024,0.4738839380443096,0.9229166693985462,0.2743638694364708,0.760501728395325,59.78835978835979,0.6062003968253967,0.6602982816596826,0.5836805657794079,0.8069444472591082,0.6287411587983384,0.564661299850225,88.23529411764706,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.19008120919419452,0.6940173549002205,33.33333333333333,0.375,0.125,0.125,0.125,0.6937978630558698,0.527866138615619,76.92307692307693,0.5595238095238095,0.8285714387893677,0.9285714328289032,0.761904776096344,0.753314858984735,0.9153413235995747,28.57142857142857,0.4666666666666667,0.0,0.0,0.0,0.6013317063291398,0.6928918479983797,70.0,0.78125,0.8333333432674408,0.800000011920929,0.875,0.690145245772009,0.6616095496220706,50.0,0.8666666666666667,0.3333333134651184,1.0,0.20000000298023224,0.867442140984139,0.760664687125001,46.34146341463415,0.48055555555555546,0.6485810528198878,0.5446428631742796,0.8833333353201548,0.6153290125071802
13,0.9281504332677404,0.8130607610630051,55.65217391304348,0.6543253968253968,0.0,0.0,0.0,0.9049683463656324,67.1875,0.7613839285714286,0.2805555611848831,0.53125,0.20312500279396772,0.2458433508584781,0.8956484729283033,45.5026455026455,0.5842013888888888,0.1521825393040975,0.3611111119389534,0.10486111293236415,0.4857347581352349,1.1335271737285841,47.05882352941176,0.7263888888888889,0.13333333532015482,0.3333333333333333,0.08333333333333333,0.6632314579546861,0.702018503554993,44.44444444444444,0.46875,0.3333333432674408,0.25,0.5,0.7393232083610539,0.917584981538406,38.46153846153847,0.875,0.34285715222358704,1.0,0.2083333358168602,0.6167217183931403,0.7893654559679888,28.57142857142857,0.9444444444444444,0.0,0.0,0.0,0.833982011069996,0.8908787195821481,50.0,0.375,0.6666666865348816,0.5,1.0,0.5413560120166039,0.6533941561887261,37.5,0.8,0.0,0.0,0.0,0.6604482715498736,0.6920493775310219,56.09756097560976,0.6229166666666667,0.11111111442248027,0.16666666666666666,0.08333333333333333,0.5649532048426913
14,0.49446426341085176,0.6820428076755511,60.86956521739131,0.6520238095238096,0.29571428894996643,0.3944444477558136,0.2544444461663564,0.7320038099239217,71.875,0.7822916666666667,0.5851190537214279,0.7041666712611914,0.5520833376795053,0.34780851716564215,0.7673247661981497,61.904761904761905,0.6136160714285716,0.5832611930867037,0.6319444521019856,0.583234133819739,0.9951538744328939,0.6231063296212634,70.58823529411765,0.7222222222222223,0.4722222288449605,0.5833333333333334,0.40000001589457196,0.38530788725461995,0.6952733336349461,44.44444444444444,0.5,0.3333333432674408,0.25,0.5,0.6955247868299724,0.8147143906019955,53.84615384615385,0.7083333333333333,0.5873016268014908,0.9000000059604645,0.5833333358168602,0.33277746988232165,0.7915529733609166,35.714285714285715,0.6000000000000001,0.1666666567325592,0.5,0.10000000149011612,0.5194261440495804,0.7076531970314697,50.0,0.375,0.6666666865348816,0.5,1.0,0.6161867091087512,0.5602173280781522,75.0,0.8666666666666667,0.75,1.0,0.6000000238418579,0.7541927275330661,0.7122242907546509,51.21951219512195,0.6333333333333333,0.30634920795758563,0.3083333373069763,0.31111112236976624,0.6092427926255508
15,0.6166933240220891,0.81417394451439,55.65217391304348,0.6961111111111111,0.0,0.0,0.0,0.7899493307865755,70.3125,0.76875,0.5964781902730465,0.6239583399146795,0.6635416736826301,0.20677636828152288,0.7959603000058668,60.84656084656085,0.6808779761904761,0.5849747521181902,0.7102182606856028,0.5916666723787785,0.8216519826383992,0.6031487990645173,82.35294117647058,0.7666666666666666,0.8690476218859354,1.0,0.7833333412806193,0.13546079248615453,0.6943761219341962,44.44444444444444,0.45,0.7727272808551788,0.6875,1.0,0.6956554190457128,1.1037850719171949,46.15384615384615,0.75,0.3636363744735718,0.5,0.2857142984867096,0.43443876647789254,0.7230754960277699,35.714285714285715,0.7708333333333333,0.1428571492433548,0.5,0.0833333358168602,0.3688522390356056,0.7486371092768435,70.0,0.5166666666666666,0.4166666865348816,0.3571428656578064,0.5,0.8120680634803432,0.6461038317802283,37.5,0.8666666666666667,0.0,0.0,0.0,0.8748409155786344,0.7069253121593772,56.09756097560976,0.4826388888888889,0.4734913259744644,0.43888889749844867,0.5833333333333334,0.5853811294566993
16,0.4716103150483672,0.8031298635804829,57.391304347826086,0.5727380952380953,0.2897354523340861,0.4444444477558136,0.24285714328289032,0.7835958698032943,71.09375,0.8281249999999999,0.6374684479087591,0.6604166701436043,0.6791666746139526,0.061312608754467056,0.7801882033331321,61.904761904761905,0.6444444444444445,0.6563612433771292,0.6272817539672056,0.767658735315005,0.3794955041722683,0.3765294464646644,88.23529411764706,0.7666666666666666,0.8888888955116272,0.8888888955116272,0.8888888955116272,0.03565852952832827,0.6910291377916056,44.44444444444444,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.690889205403202,0.44593575135586094,76.92307692307693,0.625,0.8295454680919647,0.875,0.7916666567325592,0.11539680189731505,0.825867386960294,35.714285714285715,0.7916666666666667,0.1428571492433548,0.5,0.0833333358168602,0.5353766719923093,0.7458534165685551,50.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.7458009525336599,0.6292883511757162,62.5,0.8,0.5714285969734192,1.0,0.4000000059604645,0.5775513492168788,0.7194710060158556,53.65853658536586,0.48273809523809524,0.4823232392470042,0.4861111119389534,0.5535714328289032,0.6296889450865342
17,0.63662689403392,0.7576074379593553,56.52173913043478,0.6367857142857143,0.365714293718338,0.5111111164093017,0.341269846757253,0.7732622300666852,73.4375,0.7706473214285715,0.6155979502946138,0.6791666708886623,0.6260416675359011,0.5075671878777145,0.7473292569003539,59.25925925925925,0.6307291666666668,0.5251112468540668,0.6555555599431196,0.47638889650503796,1.123023041931071,0.5883356541198123,76.47058823529412,0.7857142857142857,0.5090909202893575,0.6666666666666666,0.4126984278361003,0.23395903493088385,0.6945585541575485,44.44444444444444,0.45,0.7727272808551788,0.6875,1.0,0.6968450614589775,0.6106828578851636,69.23076923076923,0.7916666666666667,0.800000011920929,0.875,0.75,0.04857464762801026,0.6908606637555464,64.28571428571429,0.23333333333333334,0.7636364102363586,0.7333333492279053,0.800000011920929,0.4764057108867951,0.7092589733973791,60.0,0.5166666666666666,0.75,0.7000000029802322,0.8333333432674408,0.6105678561834506,0.6532348223479324,50.0,0.8,0.3333333134651184,1.0,0.20000000298023224,0.4486585154408432,0.6933480356036031,60.97560975609756,0.60625,0.5243867337703705,0.583333338300387,0.5361111164093018,0.8380893767309845
18,0.48130916856102085,0.6865183600781459,59.130434782608695,0.6528174603174601,0.32730159163475037,0.55,0.2722222238779068,0.8464868383440843,67.1875,0.7947916666666668,0.6290178652852774,0.5779761970043182,0.7562500052154064,0.1551933175501815,0.7349330781160974,58.730158730158735,0.6065972222222221,0.5352994327743849,0.6298611151675383,0.5027777844419082,0.0578137241657857,0.3885875632015285,88.23529411764706,0.8055555555555555,0.588744600613912,0.6666666666666666,0.5277777711550394,0.03567750538608473,0.6948170443777734,44.44444444444444,0.34375,0.30000001192092896,0.25,0.375,0.6948163321933108,0.9082618590316827,61.53846153846154,0.9166666666666667,0.6969697177410126,0.9000000059604645,0.5833333432674408,0.020906853074570696,0.9628655160457009,57.14285714285714,0.7142857142857143,0.6222222447395325,1.0,0.4761904925107956,0.6676962224217884,0.7548303204686123,70.0,0.34375,0.7333333492279053,0.5833333432674408,1.0,0.6438515565939342,0.6695606460322877,25.0,0.4666666666666667,0.0,0.0,0.0,0.65844829174577,0.7436939519496241,48.78048780487805,0.5424603174603174,0.515247734884421,0.43690476814905804,0.7666666706403097,0.2762032341220318
19,0.47066720588701416,0.820611013390756,57.391304347826086,0.6144444444444446,0.05333333412806193,0.13333333333333333,0.03333333333333333,0.734897143202168,73.4375,0.8020833333333333,0.5888392888009548,0.7083333376795053,0.5729166716337204,0.12114694395411467,0.7894506215828796,51.32275132275132,0.6362351190476191,0.29295634975035983,0.5000000037252903,0.22986111417412758,0.9939152289088599,0.7096463530794187,70.58823529411765,0.7708333333333334,0.4722222288449605,0.6666666666666666,0.36666667461395264,0.42790325440484234,0.6950479747210611,44.44444444444444,0.4375,0.3333333432674408,0.25,0.5,0.6922366749101759,1.7963358965985956,38.46153846153847,0.8333333333333333,0.375,1.0,0.2380952462553978,0.1468303239996148,1.5446986199204897,35.714285714285715,0.9333333333333333,0.1666666567325592,0.5,0.10000000149011612,0.30336114967742583,0.7645367437194064,50.0,0.55,0.38461539149284363,0.3125,0.5,0.6308832182026712,0.6723527331536573,37.5,0.4666666666666667,0.0,0.0,0.0,0.7831656158118044,0.6796415015387005,48.78048780487805,0.5586309523809524,0.34259260694185895,0.3583333343267441,0.3333333383003871,0.6879728038295305
20,0.6283531765267565,0.7447991208972031,60.86956521739131,0.5908333333333332,0.4315343995889028,0.4520634949207306,0.4344444513320923,0.8816651033025146,70.3125,0.7843750000000002,0.6075081285089254,0.6593750063329935,0.6145833395421505,0.7100184998966403,0.8568275781712855,52.910052910052904,0.6023065476190477,0.31259921193122864,0.5229166696468989,0.2349206389238437,0.5848892962735112,1.3396312756024191,64.70588235294117,0.7666666666666666,0.5555555621782938,0.6666666666666666,0.5,0.3002411262835212,0.6952179089337148,44.44444444444444,0.45,0.7727272808551788,0.6875,1.0,0.6819921222270046,1.4542690988507445,38.46153846153847,0.7619047619047619,0.42222224175930023,0.75,0.3095238208770752,0.3203469106735506,0.4302814479510518,78.57142857142857,0.8958333333333333,0.8611111342906952,0.8166666626930237,0.9166666567325592,0.17721721863935694,0.711288741204686,60.0,0.8125,0.6969697177410126,0.5357142984867096,1.0,0.575083990077879,0.8075616404248981,37.5,0.4666666666666667,0.0,0.0,0.0,0.555749357696766,0.7294084153254988,56.09756097560976,0.5812499999999999,0.6063492049773535,0.6250000049670538,0.611111119389534,0.721837643712188
21,1.2017745567351532,0.8088364237509932,57.391304347826086,0.6691666666666668,0.3908465723196665,0.4833333353201548,0.3811111142237981,1.0192223852130946,69.53125,0.7427083333333334,0.6151380036026239,0.5836309585720301,0.6906250026077032,0.06236390947005047,0.8796103745256543,59.78835978835979,0.6454861111111111,0.6171657145023346,0.6378968333204588,0.6555555618057648,1.0320429146776486,0.4115913611894628,94.11764705882352,0.8111111111111112,0.629629651705424,0.6666666666666666,0.600000003973643,0.06958870763736305,0.6933179647208647,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5,0.710021267803507,0.7416623361908667,61.53846153846154,0.8333333333333333,0.7083333432674408,0.875,0.625,0.12096233928224996,0.5463305265251687,78.57142857142857,0.9285714285714286,0.8636363744735718,1.0,0.7857142984867096,1.1199488960513484,0.7268604932613686,60.0,0.8125,0.6969697177410126,0.5357142984867096,1.0,0.586273755639874,0.7963732907469128,25.0,0.5333333333333333,0.0,0.0,0.0,0.43871642817504525,0.7195551907622163,53.65853658536586,0.6076388888888888,0.4463564256827037,0.4444444477558136,0.4722222189108531,0.39049554286774446
22,0.4224449731614238,0.7337059549666766,56.52173913043478,0.6133333333333333,0.40460317929585776,0.5177777806917826,0.35888889332612356,1.1284965397598852,67.1875,0.7931919642857144,0.6344381459057331,0.5500000063329935,0.8364583346992731,0.00901944081977525,0.8487709311106562,53.96825396825397,0.6594990079365078,0.3588413968682289,0.5444444480041662,0.28442460981508094,0.6947126604554478,0.47780991105057924,82.35294117647058,0.7888888888888889,0.8571428656578064,1.0,0.8000000019868215,0.1165967614118056,0.6954235285846311,33.33333333333333,0.4375,0.27272725105285645,0.2142857164144516,0.375,0.6914850004090116,1.7071024853263876,38.46153846153847,0.6666666666666667,0.34285715222358704,1.0,0.2083333358168602,0.015286767906456252,2.281703004105886,35.714285714285715,0.9583333333333333,0.1428571492433548,0.5,0.0833333358168602,0.1915681505778571,0.7671689454255829,60.0,0.8125,0.6969697177410126,0.5357142984867096,1.0,0.7174044574497553,0.7696264081481822,37.5,0.4666666666666667,0.2857142984867096,0.5,0.20000000298023224,0.3905447457216553,0.7713479396580573,65.85365853658537,0.5777777777777778,0.5823232432206472,0.5194444557030996,0.6750000019868215,0.36701232621685453
