,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
39,0.05456185796663571,1.5658152301334778,73.68421052631578,0.8305555555555556,0.7388888994852701,0.7555555701255798,0.8333333333333334,2.9799079269937603,63.63636363636363,0.5,0.8333333432674408,0.75,1.0,0.23597347232723523,2.9923543951012777,36.36363636363637,0.41666666666666663,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.074989685460651,2.9472125944799448,56.25,0.7666666666666666,0.6846153736114502,0.5267857164144516,1.0,0.008728763245618113,1.843125292751285,37.5,0.5,0.444444477558136,0.4000000059604645,0.5,0.09256547289741136,0.5969562478295005,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,0.6099746284177019,1.044469544266226,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.013695576107671085,2.808900589187674,50.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,0.0010918992757964134,0.6924517283431095,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0,0.6896697432708944,1.8065470571048488,66.66666666666666,0.55,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.06881576371370356,2.1106651454141683,50.0,0.71875,0.30000001192092896,0.25,0.375,0.4510528336468859,0.0020704664525493877,100.0,0.75,1.0,1.0,1.0,0.0012074840328916451,0.2710424195053259,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,0.0002499618802152466
40,0.0008747264467612323,1.7058620932211572,73.68421052631578,0.6458333333333334,0.5523809591929117,0.4722222288449605,0.6666666666666666,1.9437373342424564,63.63636363636363,0.875,0.6785714328289032,0.5416666716337204,1.0,0.0001495661620153916,2.7627809286397205,45.45454545454545,0.1875,0.1428571343421936,0.1666666716337204,0.125,0.15537125022397108,1.3537304826796617,62.5,0.75,0.7000000178813934,0.5833333432674408,0.875,0.0017554255421564334,2.1510358757120778,50.0,0.5625,0.3333333432674408,0.5,0.25,0.24101207487488877,0.5830051166245926,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.32571549953403034,1.4650327500940605,57.14285714285714,0.8,0.0,0.0,0.0,1.239061317242371,3.101983731461369,50.0,0.40625,0.1666666716337204,0.25,0.125,0.09752976781378712,0.6921060886207101,71.42857142857143,0.5833333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6863486915265845,1.8628444441887666,66.66666666666666,0.6166666666666667,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0003761366307152464,2.8322446863537563,40.0,0.5166666666666666,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.2031654368254228,0.40042190065697003,90.0,1.0,0.8333333432674408,0.75,1.0,0.15459711898075293,1.2366604512531636,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.010420114178073122
41,0.0039024122736614542,2.6699036892851358,57.89473684210527,0.7222222222222223,0.6388888955116272,0.501587321360906,0.9333333373069763,2.627537978065486,63.63636363636363,0.8333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.3495691326214367,5.3585620388114785,45.45454545454545,0.16666666666666666,0.6727272868156433,0.5208333432674408,1.0,0.018191003604367883,2.0934931015601106,62.5,0.6666666666666667,0.7166666686534882,0.571428582072258,1.0,0.10291123013205897,2.1311620311165003,50.0,0.5625,0.5,0.5,0.5,0.3663097954519193,0.8973393860159359,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.38105681557757454,0.889975965741981,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.0487718565450301,3.2106687535977416,30.0,0.06666666666666667,0.3333333432674408,0.25,0.5,0.001216755737852748,0.691128904493719,71.42857142857143,0.75,0.75,0.6000000238418579,1.0,0.6909064031820156,1.8673657590100632,55.55555555555556,0.6166666666666667,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.005202843689548556,1.9709328770446484,50.0,0.5166666666666666,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.4600243637046367,0.443423008402777,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.09387775467003981,1.0056054863890984,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.07417080752046644
42,0.011815872238433103,1.451603706742849,78.94736842105263,0.8541666666666666,0.841269850730896,0.8666666746139526,0.8333333333333334,1.011988536114024,72.72727272727273,0.65,0.7333333790302277,0.9000000059604645,0.6500000059604645,8.188264314179404e-05,2.8812612288647714,36.36363636363637,0.48333333333333334,0.1428571492433548,0.25,0.10000000149011612,1.4290786022493172,1.1902042798386714,68.75,0.78125,0.7083333432674408,0.675000011920929,0.75,0.007154500919411605,3.5482883552953677,62.5,0.5625,0.4000000059604645,1.0,0.25,0.008648695062671642,0.41275656744020217,87.5,0.9333333333333333,0.9090909361839294,0.8333333134651184,1.0,0.22587601160715445,1.3379333881732813,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.010253670466121833,3.930664701306425,60.0,0.4375,0.1666666716337204,0.25,0.125,0.6526741304932827,0.6695023368298546,57.14285714285714,0.75,0.0,0.0,0.0,1.231185381360671,2.135803757509859,55.55555555555556,0.625,0.800000011920929,0.75,0.875,0.0052383373542389125,2.002129081689154,50.0,0.65625,0.722222238779068,0.7000000029802322,0.75,0.46926940838745257,0.000285891679138145,100.0,0.75,0.5,0.5,0.5,0.017275365275548776,0.409070751267998,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.00036809310830696344
43,0.00024029119027745734,1.661747630140569,84.21052631578947,0.9055555555555556,0.7851852178573608,0.8888888955116272,0.7666666706403097,1.7631878335156563,54.54545454545454,0.5,0.7727272510528564,0.7142857164144516,0.875,0.11251372873282812,2.844330861688175,27.27272727272727,0.41666666666666663,0.222222238779068,0.25,0.20000000298023224,0.0013645035761113066,2.529276526993317,62.5,0.75,0.7333333492279053,0.5833333432674408,1.0,0.00015297872911954164,2.179466114781774,50.0,0.625,0.5,0.5,0.5,0.0007972717304363773,0.5255058767078143,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.43409142713797244,1.3235158589137253,71.42857142857143,0.7,0.5,0.5,0.5,0.00458459268602227,3.7995867856160777,60.0,0.5,0.20000000298023224,0.5,0.125,0.0046821122219764385,0.5676871012090572,71.42857142857143,0.8333333333333334,0.5,1.0,0.3333333432674408,0.45353309750801857,2.0081007339285852,66.66666666666666,0.71875,0.4000000059604645,0.3333333432674408,0.5,0.00016535631614757214,2.680726019640738,50.0,0.45,0.5833333432674408,0.7000000029802322,0.5833333432674408,0.5973073343565896,0.01770946576599067,100.0,0.75,1.0,1.0,1.0,0.0004590205477372535,1.0394627213615766,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.0003200911552146058
44,5.183223071902786e-05,1.8600192018429411,73.68421052631578,0.8611111111111112,0.7979798118273417,0.7666666706403097,0.8888888955116272,1.9751114654427708,54.54545454545454,0.6071428571428572,0.4285714328289032,0.4285714328289032,0.4285714328289032,0.007789960303916988,3.0787710734449347,36.36363636363637,0.375,0.3928571492433548,0.6000000014901161,0.4166666716337204,0.0018309019277393298,2.826091912872397,62.5,0.8125,0.7333333492279053,0.5833333432674408,1.0,0.0005548176184232655,2.249555057588514,50.0,0.5625,0.5,0.5,0.5,0.0003638898635274108,0.8778141023892017,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.5465580661202205,1.356572661446659,71.42857142857143,0.8,0.5,0.5,0.5,1.1972446105959285,3.25773097801495,60.0,0.7,0.20000000298023224,0.25,0.1666666716337204,0.0004418824323689021,0.5564643621763742,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.7918680897289738,1.6740140094770977,77.77777777777779,0.65625,0.875,0.875,0.875,0.0006420941243293614,3.277074969741922,50.0,0.71875,0.30000001192092896,0.25,0.375,0.35184985371780425,0.009378438928314584,100.0,0.75,1.0,1.0,1.0,0.0005290644552001721,0.877487901930383,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.0017781929792570297
45,1.4903339443806963e-05,2.3074396141556264,68.42105263157895,0.888888888888889,0.6555555860201517,0.6000000139077505,0.8222222328186035,2.307268698217155,54.54545454545454,0.625,0.7727272510528564,0.7142857164144516,0.875,0.05119311593375788,4.096047537540797,45.45454545454545,0.3333333333333333,0.6222222447395325,0.6428571492433548,0.8333333432674408,0.0018415376691414847,3.812233868110331,56.25,0.8125,0.6969697177410126,0.5357142984867096,1.0,0.026927657389826037,2.216773355819025,37.5,0.5625,0.444444477558136,0.4000000059604645,0.5,0.0009589533062716952,1.4150265325196705,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.365969321406843,1.229895915419474,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.0020584935332610423,3.131658555394087,50.0,0.6666666666666666,0.5,0.5,0.5,0.0004510009217097505,1.5062161758962798,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0,0.7349279205585804,1.6284564115620515,77.77777777777779,0.65,0.444444477558136,0.5,0.4000000059604645,1.9191289267545755e-05,2.829138232729022,60.0,0.45,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.13098928657333966,0.0011718060888380318,100.0,0.75,1.0,1.0,1.0,0.0020673160273945303,0.6732853937205441,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.0029845714699129936
46,9.936933992523008e-05,2.1523401437774403,68.42105263157895,0.8055555555555557,0.6363636553287506,0.5833333333333334,0.7777777711550394,1.15806052082631,54.54545454545454,0.7916666666666667,0.6136363744735718,0.5666666775941849,0.8333333432674408,0.0015514189633720613,3.1452603142004567,27.27272727272727,0.40625,0.20000000298023224,0.1666666716337204,0.25,0.000997993936438827,1.4090109834344402,62.5,0.7333333333333333,0.6500000357627869,0.6000000089406967,0.7333333492279053,4.9854683308211704e-05,2.2415396290531984,37.5,0.5625,0.444444477558136,0.4000000059604645,0.5,0.0007815362463788696,0.7128878645724592,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.44064956919251397,2.4591180817307206,57.14285714285714,0.8,0.5714285969734192,0.4000000059604645,1.0,2.4224423613565443e-05,3.8994957864594744,60.0,0.6333333333333333,0.5,0.5,0.5,0.00032793669804157487,0.5619147939144612,71.42857142857143,0.8333333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.8651576801545527,1.791883830776969,66.66666666666666,0.65625,0.8333333432674408,0.800000011920929,0.875,4.5666032676199406e-05,2.7164429404699355,50.0,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.19782627019705284,0.0024024322483158626,100.0,0.75,1.0,1.0,1.0,0.0007921472307498652,0.20372048327574338,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.0002000557083691182
47,3.6618151582454455e-06,1.9247325124748815,68.42105263157895,0.8125,0.694444457689921,0.6166666746139526,0.8333333333333334,1.9654878686974164,54.54545454545454,0.9166666666666667,0.6346153616905212,0.5238095372915268,0.9166666567325592,0.0018269867217552704,3.7749813133601733,45.45454545454545,0.625,0.5,0.5,0.5,0.00020892703320300222,1.3506680217883757,56.25,0.7333333333333333,0.6136363744735718,0.533333346247673,0.7333333492279053,0.000703454751070401,2.3319062167522997,50.0,0.5625,0.5,0.5,0.5,0.04346006161701315,0.853988555947074,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.16519319698775337,1.3751689455604448,71.42857142857143,0.8,0.5,0.5,0.5,0.0011350143370988653,3.3617005864942526,50.0,0.4375,0.1428571343421936,0.1666666716337204,0.125,0.0001988107373344936,0.5635333800995828,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.23163650680307307,2.3568228082286984,55.55555555555556,0.6833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0002422345487535553,3.0719845149532783,60.0,0.71875,0.6666666865348816,0.550000011920929,0.875,0.20618146145548413,0.1579122699855582,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.003611140749177855,1.1575610605429294,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.0011492692316325468
48,4.048342575653009e-05,1.8290862037931728,78.94736842105263,0.7055555555555556,0.5462963183720907,0.5833333333333334,0.5166666706403097,1.2331697532328645,54.54545454545454,0.5625,0.6500000059604645,0.75,0.5833333432674408,0.0007835791319427907,3.1538418578526763,45.45454545454545,0.1875,0.25,0.25,0.25,0.0003409196708465616,2.5962732418294343,62.5,0.8125,0.7333333492279053,0.5833333432674408,1.0,0.0004178798201406956,2.5758619481422054,50.0,0.5625,0.5,0.5,0.5,0.0008679221980661246,0.6577987144613011,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,0.21424552564843008,1.9059634850543894,57.14285714285714,0.8,0.0,0.0,0.0,7.769554673677838e-06,3.8438416840425704,60.0,0.6666666666666666,0.20000000298023224,0.25,0.1666666716337204,0.0010378945522709104,0.4668057521654808,71.42857142857143,0.9166666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.7473819751224948,1.501125702619328,66.66666666666666,0.75,0.4000000059604645,0.3333333432674408,0.5,0.0003623093594011388,3.329010536884925,50.0,0.5166666666666666,0.5833333432674408,0.7000000029802322,0.5833333432674408,0.02000724200663244,0.011466562135419384,100.0,1.0,1.0,1.0,1.0,0.0008582166440555725,0.31571077401370723,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.0015296254739737085
49,8.314802832742794e-05,2.00076575954636,68.42105263157895,0.6041666666666666,0.6944444477558136,0.6666666666666666,0.75,1.2872929007724527,45.45454545454545,0.8333333333333333,0.550000011920929,0.5416666716337204,0.75,0.0003320150744282071,3.0830648660772826,36.36363636363637,0.625,0.533333346247673,0.4166666716337204,0.75,0.007358331067404131,1.622461652746978,56.25,0.71875,0.6444444805383682,0.5666666775941849,0.75,0.007175444296041528,2.5479337056043097,50.0,0.5625,0.5,0.5,0.5,0.00015542437663769527,0.5283469795749796,87.5,0.8,0.9090909361839294,0.8333333134651184,1.0,0.2777735286690374,1.5259651950981337,71.42857142857143,0.8,0.5,0.5,0.5,0.0020184330573252774,3.6259185921936323,60.0,0.16666666666666666,0.20000000298023224,0.25,0.1666666716337204,0.008545510522575314,0.7154674051784669,71.42857142857143,0.8333333333333334,0.75,0.6000000238418579,1.0,0.36839292604619145,2.0306139879862135,55.55555555555556,0.71875,0.3636363744735718,0.2857142984867096,0.5,6.761498865673919e-06,2.835534309205909,50.0,0.21875,0.5833333432674408,0.5,0.75,0.0057551683176424685,0.0066371474415435495,100.0,0.75,1.0,1.0,1.0,0.002012796923042854,0.2082856511030055,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,0.006985433293203886
50,4.3268869348446556e-05,1.9373311887776334,78.94736842105263,0.6583333333333333,0.5,0.5833333333333334,0.45000000794728595,1.4513758714024763,45.45454545454545,0.7916666666666667,0.550000011920929,0.5416666716337204,0.75,0.0006027261896737326,2.84009668533843,45.45454545454545,0.41666666666666663,0.25,0.25,0.25,0.0004819173893232104,1.2488296865815318,68.75,0.78125,0.7083333432674408,0.675000011920929,0.75,0.00020431633325311994,3.1416690225951567,50.0,0.5625,0.3333333432674408,0.5,0.25,0.0011326598723232445,0.48358198376096373,75.0,0.9333333333333333,0.8000000715255737,0.800000011920929,0.800000011920929,0.3921494165866729,1.6854473888816093,57.14285714285714,0.8,0.0,0.0,0.0,0.0012230881346098938,3.7798731681947713,60.0,0.5,0.20000000298023224,0.5,0.125,0.017305611329565776,0.5406271935734401,71.42857142857143,0.8333333333333334,0.75,0.6000000238418579,1.0,0.19737776757912817,2.565168767579951,55.55555555555556,0.71875,0.3636363744735718,0.2857142984867096,0.5,0.000463840304748364,2.582875611546922,50.0,0.6875,0.5833333432674408,0.5,0.75,0.008158414298764544,0.005952293225038475,100.0,0.75,0.5,0.5,0.5,0.000362490510091582,0.1794992954804549,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,7.435859642310349e-05
51,0.002529078732231242,1.891551280740637,78.94736842105263,0.7000000000000001,0.7222222288449606,0.7222222288449606,0.7222222288449606,1.459780601483935,54.54545454545454,0.75,0.6346153616905212,0.5238095372915268,0.9166666567325592,0.003537516842529816,3.1265292750810576,45.45454545454545,0.40625,0.25,0.25,0.25,0.0001744597766454477,1.4024671478359738,62.5,0.78125,0.7012986838817596,0.7142857164144516,0.75,0.0002738810648465974,3.1354069947727545,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.0003163798436267627,0.8220911089309227,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.26009963586274637,1.802801810152763,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,9.30987666916334e-05,3.942809773497158,60.0,0.375,0.1666666716337204,0.25,0.125,0.0006470117705340645,0.8196388395631604,57.14285714285714,0.8333333333333334,0.6666666865348816,0.5,1.0,0.2617174214704078,2.2777400451706153,55.55555555555556,0.6166666666666667,0.3333333432674408,0.2857142984867096,0.4000000059604645,6.964823818776169e-06,2.759637794487861,50.0,0.65625,0.722222238779068,0.7000000029802322,0.75,0.0016029688678895566,0.0032837456951457103,100.0,1.0,1.0,1.0,1.0,0.00028881416696780577,0.38264704809340966,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.00011807584050793034
52,0.0001450836109813492,2.238056263012658,68.42105263157895,0.8472222222222222,0.75,0.7166666686534882,0.8055555621782938,1.1447332144088838,45.45454545454545,0.8,0.6060606241226196,0.75,0.550000011920929,0.00031298462915843307,2.9069640281253277,45.45454545454545,0.46875,0.4761904776096344,0.4166666716337204,0.625,0.0009579911089078457,1.6239183371751496,50.0,0.7916666666666666,0.5833333432674408,0.5000000149011612,0.8333333432674408,8.980413652225942e-05,2.638765814989104,37.5,0.5625,0.444444477558136,0.4000000059604645,0.5,0.0012429190387431863,0.6714824400148032,75.0,0.7333333333333333,0.8000000715255737,0.800000011920929,0.800000011920929,0.5737282823389596,3.639419902306168,42.857142857142854,0.7,0.5,0.3333333432674408,1.0,4.372778898218686e-05,4.1192486868659195,60.0,0.8,0.20000000298023224,0.25,0.1666666716337204,8.968447967436822e-07,0.6558503218621511,71.42857142857143,0.8333333333333334,0.75,0.6000000238418579,1.0,0.3556373819364404,1.6631369369865707,66.66666666666666,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,6.534875294342257e-05,2.6876378910764966,50.0,0.71875,0.5000000149011612,0.5,0.625,0.013577230527617015,0.0008144944720783358,100.0,0.75,1.0,1.0,1.0,0.00020409091162785643,0.07675534235741885,100.0,1.0,1.0,1.0,1.0,0.00024958165892465477
53,8.083116218498785e-05,1.987457361919576,78.94736842105263,0.7888888888888889,0.7666666905085245,0.7666666706403097,0.7666666706403097,1.5165588726892987,54.54545454545454,0.65625,0.5833333432674408,0.800000011920929,0.5416666716337204,0.0009099629430358402,3.5082410013026957,36.36363636363637,0.3125,0.30000001192092896,0.25,0.375,0.00024350369452881418,1.8414116616129526,62.5,0.9166666666666667,0.6837607026100159,0.571428582072258,1.0,4.9489865796232485e-05,3.1985005815479104,37.5,0.5,0.444444477558136,0.4000000059604645,0.5,0.04404035170303406,0.5017276207664921,75.0,0.8,0.8000000715255737,0.800000011920929,0.800000011920929,0.17620206999294316,1.7639620770975828,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.00033696222385377536,3.41500842700694,50.0,0.53125,0.1666666716337204,0.25,0.125,0.03471212432966966,1.6151649806079782,57.14285714285714,0.75,0.6666666865348816,0.5,1.0,0.48910950917585394,1.9522759068874602,55.55555555555556,0.75,0.3636363744735718,0.2857142984867096,0.5,7.133048949418235e-05,2.6764950989647014,50.0,0.5833333333333333,0.25,0.3333333432674408,0.20000000298023224,0.017729537413759617,0.0008160729035663835,100.0,0.75,1.0,1.0,1.0,0.0002691215478442206,0.13625385805681348,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.00032456194574528044
54,0.0004173349207099628,1.7196834177348552,84.21052631578947,0.7847222222222222,0.850000003973643,0.9166666666666666,0.8055555621782938,1.249279347509354,63.63636363636363,0.65625,0.7636363804340363,0.7857142984867096,0.8333333432674408,1.5464448223768363e-05,3.383690389280801,45.45454545454545,0.5,0.1666666716337204,0.25,0.125,0.002755935804478617,1.651308117685236,56.25,0.8,0.6333333551883698,0.550000011920929,0.800000011920929,0.00010980861665884991,3.9853420790590475,50.0,0.5,0.3333333432674408,0.5,0.25,0.00782936253429654,0.5031401070661977,75.0,0.8666666666666667,0.8000000715255737,0.800000011920929,0.800000011920929,0.053143736618375216,1.4389325861165045,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.00020235369076695032,4.0836395572212805,60.0,0.5,0.1666666716337204,0.25,0.125,0.0002749694783541057,2.2074172118981594,57.14285714285714,0.9166666666666666,0.6666666865348816,0.5,1.0,0.7322442152029022,2.57242780461414,55.55555555555556,0.625,0.800000011920929,0.75,0.875,0.000850414536731021,3.025131404696673,50.0,0.21875,0.5833333432674408,0.5,0.75,0.031325995382275415,0.006601923196268461,100.0,0.75,0.5,0.5,0.5,0.0003821279361892679,0.5399417784350775,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,0.0003702084281597977
55,0.00015820197118567725,2.3624821906148092,63.1578947368421,0.7666666666666666,0.6238095164299011,0.5555555621782938,0.7222222288449606,2.331354755899959,54.54545454545454,0.4666666666666667,0.6346153914928436,0.5625,0.75,0.0009422148717368326,3.552716301682406,36.36363636363637,0.625,0.533333346247673,0.4166666716337204,0.75,0.00023258250798776796,2.8997970419348063,62.5,0.75,0.7272727489471436,0.5714285969734192,1.0,0.0009131255495385977,2.9953389540057835,37.5,0.5625,0.444444477558136,0.4000000059604645,0.5,0.008198099588081991,1.1469184139997186,75.0,0.7333333333333333,0.8000000715255737,0.800000011920929,0.800000011920929,0.4021880476628891,2.8312033845297107,57.14285714285714,0.8,0.5714285969734192,0.4000000059604645,1.0,0.0077396361664960125,3.4114100671818823,50.0,0.3,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.00043630599690995753,2.115709856466606,57.14285714285714,0.8333333333333334,0.6666666865348816,0.5,1.0,0.023784117967512453,1.825434240416178,77.77777777777779,0.625,0.875,0.875,0.875,3.213639623667057e-05,2.790021518883834,50.0,0.25,0.5833333432674408,0.5,0.75,0.016768225682013225,0.0001261721710566038,100.0,1.0,1.0,1.0,1.0,0.001583652822689281,0.6661910400638336,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.0013285468828961476
56,0.00941070893986504,2.8199314169972713,63.1578947368421,0.6666666666666666,0.4444444477558136,0.4166666666666667,0.5,2.938980568820987,63.63636363636363,0.8333333333333333,0.6785714328289032,0.5416666716337204,1.0,2.9203634559542704e-07,3.704541233265846,45.45454545454545,0.4375,0.5555555820465088,0.45000000298023224,0.75,0.000346901969814522,1.5058816977725664,56.25,0.7333333333333333,0.6136363744735718,0.533333346247673,0.7333333492279053,0.32781904850639026,3.0340189876298864,50.0,0.5625,0.5,0.5,0.5,0.0009921891743576927,1.3063507524304734,62.5,0.6666666666666666,0.7272727489471436,0.6666666865348816,0.800000011920929,0.7492295780000162,3.267871843275956,57.14285714285714,0.8,0.5714285969734192,0.4000000059604645,1.0,0.0037034861866093623,3.667123796571648,50.0,0.23333333333333334,0.20000000298023224,0.25,0.1666666716337204,0.005353140487093959,0.8083537142095789,85.71428571428571,0.9166666666666666,0.8571428656578064,0.75,1.0,0.5800185137914847,2.1122983378832094,55.55555555555556,0.59375,0.800000011920929,0.75,0.875,0.009518061316786466,2.802071143388945,50.0,0.25,0.30000001192092896,0.25,0.375,0.003232595642066029,0.012129364316348505,100.0,0.75,1.0,1.0,1.0,0.002245674522300545,0.6207996967452096,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.008180569812842675
57,0.03156080286917041,1.6309732608130143,78.94736842105263,0.6388888888888888,0.5696969827016195,0.5555555621782938,0.6111111044883728,1.853256128855316,54.54545454545454,0.375,0.4285714328289032,0.375,0.5,0.00039541390984739437,2.6614444156228427,36.36363636363637,0.375,0.1428571343421936,0.1666666716337204,0.125,0.00012261011951506345,2.5652403928130743,62.5,0.7333333333333334,0.7166666686534882,0.571428582072258,1.0,2.1656196176833972e-07,2.6372285904227284,50.0,0.5,0.5,0.5,0.5,0.0003948251976509663,0.9507168523789783,75.0,0.8666666666666667,0.75,1.0,0.6000000238418579,0.0022058613791641687,3.9261803037506406,42.857142857142854,0.7,0.5,0.3333333432674408,1.0,0.0001730205044730584,4.114632925970348,60.0,0.53125,0.1666666716337204,0.25,0.125,5.8875545698705686e-05,0.8414041886275276,71.42857142857143,0.8333333333333334,0.75,0.6000000238418579,1.0,0.11348615155862478,2.684034251868681,55.55555555555556,0.65,0.1666666567325592,0.5,0.10000000149011612,0.0006490181641090381,4.102340687427713,50.0,0.65625,0.0,0.0,0.0,0.004890028449968016,1.4537177540447683,80.0,1.0,0.444444477558136,0.5,0.4000000059604645,0.0003970415634149347,0.6018689734124796,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.0014889247171251073
58,0.0007622837386054812,1.6680488874725727,73.68421052631578,0.8541666666666666,0.8055555621782938,0.7833333412806193,0.8333333333333334,1.6198987422970739,54.54545454545454,0.625,0.7727272510528564,0.7142857164144516,0.875,0.00045470991150083805,2.7542941330872397,45.45454545454545,0.55,0.1666666567325592,0.5,0.10000000149011612,0.12375002125175541,2.140288367131747,56.25,0.7666666666666666,0.6388889253139496,0.5238095372915268,0.8333333432674408,0.022545670219420347,2.799342783515812,50.0,0.5,0.3333333432674408,0.5,0.25,0.049834695774251994,0.47849939880766335,75.0,0.8666666666666667,0.8000000715255737,0.800000011920929,0.800000011920929,0.6427191759367357,1.8834478088393694,57.14285714285714,0.8,0.5714285969734192,0.4000000059604645,1.0,0.28595244310572887,3.6503117344025355,60.0,0.46875,0.1666666716337204,0.25,0.125,0.0018243831918692511,0.5485008301850128,71.42857142857143,0.9166666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.010943131587998544,1.605323480424384,66.66666666666666,0.71875,0.4000000059604645,0.3333333432674408,0.5,8.673359305923517e-05,2.6983275173924337,50.0,0.71875,0.5000000149011612,0.5,0.625,0.003991592889881524,0.06935898911437248,100.0,1.0,1.0,1.0,1.0,0.004717007104110568,0.13560111180627948,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.7075141014102844
