,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.45307877427586213,1.0953771068028217,66.66666666666666,0.3833333333333333,0.0,0.0,0.0,0.5474689689903218,70.0,0.9166666666666667,0.8333333432674408,1.0,0.75,0.47468240354289215,0.6687920019737107,72.72727272727273,0.8,0.7857142686843872,0.75,0.8333333432674408,0.11879582040299921,0.7884358787555935,53.333333333333336,0.45,0.0,0.0,0.0,0.8660021300654773,0.7521499947319985,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.3652942124046899,0.605766947875841,71.42857142857143,0.8,0.8000000715255737,0.800000011920929,0.800000011920929,0.37234258138973103,0.45273188125847336,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.05158242064755359,0.7381010408515183,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.10651174408832337,1.290347493354758,42.857142857142854,0.4166666666666667,0.6000000238418579,0.5,0.75,0.1738289614549326,1.294661656769501,37.5,0.3125,0.0,0.0,0.0,0.508565487319179,0.5265836910504732,77.77777777777779,0.7083333333333334,0.4761904676755269,0.5555555621782938,0.4166666666666667,0.1840634733330942,0.9501448342604135,60.0,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.7870507805687531,0.9436751827483789,60.0,0.6166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.09228911317776123
20,0.8943392870807505,1.1181778749641333,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.8138839280260394,70.0,0.9583333333333333,0.8333333432674408,1.0,0.75,0.15364364497996633,0.6218025379578748,63.63636363636363,0.6833333333333333,0.5833333432674408,0.5833333432674408,0.5833333432674408,0.4180242720198538,0.7676581006659262,53.333333333333336,0.3333333333333333,0.0,0.0,0.0,0.40246908309971263,1.163963752995251,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.37516658796868524,0.726990149284631,71.42857142857143,0.9,0.75,1.0,0.6000000238418579,0.23903797179662126,0.4978712914156483,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.4248302663221254,0.5679436785262586,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.31172979148558644,1.295393909430619,57.14285714285714,0.5,0.6666666865348816,0.6000000238418579,0.75,0.22120799565098775,1.1632641772738483,50.0,0.5625,0.3333333432674408,0.5,0.25,0.17191437162392512,0.6117348238929424,72.22222222222221,0.7857142857142857,0.4722222288449605,0.6666666666666666,0.36666667461395264,0.9211371196498314,0.9498977736000885,60.0,0.55,0.75,0.7000000029802322,0.8333333432674408,0.6043702146310914,0.8362359364108458,60.0,0.75,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.0726598806825448
21,0.9174337271397489,1.0152124861792005,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,1.174580675640603,70.0,0.875,0.761904776096344,0.625,1.0,0.1845548526273489,0.7315788397240595,72.72727272727273,0.78125,0.7333333492279053,0.5833333432674408,1.0,0.09532150102691313,0.7018238315872165,60.0,0.5333333333333333,0.48571427166461945,0.5833333432674408,0.4166666716337204,0.6404266467531398,0.6966694803425091,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.21960652573254336,0.7148778947110139,71.42857142857143,0.8,0.8000000715255737,0.800000011920929,0.800000011920929,0.4682939872846897,0.8690727559303199,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.07642699875708327,0.5811671724007341,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.4700187401146504,2.0901813180682134,42.857142857142854,0.25,0.0,0.0,0.0,0.0688251544331217,1.1811210545019453,50.0,0.75,0.6666666865348816,0.5,1.0,0.2794386616026631,1.4462339641103255,61.111111111111114,0.9555555555555556,0.6734007000923157,0.539682537317276,1.0,0.7044086486117515,0.5271021256863471,80.0,0.65,0.375,0.5,0.30000001192092896,0.38634240636628414,1.6222111148015503,50.0,0.5833333333333333,0.2857142984867096,0.5,0.20000000298023224,0.8059143126538373
22,0.6948743380483305,0.8969772458896963,66.66666666666666,0.375,0.0,0.0,0.0,0.801528569163095,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,0.17985178120227713,0.8354200283070619,63.63636363636363,0.5625,0.533333346247673,0.75,0.625,0.7537413118996438,0.7765174396869945,60.0,0.6145833333333333,0.25,0.5,0.1666666716337204,0.6406279622154007,1.0179711352238894,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.22445295942168425,1.0968449889049392,42.857142857142854,0.8,0.3333333134651184,1.0,0.20000000298023224,0.45294867769273106,0.4042919654746316,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.19433503719771747,0.7384451008950306,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.2719060813718451,1.2061505617692414,42.857142857142854,0.3333333333333333,0.5,0.5,0.5,0.2744766975880587,1.0871487813767753,50.0,0.4375,0.3333333432674408,0.5,0.25,0.05894485745557549,0.4999477429125506,77.77777777777779,0.7708333333333334,0.5555555621782938,0.5333333412806193,0.5833333333333334,0.06946570186475036,1.178238940252247,60.0,0.5,0.4000000059604645,0.3333333432674408,0.5,0.38634024167110803,1.8642684515150236,50.0,0.5166666666666666,0.2857142984867096,0.5,0.20000000298023224,0.1989808505195698
23,0.4094081533317451,1.2894630002083782,66.66666666666666,0.5,0.0,0.0,0.0,0.852370373185229,70.0,0.6833333333333333,0.7083333432674408,1.0,0.550000011920929,0.19536519943864944,0.7100917864434755,63.63636363636363,0.4666666666666667,0.375,0.30000001192092896,0.5,0.06393473677069733,0.8205844807618228,60.0,0.575,0.20000000298023224,0.5,0.125,0.4256060830495732,0.6807298608710427,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.26296618844980146,0.6898900378162861,57.14285714285714,0.8,0.6666666865348816,0.75,0.6000000238418579,1.209549719156641,0.5733591599347283,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.014117180683875992,0.42903022232646043,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.0808523453961239,1.2593354684903186,42.857142857142854,0.5833333333333334,0.3333333432674408,0.5,0.25,0.050426880377465996,2.2710320543251945,37.5,0.25,0.0,0.0,0.0,0.0034268802995959797,0.40783617635786507,77.77777777777779,0.9125,0.8222222328186035,0.7777777910232544,0.8888888955116272,0.46264550815580996,0.7623293239595614,60.0,0.90625,0.800000011920929,0.75,0.875,0.4467370588276599,2.5605108684893905,50.0,0.55,0.2857142984867096,0.5,0.20000000298023224,0.030415316372839854
24,0.21819343777188666,0.7134478636198689,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,0.27263711202375507,90.0,1.0,0.9545454680919647,1.0,0.9166666567325592,0.03529527954535125,0.7163964541202263,63.63636363636363,0.875,0.75,0.75,0.75,0.08812226825743934,0.8234525309940577,66.66666666666666,0.5,0.5357142686843872,0.8333333432674408,0.4166666716337204,0.4627283580649271,0.7903404449236261,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.08411645465754035,0.608253087254136,71.42857142857143,0.8,0.8000000715255737,0.800000011920929,0.800000011920929,0.22556173159347384,0.47871974733560374,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.35049864718765383,0.9399112038103412,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.28784703758306407,1.3246559947804133,71.42857142857143,0.5833333333333334,0.800000011920929,0.6666666865348816,1.0,0.07485002561782708,2.458783207281584,37.5,0.3125,0.0,0.0,0.0,1.6824047764569159,0.40816585960391855,77.77777777777779,0.75,0.5523809591929117,0.5555555621782938,0.5833333333333334,0.11166532849948929,1.7186853526106902,50.0,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.1520647228109502,1.404852470890038,50.0,0.65,0.2857142984867096,0.5,0.20000000298023224,0.20856890625972851
25,0.2030807106302615,0.6696043315574491,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.34588379434796457,90.0,1.0,0.9615384638309479,0.9285714328289032,1.0,0.03783391369622304,1.1311501922694822,54.54545454545454,0.6833333333333333,0.0,0.0,0.0,0.12010016802405765,0.8490105464097063,66.66666666666666,0.525,0.5357142686843872,0.8333333432674408,0.4166666716337204,0.6699009539550996,0.7332923582004149,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.11852302687142745,0.5896135474583267,71.42857142857143,0.8,0.8000000715255737,0.800000011920929,0.800000011920929,0.3435012939182994,0.4371162743961155,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.11149615673452024,1.2323152372961228,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.11385950233792427,1.1908856440231013,57.14285714285714,0.75,0.6666666865348816,0.6000000238418579,0.75,0.028819397747035215,2.4122007931716873,50.0,0.25,0.3333333432674408,0.5,0.25,0.02771789184891514,0.8174024342643649,72.22222222222221,0.7777777777777778,0.7904762029647827,0.6888888974984487,1.0,0.09085415710043851,1.929548792802634,50.0,0.6166666666666667,0.722222238779068,0.6666666716337204,0.8333333432674408,0.7797025235165213,1.1719772273326718,60.0,0.45,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.02211091775899788
26,0.520635618456201,1.2697589128636497,66.66666666666666,0.45,0.0,0.0,0.0,0.2717604329499451,90.0,1.0,0.9545454680919647,1.0,0.9166666567325592,0.9609127411239543,2.9756054177674596,54.54545454545454,0.40625,0.0,0.0,0.0,0.09025251166386247,0.8945855710273335,66.66666666666666,0.59375,0.533333346247673,0.8333333432674408,0.4583333432674408,0.32121379338963146,0.8388391198093678,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.15179148515657226,0.7522316196550397,71.42857142857143,0.8,0.75,1.0,0.6000000238418579,0.7639461552873581,0.7107898349501248,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.015869090257666835,0.5230613676350875,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.18201063266377923,1.2587418945130315,57.14285714285714,0.5,0.6666666865348816,0.6000000238418579,0.75,0.0575545805470906,1.6665115587919181,50.0,0.375,0.3333333432674408,0.5,0.25,0.017767177961365236,0.4633237786750942,83.33333333333334,0.9555555555555556,0.6000000238418579,0.600000003973643,0.600000003973643,0.4189857104070983,0.95817982210027,60.0,0.75,0.6666666865348816,0.75,0.75,2.234508111488957,0.9590995557258861,60.0,0.6833333333333333,0.7179487347602844,0.8125,0.75,0.35509707322335166
27,0.30266167328823623,1.0927182745857629,66.66666666666666,0.45,0.0,0.0,0.0,1.0940817884931109,70.0,0.75,0.8846153914928436,0.8125,1.0,0.20062207255744183,0.5710302426736032,81.81818181818183,0.9,0.7333333492279053,1.0,0.5833333432674408,0.32122915687558734,0.9984611939368285,40.0,0.475,0.522222250699997,0.4166666716337204,0.7083333432674408,0.989022515599439,0.8027812133291617,42.857142857142854,0.75,0.5,0.4000000059604645,0.6666666865348816,0.060698309105199445,1.1236308032046403,57.14285714285714,0.8,0.5714285969734192,1.0,0.4000000059604645,0.22250115681479535,0.4952593493460542,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.09821816522434158,1.1306778532640913,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.026234207525230435,1.2779985389020276,57.14285714285714,0.6666666666666666,0.6666666865348816,0.6000000238418579,0.75,0.08386156866834857,1.866957866951557,50.0,0.375,0.3333333432674408,0.5,0.25,0.007991617836678922,0.3842267217518436,83.33333333333334,0.9055555555555556,0.7962963183720907,0.8333333333333334,0.7666666706403097,0.06270925421910274,0.9789435392725924,60.0,0.90625,0.6666666865348816,0.550000011920929,0.875,0.0610216823289955,0.9147262405404145,60.0,0.6166666666666667,0.6969697177410126,0.8333333432674408,0.6500000059604645,0.12297899077909025
28,0.42254413225654275,1.1803363111242373,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.09992762059266966,100.0,0.75,1.0,1.0,1.0,0.43260463144894207,0.7145493816552261,72.72727272727273,0.9,0.7083333432674408,0.800000011920929,0.75,0.0354851813733366,1.224015096834258,46.666666666666664,0.5208333333333334,0.5833333432674408,0.45000000298023224,0.8333333432674408,0.8043491278241736,0.7678052383906887,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.28730254505904224,0.7247366103346929,71.42857142857143,0.7,0.8000000715255737,0.800000011920929,0.800000011920929,0.21918221450196784,0.5775310375362114,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.03610646906125287,0.762319022945463,71.42857142857143,0.9166666666666666,0.5,1.0,0.3333333432674408,0.004576141837958304,1.5571082193378651,57.14285714285714,0.5833333333333334,0.6666666865348816,0.6000000238418579,0.75,0.0023403215034508698,3.0709976033680304,37.5,0.25,0.0,0.0,0.0,0.006739870803189462,0.6171970649552415,77.77777777777779,0.6444444444444445,0.7746031880378723,0.6388888955116272,1.0,0.40721260258708547,1.4173873576533365,60.0,0.5,0.4000000059604645,0.3333333432674408,0.5,0.09260565850906201,0.9082025721632432,60.0,0.6071428571428572,0.38461536169052124,0.4166666567325592,0.3571428656578064,0.017291130425365755
29,0.40016278995932464,1.103208898355591,66.66666666666666,0.3833333333333333,0.0,0.0,0.0,0.18278501559338678,90.0,1.0,0.9615384638309479,0.9285714328289032,1.0,0.6792302138851523,1.319296865220183,54.54545454545454,0.84375,0.0,0.0,0.0,0.895251540840521,1.1975595501870377,60.0,0.7166666666666667,0.1666666567325592,0.5,0.10000000149011612,0.24139249690322215,1.1244525875678046,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.12362097827163046,0.6654266266142825,57.14285714285714,0.8,0.6666666865348816,0.75,0.6000000238418579,0.11857120095356541,0.7013787565911637,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.0022534633305830764,0.8556556444337649,57.14285714285714,1.0,0.0,0.0,0.0,0.012844796133246544,1.291934122598864,57.14285714285714,0.5833333333333334,0.6666666865348816,0.6000000238418579,0.75,0.0042984455903957355,2.2949492195761887,50.0,0.375,0.3333333432674408,0.5,0.25,0.008484827407840586,0.4637677719134874,83.33333333333334,0.8055555555555555,0.5252525409062704,0.5,0.6111111044883728,0.06428052726618848,2.073759681547304,60.0,0.84375,0.6666666865348816,0.550000011920929,0.875,0.09317268548290507,1.0151260499080261,50.0,0.6071428571428572,0.38461536169052124,0.4166666567325592,0.3571428656578064,0.011457037521861979
30,0.2006025348955002,2.735485225360528,66.66666666666666,0.45,0.0,0.0,0.0,0.3586057066343385,80.0,1.0,0.9000000059604645,1.0,0.8333333432674408,0.06986231075672533,2.3160684311874373,54.54545454545454,0.71875,0.0,0.0,0.0,0.00034964988443092184,1.8590154268135302,60.0,0.5333333333333333,0.1666666567325592,0.5,0.10000000149011612,0.2340085708424904,0.8440495634669921,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.10127518396512332,2.145749260110495,28.57142857142857,0.8,0.0,0.0,0.0,0.3568872217574479,2.3500428188778035,66.66666666666666,0.7777777777777778,0.5,1.0,0.3333333432674408,0.009480954493407448,0.3787957407663501,85.71428571428571,0.9166666666666666,0.800000011920929,1.0,0.6666666865348816,0.17098628837297392,2.63540979177812,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,1.182841859436639,2.647744296259305,50.0,0.75,0.6666666865348816,0.5,1.0,0.016303760250242178,3.6664182537642582,55.55555555555556,0.7833333333333333,0.0,0.0,0.0,0.008557342307439363,0.8761692849344488,80.0,0.90625,0.8333333432674408,1.0,0.75,0.0951699244141634,1.2893532931411258,70.0,0.4166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.00413665825651503
31,0.3154617253880505,0.7226342383409006,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.5242595453067642,70.0,0.75,0.8846153914928436,0.8125,1.0,0.0009721850178738082,0.5428799317867635,72.72727272727273,0.8666666666666667,0.6666666865348816,0.8333333432674408,0.5833333432674408,0.04397145402001843,0.997054793973666,46.666666666666664,0.53125,0.5,0.45000000298023224,0.5833333432674408,0.15457588277313655,0.7812655569008331,71.42857142857143,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0665876079964884,0.8288631318947088,57.14285714285714,0.7,0.6666666865348816,0.75,0.6000000238418579,0.36737161885971725,0.7339084805792768,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.004577306325995506,1.383139448019683,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.07427822764656405,1.483725239415199,57.14285714285714,0.6666666666666666,0.6666666865348816,0.6000000238418579,0.75,0.031672427186446195,2.934376491462136,37.5,0.3125,0.0,0.0,0.0,0.0032843173868935603,0.6458469602161051,77.77777777777779,0.8333333333333334,0.8666666547457377,0.8095238109429678,1.0,0.028268695590226357,2.2773001043646923,60.0,0.5,0.4000000059604645,0.3333333432674408,0.5,0.0204660460018772,1.1740586656535301,60.0,0.5833333333333333,0.7179487347602844,0.8125,0.75,0.15633869624088859
32,0.3011517257590965,1.420985948633002,66.66666666666666,0.55,0.0,0.0,0.0,0.4163770558270719,70.0,1.0,0.4000000059604645,0.5,0.3333333432674408,0.12162382971954644,1.7924341334552005,54.54545454545454,0.7333333333333334,0.0,0.0,0.0,0.5158432408637876,1.3951775451099238,60.0,0.6416666666666666,0.20000000298023224,0.5,0.125,0.32115665288775036,0.8152129468894486,85.71428571428571,0.6666666666666666,0.800000011920929,1.0,0.6666666865348816,0.03254512344758108,0.9925001742826538,57.14285714285714,0.8,0.6666666865348816,0.75,0.6000000238418579,0.10648602559528601,0.8707565230431701,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.007989571902879083,0.6975231393223094,85.71428571428571,0.9166666666666666,0.800000011920929,1.0,0.6666666865348816,0.36804797561787916,1.46423395428033,57.14285714285714,0.4166666666666667,0.6666666865348816,0.6000000238418579,0.75,0.019933352910848877,2.941725468679679,50.0,0.375,0.3333333432674408,0.5,0.25,0.0008063699508483174,0.41279123337901746,83.33333333333334,0.9166666666666666,0.7222222288449606,0.6666666666666666,0.8333333333333334,0.7529670857490631,1.5182089418638613,60.0,0.6166666666666667,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.03579385962374865,1.16186365022149,60.0,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.04699513645359334
33,0.4107468989839749,1.3724130169006374,66.66666666666666,0.55,0.0,0.0,0.0,0.14067610604576627,90.0,1.0,0.5,0.5,0.5,0.0021322240030790937,2.474574144624801,54.54545454545454,0.7,0.0,0.0,0.0,0.004765835083113391,1.4682710169201556,60.0,0.8166666666666667,0.3333333432674408,0.5,0.25,0.5094201165771329,0.8199667299695215,71.42857142857143,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.027642107699495534,1.4933501410361139,57.14285714285714,0.8,0.5714285969734192,1.0,0.4000000059604645,0.21111901241623002,0.8004165603111293,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.029834184138353335,0.866230731802463,71.42857142857143,0.9166666666666666,0.5,1.0,0.3333333432674408,0.09224634912652847,1.6495664222831936,57.14285714285714,0.5,0.6666666865348816,0.6000000238418579,0.75,0.01710962511712286,1.859734749060819,50.0,0.5,0.3333333432674408,0.5,0.25,0.019852301939623753,0.44046092347188026,77.77777777777779,0.6444444444444445,0.5555555621782938,0.5555555621782938,0.5555555621782938,0.0007999092321016976,1.656585953911565,60.0,0.7166666666666667,0.6666666865348816,0.75,0.75,0.08129931651034075,1.3157574840604302,60.0,0.8333333333333333,0.6666666865348816,0.75,0.75,0.006918834956019674
34,0.20946707937294878,1.0512204522264257,66.66666666666666,0.5,0.0,0.0,0.0,0.5525802648309606,70.0,1.0,0.761904776096344,0.625,1.0,0.0016341037231714672,1.3005150215096795,54.54545454545454,0.7333333333333334,0.3333333432674408,0.5,0.25,0.09581438666505313,0.9851885794714607,66.66666666666666,0.6041666666666667,0.5750000029802322,0.800000011920929,0.625,0.42081146393003643,0.8662942021535776,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.048146179869802,1.326549400912272,57.14285714285714,0.7,0.6666666865348816,0.75,0.6000000238418579,0.23524555206502293,0.8132230199251143,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.0003758422203085776,0.8626391585315056,71.42857142857143,0.8333333333333334,0.5,1.0,0.3333333432674408,0.01881151851449961,1.8398937982973274,57.14285714285714,0.4166666666666667,0.6666666865348816,0.6000000238418579,0.75,0.0026338061739110455,2.039378004290431,50.0,0.5,0.3333333432674408,0.5,0.25,0.007620053656541622,1.084449133202704,72.22222222222221,0.9777777777777779,0.8222222328186035,0.7222222288449606,1.0,0.17498071840066617,1.8855563506472557,60.0,0.90625,0.6666666865348816,0.550000011920929,0.875,0.02773359330713651,1.1780946912709531,50.0,0.7916666666666667,0.6666666865348816,0.5833333432674408,0.8333333432674408,0.06784956153535274
35,0.07219377412831561,1.1985038162361914,55.55555555555556,0.55,0.0,0.0,0.0,0.049675957260199924,100.0,1.0,1.0,1.0,1.0,0.22040698186388072,0.6669367576827363,72.72727272727273,0.8125,0.7857142686843872,0.8333333432674408,0.75,0.007853638878792459,1.0085613897843229,60.0,0.7333333333333334,0.6222222447395325,0.5833333432674408,0.7000000029802322,0.6249126775941534,0.8867222999729135,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0122166600871884,2.005362109995781,57.14285714285714,0.7,0.5714285969734192,1.0,0.4000000059604645,0.8345052620139545,0.661331578317465,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.0007036465522057187,0.40444252897740796,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.3051842357367726,1.6847886307905793,57.14285714285714,0.6666666666666666,0.6666666865348816,0.6000000238418579,0.75,0.12004190474035425,2.350900541762903,50.0,0.4375,0.3333333432674408,0.5,0.25,0.00024986592216296474,0.422028368639577,77.77777777777779,0.9777777777777779,0.7746031880378723,0.6388888955116272,1.0,0.0031559139405814606,1.7052977138402792,60.0,0.5,0.3636363744735718,0.2857142984867096,0.5,0.01624677925135159,2.934344447706369,50.0,0.55,0.5,1.0,0.3500000014901161,0.024141045374664723
36,0.39116487194681077,1.4505423526295806,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.20070877271244175,90.0,1.0,0.8333333432674408,0.75,1.0,0.0034785554392963696,0.8979205203057847,81.81818181818183,0.8,0.75,1.0,0.6666666716337204,0.003054888247880376,1.1195748406253847,73.33333333333333,0.575,0.6285714358091354,0.75,0.5416666716337204,3.0249563766443823,0.9028757569393859,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.018849955108784292,1.0356766329617222,57.14285714285714,0.8,0.6666666865348816,0.75,0.6000000238418579,0.23816293193785035,0.988386624374308,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,6.564686392954876e-05,0.7661156664379488,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.03153503144574997,1.9451740003695048,42.857142857142854,0.5,0.3333333432674408,0.5,0.25,0.006319870296639604,2.8352916264969,50.0,0.4375,0.3333333432674408,0.5,0.25,0.002480254419852643,1.2567148544185962,72.22222222222221,1.0,0.829629639784495,0.7428571482499441,1.0,0.01046963892300943,0.991198125844433,70.0,0.875,0.8333333432674408,0.800000011920929,0.875,0.11787681112697115,2.1479832290749514,50.0,0.4166666666666667,0.25,0.5,0.1666666716337204,0.01109518561250853
37,0.4212122585420483,1.1312051789842836,44.44444444444444,0.45,0.1428571343421936,0.125,0.1666666716337204,1.8118913601305366,70.0,1.0,0.761904776096344,0.625,1.0,0.009593578058267712,2.9317829065880727,45.45454545454545,0.9666666666666667,0.6727272868156433,0.5208333432674408,1.0,0.0005776863674362219,1.6395572404886873,40.0,0.5166666666666666,0.563636377453804,0.4583333432674408,0.9000000059604645,0.3761544361765216,0.8177627956464913,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.012869862979732742,0.8814524672373091,71.42857142857143,0.7,0.8000000715255737,0.800000011920929,0.800000011920929,0.09103557105607137,0.937549793856553,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.014575760807544327,1.2145209346530077,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.007114953938424654,2.0212658377272983,71.42857142857143,0.6666666666666666,0.800000011920929,0.6666666865348816,1.0,0.00423541105676902,3.6139661235178213,50.0,0.25,0.3333333432674408,0.5,0.25,0.0015671265073999106,1.5510859897249594,72.22222222222221,0.9555555555555556,0.829629639784495,0.7428571482499441,1.0,0.001228920435503824,2.367162268977512,60.0,0.6166666666666667,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.04299795093460591,1.4439658435049516,50.0,0.48333333333333334,0.7727272808551788,0.75,0.800000011920929,0.001083565720630306
38,0.059108859439154296,1.9976217752008938,66.66666666666666,0.5,0.0,0.0,0.0,0.22448248411014532,90.0,1.0,0.9545454680919647,1.0,0.9166666567325592,0.10348302089570972,1.4078080643132984,54.54545454545454,0.65625,0.0,0.0,0.0,0.0013903869780087239,1.0592449423941803,66.66666666666666,0.6333333333333333,0.5833333432674408,0.8333333432674408,0.45000000298023224,0.5694050941623611,1.7649847270007581,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.21822197310886,1.100944419007176,71.42857142857143,0.8,0.75,1.0,0.6000000238418579,0.041160086233192575,0.8969236815062714,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.0075641022819434595,0.800864997393791,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.023947648828792554,1.779122903379502,57.14285714285714,0.5833333333333334,0.6666666865348816,0.6000000238418579,0.75,0.016936528494972,2.3474795577473686,50.0,0.5,0.3333333432674408,0.5,0.25,0.003258050530894305,1.126924766533965,66.66666666666666,0.7569444444444445,0.22222222884496054,0.3333333333333333,0.16666666666666666,1.168850450394861,2.3237686756708076,60.0,0.5833333333333333,0.75,0.7000000029802322,0.8333333432674408,0.006270606557787936,1.6622740477698432,60.0,0.75,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.001839328990858754
