,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,2.1807784668557226,0.768647991724386,54.4973544973545,0.6250744047619048,0.655087516332666,0.5282242155323426,0.9416666676600774,0.89623933588851,70.3125,0.8008556547619048,0.7410121336579323,0.622916679829359,0.970238097012043,0.27536686060103543,0.8060356786132271,51.61290322580645,0.7238095238095239,0.32500000298023224,0.22500000149011612,0.6666666716337204,0.466915837072264,0.6919484782515343,52.94117647058824,0.6666666666666666,0.7777777910232544,0.6666666666666666,1.0,0.6927747190075986,0.6975793477132572,33.33333333333333,0.3833333333333333,0.0,0.0,0.0,0.853747138040319,0.8459195899467058,61.53846153846154,0.5520833333333333,0.6136363744735718,0.5357142984867096,0.75,0.6390551596924432,0.872016224047788,60.0,0.5,0.533333346247673,1.0,0.375,0.5625053279705291,0.5038273149396696,87.5,0.9166666666666666,0.9230769276618958,0.8571428656578064,1.0,0.48713451907037,0.6947635716308426,66.95652173913044,0.6194047619047619,0.0,0.0,0.0,0.5884261975271334,0.6747021364510394,63.41463414634146,0.6166666666666667,0.634188046058019,0.5178571492433548,0.8333333333333334,0.7548266770871376
10,0.4946655312272712,0.7149932986791276,57.14285714285714,0.6211805555555555,0.5002735741436481,0.5666666726271311,0.47361111640930176,0.71708556649467,65.625,0.8533854166666667,0.5163690596818924,0.9010416679084301,0.4053571494296193,0.611197398185605,0.40275061713230326,83.87096774193549,0.625,0.36666667461395264,0.5,0.2916666716337204,0.17215540971111198,0.6927122044624533,58.82352941176471,0.3333333333333333,0.7671957810719808,0.6785714328289032,1.0,0.6976056521732537,0.7011920847514213,44.44444444444444,0.4375,0.0,0.0,0.0,0.9247431983614671,0.7425608211257708,53.84615384615385,0.6458333333333333,0.5833333432674408,0.5,0.75,0.6879148903344886,0.6940689510896865,30.0,0.23333333333333334,0.222222238779068,0.25,0.20000000298023224,0.5799265211720017,0.897699869934151,25.0,0.9166666666666666,0.0,0.0,0.0,0.6171037007865098,0.6864259588913061,66.95652173913044,0.5169047619047619,0.0,0.0,0.0,0.6738803010570542,0.7118454324722637,56.09756097560976,0.5625000000000001,0.4398934245109558,0.4944444497426351,0.3968254029750824,0.6893339369061928
11,0.6902345405360916,0.7200189922729506,57.14285714285714,0.5830109126984128,0.6236909056703249,0.571329373245438,0.7504960360626379,0.6523767547062335,76.5625,0.8484375,0.7712069377303123,0.6879464369267225,0.9385416693985462,0.11886658992969183,0.6229487054438171,74.19354838709677,0.6166666666666666,0.3541666716337204,0.2750000059604645,0.5,0.4796842109151351,0.69096289367466,58.82352941176471,0.8111111111111112,0.7897435824076334,0.6845238109429678,1.0,0.6909100758270735,0.6925267148859247,44.44444444444444,0.41666666666666663,0.0,0.0,0.0,0.6591935225944615,1.0200747464776898,46.15384615384615,0.7291666666666667,0.6190476417541504,0.45000000298023224,1.0,0.35906448807114283,0.7899661736929131,50.0,0.3,0.1666666567325592,0.5,0.10000000149011612,0.622904275515155,0.7001215368088313,62.5,0.8333333333333334,0.6666666865348816,1.0,0.5,0.8000506366044977,0.7153331870839489,66.95652173913044,0.44714285714285723,0.0,0.0,0.0,0.5096769145692244,0.682440194871126,63.41463414634146,0.7131944444444445,0.6166666746139526,0.5238095273574194,0.7916666666666666,0.49178620047741256
12,0.09223441346541073,0.7857088554286155,58.730158730158735,0.5628472222222222,0.4525132415195306,0.5805555582046509,0.4066468334446351,1.10629390832852,61.71875,0.759375,0.3721230197697878,0.6354166679084301,0.27812500298023224,0.12413098620210565,0.5265942843565367,83.87096774193549,0.7517857142857143,0.1666666716337204,0.25,0.125,0.5076873989194993,0.690152664029495,94.11764705882352,0.8333333333333334,0.9333333373069763,0.8888888955116272,1.0,0.6913941141137142,0.8578465017772883,44.44444444444444,0.53125,0.0,0.0,0.0,0.566366124550536,0.7321073206462185,53.84615384615385,0.5333333333333333,0.5416666716337204,0.46666668355464935,0.6666666716337204,0.6002540010750879,0.7910151231826134,50.0,0.625,0.20000000298023224,0.5,0.125,0.5622382059474306,1.8096960427684914,25.0,0.9166666666666666,0.0,0.0,0.0,0.3814577292359583,0.6739193638767924,66.95652173913044,0.5638888888888888,0.0,0.0,0.0,0.5357746260608502,0.6935635278903249,51.21951219512195,0.5652777777777778,0.3888888855775197,0.5833333333333334,0.33888889104127884,0.6921703640033767
13,0.8999018282246356,0.8312974391370486,55.026455026455025,0.6365575396825397,0.3001653427879016,0.5347222238779068,0.2266865105678638,0.6916096312408291,72.65625,0.7938244047619046,0.6736787632107735,0.7552083395421505,0.623214291408658,0.2834459012893782,0.42873410536919565,83.87096774193549,0.7678571428571428,0.25,0.25,0.25,1.8374339751846698,0.6587801592524757,76.47058823529412,0.8333333333333334,0.7904762029647827,1.0,0.6888888974984487,0.6927500637416851,0.6415396339488026,66.66666666666666,0.65625,0.8333333432674408,0.800000011920929,0.875,0.6598807983217736,0.6976296169193221,53.84615384615385,0.7916666666666667,0.4000000059604645,0.6666666716337204,0.375,0.43073634891312235,1.005546465873051,40.0,0.3,0.0,0.0,0.0,0.572728176159172,0.9211343365524269,37.5,0.6666666666666666,0.2857142984867096,1.0,0.1666666716337204,0.8113649399360247,0.8510655644377374,66.95652173913044,0.5802380952380951,0.0,0.0,0.0,0.6525002519101213,0.6920739596261024,43.90243902439025,0.584920634920635,0.10833333432674408,0.25,0.0793650820851326,0.7838027334121984
14,0.9976791214317928,0.9072400619171203,54.4973544973545,0.5504464285714286,0.24986772860089937,0.4444444452722867,0.18611111491918564,0.7588417595912823,71.09375,0.867373511904762,0.6497023887932301,0.828125,0.5882440526038408,0.1417311693433502,0.38814085095842404,87.09677419354838,0.7666666666666666,0.5750000029802322,0.625,0.5416666716337204,0.049741757309276186,0.6875255853755893,94.11764705882352,0.8111111111111112,0.9696969787279764,0.9444444378217062,1.0,0.6944445816770674,0.7433530408607509,44.44444444444444,0.5625,0.0,0.0,0.0,0.4225757708762918,0.7210937082305642,69.23076923076923,0.8166666666666667,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.8671891663708163,0.9621551455166429,60.0,0.5,0.3333333432674408,0.5,0.25,0.6951984707458598,1.27992168109117,25.0,0.8333333333333334,0.0,0.0,0.0,0.6347186851470065,0.6773984817132914,66.95652173913044,0.5725396825396825,0.0,0.0,0.0,0.8198458092249965,0.6904881340379725,58.536585365853654,0.6555555555555556,0.47857143978277844,0.5500000069538752,0.45000000794728595,0.693302479019953
15,0.63801804932067,0.7450900386478504,57.14285714285714,0.5714037698412697,0.5009018791218599,0.6180555609365305,0.45575397089123726,0.8037343453314509,70.3125,0.9049479166666665,0.6365304887294769,0.8645833395421505,0.5520833395421505,0.16568397299195234,0.385738404308648,87.09677419354838,0.775,0.2916666716337204,0.5,0.2083333358168602,0.4683277397273746,0.678048620584378,88.23529411764706,0.8333333333333334,0.5820106069246928,0.6666666666666666,0.5166666706403097,0.6876090868460047,0.7013079985887855,55.55555555555556,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.6543562540159193,0.5729495851984147,76.92307692307693,0.775,0.7333333790302277,0.6500000059604645,0.9000000059604645,0.6431312081666537,0.779039679880713,60.0,0.3,0.2857142984867096,0.5,0.20000000298023224,0.6551489679902893,0.6189844145734659,75.0,0.75,0.800000011920929,1.0,0.6666666865348816,1.0438656034653593,0.6893498787875914,66.95652173913044,0.5772222222222222,0.06666666666666667,0.1,0.055555556217829385,0.47490941615461424,0.7618145657861927,51.21951219512195,0.5743055555555555,0.3452380895614624,0.5555555621782938,0.2666666681567828,0.5824118061834179
16,1.0426859931664816,0.9078596322996801,55.026455026455025,0.6197916666666666,0.36081349352995556,0.5347222251196703,0.30625000409781933,0.7420675563456861,76.5625,0.8260416666666667,0.6560155227780342,0.8666666708886623,0.5666666710749269,0.05217809931515784,0.44975324791566307,83.87096774193549,0.6333333333333333,0.125,0.25,0.0833333358168602,0.06803119045097854,0.577418230945016,82.35294117647058,0.8333333333333334,0.5185185472170512,0.6666666666666666,0.4333333373069763,0.6844436521364443,0.6845770010193984,44.44444444444444,0.53125,0.0,0.0,0.0,0.6437131084200918,0.5906299264586905,76.92307692307693,0.7666666666666666,0.761904776096344,0.7083333432674408,0.8333333432674408,0.42768647375962265,0.8517839617786155,70.0,0.7,0.7857142984867096,1.0,0.7000000029802322,0.5016346480544059,0.9288088145180402,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.41018480575796085,0.6913998386181187,66.08695652173913,0.5792857142857142,0.0,0.0,0.0,0.5232514627500673,0.7333982228550869,53.65853658536586,0.6345238095238095,0.3545454641183217,0.4444444477558136,0.3035714377959569,0.4878468103675737
17,0.7678487623228748,0.8528854426131661,57.67195767195767,0.6183531746031745,0.6131646260619164,0.5725694516052803,0.7447420687725147,0.7521590896395096,77.34375,0.8687500000000001,0.7834280431270599,0.7599702440202236,0.8656250052154064,0.07876571612327375,0.44404526690600465,83.87096774193549,0.7708333333333333,0.49166667461395264,0.5416666716337204,0.5,0.09589239493718521,0.4323138240687283,88.23529411764706,0.8333333333333334,0.9153439402580261,0.9166666666666666,0.9333333373069763,0.42915094239642027,0.721158511270303,55.55555555555556,0.5833333333333333,0.2857142984867096,0.5,0.20000000298023224,0.520126282813829,0.4184599879907071,84.61538461538461,0.90625,0.875,0.875,0.875,0.5118251937676791,0.8500541049404493,70.0,0.7666666666666666,0.7857142984867096,1.0,0.7000000029802322,0.6908030146324516,0.8539125940663691,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.3336588507641216,0.6744910218411818,66.95652173913044,0.5957142857142858,0.0,0.0,0.0,1.0131120030683656,0.6973074596720629,58.536585365853654,0.65,0.4898749490578969,0.5277777860562006,0.49722222487131756,0.6425850464164382
18,0.37956742206969857,0.9016279191015136,59.78835978835979,0.6136656746031746,0.5247053988277912,0.6041666741172472,0.5270833410322666,1.1718834984598434,67.96875,0.8669270833333333,0.5562004074454308,0.8520833346992731,0.4604166727513075,0.007216131426907843,0.5972084547959966,87.09677419354838,0.75,0.4166666716337204,0.5,0.375,0.55370827655982,0.2724185939187687,94.11764705882352,0.8333333333333334,0.9523809552192688,1.0,0.9166666666666666,0.9965442451236235,0.9560869296936995,44.44444444444444,0.53125,0.0,0.0,0.0,1.0183019355455822,0.48295914073898444,61.53846153846154,0.875,0.5,0.5,0.5,0.5234959897533931,0.7513406841602441,40.0,0.7666666666666666,0.5555555820465088,0.5,0.7000000029802322,0.6361881864155219,1.1723186849060316,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.3293005592031792,0.7594345859940564,66.95652173913044,0.6041666666666666,0.0,0.0,0.0,0.5733442656487122,0.7233184841094508,48.78048780487805,0.6395833333333333,0.2809523791074753,0.5555555572112402,0.20000000049670538,0.701938890442651
19,1.1281177010050358,1.02103609973028,56.08465608465608,0.6439484126984126,0.6322732965151469,0.5462301665296158,0.8312500044703484,0.8860309148271297,78.125,0.7895833333333334,0.7855987846851349,0.7216517925262451,0.8895833343267441,0.027472748438972645,0.6175980493494438,74.19354838709677,0.8833333333333333,0.6000000089406967,0.5208333358168602,0.8333333358168602,0.04799857900087686,0.40077478131970046,82.35294117647058,0.8055555555555555,0.557692309220632,0.4857142964998881,0.6666666666666666,0.8774281576172683,0.7046466747596419,44.44444444444444,0.4375,0.30000001192092896,0.25,0.375,0.6896796202672147,0.4940802247553808,76.92307692307693,0.875,0.7500000298023224,0.6071428656578064,1.0,0.12086534480457252,0.7127421711923427,70.0,0.625,0.6666666865348816,1.0,0.5,0.607155500672911,0.7036629343331899,62.5,0.8333333333333334,0.6666666865348816,1.0,0.5,0.5703486361503144,0.7138823639699274,66.95652173913044,0.5603174603174603,0.0,0.0,0.0,0.40470300662714465,0.7312640171269099,60.97560975609756,0.5833333333333334,0.5100529193878174,0.5722222328186035,0.4777777890364329,0.46210989319776347
20,0.11760010293226222,0.9426307220108207,55.026455026455025,0.5562251984126984,0.6216931293408076,0.5179067552089691,0.8430555587013563,0.6850801783108189,73.4375,0.859077380952381,0.7114583477377892,0.7831845292821527,0.7342261970043182,0.012555946086821706,0.3462738597431784,90.32258064516128,0.738095238095238,0.6166666746139526,0.6666666716337204,0.625,0.06888385520468622,0.2938222285610068,94.11764705882352,0.8333333333333334,0.9696969787279764,0.9444444378217062,1.0,0.624069709363839,0.6941040179319654,55.55555555555556,0.40625,0.800000011920929,0.75,0.875,0.5545836526014644,0.3773305184521345,84.61538461538461,0.9666666666666667,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.2781783001698522,0.8269780357813709,60.0,0.5,0.619047611951828,0.8333333432674408,0.5,0.34211617535825917,0.5816507581157079,75.0,0.9166666666666666,0.800000011920929,1.0,0.6666666865348816,0.29582810890922595,0.7043368447245242,66.08695652173913,0.5178174603174603,0.0,0.0,0.0,0.1802491152222004,0.7538374756632064,58.536585365853654,0.5965277777777778,0.4623015870650609,0.5694444477558136,0.4083333338300387,0.8882937061200069
21,0.19420895002386787,0.9058641083369602,59.25925925925925,0.6059275793650795,0.5993853397667408,0.5732142900427183,0.6832341315845648,0.8466570373243133,72.65625,0.8282366071428571,0.5933531932532787,0.7687500026077032,0.5505952443927526,1.052492180356114,0.46313023767819966,87.09677419354838,0.6583333333333333,0.25,0.5,0.1666666716337204,0.009423482334080757,0.23659050984618482,94.11764705882352,0.8333333333333334,0.9333333373069763,1.0,0.8888888955116272,0.5445582012196761,0.8294863857813176,44.44444444444444,0.40625,0.6428571343421936,0.6666666716337204,0.625,0.5050917931975497,0.41505268997212236,76.92307692307693,0.9375,0.7857142686843872,0.8333333432674408,0.75,0.39221342209574933,0.6722672836651644,60.0,0.43333333333333335,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.5160931388433112,0.9691681612034639,25.0,0.9166666666666666,0.0,0.0,0.0,0.5876221186426277,0.8033512324576341,66.95652173913044,0.6033333333333334,0.03333333333333333,0.06666666666666667,0.022222222884496053,0.4347046572341607,0.8015795066954786,46.34146341463415,0.6706349206349206,0.2433862586816152,0.3888888905445735,0.22539683183034262,0.5554676392957117
22,0.3235044184309742,0.9484967286911782,60.317460317460316,0.6570188492063492,0.40360450744628906,0.5361111151675383,0.33958333854873973,0.8179846731083024,76.5625,0.8534970238095237,0.740616001188755,0.7510416731238365,0.7779761925339699,0.47322980399511755,0.3512141774487462,93.54838709677419,0.8333333333333334,0.6666666716337204,0.75,0.625,0.23786593558192048,0.3704835130454545,82.35294117647058,0.7916666666666666,0.5185185472170512,0.6666666666666666,0.4333333373069763,0.7684702212628205,0.8163224880817352,33.33333333333333,0.40625,0.222222238779068,0.20000000298023224,0.25,0.5737695185353977,0.3571769372022221,92.3076923076923,0.8333333333333333,0.9000000059604645,0.8333333432674408,1.0,0.12388505734048177,0.7419162608890463,70.0,0.5625,0.6666666865348816,1.0,0.5,0.5079081746960005,0.9739073036537973,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.4863720886346972,0.7936943818474718,66.95652173913044,0.6204761904761906,0.0,0.0,0.0,0.6152010463361381,0.8691219072951362,41.46341463414634,0.5763888888888888,0.08333333333333333,0.11111111442248027,0.06666666766007741,0.8840468730519906
