,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD
46,0.07522884313021996,2.006529510029287,73.17073170731707,0.6430555555555556,0.661616176366806,0.6119047701358795,0.725000003973643,2.1099325799444846,72.65625,0.8721354166666666,0.7100146505981684,0.7031250074505806,0.7827381025999784,0.02046572577119254,2.546689356175475,59.78835978835979,0.6482638888888888,0.61296296864748,0.5996527870496114,0.6666666741172472,4.7856874560282873e-05,0.4521375455072694,87.09677419354838,0.8083333333333333,0.5500000044703484,0.5416666716337204,0.5833333358168602,0.0004980703131868989,0.2522172814807802,94.11764705882352,0.8333333333333334,0.9629629850387573,1.0,0.9333333373069763,0.00013067913825664436,0.8407674905030529,66.66666666666666,0.6875,0.8636363744735718,0.7857142984867096,1.0,0.01404878583847627,1.111493993783233,76.92307692307693,0.875,0.7750000059604645,0.7083333432674408,0.875,0.0017882801579544817,0.9159966588245803,40.0,0.53125,0.5555555820465088,0.7000000029802322,0.5,0.04557824291718464,1.2584242255319689,50.0,0.75,0.5,1.0,0.3333333432674408,2.0672348093143587,2.1815371044841148,54.78260869565217,0.5082539682539683,0.38391534487406415,0.3522222250699997,0.5000000079472859,0.01985913717317878
47,0.5830459846567138,1.6775240149367945,63.41463414634146,0.5379960317460318,0.4934343596299489,0.6111111144224802,0.47460318108399707,2.398362934806934,73.4375,0.8242187499999999,0.7677714880555868,0.6979166734963655,0.9031250029802322,2.5517444354369644e-06,2.9212481320180004,58.201058201058196,0.6229910714285714,0.5032948565979799,0.6168650897840658,0.5059523830811182,0.0628256523331632,0.532508038959297,87.09677419354838,0.7291666666666667,0.5416666716337204,0.5416666716337204,0.5416666716337204,0.00631382582359508,0.21745131192267908,88.23529411764706,0.8111111111111112,0.9333333571751913,0.9333333373069763,0.9333333373069763,0.002843640586841372,0.8068279527708825,66.66666666666666,0.75,0.8636363744735718,0.7857142984867096,1.0,0.03348027808067552,1.289973476531246,69.23076923076923,0.8333333333333333,0.6285714358091354,0.6666666716337204,0.625,0.0035372508630297905,1.5526539600719746,60.0,0.5,0.800000011920929,0.75,0.875,0.02006843495759794,1.3618218962470083,62.5,0.75,0.6666666865348816,1.0,0.5,0.8228921804292298,2.070849457277258,60.0,0.5801190476190476,0.30380952556928,0.37777778307596843,0.30555555820465086,0.027804193174552506
48,0.11254028084856331,1.7385673462321865,68.29268292682927,0.638888888888889,0.690476194024086,0.6944444477558136,0.7083333333333334,2.4454439846110385,71.09375,0.7817708333333333,0.6264069322496653,0.8000000007450581,0.5489583378657699,0.0026264018212120172,3.2235272906110852,57.14285714285714,0.6373263888888889,0.39580026765664417,0.552083338300387,0.3270833355685075,0.0008597049203829136,0.9493728396824036,87.09677419354838,0.8214285714285714,0.3333333432674408,0.5,0.25,0.022580002523254775,0.4860256764611916,94.11764705882352,0.8125,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.00699060308866839,0.43927731783386664,66.66666666666666,0.75,0.375,0.5,0.30000001192092896,0.005823961822310539,1.0506481535779508,76.92307692307693,0.7666666666666666,0.761904776096344,0.7083333432674408,0.8333333432674408,0.0003293516066822327,1.3775955476396304,50.0,0.7333333333333334,0.6333333551883698,0.550000011920929,0.800000011920929,0.002168744572563496,2.1765124307301065,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.22243994026217329,2.39815562201506,65.21739130434783,0.6279761904761906,0.3377777814865112,0.3555555601914724,0.37111111283302306,0.007176995592639497
49,0.3170520470699138,2.557979188174928,41.46341463414634,0.6020833333333334,0.16388888657093048,0.3888888905445735,0.10833333432674408,2.0292142698073015,72.65625,0.85,0.7252976447343826,0.7333333399146795,0.7687500026077032,0.0005341980527901168,3.0825352936618047,62.43386243386243,0.6348710317460318,0.4519510604441166,0.6631944452722868,0.3902777836968501,0.2249491009310392,0.4220732776113727,83.87096774193549,0.9583333333333334,0.6250000149011612,0.625,0.75,0.0005254869544294802,0.30599026859922007,94.11764705882352,0.8333333333333334,0.9696969787279764,1.0,0.9444444378217062,0.06550328805999012,0.6377201059037024,55.55555555555556,0.65625,0.6666666716337204,0.75,0.625,0.017523356844724336,1.0201943092622363,76.92307692307693,0.7916666666666667,0.7750000059604645,0.7083333432674408,0.875,0.42057887113885434,1.2378669982670059,50.0,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.01767293957325055,2.1650078298532387,37.5,0.75,0.2857142984867096,1.0,0.1666666716337204,0.2794129519513778,1.876174159931731,60.86956521739131,0.5246428571428571,0.3100721538066864,0.35000000298023226,0.3344444513320923,0.1403763975175219
50,0.6069392766625604,1.8992184032649557,58.536585365853654,0.6013888888888889,0.6214285790920258,0.7166666736205419,0.5750000029802322,2.0711333492287816,73.4375,0.8088169642857144,0.6876713708043098,0.7114583384245634,0.7125000022351742,0.00047235648129768004,2.381421294116781,63.49206349206349,0.6079117063492063,0.524171901245912,0.595138892531395,0.5339285756150881,0.0004212326032848154,0.31913226883904994,87.09677419354838,0.9583333333333334,0.625,0.5833333358168602,0.75,0.0015020130551390226,0.6034806415677207,94.11764705882352,0.7888888888888889,0.9333333373069763,1.0,0.8888888955116272,4.164799658132551e-06,1.5253842422374921,55.55555555555556,0.71875,0.8333333432674408,0.75,1.0,0.5380289723538121,1.1770314756424212,84.61538461538461,0.90625,0.8444444835186005,0.7333333492279053,1.0,0.004789449749735522,1.5637772944650985,50.0,0.8333333333333333,0.6333333551883698,0.550000011920929,0.800000011920929,0.09527596638136349,1.898880638884608,50.0,0.75,0.5,1.0,0.3333333432674408,0.4925509506381786,2.3196648879404362,60.86956521739131,0.5663492063492064,0.37788360118865966,0.4111111144224803,0.4522222250699997,0.005733042360907267
51,0.16648772848912738,1.6280891470967513,60.97560975609756,0.6729166666666666,0.6587301592032114,0.7361111144224802,0.6138888994852701,2.154076172529399,74.21875,0.825,0.770208265632391,0.7395833395421505,0.8500000052154064,0.0003417578066965139,3.559303232599311,58.730158730158735,0.6770089285714286,0.638095473870635,0.5521329461286465,0.8429563517371813,0.00876837143127004,0.9870874189042491,77.41935483870968,0.7261904761904762,0.46666667610406876,0.3958333432674408,0.6666666716337204,0.02449132636293856,0.2031725602661767,94.11764705882352,0.7916666666666666,0.9523809552192688,1.0,0.9166666666666666,0.02916892292412136,0.5586927589442319,77.77777777777779,0.75,0.4545454680919647,0.4166666567325592,0.5,0.17452011192341021,0.8710326074956837,69.23076923076923,0.84375,0.75,0.75,0.75,0.002086987003126496,1.5374923942142864,60.0,0.53125,0.6666666716337204,0.75,0.625,0.00886166634104101,1.2353217254381936,50.0,0.75,0.6000000238418579,0.75,0.5,0.019647654064946615,2.3979738515347995,48.69565217391305,0.5382142857142858,0.37936508456865947,0.3247619112332662,0.5511111160119374,0.009151009069896073
52,1.6062814669416974,2.101558630490291,60.97560975609756,0.47986111111111107,0.5239899108807246,0.5361111164093018,0.5341269920269648,2.2044754459111187,76.5625,0.8548363095238096,0.7472628187388182,0.8032738137990236,0.7754464354366064,0.037915761792604606,2.52916020594852,60.84656084656085,0.6678819444444445,0.5733946698407332,0.5784722274790207,0.595138892531395,0.004736128068280669,0.8187453871816295,87.09677419354838,0.875,0.3500000014901161,0.5,0.3125,0.8480310068488986,0.6448058816761603,88.23529411764706,0.7888888888888889,0.9166666666666666,1.0,0.8666666746139526,0.04859225828178456,1.15675031815455,55.55555555555556,0.6166666666666667,0.25,0.3333333432674408,0.20000000298023224,0.002961880309175514,1.7837146662767656,53.84615384615385,0.8333333333333333,0.20000000298023224,0.25,0.1666666716337204,0.0005948573802725976,1.263286323758452,60.0,0.8,0.75,0.8333333432674408,0.7000000029802322,0.24670439549741144,1.4963039860782266,62.5,0.6666666666666666,0.6666666865348816,1.0,0.5,0.24522943277309606,2.446532765508495,62.60869565217392,0.6032539682539682,0.3088888943195343,0.4111111124356588,0.2833333373069763,1.576478390360967
53,0.16538231127096178,2.3369660740075,60.97560975609756,0.5597222222222222,0.5091269860665003,0.6388888955116272,0.48095238705476123,3.1242157591427273,73.4375,0.8505208333333333,0.7577193789184093,0.6470238175243139,0.96875,0.17935097537288847,3.010324267237252,60.317460317460316,0.6426339285714285,0.6139973600705465,0.5793650895357132,0.7110119114319483,0.0028403929033272673,1.2293030422118092,70.96774193548387,0.7410714285714286,0.4125000014901161,0.3333333358168602,0.6875,0.049993709284857336,0.5259455845146643,82.35294117647058,0.8125,0.8962963223457336,0.8222222328186035,1.0,0.37694367512834875,1.0379376113037315,55.55555555555556,0.55,0.25,0.3333333432674408,0.20000000298023224,0.1906148342795225,1.186649322111505,69.23076923076923,0.875,0.6666666716337204,0.75,0.625,0.0006649261670609374,1.4603687860967844,50.0,0.59375,0.6333333551883698,0.75,0.625,0.0600909226513531,0.8948039594085228,50.0,0.75,0.6000000238418579,0.75,0.5,0.827222828823416,2.412540992261007,58.26086956521739,0.5381746031746033,0.41185185114542644,0.36555556058883665,0.5322222252686818,0.005412530653234052
54,0.003309559674489973,2.4056525580310626,60.97560975609756,0.5902777777777778,0.7185185452302297,0.6964285771052042,0.7833333412806193,2.3917055861051844,75.78125,0.8415922619047619,0.695454552769661,0.8958333358168602,0.6148809576407075,1.35438909226138,3.577846372452604,55.55555555555556,0.6495287698412698,0.36279762039581936,0.5104166679084301,0.3047619095693032,2.5929318284774423e-07,1.6043609462176749,80.64516129032258,0.7767857142857143,0.0,0.0,0.0,0.03396295121829924,1.2582105107063055,82.35294117647058,0.7888888888888889,0.850000003973643,1.0,0.7555555701255798,5.608721769581642e-05,1.9838200222903606,55.55555555555556,0.65,0.1666666567325592,0.5,0.10000000149011612,0.0304949738789419,1.0029683121394535,76.92307692307693,0.8125,0.8333333432674408,0.800000011920929,0.875,0.00010315250848952642,1.0437478306164332,60.0,0.7666666666666666,0.75,0.8333333432674408,0.7000000029802322,0.0017852379692818224,1.452658396185269,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.1538031808271946,2.9464461972494127,66.95652173913044,0.5893253968253968,0.23015873233477274,0.3666666686534882,0.18333333730697632,0.2546262939412096
55,0.03693095998303608,2.780600679403996,53.65853658536586,0.6027777777777777,0.6793114294608434,0.6123015955090523,0.8000000019868215,2.1766508014273076,75.78125,0.8114583333333334,0.713761942461133,0.7816964332014322,0.6864583417773247,0.9327292579595673,3.0012868007813007,64.02116402116403,0.7118799603174603,0.5233465656638145,0.7763888922830423,0.4705357203880946,0.0022189015551509093,0.8726929591300676,87.09677419354838,0.7678571428571428,0.25,0.25,0.25,0.0004646167712747018,0.7926278281149716,82.35294117647058,0.8125,0.5185185472170512,0.6666666666666666,0.4333333373069763,0.0012597462134123223,0.8626906993075131,55.55555555555556,0.75,0.1666666567325592,0.5,0.10000000149011612,0.0016806494555522212,0.9878367959267909,84.61538461538461,0.875,0.8333333432674408,0.75,1.0,0.00033919299768528263,2.476910527855449,50.0,0.5833333333333333,0.1428571492433548,0.5,0.0833333358168602,0.012188650715098056,0.6237613568515233,62.5,0.9166666666666666,0.6666666865348816,1.0,0.5,0.476534898543952,2.2182012532856366,64.34782608695652,0.5561111111111111,0.3361904760201772,0.400000003973643,0.3222222248713175,0.23337627593753857
56,0.09217974387497285,2.9470099806580845,46.34146341463415,0.6215277777777778,0.22486773629983267,0.3611111144224803,0.16388889153798422,2.8460046858719155,76.5625,0.7974330357142857,0.7943678088486195,0.7177083417773247,0.9441964291036129,6.80045181597987e-05,3.289740760271896,62.43386243386243,0.6557787698412698,0.6571144200861454,0.5824900853137175,0.7986111144224802,0.0007772097342958678,0.5991092825794683,90.32258064516128,0.7666666666666666,0.6166666746139526,0.6666666716337204,0.625,0.00011745576248641731,0.5124010674368464,94.11764705882352,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0051407403989290395,1.6112160836163814,55.55555555555556,0.53125,0.2857142686843872,0.3333333432674408,0.25,0.8311641628724088,1.427809331452051,69.23076923076923,0.75,0.5833333432674408,0.75,0.5,0.012076137531204824,1.4800194911023226,50.0,0.46875,0.722222238779068,0.7000000029802322,0.75,0.01105000473861266,1.3931258706046625,62.5,0.75,0.6666666865348816,1.0,0.5,0.4111155285596873,3.101420678360025,47.82608695652174,0.525,0.4114814857641856,0.32873016198476157,0.5944444497426351,0.966329362271203
57,0.07355717497691082,1.8541519032844678,56.09756097560976,0.5902777777777778,0.46574075520038605,0.5666666676600774,0.4333333373069763,2.0561309132742465,76.5625,0.8255208333333334,0.7462301757186651,0.8500000014901161,0.6895833406597376,0.005460893042717181,2.4906983257635953,62.43386243386243,0.6604166666666665,0.6475439084072908,0.6368055604398251,0.736805560067296,3.619352747739001e-05,0.6752134552140844,90.32258064516128,0.6583333333333333,0.4166666716337204,0.5,0.375,0.09766475422770987,0.5864567798653763,88.23529411764706,0.7916666666666666,0.9047619104385376,1.0,0.8333333333333334,9.484198356153362e-06,1.2936557512248625,66.66666666666666,0.6166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.016240719480671868,1.6288498402861402,69.23076923076923,0.8666666666666667,0.5833333432674408,0.8333333432674408,0.5000000149011612,0.0009761298809087586,1.625623070580085,60.0,0.5416666666666667,0.25,0.5,0.1666666716337204,0.002121332030919641,1.1209765600792203,50.0,0.6666666666666666,0.5,1.0,0.3333333432674408,0.030276956859956933,2.4487956472035415,52.17391304347826,0.616031746031746,0.38301587104797363,0.3244444499413172,0.5455555617809296,0.22874118480100147
58,0.30156998184911143,2.2573688572582453,56.09756097560976,0.5604166666666667,0.5511525670687357,0.471428578098615,0.6833333373069763,2.586693584942595,72.65625,0.7848958333333333,0.6144841369241476,0.7916666679084301,0.5572916707023978,0.022755818105229798,3.2906443899948106,59.25925925925925,0.6672867063492062,0.38864538197716075,0.5840277808407942,0.3275793716311455,0.0008382099842428589,1.4029836082495293,80.64516129032258,0.8250000000000001,0.0,0.0,0.0,0.002464090788631792,1.6221921221757736,82.35294117647058,0.7902777777777779,0.5357142885526022,0.6666666666666666,0.45000000794728595,0.00024028436038478642,2.1098149929977743,55.55555555555556,0.6833333333333333,0.1666666567325592,0.5,0.10000000149011612,0.0320720626276766,1.269876750650512,76.92307692307693,0.875,0.694444477558136,0.6666666716337204,0.9000000059604645,7.592107533786826e-05,2.8736720989464,50.0,0.9,0.1666666567325592,0.5,0.10000000149011612,0.0010808722760569929,0.7364745627916496,50.0,0.8333333333333334,0.5,1.0,0.3333333432674408,0.23513681837016354,2.794049793462757,53.91304347826087,0.5938492063492063,0.396190478404363,0.33777777949968973,0.5611111144224803,0.0064398464384966434
59,0.0052253404013487504,2.237513405866831,60.97560975609756,0.5715277777777777,0.5297979911168417,0.6075396885474523,0.5083333402872086,2.381066199463359,75.78125,0.77734375,0.6849928069859743,0.7989583387970924,0.6187500078231096,0.0011699122728624659,3.0836551463093973,62.43386243386243,0.6945684523809524,0.5423941910266876,0.6631944489975771,0.5153769894192616,4.4998103229664303e-05,0.6245898864797528,90.32258064516128,0.8333333333333333,0.5833333432674408,0.75,0.5,0.001065463945010057,0.5627577001489864,94.11764705882352,0.7777777777777778,0.8888888955116272,1.0,0.8333333333333334,0.0008785849817527185,1.0499508061130567,55.55555555555556,0.6166666666666667,0.25,0.3333333432674408,0.20000000298023224,0.6334877107558844,1.495416456910496,61.53846153846154,0.8166666666666667,0.533333346247673,0.5833333432674408,0.5000000149011612,3.7582021228853555e-05,1.6712819316398888,50.0,0.8,0.6428571492433548,0.75,0.6000000014901161,0.07093941647602255,1.5910793282863993,62.5,0.75,0.6666666865348816,1.0,0.5,0.001588815375976625,4.535890621845112,39.130434782608695,0.5301587301587302,0.43346580266952517,0.3395238151152929,0.7755555609862009,0.15376129742865194
60,0.03656325927994615,3.273456611389249,51.21951219512195,0.6055555555555555,0.33650794128576916,0.5416666666666666,0.261111115415891,2.3476171324060564,75.0,0.8456845238095239,0.6930059492588043,0.7802083361893892,0.6479166746139526,0.0007006075489025373,3.1947870485651086,62.43386243386243,0.6534970238095238,0.5836455275615057,0.6221230234950781,0.6197420706351598,0.0002599462846275675,0.9953813743336878,90.32258064516128,0.6845238095238095,0.36666667461395264,0.5,0.2916666716337204,0.4923729114962969,0.5183297284901429,94.11764705882352,0.8111111111111112,0.629629651705424,0.6666666666666666,0.600000003973643,4.520885676754631e-05,1.4844509281821578,55.55555555555556,0.7166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.015185402642998563,1.635799443289251,69.23076923076923,0.8020833333333333,0.4285714328289032,0.5,0.375,0.009901344491230516,2.2961887158153997,60.0,0.45833333333333337,0.38461536169052124,0.3571428656578064,0.4166666567325592,0.011233784613705975,3.2851113642191234,37.5,0.75,0.2857142984867096,1.0,0.1666666716337204,0.12200733223451056,2.8232161081572187,64.34782608695652,0.4766666666666667,0.2546031733353933,0.30555555820465086,0.23000000218550365,0.0011126279160787495
61,0.09686356303587851,2.9857301059969363,53.65853658536586,0.5416666666666666,0.4055555611848831,0.600000003973643,0.33611111839612323,2.2552296060723305,75.0,0.8254836309523809,0.7179518509656191,0.7769345259293914,0.7586309537291527,0.00043646442065535003,3.641040634039526,58.730158730158735,0.6124999999999999,0.3912367820739746,0.5180555582046509,0.3375000028560559,1.7811335089143536e-06,0.5499974429950972,90.32258064516128,0.7053571428571428,0.36666667461395264,0.5,0.2916666716337204,0.0007027781240583737,0.488820500956907,94.11764705882352,0.75,0.8888888955116272,1.0,0.8333333333333334,0.3428577975143591,0.6206880097957058,77.77777777777779,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.0030133567534999903,1.1691038480550182,84.61538461538461,0.8666666666666667,0.7878788113594055,0.6666666567325592,1.0,2.1341980452323985e-05,1.6664662110274393,60.0,0.5625,0.800000011920929,0.75,0.875,0.005556697210543899,4.308338459769228,37.5,0.8333333333333334,0.2857142984867096,1.0,0.1666666716337204,0.00030112866530031544,2.700737696251829,54.78260869565217,0.5282539682539683,0.34174603819847105,0.3433333357175191,0.45746031900246936,0.015947074877311864
62,0.016126320650404945,2.934999030221032,58.536585365853654,0.5388888888888889,0.5095238238573074,0.5333333363135656,0.5111111178994179,2.835981144501601,76.5625,0.8078124999999999,0.6824630331248045,0.7895833365619183,0.6144345309585333,5.935664556401019e-05,3.1192015415778696,62.43386243386243,0.6611111111111111,0.6164261835316817,0.6729166743656,0.6277777856836716,2.0220969142038645,0.6419955510794202,90.32258064516128,0.9375,0.5833333432674408,0.75,0.5,4.015594585071047e-06,0.5392907203164459,94.11764705882352,0.8111111111111112,0.629629651705424,0.6666666666666666,0.600000003973643,7.94708068120502e-06,0.745746127727446,55.55555555555556,0.65,0.25,0.3333333432674408,0.20000000298023224,0.010120504038837594,1.1403414843411697,84.61538461538461,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,0.00012041577670387177,1.4081633492794974,70.0,0.8,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.0010372697680870048,2.4850687691801205,37.5,0.75,0.2857142984867096,1.0,0.1666666716337204,0.0007922875327650947,3.168029259172149,59.130434782608695,0.4771031746031746,0.33444445331891376,0.3777777800957362,0.33666667143503826,0.016749367298671065
63,1.3723688106134744e-05,3.7576335838472503,58.536585365853654,0.5240079365079365,0.6833814481894175,0.6492063601811727,0.8095238159100214,2.7136788645045185,75.0,0.8447544642857142,0.67611313611269,0.6732142921537161,0.7395833376795053,5.862236373995015e-05,3.724572563408199,64.02116402116403,0.6493055555555555,0.595878429710865,0.6805555609365305,0.6449404818316301,1.0096670028723313e-06,1.007739767965034,90.32258064516128,0.7321428571428572,0.2142857164144516,0.25,0.1875,0.0020163990011735516,0.3674814482646835,94.11764705882352,0.8333333333333334,0.629629651705424,0.6666666666666666,0.600000003973643,0.0297918399488452,0.229639909089811,88.88888888888889,0.7166666666666667,0.4545454680919647,0.4166666567325592,0.5,0.0009838549261252513,1.1259384631527007,76.92307692307693,0.9166666666666667,0.5,0.5,0.5,8.082047767189457e-05,1.2247553784552354,70.0,0.6875,0.7083333432674408,0.875,0.625,0.00032948455653427245,1.550887489483312,62.5,0.6666666666666666,0.7272727489471436,0.800000011920929,0.6666666865348816,0.09535378783095456,3.2258159424409363,61.73913043478261,0.5000000000000001,0.23666666944821677,0.2492063522338867,0.2422222246726354,0.7796533921773043
64,0.29927185597224165,3.2063127533978855,60.97560975609756,0.5777777777777778,0.6687830885251363,0.7083333333333334,0.6500000059604645,2.6402835014707007,75.0,0.8190104166666666,0.6586490012705326,0.7656250037252903,0.6427083378657699,0.02754561418737904,3.622054351331563,63.49206349206349,0.6692956349206347,0.6162848869959513,0.6048611191411813,0.6715277805924416,9.644695714457264e-06,1.329941679163114,87.09677419354838,0.6285714285714286,0.25,0.25,0.25,0.0004741419212190868,0.3978527489810446,94.11764705882352,0.8333333333333334,0.9629629850387573,1.0,0.9333333373069763,8.689151963497637e-05,0.9861422397824122,66.66666666666666,0.6875,0.7000000029802322,1.0,0.625,0.004347642759290295,1.6968896627333945,61.53846153846154,0.875,0.5000000149011612,0.75,0.375,0.000340555035333402,2.614888247745372,70.0,0.5625,0.6666666865348816,1.0,0.5,0.03073962307871437,1.2822321570949753,75.0,0.75,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.3412367382893265,3.952902226305197,64.34782608695652,0.575952380952381,0.26126984556516014,0.36666666666666664,0.21777778069178264,0.0005232371003801264
65,0.00798365004768903,2.84082060524767,60.97560975609756,0.6111111111111112,0.7016354203224182,0.700000007947286,0.7638888955116272,3.5093807542803095,74.21875,0.8286458333333333,0.7707070838660002,0.7041666731238365,0.8885416686534882,0.00806371930836047,4.011133155939932,59.25925925925925,0.6140625,0.6401575356721878,0.566220243771871,0.7756944497426351,4.503872921143397e-09,1.0920081727220468,74.19354838709677,0.8333333333333334,0.5095238238573074,0.5166666731238365,0.625,0.00044830226452808984,0.14676237280818136,94.11764705882352,0.8111111111111112,0.629629651705424,0.6666666666666666,0.600000003973643,1.7687322849367583e-05,1.1669375767694825,55.55555555555556,0.75,0.38461539149284363,0.3125,0.5,0.0007531103571847999,1.4558928143186902,84.61538461538461,0.7916666666666667,0.8444444835186005,0.7333333492279053,1.0,0.00013108126687130065,1.1996763907966321,60.0,0.5416666666666667,0.38461536169052124,0.3571428656578064,0.4166666567325592,0.000512723904547607,1.1190926014812188,50.0,0.75,0.6000000238418579,0.75,0.5,0.34772859777694326,3.21836687951711,51.30434782608696,0.5146031746031746,0.3586772561073303,0.3096825440724691,0.5200000027815501,0.0028690689083057364
66,0.019135401092714537,3.0379908124446433,53.65853658536586,0.54375,0.6709956874450048,0.6341269960006078,0.8059523850679398,3.0554339151520264,69.53125,0.8184895833333333,0.6136408858001232,0.7916666679084301,0.5489583415910602,0.9666606265238255,4.721802417610112,58.730158730158735,0.6456597222222221,0.33941799278060597,0.5868055559694767,0.2791666698952516,0.8936952442488605,1.4762042631606331,80.64516129032258,0.6297619047619047,0.0,0.0,0.0,0.18856195105769047,0.7240257646484802,94.11764705882352,0.7916666666666666,0.6190476218859354,0.6666666666666666,0.5833333333333334,5.674336894821945e-07,1.9223184737002899,66.66666666666666,0.6875,0.3333333432674408,0.5,0.25,0.004163668092732904,1.4910590137636992,76.92307692307693,0.6833333333333333,0.761904776096344,0.7083333432674408,0.8333333432674408,0.0001476392010871853,1.8786297419651619,60.0,0.36666666666666664,0.375,0.5,0.30000001192092896,0.002306827639661796,0.9750661511819867,50.0,0.8333333333333334,0.5,1.0,0.3333333432674408,0.057016227499743576,3.0533211976689625,63.47826086956522,0.606984126984127,0.3558730264504751,0.42555555899937947,0.34666666984558103,0.013780877013762637
67,0.012093544770834432,3.9451467940777927,48.78048780487805,0.6131944444444444,0.3067460358142853,0.625,0.22500000397364298,2.8120361622386145,73.4375,0.839546130952381,0.6618055626749992,0.7572916708886623,0.6187500059604645,1.6952817993355166e-06,3.940916369827077,57.14285714285714,0.6461805555555554,0.3378637644151847,0.5034722238779068,0.27361111529171467,4.348709252265596e-05,0.9794463048762937,87.09677419354838,0.8333333333333333,0.3333333432674408,0.5,0.25,0.021261180088741293,0.6629739722612872,88.23529411764706,0.8333333333333334,0.9166666666666666,1.0,0.8666666746139526,1.491098230250947e-06,0.9434696386590744,66.66666666666666,0.6166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.00019570610571118422,1.708935189865429,76.92307692307693,0.75,0.694444477558136,0.6666666716337204,0.9000000059604645,4.742933600719318e-05,2.073018644135318,60.0,0.3,0.6969697177410126,0.5833333432674408,0.9000000059604645,0.0008715271965450883,3.67999260590068,37.5,0.75,0.2857142984867096,1.0,0.1666666716337204,0.0077961756664589365,3.185468549721771,55.65217391304348,0.5520238095238096,0.1861904780069987,0.21111111144224803,0.1844444473584493,0.24117939104332345
68,0.14726000371303957,2.8338080711031743,60.97560975609756,0.5447420634920636,0.6767676820357641,0.6750000019868215,0.7750000009934107,2.745746752558518,72.65625,0.789453125,0.6856872383505106,0.8333333395421505,0.6239583361893892,0.0001339501902581093,3.3645728191020567,62.43386243386243,0.6688988095238096,0.6585888837774595,0.6021825472513834,0.7768849258621534,0.0027840193465273866,0.643440829881718,87.09677419354838,0.8726190476190476,0.5416666716337204,0.625,0.5,0.01612587915226825,0.5730155089594297,94.11764705882352,0.7916666666666666,0.6190476218859354,0.6666666666666666,0.5833333333333334,1.9313312194766647e-06,0.6693541345689494,66.66666666666666,0.65625,0.3333333432674408,0.5,0.25,0.0007062669647153024,1.5767353634548582,69.23076923076923,0.7416666666666667,0.3333333432674408,0.375,0.30000001192092896,0.00334685281597069,1.4782229056672809,60.0,0.8666666666666667,0.2857142984867096,0.5,0.20000000298023224,0.0011925598420462976,0.6089272109706226,75.0,1.0,0.800000011920929,1.0,0.6666666865348816,0.5071554581460312,3.1759821238035744,49.56521739130435,0.5536507936507936,0.3676912029584249,0.2941269904375076,0.5366666694482167,0.3304428985593221
69,0.6034861253860108,3.5500901006053422,58.536585365853654,0.49444444444444446,0.7119528849919637,0.6579365183909734,0.8222222328186035,2.7257510641169,72.65625,0.8232886904761905,0.6366297043859959,0.7427083384245634,0.5937500055879354,0.00011910654582971634,3.013438049476347,64.55026455026454,0.6315972222222223,0.627158502737681,0.6529761981219053,0.6361111191411813,0.3265323949762572,0.6474415156923666,87.09677419354838,0.7892857142857144,0.32500000298023224,0.4166666716337204,0.3333333358168602,8.001166584963662e-05,0.3051751594695091,94.11764705882352,0.8333333333333334,0.6363636453946432,0.6666666666666666,0.6111111044883728,1.4569210277355938e-05,0.39552884214001893,88.88888888888889,0.71875,0.944444477558136,0.9000000059604645,1.0,0.0018041920802204985,1.2413911137760185,84.61538461538461,0.875,0.75,0.6666666716337204,1.0,2.6223030843080717e-05,1.7584118078529603,60.0,0.5625,0.619047611951828,0.8333333432674408,0.5,0.004372707679838702,0.5152967898268122,75.0,1.0,0.800000011920929,1.0,0.6666666865348816,0.9962853764980668,2.9335810418470425,53.04347826086957,0.5444444444444445,0.3196825404961904,0.30777778327465055,0.3722222228844961,0.0007354251422541519
