,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.038763512172741627,1.2914391437009336,63.63636363636363,0.65,0.7846153974533081,0.6458333432674408,1.0,0.6966119077403005,53.333333333333336,0.5333333333333333,0.6893939673900604,0.5446428656578064,1.0,0.6977691246570171,0.738300060806027,50.0,0.4375,0.5,0.5,0.5,0.28523054850748614,0.7515689210935217,62.5,0.4,0.7692307829856873,0.625,1.0,0.43109403330764046,0.6559161348632244,66.66666666666666,0.8888888888888888,0.5,1.0,0.3333333432674408,0.6879466210190398,1.82511223289637,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.062239378653038795,0.8815674388536714,66.66666666666666,0.2916666666666667,0.0,0.0,0.0,1.0518432266095017,0.8401299060888551,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.38182536790535293,0.7688533490325766,37.5,0.3125,0.2857142686843872,0.3333333432674408,0.25,0.4348564529616576,1.6447172942864394,47.368421052631575,0.6555555555555556,0.43822844823201496,0.3333333333333333,0.6666666666666666,0.0195994657538837,0.7218235371434669,50.0,0.34375,0.6666666865348816,0.5,1.0,0.6223032425735278,0.8476018516726882,20.0,0.375,0.20000000298023224,0.125,0.5,0.6463431318807851,0.7403557293866749,50.0,0.6833333333333333,0.38461539149284363,0.3125,0.5,0.6022423827078095
10,0.1993450648435493,0.6903445365239118,63.63636363636363,0.9166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.6904476999335744,53.333333333333336,0.725,0.6846153736114502,0.5267857164144516,1.0,0.6899328946506827,0.7986170156849011,50.0,0.5625,0.6000000238418579,0.5,0.75,0.5624388976195392,0.6916974110069016,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.506214181968419,0.6415382058408072,66.66666666666666,0.8888888888888888,0.5,1.0,0.3333333432674408,0.6960573225719268,0.9531716161868736,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.18247144476824068,0.8946835365594773,66.66666666666666,0.25,0.0,0.0,0.0,0.46551683592913856,0.7889941463405774,57.14285714285714,0.4166666666666667,0.5714285373687744,0.5,0.6666666865348816,0.25878643204431623,0.8725064867753339,25.0,0.25,0.25,0.25,0.25,0.5142501560230426,0.6535864943136925,68.42105263157895,0.7888888888888889,0.4935064911842346,0.4444444378217061,0.5555555621782938,0.5171114573689226,0.7111818488922752,50.0,0.45,0.38461539149284363,0.3125,0.5,1.1959921346950457,0.7732554954616988,40.0,0.35714285714285715,0.1666666567325592,0.10000000149011612,0.5,0.587678952648277,0.7388750846943246,50.0,0.34375,0.6666666865348816,0.5,1.0,0.6418777556179287
11,0.5928411254612055,0.5311281028244776,54.54545454545454,0.7166666666666667,0.6346153914928436,0.5625,0.75,0.6903608866844135,53.333333333333336,0.6583333333333333,0.6846153736114502,0.5267857164144516,1.0,0.6946033427740556,0.9813245239402718,62.5,0.5625,0.4000000059604645,1.0,0.25,0.26759829657624257,0.6868861552171651,75.0,0.6666666666666666,0.8000000715255737,0.800000011920929,0.800000011920929,0.5666291322699225,0.6502193563663986,50.0,0.8888888888888888,0.0,0.0,0.0,0.20477345097311675,1.0160979743768213,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,0.33346676207605175,1.0041654567996636,66.66666666666666,0.2833333333333333,0.0,0.0,0.0,0.5537611419757418,0.9302374385534622,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.887500598674101,1.0977255112438526,50.0,0.375,0.6666666865348816,0.5,1.0,0.40057101642593734,0.5263498394215089,63.1578947368421,0.8888888888888888,0.22222222884496054,0.3333333333333333,0.16666666666666666,0.5955453863990007,0.6996456686232813,50.0,0.78125,0.6666666865348816,0.5,1.0,0.46465230293166737,0.9622329622129315,20.0,0.35714285714285715,0.4444444552063942,0.3125,1.0,0.5053128012760078,0.6206388797972736,50.0,0.75,0.7727272808551788,0.6875,1.0,0.6406398950804743
12,0.5211792484957248,0.599873793087895,54.54545454545454,0.9,0.7333333492279053,0.6190476417541504,0.9000000059604645,0.6897946637190532,53.333333333333336,0.6333333333333333,0.6846153736114502,0.5267857164144516,1.0,0.6899254280697232,1.0401559589042464,37.5,0.5,0.2857142686843872,0.3333333432674408,0.25,0.07049763995484136,0.6715543788970364,62.5,0.6,0.7692307829856873,0.625,1.0,2.010876294770105,0.9164692002819459,50.0,0.7777777777777778,0.0,0.0,0.0,0.16130218839117172,1.230908132344503,71.42857142857143,0.5833333333333334,0.75,0.6000000238418579,1.0,0.24624712541010563,1.0721558568483909,44.44444444444444,0.25,0.0,0.0,0.0,0.307141234904356,0.9608515825285817,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.505535686610354,0.8121257393208646,37.5,0.4375,0.444444477558136,0.4000000059604645,0.5,1.0764541137851547,0.4922198117845787,78.94736842105263,0.8958333333333334,0.6666666865348816,1.0,0.5,0.3501211742920973,0.7094687875104666,50.0,0.75,0.6666666865348816,0.5,1.0,0.3995789442539551,0.8839916378638225,20.0,0.42857142857142855,0.4444444552063942,0.3125,1.0,0.5221500297978395,0.7307481254236415,50.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.5992801391638888
13,0.6178839820874867,0.5260187909779896,63.63636363636363,0.75,0.6666666865348816,0.6071428656578064,0.75,0.6889106047390896,53.333333333333336,0.7833333333333333,0.6507936716079712,0.5178571492433548,1.0,0.6921791258281184,1.2229383424577287,50.0,0.5625,0.3333333432674408,0.5,0.25,0.8720674360675934,0.678654922999557,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.6853740590363256,0.8353418804772851,50.0,0.8888888888888888,0.0,0.0,0.0,0.11845419785656543,1.0691523879537421,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,0.1925951656352942,0.984362058081125,33.33333333333333,0.25,0.0,0.0,0.0,0.47249080660507137,1.1009109723151533,28.57142857142857,0.25,0.0,0.0,0.0,0.3063621951871349,0.9359348227939357,25.0,0.3125,0.4000000059604645,0.3333333432674408,0.5,0.7599710075693479,0.4224166196565808,84.21052631578947,0.7916666666666666,0.7857142885526022,0.8333333333333334,0.75,0.14737894891929768,0.7281878013655495,50.0,0.78125,0.6666666865348816,0.5,1.0,0.4354943142315663,0.9700983859268831,20.0,0.5,0.5,0.5,0.5,0.41945751621384225,0.6663200398441759,50.0,0.40625,0.6666666865348816,0.5,1.0,0.5709265066949978
14,0.2511829167267869,0.9781932623666919,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.6794927020272682,53.333333333333336,0.5520833333333333,0.6969697177410126,0.5357142984867096,1.0,0.7480855949563514,1.8986866658966663,37.5,0.625,0.5454545021057129,0.4285714328289032,0.75,0.7374643507418455,0.7172613303264146,75.0,0.4,0.8333333730697632,0.7142857313156128,1.0,0.5833471725509419,0.6589622407858121,50.0,0.6666666666666666,0.0,0.0,0.0,1.2554670031930275,2.6013649923526834,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,1.4337669917739302,1.6550197287196065,66.66666666666666,0.31666666666666665,0.0,0.0,0.0,0.6408311400448061,1.3362118546363657,42.857142857142854,0.25,0.0,0.0,0.0,0.41723030837131014,0.8498013290153766,50.0,0.4375,0.5,0.5,0.5,0.31506240948141767,0.6468759932731915,73.68421052631578,0.7444444444444445,0.6000000238418579,0.600000003973643,0.600000003973643,0.010513427656503434,0.730219713233706,60.0,0.55,0.7999999821186066,0.7142857164144516,1.0,0.48538151428705956,1.2801905639076288,20.0,0.45833333333333337,0.20000000298023224,0.125,0.5,0.41867040424634333,0.7574634579327153,50.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.48398102872755294
15,0.6357015627877296,0.5538781462127393,72.72727272727273,0.8666666666666667,0.8000000417232513,0.7333333492279053,0.9000000059604645,0.6890700879898191,53.333333333333336,0.59375,0.6969697177410126,0.5357142984867096,1.0,0.7069472607393342,1.3543670043060252,62.5,0.5,0.6666666865348816,0.6000000238418579,0.75,0.06893019874168446,0.7985288734743776,62.5,0.4,0.7692307829856873,0.625,1.0,0.6653074439431325,0.5966297795316444,50.0,0.8888888888888888,0.0,0.0,0.0,0.2102365752363334,1.672787705710353,42.857142857142854,0.5833333333333334,0.0,0.0,0.0,0.007260347966047179,1.2767802071312613,22.22222222222222,0.25,0.0,0.0,0.0,0.40765872217432586,1.1805964441724452,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.1075106933829391,0.8761415942625241,25.0,0.5,0.4000000059604645,0.3333333432674408,0.5,0.547669581673962,0.6243277092804835,78.94736842105263,0.8611111111111112,0.777777781089147,0.75,0.8333333333333334,0.36056943732145424,0.7196586038308614,50.0,0.75,0.6333333551883698,0.5,0.875,0.5379340492152906,2.7577852655412554,20.0,0.5833333333333333,0.20000000298023224,0.125,0.5,0.28043298497986674,0.6744261572989638,50.0,0.6166666666666667,0.7727272808551788,0.6875,1.0,0.5354236863290105
16,0.2219022217447246,0.49174752946546224,54.54545454545454,0.9166666666666667,0.6346153616905212,0.5238095372915268,0.9166666567325592,0.6852417492676831,66.66666666666666,0.7395833333333333,0.7285714447498322,0.75,0.75,0.6994894671360493,1.6108378245654231,37.5,0.5,0.2857142686843872,0.3333333432674408,0.25,0.09970219388221521,0.797000677633861,62.5,0.4,0.7692307829856873,0.625,1.0,0.4398618321648642,0.8463613834903319,50.0,0.8888888888888888,0.0,0.0,0.0,0.1273687909745492,1.341228133844292,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,0.2926424299467218,1.8134497106964298,0.0,0.25,0.0,0.0,0.0,0.26976428801771046,1.5626948549762691,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.049669829215417294,1.0500412840706375,37.5,0.375,0.444444477558136,0.4000000059604645,0.5,0.23254228421416898,0.9076094494637504,63.1578947368421,0.9166666666666666,0.22222222884496054,0.3333333333333333,0.16666666666666666,0.007744087511756259,0.754666626725886,50.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.3186276892867662,0.751083900848206,40.0,0.41666666666666663,0.125,0.0833333358168602,0.25,0.5847200331262117,0.6464642127978016,50.0,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.707422786426545
17,0.4203554396214763,0.5033909796557109,63.63636363636363,0.9,0.7846153974533081,0.6458333432674408,1.0,0.6876300221688321,46.666666666666664,0.6,0.6068376302719116,0.4791666716337204,0.8333333432674408,0.6970376149815197,1.7837821031607082,37.5,0.5,0.5454545021057129,0.4285714328289032,0.75,0.04749367539182035,0.6966626528608811,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.21087415781087063,0.6596862760763583,50.0,0.7777777777777778,0.0,0.0,0.0,0.05357739561377211,1.599275444028059,42.857142857142854,0.5833333333333334,0.0,0.0,0.0,0.01826761541028783,1.4615034869523287,55.55555555555556,0.35,0.0,0.0,0.0,0.34633122060579086,1.6240702276301928,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.2228851205436237,1.6943099903899614,50.0,0.4375,0.6666666865348816,0.5,1.0,1.4463336270368747,0.7016343331545025,78.94736842105263,0.8486111111111111,0.8201058308283488,0.7666666706403097,0.8888888955116272,0.08041889247610276,0.9343044391775976,50.0,0.84375,0.6666666865348816,0.5,1.0,0.4301732795557034,0.891933220019333,40.0,0.45833333333333337,0.1428571492433548,0.10000000149011612,0.25,0.7304890874963735,0.6188109216118766,70.0,0.84375,0.7333333492279053,0.5833333432674408,1.0,0.5639258690507442
18,0.6054901890176388,0.5440587657205449,63.63636363636363,0.59375,0.8333333432674408,0.75,1.0,0.69378564818946,53.333333333333336,0.5,0.6969697177410126,0.5357142984867096,1.0,0.7010924018056061,1.8776630957178435,37.5,0.5,0.2857142686843872,0.3333333432674408,0.25,0.04128915006169629,1.0534772874348908,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.2487735541667769,0.6377631422043337,50.0,0.8888888888888888,0.0,0.0,0.0,0.15939372582493205,1.7528830313388437,42.857142857142854,0.5833333333333334,0.0,0.0,0.0,0.42219836278264966,2.535829262384105,66.66666666666666,0.2916666666666667,0.0,0.0,0.0,0.2773761726773796,2.0945312760988335,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.06888720393284134,1.0732506326146558,75.0,0.625,0.6666666865348816,1.0,0.5,0.04003034118122383,0.9144334136808112,78.94736842105263,0.875,0.7629629870255789,0.7111111183961233,0.8333333333333334,0.11319361972146107,2.0695696011243485,50.0,0.75,0.6666666865348816,0.5,1.0,1.370077609697731,1.4104383257963469,20.0,0.5,0.20000000298023224,0.125,0.5,0.4817593543212828,1.1281662966122699,50.0,0.8125,0.6666666865348816,0.5,1.0,0.4872887197032036
