,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.36110201595096314,0.9431344381126624,45.45454545454545,0.45,0.5499999821186066,0.4642857164144516,0.75,0.6099753543555048,63.63636363636363,0.8666666666666667,0.6969697177410126,0.8333333432674408,0.6500000059604645,0.9613035967307759,0.6787437562017199,60.0,0.6083333333333334,0.6666666865348816,0.5571428686380386,0.8333333432674408,0.5706779115306303,1.0518763285509296,62.5,0.5,0.7272727489471436,0.5714285969734192,1.0,0.481049620378269,0.9856762453628808,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.4462679877650278,0.16525823734423153,100.0,1.0,1.0,1.0,1.0,0.001511252866003506,1.6472696986465063,57.14285714285714,0.5,0.0,0.0,0.0,0.4170414181972253,1.440583859785952,66.66666666666666,0.3333333333333333,0.0,0.0,0.0,0.7889230880611718,2.1058037326080155,28.57142857142857,0.16666666666666666,0.0,0.0,0.0,0.013166064346188038,0.47143609227302524,68.42105263157895,0.8333333333333334,0.22222222884496054,0.3333333333333333,0.16666666666666666,0.8855671378714414,1.4086962410656447,60.0,0.45,0.1666666567325592,0.5,0.10000000149011612,0.6200323482477934,0.7351305171391326,20.0,1.0,0.4444444552063942,0.3125,1.0,0.25113626896874897,0.8765601141992152,70.0,0.6166666666666667,0.7000000029802322,0.75,0.6666666716337204,0.053608277119852096
20,0.6651566892561298,1.0454224765723625,36.36363636363637,0.26666666666666666,0.1428571343421936,0.125,0.1666666716337204,1.185695112189226,63.63636363636363,0.8333333333333333,0.6190476417541504,1.0,0.45000000298023224,0.020252222729513224,0.8056218531082088,60.0,0.3645833333333333,0.7272727489471436,0.5714285969734192,1.0,0.5555795684135981,0.9316994595321179,50.0,0.625,0.5,0.5,0.5,0.23981680583218862,0.9985084385268306,62.5,0.4666666666666667,0.7272727489471436,0.6666666865348816,0.800000011920929,0.04771387578484245,0.8663979767199225,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.00013423336829381896,1.3213790629511522,42.857142857142854,0.5,0.0,0.0,0.0,0.010977040244182609,1.610187932427559,66.66666666666666,0.2916666666666667,0.0,0.0,0.0,0.02918523044506033,2.612077770637568,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.006687362326429916,0.5265566022077346,57.89473684210527,0.9333333333333332,0.0,0.0,0.0,0.46135678702869104,1.7036101502030658,50.0,0.65625,0.0,0.0,0.0,0.3778192255513682,0.6915369981778606,20.0,0.5833333333333333,0.20000000298023224,0.125,0.5,0.6371229015392164,1.1639786369262413,70.0,0.875,0.7000000029802322,1.0,0.625,0.0366304631002789
21,0.15305168915922457,0.924576640945102,36.36363636363637,0.28125,0.1666666716337204,0.25,0.125,0.8496851570803369,72.72727272727273,0.8333333333333333,0.8166666924953461,0.6904762089252472,1.0,0.019317827634881553,0.7071686470731255,60.0,0.4583333333333333,0.7166666686534882,0.571428582072258,1.0,0.6834428551843651,1.168091950916685,37.5,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.1481607030194864,1.1701914193560157,50.0,0.5333333333333333,0.5,0.6666666865348816,0.4000000059604645,0.02092751982595421,0.23657816327223866,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.0010614998913435671,1.32837896889189,57.14285714285714,0.5,0.0,0.0,0.0,0.4570384320158457,1.5680262721455325,44.44444444444444,0.25,0.0,0.0,0.0,0.28328685578108365,2.1983097301168333,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.046721459695427764,0.6293491098528661,68.42105263157895,0.7388888888888889,0.5666666726271311,0.6666666666666666,0.5000000099341074,0.7822815970108055,1.772681379325732,40.0,0.21875,0.6060605943202972,0.4642857164144516,0.875,0.29379431030877884,1.248025646083716,20.0,1.0,0.4444444552063942,0.3125,1.0,0.3210229888199807,0.8849608645505238,70.0,0.6166666666666667,0.7857142686843872,0.75,0.8333333432674408,0.04365734829101426
22,1.024301181365778,1.6546025857891047,54.54545454545454,0.3833333333333333,0.0,0.0,0.0,0.6220256743023183,54.54545454545454,0.6833333333333333,0.6136363744735718,0.5833333432674408,0.6500000059604645,1.2893687306963604,0.6893086175865938,60.0,0.6354166666666667,0.7272727489471436,0.5714285969734192,1.0,0.6554898921242116,1.7372056786140855,50.0,0.5625,0.0,0.0,0.0,0.21039908803448346,0.918190227164537,50.0,0.6,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.03956127469871153,0.32512444095298326,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.003066978040137156,1.3348041273036502,57.14285714285714,0.5,0.0,0.0,0.0,0.042310147119327644,2.766154293552027,0.0,0.25,0.0,0.0,0.0,1.34601823366436,1.6016977439483355,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.015759708523645534,0.4598262220062937,57.89473684210527,0.9777777777777779,0.0,0.0,0.0,0.6876882011737179,1.149765515446139,40.0,0.41666666666666663,0.222222238779068,0.25,0.20000000298023224,0.7956563864546522,0.7061560441502481,20.0,0.5,0.4444444552063942,0.3125,1.0,0.5210465753268896,1.577833053329846,70.0,0.65,0.8333333432674408,0.75,1.0,3.062076808241269
23,0.03411744458729539,1.3753188858992014,54.54545454545454,0.25,0.0,0.0,0.0,1.085320187023102,72.72727272727273,0.65,0.8166666924953461,0.6904762089252472,1.0,0.07536734060808752,0.743779317642402,53.333333333333336,0.39999999999999997,0.6846153736114502,0.5267857164144516,1.0,0.5387697294726285,1.2109377139105861,50.0,0.625,0.5,0.5,0.5,0.03185469294764919,1.0904800919513746,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.03767016334796591,0.7521964114687925,66.66666666666666,1.0,0.75,0.6000000238418579,1.0,0.0008232927589562621,2.3956407651704876,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.20653228016480585,3.332645041866304,11.11111111111111,0.25,0.111111119389534,0.0833333358168602,0.1666666716337204,0.008537652105655836,2.8564861450155625,28.57142857142857,0.3333333333333333,0.444444477558136,0.3333333432674408,0.6666666865348816,0.03577844654941945,0.44273547139272545,73.68421052631578,0.9722222222222222,0.5777777930100759,1.0,0.4166666666666667,0.6879201456713386,1.3378363739183852,40.0,0.48333333333333334,0.222222238779068,0.25,0.20000000298023224,0.21731685328273645,0.7078367347021092,20.0,0.3333333333333333,0.20000000298023224,0.125,0.5,0.511343704270536,2.1608660077210624,70.0,0.6166666666666667,0.8333333432674408,0.75,1.0,0.006380380256116607
24,0.14242702335592622,1.8981807603081042,45.45454545454545,0.48333333333333334,0.6222222447395325,0.5000000149011612,0.8333333432674408,2.1496478723765784,45.45454545454545,0.9166666666666667,0.1428571492433548,0.5,0.0833333358168602,0.028336862243578564,0.9679460512344542,53.333333333333336,0.5916666666666667,0.6846153736114502,0.5267857164144516,1.0,1.1569437942296374,1.382884981811821,62.5,0.625,0.6666666865348816,0.6000000238418579,0.75,1.2133787066887576,2.1530935317946978,37.5,0.7333333333333333,0.0,0.0,0.0,0.016700252829201432,0.11120674539935697,100.0,1.0,1.0,1.0,1.0,0.0014185281977096157,2.397659045061776,57.14285714285714,0.5,0.0,0.0,0.0,0.035825973489099196,2.7021747638284026,66.66666666666666,0.2833333333333333,0.0,0.0,0.0,0.09204469886837487,2.1789946979860075,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.0018657910324845514,0.3464954357569788,84.21052631578947,1.0,0.7851852178573608,0.7222222288449606,0.9333333373069763,0.6631904427077625,1.4397868892287045,40.0,0.6875,0.625,0.625,0.625,0.023223735421452642,1.4447261553767887,20.0,0.42857142857142855,0.4444444552063942,0.3125,1.0,1.1078433180608132,1.2213984351606473,80.0,0.875,0.7777778208255768,0.6500000059604645,1.0,0.000536940720295358
25,0.1326193175610791,1.3851581047341337,54.54545454545454,0.6875,0.7727272510528564,0.7142857164144516,0.875,2.7109414390627675,36.36363636363637,0.8333333333333333,0.0,0.0,0.0,0.7103411131112617,0.7069801119535242,53.333333333333336,0.7,0.6846153736114502,0.5267857164144516,1.0,0.603395620369641,1.5039858411364315,62.5,0.5625,0.6666666865348816,0.6000000238418579,0.75,0.0685260383692293,1.6162567992343626,50.0,0.5333333333333333,0.3333333134651184,1.0,0.20000000298023224,0.10145632759641339,0.028677387106515063,100.0,1.0,1.0,1.0,1.0,0.003911528798183362,1.5488408204456985,57.14285714285714,0.4166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.04028212239225337,2.096654617110504,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.026562634926247008,2.6574821257855086,28.57142857142857,0.25,0.0,0.0,0.0,0.0003950993547269443,0.35962699045701235,84.21052631578947,0.8333333333333334,0.7936508059501648,0.75,0.9166666666666666,0.08103668365072612,1.6492493965559454,60.0,0.55,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.26549661087121096,0.9173649547672978,20.0,0.9285714285714286,0.4444444552063942,0.3125,1.0,0.4793387235280772,0.8932988090639353,70.0,0.7166666666666667,0.5833333432674408,1.0,0.4166666716337204,0.0025547187124665173
26,0.04029298644552247,1.2412833211170449,45.45454545454545,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.8229641033235077,72.72727272727273,0.8666666666666667,0.7750000059604645,0.8333333432674408,0.800000011920929,0.008439307071496541,0.80746858769809,53.333333333333336,0.5333333333333333,0.6846153736114502,0.5267857164144516,1.0,0.5003822349388005,1.565434834626329,37.5,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.0576242714159631,1.2654860919488915,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.008514592619346681,0.12943258318176895,100.0,1.0,1.0,1.0,1.0,0.003997374976049929,1.7465140744978487,71.42857142857143,0.5,0.5,1.0,0.3333333432674408,0.020291667047207817,2.1408937432586246,44.44444444444444,0.25,0.0,0.0,0.0,0.0038109640993034366,2.2841130993585206,28.57142857142857,0.25,0.0,0.0,0.0,0.003450592597733149,0.7654531782769652,68.42105263157895,0.9583333333333334,0.5,0.6666666666666666,0.4444444477558136,0.2422338260017227,2.188864221415999,50.0,0.45,0.1428571492433548,0.25,0.10000000149011612,0.1830496891996652,0.7198537264347997,20.0,0.625,0.20000000298023224,0.125,0.5,0.3817323552382297,0.6399277006260432,70.0,0.6833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.012272463896950978
27,0.9453356886592111,1.9101889934341665,54.54545454545454,0.1875,0.0,0.0,0.0,0.7447632787847437,54.54545454545454,0.5,0.4166666865348816,0.3571428656578064,0.5,0.000559664538334555,0.6621352305650746,53.333333333333336,0.5625,0.6636363863945007,0.5357142984867096,0.875,0.6460627024018571,2.690318526596301,62.5,0.625,0.4000000059604645,1.0,0.25,0.37268785644668023,1.3249783394949315,62.5,0.4666666666666667,0.7272727489471436,0.6666666865348816,0.800000011920929,0.19678620954075463,0.14185437540814463,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.1951684827864169,1.3075649333163122,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.11653531309603136,2.1792504769573484,44.44444444444444,0.25,0.0,0.0,0.0,0.018684547891008426,2.6641585653012405,42.857142857142854,0.25,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0037049909308307094,0.3185883257882632,84.21052631578947,0.9333333333333332,0.7777777910232544,0.7222222288449606,0.8888888955116272,0.017694733378360344,1.5320885697054352,50.0,0.71875,0.722222238779068,0.7000000029802322,0.75,0.8168273813925593,0.9560864973423346,20.0,0.625,0.20000000298023224,0.125,0.5,0.8631755186290035,0.7443641731237647,90.0,0.90625,0.944444477558136,0.9000000059604645,1.0,0.0011904295887079494
28,0.012973471779316617,1.4303640720246091,54.54545454545454,0.6875,0.5,0.5,0.5,0.8326564824130134,54.54545454545454,0.65,0.6136363744735718,0.5833333432674408,0.6500000059604645,0.010117343843610162,1.1365251299619952,53.333333333333336,0.3833333333333333,0.6846153736114502,0.5267857164144516,1.0,0.28420590494753367,1.6654178210060198,37.5,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.01949772361780645,1.3859551263851118,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0026263690136423454,0.34164020993916333,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.05482844635349299,1.9987185789181507,57.14285714285714,0.5,0.0,0.0,0.0,0.01856801738463304,2.147383661807448,55.55555555555556,0.25,0.0,0.0,0.0,0.007095212740761,2.7260464345391027,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.0012267220852559466,0.9756535436049978,63.1578947368421,0.875,0.7424242496490479,0.6349206467469534,1.0,1.4708239588960197,1.5185031243742404,40.0,0.5166666666666666,0.4761904776096344,0.625,0.4166666716337204,0.17130728921561025,1.0636593932848648,20.0,1.0,0.4444444552063942,0.3125,1.0,0.31363592004254004,1.0087337109487349,80.0,0.90625,0.9000000059604645,0.8333333432674408,1.0,0.0008550304337470389
29,0.5705561702739967,1.4323961604272528,45.45454545454545,0.28125,0.3333333432674408,0.30000001192092896,0.375,1.8987444390882842,54.54545454545454,0.6666666666666667,0.25,0.5,0.1666666716337204,0.0037975586172653082,0.65724535308949,60.0,0.6979166666666667,0.6969697177410126,0.5857143104076385,0.875,0.6584904947291729,1.5830975743993647,50.0,0.625,0.5,0.5,0.5,0.03553091424111619,1.566468972133216,37.5,0.5333333333333333,0.444444477558136,0.5,0.4000000059604645,0.09088872436877803,0.08451340126567185,100.0,1.0,1.0,1.0,1.0,2.1314859432966105e-05,1.5125935149469811,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.029008236750383585,2.313970491858909,55.55555555555556,0.25,0.0,0.0,0.0,0.0012975667022839255,2.864198762898387,28.57142857142857,0.16666666666666666,0.0,0.0,0.0,0.00021086570197439357,0.33345247444217385,89.47368421052632,0.9111111111111111,0.8888888955116272,0.8888888955116272,0.8888888955116272,0.26008914759005425,1.8083802198371295,60.0,0.55,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.02616941524198018,0.8435579268219697,20.0,0.6666666666666667,0.20000000298023224,0.125,0.5,0.2931036560786641,0.6890258112788086,70.0,0.7166666666666667,0.6666666865348816,0.8333333432674408,0.5833333432674408,0.0021307302828520013
30,0.34704897568191656,1.3955585503894339,54.54545454545454,0.5,0.25,0.5,0.1666666716337204,1.391086312462626,54.54545454545454,0.625,0.3333333432674408,0.5,0.25,0.002260161173920951,0.9289166031010926,53.333333333333336,0.41666666666666663,0.6388889253139496,0.5238095372915268,0.8333333432674408,0.6239005965791994,1.9005958191701455,37.5,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.062344227602112896,1.5067210444925805,37.5,0.5333333333333333,0.444444477558136,0.5,0.4000000059604645,0.006716179668750696,0.009741273082184513,100.0,1.0,1.0,1.0,1.0,0.00039902064467435745,2.797031853378751,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.023752875280691216,2.0859076709508972,44.44444444444444,0.25,0.0,0.0,0.0,0.004047250842503523,2.613503450822073,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.006253541020605759,0.7904962196979197,78.94736842105263,0.9523809523809524,0.7333333392937978,0.6388888955116272,1.0,0.2718854059478044,1.681884049651306,40.0,0.75,0.5555555820465088,0.45000000298023224,0.75,0.019609131919111032,1.0347528381016071,20.0,0.8571428571428572,0.4444444552063942,0.3125,1.0,0.45870910604909937,0.9109057114071268,80.0,0.90625,0.9000000059604645,0.8333333432674408,1.0,0.043722766369984005
31,0.044619058674722635,1.5479886074758307,27.27272727272727,0.45,0.25,0.25,0.25,0.9434511226271648,72.72727272727273,0.8666666666666667,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.0029202483728642983,0.7877059218835522,53.333333333333336,0.4895833333333333,0.6727272570133209,0.5476190596818924,0.875,0.33981491838784,1.6579769709721357,50.0,0.5625,0.5,0.5,0.5,0.010704047624780841,1.3979430192391977,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.00334561608333388,0.011552570693549728,100.0,1.0,1.0,1.0,1.0,1.695202296940597e-05,2.537738828462912,57.14285714285714,0.5,0.0,0.0,0.0,0.005531009722767465,2.9353244296328165,66.66666666666666,0.25,0.0,0.0,0.0,0.0034764343970481557,2.9327334149479434,28.57142857142857,0.16666666666666666,0.0,0.0,0.0,0.00010088204363832103,1.1547992323756664,63.1578947368421,0.9791666666666666,0.16666666666666666,0.3333333333333333,0.11111111442248027,8.315946396868455e-05,3.443636534884926,40.0,0.78125,0.0,0.0,0.0,0.2397290668307998,0.7100629329247449,40.0,0.41666666666666663,0.125,0.0833333358168602,0.25,0.27347612214320194,0.9444287493898427,60.0,0.75,0.2857142984867096,0.5,0.20000000298023224,0.0035646576695868887
32,0.14158031450352418,2.074308690504056,63.63636363636363,0.5166666666666666,0.25,0.5,0.1666666716337204,1.7052314707402962,63.63636363636363,0.7916666666666667,0.6666666567325592,0.5833333283662796,0.9166666567325592,0.14430929036097315,0.8088486472668392,60.0,0.53125,0.6969697177410126,0.5857143104076385,0.875,0.4014080973511395,2.3445111328005805,37.5,0.5,0.2857142686843872,0.3333333432674408,0.25,0.0047490278138696196,1.432023805269116,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0055004012989671195,0.03983494385677048,100.0,1.0,1.0,1.0,1.0,0.00013831353942973942,2.524573276878491,57.14285714285714,0.5,0.0,0.0,0.0,8.596160192793311e-05,2.6176146902942654,55.55555555555556,0.25,0.0,0.0,0.0,0.00021336324895043123,2.5128897179487177,42.857142857142854,0.25,0.0,0.0,0.0,0.0010525887470382673,1.0463716890289436,68.42105263157895,0.9166666666666666,0.6833333373069763,0.5333333512147268,1.0,0.05106492772530752,1.645967639970983,50.0,0.21875,0.6333333551883698,0.5,0.875,0.04181370435091342,0.8652262894774891,50.0,0.7857142857142857,0.6428571492433548,0.5833333358168602,1.0,0.3165911802046309,1.1690203270799253,80.0,0.65,0.875,0.800000011920929,1.0,0.00017365032814358464
33,0.001422112454424083,1.4691399251513368,45.45454545454545,0.6666666666666666,0.5,0.5,0.5,1.016743795896745,54.54545454545454,0.6833333333333333,0.6136363744735718,0.5833333432674408,0.6500000059604645,0.0057898668042520125,1.1893172234074134,60.0,0.3958333333333333,0.7171717286109924,0.6142857223749161,0.875,0.2601846742164085,2.374892838219369,50.0,0.4375,0.6000000238418579,0.5,0.75,0.04501566785434691,1.7091678557142784,37.5,0.5333333333333333,0.444444477558136,0.5,0.4000000059604645,0.0014114924071043304,0.05533550949863419,100.0,1.0,1.0,1.0,1.0,0.00014938678235588065,2.1607817942515344,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.005261909771904153,2.5233140601046795,66.66666666666666,0.2916666666666667,0.0,0.0,0.0,0.0008092315924036616,2.834718463675251,42.857142857142854,0.25,0.5,0.4000000059604645,0.6666666865348816,0.00016645174536602912,0.8795022535599301,73.68421052631578,0.9333333333333332,0.7129629850387573,0.5777777930100759,1.0,0.5857000465864445,1.6661184350004465,50.0,0.6875,0.25,0.25,0.25,0.0020070079209921236,2.047380251063494,20.0,0.45833333333333337,0.20000000298023224,0.125,0.5,1.32773194734146,0.6547035383848934,70.0,0.90625,0.7857142686843872,0.8333333432674408,0.75,0.003281204744285734
34,0.029887472830454082,3.5259975564043313,54.54545454545454,0.41666666666666663,0.0,0.0,0.0,1.4847619376046888,63.63636363636363,0.5625,0.800000011920929,0.75,0.875,0.002982179109189136,0.9922137569142903,60.0,0.71875,0.7083333432674408,0.625,0.875,0.21253752109582555,2.4485170336536335,37.5,0.625,0.2857142686843872,0.3333333432674408,0.25,0.007892336409087144,1.6182537106271422,62.5,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,0.010723679290263206,0.011181423469276053,100.0,1.0,1.0,1.0,1.0,0.002848705124319267,3.8171692353016975,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.018875274906549572,2.976209324938021,44.44444444444444,0.25,0.0,0.0,0.0,0.003821210407501559,3.1622023337002574,42.857142857142854,0.25,0.0,0.0,0.0,0.00020391638586668735,0.6436603446424897,73.68421052631578,0.9555555555555556,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.02863357487589364,2.401469047851962,50.0,0.45,0.1428571492433548,0.25,0.10000000149011612,0.011949159066732913,0.8810469521980014,60.0,0.375,0.1666666716337204,0.125,0.25,0.5347595588710534,1.1985525850595875,80.0,0.6833333333333333,0.875,0.800000011920929,1.0,0.002132522132592311
35,0.004761064900996407,1.6297671366590465,45.45454545454545,0.48333333333333334,0.222222238779068,0.25,0.20000000298023224,2.164370144536672,72.72727272727273,0.5625,0.8636363744735718,0.7857142984867096,1.0,0.0006144531475283881,1.902820664698551,53.333333333333336,0.65625,0.6636363863945007,0.5357142984867096,0.875,0.22639855038327658,4.337717911475115,50.0,0.5,0.6666666865348816,0.5,1.0,0.0003073284863916126,1.8400299623542855,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.001678496103057018,0.606542861694791,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.0013229727912955323,2.637477429857896,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.894780492848673,2.869143329058813,44.44444444444444,0.25,0.0,0.0,0.0,0.0001607149565355074,3.7029091630169915,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,3.501904440202761e-05,0.9316590495750294,84.21052631578947,0.9166666666666666,0.8666666746139526,0.7777777910232544,1.0,0.0004916798925898228,2.9977037423278046,50.0,0.6166666666666667,0.1666666567325592,0.5,0.10000000149011612,0.005884961701537038,1.5171858583341566,30.0,0.2857142857142857,0.125,0.0714285746216774,0.5,1.4442865325369676,1.3075296689283504,80.0,0.75,0.4545454680919647,0.4166666567325592,0.5,0.00019355080093667057
36,0.004787634214540766,2.352297535620236,36.36363636363637,0.4375,0.0,0.0,0.0,1.4251210009261597,63.63636363636363,0.625,0.717948704957962,0.6071428656578064,0.9166666567325592,0.0002536757027370444,0.6437101547527788,60.0,0.6354166666666667,0.5833333432674408,0.75,0.5,1.9887918161295348,3.0843673680892465,62.5,0.5625,0.4000000059604645,1.0,0.25,0.009142965716695305,1.4968658116073421,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.001491071409645503,0.0032202756400293315,100.0,1.0,1.0,1.0,1.0,1.624184626069283e-05,1.6837343801428812,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,0.09469686841080333,2.7481794117985987,44.44444444444444,0.25,0.0,0.0,0.0,0.0011634180924323407,2.791247751144685,42.857142857142854,0.25,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0006594052409061592,1.1841708194296547,63.1578947368421,0.8888888888888888,0.7555555502573649,0.642857144276301,1.0,0.001125010176246382,2.2006400900278544,40.0,0.625,0.6060605943202972,0.4642857164144516,0.875,0.018745957742482357,1.1549440491680674,30.0,0.45833333333333337,0.1428571492433548,0.10000000149011612,0.25,0.376812477829967,1.522131898907323,80.0,0.6166666666666667,0.875,0.800000011920929,1.0,0.00010055343877455575
37,0.010358850359369199,2.149101276683962,54.54545454545454,0.46875,0.20000000298023224,0.5,0.125,2.4557473968778587,45.45454545454545,0.625,0.25,0.5,0.1666666716337204,0.010592404739210118,1.0891240469860144,66.66666666666666,0.7083333333333333,0.7083333432674408,0.675000011920929,0.800000011920929,0.15074987728331915,2.649787810981865,37.5,0.625,0.2857142686843872,0.3333333432674408,0.25,0.06788250906488798,1.9703415834478906,37.5,0.5333333333333333,0.444444477558136,0.5,0.4000000059604645,0.39449278762897244,0.007182589702102418,100.0,1.0,1.0,1.0,1.0,3.590064696225019e-05,2.5943446207979597,71.42857142857143,0.5,0.5,1.0,0.3333333432674408,0.0008732556457879219,3.0096323250285586,66.66666666666666,0.25,0.0,0.0,0.0,0.00015073181440434567,3.3952070590217995,42.857142857142854,0.08333333333333333,0.0,0.0,0.0,0.0001347882451822364,1.608239047721768,63.1578947368421,1.0,0.22222222884496054,0.3333333333333333,0.16666666666666666,0.12990725888975163,3.496025447813841,50.0,0.5833333333333333,0.1666666567325592,0.5,0.10000000149011612,0.004080844653901834,1.3629229273479102,80.0,0.2857142857142857,0.0,0.0,0.0,0.0684908565283682,1.7286279436393808,70.0,0.9375,0.3333333432674408,0.5,0.25,0.0012028373204338463
38,0.002315609705746843,2.2203078718901472,54.54545454545454,0.3125,0.20000000298023224,0.5,0.125,0.8690504374669163,63.63636363636363,0.6833333333333333,0.6500000357627869,0.6500000059604645,0.6500000059604645,0.07997311032992645,1.190867353203423,66.66666666666666,0.6666666666666667,0.3333333432674408,0.5,0.25,1.5214833710924005,2.6928823992215287,37.5,0.4375,0.2857142686843872,0.3333333432674408,0.25,0.007180421498987173,1.5628792761194141,37.5,0.5333333333333333,0.444444477558136,0.5,0.4000000059604645,0.04750988046045075,0.011410391968231718,100.0,1.0,1.0,1.0,1.0,0.00027153500998472783,2.7928926181962566,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.00039489338651921415,2.6377671639737246,33.33333333333333,0.25,0.0,0.0,0.0,0.002518634557366605,3.777953272124216,42.857142857142854,0.25,0.5,0.4000000059604645,0.6666666865348816,0.0002597453997245482,0.8435567853801827,78.94736842105263,0.8055555555555555,0.7460317611694336,0.6333333353201548,1.0,0.006394711939918981,2.0859946698608995,40.0,0.45,0.222222238779068,0.25,0.20000000298023224,0.0480536411664767,1.1722061984259038,60.0,0.5,0.20000000298023224,0.1666666716337204,0.25,0.05829032205262713,1.9526049031972448,80.0,0.84375,0.9000000059604645,0.8333333432674408,1.0,0.0010362155577792718
