,BIP,BIP,BIP,BIP,BIP,BIP,BIP,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
9,0.747313895678477,0.7473549254745918,70.96774193548387,0.7291666666666667,0.5,0.625,0.4583333358168602,0.4586312930181787,78.74015748031496,0.8510416666666667,0.706421373412013,0.6750000081956387,0.7947916705161333,0.08113038738129856,0.7022739364037056,45.21276595744681,0.5474206349206349,0.5961811480422815,0.4464285721381505,1.0,0.6711445076287639,0.7128748708679388,54.78260869565217,0.47944444444444445,0.0,0.0,0.0,0.5666787068196919,0.6929982628721234,56.09756097560976,0.7236111111111111,0.0,0.0,0.0,0.6928299841600443,0.8882230756485395,47.05882352941176,0.75,0.6571428676446279,0.5500000019868215,1.0,0.1287464051376003,0.6959394001203741,33.33333333333333,0.65,0.27272728085517883,0.1875,0.5,0.6869878718167516,0.6925536098558494,69.23076923076923,1.0,0.7301587760448456,0.6000000089406967,1.0,0.6922485516466287,0.8382964966468437,50.0,0.4888888888888889,0.36666665971279144,0.75,0.2666666731238365,0.5507798351125087,0.6590961195939299,50.0,0.7166666666666667,0.0,0.0,0.0,0.6337857852163661,0.6950244496716927,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6871359320159593
10,0.08988620871925014,0.7837385826650974,77.41935483870968,0.7333333333333333,0.32500000298023224,0.5,0.2500000074505806,0.831674296117782,79.52755905511812,0.8005208333333332,0.6285714339464903,0.796875,0.5500000063329935,0.5328650270168905,0.6841990620641275,55.319148936170215,0.6450148809523809,0.6186868753284216,0.5247519935170809,0.8708333373069763,0.7607068350692012,0.690606267036875,54.78260869565217,0.5359126984126984,0.0,0.0,0.0,0.6495646352416485,0.6928056223825155,56.09756097560976,0.6,0.0,0.0,0.0,0.6933631095700938,0.7805934543957189,64.70588235294117,0.8055555555555555,0.4404761989911397,0.3333333432674408,0.6666666666666666,0.7677258858607386,0.6987243986039068,33.33333333333333,0.6666666666666667,0.7000000029802322,0.625,1.0,0.6875290563207761,0.6912701115940213,76.92307692307693,0.9333333333333333,0.6500000059604645,1.0,0.5000000149011612,0.6908134265338735,1.3135561020321955,57.14285714285714,0.53125,0.4285714328289032,0.5,0.375,0.12936677126930238,0.7941917220160923,60.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,1.2018785520161097,0.6938361331617175,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6871278382391702
11,0.01295334462076312,1.4032593193019298,67.74193548387096,0.625,0.30000001937150955,0.32500000298023224,0.28333333879709244,0.588866076917787,79.52755905511812,0.8475818452380952,0.6576389018446207,0.7000000048428774,0.6770833367481828,0.39815066689358136,0.6410166890617527,63.829787234042556,0.6820436507936507,0.6121813468635082,0.5837301673988501,0.7043650870521864,0.673504455791495,0.8448410534371675,55.65217391304348,0.42055555555555557,0.026666667064030966,0.06666666666666667,0.016666666666666666,0.6928068217640322,0.6929466843611949,56.09756097560976,0.6201388888888889,0.0,0.0,0.0,0.6931515738193144,0.9254951788090312,70.58823529411765,0.8111111111111112,0.4722222288449605,0.36666667461395264,0.6666666666666666,0.032438701369312664,0.701981422630101,33.33333333333333,0.5833333333333333,0.27272728085517883,0.1875,0.5,0.6834182576054298,2.090458745900725,46.15384615384615,0.9666666666666667,0.6477272808551788,0.48750001192092896,1.0,0.04467584748341305,1.7163602885242335,50.0,0.6222222222222222,0.1666666567325592,0.5,0.10000000149011612,0.1935838305628569,0.6747357925660106,70.0,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.5437836809345099,0.6959697969943219,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6873517223635722
12,7.48278115083088e-05,1.2209986474751582,80.64516129032258,0.8520833333333333,0.380952388048172,0.5,0.3125,0.6832000238206097,78.74015748031496,0.9020833333333333,0.7215277962386608,0.7552083376795053,0.7395833414047956,0.05696790071119463,0.7534368796529438,51.59574468085106,0.652628968253968,0.597685427715381,0.4623015920321147,0.90277777860562,0.7038747993560058,0.9116324065330091,53.04347826086957,0.5141666666666667,0.03333333333333333,0.06666666666666667,0.022222222884496053,0.8119303089639311,0.69235046973124,56.09756097560976,0.6754960317460318,0.0,0.0,0.0,0.6956729410917578,2.7328919442140855,41.17647058823529,0.7888888888888889,0.3484848539034526,0.23611111442248026,0.6666666666666666,0.0004990515061261957,0.7088306966784915,33.33333333333333,0.5833333333333333,0.27272728085517883,0.1875,0.5,0.6738692787485281,0.6142569271717024,53.84615384615385,0.8333333333333333,0.0,0.0,0.0,0.7728525872254529,1.7382762953443458,57.14285714285714,0.8,0.4000000059604645,0.5,0.3333333432674408,0.0233625196427014,0.5203562447403627,80.0,0.6833333333333333,0.875,0.800000011920929,1.0,0.3939633463652941,0.7011561181321951,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.673699622768221
13,0.0002578791983067045,1.315146811342407,80.64516129032258,0.8791666666666667,0.5333333313465118,0.75,0.46666667237877846,0.8339699493563402,79.52755905511812,0.8762276785714287,0.753521841019392,0.8364583346992731,0.7281250059604645,0.014952025225067217,0.6379962315015205,63.297872340425535,0.7003472222222222,0.4246031790971756,0.6791666696468989,0.3548611147950093,0.46262694321163084,0.8760158713235598,50.43478260869565,0.5316666666666666,0.23269841472307842,0.3444444457689921,0.19333333571751912,1.0808232626542114,0.6926493646174912,56.09756097560976,0.6229166666666667,0.0,0.0,0.0,0.6932067967134757,0.12494828544231729,94.11764705882352,0.8333333333333334,0.5555555621782938,0.6666666666666666,0.5,0.0027167934222543898,0.7141938408813295,33.33333333333333,0.55,0.27272728085517883,0.1875,0.5,0.6963397942061759,0.6010219282085758,69.23076923076923,0.6833333333333333,0.5,1.0,0.3333333432674408,0.4720971658253856,1.2720432716958017,64.28571428571429,0.6777777777777778,0.5750000029802322,0.75,0.46666668355464935,0.004612738736349641,0.6123679891768568,80.0,0.7166666666666667,0.375,0.5,0.30000001192092896,0.3089548908883917,0.7048982604184267,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6609219225958635
14,0.0007686213795961034,1.753506701004253,80.64516129032258,0.8833333333333333,0.49166667461395264,0.75,0.3750000074505806,0.769387789277901,72.44094488188976,0.9135416666666666,0.6998016070574522,0.6498511973768473,0.8239583373069763,1.0025193791527751,0.6317489820408385,64.36170212765957,0.7227430555555555,0.6406896486878395,0.6041666753590107,0.7500000037252903,0.6021263358689376,0.9565263311255304,50.43478260869565,0.4788095238095238,0.08222222328186035,0.1444444457689921,0.0600000003973643,0.5569416122877007,0.9905211118898466,43.90243902439025,0.6145833333333334,0.5008547107378641,0.375,0.8333333333333334,1.910351963231734,0.2155016512817738,82.35294117647058,0.8333333333333334,0.5,0.6666666666666666,0.4444444477558136,0.0005076660252545715,0.872258684627989,33.33333333333333,0.35,0.27272728085517883,0.1875,0.5,0.6541741812676145,0.9896072956328473,53.84615384615385,0.7833333333333333,0.4166666716337204,0.6666666716337204,0.3333333432674408,0.28989179199408227,1.4336829049954878,64.28571428571429,0.65625,0.619047611951828,0.8333333432674408,0.5,0.0002984561617089448,0.7401322372050789,70.0,0.75,0.5833333432674408,1.0,0.4166666716337204,1.4027196122695078,0.7044772967369053,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6703639416232396
15,0.3539918163770673,1.8646412265010122,80.64516129032258,0.7135416666666666,0.3333333432674408,0.5,0.25,1.0832656456671126,81.10236220472441,0.8605282738095238,0.6532280407845974,0.7375000007450581,0.6650297669693828,0.004645857344089378,0.803809152556234,52.12765957446809,0.7043402777777775,0.6037187402447065,0.4766865173975627,0.8687500022351742,0.48183255245232165,0.8666796445249882,49.56521739130435,0.36972222222222223,0.11904762188593547,0.22222222288449606,0.08888889054457347,0.9787174892766046,0.6943399168537646,68.29268292682927,0.751388888888889,0.40000000099341076,0.5833333333333334,0.33888889104127884,0.6927475665150326,1.1755901836180476,70.58823529411765,0.8333333333333334,0.4722222288449605,0.36666667461395264,0.6666666666666666,0.08556715274137144,0.7332166457318565,33.33333333333333,0.5833333333333333,0.27272728085517883,0.1875,0.5,0.6522934922722126,0.8598632531553206,61.53846153846154,0.5833333333333333,0.20000000298023224,0.5,0.125,0.32895645749047475,1.529865936914651,64.28571428571429,0.75,0.619047611951828,0.8333333432674408,0.5,7.245103503378843e-05,0.5836305127338498,80.0,0.6166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.49820274217717314,0.7028891351908083,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6474897122378237
16,0.0008810245059139456,1.880524034107616,80.64516129032258,0.8,0.49166667461395264,0.75,0.3750000074505806,0.9742098271532311,80.31496062992126,0.8454613095238095,0.7363095320761204,0.7812500018626451,0.7520833387970924,0.27964079071859105,0.6520730095773781,64.8936170212766,0.7137152777777777,0.49179894973834354,0.6479166696468989,0.4472222253680229,0.6020751419273136,1.2707751837710075,50.43478260869565,0.37313492063492065,0.09333333373069763,0.16666666666666666,0.06666666865348816,0.20230263780453722,0.6918353453534198,56.09756097560976,0.6854166666666667,0.0,0.0,0.0,0.6907465851143726,3.8144648562638706,35.294117647058826,0.8333333333333334,0.3164983242750168,0.2321428656578064,0.6666666666666666,0.0014670086549025453,0.8503754345524153,33.33333333333333,0.48333333333333334,0.27272728085517883,0.1875,0.5,0.6084736902048191,1.6370606936320502,61.53846153846154,0.675,0.3333333432674408,0.375,0.30000001192092896,0.03848104389873821,1.5072154166189982,64.28571428571429,0.7333333333333334,0.6190476417541504,0.8333333432674408,0.533333346247673,1.3444063305888169e-05,0.8989590283158654,70.0,0.7166666666666667,0.8333333432674408,0.75,1.0,0.006001651594628334,9.80902074312431,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.7478217064030653
17,3.17824662101083e-06,2.6777073997944423,77.41935483870968,0.7654761904761904,0.30000000447034836,0.5,0.2291666716337204,0.875727383288347,79.52755905511812,0.8880208333333335,0.7270871587097645,0.8229166679084301,0.6775297708809376,0.005533574828431294,0.6430534108281822,62.23404255319149,0.6873263888888888,0.4967081608871619,0.6034722241262594,0.4763888940215111,0.693549299336472,1.4230657989228757,48.69565217391305,0.31277777777777777,0.04444444179534912,0.13333333333333333,0.026666667064030966,0.36363872169890665,0.6922317736945667,58.536585365853654,0.69375,0.08333333333333333,0.16666666666666666,0.055555557211240135,0.6920752904242854,1.0330393504053552,82.35294117647058,0.8333333333333334,0.22222222884496054,0.3333333333333333,0.16666666666666666,9.595021117982248e-06,0.789413903437754,33.33333333333333,0.55,0.27272728085517883,0.1875,0.5,0.6676155555023611,1.7990620478294472,69.23076923076923,0.8083333333333333,0.654545471072197,0.5416666567325592,1.0,0.0005151488260279187,1.2726131020185754,64.28571428571429,0.78125,0.619047611951828,0.8333333432674408,0.5,0.0003692015913731382,0.961086804674623,90.0,0.9375,0.944444477558136,0.9000000059604645,1.0,0.021087542043061874,0.6907732765593028,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.7021013371551034
18,7.691508983638692e-08,3.2899359505658223,77.41935483870968,0.7916666666666667,0.4583333432674408,0.75,0.3333333358168602,1.417027800443654,75.59055118110236,0.8732142857142858,0.7297348659485579,0.6937500014901161,0.8583333417773247,0.0014063893044597524,0.792747581274599,59.04255319148937,0.6753224206349208,0.5930902473628521,0.5103174652904272,0.7644841310878595,0.05054264666951903,0.9014530976364632,44.34782608695652,0.4555555555555556,0.36809524297714236,0.38365079859892526,0.40888889531294503,0.5717820643504413,0.6916133235299124,70.73170731707317,0.596031746031746,0.5033855040868124,0.46071429053942364,0.5833333333333334,0.6975882083575976,1.3393849167619676,70.58823529411765,0.8333333333333334,0.7460317611694336,0.6333333353201548,1.0,1.5165160102544424,0.7256105716298535,33.33333333333333,0.35,0.27272728085517883,0.1875,0.5,0.7666852007684956,1.7841393945966404,69.23076923076923,0.7708333333333333,0.444444477558136,0.4000000059604645,0.5,0.001090929538784451,1.653383231727639,64.28571428571429,0.875,0.6500000059604645,0.8333333432674408,0.6666666716337204,0.00012430361246412575,0.6435248853404922,80.0,0.6833333333333333,0.8333333432674408,0.8333333432674408,0.8333333432674408,8.026634715887065e-05,2.2876574456922074,42.857142857142854,0.5833333333333334,0.5,0.4000000059604645,0.6666666865348816,0.5684093787158957
19,9.487809221553819e-08,2.496507861828588,80.64516129032258,0.8166666666666667,0.5750000029802322,0.75,0.5000000074505806,1.351505934054782,79.52755905511812,0.8408110119047619,0.598561517894268,0.6906250026077032,0.5635416731238365,0.006785141757849666,0.8107637022829451,65.42553191489363,0.6881944444444444,0.411607147504886,0.6423611119389534,0.3284722256163756,0.10282566491594886,1.563189167671514,46.08695652173913,0.40047619047619043,0.2742857138315837,0.42777778108914694,0.2355555574099223,0.4248144590612391,0.6883232917169979,75.60975609756098,0.7180555555555556,0.5509259402751923,0.652777781089147,0.4916666696468989,0.5478259649342365,2.126955822102821,70.58823529411765,0.8125,0.40740742286046344,0.3333333383003871,0.6666666666666666,0.00012627767061339695,0.723913233981818,33.33333333333333,0.2833333333333333,0.27272728085517883,0.1875,0.5,0.6470360043297937,3.3304937209338163,53.84615384615385,0.7604166666666667,0.4166666716337204,0.5,0.375,0.0002654668792596697,1.5956287845007988,64.28571428571429,0.78125,0.619047611951828,0.8333333432674408,0.5,0.00013428820635268197,1.441527188941797,90.0,0.90625,0.944444477558136,0.9000000059604645,1.0,0.00028040497552236064,0.6893757386145003,42.857142857142854,0.6666666666666666,0.0,0.0,0.0,0.6179523352461543
