,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
19,63.416529346978606,16.68584031129317,0.0,0.0,0.0,0.0,0.0,0.5557999362392505,0.0,0.0,0.0,0.0,0.0,4.809951776533713,2.150294742179333,0.0,0.0,0.0,0.0,0.0,13.575596939087527,0.8605971263923236,0.0,0.0,0.0,0.0,0.0,4.174891422075001,0.4056976133822163,0.0,0.0,0.0,0.0,0.0,1.5954232193572369,27.699616020410264,0.0,0.0,0.0,0.0,0.0,81.5053799971316,7.070553483458416,0.0,0.0,0.0,0.0,0.0,3.6569757141994934,8.517702343656666,0.0,0.0,0.0,0.0,0.0,0.7032103566475993,6.5149505088353505,0.0,0.0,0.0,0.0,0.0,93.5276144438468,6.045066352788312,0.0,0.0,0.0,0.0,0.0,30.232987717581526,12.547425916974202,0.0,0.0,0.0,0.0,0.0,43.405317941057056,14.020936502857245,0.0,0.0,0.0,0.0,0.0,46.46598424729555,9.637185033039668,0.0,0.0,0.0,0.0,0.0,56.30081535480893,7.8190198386078205,0.0,0.0,0.0,0.0,0.0,32.17425242848432,17.262815961041625,0.0,0.0,0.0,0.0,0.0,22.793308130117563,13.840885698763397,0.0,0.0,0.0,0.0,0.0,57.366114357507826,7.287461788998711,0.0,0.0,0.0,0.0,0.0,40.97232910089776
20,182.75505300960907,7.841266921359276,0.0,0.0,0.0,0.0,0.0,0.6652099695428131,0.0,0.0,0.0,0.0,0.0,5.6110938292419235,0.27572014394266403,0.0,0.0,0.0,0.0,0.0,1.7335694201097098,1.5815688471058909,0.0,0.0,0.0,0.0,0.0,26.605903105352308,0.2855065766809249,0.0,0.0,0.0,0.0,0.0,1.67302391791654,30.146320610273406,0.0,0.0,0.0,0.0,0.0,12.087131164895112,5.681642362327336,0.0,0.0,0.0,0.0,0.0,0.794674205627153,3.570655325074383,0.0,0.0,0.0,0.0,0.0,283.51938411589134,9.62872287949786,0.0,0.0,0.0,0.0,0.0,14.341860222513594,7.645004157055045,0.0,0.0,0.0,0.0,0.0,74.54181566107358,14.143658743578337,0.0,0.0,0.0,0.0,0.0,77.87808821048502,15.87329164134609,0.0,0.0,0.0,0.0,0.0,27.832985739070832,13.13574550769769,0.0,0.0,0.0,0.0,0.0,49.72421655816477,13.637679709373886,0.0,0.0,0.0,0.0,0.0,51.36267910354127,11.917013633762378,0.0,0.0,0.0,0.0,0.0,29.827235853056166,11.205395256937713,0.0,0.0,0.0,0.0,0.0,148.32280115711112,4.507933481606277,0.0,0.0,0.0,0.0,0.0,46.60538632527742
21,16.154349660006865,5.117576901904862,0.0,0.0,0.0,0.0,0.0,0.6847085021501522,0.0,0.0,0.0,0.0,0.0,4.810655429029207,0.5032986982750192,0.0,0.0,0.0,0.0,0.0,4.554023132852099,1.2696087973454775,0.0,0.0,0.0,0.0,0.0,3.5898754833968725,0.35468596958051596,0.0,0.0,0.0,0.0,0.0,1.5823515111822533,27.20980154655055,0.0,0.0,0.0,0.0,0.0,70.51686472800736,9.01696786753469,0.0,0.0,0.0,0.0,0.0,21.072147294101608,5.336761088978019,0.0,0.0,0.0,0.0,0.0,12.906023890830946,9.787999817881271,0.0,0.0,0.0,0.0,0.0,2.0441997425492127,11.24817550901477,0.0,0.0,0.0,0.0,0.0,4.981370971958985,26.391440277197848,0.0,0.0,0.0,0.0,0.0,5.44554908079227,27.352062621864526,0.0,0.0,0.0,0.0,0.0,53.893640134453456,19.29146306583156,0.0,0.0,0.0,0.0,0.0,18.10791983599965,10.322476192045892,0.0,0.0,0.0,0.0,0.0,5.106763216941175,8.929068975110447,0.0,0.0,0.0,0.0,0.0,31.78359591288644,10.868835872277096,0.0,0.0,0.0,0.0,0.0,59.10331926654264,10.627732748165053,0.0,0.0,0.0,0.0,0.0,24.145548906106743
22,191.57890296449986,14.951257980494884,0.0,0.0,0.0,0.0,0.0,2.316771449261545,0.0,0.0,0.0,0.0,0.0,1.1022436639801514,0.27575545502610177,0.0,0.0,0.0,0.0,0.0,0.6061614383827058,1.0456471181610532,0.0,0.0,0.0,0.0,0.0,3.5882257051291226,0.3429133986371206,0.0,0.0,0.0,0.0,0.0,4.068305007749794,26.773585303971718,0.0,0.0,0.0,0.0,0.0,58.367568607907415,4.595841226645961,0.0,0.0,0.0,0.0,0.0,3.7827548248336043,8.660521632631959,0.0,0.0,0.0,0.0,0.0,0.28038102757744804,7.007621418848114,0.0,0.0,0.0,0.0,0.0,99.87977885241895,6.670517752098863,0.0,0.0,0.0,0.0,0.0,3.30135749029677,15.51791025353754,0.0,0.0,0.0,0.0,0.0,193.5298365229551,11.612799745173671,0.0,0.0,0.0,0.0,0.0,25.83749593976788,9.282773381298595,0.0,0.0,0.0,0.0,0.0,47.46631764820184,14.954231554605464,0.0,0.0,0.0,0.0,0.0,57.07556615635102,6.199517241532831,0.0,0.0,0.0,0.0,0.0,80.83833984997788,8.148840096042129,0.0,0.0,0.0,0.0,0.0,435.62557039588296,3.2271999503137034,0.0,0.0,0.0,0.0,0.0,11.587460491353959
23,39.81764652640199,9.891174608173095,0.0,0.0,0.0,0.0,0.0,1.150846532487172,0.0,0.0,0.0,0.0,0.0,13.74680497763868,0.4827275136543048,0.0,0.0,0.0,0.0,0.0,7.606712967982579,1.4873190686868607,0.0,0.0,0.0,0.0,0.0,52.22995009500495,0.7693411788325528,0.0,0.0,0.0,0.0,0.0,3.3805060539207297,31.453845322327222,0.0,0.0,0.0,0.0,0.0,48.85209270791232,4.344075207096447,0.0,0.0,0.0,0.0,0.0,128.2252259547503,7.787248650149397,0.0,0.0,0.0,0.0,0.0,73.6427101929282,9.41019817341852,0.0,0.0,0.0,0.0,0.0,4.244582152394111,11.51017862256223,0.0,0.0,0.0,0.0,0.0,2.00725177871218,14.534678874395224,0.0,0.0,0.0,0.0,0.0,78.48000239502188,9.236003057144114,0.0,0.0,0.0,0.0,0.0,14.624947844740241,7.9235429714521075,0.0,0.0,0.0,0.0,0.0,8.32722899887384,9.638805266741088,0.0,0.0,0.0,0.0,0.0,26.191921775140134,9.480701012392052,0.0,0.0,0.0,0.0,0.0,19.36607738725131,17.60430949531663,0.0,0.0,0.0,0.0,0.0,169.55764455210107,4.66915290712946,0.0,0.0,0.0,0.0,0.0,23.75371445880163
24,54.78395586813583,13.126485274790515,0.0,0.0,0.0,0.0,0.0,0.41106967627547,0.0,0.0,0.0,0.0,0.0,6.039825277311244,0.44128147867151585,0.0,0.0,0.0,0.0,0.0,1.3627429280558063,1.833869874430421,0.0,0.0,0.0,0.0,0.0,4.416334995155334,0.3183908050601515,0.0,0.0,0.0,0.0,0.0,1.0007446751979383,27.481684512801515,0.0,0.0,0.0,0.0,0.0,26.24716799703222,5.444427970653447,0.0,0.0,0.0,0.0,0.0,27.33758900758259,12.849957542259668,0.0,0.0,0.0,0.0,0.0,4.433989601126599,6.953380197948778,0.0,0.0,0.0,0.0,0.0,47.56076851891501,5.26134708575149,0.0,0.0,0.0,0.0,0.0,0.7139620181586067,13.769581830847835,0.0,0.0,0.0,0.0,0.0,12.511548597492474,9.9080822474738,0.0,0.0,0.0,0.0,0.0,72.12142384240367,7.974584901385176,0.0,0.0,0.0,0.0,0.0,4.619942159134146,12.164104676226964,0.0,0.0,0.0,0.0,0.0,4.644460448678369,16.359748337750375,0.0,0.0,0.0,0.0,0.0,54.51237588745154,12.88414875055384,0.0,0.0,0.0,0.0,0.0,11.322969827881938,3.2930384644259942,0.0,0.0,0.0,0.0,0.0,25.961763279065558
25,120.7377577723965,25.413614831576574,0.0,0.0,0.0,0.0,0.0,2.5841499745843617,0.0,0.0,0.0,0.0,0.0,3.7812016842413807,0.30674273127649293,0.0,0.0,0.0,0.0,0.0,0.988635303516428,1.9906697918265,0.0,0.0,0.0,0.0,0.0,8.66756077240477,0.19529245806223575,0.0,0.0,0.0,0.0,0.0,0.49556465082104056,43.08917063427968,0.0,0.0,0.0,0.0,0.0,4.636827562057017,4.310932828821357,0.0,0.0,0.0,0.0,0.0,23.230279696537927,6.50776803830313,0.0,0.0,0.0,0.0,0.0,0.5589972078891579,8.523917508001073,0.0,0.0,0.0,0.0,0.0,22.35084770978215,31.105892131827144,0.0,0.0,0.0,0.0,0.0,25.697944809431064,24.892151323793094,0.0,0.0,0.0,0.0,0.0,30.68668599748355,14.675653564466113,0.0,0.0,0.0,0.0,0.0,53.35590410860016,15.190490358103371,0.0,0.0,0.0,0.0,0.0,44.10245708597043,13.658060240317738,0.0,0.0,0.0,0.0,0.0,8.173325130952902,25.97856356595751,0.0,0.0,0.0,0.0,0.0,166.94234169588876,10.497253119947725,0.0,0.0,0.0,0.0,0.0,241.3018178080084,18.3364436468248,0.0,0.0,0.0,0.0,0.0,29.025777693722226
26,41.761758583830414,13.055533465904436,0.0,0.0,0.0,0.0,0.0,0.49107040179651773,0.0,0.0,0.0,0.0,0.0,2.926959769906072,0.45754376433134214,0.0,0.0,0.0,0.0,0.0,3.3745305214204833,0.9029625883130314,0.0,0.0,0.0,0.0,0.0,3.9199838474447177,0.2595135500364505,0.0,0.0,0.0,0.0,0.0,0.7367908601020571,29.23667322624862,0.0,0.0,0.0,0.0,0.0,38.11483323750853,4.029912780306903,0.0,0.0,0.0,0.0,0.0,21.341662294671806,8.01851778537553,0.0,0.0,0.0,0.0,0.0,0.9265425694410663,9.491413424208002,0.0,0.0,0.0,0.0,0.0,4.80770452122922,8.196512677940415,0.0,0.0,0.0,0.0,0.0,3.7015710913905853,13.896552490792962,0.0,0.0,0.0,0.0,0.0,35.81437931633506,19.51182531028752,0.0,0.0,0.0,0.0,0.0,49.81639313867911,10.67695917474352,0.0,0.0,0.0,0.0,0.0,23.10565572526828,8.287783736556266,0.0,0.0,0.0,0.0,0.0,3.15644819823925,15.054365288423003,0.0,0.0,0.0,0.0,0.0,125.48848335579603,10.235570542485059,0.0,0.0,0.0,0.0,0.0,19.514745241643105,8.225838752301327,0.0,0.0,0.0,0.0,0.0,9.460067681394772
27,65.86891260216134,11.04603962480181,0.0,0.0,0.0,0.0,0.0,0.9989722556465458,0.0,0.0,0.0,0.0,0.0,1.9403936450862573,0.43597484493184396,0.0,0.0,0.0,0.0,0.0,0.5108830766785316,1.2427470152326168,0.0,0.0,0.0,0.0,0.0,5.034197695980197,0.6259132850188641,0.0,0.0,0.0,0.0,0.0,16.197113983450787,31.978776371002326,0.0,0.0,0.0,0.0,0.0,7.964146848356426,12.465248202249752,0.0,0.0,0.0,0.0,0.0,11.003681317573779,7.188458891137612,0.0,0.0,0.0,0.0,0.0,0.8555975322386722,13.527578687324471,0.0,0.0,0.0,0.0,0.0,76.92237231144983,5.158221146698702,0.0,0.0,0.0,0.0,0.0,39.19187667494092,14.497411195705576,0.0,0.0,0.0,0.0,0.0,12.639613990692848,11.685763207462113,0.0,0.0,0.0,0.0,0.0,20.54290842024962,9.079078891565814,0.0,0.0,0.0,0.0,0.0,8.947223706986552,7.846951720368139,0.0,0.0,0.0,0.0,0.0,52.647184841174514,8.413327712348252,0.0,0.0,0.0,0.0,0.0,52.78598288258597,30.882206151294973,0.0,0.0,0.0,0.0,0.0,27.58579924930789,1.8178401890334472,0.0,0.0,0.0,0.0,0.0,5.639893111474745
28,17.158188614879798,8.509441139283066,0.0,0.0,0.0,0.0,0.0,1.746075098588137,0.0,0.0,0.0,0.0,0.0,0.6875731818677974,0.5420102230095416,0.0,0.0,0.0,0.0,0.0,9.339907456061106,0.9005966536400689,0.0,0.0,0.0,0.0,0.0,10.62770312748813,0.5939353582118937,0.0,0.0,0.0,0.0,0.0,1.5677442629370124,31.59670723802533,0.0,0.0,0.0,0.0,0.0,12.216487667973052,4.909470546682906,0.0,0.0,0.0,0.0,0.0,19.630784322559453,14.615818389925172,0.0,0.0,0.0,0.0,0.0,14.968948094581963,8.687351389600748,0.0,0.0,0.0,0.0,0.0,4.8350677006750375,6.441243502254508,0.0,0.0,0.0,0.0,0.0,58.641869940386805,15.044131248355077,0.0,0.0,0.0,0.0,0.0,3.249852765905185,12.601882874722957,0.0,0.0,0.0,0.0,0.0,17.334501750520133,11.016047331911608,0.0,0.0,0.0,0.0,0.0,3.498230060167341,10.217166567763613,0.0,0.0,0.0,0.0,0.0,11.192907848123147,39.31643846944341,0.0,0.0,0.0,0.0,0.0,39.61377667847426,48.677224283122285,0.0,0.0,0.0,0.0,0.0,11.330669126957696,1.4185943309947973,0.0,0.0,0.0,0.0,0.0,18.60636685350324
29,88.85061146349801,28.34908112606554,0.0,0.0,0.0,0.0,0.0,0.4410330128391799,0.0,0.0,0.0,0.0,0.0,1.434947881480382,0.8018181346490464,0.0,0.0,0.0,0.0,0.0,4.257496199245452,0.8511168666222781,0.0,0.0,0.0,0.0,0.0,3.1912708951196764,1.1519504238398734,0.0,0.0,0.0,0.0,0.0,12.660290788622186,30.126276124171877,0.0,0.0,0.0,0.0,0.0,55.129323458011,5.531365070514337,0.0,0.0,0.0,0.0,0.0,5.710556659473885,9.953528539619853,0.0,0.0,0.0,0.0,0.0,30.43290875109405,7.6899309523555,0.0,0.0,0.0,0.0,0.0,75.80207282631818,13.78747420844355,0.0,0.0,0.0,0.0,0.0,0.018134894561339494,31.931844081054567,0.0,0.0,0.0,0.0,0.0,11.701632445020138,26.70870666253693,0.0,0.0,0.0,0.0,0.0,13.060779670022477,10.496314199976428,0.0,0.0,0.0,0.0,0.0,16.044024900753747,25.02189281423799,0.0,0.0,0.0,0.0,0.0,6.930975562906021,20.97990874761235,0.0,0.0,0.0,0.0,0.0,26.231184529299515,10.72710358445699,0.0,0.0,0.0,0.0,0.0,111.7246961184251,10.454936201225161,0.0,0.0,0.0,0.0,0.0,4.21502907802401
30,21.735061095323157,7.6356426600353995,0.0,0.0,0.0,0.0,0.0,3.037895154841431,0.0,0.0,0.0,0.0,0.0,4.98778014424143,7.512876159691566,0.0,0.0,0.0,0.0,0.0,16.678036301204315,1.0005183853140738,0.0,0.0,0.0,0.0,0.0,8.800719974097268,0.6139389477939394,0.0,0.0,0.0,0.0,0.0,17.40473209799796,32.771889663639975,0.0,0.0,0.0,0.0,0.0,18.339321793927475,4.883402334507635,0.0,0.0,0.0,0.0,0.0,20.86289066034085,3.861112619381691,0.0,0.0,0.0,0.0,0.0,17.721298978624237,7.210322870453202,0.0,0.0,0.0,0.0,0.0,4.084077368763608,14.534936097629192,0.0,0.0,0.0,0.0,0.0,12.111610416563543,19.644305065451057,0.0,0.0,0.0,0.0,0.0,5.27912463097773,33.773394201737595,0.0,0.0,0.0,0.0,0.0,54.545953164016936,10.728357355490761,0.0,0.0,0.0,0.0,0.0,68.18981788833999,12.79495548865757,0.0,0.0,0.0,0.0,0.0,3.0839352532231583,17.356037108636258,0.0,0.0,0.0,0.0,0.0,75.05351302518639,9.564062440440301,0.0,0.0,0.0,0.0,0.0,63.85132590618076,3.836239565690534,0.0,0.0,0.0,0.0,0.0,14.337073158725353
31,10.574572512982826,12.513993460420156,0.0,0.0,0.0,0.0,0.0,0.3710952349680668,0.0,0.0,0.0,0.0,0.0,3.1087355744423415,0.6779125181666023,0.0,0.0,0.0,0.0,0.0,4.0764523443057445,1.0716684538686807,0.0,0.0,0.0,0.0,0.0,3.2770564436167797,0.2627250202998325,0.0,0.0,0.0,0.0,0.0,1.0528921702143277,26.151421889427255,0.0,0.0,0.0,0.0,0.0,34.22145344102083,4.0022955196455205,0.0,0.0,0.0,0.0,0.0,7.944198327137471,3.9238068441764318,0.0,0.0,0.0,0.0,0.0,2.0504720235337763,7.202197277114754,0.0,0.0,0.0,0.0,0.0,6.147139334637563,8.467110612889774,0.0,0.0,0.0,0.0,0.0,112.81111626756118,17.70490991394723,0.0,0.0,0.0,0.0,0.0,29.27588165389711,9.37568983774732,0.0,0.0,0.0,0.0,0.0,16.28639189541195,7.009729071981279,0.0,0.0,0.0,0.0,0.0,94.7767948293299,8.77884192015979,0.0,0.0,0.0,0.0,0.0,78.23649112627783,27.39658890126852,0.0,0.0,0.0,0.0,0.0,20.175710021841144,13.279094606330261,0.0,0.0,0.0,0.0,0.0,29.63263601734576,5.5804585149936505,0.0,0.0,0.0,0.0,0.0,8.50628965601089
32,30.90232442399533,11.170359134578627,0.0,0.0,0.0,0.0,0.0,1.653335094778381,0.0,0.0,0.0,0.0,0.0,2.901451020709201,0.45306599189585467,0.0,0.0,0.0,0.0,0.0,0.33660162612318245,1.0135535509753888,0.0,0.0,0.0,0.0,0.0,2.956833377965368,0.24285864233617457,0.0,0.0,0.0,0.0,0.0,0.4885904776919113,30.45753805682369,0.0,0.0,0.0,0.0,0.0,48.57677288976828,6.1459768546090014,0.0,0.0,0.0,0.0,0.0,6.695480788845212,22.807722735512197,0.0,0.0,0.0,0.0,0.0,26.136598717744157,8.799705352945914,0.0,0.0,0.0,0.0,0.0,23.16055164829962,7.855676155341208,0.0,0.0,0.0,0.0,0.0,1.2119206019952087,16.09987697320555,0.0,0.0,0.0,0.0,0.0,5.454606351008034,12.679696895376143,0.0,0.0,0.0,0.0,0.0,4.252376203799925,8.468049872984796,0.0,0.0,0.0,0.0,0.0,18.40721018433289,10.444998629967822,0.0,0.0,0.0,0.0,0.0,34.81809613044642,20.254794376916465,0.0,0.0,0.0,0.0,0.0,13.467735626390942,51.32732831071894,0.0,0.0,0.0,0.0,0.0,36.95525321525662,10.48447982049604,0.0,0.0,0.0,0.0,0.0,35.445512215085635
33,13.641951860457123,16.476318165398588,0.0,0.0,0.0,0.0,0.0,2.720884067834424,0.0,0.0,0.0,0.0,0.0,33.55969487253816,0.4544752972529327,0.0,0.0,0.0,0.0,0.0,1.728674724557541,4.7388033351075505,0.0,0.0,0.0,0.0,0.0,43.57830430774838,0.2522493511124102,0.0,0.0,0.0,0.0,0.0,1.2293493741355384,26.354241218736366,0.0,0.0,0.0,0.0,0.0,10.10367922835708,4.492108055649821,0.0,0.0,0.0,0.0,0.0,28.752320600668817,3.411787749130668,0.0,0.0,0.0,0.0,0.0,3.132215788536381,5.918273677025797,0.0,0.0,0.0,0.0,0.0,69.89544335205285,13.691972724596825,0.0,0.0,0.0,0.0,0.0,8.294008236169898,12.652274279162956,0.0,0.0,0.0,0.0,0.0,2.683669377978745,37.22141765933243,0.0,0.0,0.0,0.0,0.0,7.060633905092054,8.557538011661654,0.0,0.0,0.0,0.0,0.0,17.249665978269615,9.710305507730428,0.0,0.0,0.0,0.0,0.0,12.670337224510574,21.929348729794942,0.0,0.0,0.0,0.0,0.0,9.349557153633361,9.646346643514857,0.0,0.0,0.0,0.0,0.0,78.00476297533297,10.00484145871604,0.0,0.0,0.0,0.0,0.0,2.940084308815221
34,59.851720030348034,11.560089809778871,0.0,0.0,0.0,0.0,0.0,0.5979631364088165,0.0,0.0,0.0,0.0,0.0,5.285763765550214,1.6153431379571601,0.0,0.0,0.0,0.0,0.0,1.3290500134396632,1.0209578312335594,0.0,0.0,0.0,0.0,0.0,14.56813639474833,0.31400304583794103,0.0,0.0,0.0,0.0,0.0,3.407159070048075,27.40385212903123,0.0,0.0,0.0,0.0,0.0,46.74741323161288,8.968138953621288,0.0,0.0,0.0,0.0,0.0,3.060906416524751,3.2153854750582234,0.0,0.0,0.0,0.0,0.0,16.074589647108745,8.638524018740647,0.0,0.0,0.0,0.0,0.0,15.482386516583636,7.9044647085189474,0.0,0.0,0.0,0.0,0.0,8.955867010754199,15.105701402893866,0.0,0.0,0.0,0.0,0.0,6.672884428170283,28.93364407955022,0.0,0.0,0.0,0.0,0.0,33.600697825087856,6.883033586282605,0.0,0.0,0.0,0.0,0.0,4.486673152969429,17.86233711317926,0.0,0.0,0.0,0.0,0.0,0.1954842336093107,5.645463025623959,0.0,0.0,0.0,0.0,0.0,113.1090431228047,14.639067897156384,0.0,0.0,0.0,0.0,0.0,20.42065635333246,5.315116956663693,0.0,0.0,0.0,0.0,0.0,25.11551198060318
35,15.077707402512008,45.53826874206696,0.0,0.0,0.0,0.0,0.0,0.7129537575164524,0.0,0.0,0.0,0.0,0.0,0.21692483666096277,0.3063479180758791,0.0,0.0,0.0,0.0,0.0,0.37643361715233137,1.6727244850164293,0.0,0.0,0.0,0.0,0.0,0.4589399760071555,0.30605768416782303,0.0,0.0,0.0,0.0,0.0,2.130937238239639,27.274928770971282,0.0,0.0,0.0,0.0,0.0,29.688923691080866,4.955244445757604,0.0,0.0,0.0,0.0,0.0,18.042460450190084,6.039689062658323,0.0,0.0,0.0,0.0,0.0,0.6023592054903162,8.253710486923673,0.0,0.0,0.0,0.0,0.0,5.673881835203053,21.070148792320186,0.0,0.0,0.0,0.0,0.0,2.3220761648729815,14.341860478540966,0.0,0.0,0.0,0.0,0.0,29.32333191103739,10.725467805872238,0.0,0.0,0.0,0.0,0.0,27.892336632612313,7.736476052617829,0.0,0.0,0.0,0.0,0.0,1.806112445232856,24.211395507116844,0.0,0.0,0.0,0.0,0.0,25.721990281002366,7.255373846127844,0.0,0.0,0.0,0.0,0.0,24.13602071300907,7.433862691408777,0.0,0.0,0.0,0.0,0.0,17.353100029561475,1.3150365619194073,0.0,0.0,0.0,0.0,0.0,14.314052065762558
36,15.209808713234652,14.03184372580534,0.0,0.0,0.0,0.0,0.0,1.842007250431154,0.0,0.0,0.0,0.0,0.0,5.302144801511936,0.6732391180703636,0.0,0.0,0.0,0.0,0.0,1.030743091180382,1.6350384176060722,0.0,0.0,0.0,0.0,0.0,1.3374603009078023,0.28035580619744827,0.0,0.0,0.0,0.0,0.0,0.41523162800964863,25.17069691371328,0.0,0.0,0.0,0.0,0.0,10.902122480809677,6.809110239056848,0.0,0.0,0.0,0.0,0.0,12.184562816944592,6.932429477500834,0.0,0.0,0.0,0.0,0.0,18.858683402297938,9.92880431638676,0.0,0.0,0.0,0.0,0.0,0.138693731067557,13.664204638436997,0.0,0.0,0.0,0.0,0.0,89.71444310200594,13.361893210343379,0.0,0.0,0.0,0.0,0.0,10.696085407935012,10.198583989331183,0.0,0.0,0.0,0.0,0.0,12.372602225510557,10.116741323013859,0.0,0.0,0.0,0.0,0.0,5.754635703431168,12.57539842624932,0.0,0.0,0.0,0.0,0.0,1.8263847641178275,26.762541408041226,0.0,0.0,0.0,0.0,0.0,50.04953131041948,14.260512244041013,0.0,0.0,0.0,0.0,0.0,63.747751640994714,1.4352321490486615,0.0,0.0,0.0,0.0,0.0,19.564008085601287
37,8.965625018132902,20.48214359451924,0.0,0.0,0.0,0.0,0.0,0.6717830329769535,0.0,0.0,0.0,0.0,0.0,2.6784205155761867,0.6726924369901205,0.0,0.0,0.0,0.0,0.0,0.2027908109043079,1.7794629396547283,0.0,0.0,0.0,0.0,0.0,2.7755472115099398,0.38464018711469283,0.0,0.0,0.0,0.0,0.0,0.5206205355365151,30.746673769931938,0.0,0.0,0.0,0.0,0.0,2.9572903798363304,9.108532501513904,0.0,0.0,0.0,0.0,0.0,6.708219207831355,3.012198642738861,0.0,0.0,0.0,0.0,0.0,4.30199435275404,8.357077066164917,0.0,0.0,0.0,0.0,0.0,37.9829154667944,6.736185810481474,0.0,0.0,0.0,0.0,0.0,0.5317591485911649,20.75248139234564,0.0,0.0,0.0,0.0,0.0,8.26718338201784,12.804171422147835,0.0,0.0,0.0,0.0,0.0,42.80805537279125,6.922593381295501,0.0,0.0,0.0,0.0,0.0,5.624769614458424,11.645075584121932,0.0,0.0,0.0,0.0,0.0,109.59787545737574,16.18236355097529,0.0,0.0,0.0,0.0,0.0,8.869118365290369,9.62488528434543,0.0,0.0,0.0,0.0,0.0,9.35841205762041,1.1451623153462116,0.0,0.0,0.0,0.0,0.0,3.9830768509326613
38,8.565171986361113,21.776803929822968,0.0,0.0,0.0,0.0,0.0,0.43686168268743636,0.0,0.0,0.0,0.0,0.0,1.9704664974072303,0.5665450609672764,0.0,0.0,0.0,0.0,0.0,0.3584803267711309,0.8096292790232955,0.0,0.0,0.0,0.0,0.0,0.5362175143684983,0.1414773165081322,0.0,0.0,0.0,0.0,0.0,2.914452884298737,25.69668333213079,0.0,0.0,0.0,0.0,0.0,6.98234388141607,5.312865044318148,0.0,0.0,0.0,0.0,0.0,3.397141921664299,8.12374566832107,0.0,0.0,0.0,0.0,0.0,9.719869356979936,7.726128597416045,0.0,0.0,0.0,0.0,0.0,1.5774996313717315,5.977935462836662,0.0,0.0,0.0,0.0,0.0,8.626197189120493,14.357898947268017,0.0,0.0,0.0,0.0,0.0,5.768033467652751,10.292497598951348,0.0,0.0,0.0,0.0,0.0,9.15043660033362,8.671772228937563,0.0,0.0,0.0,0.0,0.0,3.9846248440909546,9.346654469566733,0.0,0.0,0.0,0.0,0.0,43.66355464817755,8.270257107738491,0.0,0.0,0.0,0.0,0.0,57.65460721558034,9.002214219171108,0.0,0.0,0.0,0.0,0.0,20.797083459804853,2.877023514565948,0.0,0.0,0.0,0.0,0.0,17.372043410822812
39,15.544117971898991,11.070529428318173,0.0,0.0,0.0,0.0,0.0,0.6732294838037074,0.0,0.0,0.0,0.0,0.0,4.774058591412534,0.9602779370226929,0.0,0.0,0.0,0.0,0.0,0.19978860213192298,1.1755822364175654,0.0,0.0,0.0,0.0,0.0,3.9729623550275024,0.6591796853607049,0.0,0.0,0.0,0.0,0.0,0.17535713678989043,37.132471218167865,0.0,0.0,0.0,0.0,0.0,4.494303691188909,5.278610962711129,0.0,0.0,0.0,0.0,0.0,3.506854369413632,45.20884201126466,0.0,0.0,0.0,0.0,0.0,40.81459780345462,12.21056369072273,0.0,0.0,0.0,0.0,0.0,4.824181537533816,7.151183885809508,0.0,0.0,0.0,0.0,0.0,0.41404432483192727,14.176772388721403,0.0,0.0,0.0,0.0,0.0,20.809980580145503,15.25461449179313,0.0,0.0,0.0,0.0,0.0,1.202438573260072,6.818958047072087,0.0,0.0,0.0,0.0,0.0,8.39301998983244,10.239080328205402,0.0,0.0,0.0,0.0,0.0,15.252669196720822,29.04659852613525,0.0,0.0,0.0,0.0,0.0,34.982963774696735,10.719191456364545,0.0,0.0,0.0,0.0,0.0,15.535068018071033,1.623754453539304,0.0,0.0,0.0,0.0,0.0,7.983401027315757
