,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
60,2.742934115513818e-05,5.2990466528387525,37.5,0.25,0.0,0.0,0.0,0.5390039144054122,90.0,0.65,0.944444477558136,1.0,0.9000000059604645,0.00358209332056591,1.0616807803043213,72.72727272727273,0.8125,0.7857142686843872,0.8333333432674408,0.75,0.0020856310892057436,2.4846047247487966,66.66666666666666,0.6979166666666667,0.3333333432674408,0.5,0.25,0.0014993109414205069,5.992847118570894,14.285714285714285,0.0,0.0,0.0,0.0,0.0008274487578838159,1.5018886131277036,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,6.649585757382267e-05,1.8064503583016454,85.71428571428571,0.75,0.800000011920929,1.0,0.6666666865348816,0.0012126090630522868,4.418480292742685,66.66666666666666,0.3333333333333333,0.0,0.0,0.0,6.066168691051798e-05,0.9388179320739894,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,0.004262477862590616,0.507435144107297,88.88888888888889,0.8333333333333334,0.8222222328186035,1.0,0.7222222288449606,0.019630890493143812,2.1237036945358843,60.0,0.75,0.6666666865348816,0.75,0.75,0.0004446432314150908,1.8329454772878422,50.0,0.55,0.5833333432674408,0.8333333432674408,0.45000000298023224,6.433490398956617e-05,3.3774123103961564,60.0,0.8333333333333333,0.3333333432674408,0.5,0.25,0.03244750221640004
61,6.078552003394486e-05,4.93640035076276,25.0,0.25,0.0,0.0,0.0,0.44129510817730744,90.0,0.75,0.8333333432674408,1.0,0.75,0.01194359702029769,0.9266437928205615,81.81818181818183,0.43333333333333335,0.800000011920929,0.8333333432674408,0.8333333432674408,0.0003119601686945903,2.018932149974035,73.33333333333333,0.7916666666666666,0.5833333432674408,1.0,0.4166666716337204,6.893667039190033e-06,5.71017704593929,28.57142857142857,0.0,0.0,0.0,0.0,0.0023044022315237443,1.272714783299986,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,8.68324606497093e-05,1.4029534901718461,85.71428571428571,0.75,0.800000011920929,1.0,0.6666666865348816,0.0005217456049712748,4.347915315128068,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,7.57910730131612e-05,1.4861703537913689,71.42857142857143,0.8333333333333334,0.6666666865348816,1.0,0.5,0.0024422720421750296,2.1344829072058453,55.55555555555556,0.9791666666666666,0.0,0.0,0.0,5.2753811692693014e-05,3.1987562429742757,50.0,0.875,0.6333333551883698,0.5,0.875,0.003375345634208301,1.7850140092220392,50.0,0.375,0.3333333432674408,0.5,0.25,0.0037276834715761495,2.068985543409458,70.0,0.65,0.444444477558136,0.5,0.4000000059604645,0.0008455019303376947
62,0.00018548157241866304,5.142364120785565,37.5,0.25,0.0,0.0,0.0,0.8711605790198684,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,0.0007969697716927411,0.9535438207080976,72.72727272727273,0.6875,0.6666666865348816,0.75,0.75,0.0005195972545623998,1.7252338774095162,73.33333333333333,0.6583333333333333,0.7333333492279053,0.800000011920929,0.7083333432674408,0.0008672599037268272,5.953345907043271,14.285714285714285,0.0,0.0,0.0,0.0,0.0018542103537995084,0.6336197871444782,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.0002351936447566254,1.9840702271287642,71.42857142857143,0.75,0.5,1.0,0.3333333432674408,0.00037572096031953354,3.57155057843793,66.66666666666666,0.45,0.0,0.0,0.0,0.000306356738221318,1.5522224900552737,71.42857142857143,0.8333333333333334,0.6666666865348816,1.0,0.5,2.5632307320947203e-06,0.16951357205771536,94.44444444444444,0.8333333333333334,0.9696969787279764,0.9444444378217062,1.0,0.0007252197560947238,3.137917450531312,60.0,0.6166666666666667,0.75,0.7000000029802322,0.8333333432674408,0.05598296456934215,2.168289339307009,80.0,0.6666666666666666,0.9285714328289032,0.875,1.0,1.2733394456677367e-05,1.3559089728193443,70.0,0.6166666666666667,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.00014271826616736502
63,0.00024611873605577734,4.3964741541905505,37.5,0.25,0.0,0.0,0.0,2.2213984403291827,70.0,0.9583333333333333,0.761904776096344,0.625,1.0,0.0006442098484843065,1.179390825158919,63.63636363636363,0.59375,0.2857142686843872,0.3333333432674408,0.25,7.007243942428948e-05,2.3546024413887587,53.333333333333336,0.8333333333333334,0.597222238779068,0.6428571492433548,0.800000011920929,8.358396607120468e-05,5.60844079849692,14.285714285714285,0.0,0.0,0.0,0.0,0.04182247056297288,1.1227762392807057,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.0002755133883881494,1.6813598861581178,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.0001451467418147721,3.0423818021609756,77.77777777777779,0.48333333333333334,0.25,0.5,0.1666666716337204,2.101778828842211e-05,0.8421985817384524,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,8.932729375085568e-05,2.497105419074435,55.55555555555556,0.8333333333333334,0.0,0.0,0.0,4.497372958813807e-06,3.810614652818247,60.0,0.65,0.38461539149284363,0.3125,0.5,0.004447246186839196,1.6324324207718532,50.0,0.48333333333333334,0.6428571492433548,0.75,0.6000000014901161,0.002371304450422758,1.377525442965656,70.0,0.4166666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,8.400136914450988e-05
64,5.1291318288442444e-05,3.420739798291533,37.5,0.25,0.2857142686843872,0.3333333432674408,0.25,0.678204288458695,90.0,0.75,0.8333333432674408,1.0,0.75,0.0002689342669191112,1.6813497913781605,63.63636363636363,0.6875,0.533333346247673,0.75,0.625,0.0004208998837128792,1.944010498928555,73.33333333333333,0.71875,0.5833333432674408,1.0,0.4166666716337204,0.0003557114220143151,6.215934454382835,28.57142857142857,0.0,0.0,0.0,0.0,0.3465503305723217,1.5128302518203045,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,4.4972179920817925e-05,1.1284050872419629,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.15709394373415028,3.9792564282934526,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,3.348998371411161e-05,1.9957361515586112,71.42857142857143,0.6666666666666666,0.6666666865348816,1.0,0.5,0.00024078425498018797,1.275479240483654,66.66666666666666,0.8125,0.26666667064030963,0.6666666666666666,0.16666666666666666,0.0003116357124653784,1.975518051082068,70.0,0.6166666666666667,0.7857142686843872,0.75,0.8333333432674408,0.013971457887318009,1.5700651938967258,40.0,0.5166666666666666,0.5555555820465088,0.75,0.45000000298023224,6.942909883240259e-05,3.555171883314783,60.0,0.4166666666666667,0.3333333432674408,0.5,0.25,1.8246299321564585e-05
65,2.477631660278386e-05,4.826531869403255,37.5,0.1875,0.0,0.0,0.0,1.6923973851569651,70.0,1.0,0.761904776096344,0.625,1.0,0.0001367122695319976,1.229464667871876,63.63636363636363,0.43333333333333335,0.4000000059604645,0.5,0.3333333432674408,9.783208542181186e-05,2.1287762428355808,66.66666666666666,0.7291666666666667,0.6000000089406967,0.5833333432674408,0.6666666716337204,3.620262244504663e-05,5.501393091248611,0.0,0.0,0.0,0.0,0.0,0.06800021494235338,0.8636426603680111,66.66666666666666,0.8888888888888888,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.2979539384401543,3.307826224109214,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.006327290031173137,3.4015294489507015,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,4.044994112478798e-05,0.7731627429238702,57.14285714285714,0.8333333333333334,0.6666666865348816,0.6000000238418579,0.75,5.4094795740562893e-05,0.789221295785075,72.22222222222221,1.0,0.7503607670466105,0.6071428656578064,1.0,7.276203773774735e-05,5.185702891065131,60.0,0.84375,0.6969697177410126,0.5357142984867096,1.0,0.00029502584338544436,2.338690275664699,80.0,0.55,0.9166666865348816,0.8571428656578064,1.0,0.000349171838275018,1.8695645719263574,60.0,0.65,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.02198077696646212
66,0.00010402375203043936,5.252695705880029,37.5,0.125,0.0,0.0,0.0,2.068736505351498,70.0,0.75,0.8846153914928436,0.8125,1.0,0.00266919956725579,1.129549212387118,63.63636363636363,0.625,0.6666666865348816,0.550000011920929,0.875,0.00013480680431057865,2.2749962275761035,73.33333333333333,0.75,0.75,0.75,0.75,0.004056712675418292,6.03349426517562,28.57142857142857,0.0,0.0,0.0,0.0,0.0003869127034280053,1.1523142557537094,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,7.489028475283611e-07,1.7509114027957975,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,8.823924814855161e-05,2.9406923921802277,77.77777777777779,0.55,0.25,0.5,0.1666666716337204,2.332753541058876e-05,0.897062549170368,85.71428571428571,0.75,0.8571428656578064,1.0,0.75,0.0001321242231750185,0.2658169158741489,83.33333333333334,0.8333333333333334,0.5833333333333334,0.5333333412806193,0.6666666666666666,0.0036427075258635717,2.7280414356502964,60.0,0.84375,0.800000011920929,0.75,0.875,6.954478697304386e-05,1.8078820573310952,80.0,0.3333333333333333,0.7948718070983887,0.6785714328289032,1.0,4.602437668581799e-05,1.6036611252712922,70.0,0.6833333333333333,0.7500000298023224,0.8571428656578064,0.75,2.220282830097924e-05
67,0.00023916519867125683,4.315454675353445,25.0,0.1875,0.0,0.0,0.0,0.9707284279310222,80.0,0.6833333333333333,0.9166666865348816,0.8571428656578064,1.0,0.0001537808413338458,1.1494382403811723,63.63636363636363,0.875,0.3636363744735718,0.2857142984867096,0.5,3.776156796480189e-05,1.9093076000389426,73.33333333333333,0.7,0.7333333492279053,0.800000011920929,0.7083333432674408,0.00016145279118622683,5.94808364995955,28.57142857142857,0.0,0.0,0.0,0.0,7.804964507113102e-05,1.5709231534879329,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,2.2602124446571754e-06,1.9587645304175894,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.0013103946352925684,3.5429156882853086,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,7.217392580205755e-05,1.0236937121001455,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,0.0001255083503405027,0.05415843366842851,94.44444444444444,0.8333333333333334,0.6363636453946432,0.6111111044883728,0.6666666666666666,0.00013285394587831098,2.7017601320067244,60.0,0.75,0.6666666865348816,0.75,0.75,0.0005949155784197507,1.6857661931784278,50.0,0.55,0.5833333432674408,0.8333333432674408,0.45000000298023224,7.682439428294128e-05,1.8698899399948712,70.0,0.6833333333333333,0.7333333790302277,0.9000000059604645,0.6500000059604645,2.253528506869024e-05
68,0.000143278252550254,4.614659065204571,25.0,0.1875,0.0,0.0,0.0,1.3951274339514883,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,0.00016137143433507073,1.1272300533972963,63.63636363636363,0.55,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.00018411028319651932,2.007576655068664,73.33333333333333,0.75,0.7142857015132904,0.7083333432674408,0.75,8.29247898430058e-06,6.4702868256688655,28.57142857142857,0.0,0.0,0.0,0.0,0.00013455928104237695,1.4946006516000805,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,4.396388897432864e-05,1.8341682295346118,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.000128367280114163,3.3049365125780987,66.66666666666666,0.625,0.0,0.0,0.0,6.80612233622489e-05,0.8641582643574817,71.42857142857143,0.8333333333333334,0.75,0.75,0.75,3.0071380345074135e-05,0.026893016660325193,100.0,1.0,1.0,1.0,1.0,0.0002766817981779023,3.1003255845510167,60.0,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.00012054981406616813,1.679197517859563,50.0,0.55,0.5833333432674408,0.8333333432674408,0.45000000298023224,5.9252860610826826e-05,1.87031091721586,70.0,0.8333333333333333,0.8636363744735718,0.9000000059604645,0.8333333432674408,2.990317139163753e-05
69,0.00012338127973633318,4.852529176019525,37.5,0.25,0.0,0.0,0.0,1.316567313797287,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,7.255190378613464e-05,1.096131965271229,81.81818181818183,0.875,0.875,0.875,0.875,0.00018979414739181102,2.016752972256847,73.33333333333333,0.8083333333333333,0.7083333432674408,0.800000011920929,0.75,1.789448517942221e-05,6.413343105015306,28.57142857142857,0.0,0.0,0.0,0.0,0.00015812363477348774,1.4671574549435917,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.0005485413153182238,1.8811002697917443,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,5.288466621563309e-05,3.4942117832060813,66.66666666666666,0.5,0.0,0.0,0.0,3.843028121057025e-05,0.8629413354605092,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,0.0002589995817624018,0.024741078500007667,100.0,1.0,1.0,1.0,1.0,2.2014257876761187e-05,3.2812544132093797,60.0,0.84375,0.800000011920929,0.75,0.875,6.442313996920767e-05,1.6022513159664649,40.0,0.45,0.625,0.6666666716337204,0.6000000014901161,2.999614122779757e-06,1.7221324087445442,70.0,0.6833333333333333,0.7333333790302277,0.9000000059604645,0.6500000059604645,8.894530580948151e-06
70,4.723862169771735e-05,4.900012791553343,37.5,0.25,0.0,0.0,0.0,1.287073481449763,80.0,0.7166666666666667,0.9166666865348816,0.8571428656578064,1.0,0.00022647871746988085,1.0977215797573587,81.81818181818183,0.55,0.40000003576278687,0.4000000059604645,0.4000000059604645,7.878578621751202e-05,2.022579086876878,73.33333333333333,0.7250000000000001,0.7083333432674408,0.800000011920929,0.75,3.3178245918490656e-05,6.4354943150733686,28.57142857142857,0.0,0.0,0.0,0.0,0.0004915689658590891,1.4972003773890938,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,4.1181093357332814e-05,1.8904871299252228,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.00010349738907091934,3.56462917706502,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,7.149529967352114e-06,0.8726035623094547,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,1.7179579592860892e-06,0.029554657878230115,100.0,1.0,1.0,1.0,1.0,0.00020790053198524195,3.2816258315438267,60.0,0.46875,0.4000000059604645,0.3333333432674408,0.5,0.00010452716113080131,1.5844554397819017,40.0,0.3333333333333333,0.5555555820465088,0.5833333432674408,0.6666666716337204,2.5788147204904873e-05,1.6996259010573571,70.0,0.5833333333333333,0.8333333432674408,0.875,0.800000011920929,3.8026582661512064e-06
71,1.7357674673711938e-05,5.002474412882236,37.5,0.25,0.0,0.0,0.0,1.2816873566662053,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,5.4708000332187686e-05,1.1056210182933344,72.72727272727273,0.6666666666666667,0.6500000059604645,0.8333333432674408,0.6666666716337204,3.580083212278461e-05,2.0359603629489853,73.33333333333333,0.6833333333333333,0.7142857015132904,0.7083333432674408,0.75,4.90676585541209e-05,6.455024884081387,28.57142857142857,0.0,0.0,0.0,0.0,0.00010594499043203624,1.4745254566599295,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.0002948404021706726,1.9083763613657645,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,9.1785626267632e-05,3.624730663950491,66.66666666666666,0.625,0.0,0.0,0.0,3.3677855820441204e-06,0.8703345056059016,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,1.406112543753698e-05,0.02696408595621937,100.0,0.8333333333333334,1.0,1.0,1.0,5.8436474551595435e-05,3.3622345820437487,60.0,0.6833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,3.722947165842661e-05,1.5545761839995627,40.0,0.3333333333333333,0.5555555820465088,0.5833333432674408,0.6666666716337204,3.7916680449079204e-05,1.6680344414010897,70.0,0.8333333333333333,0.8636363744735718,0.9000000059604645,0.8333333432674408,4.97209445859214e-06
72,2.0555696553295456e-05,5.064805836604734,37.5,0.25,0.0,0.0,0.0,1.4824699805702337,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.00042289929383124993,1.089888233232282,81.81818181818183,0.9333333333333333,0.761904776096344,0.875,0.75,1.1762516513279742e-05,2.075990341215737,73.33333333333333,0.7166666666666667,0.7083333432674408,0.7083333432674408,0.7083333432674408,0.00010493108561500234,6.546527258421571,28.57142857142857,0.0,0.0,0.0,0.0,0.00039214687390029697,1.4555512686651275,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,3.5428809307692226e-05,1.9109139678811122,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.00010991813091364684,3.53911963881391,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,2.490915099458067e-05,0.8534474495651759,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,1.291414531176505e-05,0.02648227374290823,100.0,1.0,1.0,1.0,1.0,6.565435246068841e-05,3.430754244695114,50.0,0.90625,0.6333333551883698,0.5,0.875,3.959112055567764e-05,1.5387562538705013,40.0,0.3333333333333333,0.30000001192092896,0.375,0.25,1.1368350309897244e-05,1.658613150255149,70.0,0.75,0.4545454680919647,0.4166666567325592,0.5,1.2504795375492742e-05
73,4.865137742678623e-05,5.096751724445758,37.5,0.25,0.0,0.0,0.0,1.3193602167177567,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,0.00016637332703142992,1.1087004237848228,72.72727272727273,0.9,0.7000000029802322,0.75,0.6666666716337204,5.2354083898275595e-05,2.0623121440325307,73.33333333333333,0.8,0.7083333432674408,0.75,0.800000011920929,2.0972604753017966e-05,6.522779165211226,28.57142857142857,0.0,0.0,0.0,0.0,0.0002953609189994989,1.4811449809154789,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,8.356468835367523e-06,1.9363767951011581,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.0001405917094123467,3.690311637739378,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,1.7651292647794687e-05,0.8708304367232794,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,1.292632801934601e-05,0.029193635478714605,100.0,1.0,1.0,1.0,1.0,5.790057410175032e-06,3.3961330568765042,60.0,0.46875,0.3636363744735718,0.2857142984867096,0.5,7.290310354271595e-05,1.5383455675860072,50.0,0.7083333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,7.627637717506862e-05,1.6495119755504628,70.0,0.6071428571428572,0.4166666865348816,0.5,0.3571428656578064,1.2660635027831012e-05
74,5.8514735665867006e-05,5.156473584693458,37.5,0.25,0.0,0.0,0.0,1.362739664993845,70.0,1.0,0.761904776096344,0.625,1.0,3.975886623308456e-05,1.108182493904536,72.72727272727273,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,1.637326367903116e-05,2.081285351885581,73.33333333333333,0.7833333333333333,0.7142857015132904,0.75,0.7083333432674408,1.8358361525053573e-05,6.569067329162159,28.57142857142857,0.0,0.0,0.0,0.0,0.0003789793504954823,1.4744011555791874,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,1.0725183084436768e-05,1.9443412605731634,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,6.598790834704379e-05,3.6839282097388297,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,3.0477447194893752e-05,0.8743115252880699,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,6.14747202444193e-05,0.025972169215166586,100.0,1.0,1.0,1.0,1.0,8.476328597505906e-06,3.4049678309976863,60.0,0.875,0.6666666865348816,0.550000011920929,0.875,2.414576535761035e-05,1.5211675560224531,50.0,0.375,0.3636363744735718,0.4000000059604645,0.3333333432674408,2.8008774261066065e-06,1.6434330916636146,70.0,0.875,0.8636363744735718,0.9000000059604645,0.8333333432674408,8.360319380352497e-06
75,7.323650756658121e-06,5.230650911238193,37.5,0.25,0.0,0.0,0.0,1.4131649147550218,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,0.00019196689706943985,1.100413271714813,72.72727272727273,0.8125,0.7857142686843872,0.8333333432674408,0.75,9.176825834309704e-05,2.1020040643444147,73.33333333333333,0.7583333333333333,0.7333333492279053,0.7083333432674408,0.800000011920929,1.4065443644024873e-05,6.62199089698549,28.57142857142857,0.0,0.0,0.0,0.0,5.874855906609057e-05,1.4539986637166231,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,1.0369193270524424e-05,1.955645545509492,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.00011105880322117262,3.6646774647468225,66.66666666666666,0.5,0.0,0.0,0.0,1.0753900117601167e-05,0.8765029606604896,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,6.381077284294142e-05,0.021739321411795052,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.694470763490735e-05,3.4214099093591392,60.0,0.84375,0.800000011920929,0.75,0.875,6.954660556799846e-05,1.5101134506688054,50.0,0.7083333333333334,0.7727272808551788,0.800000011920929,0.75,9.219211051409079e-06,1.6367034576920354,70.0,0.875,0.7333333492279053,0.75,0.8333333432674408,3.5547055914901895e-06
76,9.010332950692827e-05,5.217204158954071,37.5,0.25,0.0,0.0,0.0,1.2708494007221378,80.0,1.0,0.7948718070983887,0.6785714328289032,1.0,4.883404299652084e-05,1.1047808255467706,72.72727272727273,0.8666666666666667,0.6666666865348816,0.8333333432674408,0.5833333432674408,4.454492193830317e-05,2.0849510683853407,73.33333333333333,0.7291666666666667,0.6500000059604645,0.8333333432674408,0.6666666716337204,9.234862863591863e-06,6.620608944333029,28.57142857142857,0.0,0.0,0.0,0.0,2.164411483577968e-05,1.4935923520296717,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,1.2816799589082061e-05,1.9738451137761763,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,8.002963245078632e-05,3.7909274467867604,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,2.0118116254371946e-05,0.8965437300491569,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,6.315631433590517e-06,0.028395000811542906,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.00015650021083064944,3.384987874863014,60.0,0.6833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,7.542378474285417e-05,1.516151819572992,50.0,0.48333333333333334,0.722222238779068,0.75,0.7000000029802322,8.704189804395979e-06,1.6426048530840678,70.0,0.875,0.8636363744735718,0.9000000059604645,0.8333333432674408,1.2849230345106521e-06
77,9.991062861667886e-05,5.261925407317016,37.5,0.25,0.0,0.0,0.0,1.418553174974268,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,5.492928251417215e-05,1.077468939815242,72.72727272727273,0.8666666666666667,0.6666666865348816,0.8333333432674408,0.5833333432674408,2.6839124797147766e-05,2.113541496444234,73.33333333333333,0.7583333333333333,0.7333333492279053,0.7083333432674408,0.800000011920929,3.601060201621552e-06,6.6997419449240665,28.57142857142857,0.0,0.0,0.0,0.0,0.0001262536177054613,1.474442185457292,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,1.0789369468228795e-06,1.972008303863282,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,2.2244589101384944e-06,3.6854181466778306,66.66666666666666,0.375,0.0,0.0,0.0,3.481769791891164e-05,0.8806533455410869,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,1.339676533246586e-05,0.025940922661491967,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,5.6543471665246e-07,3.439376069910992,60.0,0.5,0.4000000059604645,0.3333333432674408,0.5,5.2006210423771204e-05,1.5076890850128601,50.0,0.3333333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,4.193862871519543e-05,1.6433867717526618,70.0,0.65,0.7333333790302277,0.9000000059604645,0.6500000059604645,8.329963186794851e-06
78,1.2508804220550543e-05,5.33599121744449,37.5,0.25,0.0,0.0,0.0,1.395413921753257,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,4.8745437527524866e-05,1.0795173611882984,72.72727272727273,0.875,0.7857142686843872,0.8333333432674408,0.75,6.550592050967237e-05,2.1206680469284525,73.33333333333333,0.6499999999999999,0.6500000357627869,0.6500000059604645,0.6500000059604645,4.010071653645746e-06,6.716177057331287,28.57142857142857,0.0,0.0,0.0,0.0,0.00017878023644277364,1.452430753995776,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.0001259657711934973,1.9894341436868017,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,4.531586555188368e-05,3.7438635654515426,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,2.2775141061052136e-05,0.8745488812782886,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,1.704342577061903e-05,0.024254473187436648,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.783196046758029e-06,3.4796655395171308,50.0,0.6166666666666667,0.3333333432674408,0.2857142984867096,0.4000000059604645,2.6314365447499393e-05,1.5059741452115774,50.0,0.3333333333333333,0.6333333551883698,0.625,0.75,2.963072788432018e-05,1.6314538407305963,70.0,0.8333333333333333,0.8636363744735718,0.9000000059604645,0.8333333432674408,8.760246756084544e-07
79,5.516308432701654e-05,5.312143557947593,37.5,0.25,0.0,0.0,0.0,1.3003746038739017,80.0,0.9166666666666667,0.9285714328289032,0.875,1.0,0.00020341025863970086,1.0836346107514492,72.72727272727273,0.875,0.7857142686843872,0.8333333432674408,0.75,5.684733608197445e-06,2.110789782521868,73.33333333333333,0.7083333333333333,0.7083333432674408,0.7083333432674408,0.7083333432674408,1.8668986901413366e-05,6.718211559816523,28.57142857142857,0.0,0.0,0.0,0.0,6.544319944743332e-05,1.486345670834919,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,1.4416474773954442e-07,1.9986226885049299,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,4.48622901530212e-06,3.8310404738718455,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,9.927349654781959e-06,0.8959660582034703,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,4.220142093827657e-06,0.03200315625347502,100.0,1.0,1.0,1.0,1.0,9.231653563251755e-05,3.445654058855021,60.0,0.875,0.800000011920929,0.75,0.875,3.927405493762152e-05,1.5101429888188167,50.0,0.3333333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,9.046316245591285e-06,1.6373809101948325,70.0,0.4166666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,4.661238478667069e-06
