,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.5295741119274889,0.08901445037881658,63.47826086956522,0.6167460317460318,0.026666667064030966,0.06666666666666667,0.016666666666666666,0.06562917795831043,77.95275590551181,0.8105282738095239,0.6517857182770967,0.6520833410322666,0.6718750037252903,0.324831329697337,0.08852801625083101,50.53191489361703,0.628373015873016,0.15496031815807024,0.375,0.10357143109043439,0.5241171541091779,0.045970888382884385,77.41935483870968,1.0,0.375,0.5,0.3333333358168602,0.39233970424736525,0.08640006566929327,62.5,0.26666666666666666,0.0,0.0,0.0,0.551245998988366,0.12046196162026342,50.0,0.6875,0.4000000059604645,0.3333333432674408,0.5,0.710574097267575,0.09638628183196575,64.28571428571429,0.5833333333333333,0.3333333432674408,0.5,0.25,0.6315658023352471,0.1777015082708619,20.0,0.4166666666666667,0.20000000298023224,0.125,0.5,0.8339652010918708,0.09257705245470002,28.57142857142857,0.6,0.2857142984867096,0.20000000298023224,0.5,0.6902670940739787,0.10316638286416671,53.65853658536586,0.5305555555555556,0.4107503741979599,0.3972222258647283,0.44166667262713116,0.701709376405235
10,0.6748008753592942,0.08848673877978959,67.82608695652173,0.5607142857142857,0.25809523860613504,0.3944444457689921,0.22222222288449606,0.07289969433905266,77.95275590551181,0.8272693452380953,0.6785669326782227,0.6781250052154064,0.7197916693985462,0.14515625118733436,0.08426058033641137,60.1063829787234,0.6669890873015873,0.6087317938605944,0.5979166732480129,0.6825396878023943,0.7810808094247021,0.036964214741455184,87.09677419354838,0.9666666666666667,0.7916666716337204,0.9166666716337204,0.7500000074505806,0.6238538582257719,0.0862631615921533,62.5,0.7333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.7019339772855788,0.0934826984777248,66.66666666666666,1.0,0.6285714358091354,0.5,1.0,0.18190391725392321,0.10129130291449595,57.14285714285714,0.4777777777777778,0.6666666865348816,0.6190476417541504,0.7333333492279053,0.6300878618803591,0.20829063157848154,30.0,0.125,0.4583333432674408,0.3333333358168602,0.75,0.47568195694797766,0.09197114822445793,57.14285714285714,0.6,0.4000000059604645,0.3333333432674408,0.5,0.6230649487211972,0.10222756060507608,43.90243902439025,0.5015873015873016,0.4257575770219167,0.3730158805847168,0.6333333402872086,0.6999054956228059
11,0.6918074165406698,0.08996099292847069,66.08695652173913,0.5959920634920635,0.17777778108914694,0.3,0.12777777910232543,0.06717752437206494,75.59055118110236,0.838467261904762,0.614583345130086,0.7302083373069763,0.6291666682809591,0.04248736810662796,0.08740447404943102,61.170212765957444,0.6288194444444444,0.5188822808365027,0.6361111141741276,0.4562500075747569,0.7172628725928044,0.044738281497956285,87.09677419354838,0.9583333333333334,0.75,0.875,0.7083333358168602,0.6332294218528547,0.08114123417929098,62.5,0.8,0.0,0.0,0.0,0.8307324298597047,0.12035581414391394,50.0,0.8666666666666667,0.5499999821186066,0.380952388048172,1.0,0.2459074595408997,0.1187938556092326,57.14285714285714,0.5,0.3333333432674408,0.5,0.25,0.5839383916375245,0.16408017905220182,30.0,0.6785714285714286,0.4583333432674408,0.5714285746216774,0.75,0.5132391475738751,0.09451727870996116,42.857142857142854,0.6,0.3333333432674408,0.25,0.5,0.7191096518669642,0.11365677849085508,46.34146341463415,0.4873015873015873,0.5689458797375361,0.5123015940189362,0.7444444447755814,0.5469000229350013
12,0.5492434063061428,0.10122744960275744,64.34782608695652,0.6070634920634921,0.0,0.0,0.0,0.06776485038328789,77.16535433070865,0.8562872023809524,0.6615079510957003,0.7479166705161333,0.6510416716337204,0.14185663882344146,0.08837454655199545,54.78723404255319,0.6626240079365079,0.3324074087043603,0.6250000012417635,0.24246032039324442,0.5774043129985492,0.04452340738043236,77.41935483870968,0.9791666666666666,0.4750000014901161,0.75,0.3958333358168602,0.2655191023484668,0.07730308745911027,50.0,0.6666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.6969100595368407,0.15895984550433306,50.0,0.9,0.533333346247673,0.375,1.0,0.11675804171399615,0.11187626764075279,64.28571428571429,0.375,0.7333333492279053,0.6333333551883698,0.875,0.592429266963647,0.13753047812539582,40.0,0.5833333333333334,0.5,0.5,0.5,0.5941923747042639,0.09407113814846887,28.57142857142857,0.6,0.2857142984867096,0.20000000298023224,0.5,0.4789146732184673,0.13114752838885557,48.78048780487805,0.4680555555555556,0.41552430391311646,0.3694444497426351,0.5083333353201548,0.6906323114668439
13,0.6936702093243545,0.08611304704428405,64.34782608695652,0.6362301587301588,0.06666666666666667,0.13333333333333333,0.046666666865348816,0.072063258577525,71.65354330708661,0.8331845238095239,0.630109142512083,0.6552083380520344,0.7406250052154064,0.29898723799697446,0.08788298989322499,57.446808510638306,0.6576140873015873,0.46694324910640717,0.6625000052154064,0.3972222289691369,0.6863654486595497,0.03842316323189115,90.32258064516128,0.9677083333333334,0.8388889133930206,0.8250000029802322,0.9166666716337204,1.120798790426209,0.08545345979790755,50.0,0.4,0.5,0.4000000059604645,0.6666666865348816,0.8375965793098934,0.15015048550467633,50.0,0.8,0.533333346247673,0.375,1.0,0.09050918783605653,0.12721286194479678,50.0,0.5,0.36666665971279144,0.75,0.2666666731238365,0.49243098393505597,0.14608954785211078,50.0,0.5833333333333334,0.0,0.0,0.0,0.5067652888897659,0.09533545040265819,42.857142857142854,0.6,0.3333333432674408,0.25,0.5,0.5789569405238904,0.12982137768470076,43.90243902439025,0.5166666666666667,0.4558663566907247,0.3601190497477849,0.6666666666666666,0.7617935903105472
14,1.1142585965100031,0.09782306062922003,64.34782608695652,0.5714285714285715,0.019047619899113973,0.06666666666666667,0.011111111442248026,0.07016262290337592,76.37795275590551,0.81953125,0.6947150193154812,0.6781250089406967,0.7322916686534882,0.3590698569732816,0.08875239498593461,60.63829787234043,0.6518353174603175,0.6105716141561667,0.6387896904100975,0.6404761970043182,0.6217604067086081,0.03693667153566126,87.09677419354838,0.9333333333333333,0.6666666716337204,0.6875,0.6500000059604645,0.6770537860939406,0.08936319570540373,37.5,0.5333333333333333,0.5454545617103577,0.375,1.0,0.470405205718438,0.11321043533163999,50.0,0.7916666666666667,0.6222222447395325,0.4761904925107956,1.0,0.30782496404809206,0.14123152620024007,42.857142857142854,0.5111111111111111,0.1666666567325592,0.5,0.10000000149011612,0.45220122230780924,0.15026744772270142,50.0,0.45,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.730286784813254,0.13112898336339632,28.57142857142857,0.6,0.2857142984867096,0.20000000298023224,0.5,0.5728425413473629,0.15790800492235194,48.78048780487805,0.5583333333333333,0.5835979034503301,0.5142857184012731,0.8000000019868215,0.6440333474546426
15,0.6843786817413304,0.09191506575777664,65.21739130434783,0.61,0.03333333333333333,0.06666666666666667,0.022222222884496053,0.07852931458676594,75.59055118110236,0.8331845238095238,0.6580201089382172,0.6510416716337204,0.733184527605772,0.08605773021857686,0.09209728624945467,63.297872340425535,0.6560763888888889,0.571488248805205,0.6225198494891325,0.5574404833217462,0.5461039757147635,0.028445960217834475,90.32258064516128,0.9375,0.880952388048172,0.9166666716337204,0.8541666716337204,0.13151210136380767,0.08058151515167182,62.5,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.692001089803831,0.08497891550979186,83.33333333333334,0.9333333333333333,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.9632685953894289,0.1451361234909881,42.857142857142854,0.5777777777777777,0.20000000298023224,0.25,0.1666666716337204,0.2543090527124955,0.2474139137296881,40.0,0.45,0.25,0.20000000298023224,0.3333333432674408,0.24991856137804005,0.09342460041074829,42.857142857142854,0.6,0.3333333432674408,0.25,0.5,0.5530376156191281,0.14677003124010146,41.46341463414634,0.41805555555555557,0.40757576127847034,0.3492063581943512,0.5138888955116272,0.3735874593246453
16,0.8257054585374954,0.10380658029499616,62.60869565217392,0.631626984126984,0.0,0.0,0.0,0.12261790657225159,70.86614173228347,0.8356770833333333,0.7027462162077427,0.5989583479240537,0.9218750037252903,0.4868735381579722,0.08941387675228604,61.170212765957444,0.6930059523809523,0.6107910722494125,0.6859127059578896,0.6274305619299412,0.561561797149264,0.055709376550642155,74.19354838709677,0.9583333333333333,0.6696428656578064,0.5625000074505806,0.875,0.032389789901987986,0.08459238781309342,50.0,0.4666666666666667,0.0,0.0,0.0,0.570605109331562,0.2043585226111492,41.66666666666667,0.6666666666666666,0.4999999850988388,0.3392857164144516,1.0,0.180993366426009,0.12018121722162253,50.0,0.4111111111111111,0.6477272808551788,0.550000011920929,0.800000011920929,0.27262723891111845,0.17159634425038034,30.0,0.31666666666666665,0.27272728085517883,0.1875,0.5,0.33617701083246554,0.09963253100476888,42.857142857142854,0.6,0.5,0.3333333432674408,1.0,0.41256847156847826,0.11683279163342891,46.34146341463415,0.5180555555555556,0.4164983332157135,0.3513888865709305,0.5416666666666666,0.6448685151979952
17,0.3377369551335079,0.09294127242649125,65.21739130434783,0.567063492063492,0.09809523622194925,0.1444444457689921,0.08777777949968973,0.0947185275576506,76.37795275590551,0.84140625,0.7138257715851068,0.7047619130462408,0.7885416727513075,0.058901079172035874,0.08828421271827357,63.297872340425535,0.6998511904761905,0.6397276471058527,0.6680555610607067,0.6628968318303426,1.1138396133954322,0.04451520778340552,90.32258064516128,0.9791666666666666,0.8666666746139526,0.7916666716337204,1.0,0.006205740331759743,0.07914451988124192,62.5,0.6666666666666666,0.6666666865348816,0.5,1.0,0.641923720487886,0.11031019876479525,58.333333333333336,0.8,0.6333333253860474,0.4642857164144516,1.0,0.10968917039108729,0.12325335474247637,42.857142857142854,0.4375,0.42222224175930023,0.7000000029802322,0.375,0.2622092808495541,0.24326677018459836,30.0,0.31666666666666665,0.222222238779068,0.1666666716337204,0.3333333432674408,0.44373781338284835,0.10565886921097287,42.857142857142854,0.7,0.3333333432674408,0.25,0.5,0.27064632101952973,0.16780840700498198,51.21951219512195,0.5416666666666666,0.4307359258333842,0.39444445073604584,0.5416666766007742,0.648166519415658
18,0.9214236028074507,0.14138186023839985,64.34782608695652,0.6097222222222223,0.0,0.0,0.0,0.09219107217273168,74.80314960629921,0.8505208333333334,0.7427579537034035,0.6687500067055225,0.9062500037252903,0.42468125975293464,0.08680979716647888,62.23404255319149,0.7107886904761905,0.5104407283167044,0.6986111129323641,0.4524801652878523,0.4948060970392163,0.04967932652622142,83.87096774193549,0.9635416666666666,0.7083333432674408,1.0,0.5833333358168602,0.5029568954920688,0.09824742600995165,75.0,0.6,0.75,0.6000000238418579,1.0,0.899812784478603,0.06603563286448408,75.0,0.65625,0.2857142686843872,0.3333333432674408,0.25,0.20169759532840004,0.12071019964055349,50.0,0.4666666666666667,0.569444477558136,0.6000000014901161,0.5666666775941849,0.3776801727155209,0.5254709171695066,30.0,0.55,0.27272728085517883,0.1875,0.5,0.38175907226541167,0.09579263352058523,57.14285714285714,0.7,0.5714285969734192,0.4000000059604645,1.0,0.6328013923772458,0.19293856716912033,53.65853658536586,0.48680555555555555,0.15000000099341074,0.25,0.11111111442248027,0.6745135243357367
19,0.6690686953354938,0.10706037065400748,63.47826086956522,0.5282142857142856,0.10444444616635641,0.16666666666666666,0.08333333333333333,0.1874873841651475,62.20472440944882,0.8203125,0.6347853653132915,0.5115327471867204,0.921875,0.3541463090855879,0.09989997250114523,63.829787234042556,0.6771081349206348,0.704410416384538,0.6136408795913061,0.8897817507386208,0.5484466708592205,0.07749006648717581,74.19354838709677,0.9166666666666667,0.7142857313156128,0.5625,1.0,0.03674311201539191,0.08438756686535501,62.5,0.6,0.6666666865348816,0.5,1.0,0.5684410871595567,0.2309695682465239,41.66666666666667,0.875,0.5555555820465088,0.3928571492433548,1.0,0.13630124534780927,0.18476375872050074,42.857142857142854,0.65625,0.1666666716337204,0.25,0.125,1.0689545582003412,0.2103744105290884,40.0,0.20833333333333334,0.1666666716337204,0.125,0.25,0.23930563857584072,0.14597743379888234,42.857142857142854,0.7,0.5,0.3333333432674408,1.0,0.36121837620304253,0.14804783294422164,39.02439024390244,0.49999999999999994,0.6020202040672302,0.4871031790971756,0.8611111144224802,0.2982223284161583
20,0.28936666398968824,0.10997957621053837,65.21739130434783,0.5578968253968254,0.13666666746139527,0.23333333333333334,0.10666666825612386,0.09235504332131018,78.74015748031496,0.8336309523809524,0.660222077742219,0.6087797675281763,0.7916666679084301,0.012072030879789213,0.09246963143993023,59.57446808510638,0.6777777777777777,0.5340277875463167,0.6916666713853677,0.4694444506118695,0.8477120204797718,0.03871512186423426,90.32258064516128,0.921875,0.909722238779068,0.8500000089406967,1.0,0.2293314799126185,0.0917779379366294,50.0,0.5333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0150673456237462,0.06620968529442402,75.0,0.9,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.014684813088893134,0.13752643859451466,35.714285714285715,0.53125,0.309523805975914,0.4166666716337204,0.25,0.3091212254344847,0.21535335304471967,30.0,0.39285714285714285,0.6111111119389534,0.5625,1.0,0.26998840213313857,0.10554565125730857,28.57142857142857,0.6,0.2857142984867096,0.20000000298023224,0.5,0.41503690794355735,0.13578916450107695,46.34146341463415,0.4928571428571429,0.33452380696932477,0.430555559694767,0.4027777810891469,0.21926110649587308
21,1.0590116280592747,0.09895410545839285,60.86956521739131,0.6302777777777778,0.35936508178710935,0.3933333377043406,0.38000000417232516,0.09345574032076562,79.52755905511812,0.9083333333333334,0.7419642973691225,0.7458333373069763,0.8343750052154064,0.10368124276066522,0.09904317346748549,62.76595744680851,0.6426587301587302,0.6336416030923525,0.6015873104333878,0.719742065295577,0.39723661813369465,0.06001461064142863,90.32258064516128,0.9791666666666666,0.8541666716337204,0.7750000059604645,1.0,0.010575169910197788,0.07645926251477397,50.0,0.6666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0503119390321352,0.08617492031225542,83.33333333333334,0.65625,0.375,0.375,0.375,0.013012928585328818,0.13146462143961019,50.0,0.5777777777777777,0.5000000149011612,0.5416666716337204,0.46666668355464935,0.19237702155599112,0.2127396895328549,30.0,0.41666666666666663,0.222222238779068,0.1666666716337204,0.3333333432674408,0.2237036304490244,0.11103126855525468,42.857142857142854,0.7,0.3333333432674408,0.25,0.5,0.22597130230071663,0.15711332945046785,46.34146341463415,0.49166666666666664,0.4966931293408076,0.5087301681439081,0.6000000014901161,0.41200487032433336
22,0.728929501528393,0.09639154630330218,64.34782608695652,0.6078571428571428,0.31841270526250204,0.4500000019868215,0.27444444795449574,0.09802633003204592,79.52755905511812,0.8953125000000001,0.7148043047636747,0.6916666701436043,0.7822916693985462,0.20121584863677547,0.11038662248240569,63.829787234042556,0.6628472222222223,0.6932255427042643,0.6350198537111282,0.809027781089147,0.3623203104004859,0.04047098552656863,90.32258064516128,0.9833333333333334,0.880952388048172,0.8541666716337204,0.9166666716337204,0.04888051107425597,0.07426736469924336,50.0,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.6849749621278338,0.10600261358036948,83.33333333333334,0.8333333333333333,0.75,1.0,0.6666666716337204,1.1167843909510449,0.15244325795774966,42.857142857142854,0.4222222222222222,0.222222238779068,0.25,0.20000000298023224,0.35443542764275326,0.2984323573301183,30.0,0.08333333333333333,0.4583333432674408,0.3333333358168602,0.75,0.23958001547437027,0.11814321635993912,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.6351545708884687,0.2917986817463426,56.09756097560976,0.5069444444444444,0.4333333472410838,0.4083333412806193,0.49166667461395264,0.3851086256120189
