,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.04914891186803418,1.4312411273853085,57.89473684210527,0.6,0.4848484992980957,0.4583333333333333,0.6111111044883728,0.6147586647072267,72.72727272727273,0.8666666666666667,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.08069503004272789,1.1766288315116826,27.27272727272727,0.16666666666666666,0.1428571343421936,0.125,0.1666666716337204,0.7593121799935725,0.7431568254071168,56.25,0.5625,0.6222222447395325,0.533333346247673,0.75,0.8908801624095826,0.7286994205382177,50.0,0.6875,0.0,0.0,0.0,0.26703311055010054,0.9698851970829874,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.5196357859682668,0.6994265037579396,50.0,0.0,0.6666666865348816,0.5,1.0,0.7173946206298819,0.2397003862132039,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.179500949701144,0.6552951914841889,57.14285714285714,1.0,0.6666666865348816,0.5,1.0,0.5495931445870555,2.3672202222889385,44.44444444444444,0.46875,0.0,0.0,0.0,0.398135563934257,2.227069752613917,50.0,0.41666666666666663,0.7727272808551788,0.6875,1.0,0.5881704305288217,0.3235207529398628,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.2635868261466974,0.6772554491525288,60.0,0.9333333333333333,0.7179487347602844,0.5625,1.0,0.6785604321880592
20,0.8104104967025928,0.9764331100487059,57.89473684210527,0.7013888888888888,0.6719576716423035,0.6333333353201548,0.7222222288449606,0.46712097279799586,72.72727272727273,0.75,0.7045454680919647,0.6666666567325592,0.75,0.07764962870373081,1.4051341233814363,36.36363636363637,0.16666666666666666,0.1428571343421936,0.125,0.1666666716337204,0.1811371093866016,0.7871976122760148,62.5,0.6333333333333333,0.6507936716079712,0.625,0.7000000029802322,0.25886154147334484,0.959717030005973,50.0,0.75,0.0,0.0,0.0,0.2917224921257264,1.044958407458712,62.5,0.4,0.7692307829856873,0.625,1.0,0.15260490081580308,0.7177917039207111,50.0,0.0,0.6666666865348816,0.5,1.0,0.7117679261111675,0.38664919028903677,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.25608656090754794,0.4909786803092344,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.4508607210412682,0.7137058785027078,77.77777777777779,0.625,0.875,0.875,0.875,0.6835184247877477,1.7288091254012439,50.0,0.5166666666666666,0.6333333253860474,0.7142857164144516,0.75,0.1477406871109898,0.1820755030128391,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.22939905619885972,0.5404927648727427,60.0,0.65625,0.8333333432674408,0.75,1.0,0.6958221796248337
21,0.03889807880601089,2.135931411586819,52.63157894736842,0.7916666666666666,0.0,0.0,0.0,1.2698377979877369,54.54545454545454,0.7166666666666667,0.2857142984867096,0.5,0.20000000298023224,1.9531366909396255,1.165579121586514,45.45454545454545,0.1875,0.1666666716337204,0.25,0.125,0.7439506952067761,0.8707228370284863,62.5,0.7333333333333334,0.6666666865348816,0.625,0.800000011920929,0.5488786071796304,0.764251381634336,50.0,0.75,0.0,0.0,0.0,0.5941004615042458,2.0033619828578773,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.15174797747550034,0.6985269394429876,50.0,0.0,0.6666666865348816,0.5,1.0,0.6648582072412922,1.025236325517541,42.857142857142854,1.0,0.5,0.3333333432674408,1.0,0.4522788787204325,0.44912353672330946,71.42857142857143,0.9166666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.32755586657988117,1.4572761797346971,55.55555555555556,0.65625,0.8333333432674408,0.75,1.0,0.004413613099165805,3.0877458009273573,50.0,0.34375,0.6666666865348816,0.5,1.0,0.19354344765237272,0.2145391414532399,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.05795771202411066,0.5485702512950583,60.0,0.6875,0.8333333432674408,0.75,1.0,0.48012989928790234
22,0.7082593711821862,0.8827344569513632,68.42105263157895,0.75,0.7671957810719808,0.8000000019868215,0.75,0.8560824268792008,63.63636363636363,0.9333333333333333,0.6190476417541504,1.0,0.45000000298023224,0.059589282403749604,1.1990273448101527,27.27272727272727,0.3833333333333333,0.125,0.10000000149011612,0.1666666716337204,0.31553595735606105,0.8634224971014763,62.5,0.6333333333333333,0.48571430146694183,0.75,0.36666667461395264,0.48209681278306943,0.998120773185884,50.0,0.75,0.0,0.0,0.0,0.27980462596461836,1.1189594715657225,37.5,0.4,0.444444477558136,0.5,0.4000000059604645,0.2892386785369615,0.6987495964684461,50.0,0.0,0.6666666865348816,0.5,1.0,0.6668689773892728,0.7198255070351437,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.3474552677591752,0.4704933173840904,71.42857142857143,0.9166666666666666,0.75,0.6000000238418579,1.0,0.7629883649888425,0.9688940119404155,66.66666666666666,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.09050715917119702,1.400601738273235,50.0,0.6875,0.30000001192092896,0.25,0.375,0.1187558954852333,1.3678183575707936,50.0,1.0,0.5,0.5,0.5,0.18905571219223943,0.5143657657882861,60.0,0.9333333333333333,0.7179487347602844,0.5625,1.0,0.5351194195024658
23,0.4139648990567648,1.1350113632719148,57.89473684210527,0.6041666666666666,0.644444465637207,0.5333333412806193,0.8333333333333334,0.7895094104491359,63.63636363636363,0.75,0.5833333432674408,1.0,0.4166666716337204,3.846338031716286,1.7196976570000777,27.27272727272727,0.0625,0.45000000298023224,0.3333333432674408,0.75,0.04175508789179476,0.823038908937868,56.25,0.6666666666666667,0.5857143104076385,0.5750000029802322,0.75,0.344461251068329,0.7751717253370427,62.5,0.75,0.4000000059604645,1.0,0.25,0.4013456201235295,1.8715667109401237,62.5,0.2,0.7692307829856873,0.625,1.0,0.025907511042695397,0.6981616601979539,50.0,0.0,0.6666666865348816,0.5,1.0,0.7085824210299855,0.49206686150588164,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.10979913815505243,0.6999334973403204,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.4135782546702,0.9895443501467983,77.77777777777779,0.5625,0.875,0.875,0.875,0.03382450539775877,2.400731062310718,50.0,0.78125,0.6333333551883698,0.5,0.875,0.413227765480789,0.1358944618325526,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.12000636350870435,0.5124332918443779,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.6248791570569002
24,0.043767479461563154,1.6177588117800195,57.89473684210527,0.8055555555555557,0.7444444398085276,0.6944444378217062,0.9444444378217062,0.4458785593299309,72.72727272727273,0.9583333333333333,0.75,0.6666666567325592,0.9166666567325592,0.03911723765578245,2.7303320066509262,45.45454545454545,0.03333333333333333,0.6727272868156433,0.5208333432674408,1.0,0.1139633989581373,0.8466992501473644,62.5,0.625,0.675000011920929,0.625,0.75,0.5108390594865208,0.678257395969877,62.5,0.75,0.6666666865348816,0.6000000238418579,0.75,0.5432203228400166,1.263500247515711,50.0,0.26666666666666666,0.6666666865348816,0.5714285969734192,0.800000011920929,0.11624658628356628,0.6988889925133766,50.0,0.0,0.6666666865348816,0.5,1.0,0.6735792438141447,0.3693926760305203,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.008743812768841031,0.38750271038813894,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.690563731794019,1.7189769875160772,55.55555555555556,0.5166666666666666,0.1666666567325592,0.5,0.10000000149011612,0.0709984487006275,1.6910650144789,50.0,0.45,0.722222238779068,0.6666666716337204,0.8333333432674408,0.1074302164034469,0.11129006269799864,90.0,0.75,0.4615384638309479,0.4285714328289032,0.5,0.06291479577390646,0.4266340088613556,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.30923867384874315
25,0.0026341325563974034,1.398094728265006,52.63157894736842,0.6430555555555556,0.42592595020929974,0.37142857909202576,0.5,0.7828564050544302,72.72727272727273,0.75,0.8636363744735718,0.7857142984867096,1.0,0.02389163534070396,1.8523352334812977,45.45454545454545,0.2833333333333333,0.38461539149284363,0.3125,0.5,0.14498431000714807,0.8102322801013743,62.5,0.6875,0.6666666865348816,0.6000000238418579,0.75,0.7843051500212177,0.667706000380056,62.5,0.75,0.6666666865348816,0.6000000238418579,0.75,0.32942537451062537,1.579431359621972,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0,0.013073229269414463,0.6954931207404577,50.0,0.3333333333333333,0.6666666865348816,0.5,1.0,0.7082047890869755,1.076357664215451,57.14285714285714,1.0,0.5714285969734192,0.4000000059604645,1.0,0.20470404908993267,0.5118747782404803,71.42857142857143,0.9166666666666666,0.75,0.6000000238418579,1.0,0.4835358642869547,1.187983028375192,55.55555555555556,0.55,0.25,0.3333333432674408,0.20000000298023224,0.1921722520663126,1.5632101627651598,60.0,0.71875,0.6666666865348816,0.550000011920929,0.875,0.07328140466859906,0.12751734507023832,90.0,1.0,0.8333333432674408,0.75,1.0,0.01591292967839347,0.42672606068729807,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,0.6761933115171156
26,0.01395282814706769,1.0878512722019325,68.42105263157895,0.6523809523809524,0.6666666666666666,0.6666666766007742,0.8000000019868215,0.7886992487091509,72.72727272727273,0.7166666666666667,0.444444477558136,0.5,0.4000000059604645,0.19636223769361646,2.447538626543735,36.36363636363637,0.15625,0.472222238779068,0.36666667461395264,0.75,0.11534963864039734,1.1646411749099517,56.25,0.71875,0.6636363863945007,0.5357142984867096,0.875,0.601518271587979,0.8094765194188827,62.5,0.6875,0.6666666865348816,0.6000000238418579,0.75,0.32989755467326115,2.397033166565707,62.5,0.2,0.7692307829856873,0.625,1.0,0.2236817737340378,0.6992887669780304,50.0,0.0,0.6666666865348816,0.5,1.0,0.7342579051071246,0.7928279326004292,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.03390069226623092,0.4582593390506268,71.42857142857143,0.8333333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.49468392543052275,1.2877136495408157,55.55555555555556,0.5625,0.800000011920929,0.75,0.875,0.038366086198062366,3.370428643712775,60.0,0.78125,0.6969697177410126,0.5357142984867096,1.0,0.36097442484471554,0.1883449568509829,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.05973571556470393,0.3899649457483429,70.0,0.75,0.8636363744735718,0.7857142984867096,1.0,0.38556546923783547
27,0.0010943690365847988,2.555936340595168,42.10526315789473,0.6555555555555556,0.43822842836380005,0.3630952437718709,0.6111111044883728,1.3466906657220907,63.63636363636363,0.75,0.7846153974533081,0.6458333432674408,1.0,0.004914824991153526,2.155684815577607,18.181818181818183,0.2,0.125,0.10000000149011612,0.1666666716337204,0.003706933486384051,1.1958326913874646,62.5,0.78125,0.7333333492279053,0.5833333432674408,1.0,0.028108936976063037,0.9560965308417848,62.5,0.5625,0.7272727489471436,0.5714285969734192,1.0,0.11912876743107548,1.4262746524506924,62.5,0.2,0.7692307829856873,0.625,1.0,0.07840663551837855,0.6985734950984956,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.7138175070989015,0.3638250056987397,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.1075562810899257,1.0596942353792815,57.14285714285714,0.8333333333333334,0.6666666865348816,0.5,1.0,0.24798470083417912,1.0210429072418095,66.66666666666666,0.59375,0.375,0.375,0.375,0.014583391318503513,2.0745199228431517,50.0,0.40625,0.3636363744735718,0.2857142984867096,0.5,0.05840968575311566,0.837745039949833,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.04861444674164634,0.5081288437439563,70.0,0.71875,0.8636363744735718,0.7857142984867096,1.0,0.2824588088924793
28,0.008793761672656103,1.1878604088560447,63.1578947368421,0.7999999999999999,0.6555555860201517,0.5666666726271311,0.8222222328186035,0.6662100703560321,72.72727272727273,0.7166666666666667,0.7500000298023224,0.8571428656578064,0.75,0.31082966386344874,3.3739223558440754,63.63636363636363,0.23333333333333334,0.25,0.5,0.1666666716337204,0.00018212019857127867,0.9394989182287156,56.25,0.6875,0.6477272510528564,0.5892857164144516,0.75,0.26743027819398635,0.8842739129139049,50.0,0.6875,0.5,0.5,0.5,0.03549253319467381,1.3617240313405745,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0,0.08838183082296694,0.697164336252134,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.653401688200975,0.17478575223642528,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.005291774511765411,0.3781491372002339,100.0,1.0,1.0,1.0,1.0,0.2689934423729844,1.2162221797020745,66.66666666666666,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.004567369571000272,1.781249290513862,60.0,0.48333333333333334,0.75,0.7000000029802322,0.8333333432674408,0.12180749806171919,0.02015806102853454,100.0,1.0,1.0,1.0,1.0,0.428243063831599,0.39542607116370065,80.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.31092795231443776
29,0.016999845311243277,1.8913885755924078,52.63157894736842,0.8097222222222222,0.6370370586713155,0.522222230831782,0.8333333333333334,0.5533514006247381,72.72727272727273,0.9583333333333333,0.7045454680919647,0.6666666716337204,0.9166666567325592,0.20003183219447798,2.5572316894685,18.181818181818183,0.6,0.111111119389534,0.0833333358168602,0.1666666716337204,0.008142906408914775,0.8753189602089264,56.25,0.6666666666666666,0.6333333551883698,0.550000011920929,0.800000011920929,0.05257610685218169,0.7959543836199676,62.5,0.6875,0.6666666865348816,0.6000000238418579,0.75,0.1272536555541113,1.5525384339684363,25.0,0.13333333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.21882986382381184,0.696751973552232,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.7158770953114652,0.5703760205596456,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.00045993842300310527,0.5135626223528316,71.42857142857143,1.0,0.75,0.6000000238418579,1.0,0.1825181892798776,2.472869393500867,44.44444444444444,0.55,0.0,0.0,0.0,0.047872996495634944,2.1301339753994206,60.0,0.625,0.800000011920929,0.75,0.875,0.026706061141462973,0.015277906870596731,100.0,1.0,1.0,1.0,1.0,0.10366453924880248,0.44046072701094036,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,0.9847293156874993
30,2.058339312429394,1.3449988755965558,73.68421052631578,0.725,0.6666666865348816,0.8888888955116272,0.5555555621782938,1.0051994382013734,72.72727272727273,0.7166666666666667,0.444444477558136,0.5,0.4000000059604645,0.0010991682955646196,2.136911429932557,18.181818181818183,0.5,0.3333333432674408,0.5,0.25,0.012951766815307261,0.9213102459765634,62.5,0.6,0.533333346247673,0.625,0.46666668355464935,0.11253569559838417,1.0228683638996112,50.0,0.75,0.5,0.5,0.5,0.12889173403357576,1.6852449808668364,62.5,0.2,0.7692307829856873,0.625,1.0,0.018194488398831834,0.6948613299149148,33.33333333333333,0.4444444444444444,0.5,0.4000000059604645,0.6666666865348816,0.7031789455970778,1.0766088533305749,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.1211201727423036,1.1164860957338267,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.04835438426796392,1.406421337934516,55.55555555555556,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0016998069294563464,2.2616169417828074,50.0,0.625,0.7727272510528564,0.7142857164144516,0.875,1.3544924988609803,0.016335227990799093,100.0,1.0,1.0,1.0,1.0,1.0194034114354322,0.3704142096901562,80.0,0.6666666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.1536887235645515
31,0.0014301709152062202,1.3933198060586622,57.89473684210527,0.6,0.4682539701461792,0.4047619104385376,0.5555555621782938,1.4255507953532336,54.54545454545454,0.65,0.5,1.0,0.3500000014901161,0.8630413684516373,1.8357559230928657,36.36363636363637,0.35,0.5250000059604645,0.4333333447575569,0.6666666716337204,0.11532701741256499,1.0445513438384117,62.5,0.6666666666666666,0.48571430146694183,0.75,0.36666667461395264,1.1774960203853464,1.3493495217438307,62.5,0.6875,0.5714285373687744,0.6666666865348816,0.5,0.02033667584000586,1.5330074502056796,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.053849997932026265,0.6889379235949337,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.7198934546647131,3.2871201341225302,28.57142857142857,1.0,0.444444477558136,0.2857142984867096,1.0,0.0009134950415353332,0.5405687126055669,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.12772831703427262,1.1274643400888231,55.55555555555556,0.5625,0.800000011920929,0.75,0.875,0.06164289205535875,1.8403702478346393,50.0,0.71875,0.6428571343421936,0.6666666716337204,0.625,0.23305924534558434,0.01973915526545584,100.0,1.0,1.0,1.0,1.0,0.017795784311493198,1.1354023479419906,60.0,0.9,0.6666666567325592,1.0,0.6000000014901161,0.19878467326398072
32,0.0007531813930130226,1.3261432375189899,78.94736842105263,0.8333333333333334,0.8095238010088602,0.8888888955116272,0.75,0.9204022713611171,63.63636363636363,0.71875,0.7636363804340363,0.7857142984867096,0.8333333432674408,0.0003346379774728744,1.8895652258611613,36.36363636363637,0.23333333333333334,0.1428571343421936,0.125,0.1666666716337204,0.1372314717788989,1.0024689972420024,62.5,0.8,0.7000000178813934,0.6142857223749161,0.9000000059604645,0.20055853684276106,0.9601509454244029,62.5,0.75,0.6666666865348816,0.6000000238418579,0.75,0.0025353332116923037,2.019198638461545,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0,0.002781959076189774,0.6937117518575676,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.6475600121593316,0.2899285920985982,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.011414896480780404,0.5024213946964752,71.42857142857143,0.8333333333333334,0.75,0.6000000238418579,1.0,0.22998940379432747,1.3199836537399823,55.55555555555556,0.5833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0008497305854675183,2.634059093664475,50.0,0.65,0.6333333253860474,0.7142857164144516,0.75,0.166029004096496,0.10284801679059066,100.0,1.0,1.0,1.0,1.0,0.08124545828527335,0.3328600844467552,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.9191433676477685
33,0.8476607051321216,2.1640756426942485,63.1578947368421,0.6347222222222223,0.700000007947286,0.5777777930100759,0.8888888955116272,1.2913308829486063,54.54545454545454,0.65625,0.7333333492279053,0.75,0.8333333432674408,0.0034211250208585225,3.4684939506131047,45.45454545454545,0.41666666666666663,0.38461539149284363,0.3125,0.5,0.013097419899963094,1.0132939522811881,56.25,0.71875,0.6333333551883698,0.550000011920929,0.75,0.15822335416966865,0.9953459351277258,75.0,0.8125,0.800000011920929,0.6666666865348816,1.0,0.22649470852571713,2.0222032172071938,25.0,0.3333333333333333,0.25,0.3333333432674408,0.20000000298023224,0.11402642853753174,0.6897275743736612,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.6964791647759957,1.659881722004627,42.857142857142854,1.0,0.5,0.3333333432674408,1.0,0.0008970545608413394,0.3909819239843334,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.20669639019509725,3.261745108080637,44.44444444444444,0.5166666666666666,0.0,0.0,0.0,0.22748224594604116,2.043415943555895,50.0,0.6875,0.6428571343421936,0.6666666716337204,0.625,0.3603299260952542,0.12699751913445026,100.0,1.0,1.0,1.0,1.0,0.012639026490802275,0.3732241719470412,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.10407929309385336
34,0.008993649944742117,1.8356582694259393,57.89473684210527,0.6611111111111111,0.5079365173975626,0.523809532324473,0.5166666706403097,2.0717913007611872,63.63636363636363,0.6875,0.8333333432674408,0.75,1.0,0.00016145477101453615,2.703033672465205,45.45454545454545,0.1875,0.3636363744735718,0.2857142984867096,0.5,0.3212491858670564,1.8527103989613813,56.25,0.7666666666666666,0.6636363565921783,0.5476190596818924,0.9000000059604645,0.021376435369804936,1.0812228153863097,62.5,0.6875,0.6666666865348816,0.6000000238418579,0.75,0.03293130117441368,2.1592043092181923,62.5,0.2,0.7692307829856873,0.625,1.0,0.004441914698990691,0.6939294534324713,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.6732133497712369,0.4537937906100872,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.0024397732897400845,0.743318910096346,71.42857142857143,0.9166666666666666,0.75,0.6000000238418579,1.0,0.5649534273940492,1.2439478559119097,66.66666666666666,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.00035420422477506623,3.365609311472155,50.0,0.55,0.722222238779068,0.6666666716337204,0.8333333432674408,0.026862230339989645,0.0673760448539611,100.0,1.0,1.0,1.0,1.0,0.0044497021423299124,0.30342472546415544,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.5815305674343078
35,0.0018963016368375087,1.5711951813955374,57.89473684210527,0.8833333333333333,0.7037037213643392,0.6785714328289032,0.8666666746139526,0.7589721271763646,63.63636363636363,0.5625,0.6857142746448517,0.8333333432674408,0.5833333432674408,0.0010975751732708464,2.5200069914492995,27.27272727272727,0.5,0.1428571492433548,0.10000000149011612,0.25,0.0657837574427804,1.068183861109727,68.75,0.7333333333333334,0.6607142686843872,0.75,0.6333333551883698,0.06412240904386055,1.555461158812585,62.5,0.6875,0.5714285373687744,0.6666666865348816,0.5,0.16706593106317236,2.2991626319107117,62.5,0.13333333333333333,0.7692307829856873,0.625,1.0,0.018335376701100952,0.6920687343237804,33.33333333333333,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.690696868252791,1.8226596789986844,57.14285714285714,0.9,0.5714285969734192,0.4000000059604645,1.0,0.14724162481920275,0.5670057178816168,71.42857142857143,0.9166666666666666,0.75,0.6000000238418579,1.0,0.018602710515203836,1.4438813140353979,66.66666666666666,0.59375,0.7857142686843872,0.8333333432674408,0.75,0.0073518324781714555,2.9624352036692145,50.0,0.8125,0.6333333551883698,0.5,0.875,0.1574407909281527,0.008369240374521563,100.0,0.75,1.0,1.0,1.0,0.0007609927003142946,0.41624864143611184,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,1.3745781119013565
36,0.000326378845826923,2.6034282964643505,57.89473684210527,0.8888888888888888,0.6111111044883728,0.5,0.9444444378217062,1.0548524195227307,63.63636363636363,0.6875,0.7636363804340363,0.7857142984867096,0.8333333432674408,0.007152804986461461,2.7960977816543005,36.36363636363637,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.39692852076756513,1.523661145921289,62.5,0.78125,0.7272727489471436,0.5714285969734192,1.0,1.815093403189828,1.2148805717505247,62.5,0.6875,0.6666666865348816,0.6000000238418579,0.75,0.323691371134787,2.128172952391067,62.5,0.13333333333333333,0.7692307829856873,0.625,1.0,0.029191373256165686,0.6938688302127503,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.7387854442906849,0.26604836827516887,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.5664530514500318,1.207582634581758,57.14285714285714,0.9166666666666666,0.6666666865348816,0.5,1.0,0.030885323412680733,1.321761654287266,66.66666666666666,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.0005814144729292671,2.953943147268194,50.0,0.375,0.3636363744735718,0.2857142984867096,0.5,0.20475710182991588,0.009376405591645261,100.0,0.75,1.0,1.0,1.0,0.02220580970567583,0.4595478333322844,80.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.03792524793210504
37,0.02003166962891576,2.3560329542876546,57.89473684210527,0.7041666666666666,0.4444444576899211,0.3904762069384257,0.5166666706403097,0.9544500044315384,72.72727272727273,0.9,0.8000000417232513,0.7333333492279053,0.9000000059604645,0.11417534229787844,2.867229712974513,27.27272727272727,0.5,0.3333333432674408,0.5,0.25,0.0022961892969664433,2.0143198220212097,62.5,0.8125,0.7272727489471436,0.5714285969734192,1.0,0.01968195085531687,1.0743123984828913,62.5,0.5625,0.6666666865348816,0.6000000238418579,0.75,0.6139426231417693,1.9106918867625924,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.02318288881844781,0.6938865594671961,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.6560555318959903,0.28052267854569995,71.42857142857143,0.9,0.5,0.5,0.5,8.975930547392e-05,1.3125112019181933,57.14285714285714,1.0,0.6666666865348816,0.5,1.0,0.03188457428984019,1.1795333734849207,66.66666666666666,0.71875,0.375,0.375,0.375,7.436099944031649e-05,3.497035706300989,50.0,0.375,0.6333333551883698,0.5,0.875,0.018404787626108705,0.010332034085475573,100.0,0.75,0.5,0.5,0.5,0.005228517289451413,1.041447182319768,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,0.09676859174986961
38,0.0002051120219512872,1.553927652798529,57.89473684210527,0.5625,0.46666667858759564,0.3888888955116272,0.5833333333333334,0.8113657827561059,72.72727272727273,0.6875,0.7750000059604645,0.875,0.7083333432674408,0.0021728874742410367,2.844578482268436,45.45454545454545,0.25,0.1666666716337204,0.25,0.125,0.12828823719438315,0.9766618793427462,75.0,0.7666666666666666,0.7083333432674408,0.8333333432674408,0.6333333551883698,0.0029232889002899624,1.886625129779212,50.0,0.6875,0.3333333432674408,0.5,0.25,0.004922350826750062,3.17608386661863,12.5,0.3333333333333333,0.0,0.0,0.0,0.0035373625722682185,0.6902010696267835,33.33333333333333,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.6648569589737002,0.5904361640713097,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.011082565838289189,0.7015562748660616,71.42857142857143,1.0,0.75,0.6000000238418579,1.0,0.01789072300386542,1.2698483224446822,66.66666666666666,0.625,0.375,0.375,0.375,0.0015828281724996538,2.511745016347347,50.0,0.6166666666666667,0.25,0.3333333432674408,0.20000000298023224,0.2544924539989063,0.06137654839877267,100.0,1.0,1.0,1.0,1.0,0.11908448580437697,0.411336205533126,80.0,0.75,0.4545454680919647,0.5,0.4166666567325592,0.015895590149463356
