,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.7292450209646177,0.7472571654779137,52.63157894736842,0.6388888888888888,0.0,0.0,0.0,0.6640031230644062,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.7471886345463153,0.8066151122918708,41.66666666666667,0.26666666666666666,0.3928571343421936,0.625,0.3333333432674408,0.6816703888540447,0.6929855897316572,50.0,0.5,0.6573426723480225,0.5,1.0,0.6946464602092648,0.6961332536626597,50.0,0.2,0.6666666865348816,0.5714285969734192,0.800000011920929,0.49553486178325373,0.650260541626291,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6318627815378082,0.6527178963385885,57.14285714285714,0.6,0.0,0.0,0.0,0.614347009999277,0.6841623923838979,60.0,0.8,0.0,0.0,0.0,0.6561212785696252,0.6454124261603429,62.5,0.8125,0.4000000059604645,1.0,0.25,0.7114237807800359,0.8275008801605943,55.55555555555556,0.46875,0.20000000298023224,0.5,0.125,0.6977176000179856,0.5684088253006603,70.0,0.3333333333333333,0.761904776096344,0.625,1.0,0.48909771115669265,0.7840558979169872,40.0,0.5625,0.0,0.0,0.0,0.5063104609245758,0.5773684849090193,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.786390457505139
10,1.0092008499664837,0.7750449783290128,52.63157894736842,0.3958333333333333,0.0,0.0,0.0,0.6552219927369787,63.63636363636363,0.7666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.4880912982818922,0.7147081827170402,41.66666666666667,0.2,0.25,0.20000000298023224,0.3333333432674408,0.7057668201477229,0.6840705036973556,50.0,0.3666666666666667,0.6573426723480225,0.5,1.0,0.6915956024793182,0.7681076211486502,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.5787285614950062,0.6873921742788703,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6428972057214111,0.5578526004071566,71.42857142857143,0.6,0.0,0.0,0.0,0.461930126543712,0.5850806879621725,80.0,0.36666666666666664,0.4000000059604645,0.5,0.3333333432674408,0.4864731473342259,0.728870715983614,50.0,0.4375,0.3333333432674408,0.5,0.25,0.5824265166208695,0.7701777336550131,33.33333333333333,0.5,0.7000000029802322,0.6666666716337204,0.75,0.3387202078944402,0.5630908094916256,80.0,0.65,0.9166666865348816,0.8571428656578064,1.0,0.6608074546264698,0.6406285400554541,50.0,0.625,0.3333333432674408,0.30000001192092896,0.375,0.5701814038761153,0.5894258981782963,70.0,0.6166666666666667,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.5720509496287736
11,0.42077667084043924,0.8276746172955951,52.63157894736842,0.4777777777777778,0.0,0.0,0.0,0.6624910340178136,63.63636363636363,0.5,0.8333333432674408,0.75,1.0,0.5806656950290822,0.7337661848177944,41.66666666666667,0.23333333333333334,0.3928571343421936,0.625,0.3333333432674408,0.5470941391216178,0.6927997801560758,43.75,0.7666666666666666,0.6060606241226196,0.4732142984867096,0.9000000059604645,0.6941608267942084,0.7964655802958192,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.5764641513609955,0.6689732497518067,57.14285714285714,0.25,0.0,0.0,0.0,0.7089276861518937,0.5996630063455237,71.42857142857143,0.7,0.5,0.5,0.5,0.7020649148959565,0.6071336639325497,50.0,0.625,0.25,0.25,0.25,1.2926361446096677,0.7599003904547038,37.5,0.375,0.2857142686843872,0.3333333432674408,0.25,0.6293884351832699,1.0168838787830314,44.44444444444444,0.4375,0.0,0.0,0.0,0.5063380216679678,0.5883970815468146,70.0,0.2916666666666667,0.761904776096344,0.625,1.0,0.581258475282215,0.6351083961193124,40.0,0.7666666666666666,0.6060606241226196,0.5,0.800000011920929,0.4767889821676625,0.8696656448386758,70.0,0.75,0.761904776096344,0.625,1.0,0.5373621830428474
12,0.38584406471716054,1.3040339073015554,52.63157894736842,0.5777777777777778,0.0,0.0,0.0,0.9377305036761334,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.6119076414163839,1.3963649612370823,25.0,0.09375,0.0,0.0,0.0,0.3238920923888919,1.1030429891070925,50.0,0.4375,0.6666666865348816,0.5,1.0,0.6740412931565292,0.8034800910709997,50.0,0.4,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.3495622699589184,0.7540870840263295,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.48402194219308636,0.6703926896041122,71.42857142857143,0.7,0.0,0.0,0.0,0.27299069765515976,0.6827028838879554,70.0,0.26666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.4847220735726287,0.8000678717160195,62.5,0.75,0.4000000059604645,1.0,0.25,1.1531873441062324,0.8255748062954621,33.33333333333333,0.34375,0.7000000029802322,0.6666666716337204,0.75,0.4628762829411162,0.5676450587705857,70.0,0.6166666666666667,0.7083333432674408,1.0,0.550000011920929,0.35565802481355807,1.7264048192436907,50.0,0.8,0.5,0.5,0.5,0.3195804702911565,0.6435508634357244,50.0,0.6166666666666667,0.5833333432674408,0.8333333432674408,0.45000000298023224,0.17294710089543114
13,0.0933036863724475,1.6739059877880864,52.63157894736842,0.43333333333333335,0.0,0.0,0.0,0.624362875249918,63.63636363636363,0.8333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.3535189073904774,1.2015646362311692,33.33333333333333,0.3125,0.0,0.0,0.0,0.7486596156941716,0.6805576753169471,50.0,0.4375,0.6666666865348816,0.5,1.0,0.6903231811725252,0.9543744674414639,50.0,0.3333333333333333,0.6666666865348816,0.5714285969734192,0.800000011920929,0.41495748186976317,0.5965406438955103,57.14285714285714,0.5,0.0,0.0,0.0,0.48711175211226354,0.8162620767100905,71.42857142857143,0.7,0.0,0.0,0.0,0.4488296680512736,0.6855810769311107,60.0,0.8,0.75,0.7000000029802322,0.8333333432674408,0.37240634423476876,0.7774683376471971,50.0,0.625,0.3333333432674408,0.5,0.25,0.2110434759469968,0.7214285242405861,22.22222222222222,0.41666666666666663,0.20000001788139343,0.20000000298023224,0.20000000298023224,0.46697963959223593,0.5409638668538106,60.0,0.6833333333333333,0.6666666865348816,0.875,0.550000011920929,0.7143494590330006,1.0567897908911117,60.0,0.53125,0.533333346247673,1.0,0.375,0.5163009750677381,0.7370797980785827,50.0,0.65,0.5833333432674408,0.8333333432674408,0.45000000298023224,0.7111729070702262
14,0.018756794593446535,1.25184185229769,52.63157894736842,0.5625,0.0,0.0,0.0,0.6063438629228829,63.63636363636363,0.9166666666666667,0.6785714328289032,0.5416666716337204,1.0,1.2574034560459622,1.2123500835774124,33.33333333333333,0.375,0.0,0.0,0.0,0.5079132788990364,0.6931100329488544,50.0,0.625,0.6285714358091354,0.5,1.0,0.6914126008071417,1.2858436323143192,50.0,0.4666666666666667,0.3333333134651184,1.0,0.20000000298023224,0.3522168670853593,0.7743771295277455,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.5594588477409793,0.6531039378509637,71.42857142857143,0.7,0.0,0.0,0.0,0.17545548477661665,0.7239384058547069,50.0,0.4375,0.1428571343421936,0.1666666716337204,0.125,0.30223912024600225,1.0889530312838716,50.0,0.5625,0.0,0.0,0.0,0.34781275501194164,0.813071653319515,33.33333333333333,0.46875,0.27272725105285645,0.2142857164144516,0.375,0.1326667218353122,0.5519728397992283,70.0,0.875,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.5457669224565342,1.429747946407684,50.0,0.5,0.3333333432674408,0.5,0.25,0.14152611104784404,0.857483885515013,40.0,0.45,0.3333333432674408,0.5,0.25,0.7624908090588742
15,0.037855351451562366,2.1279743717446045,52.63157894736842,0.5583333333333333,0.0,0.0,0.0,0.5905198373183006,63.63636363636363,0.75,0.8333333432674408,0.75,1.0,0.2991532553791512,1.7962274804506535,50.0,0.2,0.0,0.0,0.0,0.6841178942232444,0.6840963147240617,50.0,0.40625,0.6666666865348816,0.5,1.0,0.6946310026902183,1.5982832325505054,50.0,0.4,0.3333333134651184,1.0,0.20000000298023224,0.526021606547334,1.5719548760330901,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.44631134238608416,0.5684991687232156,71.42857142857143,0.7,0.0,0.0,0.0,0.8720185216756685,1.022667603272798,60.0,0.5,0.0,0.0,0.0,0.21598861497167463,0.8181102600669373,50.0,0.5,0.3333333432674408,0.5,0.25,0.49852206521189135,1.5128519327917698,44.44444444444444,0.46875,0.7727272510528564,0.7142857164144516,0.875,0.12545900831613352,1.695375680650907,30.0,0.7166666666666667,0.0,0.0,0.0,0.14290655537286967,3.183939758126081,40.0,0.8333333333333333,0.0,0.0,0.0,1.4463295691576994,1.5591461548813403,30.0,0.4583333333333333,0.0,0.0,0.0,0.8150903295953819
16,0.6990256917720257,1.5168167133886659,52.63157894736842,0.7777777777777778,0.0,0.0,0.0,0.6879526190161194,63.63636363636363,0.9,0.7846153974533081,0.6458333432674408,1.0,0.5274309872888422,1.1640214790389385,33.33333333333333,0.2,0.1666666567325592,0.5,0.10000000149011612,0.5213853800641481,0.6865707457841099,50.0,0.5,0.6573426723480225,0.5,1.0,0.6950546391178278,0.9212023520606739,50.0,0.4,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.4075729291488566,0.7355034563601164,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.2614129796896069,0.5487567185812462,57.14285714285714,0.7,0.0,0.0,0.0,0.5371907291481779,0.791641605428541,70.0,0.3333333333333333,0.25,0.5,0.1666666716337204,0.26609364203110647,0.8360865156424296,50.0,0.5625,0.5,0.5,0.5,0.18180037206349364,1.267322355541153,33.33333333333333,0.375,0.625,0.625,0.625,0.2633451513160991,0.4375238805167182,80.0,0.8333333333333333,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.20110311611575032,1.3282384193605274,70.0,0.59375,0.6666666865348816,1.0,0.5,0.3156525108350276,0.7425556875814416,50.0,0.6166666666666667,0.5833333432674408,0.8333333432674408,0.45000000298023224,0.24695306031154607
17,0.5039929633197368,1.1124949784487062,52.63157894736842,0.6347222222222223,0.0,0.0,0.0,1.0970170089121913,63.63636363636363,0.9166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.18845932471542695,1.0721338863609844,33.33333333333333,0.13333333333333333,0.1428571492433548,0.25,0.10000000149011612,0.6510488010921962,0.6928326643287506,50.0,0.53125,0.6363636255264282,0.5000000149011612,0.875,0.6931905561147518,0.8856747810894013,50.0,0.4,0.6666666865348816,0.5714285969734192,0.800000011920929,0.2373286262400868,0.7668526864557023,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.5016252511875262,0.6460915404480996,71.42857142857143,0.7,0.0,0.0,0.0,0.3693905620999466,0.7166295994838543,70.0,0.46875,0.2857142686843872,0.3333333432674408,0.25,0.1657865133978369,1.195771352485659,50.0,0.5,0.6000000238418579,0.5,0.75,0.1054987392655827,1.3551078907715624,33.33333333333333,0.41666666666666663,0.27272728085517883,0.25,0.30000001192092896,0.5304883005180936,0.5641012112026187,90.0,0.6833333333333333,0.944444477558136,1.0,0.9000000059604645,0.8418846549686381,2.3372183847705257,50.0,0.8,0.1666666567325592,0.5,0.10000000149011612,0.5927926202816096,1.3382119359433393,50.0,0.65,0.5,1.0,0.3500000014901161,0.16387492343995963
18,0.21072321390254364,0.7374138642707574,52.63157894736842,0.38888888888888884,0.534188042084376,0.4583333333333333,0.6666666666666666,0.9799997942650646,63.63636363636363,0.8333333333333333,0.7846153974533081,0.6458333432674408,1.0,1.4846209126357894,0.8595727345353509,25.0,0.34375,0.32500000298023224,0.2916666716337204,0.375,0.45227701000045994,0.692816838076258,50.0,0.65625,0.6666666865348816,0.5,1.0,0.6922217805539989,0.6063603764949695,37.5,0.4666666666666667,0.444444477558136,0.5,0.4000000059604645,0.3970688629857965,0.6278096448405274,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,1.3947810183945732,0.5773822832703936,71.42857142857143,0.6,0.0,0.0,0.0,0.4510990311911198,1.5391452748731378,60.0,0.5,0.0,0.0,0.0,0.2638610963314939,1.3255630547307224,50.0,0.375,0.6000000238418579,0.5,0.75,0.377866303325579,1.4325959877050123,33.33333333333333,0.40625,0.222222238779068,0.20000000298023224,0.25,0.11513998989990598,0.48391188065977453,80.0,0.8333333333333333,0.7948718070983887,0.6785714328289032,1.0,0.6463430418483611,0.7846665269740862,60.0,0.59375,0.6666666865348816,0.800000011920929,0.625,1.907706045300887,0.8325988902639135,70.0,0.75,0.46666666865348816,0.4375,0.5,0.6809275233080825
19,0.49647087644364557,1.0273078097830057,68.42105263157895,0.6861111111111112,0.5666666726271311,0.8333333333333334,0.4722222288449605,0.6443158339796861,63.63636363636363,0.8333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.6967896470080631,1.1301621409858436,25.0,0.1,0.27272728085517883,0.25,0.30000001192092896,0.27107692817044216,0.6926577234705675,50.0,0.7,0.6573426723480225,0.5,1.0,0.6912118916710217,0.8966275706171842,50.0,0.4,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.5087782284024257,0.6596050786033685,57.14285714285714,0.75,0.0,0.0,0.0,0.35849598404452665,0.6969512301952998,71.42857142857143,0.6,0.0,0.0,0.0,0.8246508298149281,1.233717524687013,60.0,0.3333333333333333,0.0,0.0,0.0,0.07365062165130902,0.875734966569062,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.5754036346571989,1.45172841562028,33.33333333333333,0.3833333333333333,0.20000001788139343,0.20000000298023224,0.20000000298023224,0.6000154345811153,0.4389990588883756,80.0,0.75,0.4615384638309479,0.5,0.4285714328289032,0.29090994622542604,1.005591467618414,70.0,0.7,0.7857142984867096,1.0,0.7000000029802322,0.1409507555241338,0.7287014174133957,80.0,0.75,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.1922478291293564
