,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.6285513155279709,0.8977745498125131,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.6265481489292746,63.63636363636363,0.75,0.8333333432674408,0.75,1.0,0.6113257046082202,0.6729659579427875,54.54545454545454,0.6666666666666666,0.0,0.0,0.0,0.6827353693965443,0.7665536864601655,46.666666666666664,0.6916666666666667,0.0,0.0,0.0,0.5240347412335548,0.7384881784247929,50.0,0.1875,0.0,0.0,0.0,0.5825723846114979,0.8670223537732005,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.6815760123029727,1.1711172771403364,57.14285714285714,0.5,0.0,0.0,0.0,0.3824050252666456,0.8738721267523384,66.66666666666666,0.31666666666666665,0.0,0.0,0.0,0.7189788943010106,0.8330107869599702,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.7369400068370411,0.6935800643163436,25.0,0.1875,0.0,0.0,0.0,0.6964735700719128,0.6923064131561503,57.89473684210527,0.20833333333333334,0.0,0.0,0.0,0.6968919873801832,0.7123690502749144,20.0,0.41666666666666663,0.20000000298023224,0.125,0.5,0.4799381760642407,1.0723024476608487,50.0,0.45,0.38461539149284363,0.3125,0.5,1.2661175377605187
10,0.5180303941742257,0.709109213549719,50.0,0.78125,0.6666666865348816,0.5,1.0,0.694839156670384,63.63636363636363,0.9583333333333333,0.6785714328289032,0.5416666716337204,1.0,0.9965111823377925,0.7303252659098844,54.54545454545454,0.7,0.0,0.0,0.0,0.6532187197196655,0.7637646128390025,53.333333333333336,0.41666666666666663,0.6333333551883698,0.550000011920929,0.800000011920929,0.572370581449612,0.7083837201679911,50.0,0.25,0.0,0.0,0.0,0.6804793800678305,0.815744657324322,62.5,0.13333333333333333,0.7692307829856873,0.625,1.0,0.5063793251494558,0.8936333852492346,57.14285714285714,0.5,0.0,0.0,0.0,0.3984182273200358,0.9534367991493734,66.66666666666666,0.31666666666666665,0.0,0.0,0.0,0.20743246986806427,1.0791359375675535,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.3106617759986207,0.6938445434602315,25.0,0.1875,0.4000000059604645,0.3333333432674408,0.5,0.6915231785949704,0.6925572043714415,57.89473684210527,0.1708333333333333,0.0,0.0,0.0,0.6891345389599653,0.710421636329008,20.0,0.42857142857142855,0.4444444552063942,0.3125,1.0,0.550213988500025,0.8519321921641246,50.0,0.8125,0.6666666865348816,0.5,1.0,0.3028566893485773
11,0.5393897195829332,0.8290887531470366,50.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.6407238276263354,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.35435579347324603,0.6638360355952087,54.54545454545454,0.84375,0.0,0.0,0.0,0.7479757287065485,0.6672539943525144,60.0,0.5666666666666667,0.6333333551883698,0.6333333551883698,0.6333333551883698,0.45167594585385423,0.6952929000150336,50.0,0.25,0.0,0.0,0.0,0.6051974038058251,0.7653877109154079,62.5,0.0,0.7692307829856873,0.625,1.0,0.6635776097884476,0.7483339160725386,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.6445277368973976,1.0623797939387336,66.66666666666666,0.2833333333333333,0.0,0.0,0.0,0.6229621178029651,0.9164608185673828,42.857142857142854,0.25,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.2371544305682996,0.6940939151917942,50.0,0.0625,0.0,0.0,0.0,0.6908581918096087,0.6930133590295215,57.89473684210527,0.24444444444444446,0.0,0.0,0.0,0.6968945624012551,0.7185870426808705,20.0,0.5714285714285714,0.4444444552063942,0.3125,1.0,0.618081549556034,0.7463702665224827,50.0,0.84375,0.6666666865348816,0.5,1.0,0.5255759678428743
12,0.5693374179871067,0.7314238918578586,50.0,0.65,0.7727272808551788,0.6875,1.0,0.5818347402291733,63.63636363636363,1.0,0.6785714328289032,0.5416666716337204,1.0,0.8827930131948477,0.6626273296660613,54.54545454545454,0.4,0.0,0.0,0.0,0.5549674238087954,0.7112578023942155,60.0,0.59375,0.675000011920929,0.625,0.75,0.6296094418638135,0.7638194780581211,50.0,0.25,0.0,0.0,0.0,0.507799503093444,0.9563975178208851,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.4559540432116605,0.7182949903555649,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.4692975283672437,0.7822740905149049,44.44444444444444,0.25,0.0,0.0,0.0,0.6377155222369543,1.058184637022815,28.57142857142857,0.25,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6051151115160028,0.6944276998326255,50.0,0.1875,0.6666666865348816,0.5,1.0,0.6909393804965734,0.6929645815530057,57.89473684210527,0.3125,0.0,0.0,0.0,0.698382215297043,0.6974148757478984,20.0,0.5,0.4444444552063942,0.3125,1.0,0.5722956519945702,0.6069241639159197,50.0,0.90625,0.6666666865348816,0.5,1.0,0.4296595459202104
13,0.44948711160503335,1.089262407243277,50.0,0.34375,0.6666666865348816,0.5,1.0,0.6794260407586298,36.36363636363637,0.75,0.0,0.0,0.0,0.5648777342453897,0.6618804307663825,54.54545454545454,0.84375,0.0,0.0,0.0,0.7992174164011118,1.1997884888597032,46.666666666666664,0.8166666666666667,0.0,0.0,0.0,0.3328987156323506,1.1792331761169905,50.0,0.375,0.0,0.0,0.0,0.8506773265724102,1.3595593555914705,62.5,0.0,0.7692307829856873,0.625,1.0,1.0401900847432477,0.9384582819655923,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.5060088931579734,1.01184976195906,66.66666666666666,0.2833333333333333,0.0,0.0,0.0,0.4651103537795159,1.3207180448010354,28.57142857142857,0.16666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.19303941830519528,0.6944859421444657,50.0,0.0625,0.6666666865348816,0.5,1.0,0.697099903805603,0.692329285068705,57.89473684210527,0.2847222222222222,0.0,0.0,0.0,0.7087522059384718,0.850658672878612,20.0,0.45833333333333337,0.20000000298023224,0.125,0.5,0.3750398011014159,0.6647333361488339,50.0,0.6833333333333333,0.7727272808551788,0.6875,1.0,0.4925625283558791
14,0.654239590553619,0.7148692988715277,50.0,0.40625,0.6666666865348816,0.5,1.0,0.598877065004051,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.449045229290004,0.6795302096209324,54.54545454545454,0.5,0.0,0.0,0.0,0.6549635425443527,0.869668008792249,46.666666666666664,0.825,0.0,0.0,0.0,0.3508882615191064,0.7712698393649532,50.0,0.3125,0.0,0.0,0.0,0.5145393203747876,0.9500331674732323,62.5,0.0,0.7692307829856873,0.625,1.0,0.437580593248163,1.2273613163371546,57.14285714285714,0.4166666666666667,0.6666666865348816,0.5,1.0,0.5679368272212282,0.8768087120375108,44.44444444444444,0.2833333333333333,0.0,0.0,0.0,0.4179942131973388,1.1643540273760424,42.857142857142854,0.25,0.0,0.0,0.0,0.2503884937160713,0.6946780612598505,0.0,0.0,0.0,0.0,0.0,0.6937943068424334,0.6936373206676776,57.89473684210527,0.3125,0.0,0.0,0.0,0.6947540534334472,0.7951086036916518,20.0,0.6666666666666667,0.20000000298023224,0.125,0.5,0.4089087557407806,0.5825350902944717,50.0,0.7166666666666667,0.7727272808551788,0.6875,1.0,0.5435010090720388
15,0.6802701906741278,0.7645676255757309,50.0,0.375,0.6666666865348816,0.5,1.0,0.5964254336097159,63.63636363636363,0.7166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.43680698434487414,0.8091864318116312,54.54545454545454,0.8125,0.0,0.0,0.0,1.0196723513078036,0.8262838519883661,60.0,0.6666666666666667,0.2857142984867096,0.5,0.20000000298023224,1.0548506611605475,1.6080059244410454,50.0,0.25,0.0,0.0,0.0,0.4593451273249571,0.7388309944986529,62.5,0.2,0.7692307829856873,0.625,1.0,0.34286427975351585,0.8599012471254632,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.584255130317506,0.8421313068414642,44.44444444444444,0.2833333333333333,0.0,0.0,0.0,0.49812363934350834,2.1041195950069924,57.14285714285714,0.16666666666666666,0.0,0.0,0.0,0.16922689618169048,0.6946943060544122,50.0,0.125,0.6666666865348816,0.5,1.0,0.6939416827204198,0.6950337356865685,26.31578947368421,0.27777777777777773,0.14814815918604532,0.16666666666666666,0.13333333532015482,0.690544245748879,0.695063334165979,20.0,0.6428571428571428,0.4444444552063942,0.3125,1.0,0.7798226911144731,0.6033776764078022,70.0,0.75,0.4545454680919647,0.4166666567325592,0.5,0.574085419636854
16,0.6002973713335327,0.6994767044133257,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6018848972779605,63.63636363636363,0.8333333333333333,0.7846153974533081,0.6458333432674408,1.0,1.0830479910218827,1.0686168585378895,54.54545454545454,0.6166666666666667,0.0,0.0,0.0,0.8587028009009842,1.0530126796608195,46.666666666666664,0.71875,0.0,0.0,0.0,0.5590079286806983,1.4433683235468668,50.0,0.125,0.0,0.0,0.0,0.9470748085291941,0.7738514555521698,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.6187502115565324,1.3854185728152226,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.8867470093499168,0.9612184125714214,44.44444444444444,0.3333333333333333,0.0,0.0,0.0,0.43441519992504835,1.8606278620151533,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.36983009176732073,0.6947713756919545,50.0,0.1875,0.6666666865348816,0.5,1.0,0.686581799750109,0.6942998386914165,52.63157894736842,0.125,0.11111111442248027,0.16666666666666666,0.08333333333333333,0.6926499196790213,0.7276614994287257,20.0,0.625,0.20000000298023224,0.125,0.5,0.599922779747799,0.6337462858635436,70.0,0.75,0.8333333432674408,0.75,1.0,0.5728704918941089
17,0.4439607038482031,1.8515844424105912,50.0,0.41666666666666663,0.7727272808551788,0.6875,1.0,0.6770176846072374,36.36363636363637,0.71875,0.0,0.0,0.0,0.7474754592267128,0.7086313808590207,54.54545454545454,0.59375,0.0,0.0,0.0,0.492690189829981,1.2207542488168273,46.666666666666664,0.7395833333333333,0.0,0.0,0.0,0.49349373246213185,1.3478359206707888,50.0,0.3125,0.0,0.0,0.0,0.524697194324172,1.0040222182242347,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.4149782074038675,1.6225300050207367,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.0034238183246750177,1.1084464367349876,44.44444444444444,0.2916666666666667,0.0,0.0,0.0,0.39416517708960336,1.3309257348471373,42.857142857142854,0.16666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.33215880947090737,0.6946566566347488,50.0,0.125,0.6666666865348816,0.5,1.0,0.6905281540383674,0.6924910152522918,57.89473684210527,0.2222222222222222,0.0,0.0,0.0,0.6831264883383187,0.6932360647901071,60.0,0.5714285714285714,0.3333333432674408,0.25,0.5,0.8812871203742335,0.5830821150930542,60.0,0.65,0.4166666865348816,0.3571428656578064,0.5,0.5277921692726617
18,0.33786179679505124,0.6698229538541971,50.0,0.6833333333333333,0.7727272808551788,0.6875,1.0,0.7124087430066186,63.63636363636363,0.9166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.31790910169016146,0.7350810261514233,45.45454545454545,0.5166666666666666,0.3636363744735718,0.3333333432674408,0.4000000059604645,1.1121701999555367,0.830723005354929,53.333333333333336,0.48333333333333334,0.6388889253139496,0.5238095372915268,0.8333333432674408,0.4687532104140795,0.9970638974739965,37.5,0.25,0.0,0.0,0.0,0.5738091570606808,0.6838784632378917,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.2940814991748075,0.7279015930972471,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.19986289861986906,0.9996445276235557,22.22222222222222,0.2916666666666667,0.0,0.0,0.0,0.3490706379738992,2.347532149558673,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.020002565484800252,0.6936791765526568,50.0,0.25,0.6666666865348816,0.5,1.0,0.692574563046516,0.6916705859212278,57.89473684210527,0.30416666666666664,0.0,0.0,0.0,0.6863143488756251,1.234997013987334,20.0,0.9285714285714286,0.4444444552063942,0.3125,1.0,0.3732240672042016,0.9449566590258012,60.0,0.84375,0.6969697177410126,0.5357142984867096,1.0,0.4240085173855435
19,0.21042421878428955,2.235885060705416,50.0,0.6166666666666667,0.7727272808551788,0.6875,1.0,0.7327062660909985,63.63636363636363,0.9166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.4286228551006724,1.5780708840155901,54.54545454545454,0.55,0.0,0.0,0.0,0.6024521852371646,0.7347932523657448,46.666666666666664,0.8333333333333333,0.5079365372657776,0.533333346247673,0.6666666716337204,0.3529461890026179,2.6907656929239128,50.0,0.5625,0.0,0.0,0.0,0.569299076250726,0.955210243436397,37.5,0.3333333333333333,0.2857142984867096,0.5,0.20000000298023224,0.32220159669130705,1.0807740302053888,57.14285714285714,0.75,0.0,0.0,0.0,0.5361263201945947,2.395126144477345,22.22222222222222,0.31666666666666665,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.3943923823810716,1.476998813399997,28.57142857142857,0.16666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.06604380809442466,1.0654006180811038,50.0,0.3125,0.6666666865348816,0.5,1.0,0.6251845927089387,0.8827007250319667,57.89473684210527,0.5833333333333334,0.0,0.0,0.0,0.6592265425727101,0.67476528965468,70.0,0.5416666666666667,0.0,0.0,0.0,0.6089255867427613,0.4705105234202069,70.0,0.75,0.4545454680919647,0.4166666567325592,0.5,0.13284470665944742
