,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
29,9.335773679154869,8.316858188894438,0.0,0.0,0.0,0.0,0.0,2.4691986580143364,0.0,0.0,0.0,0.0,0.0,3.2135100074378733,0.6287136999399494,0.0,0.0,0.0,0.0,0.0,3.869077170484676,1.8724880811692861,0.0,0.0,0.0,0.0,0.0,2.7986787564709097,0.73615566397225,0.0,0.0,0.0,0.0,0.0,0.4302574119834303,19.49550073353406,0.0,0.0,0.0,0.0,0.0,35.758438036266476,23.4576066946378,0.0,0.0,0.0,0.0,0.0,10.061295014101841,4.714645180256418,0.0,0.0,0.0,0.0,0.0,44.081100927694145,18.108420146315797,0.0,0.0,0.0,0.0,0.0,11.507247747451972,8.648648791317349,0.0,0.0,0.0,0.0,0.0,42.28805265616736,32.69650088067307,0.0,0.0,0.0,0.0,0.0,2.3114339515540676,8.065365721954963,0.0,0.0,0.0,0.0,0.0,21.99639028347968,2.374433265384217,0.0,0.0,0.0,0.0,0.0,15.334089178051341,9.087664182621449,0.0,0.0,0.0,0.0,0.0,7.247382276616595,11.902024714040019,0.0,0.0,0.0,0.0,0.0,175.7619147674353,47.722208929825655,0.0,0.0,0.0,0.0,0.0,7.760290436921463,7.387221940765349,0.0,0.0,0.0,0.0,0.0,19.069539081887292
30,22.396381909652423,17.893623134362823,0.0,0.0,0.0,0.0,0.0,0.18900360819303674,0.0,0.0,0.0,0.0,0.0,1.6643249350579492,0.6410968407734458,0.0,0.0,0.0,0.0,0.0,0.8987784140371471,1.270794945260604,0.0,0.0,0.0,0.0,0.0,4.78676158679622,0.41641176379366096,0.0,0.0,0.0,0.0,0.0,3.406014100695461,17.627945602835368,0.0,0.0,0.0,0.0,0.0,20.2850857791856,58.117378764095776,0.0,0.0,0.0,0.0,0.0,6.934128050799837,6.567652428215165,0.0,0.0,0.0,0.0,0.0,6.276300541015427,13.286546622055274,0.0,0.0,0.0,0.0,0.0,44.97303156684824,6.688409192369194,0.0,0.0,0.0,0.0,0.0,28.265925684176466,28.411754916172015,0.0,0.0,0.0,0.0,0.0,13.442526078127889,8.615731414106987,0.0,0.0,0.0,0.0,0.0,8.991029161320913,2.4383677816049265,0.0,0.0,0.0,0.0,0.0,0.1020883697689546,7.098512867288629,0.0,0.0,0.0,0.0,0.0,13.4834815695787,11.795741444337184,0.0,0.0,0.0,0.0,0.0,34.05405961897901,19.029105965337067,0.0,0.0,0.0,0.0,0.0,78.77207328307583,6.231978910748192,0.0,0.0,0.0,0.0,0.0,13.744235971044494
31,8.38275297052834,12.439686242551065,0.0,0.0,0.0,0.0,0.0,1.4481115560319149,0.0,0.0,0.0,0.0,0.0,2.326932848548727,0.14339672135920936,0.0,0.0,0.0,0.0,0.0,2.8270156437266594,1.7874208436679588,0.0,0.0,0.0,0.0,0.0,4.9480832816606615,0.9508867241120383,0.0,0.0,0.0,0.0,0.0,3.7583903261195415,15.010263566769488,0.0,0.0,0.0,0.0,0.0,51.29962158217112,71.96812308291307,0.0,0.0,0.0,0.0,0.0,3.1470283733803703,13.404570269077132,0.0,0.0,0.0,0.0,0.0,9.312659199322537,15.6263322876052,0.0,0.0,0.0,0.0,0.0,221.4928474781116,6.550671342214102,0.0,0.0,0.0,0.0,0.0,28.4223877856357,32.19761936505428,0.0,0.0,0.0,0.0,0.0,164.72451833422338,7.828613083621224,0.0,0.0,0.0,0.0,0.0,14.661503385702611,2.3160066597037114,0.0,0.0,0.0,0.0,0.0,9.91497715754719,9.340416436217447,0.0,0.0,0.0,0.0,0.0,4.704140597661031,17.967016172780223,0.0,0.0,0.0,0.0,0.0,22.953995076247715,39.16236772006334,0.0,0.0,0.0,0.0,0.0,33.551139118596346,9.12028228695163,0.0,0.0,0.0,0.0,0.0,14.955924554189616
32,63.400894296703754,8.363030370454227,0.0,0.0,0.0,0.0,0.0,1.391350636730318,0.0,0.0,0.0,0.0,0.0,16.014618933420152,0.22334597310811288,0.0,0.0,0.0,0.0,0.0,3.8928278975146218,4.513494053845502,0.0,0.0,0.0,0.0,0.0,3.865130167614403,0.4834002602830728,0.0,0.0,0.0,0.0,0.0,1.3472906153615571,19.437646497018193,0.0,0.0,0.0,0.0,0.0,18.13040425878447,8.8368629130813,0.0,0.0,0.0,0.0,0.0,5.057923384796126,3.7992978722899915,0.0,0.0,0.0,0.0,0.0,54.564094323419596,13.737208138246292,0.0,0.0,0.0,0.0,0.0,0.8358711461980628,7.831184236172396,0.0,0.0,0.0,0.0,0.0,24.331646707829915,39.884672182913356,0.0,0.0,0.0,0.0,0.0,5.847209395244559,10.481089671122698,0.0,0.0,0.0,0.0,0.0,50.93041816098746,1.883704197878708,0.0,0.0,0.0,0.0,0.0,0.08905771395940712,11.213263430665123,0.0,0.0,0.0,0.0,0.0,46.73168088542261,11.490972408733438,0.0,0.0,0.0,0.0,0.0,113.22423491312114,38.95436968495095,0.0,0.0,0.0,0.0,0.0,141.49377891509184,7.008654430852989,0.0,0.0,0.0,0.0,0.0,12.469541946017346
33,202.29571640848934,16.677800674108646,0.0,0.0,0.0,0.0,0.0,1.106566818082922,0.0,0.0,0.0,0.0,0.0,5.008911580658636,0.8097829317065303,0.0,0.0,0.0,0.0,0.0,5.1242814243529455,1.2484542304079795,0.0,0.0,0.0,0.0,0.0,0.8943758460184803,0.929230752046108,0.0,0.0,0.0,0.0,0.0,2.0349835046592877,23.19544174265846,0.0,0.0,0.0,0.0,0.0,28.456843326917976,14.699808088840696,0.0,0.0,0.0,0.0,0.0,6.8320483228144555,2.955611997817236,0.0,0.0,0.0,0.0,0.0,15.023267480293843,16.14203473312966,0.0,0.0,0.0,0.0,0.0,83.27441761886999,6.809519631436767,0.0,0.0,0.0,0.0,0.0,41.48773435064645,33.647014818094505,0.0,0.0,0.0,0.0,0.0,16.042030809285773,8.370790030101045,0.0,0.0,0.0,0.0,0.0,68.04219488898858,5.093134534682288,0.0,0.0,0.0,0.0,0.0,36.98360761873378,6.197938356476658,0.0,0.0,0.0,0.0,0.0,26.892296432918087,8.721653801994512,0.0,0.0,0.0,0.0,0.0,45.843016756515084,15.16564537702987,0.0,0.0,0.0,0.0,0.0,194.44240977200502,9.724684000725786,0.0,0.0,0.0,0.0,0.0,33.197104220480874
34,82.84603688112765,8.72942552397804,0.0,0.0,0.0,0.0,0.0,0.4900868845929536,0.0,0.0,0.0,0.0,0.0,2.305425683478186,0.5850677261291733,0.0,0.0,0.0,0.0,0.0,17.844240444995865,1.3849695636440247,0.0,0.0,0.0,0.0,0.0,38.681023794122346,0.5277578674204396,0.0,0.0,0.0,0.0,0.0,4.764527024497222,15.131321796819591,0.0,0.0,0.0,0.0,0.0,9.76340180183297,18.24277270481919,0.0,0.0,0.0,0.0,0.0,90.99149079168333,2.606521844941012,0.0,0.0,0.0,0.0,0.0,18.5248469025569,16.132541921533463,0.0,0.0,0.0,0.0,0.0,8.80226529946264,6.966570627059776,0.0,0.0,0.0,0.0,0.0,28.89304169807648,38.44880851396171,0.0,0.0,0.0,0.0,0.0,21.8572533423395,9.92171743528511,0.0,0.0,0.0,0.0,0.0,5.255969595215638,4.121413974924062,0.0,0.0,0.0,0.0,0.0,0.788216578585863,11.498337169064449,0.0,0.0,0.0,0.0,0.0,32.691984524436045,17.965140986630235,0.0,0.0,0.0,0.0,0.0,89.10323143345065,14.140284104817269,0.0,0.0,0.0,0.0,0.0,358.2868619001704,7.60622216380933,0.0,0.0,0.0,0.0,0.0,3.2749513672752837
35,44.17290732356683,5.51600557726928,0.0,0.0,0.0,0.0,0.0,1.9911578742795002,0.0,0.0,0.0,0.0,0.0,10.140536510863383,0.28913700434983075,0.0,0.0,0.0,0.0,0.0,2.273582550013011,2.410818347476808,0.0,0.0,0.0,0.0,0.0,2.4698393659673132,1.3962023273470434,0.0,0.0,0.0,0.0,0.0,0.4249227344212625,15.21898117770778,0.0,0.0,0.0,0.0,0.0,2.211172116789414,7.334401757130607,0.0,0.0,0.0,0.0,0.0,0.000556085168394654,4.8254866894362864,0.0,0.0,0.0,0.0,0.0,25.432998660131048,15.594110206236452,0.0,0.0,0.0,0.0,0.0,4.821521680181553,7.375823710100804,0.0,0.0,0.0,0.0,0.0,18.04550587187811,29.05973890629171,0.0,0.0,0.0,0.0,0.0,12.626700321357797,8.712406679274364,0.0,0.0,0.0,0.0,0.0,8.459820586713242,9.810555599243585,0.0,0.0,0.0,0.0,0.0,8.593460158174302,8.007484868874275,0.0,0.0,0.0,0.0,0.0,17.86937360624205,25.496220723293327,0.0,0.0,0.0,0.0,0.0,90.43757323406766,16.387100367612632,0.0,0.0,0.0,0.0,0.0,20.009961334364398,7.943206970480456,0.0,0.0,0.0,0.0,0.0,7.4450181430292135
36,12.040627672951974,6.856797582383839,0.0,0.0,0.0,0.0,0.0,1.1182707212548892,0.0,0.0,0.0,0.0,0.0,0.14485970979263305,0.40866553320005333,0.0,0.0,0.0,0.0,0.0,7.049607138967437,1.4502907871993265,0.0,0.0,0.0,0.0,0.0,8.267742598077032,0.6383822647927382,0.0,0.0,0.0,0.0,0.0,0.36888003013445525,25.85576193166448,0.0,0.0,0.0,0.0,0.0,3.761216149970225,17.18709284485747,0.0,0.0,0.0,0.0,0.0,28.909340071015816,2.1784530297422675,0.0,0.0,0.0,0.0,0.0,10.525578723838402,14.31610985688273,0.0,0.0,0.0,0.0,0.0,2.722149720490504,6.7833188310690895,0.0,0.0,0.0,0.0,0.0,38.09749760258465,25.076803194566992,0.0,0.0,0.0,0.0,0.0,43.87652249789807,8.408114988164986,0.0,0.0,0.0,0.0,0.0,6.204783484216085,1.6581164580556065,0.0,0.0,0.0,0.0,0.0,0.5878221901684717,6.904530130514253,0.0,0.0,0.0,0.0,0.0,12.317050968643338,14.304228101367391,0.0,0.0,0.0,0.0,0.0,8.746426783243823,14.137632132782443,0.0,0.0,0.0,0.0,0.0,18.256680026924847,6.259839910887323,0.0,0.0,0.0,0.0,0.0,8.624174860972023
37,22.613559294312147,23.832645903963012,0.0,0.0,0.0,0.0,0.0,0.26887827292424854,0.0,0.0,0.0,0.0,0.0,3.1664335022803862,0.16766585650104512,0.0,0.0,0.0,0.0,0.0,0.7788580645560637,1.7055157648132715,0.0,0.0,0.0,0.0,0.0,2.9117646607784815,0.4064102737577839,0.0,0.0,0.0,0.0,0.0,2.5569868581997155,19.318756667112105,0.0,0.0,0.0,0.0,0.0,145.87324881871055,47.4157099948099,0.0,0.0,0.0,0.0,0.0,4.887336354077139,5.98728235539151,0.0,0.0,0.0,0.0,0.0,6.867834505144016,23.038092415087515,0.0,0.0,0.0,0.0,0.0,2.2861634920561476,17.488716108436456,0.0,0.0,0.0,0.0,0.0,17.8379156221082,23.690914828946646,0.0,0.0,0.0,0.0,0.0,8.302558923420905,7.889403836226879,0.0,0.0,0.0,0.0,0.0,8.775252705246013,3.0595698726596163,0.0,0.0,0.0,0.0,0.0,1.3192191753326201,8.68073373269823,0.0,0.0,0.0,0.0,0.0,14.92801906013438,32.194570890544234,0.0,0.0,0.0,0.0,0.0,26.521662938012653,17.96163254155199,0.0,0.0,0.0,0.0,0.0,13.084852164799775,7.861890929625659,0.0,0.0,0.0,0.0,0.0,17.07892422448746
38,25.32912670064702,20.946168606406125,0.0,0.0,0.0,0.0,0.0,0.9699332498731379,0.0,0.0,0.0,0.0,0.0,0.403980069054455,0.4386920272462487,0.0,0.0,0.0,0.0,0.0,0.33782355226951327,1.0415423351970987,0.0,0.0,0.0,0.0,0.0,2.246891596646843,0.4140948802860194,0.0,0.0,0.0,0.0,0.0,1.0146853251805477,17.75177915565914,0.0,0.0,0.0,0.0,0.0,8.417629282750662,34.17989684566496,0.0,0.0,0.0,0.0,0.0,105.47359279266884,4.042295418922969,0.0,0.0,0.0,0.0,0.0,1.9931321680970804,19.12395441959018,0.0,0.0,0.0,0.0,0.0,68.64129775994188,11.639376614959442,0.0,0.0,0.0,0.0,0.0,16.523748639345186,21.951260189879758,0.0,0.0,0.0,0.0,0.0,4.309766004448367,10.840414248384072,0.0,0.0,0.0,0.0,0.0,19.27440760505112,2.4070855845457335,0.0,0.0,0.0,0.0,0.0,12.506350541805897,7.771549152232948,0.0,0.0,0.0,0.0,0.0,211.3620847793668,56.78765622661547,0.0,0.0,0.0,0.0,0.0,13.30580166823903,22.051838901621963,0.0,0.0,0.0,0.0,0.0,22.029103516685318,6.9534779184079625,0.0,0.0,0.0,0.0,0.0,3.642566380140737
39,23.61018566078776,14.800684769869614,0.0,0.0,0.0,0.0,0.0,0.6770281591546741,0.0,0.0,0.0,0.0,0.0,2.993862959452303,0.25018703260437297,0.0,0.0,0.0,0.0,0.0,1.0641073871874873,1.7546516250116422,0.0,0.0,0.0,0.0,0.0,6.466052805857855,0.21690416563328985,0.0,0.0,0.0,0.0,0.0,0.320183660441787,21.722843785413605,0.0,0.0,0.0,0.0,0.0,11.316621778453392,6.657556274009652,0.0,0.0,0.0,0.0,0.0,0.5674974387849808,10.313362078814148,0.0,0.0,0.0,0.0,0.0,2.4383905160231496,16.452197385868672,0.0,0.0,0.0,0.0,0.0,2.9616824205429206,10.334730825238609,0.0,0.0,0.0,0.0,0.0,18.655949861433545,36.11416040615473,0.0,0.0,0.0,0.0,0.0,8.19080964561453,9.805550555274616,0.0,0.0,0.0,0.0,0.0,12.866572601466661,2.29742934667713,0.0,0.0,0.0,0.0,0.0,1.4126701550674643,7.7917625111834115,0.0,0.0,0.0,0.0,0.0,14.792924678628909,13.666107976555471,0.0,0.0,0.0,0.0,0.0,90.00400031080079,16.719072808327677,0.0,0.0,0.0,0.0,0.0,121.14182487959779,8.731190380718411,0.0,0.0,0.0,0.0,0.0,3.9138228388475604
40,46.62581117761012,13.227864520985538,0.0,0.0,0.0,0.0,0.0,0.2894630640367991,0.0,0.0,0.0,0.0,0.0,0.572378488220452,0.24604599331545007,0.0,0.0,0.0,0.0,0.0,2.161869725815883,1.2867108411745285,0.0,0.0,0.0,0.0,0.0,4.558043535767178,0.7117860045943956,0.0,0.0,0.0,0.0,0.0,0.3528835782677623,17.252128889469155,0.0,0.0,0.0,0.0,0.0,149.4825143697408,27.398844406486635,0.0,0.0,0.0,0.0,0.0,1.7960877498320127,4.7771090198020225,0.0,0.0,0.0,0.0,0.0,13.49000594225509,14.77237335057673,0.0,0.0,0.0,0.0,0.0,42.164324738157106,8.670328902285389,0.0,0.0,0.0,0.0,0.0,26.015933524818212,27.94740376965322,0.0,0.0,0.0,0.0,0.0,3.678568433667991,7.297237804211243,0.0,0.0,0.0,0.0,0.0,11.667247324190717,1.917069345383079,0.0,0.0,0.0,0.0,0.0,0.16638214395832365,12.216062434161776,0.0,0.0,0.0,0.0,0.0,14.39092792746276,15.34972710608515,0.0,0.0,0.0,0.0,0.0,30.669720480572302,18.658592455217285,0.0,0.0,0.0,0.0,0.0,43.70888977175884,6.500542179023729,0.0,0.0,0.0,0.0,0.0,84.6499808062387
41,6.035172315685385,5.2918589021113345,0.0,0.0,0.0,0.0,0.0,0.478308039254723,0.0,0.0,0.0,0.0,0.0,1.3828269253587724,0.2941633425036962,0.0,0.0,0.0,0.0,0.0,1.7150458885567161,1.2972206680724496,0.0,0.0,0.0,0.0,0.0,1.9316167216422067,0.32288646869745014,0.0,0.0,0.0,0.0,0.0,2.2285825109254964,15.56188519162932,0.0,0.0,0.0,0.0,0.0,38.61542299017999,12.947980395177915,0.0,0.0,0.0,0.0,0.0,43.85689652429747,10.443116671544487,0.0,0.0,0.0,0.0,0.0,30.642345725523427,14.543320998024798,0.0,0.0,0.0,0.0,0.0,13.083692428197075,8.81220634726368,0.0,0.0,0.0,0.0,0.0,30.312605653875504,60.04922719148446,0.0,0.0,0.0,0.0,0.0,2.9840044711177396,10.125264971470413,0.0,0.0,0.0,0.0,0.0,4.55674215748211,1.2793368216748862,0.0,0.0,0.0,0.0,0.0,4.1841017119735815,6.723224538450411,0.0,0.0,0.0,0.0,0.0,31.938323126987772,8.793774556852108,0.0,0.0,0.0,0.0,0.0,16.164682200655687,14.26774487719591,0.0,0.0,0.0,0.0,0.0,22.004403943757232,6.929390641763334,0.0,0.0,0.0,0.0,0.0,3.3249200343895255
42,21.75307098650898,9.142884073521193,0.0,0.0,0.0,0.0,0.0,0.9820612381042207,0.0,0.0,0.0,0.0,0.0,10.386375701713687,0.3546221531593396,0.0,0.0,0.0,0.0,0.0,1.4096828762786389,1.1752538042624072,0.0,0.0,0.0,0.0,0.0,0.5058373135117685,2.3696055216067164,0.0,0.0,0.0,0.0,0.0,26.206243289082924,16.06346345415247,0.0,0.0,0.0,0.0,0.0,35.24818080738419,43.75186976126069,0.0,0.0,0.0,0.0,0.0,2.332946378353355,11.863636831884937,0.0,0.0,0.0,0.0,0.0,20.678773140137274,14.686809687371357,0.0,0.0,0.0,0.0,0.0,75.99190153617951,17.775847985765434,0.0,0.0,0.0,0.0,0.0,24.385403155059674,17.03261782894112,0.0,0.0,0.0,0.0,0.0,7.18840027693303,7.515113424679037,0.0,0.0,0.0,0.0,0.0,9.252246408447288,1.9042990487411058,0.0,0.0,0.0,0.0,0.0,0.6595823229540785,6.47477935216089,0.0,0.0,0.0,0.0,0.0,0.8778150860874468,15.391812303023576,0.0,0.0,0.0,0.0,0.0,26.92454833685147,46.856083480208575,0.0,0.0,0.0,0.0,0.0,12.836215739938233,14.870915294487277,0.0,0.0,0.0,0.0,0.0,88.79393692981174
43,21.300154313682444,3.4102218752566555,0.0,0.0,0.0,0.0,0.0,0.3213037481320275,0.0,0.0,0.0,0.0,0.0,1.3824148847967532,0.23564899538353123,0.0,0.0,0.0,0.0,0.0,0.48871181042380635,2.75668146527655,0.0,0.0,0.0,0.0,0.0,0.6693839430565404,0.9502390365950415,0.0,0.0,0.0,0.0,0.0,0.4275368116495263,14.596887330372297,0.0,0.0,0.0,0.0,0.0,63.36133411548309,10.39176009703462,0.0,0.0,0.0,0.0,0.0,2.8052221195586537,4.591020983076116,0.0,0.0,0.0,0.0,0.0,7.584134245565581,14.500240694069316,0.0,0.0,0.0,0.0,0.0,3.2279990772817806,8.368422280371048,0.0,0.0,0.0,0.0,0.0,43.90232049226464,27.153891554756626,0.0,0.0,0.0,0.0,0.0,11.545098680324374,8.365580051763176,0.0,0.0,0.0,0.0,0.0,8.12142671122984,2.2987710774815824,0.0,0.0,0.0,0.0,0.0,3.523225767443771,7.122161949141828,0.0,0.0,0.0,0.0,0.0,23.308201845886426,14.485466187910564,0.0,0.0,0.0,0.0,0.0,38.907150104744424,21.659133428258905,0.0,0.0,0.0,0.0,0.0,59.61348827655537,5.766629803426514,0.0,0.0,0.0,0.0,0.0,6.230793597693773
44,10.73195961066033,7.546906932038212,0.0,0.0,0.0,0.0,0.0,2.3799492066187473,0.0,0.0,0.0,0.0,0.0,16.817442238237053,0.7827278118060285,0.0,0.0,0.0,0.0,0.0,0.6055400829315073,1.4597737668677682,0.0,0.0,0.0,0.0,0.0,18.810986192311468,0.32377409488704567,0.0,0.0,0.0,0.0,0.0,0.25069724656886655,15.303563235475947,0.0,0.0,0.0,0.0,0.0,9.73613254062235,5.450299257965803,0.0,0.0,0.0,0.0,0.0,4.465964366839576,6.580241697506454,0.0,0.0,0.0,0.0,0.0,6.83084959836502,15.508238546227718,0.0,0.0,0.0,0.0,0.0,55.700909221592624,8.754023058000312,0.0,0.0,0.0,0.0,0.0,4.538982589878715,46.16385033829725,0.0,0.0,0.0,0.0,0.0,3.4756882172314985,8.673380486706492,0.0,0.0,0.0,0.0,0.0,2.100407771152086,2.1684624862696587,0.0,0.0,0.0,0.0,0.0,1.2719753027196372,8.899529084145717,0.0,0.0,0.0,0.0,0.0,1.9371005743470098,10.55042918013066,0.0,0.0,0.0,0.0,0.0,24.960725115342086,18.27380457925308,0.0,0.0,0.0,0.0,0.0,9.869620924389256,7.522443802024093,0.0,0.0,0.0,0.0,0.0,3.6655464934441397
45,89.98160395372537,15.881088550804208,0.0,0.0,0.0,0.0,0.0,0.2119944710733405,0.0,0.0,0.0,0.0,0.0,1.5930931483058373,0.9217608107909371,0.0,0.0,0.0,0.0,0.0,5.703013932403231,1.4535528868917855,0.0,0.0,0.0,0.0,0.0,19.834231558209673,0.27385983265915687,0.0,0.0,0.0,0.0,0.0,0.5388163311816367,15.323262831422614,0.0,0.0,0.0,0.0,0.0,9.588855548844958,14.628787762947967,0.0,0.0,0.0,0.0,0.0,21.28864106565011,36.308417806814674,0.0,0.0,0.0,0.0,0.0,5.067763492766374,16.544981185761113,0.0,0.0,0.0,0.0,0.0,7.269650370702092,10.792143279075175,0.0,0.0,0.0,0.0,0.0,102.52955034609666,22.37859902631247,0.0,0.0,0.0,0.0,0.0,24.827040602919713,10.18384258118853,0.0,0.0,0.0,0.0,0.0,6.323644414664226,1.2135773391383953,0.0,0.0,0.0,0.0,0.0,23.40856553758563,14.732553996241844,0.0,0.0,0.0,0.0,0.0,47.6930876417153,27.796890917066367,0.0,0.0,0.0,0.0,0.0,130.69662886595924,20.286438831751465,0.0,0.0,0.0,0.0,0.0,336.95136607789857,8.945070481966633,0.0,0.0,0.0,0.0,0.0,6.4058982278846575
46,8.228229270303476,9.897245336510002,0.0,0.0,0.0,0.0,0.0,0.24636578576226095,0.0,0.0,0.0,0.0,0.0,1.820281920848817,1.0157356120499943,0.0,0.0,0.0,0.0,0.0,1.958771894894948,1.6979108556058313,0.0,0.0,0.0,0.0,0.0,3.9586751791717845,0.48768037461160063,0.0,0.0,0.0,0.0,0.0,1.1389900625956302,23.343813101351596,0.0,0.0,0.0,0.0,0.0,47.20749225690143,7.691054095531476,0.0,0.0,0.0,0.0,0.0,3.5278796842557565,11.12671464544741,0.0,0.0,0.0,0.0,0.0,60.53602679100323,16.68094836057737,0.0,0.0,0.0,0.0,0.0,9.466995511982317,8.010032049815923,0.0,0.0,0.0,0.0,0.0,26.324498290168975,35.58690042106449,0.0,0.0,0.0,0.0,0.0,7.050248235275757,7.947505824437004,0.0,0.0,0.0,0.0,0.0,24.31994844272654,2.713022855423499,0.0,0.0,0.0,0.0,0.0,6.23057172311906,11.847985633021636,0.0,0.0,0.0,0.0,0.0,52.718088671717226,8.570101040353189,0.0,0.0,0.0,0.0,0.0,60.954104859289146,27.62555224934058,0.0,0.0,0.0,0.0,0.0,5.6924046964608035,10.53654107755435,0.0,0.0,0.0,0.0,0.0,8.54372395411415
47,46.245169100837344,10.72483418438434,0.0,0.0,0.0,0.0,0.0,0.3330635779317321,0.0,0.0,0.0,0.0,0.0,2.6236154879462052,0.33479468001912976,0.0,0.0,0.0,0.0,0.0,0.8364951234317497,1.2066518176683914,0.0,0.0,0.0,0.0,0.0,6.065847780414183,0.21645895350656116,0.0,0.0,0.0,0.0,0.0,1.5702644439108409,17.16998679008174,0.0,0.0,0.0,0.0,0.0,29.818031691389645,12.381539239849454,0.0,0.0,0.0,0.0,0.0,38.50471885341698,9.429772240024262,0.0,0.0,0.0,0.0,0.0,3.2007356277541166,18.034239450568265,0.0,0.0,0.0,0.0,0.0,6.581939943946982,6.083257596165498,0.0,0.0,0.0,0.0,0.0,10.451592905657344,17.105434671439532,0.0,0.0,0.0,0.0,0.0,62.85893404843525,6.688884717797531,0.0,0.0,0.0,0.0,0.0,6.912430737379486,1.149215880173102,0.0,0.0,0.0,0.0,0.0,0.3143867908909739,9.672741950315801,0.0,0.0,0.0,0.0,0.0,3.87464150955123,10.127133840388613,0.0,0.0,0.0,0.0,0.0,19.44534100560519,22.10325769784489,0.0,0.0,0.0,0.0,0.0,8.99819149196588,8.139162359644578,0.0,0.0,0.0,0.0,0.0,7.6589719281707636
48,23.3841323537912,6.334733705804286,0.0,0.0,0.0,0.0,0.0,0.23522288789905435,0.0,0.0,0.0,0.0,0.0,4.23299623200076,0.5598878902174581,0.0,0.0,0.0,0.0,0.0,1.1752709170383246,1.6771946654376801,0.0,0.0,0.0,0.0,0.0,0.595190499133188,0.39967798902475227,0.0,0.0,0.0,0.0,0.0,0.3489595177486387,18.13157918619766,0.0,0.0,0.0,0.0,0.0,95.15771362169816,28.472659332405822,0.0,0.0,0.0,0.0,0.0,57.65248400801198,5.457672883642157,0.0,0.0,0.0,0.0,0.0,3.3480414905240634,16.027792484286756,0.0,0.0,0.0,0.0,0.0,12.558469284528186,7.294074932866359,0.0,0.0,0.0,0.0,0.0,19.76627155740675,24.55609255536834,0.0,0.0,0.0,0.0,0.0,8.679326955838407,7.752229260435652,0.0,0.0,0.0,0.0,0.0,30.42152719106757,1.1720032012962054,0.0,0.0,0.0,0.0,0.0,23.324606328536603,9.138352374956735,0.0,0.0,0.0,0.0,0.0,9.112171791819414,13.29916790019916,0.0,0.0,0.0,0.0,0.0,45.51370937967029,20.111705200450416,0.0,0.0,0.0,0.0,0.0,11.972453891344008,6.864871896884979,0.0,0.0,0.0,0.0,0.0,7.490819215828636
