,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
23,0.5699745729829203,1.3062500236921815,44.44444444444444,0.3833333333333333,0.7727272808551788,0.6875,1.0,1.2077723210879712,73.4375,0.8304687500000001,0.6002976335585117,0.7479166686534882,0.5812500044703484,0.006670068607795288,1.0945139450360652,56.08465608465608,0.6034970238095237,0.5105729984740416,0.5895833360652128,0.5043650834510723,0.37830503941061205,1.1312915753574604,78.125,0.7291666666666666,0.20000000298023224,0.25,0.1666666716337204,0.26285449671687783,0.6624601095547291,69.23076923076923,0.75,0.7916666865348816,0.800000011920929,0.8571428656578064,0.005201997969900581,0.6701293130616433,71.42857142857143,0.6875,0.6785714328289032,0.75,0.625,0.08878629141403971,0.8054225953154504,80.0,0.5833333333333333,0.375,0.5,0.30000001192092896,0.3538494441856146,0.7130685385361561,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.553496652505702,0.7648808186512468,60.0,0.6191666666666666,0.34047619104385374,0.5555555582046509,0.26333333750565846,0.2913015016777726,0.8594282510276372,51.21951219512195,0.6277777777777778,0.4776936173439026,0.4333333472410838,0.5888888984918594,0.4969479506435631
24,0.26858603591187624,0.7681519233112817,44.44444444444444,0.5,0.25,0.25,0.25,1.2121850063524846,71.875,0.809561011904762,0.525595236569643,0.6822916697710752,0.4718750072643161,0.009302517416880311,2.1986802684075117,48.148148148148145,0.5992311507936506,0.16051587462425232,0.3125,0.11220238357782364,0.008730913277980127,1.146500081730714,78.125,0.7357142857142858,0.25,0.375,0.30000000074505806,0.010364527265498594,2.7267146458030345,38.46153846153847,0.7083333333333334,0.3333333432674408,0.5,0.25,0.12338309653608903,1.009600679660968,71.42857142857143,0.5333333333333333,0.7750000357627869,0.9000000059604645,0.7000000178813934,0.14257598399154414,0.9668153098023435,70.0,0.55,0.3333333432674408,0.375,0.30000001192092896,0.2336125978629902,0.724092800317864,50.0,0.6,0.3333333134651184,1.0,0.20000000298023224,0.5675719193704264,0.9243434094650447,57.391304347826086,0.621388888888889,0.08222222129503885,0.2,0.052222223083178206,0.18966795850265086,1.0008234323469245,43.90243902439025,0.46527777777777773,0.2984126955270767,0.3333333383003871,0.2777777810891469,0.29044994966500326
25,0.4575932787272415,1.146768553580904,44.44444444444444,0.5,0.25,0.25,0.25,1.1112667804308982,73.4375,0.7745535714285714,0.6470238137990236,0.6718750018626451,0.6822916697710752,0.0038133375825912396,1.5635766083314568,58.730158730158735,0.5500992063492063,0.6628089621663094,0.574851201226314,0.8388888910412788,0.011461700327816288,1.0490153403681706,81.25,0.6291666666666667,0.30000000447034836,0.375,0.2500000074505806,0.766887779397474,1.3664577807613225,61.53846153846154,0.875,0.6785714328289032,1.0,0.5416666716337204,0.00433988409903937,0.8469846219200102,71.42857142857143,0.7291666666666667,0.7750000059604645,0.875,0.7083333432674408,0.06857045511515233,1.2368724611890876,60.0,0.5166666666666666,0.533333346247673,0.75,0.4166666716337204,0.2738439959910569,1.2823578356325316,37.5,0.5333333333333333,0.0,0.0,0.0,0.5515094330926261,1.0034983994453115,54.78260869565217,0.6444444444444445,0.47661376794179283,0.5112698495388031,0.5422222276528676,0.23402869875441232,1.4420803439471612,41.46341463414634,0.42311507936507936,0.14285714427630106,0.2222222238779068,0.10833333432674408,0.44191782656103146
26,0.46535226455076595,0.9840043173090215,44.44444444444444,0.45,0.6428571343421936,0.625,0.6666666716337204,1.2842060927993062,71.09375,0.8309895833333335,0.5145833380520344,0.6468750033527613,0.48645833879709244,0.007491182460947556,1.2916686826407318,49.735449735449734,0.5530505952380954,0.29639550670981407,0.5097222228844961,0.24037698718408743,0.5076454751788166,1.2600110401963924,75.0,0.7601190476190476,0.125,0.25,0.0833333358168602,0.0515880205490748,1.2524549048662843,53.84615384615385,0.6666666666666667,0.5833333432674408,1.0,0.4166666716337204,0.023840668444183952,0.8610167019311792,71.42857142857143,0.6875,0.7777778208255768,0.9000000059604645,0.75,0.11525078196694939,1.0202080465136474,60.0,0.6166666666666667,0.3333333432674408,0.375,0.30000001192092896,0.3906606888277481,0.8763118792025293,25.0,0.26666666666666666,0.0,0.0,0.0,0.5280309910594052,1.1292820709360092,56.52173913043478,0.6875,0.038095239798227945,0.06666666666666667,0.026666667064030966,0.4630611487381381,1.2511779342455385,51.21951219512195,0.4000000000000001,0.20502646267414093,0.3333333333333333,0.15555555870135626,0.24724933807111893
27,0.10634413239389284,1.1030457706391128,55.55555555555556,0.5,0.3333333432674408,0.30000001192092896,0.375,1.5057544561622818,69.53125,0.7666666666666666,0.6804105807095766,0.6453869147226214,0.7822916693985462,0.0703887698019345,1.213449221316639,59.25925925925925,0.6217509920634919,0.6115650733311971,0.5790674686431885,0.6954365149140358,0.6967121698925818,0.9678882070294861,78.125,0.774702380952381,0.36666667461395264,0.5,0.2916666716337204,0.05518965343224773,2.2388046422523833,46.15384615384615,0.5833333333333333,0.4523809552192688,1.0,0.30000000447034836,0.08465177238243676,0.9702062216934794,71.42857142857143,0.7777777777777778,0.6615384668111801,0.75,0.5952381044626236,0.01820301258623009,0.8253766157328849,70.0,0.78125,0.7857142686843872,0.8333333432674408,0.75,0.1690693520674744,0.834242025216288,50.0,0.5333333333333333,0.5,0.6666666865348816,0.4000000059604645,0.5310938456399853,0.8497328406916242,60.0,0.63,0.4450986127058665,0.4711111178000768,0.46777778466542563,0.3440106379040792,1.2690753193872872,48.78048780487805,0.5548611111111111,0.520202025771141,0.4166666766007741,0.7166666686534882,0.6870504328175041
28,0.6733758831538231,1.891628977691063,44.44444444444444,0.40625,0.3333333432674408,0.25,0.5,2.550686102575356,55.46875,0.8115327380952381,0.6032828437164426,0.4872767925262451,0.9562500007450581,0.0007604366300162625,1.547205715828259,61.37566137566137,0.6255208333333334,0.6834011040627956,0.612450405334433,0.8518849251170953,0.884991751496222,1.6798682627751382,56.25,0.7633928571428572,0.4880952537059784,0.3541666679084301,0.9375,0.6801272172017088,1.0054085268397253,69.23076923076923,0.7083333333333333,0.7402597367763519,0.8333333432674408,0.6666666567325592,0.010790165917138791,0.7825670737614919,78.57142857142857,0.7708333333333333,0.8611111342906952,0.8166666626930237,0.9166666567325592,0.054722001434669314,0.9994709670751429,70.0,0.84375,0.7857142686843872,0.8333333432674408,0.75,0.33744650026199247,0.9240247000462517,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,1.0630787758156661,1.1633169819322615,55.65217391304348,0.5341666666666666,0.4353439211845398,0.45698413451512654,0.472222226858139,0.4791138713324642,1.3703438471681373,51.21951219512195,0.5493055555555556,0.4478114644686381,0.4674603193998337,0.46666666865348816,0.46747346810989765
29,0.5420610130824469,0.8607539931412753,55.55555555555556,0.65625,0.20000000298023224,0.5,0.125,1.4179482152990033,71.875,0.7408854166666666,0.5478355064988136,0.6229166705161333,0.5354166720062494,0.3376448741056633,1.4007064180196938,53.96825396825397,0.6059027777777778,0.43473726386825245,0.6076388930281004,0.3645833395421505,1.1573106188071665,1.3799975277090362,75.0,0.8541666666666666,0.1666666716337204,0.25,0.125,0.008748336258530469,2.7985860579261126,46.15384615384615,0.7619047619047619,0.29999998211860657,0.5,0.2142857164144516,0.037073824717988334,0.8158324018230131,57.14285714285714,0.8333333333333334,0.6190476417541504,0.875,0.5000000149011612,0.3410396570655471,1.14928797778443,70.0,0.34375,0.6666666865348816,0.75,0.75,0.32415053466304466,1.400058004372946,37.5,0.6,0.0,0.0,0.0,0.7235911794276246,1.3306770975219393,60.0,0.6212698412698413,0.1200000007947286,0.2,0.08888889153798421,0.3029965043550194,1.3003134118194781,34.146341463414636,0.4222222222222222,0.10370370745658875,0.20833333333333334,0.07500000049670537,0.5508639346436921
30,0.4789192448517278,1.0104121675443174,66.66666666666666,0.55,0.375,0.30000001192092896,0.5,1.2342782505765362,70.3125,0.7325892857142857,0.6206078846007586,0.5687500052154064,0.7614583391696215,1.0115567006684218,1.0014667885829232,55.55555555555556,0.5746527777777776,0.5667478566368421,0.5861111196378866,0.5958333412806193,0.013326075894298607,0.8817241261167089,84.375,0.8309523809523809,0.4166666716337204,0.4375,0.4000000059604645,0.060235020358966995,1.0728993360065673,53.84615384615385,0.6666666666666666,0.649350643157959,0.75,0.6190476417541504,0.04166204137836147,0.9335684450632176,71.42857142857143,0.65625,0.7750000059604645,0.875,0.7083333432674408,0.030859519750445596,1.2239261591025277,40.0,0.375,0.6060605943202972,0.4642857164144516,0.875,0.23437422842783742,1.1070565469773501,62.5,0.4666666666666667,0.6666666865348816,0.75,0.6000000238418579,0.975056103332328,1.2450430332181632,53.04347826086957,0.603611111111111,0.5749857683976491,0.47206350167592365,0.7911111156145731,0.953485182968115,1.0419947776449034,46.34146341463415,0.520436507936508,0.389069269100825,0.38333333532015484,0.4702381044626236,0.23694251901020275
31,0.7244171536389924,1.3563100431522168,55.55555555555556,0.4375,0.3333333432674408,0.30000001192092896,0.375,1.5429507783776724,72.65625,0.790811011904762,0.5577380955219269,0.7135416697710752,0.5000000037252903,0.1460072297871035,1.8917459406874761,61.904761904761905,0.6122271825396827,0.664021177838246,0.6298115154107412,0.7839285793403784,0.7870618765418234,1.3276890858018513,75.0,0.7976190476190477,0.10000000149011612,0.25,0.0625,0.015590796657413591,3.24361030760898,38.46153846153847,0.7023809523809523,0.222222238779068,0.5,0.1428571492433548,0.0836051632339787,1.2846841916380958,71.42857142857143,0.5873015873015872,0.6785714328289032,0.9285714328289032,0.5952381044626236,0.033748133247706945,1.5327611192442625,60.0,0.48333333333333334,0.25,0.3333333432674408,0.20000000298023224,0.047918206221102294,1.2039530333661967,50.0,0.4,0.5,0.6666666865348816,0.4000000059604645,0.5404578832001999,1.1380613318469033,57.391304347826086,0.6679761904761905,0.5822077989578247,0.5268254051605861,0.7277777810891469,1.123883041594722,1.8385761063492378,43.90243902439025,0.4694444444444444,0.2976190497477849,0.3611111144224803,0.2666666681567828,0.19038324246969357
32,0.3687289609067432,1.2194930943227544,55.55555555555556,0.45,0.75,0.7000000029802322,0.8333333432674408,1.4483002227085426,74.21875,0.8322916666666668,0.6188717652112246,0.7604166697710752,0.5770833380520344,0.13045772976464473,1.644579949563479,55.55555555555556,0.5740823412698414,0.5423100094000498,0.5858134981244802,0.5740079432725906,0.016620386582084805,1.417682823894359,78.125,0.8177083333333334,0.2500000074505806,0.375,0.1875,0.8235820335787427,2.1194224703266005,53.84615384615385,0.75,0.533333346247673,1.0,0.375,0.003655911741951188,1.171143037780744,71.42857142857143,0.875,0.792207807302475,0.9000000059604645,0.7083333432674408,0.18343596159828435,1.5796977168897297,70.0,0.75,0.7857142686843872,0.8333333432674408,0.75,0.030994439189008086,1.5511611899021864,37.5,0.4,0.0,0.0,0.0,0.5975348129470324,0.9956793198329088,62.60869565217392,0.64,0.46634921034177146,0.5400000075499217,0.4566666712363561,0.0938229737757085,1.4909951574459017,51.21951219512195,0.49374999999999997,0.38227513432502747,0.4583333383003871,0.33888889104127884,0.02918509748520063
33,0.9798181061419147,1.4019284676010904,44.44444444444444,0.34375,0.1428571343421936,0.1666666716337204,0.125,1.308912321687672,73.4375,0.8367559523809524,0.6278273928910494,0.6677083382382989,0.6822916753590107,0.010121758969327375,1.2833798537451337,58.730158730158735,0.6469246031746032,0.48175759986042976,0.5972222238779068,0.43621032622953254,0.042862005174571664,1.2128120745149646,81.25,0.7238095238095239,0.36666667461395264,0.5,0.2916666716337204,0.05163948163014583,1.093685562553914,61.53846153846154,0.7916666666666667,0.717948704957962,0.8571428656578064,0.6666666567325592,0.013169645726316091,1.648153644479587,64.28571428571429,0.9,0.6607142984867096,1.0,0.5000000149011612,0.2564306967475931,1.1496277512481115,40.0,0.78125,0.5555555820465088,0.45000000298023224,0.75,0.052249877553886125,1.1999522961344915,50.0,0.3333333333333333,0.5,0.6666666865348816,0.4000000059604645,0.46568291086417085,1.0186053888532711,55.65217391304348,0.5172222222222222,0.405569988489151,0.5000000059604645,0.38333333730697633,0.36426730087670595,1.476790293749337,48.78048780487805,0.4333333333333333,0.45454547305901843,0.4444444552063942,0.522222230831782,0.11338472525149615
34,0.3822168508312102,1.150213299566532,44.44444444444444,0.53125,0.0,0.0,0.0,1.7839141195346213,71.875,0.7574404761904763,0.4863095320761204,0.71875,0.38020833767950535,1.4866873811778538,2.213992600888312,51.32275132275132,0.5980406746031747,0.2993055594464143,0.5763888905445734,0.2333333349476258,0.9865144306962048,2.0125294492126073,71.875,0.6927083333333334,0.0,0.0,0.0,3.5551698475044686,3.0948672780394295,38.46153846153847,0.75,0.3333333432674408,0.5,0.25,0.007726969527547541,1.4823808598829085,64.28571428571429,0.7,0.6857143342494965,0.9000000059604645,0.6000000089406967,0.014315513809642253,1.087856356560191,60.0,0.55,0.25,0.3333333432674408,0.20000000298023224,0.10292948054167,1.23889870992966,37.5,0.7333333333333333,0.0,0.0,0.0,0.44496664343058806,1.273889782352872,60.0,0.701111111111111,0.1523809532324473,0.2444444457689921,0.1266666680574417,0.6051658704422241,2.5401753419495954,51.21951219512195,0.4201388888888889,0.047619049747784935,0.16666666666666666,0.027777778605620067,0.5852133106278858
35,0.031447969055730406,1.1559905434833775,66.66666666666666,0.5625,0.375,0.375,0.375,1.6581605938599342,71.09375,0.8137648809523811,0.5927083399146795,0.6416666731238365,0.6187500040978193,0.0028919050151215617,1.6665368378789114,57.14285714285714,0.6164930555555556,0.47883598258097965,0.7020833368102709,0.4000000034769376,3.4166031426008123,1.1945779205170644,81.25,0.7255952380952381,0.36666667461395264,0.5,0.2916666716337204,0.0812871205109508,1.3480132419797524,61.53846153846154,0.5833333333333333,0.6285714358091354,0.6666666716337204,0.625,0.016157191627051766,1.2322441030775024,71.42857142857143,0.8958333333333333,0.7750000059604645,0.875,0.7083333432674408,0.013862344948089396,1.250306342356596,50.0,0.375,0.6333333551883698,0.5,0.875,0.07690986938392928,1.2749467747148537,37.5,0.3333333333333333,0.0,0.0,0.0,1.0814114040850238,1.124290831611301,60.86956521739131,0.631031746031746,0.362539686759313,0.48000000019868216,0.3211111158132553,0.3146043174903295,1.697391227235031,46.34146341463415,0.48333333333333334,0.39355461796124774,0.4555555631717046,0.39444445073604584,0.8821008770632999
36,0.1803485616007963,1.2478235433933564,55.55555555555556,0.5625,0.3333333432674408,0.30000001192092896,0.375,1.7850670483964928,71.09375,0.7561755952380952,0.5917162895202637,0.6145833358168602,0.6416666731238365,0.006981895652504615,1.651337601375213,61.904761904761905,0.6066716269841269,0.625573972860972,0.5953869099418322,0.7218253997464975,0.0005925539325056484,1.6442242033041268,75.0,0.7541666666666667,0.125,0.25,0.0833333358168602,0.00369431673472553,1.5723569407657054,69.23076923076923,0.8333333333333333,0.7500000298023224,0.8333333432674408,0.6904762089252472,0.0005856209394632473,1.31025308383803,71.42857142857143,0.7333333333333334,0.7750000357627869,0.9000000059604645,0.7000000178813934,0.020873782328372077,1.3592058970903176,50.0,0.375,0.3636363744735718,0.2857142984867096,0.5,0.003964916151412099,0.8778667388378898,75.0,0.6,0.8000000715255737,0.800000011920929,0.800000011920929,0.6045380039744904,1.2006781799938477,60.86956521739131,0.6027777777777779,0.4776231249173482,0.5215873082478841,0.5011111150185267,0.18200893838212218,2.241678549335319,36.58536585365854,0.45,0.16190476218859354,0.2222222238779068,0.1305555577079455,0.18371753653385314
37,0.5436060969157893,2.020805465198775,44.44444444444444,0.48333333333333334,0.29999998211860657,0.2142857164144516,0.5,2.13651670049763,70.3125,0.7362723214285715,0.571152813732624,0.5174107197672129,0.6900297645479441,0.020784359715456478,2.7095901999579617,59.78835978835979,0.5679067460317461,0.6757728519539038,0.5685515950123469,0.8940476228793462,0.003457505314153658,1.5209612394116343,75.0,0.8854166666666666,0.1666666716337204,0.25,0.125,0.005659158701430448,2.6665547254775794,53.84615384615385,0.6904761904761905,0.5499999821186066,1.0,0.380952388048172,0.007632275853994754,0.9972266714319666,78.57142857142857,0.8,0.8333333432674408,0.875,0.800000011920929,0.0005466712442395809,1.7433949670495452,70.0,0.7166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.5544470207482484,1.117409646675979,62.5,0.5333333333333333,0.6666666865348816,0.75,0.6000000238418579,0.3744497298333893,1.3238936318006533,63.47826086956522,0.6719444444444445,0.5214814841747284,0.6611111164093018,0.4700000067551931,0.013703999585529175,2.3643064882936935,41.46341463414634,0.5291666666666667,0.20952381193637848,0.4583333333333333,0.15833333631356558,0.4188692040080554
38,0.10556621373209606,2.008106952749692,55.55555555555556,0.46875,0.3333333432674408,0.30000001192092896,0.375,2.188973005423811,67.1875,0.709672619047619,0.5280438344925642,0.5648809568956494,0.6125000063329935,0.7012287762380246,1.966178164897978,59.25925925925925,0.6402777777777777,0.6276034253338972,0.6275793698926767,0.6847222273548444,0.6905987803459354,1.1546367744057835,81.25,0.7464285714285714,0.5166666731238365,0.625,0.4583333358168602,0.003249588963786016,1.3893838595797139,61.53846153846154,0.75,0.7023809850215912,0.8571428656578064,0.7000000029802322,0.0006370223020823252,1.2471637023995155,71.42857142857143,0.8333333333333333,0.7878788113594055,0.7916666567325592,0.800000011920929,0.013705940177886686,1.3006822826788418,70.0,0.78125,0.7857142686843872,0.8333333432674408,0.75,0.008203086560216264,2.021474402968714,37.5,0.5333333333333333,0.0,0.0,0.0,0.5683850496828253,1.5752221994612412,55.65217391304348,0.5291666666666666,0.4105820139249166,0.46666667262713113,0.3888888935248057,0.06352629879783703,3.1702011279484887,48.78048780487805,0.3909722222222222,0.5059829155604044,0.4017857213815053,0.6944444477558136,0.15989703388766272
39,0.6864223116938359,1.6562305550403371,33.33333333333333,0.53125,0.1428571343421936,0.1666666716337204,0.125,1.9861706072560545,71.09375,0.758891369047619,0.5296130981296301,0.5822916682809591,0.5364583376795053,0.0046965410619023915,2.1520166724919347,55.026455026455025,0.5849454365079364,0.5303902154167494,0.5874008014798164,0.5166666731238365,5.13926502748575e-06,1.4906747655964225,75.0,0.8184523809523809,0.125,0.25,0.0833333358168602,0.6646744853632843,2.7174056597489047,53.84615384615385,0.6666666666666667,0.533333346247673,1.0,0.375,0.0027908191361392886,1.470084521758069,71.42857142857143,0.6428571428571428,0.8333333432674408,0.9000000059604645,0.7857142984867096,0.004408755482687047,1.7226767503569662,60.0,0.6166666666666667,0.619047611951828,0.75,0.5833333432674408,0.021938224759938528,1.0365832221809572,50.0,0.6666666666666666,0.5,0.6666666865348816,0.4000000059604645,0.2492869184044857,1.4896253011417284,59.130434782608695,0.6102777777777778,0.4808658023675283,0.5244444499413172,0.4866666714350382,0.28192507042727294,2.755598424225952,36.58536585365854,0.4451388888888889,0.1369047611951828,0.1944444477558136,0.10833333432674408,0.02408367603014471
40,0.7453015318293438,1.408938719956223,33.33333333333333,0.40625,0.125,0.125,0.125,1.9139673737942573,69.53125,0.7509672619047619,0.5693716127425432,0.5514880986884236,0.6562500037252903,0.025588987075362474,1.7865139793951719,53.43915343915344,0.6000992063492062,0.34533730645974475,0.5243055572112402,0.2652777824550867,0.28649639160517193,1.1043267782288368,81.25,0.7589285714285715,0.3500000014901161,0.5,0.3125,0.008032597628580654,1.5454009753424212,61.53846153846154,0.75,0.7444444894790649,0.7750000059604645,0.75,0.0043221125554573905,1.9696425960701442,57.14285714285714,0.8541666666666667,0.563636377453804,0.9000000059604645,0.4583333432674408,0.12539217047370219,1.989034866281004,40.0,0.6166666666666667,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.27116112843601825,0.8186679192211264,75.0,0.6,0.8000000715255737,0.800000011920929,0.800000011920929,0.06090051984854803,1.3505837669540752,60.0,0.6186111111111111,0.49118327101071674,0.5822222252686818,0.4844444543123245,0.7904094918782251,2.0418431903716603,46.34146341463415,0.45,0.5423280497392019,0.5083333402872086,0.6250000049670538,0.04128448153611669
41,0.12793086218408092,1.655529456863407,55.55555555555556,0.45,0.75,0.7000000029802322,0.8333333432674408,2.0707168110358336,69.53125,0.7360119047619049,0.5991147793829441,0.6290178634226322,0.7083333414047956,0.0012916340230457663,2.155709471695707,60.317460317460316,0.5800347222222223,0.6333395888408025,0.5956349285940329,0.7156250054637591,0.03143185284524841,1.0246666618194988,84.375,0.8041666666666667,0.5833333432674408,0.6666666716337204,0.5416666716337204,0.05362188220351126,1.9809370787944496,61.53846153846154,0.6309523809523809,0.7333333492279053,0.9000000059604645,0.6190476417541504,0.002559928871983128,1.1566824569850098,71.42857142857143,0.59375,0.7878788113594055,0.800000011920929,0.7916666567325592,0.003351835234600715,2.4677915349894946,60.0,0.75,0.20000000298023224,0.5,0.125,0.028362220385121522,1.9152942106353275,50.0,0.8,0.3333333134651184,1.0,0.20000000298023224,0.0450912460606905,1.6725423221468352,54.78260869565217,0.5486111111111112,0.5108129024505615,0.4738095343112946,0.6288888941208521,0.20095100259984186,2.341344565070175,43.90243902439025,0.3519841269841269,0.23597884674866995,0.2888888915379842,0.2083333358168602,0.02954253930221365
42,0.046692269642139926,1.9897949035479288,55.55555555555556,0.48333333333333334,0.75,0.7000000029802322,0.8333333432674408,3.5282739381014068,64.0625,0.7732886904761904,0.6531250160187483,0.5333333425223827,0.9020833373069763,0.0003579565423093898,1.8893867936138449,58.730158730158735,0.634920634920635,0.586601140598456,0.596329373617967,0.6305555595705906,0.06306079257741486,1.4404307905498377,75.0,0.8375,0.5625,0.4833333417773247,0.75,0.001776395373319517,1.487391364625597,61.53846153846154,0.6166666666666667,0.7444444894790649,0.800000011920929,0.7000000178813934,0.0026697737625505234,1.4250647767888458,71.42857142857143,0.6875,0.7402597367763519,0.8333333432674408,0.6666666567325592,0.010918751832745618,1.7582166244489876,60.0,0.8125,0.75,0.75,0.75,0.011803016957709975,1.1570434658873792,62.5,0.6666666666666666,0.5714285969734192,1.0,0.4000000059604645,0.461977578218324,1.9947865585590303,49.56521739130435,0.587579365079365,0.42601732214291893,0.47920635243256887,0.4455555617809296,0.30011057211659375,2.5525236310498136,43.90243902439025,0.4611111111111111,0.45202020804087323,0.47361111640930176,0.4952381004889806,0.02427614636617457
43,0.6370478839858834,2.558589332190316,44.44444444444444,0.375,0.3333333432674408,0.25,0.5,2.542579261105438,69.53125,0.7815104166666667,0.6377660669386387,0.5729166734963655,0.8182291705161333,0.0061187420984678345,1.8885361909863767,58.201058201058196,0.615079365079365,0.588454607874155,0.6416666706403097,0.600496040036281,0.007852094973059167,1.179666269532218,87.5,0.7767857142857143,0.5166666731238365,0.625,0.5625,0.0016553791775602215,1.8372771360156723,53.84615384615385,0.6666666666666667,0.649350643157959,0.7333333492279053,0.5833333432674408,3.7942989663832984e-05,1.1820784791867993,78.57142857142857,0.5666666666666667,0.8295454680919647,0.9166666567325592,0.800000011920929,0.1086144463389181,1.7715707765166235,70.0,0.78125,0.6666666865348816,0.75,0.75,0.07723365827092711,1.255522738258931,37.5,0.5333333333333333,0.0,0.0,0.0,0.19027390959757562,1.6786523705557417,56.52173913043478,0.6628968253968254,0.37015873392422993,0.46666666865348816,0.3388888895511627,0.2756968480005371,2.0934208592972094,56.09756097560976,0.56875,0.4642857263485591,0.5083333378036817,0.5305555611848831,0.3264127525732189
44,0.017961781919609125,2.4030248655035042,44.44444444444444,0.41666666666666663,0.7727272808551788,0.6875,1.0,2.104755664711758,73.4375,0.8059895833333334,0.6440972331911325,0.6843750048428774,0.6833333373069763,0.05126937107266933,2.2029067148996035,52.910052910052904,0.5938740079365079,0.4171176142990589,0.5395833378036817,0.3755456420282523,1.1327575878660674,1.4477546599185045,75.0,0.8875,0.25,0.25,0.25,0.08613676876726678,2.1581357059327075,38.46153846153847,0.5595238095238095,0.533333346247673,0.6666666865348816,0.4761904925107956,0.0009302687343095806,2.2797939712506126,64.28571428571429,0.75,0.6969697177410126,0.9000000059604645,0.5833333432674408,0.024593726417053794,2.1654712456919567,60.0,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.02674988441943296,1.586171120464333,50.0,0.6666666666666666,0.3333333134651184,1.0,0.20000000298023224,0.24233367917824625,1.7911264469625487,59.130434782608695,0.6755555555555556,0.29650793472925824,0.4500000019868215,0.248888889948527,0.030867440289652003,3.259938382970451,41.46341463414634,0.4861111111111111,0.5938616991043091,0.5380952482422193,0.777777781089147,0.008412554519511716
45,0.0336451721033369,2.2749172567022593,55.55555555555556,0.375,0.30000001192092896,0.25,0.375,2.0988015790144137,71.875,0.720126488095238,0.5545860379934311,0.6145833376795053,0.5427083391696215,0.008235761868520966,2.6927091893684296,61.37566137566137,0.5932539682539683,0.6435904540121555,0.6029265926529964,0.7526289733747641,2.4748842946319334,1.9051689886358947,75.0,0.8666666666666667,0.125,0.25,0.0833333358168602,8.513628266629297e-05,3.179626609035802,46.15384615384615,0.7916666666666667,0.5000000149011612,0.875,0.375,0.0001010760409063969,1.4694271767874685,71.42857142857143,0.8,0.7402597665786743,0.9166666567325592,0.7000000029802322,0.00016144661041651251,3.1834983201809086,70.0,0.45,0.5,0.5,0.5,0.047150350630727984,1.084467498376358,62.5,0.8,0.5714285969734192,1.0,0.4000000059604645,1.1042404801715107,2.2417085492482327,62.60869565217392,0.6252777777777777,0.43841270804405214,0.5711111187934875,0.423333336909612,0.2632467869691574,3.1726684290566536,46.34146341463415,0.4291666666666667,0.34391534328460693,0.4444444477558136,0.3916666681567828,0.0046949669260630805
46,0.015104357329598389,1.2027038273636907,44.44444444444444,0.625,0.1666666716337204,0.25,0.125,1.9326466922624799,75.0,0.7866815476190475,0.5246031880378723,0.5760416723787785,0.5270833410322666,0.002705083199766638,2.2019547152794123,56.08465608465608,0.6335813492063491,0.5068121775984764,0.5857142886767784,0.4829365151623885,0.005746320927668692,1.6462452691485452,78.125,0.7291666666666666,0.25,0.5,0.1666666716337204,0.3972187002618518,2.778227473923529,61.53846153846154,0.8333333333333333,0.6666666865348816,1.0,0.5,2.0371539749069006e-05,1.3957491056135818,71.42857142857143,0.8174603174603174,0.792207807302475,0.875,0.7857142984867096,0.0012807904964704541,2.199948982773564,60.0,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.03602967414838287,1.9692872817789018,50.0,0.8,0.3333333134651184,1.0,0.20000000298023224,1.3054658552437934,2.0337489288354744,56.52173913043478,0.6273015873015874,0.5083046634991963,0.45285715063412985,0.6715873042742412,0.5806992952597521,3.2087513927903886,56.09756097560976,0.46230158730158727,0.44432233770688373,0.4444444477558136,0.4623015920321147,0.017685660328500004
