,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.6515207033863369,0.7146588132068853,58.201058201058196,0.5614583333333333,0.5005531559387842,0.5555555615574121,0.4743055614332358,0.47187730061558064,80.64516129032258,0.6,0.0,0.0,0.0,0.38577556380328226,0.6428544183133506,52.94117647058824,0.8333333333333334,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.7017943173934047,0.7493883371131252,55.55555555555556,0.375,0.8333333432674408,0.75,1.0,0.1184366127890953,0.59687455651246,61.53846153846154,0.8333333333333333,0.5952381044626236,0.625,0.625,0.689284790662304,1.6110367749227994,28.57142857142857,0.8035714285714286,0.375,0.2380952462553978,1.0,0.21152688667561118,0.6670258590672133,60.0,0.46875,0.800000011920929,0.75,0.875,0.648304889768117,0.6938111567304447,25.0,1.0,0.0,0.0,0.0,0.6914085135699555,0.7037528816118123,66.95652173913044,0.5643650793650793,0.0,0.0,0.0,0.3959664277557162,0.6950612011190083,58.536585365853654,0.5944444444444444,0.5292929460604986,0.5166666706403097,0.5694444477558136,0.7017628347682819
10,0.6134787142041971,1.0729928827012425,49.735449735449734,0.570486111111111,0.09867725024620692,0.2361111119389534,0.06458333445092042,0.5915652101171304,80.64516129032258,0.7726190476190476,0.0,0.0,0.0,0.3405116483281448,0.5741053528398696,52.94117647058824,0.7694444444444445,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.9378544835079484,0.9555703667801004,44.44444444444444,0.34375,0.0,0.0,0.0,0.7803041166485318,0.7818407296899536,53.84615384615385,0.5833333333333334,0.0,0.0,0.0,0.49709856701076366,0.4433967076974934,78.57142857142857,0.6166666666666667,0.2857142686843872,0.25,0.3333333432674408,0.2649027728913815,0.7616886775458875,60.0,0.53125,0.6666666716337204,0.75,0.625,0.4878848876599748,1.0721581447160735,25.0,0.8333333333333334,0.0,0.0,0.0,0.5300639064589664,0.7044584851064737,66.95652173913044,0.5966269841269842,0.0,0.0,0.0,1.0527320910611107,0.7109862125009685,46.34146341463415,0.5486111111111112,0.22857142488161722,0.3611111144224803,0.18055555721124014,0.6601843174601295
11,0.33674311747736535,0.9100889570074161,55.026455026455025,0.6230406746031746,0.2825396806001663,0.59027777860562,0.19702381268143654,0.47656369364158385,80.64516129032258,0.7410714285714286,0.0,0.0,0.0,0.4006064530903625,0.5554728526950933,58.82352941176471,0.8111111111111112,0.26666667064030963,0.3333333333333333,0.22222222884496054,0.6236485898459547,0.8330353562368111,55.55555555555556,0.41666666666666663,0.1666666567325592,0.5,0.10000000149011612,0.6997921349276721,0.5770910437309209,69.23076923076923,0.6875,0.625,0.625,0.625,0.5589437712760369,0.4717281816237084,78.57142857142857,0.7857142857142857,0.7000000029802322,0.625,1.0,0.41722271969299823,0.7430627074835285,50.0,0.6666666666666667,0.1428571492433548,0.5,0.0833333358168602,0.6176511205074903,0.7354615075621174,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.7384116660720735,0.6925835993158562,66.95652173913044,0.5323412698412698,0.0,0.0,0.0,0.5415258693717422,0.7143992126223623,56.09756097560976,0.5527777777777778,0.4279581606388092,0.583333338300387,0.3833333378036817,0.8987558788713021
12,0.3762187897658531,0.8048632590936214,59.25925925925925,0.5896081349206349,0.36459235350290936,0.5645833338300387,0.30555555907388526,0.42802964560187334,80.64516129032258,0.8267857142857142,0.0,0.0,0.0,0.47873376019346287,0.5631581938491542,58.82352941176471,0.7222222222222223,0.2777777711550395,0.6666666666666666,0.17777778208255768,0.6196732585104252,0.8366996192975025,33.33333333333333,0.35,0.1428571492433548,0.25,0.10000000149011612,0.46376431552441827,0.5713119931691739,69.23076923076923,0.8,0.6857142746448517,0.75,0.6666666865348816,0.8644444143389709,0.9181785721252896,50.0,0.9375,0.4761904925107956,0.3333333358168602,1.0,0.26289486204878454,0.7226391518226977,50.0,0.59375,0.2857142686843872,0.3333333432674408,0.25,0.7613299956619234,0.8910711654050181,25.0,0.6666666666666666,0.0,0.0,0.0,0.4584287315081245,0.6458913199384889,66.95652173913044,0.5501587301587302,0.0,0.0,0.0,0.38818695772998396,0.6924659231937521,63.41463414634146,0.6368055555555555,0.5334757963816324,0.6095238129297892,0.527777781089147,0.5193206980747523
13,0.8693541597951756,0.7930048072413266,55.026455026455025,0.615451388888889,0.5729273147881031,0.5382936596870422,0.658680564413468,0.49089334674735763,80.64516129032258,0.6666666666666666,0.0,0.0,0.0,0.45677287196027255,0.5752361650807305,52.94117647058824,0.8333333333333334,0.09523809949556987,0.3333333333333333,0.055555557211240135,0.6767332030652845,0.7640810993069695,55.55555555555556,0.34375,0.8333333432674408,0.75,1.0,0.6043421022579792,0.567390393954093,69.23076923076923,0.5833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.5929678943373248,1.9705802698241983,28.57142857142857,0.6916666666666667,0.36666665971279144,0.22500000149011612,1.0,0.17249035442951913,0.6908041656521349,70.0,0.4,0.7333333790302277,0.6500000059604645,0.9000000059604645,0.646393573582404,0.808055080201121,25.0,0.9166666666666666,0.0,0.0,0.0,0.5795510529377659,0.7050177938598243,68.69565217391305,0.5828571428571429,0.11111111243565877,0.2,0.07777777910232545,1.2544795209727542,0.7115843168103032,56.09756097560976,0.5868055555555556,0.44823233286539715,0.5055555651585261,0.4424603233734767,0.7345219719949524
14,0.33734493788017994,0.9142276912619567,59.78835978835979,0.6637152777777777,0.49041005844871205,0.653472226113081,0.43194444850087166,0.6323049472343575,77.41935483870968,0.7571428571428571,0.4583333432674408,0.3750000074505806,0.6666666716337204,0.14658462867754285,0.44535522634484603,76.47058823529412,0.8111111111111112,0.557692309220632,0.4857142964998881,0.6666666666666666,1.1040954514054298,0.9774895076849961,44.44444444444444,0.35,0.0,0.0,0.0,0.44445490875109134,0.6722375075529675,84.61538461538461,0.8125,0.8333333432674408,1.0,0.75,0.2398479126973225,1.0735523045304736,57.14285714285714,0.9166666666666667,0.5,0.3333333432674408,1.0,0.15993425607030728,0.7247248438972317,40.0,0.3,0.1428571492433548,0.25,0.10000000149011612,0.6060276619776687,1.4508101415674446,25.0,0.5833333333333334,0.0,0.0,0.0,0.42493030673141563,0.6737686609475668,63.47826086956522,0.5211507936507936,0.18698412775993348,0.2888888915379842,0.15000000198682148,0.6429634603997648,0.7361192262960521,60.97560975609756,0.5465277777777778,0.508116881052653,0.569444457689921,0.475000003973643,0.4848701098407874
15,0.16694442819281696,0.8568618939064485,55.026455026455025,0.5592013888888888,0.5631493603189787,0.5446428637951612,0.6253472299625477,0.523048014325171,77.41935483870968,0.6446428571428572,0.25,0.2083333358168602,0.375,0.3206772835577249,0.5335225713400489,70.58823529411765,0.8125,0.38333333532015484,0.6666666666666666,0.2833333412806193,0.5601811440061841,1.0923999577093686,44.44444444444444,0.375,0.7727272510528564,0.7142857164144516,0.875,0.398584008211942,0.6261936264247239,76.92307692307693,0.7666666666666666,0.7333333492279053,0.8333333432674408,0.6666666865348816,1.1795158633746317,1.222867936178458,50.0,0.8,0.472222238779068,0.3095238208770752,1.0,0.21114767299210194,0.7913121798360094,60.0,0.8,0.75,0.8333333432674408,0.7000000029802322,0.8417848822003723,0.7440138446707402,50.0,0.75,0.5,1.0,0.3333333432674408,0.3106630725303011,0.6926652242920741,61.73913043478261,0.6442857142857144,0.33492063681284584,0.4444444457689921,0.3411111126343409,0.4877189629157635,0.7327974729060499,53.65853658536586,0.6138888888888888,0.60264553129673,0.6333333427707354,0.6138888945182165,0.41356224640161676
16,0.03740419896254498,1.316485072579365,54.4973544973545,0.6318204365079365,0.6458846827348074,0.5228174719959497,0.9023809532324473,0.670188430482224,67.74193548387096,0.8101190476190476,0.49166667461395264,0.3541666716337204,0.875,0.8132576582734578,0.5043828848329602,76.47058823529412,0.7222222222222222,0.5454545617103577,0.4682539701461792,0.6666666666666666,0.583496624846686,0.8739879359483855,55.55555555555556,0.41666666666666663,0.38461539149284363,0.3125,0.5,0.26778589462989627,0.5460738269773114,69.23076923076923,0.7916666666666667,0.7636363804340363,0.6190476417541504,1.0,0.21985740581352395,5.191905990197711,21.428571428571427,0.3666666666666667,0.34285715222358704,0.2083333358168602,1.0,0.038213679651843295,0.6417958893657515,50.0,0.59375,0.6666666865348816,0.75,0.75,0.4845822513753512,0.696911503557105,87.5,0.8333333333333334,0.9090909361839294,1.0,0.8333333134651184,0.5488913708102112,0.7692515119217351,66.95652173913044,0.6499206349206349,0.251111114025116,0.3,0.2500000019868215,0.25620677908464345,0.6960894311262449,48.78048780487805,0.5821428571428572,0.3285714238882065,0.4722222288449605,0.28095238904158276,0.42752990042592387
17,0.5380177411391479,0.9338826715482792,55.026455026455025,0.645610119047619,0.564135417342186,0.5701388965050379,0.6754960380494595,0.5187556022687618,80.64516129032258,0.8035714285714286,0.2916666716337204,0.3333333358168602,0.375,0.12667345449648107,0.4532527839573694,94.11764705882352,0.8333333333333334,0.629629651705424,0.6666666666666666,0.600000003973643,0.6710256443625233,0.9425127471419464,44.44444444444444,0.5166666666666666,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.3024718471851559,0.5037256775005705,76.92307692307693,0.9166666666666667,0.7857142984867096,0.7000000029802322,1.0,0.023601793356349484,2.0025192205297775,42.857142857142854,0.75,0.375,0.30000001192092896,0.5,0.6620849431525416,0.6791870792887533,60.0,0.36666666666666664,0.6666666865348816,0.625,0.800000011920929,0.7288794502721719,0.621865500162201,75.0,0.75,0.800000011920929,1.0,0.6666666865348816,0.6545965453131649,0.7404238480791941,65.21739130434783,0.6438492063492064,0.36698413093884785,0.42666666706403095,0.41111111640930176,0.9557957115939496,0.8695116183811619,51.21951219512195,0.5750000000000001,0.4444444477558136,0.4972222199042638,0.4333333373069763,0.2177587638766898
18,0.10440980090145378,1.077183211763603,60.317460317460316,0.6998263888888889,0.44042208418250084,0.631448415418466,0.40486111616094905,0.530972674220262,77.41935483870968,0.6958333333333333,0.2666666731238365,0.3333333358168602,0.25,0.3158608197558769,0.340639242056796,76.47058823529412,0.8111111111111112,0.8585858742396036,0.7777777711550394,1.0,0.6492007077264266,1.0424714002245665,44.44444444444444,0.4375,0.7727272510528564,0.7142857164144516,0.875,0.35966371030136424,0.7563492229089719,69.23076923076923,0.6833333333333333,0.761904776096344,0.625,1.0,0.2496379082705443,1.2147304444329303,64.28571428571429,0.9285714285714286,0.5357142984867096,0.36666667461395264,1.0,0.1760626544442206,0.6714580033829608,70.0,0.3,0.7333333790302277,0.6500000059604645,0.9000000059604645,0.40315089410173954,0.5731394789225621,62.5,0.9166666666666666,0.6666666865348816,1.0,0.5,0.5111418044093452,0.7659194173151529,63.47826086956522,0.6153571428571428,0.4277777830759684,0.46888889173666637,0.46777778267860415,1.0329585387196685,0.7890150066841601,43.90243902439025,0.5249007936507937,0.3861111104488373,0.6666666666666666,0.32103174924850464,0.3818264792676754
19,0.16079561396565323,0.9974007950752304,60.317460317460316,0.644890873015873,0.5695212334394455,0.5998015950123469,0.6093750031044086,0.6660001723749629,80.64516129032258,0.6875,0.1666666716337204,0.25,0.125,0.21006557420279362,0.28007837220075793,88.23529411764706,0.8333333333333334,0.629629651705424,0.600000003973643,0.6666666666666666,0.43644131647057705,1.1016921036000942,44.44444444444444,0.375,0.7727272510528564,0.7142857164144516,0.875,0.0807055977140031,0.5386842398592735,69.23076923076923,0.7083333333333333,0.6857142746448517,0.6666666865348816,0.75,0.1319596426743411,2.0435183370706507,50.0,1.0,0.4523809552192688,0.30000000447034836,1.0,0.11982410990863675,0.7329956335446728,60.0,0.36666666666666664,0.6969697177410126,0.5833333432674408,0.9000000059604645,0.34950489354585734,0.9421170560016742,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.5275351636634249,0.8389195763767102,61.73913043478261,0.5551984126984127,0.28777778148651123,0.373333336909612,0.25555555820465087,0.3611682979996481,1.0171852042021623,41.46341463414634,0.5722222222222222,0.13888889054457346,0.25,0.0972222238779068,0.18482898751699514
20,0.06136011569317542,0.8864912933417244,60.84656084656085,0.6276041666666667,0.5207010693848133,0.6659722278515497,0.4854166731238365,0.5370476851766268,80.64516129032258,0.6166666666666667,0.2916666716337204,0.375,0.25,0.8695213812038997,0.4051295114733208,70.58823529411765,0.7083333333333334,0.4285714228947957,0.4444444477558136,0.4166666666666667,0.4930823433372554,1.1609343317016192,44.44444444444444,0.4375,0.722222238779068,0.7000000029802322,0.75,0.8470637859236706,0.43797767617196837,69.23076923076923,0.75,0.6666666865348816,0.75,0.75,0.06372613264347028,0.37586602784289175,78.57142857142857,1.0,0.7857142984867096,0.7000000029802322,1.0,0.054949938676239415,1.6266786529218293,50.0,0.625,0.2857142686843872,0.3333333432674408,0.25,0.6458835443095201,0.5879643611119764,75.0,0.9166666666666666,0.800000011920929,1.0,0.6666666865348816,0.3875053809988458,0.9067681028020678,60.86956521739131,0.582857142857143,0.39936508536338805,0.3644444465637207,0.4777777830759684,0.2891998456146805,0.8712178858881905,43.90243902439025,0.4770833333333333,0.1989418069521586,0.3888888905445735,0.13611111293236414,0.5742775982616134
21,0.3507050863558323,0.8408030946364229,59.78835978835979,0.6257688492063491,0.6110690422356129,0.5911706456293663,0.6763888963808616,1.1132307004549613,58.06451612903226,0.6571428571428571,0.446428582072258,0.3125000037252903,0.875,0.16416898368209884,0.6662261293701861,70.58823529411765,0.8333333333333334,0.8424242536226908,0.7460317611694336,1.0,0.3976557725259898,1.0231715060394297,44.44444444444444,0.5,0.7727272510528564,0.7142857164144516,0.875,0.5427593752844642,0.5355418336854705,69.23076923076923,0.78125,0.8333333432674408,0.75,1.0,0.25041955840506186,1.4744861090162478,42.857142857142854,1.0,0.4285714477300644,0.28333333879709244,1.0,0.17503340706253395,0.7263726615580697,70.0,0.8666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.32312620070731324,0.49847944124748306,75.0,0.75,0.8571428656578064,0.75,1.0,0.4501753915986922,0.6807403176360097,62.60869565217392,0.6185317460317459,0.40984127124150593,0.42777778108914694,0.4844444493452708,0.5887848327440524,0.893836647049197,63.41463414634146,0.5388888888888889,0.5908674597740173,0.5523809591929117,0.6555555562178293,0.42157085555495594
22,0.47436649106861917,0.8923789405010734,64.02116402116403,0.594965277777778,0.5795785325268904,0.6340277853111426,0.570833341528972,0.5651585485969688,74.19354838709677,0.7113095238095238,0.380952388048172,0.4375,0.375,1.2340811146182273,0.36697859200765137,76.47058823529412,0.8125,0.8720539013544718,0.7904762029647827,1.0,0.12519815057130618,1.4496368964480029,55.55555555555556,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.8773471821179265,0.6852264876427084,69.23076923076923,0.75,0.7301587760448456,0.6000000089406967,1.0,0.04419840683796001,1.4739603005497488,57.14285714285714,1.0,0.5428571552038193,0.416666679084301,1.0,0.13996023958264325,0.6086973908671667,70.0,0.8333333333333333,0.7500000298023224,0.6071428656578064,1.0,0.6588786561363401,0.4619565380980542,75.0,0.9166666666666666,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.4914569864892124,1.00247757168284,59.130434782608695,0.5900000000000001,0.4601587375005086,0.4211111168066661,0.5522222260634104,1.0689979347392449,0.7900252245411188,48.78048780487805,0.4791666666666667,0.5353535413742065,0.600000003973643,0.5,0.6363070067063106
