,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
24,0.3092846734570852,1.0653858851856863,61.73913043478261,0.6589285714285714,0.38857143322626747,0.3588888923327128,0.500000003973643,0.9374455647149949,75.0,0.8596354166666667,0.7110299598425627,0.7677083425223827,0.7031250074505806,0.003020159345221834,0.2148320722880279,93.54838709677419,0.8416666666666667,0.625,0.75,0.5833333358168602,0.06764159423986915,0.393441570003982,82.35294117647058,0.7680555555555556,0.5462963183720907,0.5833333333333334,0.5166666706403097,0.5670853959629456,0.6937541442806229,66.66666666666666,0.5166666666666666,0.3333333432674408,0.375,0.30000001192092896,0.7750148511931375,1.1192789515690813,61.53846153846154,0.875,0.5,0.5,0.5,0.01964833899979416,1.7068270820874327,28.57142857142857,0.5333333333333333,0.3650793880224228,0.226190485060215,1.0,0.10332285872474986,0.6476683632565038,50.0,0.8666666666666667,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.3094013741748592,2.0216627453124394,25.0,0.25,0.0,0.0,0.0,0.23025598012706394,1.1532229851467772,43.90243902439025,0.6532738095238095,0.1962963044643402,0.4166666666666667,0.13095238308111826,0.8544548972761475
25,0.30709904342450645,1.0017342590597298,59.130434782608695,0.5012698412698413,0.2768254001935323,0.32222222288449603,0.2944444457689921,1.5958205910549403,70.3125,0.8572916666666667,0.6025974154472351,0.8187500052154064,0.510416672565043,2.13895055092359,0.519527732019503,90.32258064516128,0.8083333333333333,0.36666667461395264,0.5,0.2916666716337204,0.06499379352229974,0.3848942194451713,88.23529411764706,0.7222222222222222,0.9166666666666666,1.0,0.8666666746139526,0.3424444722230103,1.194212842338902,33.33333333333333,0.5833333333333333,0.0,0.0,0.0,0.06890294445516021,0.9525563303522652,61.53846153846154,0.8,0.5666666775941849,0.6666666716337204,0.5000000149011612,0.003609572838532258,2.738621431411574,28.57142857142857,0.6583333333333333,0.3650793880224228,0.226190485060215,1.0,0.16990120023754804,1.028012843140346,40.0,0.5625,0.0,0.0,0.0,0.051175525639883104,0.7344584202612734,50.0,0.75,0.5,1.0,0.3333333432674408,0.304411260149726,1.1029992621133873,60.97560975609756,0.6687500000000001,0.764069269100825,0.6597222238779068,0.9583333333333334,0.5321076159121799
26,0.5698723934880434,1.0505301994992489,65.21739130434783,0.5001587301587301,0.39731601675351463,0.4833333353201548,0.4030158748229345,1.1018133867718,78.125,0.8449776785714286,0.7669101860374212,0.7906250022351742,0.7666666693985462,0.007825244231093062,0.17876279646094398,96.7741935483871,0.825,0.7000000029802322,0.75,0.6666666716337204,0.013304647632017075,0.4365360718639993,82.35294117647058,0.75,0.8888888955116272,1.0,0.8333333333333334,0.06072537323151245,1.0462658277360397,55.55555555555556,0.45,0.38461539149284363,0.3125,0.5,0.5292782188988875,0.7659453305502525,69.23076923076923,0.9,0.625,0.800000011920929,0.6666666716337204,0.15900183472322219,2.4798192368970633,28.57142857142857,0.9166666666666667,0.36666665971279144,0.22500000149011612,1.0,0.11837084180508359,0.6535519513731122,80.0,0.5833333333333333,0.4615384638309479,0.4285714328289032,0.5,0.1397433336321431,0.3633782998599281,100.0,1.0,1.0,1.0,1.0,0.6069075240560545,0.932522375787087,68.29268292682927,0.6916666666666668,0.6346801519393921,0.5595238159100214,0.8000000019868215,1.2291972081452165
27,1.467014359082827,1.910762388251112,67.82608695652173,0.5013888888888889,0.07777777910232545,0.13333333333333333,0.055555556217829385,1.574753619564364,68.75,0.87265625,0.5982142966240644,0.7239583376795053,0.5552083402872086,0.0022587616952194772,0.34992568767058324,93.54838709677419,0.7166666666666667,0.375,0.5,0.3333333358168602,0.06358430093359499,0.22070901138840437,94.11764705882352,0.7916666666666666,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.3717250563578669,1.1176394957542555,55.55555555555556,0.46875,0.6666666716337204,0.75,0.625,0.5977475379528058,1.5787736796718466,69.23076923076923,0.7395833333333333,0.7333333492279053,0.5833333432674408,1.0,0.0011678413607084449,1.7600232275870542,28.57142857142857,0.575,0.36666665971279144,0.22500000149011612,1.0,0.20842842333440412,1.140046017808563,60.0,0.36666666666666664,0.7179487347602844,0.5625,1.0,0.005729977234837118,0.36341867709322734,87.5,1.0,0.9090909361839294,1.0,0.8333333134651184,0.6019597944014291,1.2544036448366813,51.21951219512195,0.5625,0.4074675341447194,0.4305555572112401,0.3888888855775197,0.08516956754796673
28,0.6960998869231024,1.1615673424666222,55.65217391304348,0.5515873015873016,0.39015873670578005,0.41666667064030966,0.4533333361148834,1.3350331146234624,77.34375,0.8473958333333333,0.7718344293534756,0.7854166720062494,0.8156250081956387,0.0007327612805093597,0.275616330356416,93.54838709677419,0.7916666666666666,0.5,0.5,0.5,0.024018330182250653,0.34514757278413366,88.23529411764706,0.7888888888888889,0.5833333333333334,0.6666666666666666,0.5333333412806193,0.08893010549225307,0.5428550572266561,77.77777777777779,0.6166666666666667,0.4545454680919647,0.4166666567325592,0.5,0.7802422974543585,0.9361488883782788,53.84615384615385,0.7395833333333333,0.4166666716337204,0.5,0.375,0.005107856733520485,0.45716906065227575,85.71428571428571,0.75,0.5,0.5,0.5,0.12342659293903979,0.6849918564070778,80.0,0.43333333333333335,0.7878788113594055,0.6666666567325592,1.0,0.02287426225051685,0.5726158809150395,62.5,1.0,0.6666666865348816,1.0,0.5,0.5618274007663363,1.0751626312259264,63.41463414634146,0.6256944444444444,0.4722222288449605,0.5722222228844961,0.4305555522441864,0.22458574929640812
29,0.22019385969995597,1.220353936770909,46.08695652173913,0.6285714285714284,0.4476863940556844,0.3784127026796341,0.7233333388964335,1.2106375538549325,73.4375,0.8802083333333335,0.6975694503635168,0.7979166731238365,0.669791673310101,0.16288204362598802,0.37975112215684087,90.32258064516128,0.7,0.32500000298023224,0.5,0.2500000074505806,0.06491221615783253,0.4310590879385462,88.23529411764706,0.7857142857142857,0.6111111243565878,0.6666666666666666,0.5714285771052042,0.1909557965830695,0.7961707407943659,66.66666666666666,0.53125,0.8333333432674408,0.800000011920929,0.875,0.25952657035231064,0.9374937198364633,69.23076923076923,0.7083333333333333,0.6666666865348816,0.625,0.800000011920929,0.00610213931808095,0.36310785413342705,85.71428571428571,0.875,0.75,0.75,0.75,0.1636040803987066,0.6255570350917555,50.0,0.625,0.5833333432674408,0.75,0.5,0.2732668772477522,0.40459340080191253,75.0,1.0,0.800000011920929,1.0,0.6666666865348816,0.2854083229745032,0.9268541550911077,63.41463414634146,0.6291666666666668,0.5842592815558115,0.5833333333333334,0.6333333353201548,0.828641240441591
30,0.47071113755677085,1.2619362536057446,57.391304347826086,0.49246031746031754,0.3277248720328013,0.3322222272555033,0.4444444457689921,1.2099596865777817,78.125,0.8619791666666667,0.7814890183508396,0.7916666753590107,0.8125000074505806,0.0010576693290190314,0.30470335209981214,93.54838709677419,0.7916666666666666,0.5833333432674408,0.75,0.5,0.004125693258931906,0.3440735257374308,88.23529411764706,0.7857142857142857,0.6111111243565878,0.6666666666666666,0.5714285771052042,0.0752720009550568,0.5602749928736139,88.88888888888889,0.625,0.944444477558136,0.9000000059604645,1.0,0.2711450690870913,0.9336905576808922,76.92307692307693,0.78125,0.8333333432674408,0.800000011920929,0.875,0.08675473723318373,0.8623541030890891,57.14285714285714,0.6166666666666667,0.3333333432674408,0.25,0.5,0.137850045891127,0.6746398371539322,60.0,0.7666666666666666,0.800000011920929,0.800000011920929,0.800000011920929,0.04113155402024959,0.377625240462901,75.0,1.0,0.800000011920929,1.0,0.6666666865348816,0.24135604726102222,0.998447851806734,60.97560975609756,0.6263888888888889,0.5202380915482839,0.5972222288449606,0.48055556416511536,0.09292976358490715
31,0.19505138542929198,1.2002331053694721,60.0,0.5455158730158729,0.31634920835494995,0.3500000019868215,0.3422222266594569,1.5677494593494359,69.53125,0.8786458333333335,0.6336490027606487,0.8479166720062494,0.5614583408460021,0.000758024200223848,0.21572010198267208,96.7741935483871,0.9583333333333334,0.75,0.75,0.75,0.0059687787099173195,0.3514859849768903,82.35294117647058,0.7916666666666666,0.879629651705424,0.850000003973643,0.9166666666666666,0.5370820991690015,0.7810408202058254,55.55555555555556,0.55,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.5199295584883273,1.3001025198574676,84.61538461538461,0.8666666666666667,0.875,0.800000011920929,1.0,0.02775095584286288,1.8031169632634843,42.857142857142854,0.875,0.4285714477300644,0.28333333879709244,1.0,0.021040651029241252,0.75378133506643,70.0,0.8,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.08685783111459165,0.1907594842559925,100.0,1.0,1.0,1.0,1.0,0.13721282555032274,1.2072644335035954,60.97560975609756,0.6041666666666666,0.5898989935715994,0.507936512430509,0.722222218910853,0.08197481684615547
32,0.11004729531085392,1.5317987990198152,63.47826086956522,0.5740079365079365,0.36984126766522724,0.3944444497426351,0.42444444994131725,1.3739720076754403,78.125,0.8667038690476191,0.7520247250795364,0.7625000029802322,0.7983630988746881,0.012887992062049533,0.2888150989299853,93.54838709677419,0.7708333333333334,0.6166666746139526,0.6666666716337204,0.625,0.0035007959342888903,0.5594881501359928,88.23529411764706,0.8333333333333334,0.944444457689921,0.9047619104385376,1.0,0.08556705123086206,1.4704721067991002,33.33333333333333,0.55,0.0,0.0,0.0,0.2810211349860532,0.873976530662419,69.23076923076923,0.75,0.5833333432674408,0.8333333432674408,0.5000000149011612,0.001325406382746498,1.7162621445543433,35.714285714285715,0.6607142857142857,0.4107142984867096,0.27142857760190964,1.0,0.07113032782020727,1.8414678931199493,40.0,0.65625,0.0,0.0,0.0,0.0661421002858079,0.20954540803195623,100.0,1.0,1.0,1.0,1.0,0.3815022858390648,1.1467330237492601,65.85365853658537,0.6159722222222223,0.7779461542765299,0.6968254049619039,0.8916666706403097,0.06472777011482592
33,0.0315751384944988,2.0616652016297583,48.69565217391305,0.48444444444444446,0.43685685594876605,0.3364285786946615,0.6844444473584493,1.367168745538689,74.21875,0.8809895833333332,0.6632208228111267,0.7316964343190193,0.6563988151028752,0.001695763973638866,0.23055913960343824,96.7741935483871,0.9285714285714286,0.75,0.75,0.75,0.002185457937949917,0.77784540031075,82.35294117647058,0.7888888888888889,0.850000003973643,1.0,0.7555555701255798,0.010584861758672532,0.9355202395065729,44.44444444444444,0.45,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.2585092830006823,1.2068466041234285,69.23076923076923,0.775,0.6666666865348816,0.625,0.800000011920929,0.0033591529232231527,1.3061001738916853,50.0,0.8035714285714286,0.4523809552192688,0.30000000447034836,1.0,0.006657768993728132,0.8086494744027279,60.0,0.8666666666666667,0.75,0.8333333432674408,0.7000000029802322,0.05542742999491436,0.7477296257170744,62.5,0.8333333333333334,0.6666666865348816,1.0,0.5,0.7302600939423928,1.3264241552840024,53.65853658536586,0.6083333333333333,0.361111119389534,0.5000000049670538,0.3055555621782939,0.33374903953911395
34,1.1927405049927837,1.6594771490028266,63.47826086956522,0.569126984126984,0.31936508417129517,0.3888888915379842,0.28777778148651123,1.6146334668686753,78.125,0.843452380952381,0.7482639010995626,0.7755208387970924,0.8041666708886623,0.0022068932944007947,0.21584179020829006,96.7741935483871,0.9375,0.9166666716337204,1.0,0.875,0.45412076750239466,0.7464795344769826,82.35294117647058,0.8125,0.5714285771052042,0.6666666666666666,0.5,0.03894896290262348,1.0003722895521876,44.44444444444444,0.55,0.1428571492433548,0.25,0.10000000149011612,0.23513841298594018,1.2057711203506996,69.23076923076923,0.8333333333333333,0.6666666716337204,0.6666666716337204,0.6666666716337204,0.00014819404521208832,2.2448761229458265,28.57142857142857,0.8035714285714286,0.375,0.2380952462553978,1.0,0.18724006032352683,1.2813228405071029,60.0,0.5,0.2857142984867096,0.5,0.20000000298023224,0.018932191786640344,0.14115961584856404,100.0,1.0,1.0,1.0,1.0,0.34846012265874843,1.3892245141730895,46.34146341463415,0.5611111111111112,0.26653440296649933,0.4166666716337204,0.20555556068817774,0.008054608634445492
35,0.5733308944575758,1.6757468988110116,49.56521739130435,0.543968253968254,0.37724868257840477,0.35722222526868186,0.47777777910232544,1.2503343789002257,75.78125,0.8746651785714287,0.7200487088412046,0.7687500026077032,0.7236607205122709,0.0028390859958163845,0.26666565639857576,90.32258064516128,0.8583333333333334,0.4000000059604645,0.4166666716337204,0.4166666716337204,0.0002171339621096971,1.1738264419387796,64.70588235294117,0.7680555555555556,0.3333333333333333,0.6666666666666666,0.23333333432674408,0.068053506159893,0.6935393854393995,66.66666666666666,0.625,0.8636363744735718,0.7857142984867096,1.0,0.39993746957168713,1.1153109627533424,61.53846153846154,0.6833333333333333,0.533333346247673,0.5833333432674408,0.5000000149011612,0.03373553679177858,0.33825349787158826,78.57142857142857,0.8583333333333334,0.25,0.25,0.25,0.00040582020001842114,0.8747025851029667,50.0,0.3333333333333333,0.3333333432674408,0.375,0.30000001192092896,0.009347917315532014,0.23910863748412328,100.0,1.0,1.0,1.0,1.0,0.04689182977339432,1.0092575785898954,58.536585365853654,0.5895833333333333,0.6575757712125778,0.7111111183961233,0.6583333412806193,0.11238473549330827
36,0.5247094417151404,1.8445210352703325,45.21739130434783,0.5068650793650794,0.4598797619342804,0.3666666766007741,0.723333336909612,1.3072274565414497,82.03125,0.8509300595238096,0.8070391565561295,0.7744791675359011,0.8916666693985462,0.00036249469169453405,0.20794295853017244,93.54838709677419,0.8928571428571428,0.75,0.75,0.75,0.005434948791504334,0.9208322355169211,76.47058823529412,0.7694444444444445,0.4722222288449605,0.6666666666666666,0.36666667461395264,0.17239320346920625,1.0480143460912459,55.55555555555556,0.375,0.8333333432674408,0.75,1.0,0.12011077373389296,1.289892054424126,61.53846153846154,0.875,0.533333346247673,0.6666666716337204,0.5,0.0057327847080094,0.5494075611872196,71.42857142857143,0.8333333333333333,0.533333346247673,0.4166666716337204,0.75,0.5606864504342584,1.1429709544195255,50.0,0.4666666666666667,0.5,0.75,0.6000000014901161,0.007810509070009479,0.13125707324152622,100.0,1.0,1.0,1.0,1.0,0.19189409935513202,2.1911576312656513,51.21951219512195,0.4694444444444444,0.21666666865348816,0.4444444477558136,0.14484127362569174,1.6474451981568545
37,0.32997102495038827,1.569958259983445,59.130434782608695,0.45337301587301587,0.3016931235790253,0.2877777834733327,0.3277777791023254,1.465689154618207,76.5625,0.8393229166666667,0.7421807572245598,0.8145833387970924,0.7489583417773247,0.00014973231896293882,0.18765295396951104,96.7741935483871,0.825,0.7000000029802322,0.75,0.6666666716337204,0.00026795177863530835,0.49347734032576585,88.23529411764706,0.75,0.600000003973643,0.6666666666666666,0.5555555621782938,0.049946859922065816,0.9028844008788326,44.44444444444444,0.5166666666666666,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6357967772386647,1.6557538051050922,61.53846153846154,0.8,0.5666666775941849,0.6666666716337204,0.5000000149011612,0.0004907930543204901,4.158105200417697,28.57142857142857,0.9285714285714286,0.396825410425663,0.26250000298023224,1.0,0.02207996725227862,1.0370263496919676,80.0,0.6666666666666667,0.4615384638309479,0.4285714328289032,0.5,0.009451112089622925,0.5280334404658351,50.0,1.0,0.5,1.0,0.3333333432674408,0.16972195834514658,0.9536180412592784,58.536585365853654,0.6104166666666667,0.47121212879816693,0.527777781089147,0.43888889749844867,0.3241297435795113
38,0.26301326007538517,1.5671611350317638,56.52173913043478,0.540873015873016,0.37714285850524903,0.374444450934728,0.42222222487131755,1.729704586450399,75.0,0.8872395833333333,0.7202877067029476,0.8093750011175871,0.7250000080093741,4.265061930472689e-05,0.24527827268225294,96.7741935483871,0.9666666666666667,0.9500000029802322,1.0,0.9166666716337204,0.0038299510029884618,0.5749538314276145,88.23529411764706,0.7777777777777778,0.5696969827016195,0.6666666666666666,0.5,0.0033045146854190654,0.9565863187640653,44.44444444444444,0.5,0.25,0.25,0.25,0.03862923274613866,1.555073721856678,61.53846153846154,0.8666666666666667,0.5357142686843872,0.75,0.5000000149011612,0.000160483350231517,0.6375213573033466,78.57142857142857,0.5583333333333333,0.3333333432674408,0.5,0.25,0.019200618460325794,1.628952390925057,40.0,0.59375,0.3333333432674408,0.5,0.25,0.12807302678166113,1.1216026217721684,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.12264819322587307,1.1501714613127527,56.09756097560976,0.5589285714285714,0.6018518507480621,0.6111111044883728,0.5944444388151169,0.14427704432257019
39,0.24399022869047454,2.3665520238776474,42.608695652173914,0.6119444444444445,0.43447330594062805,0.33269841770331066,0.7711111148198445,2.185053308226592,71.09375,0.84609375,0.6139881126582623,0.8750000037252903,0.508333339355886,0.0008146648324927889,0.2939342482770701,93.54838709677419,0.8583333333333334,0.625,0.75,0.5833333358168602,0.1630601631393424,1.3663898340198637,64.70588235294117,0.7916666666666666,0.35555556416511536,0.6666666666666666,0.25,0.09322936121535136,0.9257817065406493,55.55555555555556,0.5833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.2683631377536096,1.6331119227410171,61.53846153846154,0.9,0.5357142686843872,0.75,0.5000000149011612,0.006758392841087392,0.3547420673124119,85.71428571428571,0.9583333333333333,0.5,0.5,0.5,0.002594820526325717,0.808207707244361,70.0,0.8,0.8333333432674408,0.875,0.800000011920929,0.008706930677101854,0.49326392737927754,87.5,1.0,0.9090909361839294,1.0,0.8333333134651184,0.04621553171171152,1.6777328082053178,48.78048780487805,0.5,0.2550264696280162,0.511111115415891,0.19166667014360428,0.8896845843503106
40,0.4522845233293422,1.4806821967671262,61.73913043478261,0.48341269841269846,0.11185185313224792,0.21111111243565878,0.08000000218550364,1.473240663870577,75.78125,0.84921875,0.7264565415680408,0.8156250026077032,0.6833333428949118,0.0006254575005122418,0.3749125749248565,90.32258064516128,0.8416666666666667,0.45000000298023224,0.5,0.4166666716337204,0.0020283198629124696,1.1518340295126688,64.70588235294117,0.7444444444444445,0.32380953431129456,0.6666666666666666,0.21666666865348816,0.08478054512644945,0.9213575117533358,66.66666666666666,0.5833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.05579973965458703,1.3125525818040296,61.53846153846154,0.7916666666666667,0.5357142686843872,0.5833333432674408,0.5,0.0020199259022150636,0.7086871303103334,85.71428571428571,0.55,0.25,0.5,0.1666666716337204,0.006458275610383607,1.2045803957147452,60.0,0.5625,0.6666666865348816,0.800000011920929,0.625,0.0005508846161658701,1.5187799169235978,37.5,0.8333333333333334,0.2857142984867096,1.0,0.1666666716337204,0.09420972537749289,2.298713504927913,46.34146341463415,0.6444444444444445,0.17857142786184946,0.3888888905445735,0.12500000248352686,0.06646799207941873
41,0.032129180840774596,2.01692620468682,51.30434782608696,0.46599206349206346,0.33308321237564087,0.3211111158132553,0.4285714308420817,1.8111080983712697,82.03125,0.8263020833333334,0.8288645539432764,0.7906250022351742,0.8895833343267441,0.00032361447660320293,0.1396750863521944,93.54838709677419,1.0,0.8666666746139526,0.875,0.9166666716337204,0.00014250407163584087,0.2698581294113888,88.23529411764706,0.8055555555555555,0.6111111044883728,0.6111111044883728,0.6111111044883728,0.03742211949024844,1.6508095584568145,44.44444444444444,0.46875,0.7727272510528564,0.7142857164144516,0.875,0.031017031072318874,1.8990996114910907,61.53846153846154,0.875,0.5357142984867096,0.6666666716337204,0.7000000029802322,7.095743936620614e-05,2.543428769754577,35.714285714285715,0.875,0.3888888955116272,0.24285715073347092,1.0,0.00035596158119237376,1.3087176023635378,60.0,0.625,0.6969697177410126,0.7857142984867096,0.75,0.0007534511375423795,0.6883023293758852,62.5,1.0,0.6666666865348816,1.0,0.5,0.10819105983613768,1.3119452217245815,60.97560975609756,0.5694444444444444,0.7333333492279053,0.6634920785824457,0.8777777850627899,0.14264306068225618
42,0.0022762151655560388,2.038377499923952,57.391304347826086,0.5111111111111111,0.28349206447601316,0.28333333631356555,0.3503174642721812,1.8286624020126045,77.34375,0.8591145833333333,0.707760650664568,0.714583333581686,0.7302083345130086,0.0015231247007781064,0.23960949332147105,96.7741935483871,0.8125,0.6666666716337204,0.75,0.625,0.0014572743131828257,0.5226673149097842,82.35294117647058,0.8111111111111112,0.588744600613912,0.5277777711550394,0.6666666666666666,0.017960877306490656,0.8626100160756672,77.77777777777779,0.59375,0.875,0.875,0.875,0.40757711553513215,1.9074828360705287,53.84615384615385,0.8666666666666667,0.4166666716337204,0.6666666716337204,0.3333333432674408,0.007251655429501354,4.9249236086425965,28.57142857142857,0.7946428571428572,0.375,0.2380952462553978,1.0,0.039601228922131686,1.137475659177325,70.0,0.5416666666666667,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.007033858351086998,1.7801249381269222,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.09545875509883112,1.2928028382594654,58.536585365853654,0.7067460317460318,0.566498339176178,0.54206349949042,0.6968254049619039,0.18188218214192625
43,0.39480433747801186,1.9504134690296273,60.0,0.5136111111111111,0.34015873273213704,0.37111111481984455,0.34555555979410807,2.137488864669888,78.90625,0.8355282738095238,0.7732902728021145,0.7233630996197462,0.8843750022351742,0.00014640777041456912,0.7879176417407068,80.64516129032258,0.9642857142857143,0.658333346247673,0.5000000074505806,1.0,0.0009065714454384802,0.3483212088942015,88.23529411764706,0.8111111111111112,0.9153439402580261,0.9166666666666666,0.9333333373069763,0.0045967307290050744,1.1420760220015012,33.33333333333333,0.28125,0.625,0.625,0.625,1.1229959866585046,1.9979087526590755,61.53846153846154,0.775,0.3333333432674408,0.375,0.30000001192092896,7.4656801778709844e-06,2.742327890940154,42.857142857142854,0.575,0.4166666567325592,0.2666666731238365,1.0,0.09965484856064406,1.6031635513705116,60.0,0.3333333333333333,0.3333333432674408,0.375,0.30000001192092896,0.014520904521870586,1.1741755012968103,62.5,0.9166666666666666,0.6666666865348816,1.0,0.5,0.07102914226929231,1.5327057058167346,68.29268292682927,0.7123015873015873,0.6021645019451777,0.6285714333256086,0.6547619054714838,0.04151460363046766
44,0.5164742034332062,3.092216480769795,66.95652173913044,0.5153174603174603,0.06031745672225952,0.11111111243565877,0.046666666865348816,1.8853375600699902,80.46875,0.8578125,0.7500152867287397,0.7733631003648043,0.7671875040978193,5.790640133338034e-07,0.5021800692473035,93.54838709677419,0.975,0.75,0.75,0.75,2.945606488394079e-06,0.49193569655568475,76.47058823529412,0.7694444444444445,0.5185185472170512,0.5333333412806193,0.5166666706403097,0.15835476385537883,1.653616204274666,55.55555555555556,0.46875,0.2857142686843872,0.3333333432674408,0.25,0.23332844010810427,1.4709649557932336,76.92307692307693,0.7333333333333334,0.761904776096344,0.7083333432674408,0.8333333432674408,0.0005856978013086542,4.737558557916747,28.57142857142857,0.65,0.27272728085517883,0.1875,0.5,0.00855893535380616,1.5029142331877077,70.0,0.7333333333333334,0.8333333432674408,0.875,0.800000011920929,0.01656434265981787,0.6144618178554435,75.0,1.0,0.800000011920929,1.0,0.6666666865348816,0.07892280465358621,1.5655953386766666,60.97560975609756,0.5638888888888889,0.5313852926095327,0.5690476298332214,0.5527777820825577,0.8074733306821822
45,0.05843819550012299,2.00177282909658,51.30434782608696,0.49757936507936507,0.3754497388998667,0.33571429053942364,0.5511111199855805,1.95572442045818,78.125,0.8046875,0.7505675032734871,0.7504464350640774,0.7864583358168602,0.6573609891663915,0.2616000945142519,96.7741935483871,0.9375,0.9166666716337204,1.0,0.875,0.17935021054463018,0.6318232634735905,76.47058823529412,0.8055555555555555,0.8222222328186035,0.8333333333333334,0.8888888955116272,0.11561095777720405,1.0519928509220633,55.55555555555556,0.5166666666666666,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.005461777326167123,2.1434106582007613,53.84615384615385,0.7416666666666667,0.25,0.3333333432674408,0.20000000298023224,5.502040987721463e-06,3.025440269609564,42.857142857142854,0.8035714285714286,0.4166666567325592,0.2666666731238365,1.0,0.0005271858248910064,1.2739637428425348,70.0,0.7666666666666666,0.8333333432674408,0.875,0.800000011920929,0.0031893308270652164,0.11475262839006622,100.0,1.0,1.0,1.0,1.0,0.0549750454194817,1.7653385530502794,60.97560975609756,0.5888888888888889,0.7448717951774597,0.6595238198836645,0.9055555562178293,0.4489848999143991
46,0.0012423864129144264,1.8817148566037158,65.21739130434783,0.5917857142857144,0.3562433898448944,0.42777777910232545,0.33666667143503826,1.5802797639578894,75.78125,0.8533854166666668,0.7304473482072353,0.7333333380520344,0.7385416738688946,0.00046870545752767187,0.3315637230558244,96.7741935483871,0.9833333333333334,0.9500000029802322,1.0,0.9166666716337204,0.0017391921344381029,0.6572506117957706,88.23529411764706,0.7680555555555556,0.5820106069246928,0.6666666666666666,0.5166666706403097,0.0015715883267617442,1.2754646427637681,33.33333333333333,0.5166666666666666,0.0,0.0,0.0,0.3450351573876258,2.0895663445978125,53.84615384615385,0.7083333333333333,0.1666666716337204,0.25,0.125,0.06379398710374556,0.5699151440953703,64.28571428571429,0.7410714285714286,0.45000000298023224,0.3333333432674408,0.75,0.032026466725715644,1.697662135173322,60.0,0.3333333333333333,0.375,0.5,0.30000001192092896,0.007051124647547835,0.8010047426107543,50.0,1.0,0.5,1.0,0.3333333432674408,0.08628444175221145,1.9865286126859845,51.21951219512195,0.6458333333333334,0.3095238109429677,0.5000000049670538,0.23055555919806162,0.026800676968856123
47,0.11519377555098229,2.6698111539069513,48.69565217391305,0.5381349206349206,0.4332275172074636,0.3707936575015386,0.5777777810891469,2.047284800529623,77.34375,0.825297619047619,0.7790855094790459,0.8291666731238365,0.7607142925262451,0.005351553561520214,0.2556656286694698,96.7741935483871,0.9583333333333334,0.9166666716337204,1.0,0.875,0.0028445201796774046,1.1008423358463095,82.35294117647058,0.75,0.8222222328186035,1.0,0.7222222288449606,0.4918222266371635,0.928572213932318,66.66666666666666,0.53125,0.8333333432674408,0.800000011920929,0.875,0.23626399314391464,2.0226235167983906,61.53846153846154,0.8,0.4000000059604645,0.5,0.3333333432674408,4.316123749999646e-05,1.3253404051420576,50.0,0.8166666666666667,0.4523809552192688,0.30000000447034836,1.0,0.0150673736629003,1.6381378935218802,70.0,0.8333333333333333,0.7083333432674408,0.75,0.800000011920929,0.0005326373494236065,0.9941031923819167,50.0,0.9166666666666666,0.5,1.0,0.3333333432674408,0.0034644052416666175,2.389376852559338,46.34146341463415,0.6111111111111112,0.2619047711292903,0.4166666716337204,0.22777778406937918,0.416360788230458
