,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD
24,0.7371523259424789,0.8060065260507062,50.0,0.4777777777777778,0.4146825472513835,0.5250000059604645,0.3777777875463168,0.9479568403566909,60.317460317460316,0.5440972222222222,0.3748466794689496,0.5409722278515497,0.3173611145466566,0.7419365447126196,0.5715463853172469,75.0,0.8705357142857143,0.24285713583230972,0.4166666716337204,0.1875,0.39424831496035895,0.6348817630981431,66.66666666666666,0.6555555555555556,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.15359399239475513,1.2345080136421624,55.55555555555556,0.45833333333333337,0.800000011920929,0.875,0.75,0.16102836819739075,1.0596366317360486,53.84615384615385,0.9,0.0,0.0,0.0,0.3772422364151313,0.6635125807937408,71.42857142857143,0.9583333333333333,0.7142857313156128,0.7000000029802322,0.875,0.05026597875437001,0.8036643140671739,50.0,0.6666666666666666,0.722222238779068,0.75,0.7000000029802322,0.6326292079980902,0.4536325448495628,87.5,0.9333333333333333,0.8571428656578064,0.75,1.0,0.3346713972379401,0.7877384667817015,64.65517241379311,0.5290873015873017,0.0,0.0,0.0,0.6221216463285903
25,1.5400457122960343,1.0508053549468581,59.523809523809526,0.6041666666666666,0.7388888895511627,0.6571428676446279,0.902777781089147,0.7916823662375922,56.613756613756614,0.6608382936507937,0.526731614023447,0.5791666749864817,0.5592261981219053,0.48340295067404593,0.9594227059199869,78.125,0.7666666666666666,0.5,0.75,0.4166666716337204,0.057558225025261936,0.5064668938779733,72.22222222222221,0.8888888888888888,0.7474747697512308,0.700000007947286,0.8611111044883728,0.47706788170461534,1.7147501755922439,55.55555555555556,0.5416666666666667,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.08001476363996225,0.9103323701833307,69.23076923076923,0.78125,0.6666666716337204,0.75,0.625,0.007636279760008813,0.3286073936526509,85.71428571428571,1.0,0.8285714387893677,0.8333333432674408,0.875,0.16144400069114842,1.3348503140699701,30.0,0.4375,0.4583333432674408,0.625,0.375,0.40634385435386966,0.23086936279919418,87.5,1.0,0.8571428656578064,0.75,1.0,0.37430914246755903,0.8509125935531529,64.65517241379311,0.5794444444444444,0.0,0.0,0.0,0.11572118592713915
26,0.3809634078928755,0.9242453070653914,47.61904761904761,0.4798611111111111,0.3095238159100215,0.4583333333333333,0.24166667213042578,0.9474362872797538,61.37566137566137,0.6562500000000001,0.454596562931935,0.6041666716337204,0.3916666725029548,0.5374115890037678,0.6860191026136694,78.125,0.8208333333333333,0.3916666731238365,0.75,0.2708333358168602,0.09639719972178866,0.8220294120269639,61.111111111111114,0.7236111111111111,0.3968253930409749,0.6666666666666666,0.3166666676600774,0.2067385722191156,1.9094069048054207,55.55555555555556,0.45833333333333337,0.800000011920929,0.875,0.75,0.09208971681654805,0.688873743635226,76.92307692307693,1.0,0.7083333432674408,0.75,0.800000011920929,0.035994473541725656,0.33903278554856087,92.85714285714286,0.9375,0.9000000059604645,0.8333333432674408,1.0,0.07592745144258391,1.234959976972915,50.0,0.06666666666666667,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6537194360159316,0.450466525441941,87.5,1.0,0.8571428656578064,0.75,1.0,0.6584891526536404,0.7511366166151974,64.65517241379311,0.5494444444444445,0.0,0.0,0.0,0.26623300421711976
27,0.5924273202510865,1.0282041951928018,50.0,0.5246031746031746,0.29250842829545337,0.4166666716337204,0.2341269925236702,0.9415012815581718,55.026455026455025,0.5908234126984125,0.4897893803815047,0.4659722273548444,0.6187499997516474,0.9721308335875556,0.7689676992669043,68.75,0.7619047619047619,0.6071428507566452,0.4958333373069763,0.8333333432674408,0.16296560172866792,0.48795603470810733,77.77777777777779,0.9166666666666666,0.8720539013544718,0.8666666746139526,0.8888888955116272,0.15935796884415282,1.780644191347243,44.44444444444444,0.41666666666666663,0.30000001192092896,0.375,0.25,0.7826064856379005,0.523170001109897,69.23076923076923,0.9666666666666667,0.625,0.800000011920929,0.6666666716337204,0.055613581966979624,0.4080567234661678,85.71428571428571,0.9375,0.875,0.875,0.875,0.0590393655419582,1.6952115644412356,60.0,0.06666666666666667,0.7179487347602844,0.5625,1.0,0.9485069789463425,0.28836213045883974,87.5,1.0,0.8571428656578064,0.75,1.0,0.4454023531929933,0.670205179605371,65.51724137931035,0.6166666666666667,0.11111111243565877,0.2,0.07777777910232545,0.5743108083730316
28,0.49908447446264165,1.0259433270771203,64.28571428571429,0.75,0.7292429904143015,0.6773809591929117,0.8234127014875412,1.010929273317288,55.55555555555556,0.6265625,0.509181105842193,0.556250007202228,0.5562500059604645,0.34682911588175114,0.80679754534718,71.875,0.7875,0.5809523910284042,0.5208333358168602,0.7083333358168602,0.038118731271159514,0.5243171565910053,77.77777777777779,0.9111111111111111,0.8333333532015482,0.8888888955116272,0.7936508059501648,0.6116326363667739,3.3004799554618414,22.22222222222222,0.41666666666666663,0.0,0.0,0.0,0.33487983010214745,0.9294039335952754,61.53846153846154,0.8229166666666667,0.5000000149011612,0.75,0.375,0.16419534986518775,0.66835647624582,78.57142857142857,0.90625,0.7750000059604645,0.7083333432674408,0.875,0.06277007586716296,2.1929445758064396,20.0,0.34375,0.0,0.0,0.0,0.38783327903747616,0.3713457914093476,87.5,1.0,0.8571428656578064,0.75,1.0,0.6509968084358146,0.8349272100674617,64.65517241379311,0.6275,0.0,0.0,0.0,0.9613488486626866
29,0.682785216240536,0.7906008038965511,45.23809523809524,0.5055555555555556,0.10317460199197133,0.3333333333333333,0.061111112435658775,1.0053061995145902,59.78835978835979,0.5991319444444443,0.4156746094425519,0.5875000034769376,0.350000003973643,0.42455967129042993,0.9512079113573911,68.75,0.734375,0.5936508178710938,0.5000000111758709,0.75,0.22594764383703286,0.680314918109971,66.66666666666666,0.7486111111111112,0.6349206566810608,1.0,0.46666666865348816,0.22239057269943993,1.3077745160633707,55.55555555555556,0.6071428571428572,0.3636363744735718,0.5,0.2857142984867096,1.1454228645853661,0.44539470581282004,84.61538461538461,0.84375,0.875,0.875,0.875,0.13110796428872232,1.2209347617435962,50.0,0.9333333333333333,0.6333333253860474,0.4642857164144516,1.0,1.4611036341403485,0.7077135667942441,70.0,0.8,0.8846153914928436,0.8125,1.0,1.5523754816588269,0.6041567611291939,62.5,0.8,0.0,0.0,0.0,0.5064278455763482,0.9082286943903676,64.65517241379311,0.5389285714285712,0.0,0.0,0.0,0.3075071840353117
30,0.35987358062659836,1.0332468990576473,57.14285714285714,0.6220238095238095,0.6707070668538412,0.5577381004889806,0.8611111144224802,1.0369509392522378,55.026455026455025,0.6358382936507936,0.5914037451148033,0.5040674681464831,0.7652777830759684,1.021644213098182,1.0009653298519934,68.75,0.8645833333333333,0.6345238238573074,0.6000000089406967,0.875,1.1230438541698362,0.7259357418185182,77.77777777777779,0.8125,0.7962963183720907,0.7111111084620158,0.9444444378217062,0.23020213470940662,2.6308661661562116,22.22222222222222,0.5,0.0,0.0,0.0,0.8553019384381703,0.6387686732035636,69.23076923076923,0.75,0.7142857015132904,0.625,0.8333333432674408,2.004334854895299,0.5918374667848473,92.85714285714286,0.9583333333333333,0.9000000059604645,0.8333333432674408,1.0,0.1858421499536284,1.3674851894435869,30.0,0.45833333333333337,0.125,0.25,0.0833333358168602,0.1854950667850921,0.43635663501610494,87.5,0.9333333333333333,0.8571428656578064,0.75,1.0,0.48016773755852055,0.7485395115194542,63.793103448275865,0.6049603174603175,0.23809524575869243,0.3222222248713175,0.1988888919353485,0.6146235074225161
31,0.41255693284744466,1.0200214871180808,50.0,0.5555555555555555,0.35185185074806213,0.6944444477558136,0.2777777835726738,1.2922925255055662,59.25925925925925,0.6426339285714285,0.34788360074162483,0.5104166679084301,0.3007936521122853,0.3275970575384931,0.9500168868824403,65.625,0.85,0.5375000089406967,0.4625000134110451,0.7500000074505806,0.017927185264228915,1.002254546074999,66.66666666666666,0.7888888888888889,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.035441997713880485,2.850710070708862,22.22222222222222,0.5416666666666667,0.0,0.0,0.0,0.7843711370505723,1.035556701896313,61.53846153846154,0.8541666666666667,0.45000000298023224,0.75,0.375,2.395462181814283,0.37862536420019344,92.85714285714286,0.90625,0.944444477558136,0.9000000059604645,1.0,0.44021080647716504,0.9834712586998234,50.0,0.3,0.2857142984867096,0.5,0.20000000298023224,0.7389650748130646,0.46429363458601014,75.0,0.8666666666666667,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.3981647742827972,0.8010620663671152,64.65517241379311,0.564047619047619,0.0,0.0,0.0,0.11393780229448887
32,0.21735848648270858,0.9529412167744056,59.523809523809526,0.5729166666666666,0.5928516089916229,0.5605158805847168,0.7166666686534882,0.9448273818488103,57.14285714285714,0.6022569444444444,0.5822707538803419,0.5307539800802866,0.7005952435235182,0.09573357745422008,0.9706198537321433,71.875,0.7322916666666667,0.4375,0.5250000059604645,0.4583333358168602,0.03717561915569643,0.5310317272869249,77.77777777777779,0.9027777777777778,0.850000003973643,0.9166666666666666,0.8055555621782938,0.008977703344527896,3.337116641369308,22.22222222222222,0.5357142857142857,0.0,0.0,0.0,0.0189874305653942,0.4736384962575934,84.61538461538461,0.8854166666666667,0.8285714387893677,0.8333333432674408,0.875,0.0037776889775303214,0.3938584315330965,85.71428571428571,0.8125,0.875,0.875,0.875,0.20435383923165018,2.513912827155926,40.0,0.8333333333333333,0.0,0.0,0.0,0.22472778353072517,0.46227670292405554,75.0,0.9333333333333333,0.75,0.6000000238418579,1.0,0.3996429238793477,0.7121354306243554,62.93103448275862,0.6031349206349207,0.10444444616635641,0.16666666666666666,0.10555555621782939,0.2353061671639105
33,1.2517140692117774,0.9460533885554289,57.14285714285714,0.5965277777777778,0.545634925365448,0.7111111183961233,0.46666667113701504,1.2568409249045782,60.317460317460316,0.6383680555555555,0.3738095300892989,0.59027777860562,0.3034722252438466,0.006634289517888971,1.015131332560647,71.875,0.6709821428571429,0.4761904701590538,0.5,0.4791666716337204,0.002233025130589566,1.8024392394309008,61.111111111111114,0.7000000000000001,0.3571428656578064,0.6666666666666666,0.2444444497426351,0.07359232234612566,2.1625239424704668,55.55555555555556,0.5833333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.27577104719633855,0.8520910861506983,69.23076923076923,0.90625,0.375,0.375,0.375,1.1737859863193674,0.7506856537216454,78.57142857142857,0.8666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.008557175509490162,1.813794015512185,40.0,0.41666666666666663,0.30000001192092896,0.375,0.25,0.009400245684872759,0.3369540288999068,87.5,0.9333333333333333,0.8571428656578064,0.75,1.0,0.3139853997888055,0.9341662368715535,63.793103448275865,0.6272619047619048,0.0,0.0,0.0,0.6135231325362421
34,0.26610072977029114,1.3325936616882115,57.14285714285714,0.4603174603174603,0.5143217990795771,0.5095238188902537,0.5595238109429678,1.1946383594751966,57.67195767195767,0.6345486111111112,0.5434179231524467,0.5649801616867384,0.6034722259889046,0.3493035455458136,1.1671514445433973,68.75,0.75,0.5722222477197647,0.47083333879709244,0.75,0.6268091933559428,0.5812526853434018,72.22222222222221,0.7611111111111111,0.7222222288449606,0.8333333333333334,0.6666666666666666,0.005650601331736059,4.251808019668149,22.22222222222222,0.5357142857142857,0.0,0.0,0.0,0.33044494729533186,0.5248414444249075,84.61538461538461,0.9,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.010067479329105953,0.42551481211046055,85.71428571428571,0.9583333333333333,0.8285714387893677,0.8333333432674408,0.875,0.015915483938544122,1.7591239537963546,30.0,0.4375,0.1428571343421936,0.1666666716337204,0.125,0.14731464905060493,0.3662245735555517,87.5,0.9333333333333333,0.8571428656578064,0.75,1.0,0.18877163058472915,0.7263454657999755,62.06896551724138,0.5685714285714286,0.14222222367922466,0.18888888955116273,0.13333333333333333,0.5758613296700223
35,0.5639270708846948,0.9712881646496256,61.904761904761905,0.4476190476190476,0.6678876628478368,0.6579365084568659,0.716269850730896,1.2063324097539674,57.67195767195767,0.6251488095238095,0.6296990178525448,0.5483134972552458,0.8395833348234495,1.6036465871300942,1.0797014361089836,68.75,0.6666666666666667,0.5166666731238365,0.476190485060215,0.5750000029802322,0.2787920157494529,0.6081878649605355,72.22222222222221,0.6819444444444445,0.8257575829823812,0.8055555621782938,0.850000003973643,0.006998762765710494,2.9509193481573606,33.33333333333333,0.5357142857142857,0.125,0.5,0.0714285746216774,0.06588059206510609,0.7730644396043572,76.92307692307693,0.9375,0.800000011920929,0.6666666865348816,1.0,0.03346325085478823,0.6953746508506568,78.57142857142857,0.875,0.7857142686843872,0.8333333432674408,0.75,0.01839781754013597,1.4283172669195532,40.0,0.8,0.4761904925107956,0.5,0.6000000014901161,0.08049011037211543,0.3353202290226168,87.5,1.0,0.8571428656578064,0.75,1.0,0.2789790234538417,0.6989422099869325,65.51724137931035,0.7053174603174602,0.4444444497426351,0.4611111124356588,0.5166666686534882,0.327537090315684
36,0.5096881550707438,0.9068312127409541,50.0,0.43194444444444446,0.4804232915242513,0.5305555661519369,0.48888889451821643,1.5924104136448347,62.43386243386243,0.6463541666666666,0.4446428654094537,0.6298611139257749,0.37847222822407883,0.00041755820751433195,1.0097969255865695,71.875,0.780952380952381,0.48571427166461945,0.5,0.5000000149011612,0.002929425653739412,0.9802241029982679,72.22222222222221,0.9111111111111111,0.4867725173632304,0.6666666666666666,0.4000000059604645,0.7970791758121094,2.2936675148885124,55.55555555555556,0.45833333333333337,0.800000011920929,0.875,0.75,0.2267384746146184,1.6062905867237025,61.53846153846154,0.7395833333333333,0.5000000149011612,0.75,0.375,1.0518203687403356,0.4476861364281413,85.71428571428571,0.9111111111111111,0.8285714387893677,0.875,0.8333333432674408,0.034923243152076525,2.0156478897545282,60.0,0.3333333333333333,0.7179487347602844,0.5625,1.0,0.020076886133069113,0.2759888053064773,100.0,1.0,1.0,1.0,1.0,0.3546988029337779,1.056196376098084,62.06896551724138,0.6211507936507936,0.06666666865348816,0.1,0.05,0.6555619422459281
37,0.20927973081016182,1.2414427839958257,54.761904761904766,0.4270833333333333,0.5549728175004324,0.5152777880430222,0.6250000099341074,1.7526154883635725,52.910052910052904,0.6297371031746032,0.5968316458165646,0.5041666726271311,0.8283730198939642,0.02476884497531617,1.1789542822414634,75.0,0.7458333333333333,0.4833333417773247,0.5000000074505806,0.5000000074505806,0.20697358624504508,0.7016783680637988,72.22222222222221,0.7694444444444445,0.708994726339976,0.8888888955116272,0.600000003973643,0.008635263266913374,2.878977309996374,55.55555555555556,0.41666666666666663,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.005694756777098061,0.985493024304332,61.53846153846154,0.71875,0.6428571343421936,0.6666666716337204,0.625,0.005885992685907562,0.7991865053013113,71.42857142857143,0.7083333333333333,0.619047611951828,0.8333333432674408,0.5,0.0125040847937031,1.9194431082932344,50.0,0.45833333333333337,0.222222238779068,0.3333333432674408,0.1666666716337204,0.02318668632659459,0.5265838806763896,75.0,1.0,0.75,0.6000000238418579,1.0,0.3361790928011961,1.0639614146475869,62.93103448275862,0.55,0.37191919883092245,0.40111111601193744,0.39555555979410806,0.27312496505524053
38,0.35657487823930695,1.1894797595801043,57.14285714285714,0.4131944444444445,0.5590909322102865,0.522222230831782,0.6083333392937978,1.2592227217139622,62.43386243386243,0.6499255952380952,0.5332792289555073,0.5951388950149218,0.5423611203829447,0.34497437477036175,1.0831029537578938,68.75,0.7125,0.533333346247673,0.6458333358168602,0.5000000074505806,0.006040217295562254,1.428140744248546,61.111111111111114,0.8611111111111112,0.3888888955116272,0.6666666666666666,0.2777777810891469,0.005821092973152458,2.6316918821973334,55.55555555555556,0.5,0.75,1.0,0.6666666716337204,0.304641845286131,0.6767323199770056,69.23076923076923,0.8500000000000001,0.5833333432674408,0.8333333432674408,0.5000000149011612,0.0635373125754037,0.8028420120010649,71.42857142857143,0.8,0.7083333432674408,0.6333333551883698,0.8333333432674408,0.5962965599789846,2.0885065167698444,30.0,0.13333333333333333,0.4583333432674408,0.4166666716337204,0.6000000014901161,0.052377426035264206,0.4677892160697063,62.5,0.8666666666666667,0.4000000059604645,0.5,0.3333333432674408,0.13765133817964062,0.8146576355753641,63.793103448275865,0.649126984126984,0.0,0.0,0.0,0.38884838368420294
39,0.4219194101291466,1.1720917871022416,57.14285714285714,0.5027777777777778,0.6684343616167704,0.6563492218653361,0.7416666746139526,1.2396365468460089,56.08465608465608,0.618204365079365,0.6124371079107126,0.5220734191437563,0.8069444460173448,0.006594640861286258,1.1829067233351793,71.875,0.8708333333333333,0.434523805975914,0.416666679084301,0.5416666716337204,0.022465108786678817,0.5957839292811519,72.22222222222221,0.7666666666666666,0.7777777910232544,0.9166666666666666,0.700000007947286,0.0021223653786300125,2.722893596279823,66.66666666666666,0.4642857142857143,0.38461536169052124,0.4166666567325592,0.3571428656578064,0.6003907703133928,0.5848751160144325,76.92307692307693,0.8125,0.8333333432674408,0.800000011920929,0.875,0.00015309891071921847,0.8829949685726662,78.57142857142857,0.84375,0.761904776096344,0.75,0.875,0.06294475356561328,1.9432085491606563,40.0,0.40625,0.3333333432674408,0.5,0.25,0.01735399758220477,0.4622031813797189,75.0,0.8666666666666667,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.25051798561994654,0.8338261729549323,60.3448275862069,0.5978968253968254,0.12111111283302307,0.22222222288449606,0.08555555641651154,0.17660411511889051
40,0.5051836934533271,1.0351631033191326,54.761904761904766,0.5708333333333333,0.5446128149827322,0.4896825502316157,0.622222234805425,1.4319392068760148,57.14285714285714,0.6918650793650793,0.6350469055275122,0.5549107224990925,0.8333333395421505,0.4797528103688875,1.2587684710902565,71.875,0.7592261904761904,0.5555555820465088,0.49166667461395264,0.6666666716337204,0.007844409767868342,0.569306461559584,77.77777777777779,0.7916666666666666,0.850000003973643,0.8888888955116272,0.8666666746139526,0.005117067244331047,2.6934403070355533,55.55555555555556,0.41666666666666663,0.800000011920929,0.875,0.75,0.05566115161712501,1.363091247073425,69.23076923076923,0.90625,0.7333333492279053,0.5833333432674408,1.0,0.08996684474241066,0.6204861796373546,85.71428571428571,0.84375,0.7777778208255768,0.9000000059604645,0.75,0.1311246588006406,0.45550114692561516,80.0,0.5,0.5,0.5,0.5,0.7055623658700386,0.34996192075992927,75.0,0.9333333333333333,0.5,1.0,0.3333333432674408,0.07443621035365207,0.9243568400810667,67.24137931034483,0.6155555555555555,0.3958730220794678,0.4288888951142629,0.3933333377043406,0.024386723115909437
41,0.25900784845033004,1.0970534283626197,42.857142857142854,0.43263888888888885,0.10000000397364299,0.125,0.08333333333333333,1.3939189503505318,56.613756613756614,0.7151785714285713,0.6016169190406799,0.5189484196404616,0.7909722278515497,0.35463393008417426,2.690724416061992,56.25,0.6808035714285714,0.56309524923563,0.4166666753590107,1.0,1.0775450314907817,0.9820897535242725,77.77777777777779,0.5138888888888888,0.7965812087059021,0.6746031840642294,1.0,0.038786983992033945,3.0487121668474835,66.66666666666666,0.5,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.29293971323190376,0.7154009445431815,69.23076923076923,0.9583333333333333,0.7142857313156128,0.7000000029802322,0.875,0.13496107119883347,0.8695383530247082,78.57142857142857,0.875,0.7083333432674408,0.875,0.625,0.012113768912215196,0.9424132464389944,80.0,0.5625,0.9000000059604645,0.8333333432674408,1.0,0.7291323751921456,0.3787709557700114,75.0,1.0,0.5,1.0,0.3333333432674408,0.09938848693606944,1.0749397314685805,61.206896551724135,0.5963888888888889,0.45716691613197324,0.4300000011920929,0.5122222264607748,0.6219219994502433
42,0.4186154183379129,1.6246384643647878,47.61904761904761,0.5347222222222222,0.2539682537317276,0.3333333333333333,0.2277777815858523,1.463755766978566,56.613756613756614,0.6376736111111111,0.6100168401996294,0.5234623116751512,0.7958333392937978,0.18450593594713632,1.183653322399453,75.0,0.7976190476190476,0.434523805975914,0.5416666716337204,0.4583333358168602,0.004635542972449376,0.625393898880261,77.77777777777779,0.7444444444444445,0.5252525409062704,0.5833333333333334,0.47777777910232544,0.009558269000614841,3.229167192576648,66.66666666666666,0.5,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.5827994746365983,0.8892333168058826,69.23076923076923,0.8666666666666667,0.6285714358091354,0.625,0.6666666716337204,4.3754111645254045e-05,0.7616273978123466,78.57142857142857,0.8333333333333333,0.7000000029802322,0.75,0.6666666716337204,0.003279639618590038,2.1762106166335866,50.0,0.5833333333333333,0.1428571492433548,0.5,0.0833333358168602,0.58325839466089,1.035406888620136,50.0,1.0,0.5999999642372131,0.4285714328289032,1.0,0.7220128588050193,1.0552391447790814,65.51724137931035,0.5917460317460318,0.2111111104488373,0.36666666666666664,0.16333333551883697,0.3869494787789332
43,0.1720139283343134,1.5140021098584635,52.38095238095239,0.4305555555555555,0.5647130707899729,0.633333332836628,0.6476190586884817,1.3795997487095606,64.55026455026454,0.6535962301587301,0.5948468322555224,0.5652777863045534,0.6752976228793462,0.05173766458595945,1.4872836098189262,75.0,0.7247023809523809,0.4166666716337204,0.625,0.3333333358168602,0.003275768291408835,1.4459897875654575,66.66666666666666,0.9166666666666666,0.5252525409062704,0.5,0.6111111044883728,0.12992346855350698,2.997409845271595,55.55555555555556,0.5416666666666667,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.003981845893051789,1.1527065268576293,61.53846153846154,0.7333333333333334,0.6428571343421936,0.625,0.6666666716337204,0.0011851431533295349,0.9923141009051842,71.42857142857143,0.8777777777777778,0.7083333432674408,0.6333333551883698,0.8333333432674408,0.002827885445241548,2.3791399056310114,50.0,0.65625,0.20000000298023224,0.5,0.125,0.703940921946427,0.3336109148831016,87.5,1.0,0.8571428656578064,0.75,1.0,0.1312498559220838,1.2211054131482892,62.93103448275862,0.6227777777777778,0.0600000003973643,0.1,0.044444445768992105,0.3794920762708182
44,1.5744053381139245,1.858255844995894,42.857142857142854,0.34791666666666665,0.5782828231652578,0.5158730248610178,0.7166666736205419,2.0727156106077667,61.904761904761905,0.6239087301587303,0.5879118628799915,0.6062500054637591,0.6370039774725834,0.00990250088393381,1.2919841741371685,75.0,0.728125,0.4791666716337204,0.5625,0.5208333358168602,0.0015705331870160804,1.1560455817182285,77.77777777777779,0.8958333333333334,0.850000003973643,0.9166666666666666,0.8055555621782938,0.012607275622430336,3.775714636983608,55.55555555555556,0.5,0.800000011920929,0.875,0.75,0.013543856456583988,2.298307880667899,69.23076923076923,0.75,0.761904776096344,0.625,1.0,0.004475063325733536,1.06620873014138,71.42857142857143,0.9333333333333333,0.7083333432674408,0.6333333551883698,0.8333333432674408,0.0410031826976471,0.6294830269187233,90.0,0.6666666666666667,0.4545454680919647,0.5,0.4166666567325592,0.4837131702553122,0.0857573735274864,100.0,1.0,1.0,1.0,1.0,0.14303835721735528,1.419376969948549,64.65517241379311,0.6497619047619048,0.2577777822812398,0.3277777791023254,0.2288888931274414,0.2944078069671366
45,2.6993304214622285,1.9048811238523828,40.476190476190474,0.37797619047619047,0.09259259700775146,0.16666666666666666,0.06547619154055913,1.5127239578846179,64.02116402116403,0.6221478174603176,0.5513558325668176,0.6062500042219957,0.5395833402872086,0.3591226352925471,1.331336794205667,75.0,0.7360119047619047,0.434523805975914,0.6666666716337204,0.3333333358168602,0.0012357416023596247,1.716960600880466,66.66666666666666,0.8958333333333334,0.4444444576899211,0.6666666666666666,0.3333333333333333,0.010571509768819288,4.00312215619068,33.33333333333333,0.5,0.222222238779068,0.3333333432674408,0.1666666716337204,0.0008714442903232475,0.9329007505178166,61.53846153846154,0.7166666666666667,0.533333346247673,0.5833333432674408,0.5000000149011612,0.0020176658386087763,0.5275865406019526,85.71428571428571,0.8777777777777778,0.8285714387893677,0.875,0.8333333432674408,0.014935102777663042,2.1014805175926305,30.0,0.45833333333333337,0.125,0.25,0.0833333358168602,0.01937379386046095,0.5887294492863572,62.5,1.0,0.6666666865348816,0.5,1.0,0.1667772166067736,1.1589745238094697,62.06896551724138,0.6288888888888888,0.026666667064030966,0.06666666666666667,0.016666666666666666,0.6780598401070692
46,0.18125058857409126,1.4836443280685305,54.761904761904766,0.49722222222222223,0.5260683844486872,0.5269841353098551,0.5777777830759684,1.9694972722714585,53.96825396825397,0.6380952380952382,0.6092595010995865,0.5099702477455139,0.8194444489975771,0.5840156307183958,1.368258646818646,71.875,0.71875,0.3750000074505806,0.5,0.3125,0.003132602083226698,0.4485174768382774,77.77777777777779,0.8333333333333334,0.850000003973643,0.8666666746139526,0.8888888955116272,0.02324143492630226,2.8131311467563203,66.66666666666666,0.5833333333333333,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.00593466289643916,2.2103154760529646,69.23076923076923,0.8166666666666667,0.761904776096344,0.625,1.0,6.715633855299403e-06,0.9467029897125948,85.71428571428571,0.90625,0.875,0.875,0.875,0.0004124515403307043,1.330340804266103,50.0,0.41666666666666663,0.27272728085517883,0.30000001192092896,0.25,0.005751603697019747,0.2323725993656306,87.5,1.0,0.8571428656578064,0.75,1.0,0.053332401440429285,1.5391498761688547,62.06896551724138,0.5736507936507936,0.3700000007947286,0.4555555582046509,0.34222222367922467,0.0533170584829475
47,0.006153227719679306,1.819316824698069,50.0,0.5569444444444445,0.5995374917984009,0.5595238109429678,0.7402777820825577,1.6225913521206534,61.37566137566137,0.6511656746031746,0.6012265545626482,0.5831349268555641,0.6875000062088171,0.06996182904182294,1.3860923890063468,71.875,0.85,0.38333333283662796,0.5000000074505806,0.42500000074505806,0.00016894128106730442,1.3539675330703775,77.77777777777779,0.9523809523809524,0.8614718715349833,0.9166666666666666,0.8571428656578064,0.001265723338650021,3.1774046423117395,66.66666666666666,0.39285714285714285,0.38461536169052124,0.4166666567325592,0.3571428656578064,0.017019595393663572,1.0481840394905377,69.23076923076923,0.7416666666666667,0.6666666865348816,0.625,0.800000011920929,0.0005203861903835626,0.8153724111565367,85.71428571428571,0.7777777777777778,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.06435654205141458,1.8019057932223095,40.0,0.6333333333333333,0.7000000178813934,0.7000000029802322,0.7000000029802322,0.2727737016453924,0.26971094640957904,87.5,1.0,0.8571428656578064,0.75,1.0,0.012216972227852506,1.5081015489692349,62.06896551724138,0.6468253968253967,0.15682539939880372,0.22222222288449606,0.1666666676600774,0.761826414565682
