,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.8546451891999297,0.7888756240218403,53.333333333333336,0.6666666666666666,0.6893939673900604,0.5446428656578064,1.0,0.7556186627015058,63.63636363636363,0.20833333333333334,0.6785714328289032,0.5416666716337204,1.0,0.5274976577874261,1.1586785170967688,45.45454545454545,0.3833333333333333,0.0,0.0,0.0,0.547267132743775,0.9767876972981334,50.0,0.0,0.0,0.0,0.0,0.7390021097788645,0.5394025612706278,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,1.0189933547734062,0.4494710815111076,71.42857142857143,0.9,0.0,0.0,0.0,0.20572388231397978,0.659084961119038,60.0,0.46875,0.1666666716337204,0.25,0.125,0.6918081828832975,0.6452136286726048,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.7835187950607488,0.646462781933221,66.66666666666666,0.55,0.25,0.5,0.1666666716337204,0.6761082021131657,0.7500802158290211,52.63157894736842,0.2916666666666667,0.0,0.0,0.0,0.6188085853333832,0.6280262220053972,70.0,0.6785714285714286,0.7500000298023224,1.0,0.6071428656578064,0.5635439566404419,0.623451586189969,40.0,0.9,0.0,0.0,0.0,0.6755165625638025,0.3556132524175659,80.0,0.7166666666666667,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.4080519407551548
10,0.5887199381909066,0.8906381043580768,46.666666666666664,0.5333333333333333,0.0,0.0,0.0,0.718864617780828,63.63636363636363,0.7916666666666667,0.6785714328289032,0.5416666716337204,1.0,0.6026304255887122,0.681267060293835,27.27272727272727,0.125,0.222222238779068,0.20000000298023224,0.25,0.5539674646576073,1.6910196608452612,50.0,0.0625,0.0,0.0,0.0,0.290120401771697,1.3440473761319327,50.0,0.6666666666666666,0.0,0.0,0.0,0.12620901295393294,0.6931880816525131,42.857142857142854,0.9,0.5,0.3333333432674408,1.0,0.14334790402471626,0.7209976647066142,60.0,0.625,0.3333333432674408,0.30000001192092896,0.375,0.4881568449853683,0.8158586143869506,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.679210364010536,0.7621943803801569,44.44444444444444,0.65,0.7727272808551788,0.6875,1.0,0.4758887062482539,0.6935384990806046,52.63157894736842,0.3986111111111111,0.0,0.0,0.0,0.6875575242862081,0.9709753090951635,10.0,0.6785714285714286,0.0,0.0,0.0,0.6567155210131674,1.183769758268477,40.0,0.9,0.0,0.0,0.0,1.5254098996056555,1.6917680313953973,60.0,0.9375,0.20000000298023224,0.5,0.125,0.2607417121018183
11,0.413076089707358,0.6813390293690453,53.333333333333336,0.7291666666666667,0.6969697177410126,0.5357142984867096,1.0,1.095004404398031,63.63636363636363,0.375,0.6785714328289032,0.5416666716337204,1.0,0.7620590006974997,1.1680432750455656,45.45454545454545,0.1875,0.0,0.0,0.0,0.6963735625545289,0.9506946610281786,50.0,0.5,0.6666666865348816,0.5,1.0,1.1366605251215989,0.6969285215076972,50.0,1.0,0.6666666865348816,0.5,1.0,0.21949473432562688,0.5099949603504815,71.42857142857143,1.0,0.0,0.0,0.0,0.5291659190441684,0.7578761031566913,60.0,0.8666666666666667,0.0,0.0,0.0,0.36108906705571453,0.6236791439080162,42.857142857142854,0.6666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.7053100405067395,0.6917009183911591,55.55555555555556,0.71875,0.3636363744735718,0.2857142984867096,0.5,0.6914312964504523,0.6861676742088626,52.63157894736842,0.3666666666666667,0.0,0.0,0.0,0.6978303387920218,0.7434662271476611,50.0,0.6785714285714286,0.6333333253860474,1.0,0.4642857164144516,0.6154955677803212,0.6307506787868535,40.0,0.9,0.0,0.0,0.0,0.6822365646457433,0.9029292914821403,60.0,0.75,0.7999999821186066,0.7142857164144516,1.0,0.676561180287757
12,0.48035262860454525,0.7366583691750426,53.333333333333336,0.5166666666666666,0.6846153736114502,0.5267857164144516,1.0,0.700012118696581,45.45454545454545,0.3,0.5833333432674408,0.5357142984867096,0.6500000059604645,0.7900770582688238,1.178247394237392,36.36363636363637,0.1,0.0,0.0,0.0,0.5575426474384365,0.6514329433420789,62.5,0.6875,0.6666666865348816,0.6000000238418579,0.75,0.33603684115670696,0.4707128416705353,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.6551299737536211,0.7575551643398654,71.42857142857143,0.8,0.0,0.0,0.0,0.9851386377339872,0.7319714712519578,50.0,0.45833333333333337,0.0,0.0,0.0,0.5759539697381765,0.6252381892266321,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.828227664345427,0.6535938881051131,55.55555555555556,0.75,0.3636363744735718,0.2857142984867096,0.5,0.9619053792937852,0.6914345668244674,52.63157894736842,0.44722222222222224,0.0,0.0,0.0,0.675470399357915,0.3017295263160783,90.0,0.75,0.9666666686534882,0.9375,1.0,1.9285378767253087,0.6847624753288162,40.0,0.8666666666666667,0.0,0.0,0.0,0.6444448282958277,1.1015035922440344,60.0,1.0,0.8333333432674408,0.75,1.0,0.40597901645644446
13,0.42268102493083237,1.6674860626997545,53.333333333333336,0.8854166666666667,0.6969697177410126,0.5357142984867096,1.0,0.7048552528841748,54.54545454545454,0.25,0.6346153616905212,0.5238095372915268,0.9166666567325592,1.57626865619062,1.6765270880377416,45.45454545454545,0.40625,0.0,0.0,0.0,1.8669805381737032,0.9316397159321783,62.5,0.5,0.6666666865348816,0.6000000238418579,0.75,0.22401287144531687,0.6973868704219437,50.0,1.0,0.6666666865348816,0.5,1.0,1.0376703887833836,1.0645378628723348,71.42857142857143,0.9,0.0,0.0,0.0,0.2290762818160874,0.6565563825676877,50.0,0.5416666666666667,0.5000000149011612,0.625,0.5,0.40779711978507893,0.6185134775824359,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6623142591532902,0.6345993951121034,55.55555555555556,0.75,0.3636363744735718,0.2857142984867096,0.5,0.5389956904978334,0.6922155536951351,52.63157894736842,0.7291666666666666,0.0,0.0,0.0,0.6930479989904453,0.7755939576063866,60.0,0.4642857142857143,0.4285714328289032,0.4285714328289032,0.4285714328289032,0.8749837370537772,0.6199491665546993,70.0,1.0,0.7857142984867096,1.0,0.7000000029802322,0.6208218396736607,0.3276230101620192,90.0,0.7166666666666667,0.9285714328289032,0.875,1.0,0.4246075050490995
14,0.23033693413147768,0.8806508133533252,53.333333333333336,0.6666666666666666,0.6893939673900604,0.5446428656578064,1.0,1.335938125594597,63.63636363636363,0.2,0.7846153974533081,0.6458333432674408,1.0,0.2904983562811815,1.2953777747905613,45.45454545454545,0.2,0.20000000298023224,0.25,0.1666666716337204,0.4559042737901756,0.8748243244348638,37.5,0.5,0.2857142686843872,0.3333333432674408,0.25,0.3873856180869658,0.31075765967176705,100.0,1.0,1.0,1.0,1.0,0.1473359538730726,0.8977899517266791,71.42857142857143,0.8,0.0,0.0,0.0,0.09126255671591058,0.8581822341251565,60.0,0.43333333333333335,0.0,0.0,0.0,0.3354957685448629,0.6481979955121723,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,0.6088396014511782,0.6231960783862645,44.44444444444444,0.7166666666666667,0.7727272808551788,0.6875,1.0,0.3774315907907008,0.6930883965630699,52.63157894736842,0.5625,0.0,0.0,0.0,0.6900085493150021,0.34293908294070324,90.0,0.5357142857142857,0.9666666686534882,0.9375,1.0,0.3962483018891143,0.6302073281273609,40.0,0.5,0.0,0.0,0.0,0.5959855009629255,0.3924647733313471,90.0,0.96875,0.944444477558136,0.9000000059604645,1.0,0.1553354994572623
15,0.251320634117471,0.725455623361095,60.0,0.6666666666666667,0.7333333492279053,0.5833333432674408,1.0,0.8137425749690638,63.63636363636363,0.5166666666666666,0.7846153974533081,0.6458333432674408,1.0,0.41923548130289423,1.1108801672456434,27.27272727272727,0.15625,0.375,0.2916666716337204,0.625,0.7188250157687901,0.9446151397669982,50.0,0.4375,0.5,0.5,0.5,0.6700556337386253,0.28602921604425247,100.0,1.0,1.0,1.0,1.0,0.1070854105957913,0.5103303656107129,71.42857142857143,1.0,0.0,0.0,0.0,0.08867778473155688,1.2128393947546554,60.0,0.53125,0.0,0.0,0.0,0.22638475969930202,0.6940096977584974,57.14285714285714,0.75,0.0,0.0,0.0,0.6117449170172826,0.6207563750727851,44.44444444444444,0.65625,0.3333333432674408,0.25,0.5,0.5927860717502268,0.6370223965114931,52.63157894736842,0.8222222222222223,0.0,0.0,0.0,0.832048064542717,0.8926319595147835,40.0,0.4642857142857143,0.5555555820465088,1.0,0.3928571492433548,0.2903404854183143,0.606381385246808,40.0,1.0,0.0,0.0,0.0,0.5677705069458083,0.18733117537983657,90.0,0.7166666666666667,0.9285714328289032,0.875,1.0,0.6260293332223721
16,0.680933425243787,0.7584756450749139,60.0,0.6458333333333333,0.7272727489471436,0.5714285969734192,1.0,0.8020916748137878,63.63636363636363,0.2916666666666667,0.6785714328289032,0.5416666716337204,1.0,0.2950402984988041,1.210001410899276,27.27272727272727,0.3333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.6535646212671696,0.9065378444565289,37.5,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.21377851418130778,0.27001146697684414,100.0,1.0,1.0,1.0,1.0,0.037484391071870835,0.5961148304949384,85.71428571428571,0.9,0.6666666865348816,1.0,0.5,0.6482725623512006,0.6134021873192789,60.0,0.5,0.5,0.5,0.5,0.4254523543176257,0.6284513745841745,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.8764448171885876,0.5970730482318958,44.44444444444444,0.65625,0.3333333432674408,0.25,0.5,0.6864103967283706,0.6530407113571384,52.63157894736842,0.6569444444444444,0.0,0.0,0.0,0.690624327722594,1.265283675061046,10.0,0.4642857142857143,0.0,0.0,0.0,0.49577500961157767,0.6099939784216304,40.0,1.0,0.0,0.0,0.0,0.3858726180736901,0.5128981022467222,80.0,0.9375,0.8333333432674408,1.0,0.75,0.24830389288023136
17,0.6472472717098169,1.4431158944217624,46.666666666666664,0.45833333333333337,0.0,0.0,0.0,0.7924549084682933,63.63636363636363,0.8333333333333333,0.6190476417541504,1.0,0.45000000298023224,2.599940559467922,0.8669674899416243,27.27272727272727,0.5,0.4444444626569748,0.3500000014901161,0.625,0.6899814786874361,1.9116965137402269,50.0,0.3125,0.0,0.0,0.0,0.23890344031467392,0.9064868413244591,50.0,1.0,0.0,0.0,0.0,0.045534467281850795,0.681903490251469,57.14285714285714,0.8,0.0,0.0,0.0,0.37812881773571533,0.6562049670992804,60.0,0.43333333333333335,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.11824665925084187,0.6269514303868563,71.42857142857143,0.5833333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5034108938810162,0.6552908838045819,55.55555555555556,0.6833333333333333,0.7999999821186066,0.7142857164144516,1.0,1.1697791808966325,0.661805164321054,52.63157894736842,0.7777777777777777,0.0,0.0,0.0,0.5454542354386491,0.6720806655252632,60.0,0.39285714285714285,0.8333333432674408,0.9000000059604645,0.7857142984867096,0.2953751007692218,0.6789417237052128,50.0,0.75,0.20000000298023224,0.5,0.125,0.6320086574097568,0.680919624603952,80.0,1.0,0.8333333432674408,1.0,0.75,0.5849804333111198
18,1.1928342252161197,0.7789792001643275,66.66666666666666,0.7166666666666667,0.7115384638309479,0.5952381044626236,1.0,1.1550493101561061,63.63636363636363,0.375,0.6785714328289032,0.5416666716337204,1.0,0.5640492524948542,1.5558895913177133,27.27272727272727,0.2,0.222222238779068,0.1666666716337204,0.3333333432674408,0.48045085314210895,1.4589440016672621,62.5,0.5,0.7272727489471436,0.5714285969734192,1.0,0.03274134025432883,0.18867932409002675,100.0,1.0,1.0,1.0,1.0,0.16462782019730468,0.3471595794679282,71.42857142857143,1.0,0.0,0.0,0.0,0.5517706592282245,0.9076607133760184,50.0,0.5,0.0,0.0,0.0,0.4134441904884811,0.6265768319390891,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6505724116606874,0.6075302801445719,66.66666666666666,0.6833333333333333,0.8333333432674408,0.75,1.0,0.5115110421916975,0.594997899184019,63.1578947368421,0.9277777777777777,0.3333333333333333,0.6666666666666666,0.23333333432674408,0.8127927953728423,0.712700058786292,50.0,0.3214285714285714,0.6666666865348816,0.9000000059604645,0.5357142984867096,0.5856143476105412,0.5818294191305368,70.0,0.75,0.3333333432674408,0.5,0.25,0.49782927625755924,0.38435632637246603,80.0,1.0,0.9000000059604645,0.8333333432674408,1.0,0.1249094883830645
19,0.2812590013433918,0.7483881746996789,60.0,0.8166666666666667,0.6837607026100159,0.571428582072258,1.0,1.7356380019402435,63.63636363636363,0.2,0.7846153974533081,0.6458333432674408,1.0,1.4763711411750335,1.5151212257724096,27.27272727272727,0.41666666666666663,0.125,0.1666666716337204,0.10000000149011612,0.18324799619076312,1.8059899555666392,62.5,0.5,0.7272727489471436,0.5714285969734192,1.0,0.09148497558289141,0.16041228624673,100.0,1.0,1.0,1.0,1.0,0.019288448080487287,0.5683617543663125,71.42857142857143,1.0,0.0,0.0,0.0,0.39594010515391764,1.4213554691669954,50.0,0.36666666666666664,0.0,0.0,0.0,0.34182423271406753,0.6629791501948692,57.14285714285714,0.75,0.0,0.0,0.0,0.7031959634742677,0.6903716053450301,77.77777777777779,0.65625,0.4000000059604645,0.3333333432674408,0.5,0.8416059415843613,0.6518881464606396,78.94736842105263,0.9791666666666666,0.8129629890124003,0.6888889074325562,1.0,0.6950172143922545,1.0997360388853357,20.0,0.3214285714285714,0.4444444626569748,0.75,0.3214285746216774,0.502983957084747,0.5932921412581079,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.5304309543010908,0.482786292157867,80.0,0.75,0.875,0.800000011920929,1.0,0.11130763622248577
