,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
39,0.000265814334862701,0.2726109385301861,55.55555555555556,0.06997442932251723,81.81818181818183,0.40551863199055815,0.1810834031583909,58.333333333333336,0.06210759185455474,0.04283284316876099,43.75,0.6936354847628216,0.13618041120966973,62.5,0.5468937991942917,0.1693310802496074,50.0,0.020671701403204765,0.2287523499080491,71.42857142857143,0.0003375718374548434,0.198100461195497,71.42857142857143,0.16558242134523407,0.08570180715749795,80.0,0.0014670100795828288,0.20658392917791546,37.5,0.045248747298880586,0.24593557724866735,52.63157894736842,0.011958583145435901,0.11340113233204145,50.0,0.12434994326434132,0.17069988188634438,50.0,0.003960774016684991,0.1498731008344524,80.0,0.015756110226740585
40,0.0776449016891739,0.24732430122473362,44.44444444444444,0.05191590245530535,81.81818181818183,0.08467761933456704,0.17174582011490191,50.0,0.2341190313901692,0.061144168652868584,68.75,0.6393581536203767,0.119922610760922,62.5,0.05275856331569759,0.1640326055049679,62.5,0.060044912817321945,0.29820261770769757,57.14285714285714,0.00020290469182518352,0.26456935307516266,42.857142857142854,0.11425289728754723,0.2456987851801927,60.0,0.0008484537362760115,0.30435104943455227,62.5,0.08916568408999158,0.22321375041467814,68.42105263157895,0.005537812791663255,0.04240012582815871,80.0,0.038503755849416205,0.15077306228889045,50.0,0.0016221539726889147,0.11630127276015963,70.0,0.03911180728149105
41,0.0005346563099847508,0.30165251401274207,55.55555555555556,0.066429417454556,81.81818181818183,0.7634181370728349,0.1950051885995866,58.333333333333336,0.005612514479964595,0.061155230462153105,50.0,0.6859050896937245,0.08867999542062552,75.0,0.4057582624761737,0.15686043962958351,50.0,0.1792532967087061,0.21858475795471013,71.42857142857143,7.198967673666901e-05,0.18703845444377956,71.42857142857143,0.1169622235281333,0.061681870082039014,80.0,0.0018500535191879651,0.23880394210073858,37.5,0.26595406676218797,0.08313446405793891,73.68421052631578,0.04717239077534738,0.2033970687840701,50.0,0.04336868869884191,0.195212937697061,70.0,0.0008214307957693305,0.12139134401731808,70.0,0.012969489392361915
42,0.0016383807671130962,0.21604634887134144,55.55555555555556,0.06296401096121979,72.72727272727273,0.6640006639673254,0.19841873224461978,50.0,0.01801251316832932,0.07313642320910493,75.0,0.6899277943588119,0.040012533648223395,87.5,0.498149614962851,0.23892921745291157,62.5,0.09309984841196291,0.3055623083228065,57.14285714285714,0.0001923774376816145,0.12994800208590937,57.14285714285714,0.1329071102944462,0.21596684082760645,60.0,0.0207466607945379,0.25180257726874145,62.5,0.13623156476101148,0.23558299624448262,63.1578947368421,0.0029906350519272,0.2365672853110002,40.0,0.16076805998821497,0.14242233973107718,60.0,0.00017302768506774387,0.12111021939915448,70.0,0.0008903686048466545
43,0.049034523362019654,0.2503846621279958,55.55555555555556,0.08188650462796904,72.72727272727273,0.024064856602732734,0.2007637727786664,58.333333333333336,0.01037695352672222,0.04939626056581101,56.25,0.5749555075313045,0.07301214912237214,75.0,0.19210323248071343,0.19742826850673914,62.5,0.589136325537805,0.23953604420937163,71.42857142857143,0.0002845440158303583,0.20214449392742276,71.42857142857143,0.10086828859651986,0.24023018257431922,60.0,0.0035923093421201847,0.20059222142111627,62.5,0.33471439571808675,0.3470940762040615,63.1578947368421,0.04163021051888698,0.11640663433630971,80.0,0.08060272764822332,0.17039265678479815,70.0,0.12885583653591196,0.14049284628906836,80.0,0.09082191916881555
44,0.14696742581601008,0.2056478737474226,55.55555555555556,0.07086892593073127,81.81818181818183,0.056340585678753725,0.19275435911813218,58.333333333333336,0.02747854249727863,0.060731063264026997,75.0,0.6242149100148452,0.05495689514750132,75.0,0.013822913898397857,0.18256155196070917,50.0,0.1706518011548275,0.24690491400017353,71.42857142857143,0.0004124467848152797,0.1306171416081817,57.14285714285714,0.06608558147939218,0.24605524222906458,60.0,0.0009710991595264833,0.19805864346057328,50.0,0.7191848242026233,0.11684488496808874,68.42105263157895,0.005704382015696049,0.026032865145875245,90.0,0.4236084826962074,0.22452922084945034,70.0,0.004748179146822648,0.15101718934137637,50.0,0.16016028119644837
45,6.916882104767073e-05,0.21388679948100134,66.66666666666666,0.11142750252284421,63.63636363636363,0.3592604710887588,0.2059257026726932,50.0,0.008723128846150707,0.060246429766457193,75.0,0.6437152915633317,0.050912736786474476,75.0,0.016147199341842156,0.1861003056683373,62.5,0.023114328434186024,0.3517856913867182,57.14285714285714,0.003841075883111885,0.3108165009678999,42.857142857142854,0.2620503229762922,0.16458234598559002,70.0,0.0029116908161756945,0.21375385365653574,50.0,0.09632160790996354,0.14819459142986458,73.68421052631578,0.19269667487150208,0.06603130047422776,70.0,0.14069086542524525,0.16376414687552726,70.0,0.0005934782653726998,0.1627474376529932,50.0,0.09327633137618045
46,0.0003469115045987869,0.23835062010627026,55.55555555555556,0.06357609788224809,81.81818181818183,0.36394039830392977,0.20582480851338467,58.333333333333336,0.007493416416718839,0.04757684157923655,50.0,0.6647555260718292,0.04435546589032927,75.0,1.3737954059175457,0.16444452596711331,50.0,1.432154828919593,0.3352201334592018,57.14285714285714,0.0032683001897668884,0.23334765157096155,71.42857142857143,0.07241756835878162,0.21513979214132592,60.0,0.0005906324514890204,0.2421455099473904,50.0,0.014586237031634692,0.24622049864721346,63.1578947368421,0.004900721348630526,0.07796698984321526,80.0,0.5166038419166538,0.19359438273457094,70.0,0.001989149632757401,0.12049380920954662,70.0,0.017984187656606646
47,4.370075410551174e-05,0.3045631967170365,55.55555555555556,0.1329751465598551,72.72727272727273,0.39709779839798603,0.22600872203944766,58.333333333333336,0.00811298500502861,0.046136294312087184,50.0,0.614732089948389,0.15038061024887106,62.5,0.03618592328926471,0.213235829586554,62.5,0.32091476053588025,0.22876153583774106,57.14285714285714,0.0268096896862504,0.23340385816647516,71.42857142857143,0.3424591418126142,0.15006883360438145,80.0,0.00010012669748875932,0.2572168541684187,50.0,0.01349349726771328,0.14452561474598674,47.368421052631575,0.14744301336069193,0.06745381018036578,70.0,0.11393277484160076,0.23653929937594617,70.0,0.34237763675878113,0.15681610915282646,70.0,0.0020095442780631006
48,0.011185260666861327,0.25556518307372245,44.44444444444444,0.045589443783611745,72.72727272727273,0.05834453611312875,0.2248597283431496,50.0,0.0011475187263818242,0.04895085569258882,56.25,0.6830925101551486,0.039364113056900324,87.5,0.016037152194459732,0.16136655034225122,50.0,1.6018054863685578,0.2916448278144107,57.14285714285714,0.0002186116628913945,0.16022385616009588,57.14285714285714,0.0858477379685177,0.1470968000713023,80.0,0.001981419145841491,0.33908625340841314,62.5,0.7392219508469188,0.2649510490518006,68.42105263157895,0.001207031545609159,0.08483579593234711,70.0,0.4202707227460635,0.20569349028178693,70.0,0.008162761402154495,0.13094065495790805,60.0,1.1789028598067015
49,0.0004326480333414727,0.2677220472969848,55.55555555555556,0.061398157140725856,72.72727272727273,0.009983602733222349,0.2566591122238437,50.0,0.43219106957040127,0.05533422704602773,50.0,1.0665200944801323,0.07241391590799183,75.0,0.19539985982159053,0.192267492017264,62.5,0.03021860193744778,0.2592842265882103,71.42857142857143,0.0005628722302526636,0.16608470441325315,42.857142857142854,0.029065321639097957,0.11629562573860266,80.0,0.00012952940220702108,0.24187718888298937,50.0,0.009808747366320895,0.10405819524589584,68.42105263157895,0.00034581485854765523,0.06396939543374638,60.0,0.12777787911385716,0.16055621871509612,50.0,0.0009482864845270026,0.15880247983182877,70.0,0.007395183884739091
50,1.9930379952808403e-05,0.2549611514695804,66.66666666666666,0.2325839937862735,63.63636363636363,0.1884025039603072,0.24744543031909838,58.333333333333336,0.020040803131426695,0.04262851524967284,50.0,0.614042453238926,0.11797959851040754,75.0,0.0254211783067268,0.19354652657238403,62.5,0.004443867469824022,0.2218021170391664,71.42857142857143,0.0009210700181116801,0.1870308645116731,42.857142857142854,0.5860858815489401,0.12486634846055253,80.0,0.0018069513316471362,0.32478741737053707,37.5,0.01636994485627055,0.2368816979933429,47.368421052631575,0.00026275378781956036,0.09883370180041785,60.0,0.028915727434268925,0.20810471784697526,80.0,0.027827385439555475,0.2004539818257925,80.0,0.011580898835792027
51,5.894837423803013e-05,0.29254743993197246,44.44444444444444,0.12371301781113897,72.72727272727273,0.03022320916818775,0.2415412502962645,50.0,0.0024870030881798187,0.05832537290935425,75.0,0.585550256615648,0.06352363249443461,75.0,0.00840847465083863,0.17583249979045207,50.0,0.028829723322154395,0.2744265847686281,57.14285714285714,0.10954987251469578,0.19113171017625225,57.14285714285714,0.67001295257302,0.2038280428666334,70.0,0.00041891531896466085,0.2799232289116208,62.5,0.022342757503664965,0.09320590956111788,68.42105263157895,0.0022365955635428878,0.08692337952065557,80.0,0.030381058891724714,0.1658520834442821,50.0,4.763429675628184e-05,0.1564714563138772,60.0,0.000773840380109209
52,0.000851622449028509,0.22381262233361593,55.55555555555556,0.08604937011758208,54.54545454545454,0.1096312017613927,0.2236472795882374,58.333333333333336,0.011332819675863718,0.06558246981464966,68.75,0.620065683321131,0.056438087887154924,75.0,0.019165038816120503,0.13437966694169717,62.5,0.01956229054755778,0.28711281547065576,57.14285714285714,0.0006478481057649589,0.20377914423136048,57.14285714285714,0.01687260864057426,0.09040747513551747,60.0,0.0002596552559990944,0.2525411355229,62.5,0.007760122854688616,0.22624677062846504,68.42105263157895,0.0012323241413540302,0.10345614442949103,50.0,0.08366812417389388,0.2300208166153209,70.0,0.005288828696639338,0.2658815685347502,40.0,0.022310154601206906
53,0.0003234020147384022,0.2872592773825004,55.55555555555556,0.06413650426015517,81.81818181818183,0.025533828218064294,0.30998218545981454,58.333333333333336,0.002892721252227323,0.06522700353704201,50.0,0.6708883244657599,0.03497350615805444,87.5,0.0019030968721493887,0.19698588331676184,62.5,0.012912264684653,0.2519731094920955,71.42857142857143,0.0001362578783768539,0.2474779587171407,71.42857142857143,0.061665380555410175,0.20130437728156214,70.0,5.489245863119573e-05,0.21443042642030913,62.5,0.011810026071277608,0.24282370909247736,68.42105263157895,0.006777353345811168,0.027140118514695923,70.0,0.0214828538517241,0.15290785005797009,60.0,0.0007235394029303524,0.1536662356771911,70.0,0.002244359255357731
54,0.0009350977803657377,0.26207359010926107,55.55555555555556,0.09689990432429103,81.81818181818183,0.021726207093602803,0.25835224146432517,58.333333333333336,0.0014357358084408532,0.07398643131003795,68.75,0.6137361463273838,0.012919385532976195,100.0,0.2105415807050139,0.19815343511023742,62.5,0.01665063737759428,0.25468712592672005,71.42857142857143,1.879814649110619e-05,0.24922222822346413,71.42857142857143,0.585557661031227,0.13665411407930386,80.0,0.00023616068443582945,0.22914324310905268,50.0,0.0022002653648878073,0.10906115353431044,68.42105263157895,0.0005027306765856209,0.03361243179772574,90.0,0.16070675500313752,0.16115201926356523,50.0,5.6278110456996454e-05,0.18516714280456142,70.0,0.0038690181353479105
55,0.0001123499272261661,0.27768554769212667,44.44444444444444,0.07266062532341477,81.81818181818183,0.019656638893108373,0.25083205165785144,41.66666666666667,0.02568471291199323,0.06981953226914434,75.0,0.447617460408546,0.02630471305693222,87.5,0.028718367187570704,0.17368464928279626,75.0,0.0050108125412616335,0.34105824610758323,57.14285714285714,4.244118909826679e-05,0.20764913976033053,28.57142857142857,0.01388961342124523,0.18365865142857385,70.0,0.00010140484604649081,0.2894079145551934,62.5,0.013820618948883756,0.2774369670755192,73.68421052631578,0.0007768380363682919,0.15271627842080907,70.0,0.010611864981702399,0.14837471408129416,60.0,5.024736923638341e-05,0.1624119085203826,70.0,0.0031564713298189414
56,0.0004986548165513068,0.22913280441829398,55.55555555555556,0.0752483102272682,63.63636363636363,1.6510948442699358,0.23831890737049843,50.0,0.003266504361984709,0.06936238896960281,68.75,0.6806907210814308,0.022118734787685827,87.5,0.003420310994758038,0.21086750303635954,75.0,0.03661067986966634,0.31330102904522006,57.14285714285714,0.0008644795573524971,0.2184611598026245,28.57142857142857,0.061830960320902406,0.1749491737055348,70.0,0.00034860717313553723,0.2559792848168948,62.5,0.008842922210432478,0.10663870352490905,73.68421052631578,0.0005025532429504209,0.032442662741516956,90.0,0.02250498923012695,0.1807989150773051,70.0,0.05303408464067634,0.153984763280325,60.0,0.00029875436710104957
57,0.12498393764003828,0.2938689269614009,44.44444444444444,0.08837187747856233,81.81818181818183,0.0023032768556030953,0.25912972253111954,50.0,0.004105606717468254,0.07022016644472763,75.0,0.4565303649186292,0.026842377751199232,87.5,0.0019745281350632667,0.1840536059995482,62.5,0.32434813486494196,0.3081234101393378,57.14285714285714,0.00021050614076219265,0.2263203242000287,42.857142857142854,0.10046784932595797,0.1679772383062824,70.0,0.002969720854367854,0.15228945418087714,62.5,0.004490434746169829,0.1796106788661902,73.68421052631578,0.041253390757052685,0.12853501925138217,80.0,0.15083606433685146,0.15116733622512685,60.0,0.00012101035799731396,0.18677267336862957,80.0,0.010280638374698722
58,0.0008665714511593952,0.2507603551008555,66.66666666666666,0.1641404280154881,63.63636363636363,0.9415218791921731,0.27301666285922127,58.333333333333336,0.011742482786719346,0.07467448156521189,56.25,0.5270022554188684,0.19400907609950224,62.5,0.0019165676655537771,0.18825761522259882,62.5,0.06756486790619316,0.22488383688790267,71.42857142857143,0.0006557097270604738,0.2253123541081449,71.42857142857143,0.03373650637458892,0.10136104040479825,80.0,0.00027130517231003235,0.24192789814840931,62.5,0.005331861018804392,0.2771096327464317,57.89473684210527,0.028350840748992242,0.04019212227220187,80.0,0.01852724163840739,0.1676422573110366,60.0,0.0007199607340876513,0.20154192737729923,70.0,0.030036185342888502
59,0.0004754674109768365,0.24086903458004352,55.55555555555556,0.053909630203154445,72.72727272727273,0.027202742095038156,0.2686986102112307,50.0,0.006148894018726428,0.06815302210329874,75.0,0.543473434584927,0.07721304170453804,75.0,0.0020903093958500973,0.21216852477768675,62.5,0.04263712036942797,0.253200916635373,71.42857142857143,0.05629479828723737,0.23790465838506822,71.42857142857143,0.37764247443856713,0.09539435718070699,70.0,0.0001918891198520032,0.37262460414397525,62.5,0.002020320104680108,0.15979607291513642,57.89473684210527,0.00029560399648168777,0.2642226260134385,30.0,0.14003409934366642,0.1565270827251532,60.0,0.00016237464777995306,0.19255266007548327,70.0,0.13052251014316574
60,0.000293898690980626,0.2687513315119339,33.33333333333333,0.07969243684593126,81.81818181818183,0.008304185890184477,0.26493629331466734,50.0,0.006423228009230898,0.062448658010973726,56.25,0.5258660944858183,0.045517196952485926,75.0,0.006359994207879128,0.206831878480612,75.0,0.0009928142372234775,0.4006545509476357,57.14285714285714,2.2207508110011842e-05,0.3432455054894844,57.14285714285714,0.5146848876607231,0.11537305777229385,70.0,0.0005262074857520081,0.17778690071368466,62.5,0.016336353880060196,0.2066388659266019,73.68421052631578,0.03966251891655833,0.12550995486123828,50.0,0.01550805195686708,0.15861013881186195,70.0,7.348843851318578e-05,0.14220738167892186,70.0,0.0019770644401706002
61,0.001727313594398534,0.2891852549106091,44.44444444444444,0.07800950710624072,81.81818181818183,0.015915942830936267,0.23800447911993539,58.333333333333336,0.008548786868229347,0.05972187579103756,68.75,1.061524159310749,0.08825556669539475,75.0,0.002701996009593174,0.182527849434847,75.0,0.01782529848983947,0.33123007136185684,57.14285714285714,1.8981277913539414e-05,0.22208300659482474,57.14285714285714,0.02103314608886361,0.17030195662209166,70.0,0.00019847886710543366,0.20170261591043537,62.5,0.0008531537611755801,0.1736981063440732,57.89473684210527,0.0021169917514104234,0.04668794822714051,70.0,1.1495225559221303,0.19240118459518868,70.0,0.0006836330723634476,0.15030673538060502,50.0,0.0021050638010565227
62,0.0021855472690590545,0.2673966301619644,77.77777777777779,0.09607061248628011,72.72727272727273,0.0009173259733400483,0.2812623959695599,58.333333333333336,0.1960206594488675,0.054917035014352085,50.0,0.6377593395231984,0.030326032063612535,87.5,0.0015091818458043162,0.2523427224384539,62.5,0.0038002224797946895,0.25067727895697717,71.42857142857143,9.026347453421226e-05,0.18103275739033717,57.14285714285714,0.009966252361824033,0.09562868447166524,80.0,0.02091335098965959,0.21112405151246674,62.5,0.0010168857715031282,0.37425883831729057,57.89473684210527,0.11644250181736923,0.06652899857571101,70.0,0.009216648720871539,0.18641735694520367,80.0,0.00013715785542257655,0.24572959144267817,70.0,0.048409837002734234
63,7.874106083691381e-06,0.2826632820152078,55.55555555555556,0.10748853140024585,81.81818181818183,0.12518430572691855,0.2755775845890563,58.333333333333336,0.08374744293549972,0.06799005810725331,62.5,0.5064961340549131,0.03216249437815561,87.5,0.002667640322750159,0.219121737299531,62.5,0.03852554051676009,0.276767261486243,57.14285714285714,0.0011126527623233147,0.17901179320263008,42.857142857142854,0.012687886530683675,0.19742365142079124,70.0,0.00015574394141098675,0.23165223071029406,50.0,0.055030760983010234,0.24356458295076489,63.1578947368421,0.0038247291327600783,0.15131934466353836,50.0,0.16949591985908688,0.1494131726483504,60.0,0.12400720125279376,0.18082752518852746,70.0,0.0047013126725759516
64,0.00020502933882066263,0.35462865269982385,44.44444444444444,0.19862304310762707,63.63636363636363,0.005056391239798412,0.3319805982706712,50.0,0.022795519696978104,0.0873214259163319,56.25,1.0348100865302334,0.1340421757034241,75.0,0.0024324267772926067,0.1956990373074713,62.5,0.08958240671593169,0.3247912236310819,57.14285714285714,1.5806665106590033e-05,0.2184488603470345,57.14285714285714,0.0033573081253704035,0.23874248038611817,70.0,0.0006292258872142147,0.21772036305986464,62.5,0.0004776823998164784,0.12667682791006749,57.89473684210527,0.004970455112429394,0.041926549827474215,80.0,0.00909695274523994,0.1911954938482825,70.0,3.0713422523829904e-05,0.20657067832997286,70.0,0.024419189165652985
65,0.0001659921819399886,0.3037772625530843,77.77777777777779,0.16245406752766106,72.72727272727273,0.0005506723954895901,0.31749485568179764,58.333333333333336,0.0012153625956772911,0.052625522905066946,50.0,0.5497247685423408,0.0597048941177577,75.0,0.0012368519907049768,0.24682859234066354,62.5,0.009188113482362655,0.22156847477724453,85.71428571428571,4.3810372299124515e-05,0.23737032433587985,57.14285714285714,0.01645067351594169,0.11218654735780538,80.0,4.6645427825858566e-05,0.21634945276808368,50.0,0.0008536621686969333,0.24156237038762968,52.63157894736842,0.00041699055332242765,0.044480134931214124,90.0,0.03411062586926103,0.18783952141471083,70.0,0.0005330828321304001,0.25827950662064253,80.0,0.0012072232470044214
66,1.6844672644423977e-06,0.3338837173218078,44.44444444444444,0.10309712243841909,72.72727272727273,0.01708865913033268,0.31851637657415593,41.66666666666667,0.002134763377839332,0.07358231826749727,62.5,0.4096688131114226,0.04919383880489079,87.5,0.0426720568377653,0.2327871455522839,75.0,0.0012833904069622338,0.4390758549683831,57.14285714285714,0.00013374263250050237,0.23040890937314323,57.14285714285714,0.6295762617275091,0.26757913406181655,60.0,0.0006086620570581881,0.24826607798471975,75.0,0.00039196399992382945,0.4190949984433147,68.42105263157895,0.0008952460071780717,0.14855062815270734,80.0,0.005977566068844448,0.16895738137403676,50.0,0.00015689879385133071,0.17241105301164844,60.0,0.0039321587053944606
67,0.0010144404830440615,0.3045531644353503,55.55555555555556,0.10905816277216117,72.72727272727273,0.011965150696091942,0.33393123417010323,66.66666666666666,0.6748000587074477,0.08057484889708548,75.0,0.4175633838818248,0.11864816709520137,75.0,0.0006210328011739103,0.21005662822106919,50.0,0.0012329374643348895,0.3101960420924601,57.14285714285714,8.585621642471965e-06,0.19490319479292967,57.14285714285714,0.014146010769402669,0.16728083625754783,70.0,0.00028536000303518974,0.24585886387605216,62.5,0.002916871386729041,0.2427618653360236,68.42105263157895,0.0014429903547287578,0.022802103752856843,90.0,0.25617717528743716,0.19228997323166463,60.0,6.814724823014186e-05,0.2172601576038055,70.0,0.03661072637495496
68,2.4013840767910325e-05,0.27632862455952195,66.66666666666666,0.19159591195138495,63.63636363636363,0.003606888507727932,0.3318028866333771,58.333333333333336,0.00017459436071507798,0.08446675579598512,56.25,0.4753485346883005,0.23809827836384828,62.5,0.0016305569193381532,0.23079248090809026,62.5,0.09260924258871135,0.2476805994224642,71.42857142857143,4.620444546922461e-06,0.3207663426331891,71.42857142857143,0.02246364740806187,0.1047846866902643,70.0,0.00012699890869993137,0.25215781882102506,50.0,0.0003054124855334659,0.2805079778180484,52.63157894736842,0.02032777012717438,0.048150909003809195,70.0,0.0047169639056768705,0.19891289185769462,70.0,0.004282764551575061,0.20629468514533905,70.0,0.12767269128903147
69,0.004234938346893265,0.2490187130888643,55.55555555555556,0.08012997805628413,72.72727272727273,0.02093580192674052,0.3198242675011005,50.0,0.04956746395575373,0.06087322001762849,56.25,0.37421863212030737,0.14154979175345384,75.0,0.003926735823635003,0.22208959593624852,75.0,0.1942128973734029,0.3964183883340883,57.14285714285714,8.395382940697097e-05,0.38909913539447255,57.14285714285714,1.1291020436983987,0.14763012348873866,80.0,0.01698490060653709,0.20310912413842414,37.5,0.0010171355621126188,0.25738799219050673,73.68421052631578,0.008897652067382538,0.029263822112768623,90.0,0.0077305799301264095,0.1917018586637906,70.0,0.41587054282436114,0.15497233712808303,60.0,0.0005893049496055945
70,0.0004617238144807892,0.28714251395285006,66.66666666666666,0.1688163780473738,63.63636363636363,0.0006859454696472561,0.33536108885512683,58.333333333333336,0.017004374840616367,0.08026145212996295,68.75,0.25749852526588046,0.08267183378710173,75.0,0.0007698314085805146,0.25303723047716903,62.5,0.18186970734195282,0.25249362681714027,71.42857142857143,9.309393981340667e-06,0.21971104001755368,42.857142857142854,0.43371189814725825,0.14647262900428498,80.0,2.182894845642971e-05,0.2045049813631082,50.0,0.005540867447414652,0.16480478707557875,63.1578947368421,8.52261193246297e-05,0.10013403819994608,80.0,0.2643513748277372,0.19919968024420015,70.0,0.0013473031774587374,0.2022028495935829,70.0,7.979708447907132e-05
71,0.0003224363184976005,0.29234127684770955,55.55555555555556,0.20873086501656213,63.63636363636363,0.014196118942665781,0.3442664311278514,58.333333333333336,0.0001706646552879831,0.09296390825590257,68.75,0.24065522548397966,0.2501992419686037,62.5,0.0024962537174122858,0.2260746145786528,50.0,0.0022254767981651357,0.28609585974200735,71.42857142857143,3.229838590876666e-05,0.22813150078096558,71.42857142857143,0.005014026837302016,0.16752483752208633,80.0,0.00011725371764258966,0.20911717786665637,50.0,0.0009887006117468707,0.297776296469448,57.89473684210527,0.0012734809372929434,0.030052280478209216,80.0,0.2922812165781789,0.1894927903161175,60.0,2.2247325875941397e-05,0.2163754421180554,70.0,0.000145442564673665
72,0.00010804419934958873,0.2715245731414312,55.55555555555556,0.09093362837833045,72.72727272727273,0.07917007642551029,0.31200246623510264,58.333333333333336,0.00017410215237910993,0.09514286178170088,50.0,0.344577907678168,0.08230896366072724,75.0,0.0028534842089667557,0.21263211084981046,62.5,0.0005356871325982244,0.4025850934893735,57.14285714285714,7.147398695854318e-05,0.2501216637489444,42.857142857142854,0.0076974121726279925,0.21163171104801687,70.0,0.0004452958746898823,0.24345041853062455,62.5,0.0003854147584973185,0.3374067162085323,68.42105263157895,0.0022602736645041745,0.09037257295432657,80.0,0.0017544513717905556,0.18083514402840906,70.0,0.010653673708299774,0.16429140728176767,70.0,0.0008340503726562907
73,0.0007734170816218869,0.31257747150514104,66.66666666666666,0.2640501562029737,63.63636363636363,0.016177267149782574,0.397919076270427,58.333333333333336,0.0011862259497390788,0.09164862390014128,56.25,0.3467750063341005,0.22936457949480704,62.5,0.0016057094565802555,0.3011849716073871,62.5,0.0035672137056341753,0.26172457272390476,57.14285714285714,2.8246308802687286e-06,0.3226634373482477,71.42857142857143,0.031047540731696938,0.17614928460174734,70.0,1.2516785330391802e-05,0.2098382100922831,50.0,0.0002880196227881668,0.2775562922758426,52.63157894736842,0.0003373777343042422,0.09966365601634,80.0,0.010694434071445283,0.19914857918253936,70.0,2.804437797373475e-05,0.272733341130146,80.0,0.0004315986615072935
74,4.782454517679277e-05,0.3125380346392401,55.55555555555556,0.09271513021909507,72.72727272727273,0.1611113453327465,0.35467043333037024,58.333333333333336,0.03136234553764102,0.1274037877518062,50.0,0.2311585447065497,0.10306278470590928,75.0,0.0006256186197377949,0.23206626789211413,62.5,0.01261744469975565,0.39479859630042974,57.14285714285714,0.09194348900332476,0.2704895280799415,57.14285714285714,0.08977806671671017,0.18309531187724323,70.0,0.008350275440697566,0.5288570401937214,62.5,0.012564104917970971,0.34319941544642224,63.1578947368421,6.460676165753393e-05,0.027174853003435705,80.0,0.0008719448163368699,0.19063461203695453,70.0,2.071921433747708e-06,0.22494562508765187,70.0,0.00041379598262126236
75,1.0316147118343255e-05,0.30543681516028554,44.44444444444444,0.09418727238073597,81.81818181818183,0.060575886653823546,0.3501112075303027,58.333333333333336,0.0003102758968801034,0.09016907576578706,68.75,0.09097635704740653,0.05949614201190944,75.0,0.0031032215405174656,0.21209613665018345,62.5,0.03623928871230096,0.45502017717735604,57.14285714285714,7.226446359247272e-06,0.19095055961097787,42.857142857142854,0.001491337681932889,0.2655982126144293,60.0,1.7690891514606806e-05,0.16578334634045774,50.0,0.17637601039449344,0.5253942073960772,68.42105263157895,0.006239506714518836,0.03181872197629393,80.0,0.004009823971098046,0.25866029622342956,70.0,0.000894490151759367,0.16775189859316625,60.0,0.0008350609569415634
76,0.00015455149988271314,0.28893744933610027,77.77777777777779,0.1647419337496291,72.72727272727273,0.0004157908395304281,0.36397231391178075,58.333333333333336,0.008106789785488604,0.08056183786639605,75.0,0.41832110058293825,0.08540359094847846,75.0,0.0003238525672520845,0.3097663699729626,62.5,0.015880401117129975,0.24844887121721818,71.42857142857143,2.4685793542412734e-05,0.2732524058752401,57.14285714285714,0.0038818949141372684,0.12622891178159693,70.0,5.3927569410505965e-06,0.19836210884150518,50.0,0.00022012042377721655,0.15530359179204503,47.368421052631575,0.0002744100307030108,0.04423644022946574,70.0,0.0012826037093262132,0.23366078221584674,60.0,6.760792034695966e-06,0.26530740483986903,80.0,0.00013237830155187985
77,0.000134031900834835,0.23774078471035687,66.66666666666666,0.06144696257689996,81.81818181818183,0.14412595040362314,0.33320929110067954,33.33333333333333,0.020786817991655354,0.09438681837906723,68.75,0.49414348871082,0.09575911099798878,75.0,0.00030106634175929313,0.20588369290578323,62.5,0.5704337937151273,0.3791592595162265,57.14285714285714,0.0001440714670694483,0.26254461858310246,71.42857142857143,0.003905860341188016,0.16116735866420165,70.0,0.0016339769695497503,0.25950957566965166,62.5,0.00013915940511197248,0.2860583517550393,57.89473684210527,0.00013075824842548355,0.04805804798903409,70.0,0.0026371163469271746,0.22194691325868407,70.0,0.0003531590677118059,0.17154301668362895,60.0,0.009643040199507739
78,2.5859375319405777e-05,0.25487244593241204,66.66666666666666,0.05959055889993865,72.72727272727273,0.004380748925848109,0.328939050526305,50.0,0.001472923454592355,0.10071680569745078,62.5,1.021567855031411,0.1431164347769114,75.0,0.006338392660270285,0.25062813358568303,50.0,1.1767030810354144,0.3364796780287782,71.42857142857143,0.46484501556011626,0.2255063235687442,71.42857142857143,0.013166992713329323,0.20911943783459516,70.0,0.00031674801024782987,0.2974138830042542,62.5,0.00306680246973492,0.306700943339278,57.89473684210527,0.07159367533915957,0.36512575599792946,40.0,0.0026612997050972473,0.15359805277944222,70.0,0.0004112331714945812,0.1797821143729679,70.0,0.0025026802633424
