,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.43888276486883865,0.48837199821821026,57.14285714285714,0.8,0.7272727489471436,0.6666666865348816,0.800000011920929,0.6032339608513058,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,1.0465435502100566,0.6550480286069916,63.63636363636363,0.6833333333333333,0.5,0.75,0.4166666716337204,0.6894065639119414,0.6524977896019384,73.33333333333333,0.65625,0.6857142746448517,0.8333333432674408,0.5833333432674408,0.5857864917101331,1.0073940514789348,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.09129672764860533,0.583569661542145,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.013723020611448753,0.5872119160850636,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.4113846315514156,0.7495460469341307,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.25149861580258753,0.9652233137431336,62.5,0.5,0.6666666865348816,0.6000000238418579,0.75,0.33262375128467064,0.6274030312939852,72.22222222222221,0.7222222222222223,0.5166666905085245,0.46666667858759564,0.600000003973643,0.32995667308709525,0.5713207697357457,50.0,0.84375,0.6333333551883698,0.5,0.875,0.24163874103128494,0.7544038286369578,60.0,0.8333333333333333,0.75,1.0,0.6666666716337204,0.6047548222424219,0.8398011678395477,60.0,0.8333333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.1316358203174556
20,0.2803970397877229,0.48050345025169144,57.14285714285714,0.8,0.7272727489471436,0.6666666865348816,0.800000011920929,0.5158389573839806,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,0.170680536229033,0.5933521873010861,63.63636363636363,0.875,0.2857142686843872,0.3333333432674408,0.25,0.528433668644513,0.8137690377120947,46.666666666666664,0.6666666666666666,0.5750000029802322,0.5178571492433548,0.7083333432674408,0.36322376300205717,1.5708985931426274,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,1.4995271477519607,0.8204856644844165,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.20837335957961514,1.2656759527737569,57.14285714285714,1.0,0.0,0.0,0.0,0.5109649792906129,0.5934583781493536,66.66666666666666,0.625,0.0,0.0,0.0,0.07555303068514395,2.3373320840490397,50.0,0.25,0.0,0.0,0.0,0.9316841320574927,0.9828059136998496,72.22222222222221,0.7444444444444445,0.5252525409062704,0.4444444378217061,0.6666666666666666,1.0713083766130793,1.0697715776734618,50.0,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.5084695376145697,0.5247440329787902,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.6325164170033596,0.8544781302669081,60.0,0.7916666666666667,0.800000011920929,0.875,0.75,0.31148546776111136
21,0.31882217203740926,1.0495535730282082,71.42857142857143,0.8,0.8333333730697632,0.7142857313156128,1.0,0.8576325510424594,70.0,0.6833333333333333,0.7083333432674408,1.0,0.550000011920929,0.18252426396037597,0.70281268600618,54.54545454545454,0.875,0.0,0.0,0.0,0.42940813353132495,0.9657759377596956,46.666666666666664,0.5916666666666667,0.5555555820465088,0.45000000298023224,0.75,0.3200544186895567,1.5023375244208077,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.0614040641863336,0.7482694960482984,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0032324671876666146,1.04306511455952,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.27999198343380827,1.201864284529903,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,1.2992525275953828,1.195603010813714,50.0,0.4375,0.6000000238418579,0.5,0.75,0.19923388609578252,0.6781253988028512,77.77777777777779,0.8930555555555556,0.850000003973643,0.7555555701255798,1.0,0.4466534886360873,1.1594661009840248,50.0,0.75,0.7727272808551788,0.6875,1.0,0.30971500584492945,0.6089853219734512,70.0,0.5833333333333333,0.8333333432674408,0.875,0.800000011920929,0.3966634023393419,1.2451390453538291,50.0,0.39285714285714285,0.27272725105285645,0.375,0.2142857164144516,0.07420310250426525
22,0.6543990368504797,0.46567366541940464,71.42857142857143,0.8,0.8333333730697632,0.7142857313156128,1.0,0.8100315686008657,70.0,0.9166666666666667,0.8333333432674408,1.0,0.75,0.7821079525941388,0.777774153573285,54.54545454545454,0.6166666666666667,0.0,0.0,0.0,0.7127161109677363,0.7614809508085076,80.0,0.5833333333333333,0.7333333492279053,1.0,0.5833333432674408,0.28913292865013007,1.017761218757513,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.03596673692453685,0.5614695807210603,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0459520768429282,0.40430386000815116,85.71428571428571,1.0,0.800000011920929,1.0,0.6666666865348816,0.5112556811457493,0.7146124094445181,55.55555555555556,0.75,0.3333333432674408,0.25,0.5,0.4885924206230637,2.076489167289,50.0,0.375,0.0,0.0,0.0,0.04865361732918581,0.6410762792273152,77.77777777777779,0.9047619047619048,0.7666666706403097,0.777777781089147,0.8888888955116272,0.010570654018526698,2.0498139802508066,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.5484936837398382,0.631660598817007,60.0,0.75,0.3636363744735718,0.5,0.2857142984867096,0.16949032835084166,1.0312118467187923,60.0,0.55,0.6666666865348816,0.875,0.550000011920929,0.13082936380874674
23,1.692183833146051,0.8130311437118436,71.42857142857143,0.7,0.8333333730697632,0.7142857313156128,1.0,1.1054504454535339,60.0,0.6833333333333333,0.6190476417541504,1.0,0.45000000298023224,0.07808777322924705,0.7212770720355937,54.54545454545454,0.8125,0.0,0.0,0.0,0.5835275064376475,0.8316644490519465,53.333333333333336,0.6875,0.5178571343421936,0.46666668355464935,0.625,0.555171597084224,0.6457154401521754,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.7566462240939452,1.390054545223494,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,1.5203288889596709,0.6613777200399786,85.71428571428571,1.0,0.800000011920929,1.0,0.6666666865348816,0.017797504039040367,1.3531373149608976,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.0656116284296498,1.582746126557807,50.0,0.375,0.3333333432674408,0.5,0.25,0.06254499305511486,0.6411655477322404,66.66666666666666,0.7222222222222222,0.3888888955116272,0.4444444576899211,0.35555556416511536,0.08029897898781821,1.415276423432509,50.0,0.4375,0.6666666865348816,0.5,1.0,0.39774775100929594,0.6877005869559116,60.0,0.8333333333333333,0.800000011920929,0.875,0.75,0.6815930747345282,2.272329767642206,50.0,0.5166666666666666,0.5,1.0,0.3500000014901161,0.36029015106093143
24,0.2884549180876302,0.4854569926286088,71.42857142857143,0.8,0.8000000715255737,0.800000011920929,0.800000011920929,0.39472606667164717,80.0,1.0,0.7948718070983887,0.6785714328289032,1.0,1.0287176397808282,0.7182623735475154,54.54545454545454,0.6166666666666667,0.0,0.0,0.0,0.6758038434699482,0.7336672640581864,66.66666666666666,0.6416666666666666,0.5833333432674408,0.800000011920929,0.5416666716337204,0.8745414730744651,0.6021173701271004,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.41988591682020543,0.5263300478400872,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.019328666814340763,0.7510329373505698,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.6972778171019027,0.9127464304246432,66.66666666666666,0.55,0.0,0.0,0.0,0.34326424713284237,1.6306945580439196,50.0,0.5,0.6666666865348816,0.5,1.0,0.29463512347315807,0.9495754267838438,66.66666666666666,0.6944444444444445,0.22222222884496054,0.3333333333333333,0.16666666666666666,0.8311758905908143,0.5221751134286541,50.0,0.90625,0.6666666865348816,0.5,1.0,0.3279325502953397,0.552256091478749,80.0,0.6166666666666667,0.9166666865348816,0.8571428656578064,1.0,0.42495646702524115,1.1195994283562232,60.0,0.8333333333333333,0.6666666865348816,0.75,0.75,0.19227813717918255
25,0.44998763439279216,0.5404591022419967,71.42857142857143,0.7,0.8333333730697632,0.7142857313156128,1.0,1.143466699517702,70.0,0.9583333333333333,0.761904776096344,0.625,1.0,0.034739414407373534,0.5130046025152786,54.54545454545454,0.9333333333333333,0.0,0.0,0.0,0.3344055445542059,1.0475597931350353,53.333333333333336,0.625,0.5857142806053162,0.5,0.7083333432674408,0.6971645085417872,1.1007333650575204,57.14285714285714,0.8333333333333334,0.6666666865348816,0.5,1.0,0.6134491195063086,0.6016168871232817,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,3.3658534823555216e-05,1.178194656937533,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.6868019525153277,0.8765943505066702,66.66666666666666,0.7083333333333333,0.0,0.0,0.0,0.024334554128250887,2.04741851139974,50.0,0.375,0.3333333432674408,0.5,0.25,0.023796908282371868,1.1356681888227476,77.77777777777779,0.9166666666666666,0.850000003973643,0.7555555701255798,1.0,0.3322478966724498,1.2566759010556678,50.0,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.3044982091604236,0.7494508851437038,60.0,0.55,0.75,0.8333333432674408,0.7000000029802322,0.44113062693280347,0.8712985425929454,70.0,0.6166666666666667,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.016286764823327984
26,0.42047809703788785,0.4320874171009952,71.42857142857143,1.0,0.75,1.0,0.6000000238418579,1.4085957336968336,50.0,0.6833333333333333,0.5,1.0,0.3500000014901161,0.3886959994899363,0.5963008843441915,63.63636363636363,0.875,0.20000000298023224,0.5,0.125,0.5547416218717922,1.1929141195063202,33.33333333333333,0.625,0.4747474938631058,0.3690476343035698,0.6666666716337204,0.5682879736478215,0.8887793788698203,57.14285714285714,0.75,0.0,0.0,0.0,0.0707406451910512,0.9230171474901265,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.009735209175633235,0.7597779438048394,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.9041168289880726,0.8398500094914052,77.77777777777779,0.48333333333333334,0.25,0.5,0.1666666716337204,0.03205428161869917,1.7570875760397409,50.0,0.375,0.3333333432674408,0.5,0.25,0.03289640350904321,1.1770317298939486,66.66666666666666,0.8250000000000001,0.3000000019868215,0.6666666666666666,0.1944444477558136,0.07515919067176309,0.7959253400552451,50.0,0.5833333333333333,0.38461539149284363,0.3125,0.5,0.2265960946322205,0.7645573941106656,50.0,0.48333333333333334,0.6428571492433548,0.75,0.6000000014901161,1.135186730376888,1.9715581791361612,40.0,0.75,0.222222238779068,0.3333333432674408,0.1666666716337204,0.06707635621515781
27,0.37393996782316674,0.534787453882682,57.14285714285714,0.7,0.6666666865348816,0.75,0.6000000238418579,0.18864675061183153,90.0,0.75,0.8333333432674408,1.0,0.75,0.050870175749822846,0.5519440088254561,81.81818181818183,0.9666666666666667,0.7333333492279053,1.0,0.5833333432674408,0.9421059738790751,0.8998397025457402,73.33333333333333,0.7166666666666667,0.6190476417541504,1.0,0.45000000298023224,0.04460394491731839,0.8975312106626249,57.14285714285714,0.75,0.0,0.0,0.0,0.03387170210399364,0.9295686912674856,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.125794949569343,0.7186053619323519,85.71428571428571,1.0,0.800000011920929,1.0,0.6666666865348816,0.7639740475997486,0.4097766047517008,88.88888888888889,0.7166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.0440269624860354,2.0663717156835264,50.0,0.375,0.3333333432674408,0.5,0.25,0.0653338673888046,0.6900762307525782,77.77777777777779,0.75,0.5387205680211385,0.4571428696314494,0.6666666666666666,0.4621628944522755,1.1745730880741152,50.0,0.6833333333333333,0.7727272808551788,0.6875,1.0,0.2844212021645792,1.2965023801235103,50.0,0.5833333333333333,0.2857142984867096,0.5,0.20000000298023224,0.2873809640089744,1.4909786240913814,60.0,0.55,0.6666666865348816,0.875,0.550000011920929,0.4471483441645167
28,0.5090830690982119,0.6502273140822484,71.42857142857143,0.8,0.75,1.0,0.6000000238418579,0.24486803924806835,80.0,1.0,0.9285714328289032,0.875,1.0,0.0686970881352239,0.4538372229277021,81.81818181818183,0.75,0.7777778208255768,0.6500000059604645,1.0,1.3456690051089018,0.794181320244565,73.33333333333333,0.5833333333333333,0.6857142746448517,0.8333333432674408,0.5833333432674408,0.23957697586254564,0.9077902981822137,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.015569456491148362,0.9680596020202308,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,8.033695661340316e-07,0.5154260119087376,85.71428571428571,0.9166666666666666,0.800000011920929,1.0,0.6666666865348816,0.09977686837797314,0.6263265866363819,66.66666666666666,0.5833333333333333,0.20000000298023224,0.25,0.1666666716337204,0.15464327720516993,1.787065035808089,62.5,0.375,0.5714285373687744,0.6666666865348816,0.5,0.028471979449705035,0.7760733219271153,77.77777777777779,0.876984126984127,0.6965812047322592,0.563492069641749,1.0,0.1504460246907282,0.5895726288223603,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.5204233526790345,0.7701486590751142,50.0,0.2916666666666667,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.12713917925409174,2.239973253003264,40.0,0.5166666666666666,0.25,0.3333333432674408,0.20000000298023224,0.026944295281119635
29,0.47501131455707735,0.4862003848283939,57.14285714285714,0.8,0.6666666865348816,0.75,0.6000000238418579,0.16522937170952004,100.0,0.75,1.0,1.0,1.0,0.46632810559427645,0.5967005307232628,63.63636363636363,0.84375,0.75,0.75,0.75,0.9633622451881436,1.2931826432089173,60.0,0.6,0.20000000298023224,0.5,0.125,0.07443404245014128,0.6808849762947136,71.42857142857143,0.5833333333333334,0.5,1.0,0.3333333432674408,0.026486665673388837,1.033242038884846,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.00014551563293057382,0.4768275508722431,85.71428571428571,0.9166666666666666,0.800000011920929,1.0,0.6666666865348816,0.029718751820925295,3.0579651337639167,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,0.12690572888095794,1.3437421527153832,50.0,0.5,0.5,0.5,0.5,0.004327310956470155,0.5251167633415168,83.33333333333334,0.7777777777777778,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.06293412791690037,1.0805876428049552,50.0,0.875,0.6666666865348816,0.5,1.0,0.382582075620182,1.5960529883922845,50.0,0.9166666666666667,0.6428571492433548,1.0,0.5833333358168602,0.14208656533022893,1.303166566041238,60.0,0.6785714285714286,0.3636363744735718,0.5,0.2857142984867096,0.021110208342763014
30,0.1392244841378431,0.5271366599590742,71.42857142857143,0.8,0.75,1.0,0.6000000238418579,0.16369981604020306,100.0,1.0,1.0,1.0,1.0,0.010921305654842771,0.9608457803216173,54.54545454545454,0.9,0.0,0.0,0.0,0.31342146151004957,1.5476425773926075,60.0,0.6416666666666666,0.20000000298023224,0.5,0.125,0.5757292363310096,0.8995067573999592,57.14285714285714,0.75,0.0,0.0,0.0,0.0298579844786706,1.2888616365071328,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,3.7351993426012716e-06,0.5805685713407938,85.71428571428571,1.0,0.800000011920929,1.0,0.6666666865348816,0.18500781687294435,1.5570212184077628,66.66666666666666,0.5416666666666667,0.0,0.0,0.0,0.026456297690577623,1.4648561790448533,37.5,0.5,0.444444477558136,0.4000000059604645,0.5,0.011763370560874245,0.612359139327584,77.77777777777779,0.9333333333333332,0.5079365173975626,0.5555555621782938,0.4722222288449605,0.006113814955525251,0.5417597195683084,60.0,0.84375,0.800000011920929,0.75,0.875,0.4030255518299178,1.7021704544907181,50.0,0.5833333333333333,0.5,1.0,0.3500000014901161,0.4028458358101853,1.7085893869582311,60.0,0.48333333333333334,0.75,0.8333333432674408,0.7000000029802322,0.005866355660231624
31,0.33598362888247,0.5468649802401565,71.42857142857143,0.8,0.75,1.0,0.6000000238418579,1.7278199424967382,60.0,0.9583333333333333,0.75,1.0,0.6666666716337204,0.06494531540568414,1.5429058232541413,54.54545454545454,0.6833333333333333,0.0,0.0,0.0,0.3467886674629237,1.119285390895993,66.66666666666666,0.625,0.4000000059604645,0.5,0.3333333432674408,0.05112986956234148,1.2956861642546607,57.14285714285714,0.75,0.0,0.0,0.0,0.020127933000644423,1.1545658740284028,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.08787373767687257,0.5961332026018881,85.71428571428571,0.9166666666666666,0.800000011920929,1.0,0.6666666865348816,0.006145256644117125,0.735945183461995,77.77777777777779,0.6166666666666667,0.25,0.5,0.1666666716337204,0.016541242453430728,1.9911365168798085,50.0,0.375,0.3333333432674408,0.5,0.25,0.007706806379385013,0.8493334464396798,83.33333333333334,0.8333333333333334,0.5757575829823812,0.6666666666666666,0.523809532324473,0.1683078402702854,0.9657958646362325,50.0,0.875,0.6666666865348816,0.5,1.0,0.22826914167414086,1.4351671418301013,50.0,0.8333333333333333,0.25,0.5,0.1666666716337204,0.24127311446813549,2.0559139394937893,60.0,0.4166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.40386277536037934
32,0.08696353361344081,0.6906937985001058,71.42857142857143,0.8,0.75,1.0,0.6000000238418579,0.15863838788304424,90.0,1.0,0.9545454680919647,1.0,0.9166666567325592,0.027159600684022983,0.5954365149578335,63.63636363636363,0.6166666666666667,0.3333333432674408,0.375,0.30000001192092896,0.5262961578620873,0.9821235880259533,73.33333333333333,0.625,0.625,0.875,0.5416666716337204,0.1450603077949789,1.9344100455213344,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.01604593154926112,1.0749512542251556,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0024730122356169918,0.3882337266671345,85.71428571428571,0.9166666666666666,0.800000011920929,1.0,0.6666666865348816,0.3964905781917986,1.8215992584556087,66.66666666666666,0.65,0.0,0.0,0.0,0.004032591483379014,2.4056391259177903,50.0,0.4375,0.3333333432674408,0.5,0.25,0.004037676387399242,0.6782947756295827,77.77777777777779,0.7666666666666666,0.4722222288449605,0.5555555621782938,0.4222222367922465,0.015285220537421573,1.067275691245802,60.0,0.55,0.7999999821186066,0.7142857164144516,1.0,0.9169428146059551,1.3470342188937068,50.0,0.3333333333333333,0.25,0.5,0.1666666716337204,0.1377248754878766,1.6304319094422604,60.0,0.75,0.800000011920929,0.875,0.75,0.09275243714311746
33,0.2840595337199233,0.8183392899365252,71.42857142857143,0.8,0.75,1.0,0.6000000238418579,0.09861855494190634,100.0,1.0,1.0,1.0,1.0,0.00026927505336996147,0.7968648031494461,72.72727272727273,0.90625,0.3333333432674408,0.5,0.25,0.9177104692487067,1.1536940090593408,60.0,0.75,0.533333346247673,0.625,0.75,0.3372441607481784,0.5830828042627412,57.14285714285714,0.75,0.5714285373687744,0.5,0.6666666865348816,1.9564406594482715,0.97778823137857,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,2.9709579558874226e-05,0.8975260763865017,85.71428571428571,1.0,0.800000011920929,1.0,0.6666666865348816,0.8704650603508349,0.31330787163440016,77.77777777777779,0.75,0.25,0.5,0.1666666716337204,0.046061458603102276,3.2980670661733256,50.0,0.375,0.3333333432674408,0.5,0.25,0.008705265979789096,0.73803824068707,77.77777777777779,0.7888888888888889,0.5530303120613098,0.47777777910232544,0.6666666666666666,0.03690598162289441,1.0974448599310072,50.0,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.5014742498978877,0.845197320594971,50.0,0.39285714285714285,0.27272725105285645,0.375,0.2142857164144516,0.06492674425450509,1.837885245472468,60.0,0.2916666666666667,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.014129319293869989
34,0.9501581466420517,0.7279178880678312,71.42857142857143,0.8,0.75,1.0,0.6000000238418579,0.30279637775154433,90.0,0.75,0.4615384638309479,0.5,0.4285714328289032,1.844633433409364,1.347273469478386,54.54545454545454,0.8666666666666667,0.0,0.0,0.0,0.5984321305937194,1.1652523703446447,60.0,0.6333333333333333,0.2857142686843872,0.3333333432674408,0.25,0.08693979427142277,1.4700309663563054,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.003181854472220479,1.0058032182162802,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.017540476487936073,0.781691466238807,85.71428571428571,1.0,0.800000011920929,1.0,0.6666666865348816,0.040494856416417986,0.42922567124599614,66.66666666666666,0.6666666666666667,0.7000000029802322,0.6666666716337204,0.75,0.002802295609194216,2.217259510885574,50.0,0.375,0.3333333432674408,0.5,0.25,0.01670746185195235,0.4655933487156763,77.77777777777779,0.9361111111111112,0.8055555621782938,0.8055555621782938,0.8055555621782938,0.023039716055029472,0.6015417844148392,60.0,0.875,0.6666666865348816,0.550000011920929,0.875,0.3594850795489013,0.8478024191344902,40.0,0.39285714285714285,0.20000000298023224,0.3333333432674408,0.1428571492433548,0.15599657432361771,2.0485583184205125,60.0,0.75,0.800000011920929,0.875,0.75,0.1759756816220758
35,0.2447665036381378,1.2429430958782122,42.857142857142854,0.8,0.3333333134651184,1.0,0.20000000298023224,0.08644082217749242,100.0,1.0,1.0,1.0,1.0,0.48002435252103903,0.5361172969420083,72.72727272727273,0.5,0.444444477558136,0.4000000059604645,0.5,1.1799138632494413,1.3757977778358959,33.33333333333333,0.5833333333333334,0.41558438539505005,0.3392857164144516,0.5416666716337204,0.05129104665950992,0.7295423008235916,71.42857142857143,0.8333333333333334,0.5,1.0,0.3333333432674408,0.0039017918339939676,0.9503798243362745,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.00018164249472664537,1.0335948556177683,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.32428520667524086,0.45174359649522117,77.77777777777779,0.75,0.25,0.5,0.1666666716337204,0.018187351094472812,3.9518690870249,37.5,0.3125,0.0,0.0,0.0,0.005107022818158274,0.7498353953514812,77.77777777777779,0.7888888888888889,0.5530303120613098,0.47777777910232544,0.6666666666666666,0.07953646577244348,1.845892542145035,50.0,0.8125,0.6666666865348816,0.5,1.0,0.29042595290693046,1.1218943201423046,50.0,0.5833333333333333,0.5,1.0,0.3500000014901161,0.05380025213073891,1.626863616293719,70.0,0.2916666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.014351388890631925
36,1.4262754258786363,1.1606693954044272,57.14285714285714,0.8,0.5714285969734192,1.0,0.4000000059604645,0.08886210450859566,100.0,1.0,1.0,1.0,1.0,0.003642145842655037,1.4058931329912914,54.54545454545454,0.6666666666666667,0.0,0.0,0.0,0.30548348187009644,1.9017679587108371,66.66666666666666,0.675,0.45000000298023224,1.0,0.2916666716337204,0.034432544510093394,0.9745591717964633,71.42857142857143,0.75,0.5,1.0,0.3333333432674408,0.004292704223355597,1.129954748533624,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0005329971532027571,0.3204524622370074,85.71428571428571,1.0,0.800000011920929,1.0,0.6666666865348816,0.18365039136478745,1.7595914696979225,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.013750746700243252,2.0434677086004784,62.5,0.4375,0.5714285373687744,0.6666666865348816,0.5,0.0020779612543017595,0.35684941869312314,77.77777777777779,0.9111111111111111,0.7523809572060903,0.8333333333333334,0.6944444477558136,0.003813677024584069,0.63835074534233,60.0,0.65,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.4497083625158318,1.3573948295200524,50.0,0.8333333333333333,0.6428571492433548,1.0,0.5833333358168602,0.13925435189548535,1.5771240257140515,60.0,0.7083333333333334,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.000728657324225912
37,0.04509152601219229,0.8315671548447229,71.42857142857143,0.8,0.75,1.0,0.6000000238418579,0.45958567604227396,70.0,1.0,0.761904776096344,0.625,1.0,0.0012507434249643228,2.363193216020281,54.54545454545454,0.8125,0.0,0.0,0.0,1.9570219610643362,1.2524897774771526,66.66666666666666,0.625,0.619047611951828,0.75,0.5833333432674408,0.01726558771824243,0.6277600949205091,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.005732863744176674,1.331552441375501,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,6.204211269298958e-05,1.924306309367344,57.14285714285714,1.0,0.0,0.0,0.0,0.01440261945464602,1.0773851896018387,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.004708235989133134,3.335670451059065,50.0,0.4375,0.3333333432674408,0.5,0.25,0.0014091315191545062,0.46416930944865764,77.77777777777779,0.9347222222222222,0.8201058308283488,0.7666666706403097,0.8888888955116272,0.011805680350584309,1.0907579962317926,60.0,0.75,0.6666666865348816,0.75,0.75,0.30382829560230656,1.5195196968638194,50.0,0.5833333333333333,0.5,1.0,0.3500000014901161,0.015544040374341945,2.5405699295721225,50.0,0.48333333333333334,0.5833333432674408,0.8333333432674408,0.45000000298023224,0.2709289787052331
38,0.48134472236616976,0.7521702109796832,57.14285714285714,0.8,0.6666666865348816,0.75,0.6000000238418579,0.17120537820138754,90.0,1.0,0.9545454680919647,1.0,0.9166666567325592,0.013411962954475417,1.6513604428276594,54.54545454545454,0.84375,0.0,0.0,0.0,0.17785239812142986,1.5105458286528406,73.33333333333333,0.55,0.6666666865348816,0.875,0.550000011920929,0.3564721141303138,1.1464610278732426,71.42857142857143,0.75,0.5,1.0,0.3333333432674408,0.016798465317142564,1.2018352392336735,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,3.2446958696071507e-07,0.6853258777981629,85.71428571428571,1.0,0.800000011920929,1.0,0.6666666865348816,0.03145436666411077,0.5754952957430047,66.66666666666666,0.75,0.0,0.0,0.0,0.0016418234696236958,3.701253158240329,50.0,0.375,0.3333333432674408,0.5,0.25,0.0012885789335080153,0.3914339635192213,77.77777777777779,0.9166666666666666,0.7904761830965678,0.8888888955116272,0.7222222288449606,0.011314862654245986,1.463944665328596,50.0,0.5833333333333333,0.722222238779068,0.6666666716337204,0.8333333432674408,0.3477907304455501,0.9694097903069749,60.0,0.5833333333333333,0.6666666865348816,0.875,0.550000011920929,0.015539549616494031,1.700905675137626,70.0,0.48333333333333334,0.8333333432674408,0.875,0.800000011920929,0.0033979706070859633
