,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,USM,USM,USM
42,5.252455446975513,25.056405064960018,0.0,0.5023693352400155,0.0,1.5508842425727387,1.257803556366304,0.0,0.5183191636571174,3.4782779501911003,0.0,0.5476714855544238,0.36904577236486563,0.0,0.26083678064677146,52.920420846978416,0.0,7.275120351479745,2.8936133310618284,0.0,2.196093991132158,14.775912132855568,0.0,0.04641126835824809,11.099215312372156,0.0,4.263638914282609,23.996271795812874,0.0,20.519462243510528,16.376340028546007,0.0,34.536112208200485,7.874787946061846,0.0,0.9772852758599182,4.649864171671876,0.0,51.152989651042304,3.145996889288732,0.0,16.837515074688017,16.290896896896932,0.0,5.978220607560619
43,14.347644546902144,12.767808317223587,0.0,1.036227310864588,0.0,21.897846255303904,0.28417746835639784,0.0,0.308585082802173,1.1765212478881828,0.0,5.738546952726454,1.0893378535956466,0.0,0.18136000360799365,39.52450851599079,0.0,31.502688826062045,3.215888601141544,0.0,54.559918115565026,18.598758992637627,0.0,3.6961187439375647,25.933467722846203,0.0,13.595900014967862,12.651212020535821,0.0,3.2818057995246868,15.23256052539277,0.0,114.27842632940045,15.212499280605607,0.0,8.967629660087395,4.149171086656883,0.0,5.284249286205698,3.413682006902926,0.0,0.44146964655470755,5.988039039995741,0.0,13.47501153947123
44,65.61572092780222,13.864024220639688,0.0,1.1322535218888818,0.0,0.560481211834463,0.7175830927751733,0.0,0.3752705305957665,1.1554387146331977,0.0,7.248843936194265,0.23039420160621665,0.0,0.3557403177153961,23.992447333174105,0.0,88.2637594673865,2.6776611158321098,0.0,6.111535896395451,6.3028069561608255,0.0,2.9029416956493534,3.3611573943056445,0.0,28.802909331291268,9.516172861873736,0.0,25.29160231605794,12.31456606076849,0.0,16.817017686679936,15.74108998669288,0.0,9.907089988256049,4.636846770476019,0.0,15.046842563336533,11.744276179278781,0.0,0.06572371319924189,4.834655739023421,0.0,14.228399817520081
45,20.470277221475992,9.242930608665791,0.0,0.6112037029111632,0.0,2.085763124159477,0.5036321873279065,0.0,2.900559098906395,1.1707232084875332,0.0,5.3196396193735085,0.07806481849281677,0.0,0.6231448243407384,52.59763089358959,0.0,8.012659295632899,4.149064224185441,0.0,1.5831678789583674,11.328652440376443,0.0,7.525053956665366,5.497089697429972,0.0,3.964041342034383,16.077344701295846,0.0,18.176386091449025,14.510139857047191,0.0,36.42109674806158,18.2084667694404,0.0,12.134741813831946,4.672925251557738,0.0,8.179443924967908,4.533453421780963,0.0,9.094614624166809,5.76568254980706,0.0,1.9604860726059135
46,3.841649267665565,15.891638705243862,0.0,0.3717929769246929,0.0,0.8007998380321726,0.8093807992566195,0.0,4.762072228316676,1.2831289923363407,0.0,0.6624204909704416,0.16950608286491145,0.0,0.17577357769414276,34.86949227578996,0.0,9.37947244491482,3.307076635382459,0.0,3.5767172950581942,19.06761252396585,0.0,0.3867122815256379,8.946283304629961,0.0,52.24907143910684,14.267186994171949,0.0,25.13749476587129,12.856070105268719,0.0,24.379294239030685,7.589161173502376,0.0,1.8520407254908038,3.2027554493921695,0.0,1.7642990781072767,8.147195804531087,0.0,0.9900560956642652,8.215781548270021,0.0,7.7143740454102225
47,3.557197113407984,25.95738836613786,0.0,3.451331380773713,0.0,0.1963476523398682,0.5563914018196391,0.0,0.5805265723490416,4.666034121299029,0.0,6.746752052809844,0.2951453152079772,0.0,0.8212590858904767,24.652357713962907,0.0,149.9810146036029,2.7670663170929393,0.0,3.4694449945039207,7.3999809668292285,0.0,2.7171229144934195,38.060653762237365,0.0,193.17772287549465,7.899283851443149,0.0,2.934816016515845,15.728553350445457,0.0,109.2911035918952,13.329713158186971,0.0,2.7221595462963077,4.905445794634208,0.0,15.682884503150259,11.634636334468095,0.0,0.592874676348832,6.956797280056683,0.0,4.349897202592659
48,7.9923871663951855,10.420241880213572,0.0,0.61108639520382,0.0,1.4441884135759462,1.1309259133421306,0.0,1.0803586861632342,1.3292551832776618,0.0,12.078654971331465,0.2198983335281654,0.0,0.13531219351891108,24.981920722165363,0.0,110.69804332888556,2.9538025376316517,0.0,19.094195587775207,14.152938333820206,0.0,22.004087786734765,8.69755845298444,0.0,7.949777851485789,10.752718707597895,0.0,11.02761025045562,11.682627520454048,0.0,5.443077027539354,14.026968244224227,0.0,3.664597365603651,2.0069197597727433,0.0,27.444640679202028,4.752954645571569,0.0,18.40683825162913,6.599376565675759,0.0,6.737331978276356
49,6.853031603838557,16.219149520665923,0.0,1.1368998716734582,0.0,0.6560465825671461,0.35825403307734005,0.0,0.3170688329111583,1.0993150332754758,0.0,2.690535137306772,0.03897857264343118,0.0,0.3840354034099992,30.114209043697933,0.0,15.13677998910576,2.4710909234191516,0.0,2.597620815407066,7.232508440288007,0.0,46.785274031338496,16.053708144639934,0.0,58.87669291250217,8.179948619364698,0.0,34.570272879467,11.796925088718071,0.0,8.426337870753851,16.630457978797356,0.0,8.260128543125065,2.873968756405067,0.0,6.8061747626423195,41.25485222268265,0.0,11.192872585730845,7.000474872309412,0.0,2.2321495276657353
50,11.80239069403109,22.142567918937544,0.0,0.2337048626547595,0.0,4.609283960472783,0.2701095983645727,0.0,3.534067241505576,1.287513976107388,0.0,1.0492612035078654,0.07083716964403332,0.0,1.9387228563352803,40.6452953295254,0.0,56.37195177377806,4.531092173758277,0.0,14.387585355124163,11.469504513046541,0.0,11.557175225839668,22.425353337779992,0.0,6.6553199063703055,13.38478835048718,0.0,9.585003053063744,14.076303256336333,0.0,36.246578862555914,4.840839017712375,0.0,8.141653402895853,2.674700848561754,0.0,11.296915898870658,7.023377879939034,0.0,1.4801364857745627,8.07869012123461,0.0,44.73592906181351
51,4.878253990970019,14.417109595347252,0.0,0.5415103590789593,0.0,10.057000223852318,2.4176113896977496,0.0,1.285166512874288,1.389970406170072,0.0,3.5221097382221886,0.07447579671622259,0.0,0.28289103827144585,29.604133566810482,0.0,30.776824457572424,3.282893066144862,0.0,10.89566898861226,7.3325337791946215,0.0,36.109894667636674,8.103085383866842,0.0,64.79880667404055,12.08978635234009,0.0,3.0210792549693095,15.954981000036957,0.0,31.45612038579534,9.85163334976264,0.0,8.034636780386453,3.4971326508874045,0.0,43.92766554134032,6.041126037998935,0.0,0.1279230576828159,9.632179305800049,0.0,4.489843628066811
52,52.78001942888477,13.94260405653928,0.0,5.818589713516775,0.0,18.79677267651864,0.44235544471910676,0.0,7.170508999993912,1.2104761574254057,0.0,0.4303123906102927,0.36394165465619804,0.0,0.5325452875801125,27.282739307740393,0.0,89.36917632660912,7.086512592828697,0.0,18.363667033526145,13.563265513922964,0.0,149.11174666419817,6.625335644411012,0.0,4.718698118934424,9.12405484000015,0.0,15.38007559494047,10.636722987064468,0.0,32.95726635733675,9.379278738168612,0.0,3.234349724984701,1.828972118611579,0.0,13.398954931222482,11.736988689671007,0.0,7.022252920275467,5.4506697530885555,0.0,7.06115247820254
53,49.08940882203556,15.139931546290601,0.0,1.148497438054944,0.0,12.239254758646018,0.7222433024086726,0.0,0.8514165872213958,1.357811621009287,0.0,0.9385914905220915,0.20304441689717456,0.0,2.476532812888838,23.704499578056186,0.0,7.577993545088768,3.3761606819251186,0.0,3.2215758650883766,16.365344691896016,0.0,17.468126516658305,22.333501481969734,0.0,30.351152335104878,10.661758706300558,0.0,3.3264557105000545,12.509011312638988,0.0,3.5040800016928535,6.161037027097818,0.0,10.791252123968833,3.036705607509507,0.0,28.52923960544284,8.682797678030772,0.0,2.5124385226843677,5.683231531243777,0.0,2.2935405668608086
54,1.9073148945023706,11.272438887225086,0.0,0.8864597322252661,0.0,1.647761741548128,0.4969593817851787,0.0,0.21176103075313293,1.3500903578906744,0.0,2.8032096008963387,2.3731799763218415,0.0,1.7863099871768189,27.40596740303433,0.0,5.883730561707385,4.2881492931498455,0.0,8.166854029864837,11.675997145494375,0.0,123.78781387636613,19.635770512602257,0.0,105.03583529216849,11.249818769704607,0.0,33.83081921519055,13.810433085238,0.0,10.60148401541565,8.615873832574255,0.0,10.489195604063836,4.95416962414013,0.0,11.252810042058432,11.355699091580519,0.0,1.7064583492352763,4.320799275166869,0.0,6.126397613029201
55,4.982624087549613,10.488279861521741,0.0,0.21720726795884887,0.0,0.8975084442559762,1.160220035226163,0.0,0.7778870225736922,1.4748467258177902,0.0,0.4968570006725825,0.28879042555357554,0.0,0.27629279793287365,36.48708018401146,0.0,5.095445843974177,4.66621337021413,0.0,5.683722013611116,5.0837209543713096,0.0,7.487302619564909,8.775937418930598,0.0,5.892917239500919,15.421472233251281,0.0,12.288178716325678,12.537287129808421,0.0,49.88747435770677,11.436143666810828,0.0,3.90477898230163,3.263974248432754,0.0,21.52991552883575,6.627641931837396,0.0,2.4736657082197993,6.531998895833637,0.0,13.903919796215327
56,0.7424228095198844,9.988487017667365,0.0,0.8503483540842622,0.0,0.4419597095988934,0.23438799193540957,0.0,0.8223301537255265,1.178952250646817,0.0,2.0963770459086324,0.1820500934418599,0.0,0.5038132150416658,40.419302844284786,0.0,30.661928489575132,3.4486103048517114,0.0,0.17325890971153055,20.459159772569947,0.0,3.000631972540513,13.564603670809177,0.0,33.51756528522364,18.953107090122042,0.0,14.734574724982439,12.86450415555725,0.0,15.682561091289845,16.400248581604384,0.0,0.377160493329929,2.9955782461963825,0.0,0.14457438788415733,5.014916389776296,0.0,1.6539785343642601,12.891402348481579,0.0,5.3400838306930085
57,5.650672122980098,15.105115069142716,0.0,0.4268347874553846,0.0,1.1681888564313672,1.020300521750859,0.0,2.661357611867439,1.4462468273456237,0.0,2.8851929550852136,0.14660838610264992,0.0,5.132831814313043,27.814694352129443,0.0,40.56611336942473,3.2758206092106765,0.0,0.6999932962088978,6.180162016247611,0.0,77.42072123313615,9.97494355279396,0.0,2.512304337448826,12.964466085551338,0.0,12.705037281999214,12.748139757754972,0.0,17.758810286150602,8.093964359445867,0.0,7.876967454994781,3.5835650023047667,0.0,4.723027080249245,16.55527807157779,0.0,17.115116601978496,4.687042176056201,0.0,7.690736537952195
58,4.174706983655324,14.718364020804552,0.0,1.1264950241986211,0.0,31.77683558718765,0.3034461409399342,0.0,1.9559553159162335,1.0409015514375652,0.0,0.2174819671505815,0.1567444126774395,0.0,21.145020475584452,44.77266828888318,0.0,24.122234201185787,2.867602301317773,0.0,12.48397828677536,12.214988847779782,0.0,0.01510466871064858,28.876052423168616,0.0,12.72720985592083,12.80591914861922,0.0,34.4029410006764,12.716489285987288,0.0,8.197295958905446,12.59709619662826,0.0,7.225121607540779,2.738497187842507,0.0,3.7824488653290307,8.081247325062442,0.0,0.7037355494115003,7.95324077672963,0.0,9.851875515560428
59,2.4677398408326727,11.804475055644463,0.0,0.21906024461109788,0.0,0.3112660202891491,0.23615297707294067,0.0,0.39298431232789494,1.2050495894284676,0.0,3.1943641080280885,0.15905978000309884,0.0,0.17558268622561438,33.32097096128601,0.0,7.240501666214401,2.9199254478411487,0.0,1.3402564822024938,7.994119061391184,0.0,15.296581976796167,15.620982448859202,0.0,1.251775790787556,12.033754398139562,0.0,12.399113862228887,11.693568091252219,0.0,14.548014728263606,7.977070069627776,0.0,2.2823477979690847,2.936030687297281,0.0,2.4570430271476242,5.07656888275331,0.0,2.8778188888413143,4.497259635561254,0.0,51.30534110951182
60,0.4252687712273349,11.824791543751468,0.0,0.44020775574441856,0.0,2.4912550126844653,0.32568328215996956,0.0,0.58553691205591,1.386827902997751,0.0,1.4006705765855834,0.14146928359224348,0.0,0.8090147453923983,37.094525859100884,0.0,87.60178792887828,4.39107059510259,0.0,3.3450618366859812,9.099063958196318,0.0,5.554226640651509,3.6453818745911946,0.0,62.447150088842065,14.667527191461966,0.0,41.48811157447378,14.406963193808282,0.0,26.09684463795414,6.442582419683292,0.0,15.336168171995011,4.403004627236139,0.0,20.199583045293902,3.828886036078222,0.0,1.3525047666000019,8.916308743327374,0.0,7.063318764936765
61,24.319591242476164,9.560346850109202,0.0,0.24823306151490085,0.0,0.25783967119812623,0.3077308812463997,0.0,0.2965307623874206,1.1364837971801298,0.0,0.6649432548517694,0.38290290000684,0.0,0.12458131107479335,38.245286002191875,0.0,1.865994412478901,5.847749660560775,0.0,0.0835879985206317,23.874373817973996,0.0,1.3110857614584883,12.316274864541795,0.0,4.632114406932651,22.702126284482773,0.0,1.492903252211516,11.742157636925912,0.0,6.72593254309725,9.158524276614997,0.0,23.664780671006685,6.276895591638624,0.0,16.97665802585132,5.833206349913631,0.0,4.1426320955582305,4.963149669381193,0.0,4.924856573429448
62,1.301786168474288,11.340844273573923,0.0,0.23802247327752316,0.0,0.5911486180787108,0.25709951374068285,0.0,1.335490175558315,1.014974700517854,0.0,2.0379013216260713,0.07960737683057365,0.0,0.10934087792498,30.204407350719666,0.0,16.61801930744113,5.356680947444462,0.0,2.366900441099047,6.499928861596854,0.0,63.47129138597577,5.242790326088624,0.0,7.317944145330139,10.971573515613809,0.0,1.2910830572317475,11.505212908431963,0.0,1.7920371716894052,9.512890869850727,0.0,3.6124191256323948,2.9754523279891463,0.0,20.359099335882817,7.903595087366373,0.0,1.439212951583275,5.087904411394237,0.0,3.852339458070688
63,59.66800294916234,15.131425507326107,0.0,0.39275338596855297,0.0,7.137447891769962,0.6768051052697683,0.0,1.5489788381550487,1.0891331526673298,0.0,3.1167665883126707,0.15305786986699826,0.0,0.36875279729852206,47.82570448594018,0.0,35.47842427999244,3.6851154729734206,0.0,18.396187055675867,56.474583632402314,0.0,0.3062473374207475,3.6299348994762934,0.0,26.73564873864522,18.465330212299502,0.0,35.382186176562165,18.997617754040583,0.0,7.057558974159035,7.441359945796988,0.0,17.614561919371372,5.66871163723593,0.0,21.448842811139574,4.4976801209188055,0.0,0.7147522542023887,4.975030191199775,0.0,3.1269218427374317
64,3.5377854647986724,11.68522565124058,0.0,0.23663869033881166,0.0,2.665613218555387,0.546779162612883,0.0,0.09441016608140111,1.1228077240928689,0.0,0.7982144607622823,0.04868276687514478,0.0,0.1638116922086155,24.13344599274167,0.0,2.033712000982312,2.924861285844631,0.0,3.4204366929179466,7.04420978173724,0.0,38.88547305060242,7.570081064308858,0.0,29.663551302947113,10.08635854179841,0.0,30.40754962591535,17.694284295626694,0.0,74.10233915130145,18.011720582035377,0.0,6.4353679637715935,3.4207914870122407,0.0,2.4284654942567654,5.269481069685432,0.0,0.037497076855585315,7.36699461038857,0.0,2.9118929807453617
65,19.629217248507455,8.94901246641767,0.0,0.323024034569055,0.0,1.175918956143441,0.3085489349509552,0.0,1.03578713516661,1.0473789842848473,0.0,4.4538347037207995,0.04963904275429806,0.0,0.1477167883809141,50.10683983599552,0.0,27.97172202898539,3.0056185565350972,0.0,12.376824919852286,19.408341165197168,0.0,13.779811646316476,37.52191702405122,0.0,4.366565120425833,14.564785209251342,0.0,3.2070443696976967,14.072493330710946,0.0,9.489720365241801,8.8804430256063,0.0,48.62219973040458,3.2803328722756717,0.0,3.568426039112787,5.093360423056755,0.0,1.4124915245332368,8.516158934605873,0.0,2.0923874457905636
66,2.7734315849923923,11.209545326563216,0.0,0.3192491933051587,0.0,5.037337247073833,0.8932268656841784,0.0,2.0739771344533304,1.3888594832908332,0.0,10.37773975682207,0.05163430278004186,0.0,2.6444310449594757,22.299731858140515,0.0,10.679946649919104,2.2108603367891484,0.0,0.2442448779353048,7.021317792775448,0.0,5.57563872206039,11.847345670326412,0.0,6.646602606069357,9.378893145209364,0.0,1.0455273065546176,11.861023139099904,0.0,8.252251667695681,14.518357996626548,0.0,2.8239392035220985,2.1272537141332037,0.0,4.396922185695807,9.834769911268097,0.0,3.1958367701884214,4.937894319083957,0.0,17.985816864956064
67,0.8258170476300218,13.913992650032155,0.0,0.5117930810325272,0.0,0.8535542388366716,0.3964472928268065,0.0,0.07846084106027688,1.108868960016106,0.0,1.022566763042753,0.06522530927752483,0.0,0.11864492954599272,31.44859072590365,0.0,8.096149681602023,3.018755788708806,0.0,6.760925193590851,10.771785768363433,0.0,26.145189933666558,6.818235852895623,0.0,60.344673561868404,12.306993827954074,0.0,3.87763881275113,14.050464443738843,0.0,11.3194313761644,10.187587525524496,0.0,4.798238914024425,2.2410781505705257,0.0,2.26127638448841,9.390193849612968,0.0,3.5551606227885792,4.692646787625108,0.0,2.3431499384898715
68,8.685886864319857,11.407268114607012,0.0,0.2951759189166347,0.0,4.880175129774938,0.28258362637012385,0.0,1.6753649957350065,1.2682796734294106,0.0,4.596489750809139,0.03740148612217257,0.0,0.4054312426637198,36.3371120254107,0.0,4.08095643017902,3.037989480346997,0.0,0.0739820320258573,9.396611103754804,0.0,8.698854444144626,4.895298307574783,0.0,5.062083794560907,14.887318253969797,0.0,17.440412111988106,12.186688933647146,0.0,40.28645291298585,7.3658393243009765,0.0,4.03585397311388,2.91647801851415,0.0,13.425504259008079,5.07285431073815,0.0,4.155738206572901,5.7861577223399365,0.0,3.169530967667907
69,27.97973070813171,11.341204309142178,0.0,1.1699959080502191,0.0,4.515099950977138,1.0971414215197361,0.0,0.267669169484163,1.1975889985797055,0.0,0.6903783899918936,0.04912175685772768,0.0,0.3828504256763559,37.6149704422801,0.0,8.566056813463621,5.8492551337428145,0.0,2.503892278551045,10.250616270404553,0.0,1.0996244838192193,31.775418235304855,0.0,17.156081041986482,13.648160460323327,0.0,3.9840602865861805,15.28042127287198,0.0,30.909129149669212,6.234738167010781,0.0,2.3055570790883824,4.415383286929085,0.0,1.3186264821236802,6.833994425071127,0.0,4.096807125081517,8.654478375699624,0.0,13.888354328898634
70,2.5554363962150757,12.528066249186953,0.0,0.6695657539043585,0.0,1.4539651874197652,0.8656724222497237,0.0,0.05306603478251074,0.9967436695927466,0.0,5.516027781908933,0.036630494034589865,0.0,3.892797557182849,33.69164820162251,0.0,4.021844445596573,8.973133005237779,0.0,2.356548751669763,11.189632893737622,0.0,6.795544067384501,4.855931285919144,0.0,3.0176321466243783,18.059113347907807,0.0,2.688248657675924,14.311194950343525,0.0,1.3063628668943725,18.48313510124296,0.0,3.57126555403414,4.990569160266496,0.0,1.975965442267669,3.6553722456784925,0.0,1.6749319043064022,8.924062206982006,0.0,6.007724290554714
71,5.43397662516232,15.318814636933483,0.0,1.749430396451858,0.0,3.10588204843528,0.3896651090542657,0.0,2.5411425485837453,2.4708031056095603,0.0,3.0628368245611375,0.3400803993199886,0.0,1.2552352293131446,23.842573099076485,0.0,97.31719455219101,2.413837408103192,0.0,0.851575454144033,8.123192951632399,0.0,0.0707268107896646,24.2399352515859,0.0,2.953234534932886,9.984138906828147,0.0,3.2978822260089586,16.451356885149107,0.0,8.17158627631142,12.890843411835425,0.0,1.2599178913694236,3.6822655322907036,0.0,5.171606330877215,9.62269372063824,0.0,2.486897963639353,6.435294083747521,0.0,3.622952727959514
72,1.416216793166466,15.445093771184116,0.0,0.2697110051351527,0.0,1.0591119344007016,1.212534464431661,0.0,0.5849765990392018,1.5575417642012297,0.0,1.272603202546486,0.08415298307124627,0.0,2.120691112552963,29.23607953539042,0.0,2.25478703541122,2.9481417515598722,0.0,10.518914049710233,17.313295386731024,0.0,2.9730193155394598,6.211913723122375,0.0,27.694471233079163,15.906087811272185,0.0,0.3607420498026185,15.344393431556835,0.0,10.149021359150396,9.772503451478112,0.0,11.542679545153474,3.3286628854367235,0.0,2.9476525609829545,7.125760049315935,0.0,8.963843986722992,7.00507960708741,0.0,1.1874578845946826
73,2.3584719160929404,12.30606575682071,0.0,0.2719032241909572,0.0,3.6219668732828545,0.3652867429501421,0.0,0.5737775869310462,1.376243957197586,0.0,4.254784228629143,0.038574418044814575,0.0,0.9690561550374236,41.70474968946716,0.0,14.866183529338246,4.830071932096692,0.0,7.2557135668091135,16.256948729525796,0.0,0.8116726792637369,4.5839247835035755,0.0,1.989570616177242,14.959862515984458,0.0,49.60937907621816,15.497668583950968,0.0,15.652825365093472,10.575665356805015,0.0,2.169139354413713,5.298004321016594,0.0,7.012504411159949,3.3984738686700364,0.0,1.090061514762114,4.95064526919515,0.0,5.148522813434535
74,1.1626819712148735,10.28044523578742,0.0,1.5416699726372087,0.0,0.18159988334084975,0.520422093822399,0.0,4.575405622270272,1.8002142632016893,0.0,1.1359804584695108,0.07820337102429295,0.0,1.2554941833906905,26.84367911380225,0.0,2.976589929436043,2.9014684377465634,0.0,0.3097957191152202,13.45208115649588,0.0,0.05430193248627589,9.933712392463137,0.0,9.956731941335725,10.05588419224824,0.0,2.7975510341565717,13.79457308674897,0.0,7.7746331477663855,15.478924644522788,0.0,17.617586723891026,3.290645280199973,0.0,3.282612593672676,10.242664400058892,0.0,7.979514358375943,7.129519426471121,0.0,26.715677531503808
75,36.110972499160994,15.90770733173744,0.0,0.28525602557272955,0.0,0.32144664374411697,0.31975160170443084,0.0,0.45182839961871735,1.6551601824458362,0.0,2.7305982777564237,0.048523978358524796,0.0,0.35847463979340727,33.41804206253251,0.0,13.969606294941036,3.418589362721659,0.0,3.0449125079199275,12.55601286306817,0.0,8.229940807052921,7.01587337424501,0.0,1.2439832293625999,15.270494715819083,0.0,48.40803156094822,15.218502684712705,0.0,6.440532624936692,6.94804388191759,0.0,7.071765556774081,6.3314106777542705,0.0,3.3724718028985423,6.53319755585581,0.0,0.767792448542427,8.156263009272768,0.0,15.510395165040226
76,37.51618968871295,9.753212838627597,0.0,0.4480330591356933,0.0,0.37970037938343815,0.4202511577705988,0.0,0.07236882753481942,0.7358893308254055,0.0,1.9335198533800337,0.10080058790278354,0.0,5.84475299282,34.44868228572599,0.0,53.73046679866203,6.487647348953232,0.0,6.279386966723418,8.603418345569686,0.0,15.802366752146707,4.22491503471984,0.0,66.09646673757005,13.94373007815391,0.0,12.455892126793692,12.51496314763642,0.0,5.382028247722361,10.091243866973551,0.0,0.782619021891728,5.0430264058392495,0.0,4.379904784858462,10.45252237574117,0.0,12.709059704751056,6.329262146075025,0.0,3.8556206591017026
77,4.778023863259957,11.941859168172003,0.0,0.26236969345051003,0.0,0.28371971994851103,0.8062486920614962,0.0,0.9089332589925765,0.9991789731365108,0.0,1.7002532512570887,0.32650267696819657,0.0,5.3427220959253034,22.709540256743615,0.0,183.20472572166088,7.283397647717121,0.0,107.50363269861947,9.793502330660807,0.0,3.3371058603704733,21.118871780177383,0.0,37.3623344112802,9.703931915640679,0.0,18.819235463319874,22.525322298703653,0.0,83.9835529388785,50.17818468759383,0.0,2.5114718817015,7.118518959117295,0.0,3.628907947412743,12.374251429780504,0.0,2.622101265166995,4.790620541688765,0.0,4.578529869103601
78,24.93967083537284,12.829221842906017,0.0,0.27071324202823066,0.0,0.9266726969529698,0.9223269320145642,0.0,0.09676437933236628,1.4502575006857517,0.0,0.6190075552127217,0.062394736740264585,0.0,0.15758697910148628,31.06437230024065,0.0,5.232976234420724,7.3972408581085745,0.0,3.71348147473354,12.803188700882801,0.0,19.274537412085934,10.682511979897386,0.0,10.536724072679416,15.370169656604006,0.0,8.220437703731719,12.94065753021131,0.0,3.448854361042835,10.98526079108232,0.0,3.2815815690504313,4.501537684248199,0.0,10.882930095678974,4.394597748209088,0.0,7.333393494893401,4.5629269125383685,0.0,4.897002550678531
79,0.5684280577735347,15.577629315427325,0.0,0.27396130376835703,0.0,0.7403530218679052,0.47296031415695,0.0,0.29825457150152435,1.899510867135883,0.0,7.521139009025129,0.3196717848835601,0.0,9.205967342556088,47.77558252018113,0.0,95.91639027758586,4.130713510986413,0.0,2.215515162591486,14.193422615204273,0.0,0.5499750135652143,5.6281365235921434,0.0,7.924353283969975,15.799327568830126,0.0,2.1827143416660273,15.156271214500794,0.0,5.913957294183606,11.415013754477922,0.0,65.55777535829117,4.5945941260446626,0.0,2.313142328450995,5.882922379666657,0.0,2.0521711149119963,6.189276552435427,0.0,5.155197152195194
80,17.33074803815771,10.31754672164963,0.0,0.284090076536134,0.0,3.345091117775142,0.9679350602153333,0.0,1.923226040949017,1.1057780649836526,0.0,3.851625745639719,0.09625770516070269,0.0,0.051461052968142795,28.538617671529053,0.0,51.81956624835959,4.919573708997887,0.0,12.013377387003164,11.803526473668686,0.0,2.2595527206623833,13.043671312421905,0.0,5.763290657469138,12.717892008624533,0.0,8.032502890700219,13.796566570571391,0.0,31.88009553029935,13.625150879460273,0.0,10.525385833543462,5.52936410813835,0.0,1.3276202886426982,4.661137754065469,0.0,3.9806211717417193,4.165203654667178,0.0,60.79796796879485
81,6.448362224297418,10.9153247504123,0.0,0.3193004025654087,0.0,4.864312644050269,0.26526844860387033,0.0,0.14120154413880742,1.2960450291599253,0.0,0.42255401115649044,0.0646083404917871,0.0,2.1741410734960946,22.78349154370591,0.0,2.931375731543217,4.8204925368243625,0.0,0.9560782998992766,8.613694711454409,0.0,0.038210089429641034,6.120609713935492,0.0,5.137157085557438,11.818080771615525,0.0,4.8461472477554555,14.351699152586892,0.0,8.244429407968967,8.735886664526268,0.0,24.98009743147198,3.637403030256583,0.0,3.110633116820624,5.499833243433468,0.0,2.7763816463438236,4.987696033458245,0.0,11.24322073365758
82,14.69834218440712,14.98026025623723,0.0,0.3718210564083236,0.0,1.4700400066180117,1.4451087239827631,0.0,0.48293679072912493,1.0854121631901859,0.0,0.761290886861319,0.09937658599441315,0.0,1.3976331150672137,33.93784559153503,0.0,9.205544134401858,4.526299854964922,0.0,0.7286668048659549,8.783284362257096,0.0,15.955576475476942,33.47186245843485,0.0,0.8147347300859082,13.161148941263816,0.0,15.568499876675613,13.660227747460757,0.0,0.987693957933496,17.25676642683643,0.0,1.9781225878708257,3.737576569705975,0.0,4.607637731686122,6.023186039627257,0.0,0.02513324868618142,4.783109160339284,0.0,5.849666541281063
83,21.534167271915948,16.878873974386952,0.0,0.7086255186210951,0.0,2.2056529381848944,0.5452138950704465,0.0,0.19881354997328565,1.2940006577647218,0.0,0.10554681085030601,0.027904945100466646,0.0,1.213164441767758,25.535856401550042,0.0,1.1870359872351146,4.016320968303852,0.0,14.296317912068433,7.027194568058755,0.0,23.011443723645847,9.68124290699187,0.0,1.3102415061348809,11.10447718309147,0.0,0.4172871938698866,12.951510712297408,0.0,7.982165806355471,11.290018305335645,0.0,20.037391861913704,3.0514239115378667,0.0,2.85894934178081,8.194877771865164,0.0,7.351985512140008,4.798347384234843,0.0,2.929911045800682
84,0.19901530994045305,23.6724344894416,0.0,0.23369424408510156,0.0,1.4264818300623763,0.48650456352264887,0.0,0.6261550967728268,1.1673777594305685,0.0,0.850909740986362,0.10635749704544836,0.0,0.14692373980174836,36.561159470480796,0.0,1.954884700091917,4.291466282585067,0.0,2.168358411583099,40.856738459353714,0.0,13.881029699565035,4.764058446362121,0.0,9.409618186406558,20.55630953566353,0.0,17.85056729840301,18.763291983477384,0.0,33.60513770908029,12.850214913331461,0.0,2.177170524390059,4.988304493216458,0.0,1.8901751332957126,3.625399947244008,0.0,0.5548847037676974,4.934143108116094,0.0,45.457358067286506
85,0.93173434698279,10.645683436525916,0.0,0.37392264792022123,0.0,0.04039010733090661,0.3027955047070428,0.0,0.8554169442406867,1.1773378467134925,0.0,7.540653247163339,0.04736190233191045,0.0,5.620516755593683,32.31189893565185,0.0,8.290160546424678,6.585391585256443,0.0,0.4764795453173758,6.258331446652992,0.0,74.49576668333057,4.898097608211085,0.0,12.0625903965539,15.480146375143102,0.0,0.9644146404407502,13.390708368153755,0.0,0.9756039614521586,13.913372911107206,0.0,33.243875318866934,5.635181420510173,0.0,4.0910056353848185,3.5306985712758205,0.0,5.824441912208072,4.116791493198302,0.0,0.4305015656868499
