,DEL16p11_2,DEL16p11_2,DEL16p11_2,SZ,SZ,SZ
51,5.055713485447095e-05,0.03621956085514718,87.5,0.1885124857393936,80.0,5.7217374437400605e-05
52,7.282307833415239e-05,0.036570580860219845,87.5,0.18933558289150634,80.0,7.773471941061747e-05
53,6.313407105130244e-05,0.037158092190543494,87.5,0.18998027365660652,80.0,1.5233284644032248e-05
54,7.841172416438085e-05,0.038215216467633636,87.5,0.19060057377399978,80.0,2.0694358095320553e-05
55,6.161459224353413e-05,0.03607565896458166,87.5,0.19109578453609943,80.0,1.0388480033659728e-05
56,5.6638799616044394e-05,0.037010954426536624,87.5,0.19165945295848968,80.0,1.1245769540428022e-05
57,4.9312156916622116e-05,0.037216468151967316,87.5,0.19234228764135336,80.0,1.1809111680508794e-05
58,4.279518846223255e-05,0.037168470965895296,87.5,0.19287459459383133,80.0,9.46741057262322e-06
59,2.104889405993486e-05,0.03738193841203488,87.5,0.19321425214307603,80.0,3.164088625221196e-05
60,1.9714361907651496e-05,0.036976883930173274,87.5,0.19376752902816152,80.0,7.104644040515147e-06
61,2.7953298922030017e-05,0.0369634742478505,87.5,0.19472300186259467,80.0,1.293114047810541e-05
62,2.9267219613651035e-05,0.03727705718671934,87.5,0.19496782239185875,80.0,5.415539821789791e-05
63,2.8907449847345805e-05,0.037306896818166735,87.5,0.19557231618224175,80.0,7.97373816631924e-06
64,4.618139917958498e-05,0.037602377248782036,87.5,0.1962690514751771,80.0,1.5054751837457654e-05
65,2.809872955486752e-05,0.037537696235282816,87.5,0.19684576137970738,80.0,6.127271796409548e-06
66,3.0639754877849814e-05,0.03759192091181515,87.5,0.19745857402905384,80.0,3.840585709370869e-07
67,2.9860542025131496e-05,0.03730156713680467,87.5,0.19777723950182605,80.0,2.4562499135170695e-05
68,2.5003629464409603e-05,0.03766299833256323,87.5,0.19843680620070206,80.0,1.3963269716258076e-05
69,1.7683957538137963e-05,0.03800370212868354,87.5,0.19907651782591718,80.0,2.9072203367078818e-05
70,2.435538521185643e-05,0.03786585280966101,87.5,0.19952889690045797,80.0,1.7572045989202687e-06
71,3.5747547824294915e-05,0.03850051156952675,87.5,0.20013032869255434,80.0,1.7413863988608282e-05
72,2.096447117279389e-05,0.03813533088647077,87.5,0.2005385887551447,80.0,1.3539425193103327e-05
73,2.1914410267784878e-05,0.03777425228961993,87.5,0.20124622570910003,80.625,1.9961849117209953e-05
74,2.7564542936531185e-05,0.03761926641381247,87.5,0.2017252855247456,80.0,1.3397323705123679e-05
75,3.212337611635901e-05,0.03765020281600833,87.5,0.2022697966177843,80.0,1.0905184409258973e-05
76,2.702524142682299e-05,0.038392896590283984,87.5,0.20289718178491034,80.625,3.445314215508027e-06
77,1.9685014320801498e-05,0.037945909789344666,87.5,0.2040202745523044,80.0,2.768270144269296e-06
78,3.1128871364467035e-05,0.03830717062013604,87.5,0.2040954159639145,80.625,1.7687428067553598e-05
79,1.3754822959958212e-05,0.0380752976656399,87.5,0.20455448121261882,80.625,1.0688145883965933e-05
80,1.8433748524536083e-05,0.03815842944117424,87.5,0.2051810683638328,80.625,9.565894899498566e-06
81,1.7470194152980355e-05,0.03815647520345961,87.5,0.205738279432988,80.625,2.5536704827676584e-06
82,1.2921302854258076e-05,0.03806971785852223,87.5,0.2066408915422336,80.0,1.8337165035655876e-06
83,1.2460522488106826e-05,0.038731139141509885,87.5,0.20700911555883322,80.625,7.167665276797256e-06
84,1.6808318997316252e-05,0.03869058366357358,87.5,0.20737433407435418,80.625,3.6733972964209802e-06
85,1.1099848596039722e-05,0.03881161372830383,87.5,0.2077483233607836,80.625,1.8748981699257524e-05
86,1.1748511445409461e-05,0.0387559262252074,87.5,0.2085066580397644,80.625,6.025553688891758e-06
87,8.471564039535317e-06,0.03854909669505298,87.5,0.208934754658123,80.625,9.881256218191328e-06
88,1.6044973702034943e-05,0.03884586316035358,87.5,0.20969629283330476,80.625,3.324655390098216e-06
89,1.3758417464737837e-05,0.038783038369407545,87.5,0.21015302144159004,80.625,5.684424385132118e-06
90,1.041755776010874e-05,0.03890104333750415,87.5,0.21045113397987456,80.625,1.8414131167556617e-05
91,1.3718664051056792e-05,0.03883312589388475,87.5,0.21136544037859323,80.625,1.315132116387066e-05
92,6.740343515308809e-06,0.03848687654244043,87.5,0.2115157678207485,80.625,8.071585179009464e-06
93,1.9938509784446994e-06,0.03935713301756698,87.5,0.21265846602913857,80.0,4.345612386117023e-06
94,8.50942260971823e-06,0.03895619401887332,87.5,0.21304047583215663,80.625,1.4983115049484973e-06
95,6.798535933035467e-06,0.03866767116733736,87.5,0.21330078057781052,80.625,5.595860618438272e-06
96,9.58269941844311e-06,0.03911347977364218,87.5,0.21384202777321787,80.625,4.0464121428383425e-06
97,6.9331346454629255e-06,0.03915858315484266,87.5,0.21427730050723937,80.625,4.250771144482713e-06
98,1.1120739174120562e-05,0.038892224965943044,87.5,0.21489473071268667,80.625,3.6046095566762505e-06
99,4.992142216318052e-06,0.03882801631916667,87.5,0.21568077416573161,80.625,4.9363440513748895e-06
