,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,22.22068744375303,49.5241700746729,0.0,0.0,0.0,0.0,0.0,2.3924217809540766,0.0,0.0,0.0,0.0,0.0,14.759389109056523,2.7129737523073363,0.0,0.0,0.0,0.0,0.0,1.112967948226113,6.7558734310392206,0.0,0.0,0.0,0.0,0.0,19.784872595286185,6.116022975094755,0.0,0.0,0.0,0.0,0.0,2.3949819998934947,252.58283741565452,0.0,0.0,0.0,0.0,0.0,138.22111956382233,72.16647984354343,0.0,0.0,0.0,0.0,0.0,1.1492038674513934,73.06020366538084,0.0,0.0,0.0,0.0,0.0,76.62727718362589,41.077282933140346,0.0,0.0,0.0,0.0,0.0,64.63422687183284,47.07742902609694,0.0,0.0,0.0,0.0,0.0,42.61718169801948,240.34896141652834,0.0,0.0,0.0,0.0,0.0,30.11163800652542,143.07909156535186,0.0,0.0,0.0,0.0,0.0,55.885767489418036,21.830484346141724,0.0,0.0,0.0,0.0,0.0,5.375961073503409,65.29267822556363,0.0,0.0,0.0,0.0,0.0,67.99436539433724,184.40361556611774,0.0,0.0,0.0,0.0,0.0,431.04997756482817,55.60073001563775,0.0,0.0,0.0,0.0,0.0,17.466010528582288,277.4020997077131,0.0,0.0,0.0,0.0,0.0,165.2266177369838
10,177.651447141107,62.53721632519288,0.0,0.0,0.0,0.0,0.0,5.201244330748133,0.0,0.0,0.0,0.0,0.0,5.527142188714721,5.55187755280897,0.0,0.0,0.0,0.0,0.0,1.3227315597516833,8.985816760187548,0.0,0.0,0.0,0.0,0.0,8.059874814503903,2.36677758134689,0.0,0.0,0.0,0.0,0.0,15.401918232215715,266.0266663768292,0.0,0.0,0.0,0.0,0.0,51.608639317376564,63.41569269210837,0.0,0.0,0.0,0.0,0.0,38.00461636093168,46.61669498589811,0.0,0.0,0.0,0.0,0.0,56.03172921500379,24.93972371469518,0.0,0.0,0.0,0.0,0.0,89.5922281167449,63.818702974524356,0.0,0.0,0.0,0.0,0.0,70.55515282821781,265.31413840566586,0.0,0.0,0.0,0.0,0.0,117.31245469644453,127.3636552217926,0.0,0.0,0.0,0.0,0.0,51.30999542304094,17.30872608394347,0.0,0.0,0.0,0.0,0.0,17.97668993897054,70.19942183228407,0.0,0.0,0.0,0.0,0.0,15.480304593849354,191.16176561604928,0.0,0.0,0.0,0.0,0.0,268.47028633488037,56.63040012736194,0.0,0.0,0.0,0.0,0.0,26.148371823927246,192.30487676610898,0.0,0.0,0.0,0.0,0.0,75.72844837299341
11,97.30127203741353,70.65460686092744,0.0,0.0,0.0,0.0,0.0,2.7907820512496317,0.0,0.0,0.0,0.0,0.0,8.938761991369924,2.787613593328025,0.0,0.0,0.0,0.0,0.0,3.039779536753062,8.73226096307917,0.0,0.0,0.0,0.0,0.0,22.012610637826235,7.807505985338708,0.0,0.0,0.0,0.0,0.0,2.3555337862872014,202.17240165973408,0.0,0.0,0.0,0.0,0.0,97.94776717418544,57.27571662966992,0.0,0.0,0.0,0.0,0.0,34.21276188199525,138.83307372166666,0.0,0.0,0.0,0.0,0.0,10.709579626168356,25.93789529160787,0.0,0.0,0.0,0.0,0.0,94.05345365055604,43.39769112803703,0.0,0.0,0.0,0.0,0.0,59.43267907412842,235.1104638493638,0.0,0.0,0.0,0.0,0.0,27.7961299645395,111.73934399431036,0.0,0.0,0.0,0.0,0.0,54.25989805207406,28.105357407794102,0.0,0.0,0.0,0.0,0.0,6.246463157864028,69.1032419539563,0.0,0.0,0.0,0.0,0.0,16.515502515617857,76.30309072066137,0.0,0.0,0.0,0.0,0.0,209.54005122347837,61.46031528166903,0.0,0.0,0.0,0.0,0.0,18.403579568732447,259.84123473681467,0.0,0.0,0.0,0.0,0.0,77.82925721085714
12,62.284052988264165,41.11379636538148,0.0,0.0,0.0,0.0,0.0,1.6042522871179292,0.0,0.0,0.0,0.0,0.0,9.324559054888812,2.4114599239115284,0.0,0.0,0.0,0.0,0.0,0.9957487989479732,7.965474346332252,0.0,0.0,0.0,0.0,0.0,1.6754313851010203,4.066047648082727,0.0,0.0,0.0,0.0,0.0,5.9548013269268045,228.48084036635257,0.0,0.0,0.0,0.0,0.0,249.08258302225937,55.732099171604524,0.0,0.0,0.0,0.0,0.0,10.310223876823802,40.50221918904743,0.0,0.0,0.0,0.0,0.0,10.17944082317819,25.907619267020984,0.0,0.0,0.0,0.0,0.0,123.65145382370426,58.785554011514414,0.0,0.0,0.0,0.0,0.0,47.788365071770606,156.41731702761712,0.0,0.0,0.0,0.0,0.0,40.157357042653,61.27342047699763,0.0,0.0,0.0,0.0,0.0,56.19781763248754,18.185459759175128,0.0,0.0,0.0,0.0,0.0,1.4894976927255748,98.09605847520288,0.0,0.0,0.0,0.0,0.0,33.10822295643678,55.507904627151255,0.0,0.0,0.0,0.0,0.0,92.01541010289334,76.87086854022058,0.0,0.0,0.0,0.0,0.0,15.964314098294963,203.24230723428226,0.0,0.0,0.0,0.0,0.0,102.41997338523552
13,52.0922800960853,56.04878232360996,0.0,0.0,0.0,0.0,0.0,3.409585722751883,0.0,0.0,0.0,0.0,0.0,2.897643988215504,1.9681851659392369,0.0,0.0,0.0,0.0,0.0,0.7040694086909959,33.70155688412662,0.0,0.0,0.0,0.0,0.0,5.970275903085907,1.6032053602457257,0.0,0.0,0.0,0.0,0.0,9.827356863821421,283.49028447332927,0.0,0.0,0.0,0.0,0.0,70.7020510619494,64.21971978768693,0.0,0.0,0.0,0.0,0.0,11.190279298049418,27.09803496961904,0.0,0.0,0.0,0.0,0.0,4.455467093364178,67.56029933872489,0.0,0.0,0.0,0.0,0.0,21.993414491721815,76.21468842680801,0.0,0.0,0.0,0.0,0.0,21.200458355675554,169.09256404815656,0.0,0.0,0.0,0.0,0.0,9.371295118098384,123.32748635104718,0.0,0.0,0.0,0.0,0.0,27.41416739370222,41.199505092328906,0.0,0.0,0.0,0.0,0.0,17.105513201034775,100.38945982357913,0.0,0.0,0.0,0.0,0.0,22.58059989326475,109.72498820556658,0.0,0.0,0.0,0.0,0.0,56.96241404798979,27.165609224712455,0.0,0.0,0.0,0.0,0.0,124.18567562469565,210.21778125876517,0.0,0.0,0.0,0.0,0.0,220.0659007377553
14,28.94151160536918,94.68432726489415,0.0,0.0,0.0,0.0,0.0,6.762266498140672,0.0,0.0,0.0,0.0,0.0,6.218688226967013,7.256894663628432,0.0,0.0,0.0,0.0,0.0,10.028874392985227,12.594423367861799,0.0,0.0,0.0,0.0,0.0,5.482831667395923,24.598836880732037,0.0,0.0,0.0,0.0,0.0,3.1674109542098727,366.0922066825782,0.0,0.0,0.0,0.0,0.0,134.5117708274887,54.7579584284092,0.0,0.0,0.0,0.0,0.0,1.2530564004717761,62.552447963674695,0.0,0.0,0.0,0.0,0.0,0.060816475403502,48.9028586929078,0.0,0.0,0.0,0.0,0.0,44.78178607181647,169.17748980429178,0.0,0.0,0.0,0.0,0.0,57.07733325504992,209.4958120866332,0.0,0.0,0.0,0.0,0.0,20.641036090401887,120.11043918195254,0.0,0.0,0.0,0.0,0.0,18.168062917884406,13.972694387805236,0.0,0.0,0.0,0.0,0.0,14.283772394421671,145.9678289135255,0.0,0.0,0.0,0.0,0.0,84.8602457589676,130.09258545992196,0.0,0.0,0.0,0.0,0.0,195.97395408171292,230.9667286502875,0.0,0.0,0.0,0.0,0.0,87.43254715625618,277.0651801394061,0.0,0.0,0.0,0.0,0.0,89.3599805223821
15,10.060954867653042,51.57359751446715,0.0,0.0,0.0,0.0,0.0,2.2986230268128143,0.0,0.0,0.0,0.0,0.0,3.6703623412048607,7.058138561429199,0.0,0.0,0.0,0.0,0.0,3.033872110993052,10.079557109505826,0.0,0.0,0.0,0.0,0.0,6.127729920212344,3.8345166328988043,0.0,0.0,0.0,0.0,0.0,3.225077996029039,228.39255182650078,0.0,0.0,0.0,0.0,0.0,73.01350760351679,46.705281245426555,0.0,0.0,0.0,0.0,0.0,3.6349910570737127,33.24245692412848,0.0,0.0,0.0,0.0,0.0,0.006120361778934957,21.155914744670014,0.0,0.0,0.0,0.0,0.0,32.3194858297492,74.95164290274302,0.0,0.0,0.0,0.0,0.0,62.31462894263624,217.39423844852772,0.0,0.0,0.0,0.0,0.0,4.515524702974441,170.6030285345941,0.0,0.0,0.0,0.0,0.0,15.438016079654576,33.63210417108951,0.0,0.0,0.0,0.0,0.0,12.288169483333926,60.7490152075418,0.0,0.0,0.0,0.0,0.0,16.935772728720355,58.28310999577998,0.0,0.0,0.0,0.0,0.0,78.56496009895356,24.499750232240398,0.0,0.0,0.0,0.0,0.0,11.623535711982585,153.98171028578466,0.0,0.0,0.0,0.0,0.0,45.81000379217778
16,63.88202537828592,77.76290381237632,0.0,0.0,0.0,0.0,0.0,16.662554585165143,0.0,0.0,0.0,0.0,0.0,1.8895339728764322,5.12333277133139,0.0,0.0,0.0,0.0,0.0,0.620255353109999,8.081840016865737,0.0,0.0,0.0,0.0,0.0,5.2853954742784,2.8577985922008633,0.0,0.0,0.0,0.0,0.0,6.992975478427355,142.01136462263335,0.0,0.0,0.0,0.0,0.0,77.86745451731576,70.9272937148727,0.0,0.0,0.0,0.0,0.0,26.01048532004839,193.01768327656367,0.0,0.0,0.0,0.0,0.0,3.733700212606676,36.12611963393978,0.0,0.0,0.0,0.0,0.0,43.8700202089784,61.00603352628456,0.0,0.0,0.0,0.0,0.0,49.52613932269319,127.91241944070025,0.0,0.0,0.0,0.0,0.0,50.6122258987514,38.98217524616356,0.0,0.0,0.0,0.0,0.0,3.248733850439238,16.351973331354703,0.0,0.0,0.0,0.0,0.0,17.100075546605726,70.71113839818614,0.0,0.0,0.0,0.0,0.0,16.74226147269065,151.57577986983523,0.0,0.0,0.0,0.0,0.0,180.09074613363669,234.1821071549245,0.0,0.0,0.0,0.0,0.0,7.529778026710013,227.47742695748963,0.0,0.0,0.0,0.0,0.0,54.90084669158593
17,43.700732841081475,44.669432022750414,0.0,0.0,0.0,0.0,0.0,1.3646819955852971,0.0,0.0,0.0,0.0,0.0,1.324894402874607,5.994580172536547,0.0,0.0,0.0,0.0,0.0,6.597074329774697,9.518162897823348,0.0,0.0,0.0,0.0,0.0,1.2284148156151757,2.3906312741404245,0.0,0.0,0.0,0.0,0.0,2.651432197893586,135.83995361493055,0.0,0.0,0.0,0.0,0.0,32.60508436935808,48.77074604807935,0.0,0.0,0.0,0.0,0.0,4.87974544815854,114.13641620022018,0.0,0.0,0.0,0.0,0.0,31.423522827926355,47.461421202727266,0.0,0.0,0.0,0.0,0.0,66.37147256278713,81.54825289231353,0.0,0.0,0.0,0.0,0.0,50.323047198114615,140.02023289796125,0.0,0.0,0.0,0.0,0.0,15.399687212454266,41.612232488541196,0.0,0.0,0.0,0.0,0.0,39.419315497368444,32.753935764480325,0.0,0.0,0.0,0.0,0.0,52.185207333895335,56.83890841062308,0.0,0.0,0.0,0.0,0.0,56.30243160528068,136.35518754979807,0.0,0.0,0.0,0.0,0.0,48.295935579490965,21.460067201151432,0.0,0.0,0.0,0.0,0.0,12.737827260102744,129.8596470168469,0.0,0.0,0.0,0.0,0.0,23.002166665097462
18,45.18468251603579,71.2455925228665,0.0,0.0,0.0,0.0,0.0,3.106305783170251,0.0,0.0,0.0,0.0,0.0,1.3700931608195388,1.8717095173816707,0.0,0.0,0.0,0.0,0.0,3.612034501388197,9.144716945623665,0.0,0.0,0.0,0.0,0.0,4.535723760475653,3.7571983075215245,0.0,0.0,0.0,0.0,0.0,2.374161570297121,145.10180693619614,0.0,0.0,0.0,0.0,0.0,17.9769433298542,52.156297163229205,0.0,0.0,0.0,0.0,0.0,10.404155805031342,50.371652121042956,0.0,0.0,0.0,0.0,0.0,12.10844227360205,27.909282190128724,0.0,0.0,0.0,0.0,0.0,46.84947608030029,79.49991266285978,0.0,0.0,0.0,0.0,0.0,16.72344101348395,124.26298397079427,0.0,0.0,0.0,0.0,0.0,6.612705660085019,45.17038339677853,0.0,0.0,0.0,0.0,0.0,14.600949331393759,11.853959438308413,0.0,0.0,0.0,0.0,0.0,18.31836270754721,59.7022388996686,0.0,0.0,0.0,0.0,0.0,6.921133404080851,120.64037062188535,0.0,0.0,0.0,0.0,0.0,312.26998379792445,59.623634389596454,0.0,0.0,0.0,0.0,0.0,40.44533134392044,168.3859619972336,0.0,0.0,0.0,0.0,0.0,38.352874052559436
