,NYU,NYU,NYU,NYU,NYU,NYU,NYU,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
28,1.0868173801675316,3.3593540306898766,0.0,0.0,0.0,0.0,0.0,0.2945779537436857,0.0,0.0,0.0,0.0,0.0,6.904233064420901,0.2877765359832932,0.0,0.0,0.0,0.0,0.0,0.08587363601991013,1.258621146604601,0.0,0.0,0.0,0.0,0.0,7.566966484180924,0.4219790381211658,0.0,0.0,0.0,0.0,0.0,1.17384655070922,7.598290414726522,0.0,0.0,0.0,0.0,0.0,70.370289908503,12.039257488130513,0.0,0.0,0.0,0.0,0.0,70.96636493255747,11.374504933168064,0.0,0.0,0.0,0.0,0.0,112.76030881274478,11.63600544341926,0.0,0.0,0.0,0.0,0.0,5.735780314577751,10.351798703122219,0.0,0.0,0.0,0.0,0.0,44.00930677758666,6.161021734142484,0.0,0.0,0.0,0.0,0.0,10.099846883236562,3.1519494579821954,0.0,0.0,0.0,0.0,0.0,10.297220853429838,0.7166088595754091,0.0,0.0,0.0,0.0,0.0,18.940329382052585,11.167624918295832,0.0,0.0,0.0,0.0,0.0,34.43104513015149,29.508298606703942,0.0,0.0,0.0,0.0,0.0,39.69318548653477,16.464246321363593,0.0,0.0,0.0,0.0,0.0,25.110230563502107,7.056831145273089,0.0,0.0,0.0,0.0,0.0,25.894323622942142,8.754595978286053,0.0,0.0,0.0,0.0,0.0,22.7581289047694
29,8.509015505621088,6.453475129176659,0.0,0.0,0.0,0.0,0.0,0.48020364807814436,0.0,0.0,0.0,0.0,0.0,9.980404456816514,0.39554538067254263,0.0,0.0,0.0,0.0,0.0,0.36550795580956,1.371961331651754,0.0,0.0,0.0,0.0,0.0,3.140413561441432,0.3244396739891256,0.0,0.0,0.0,0.0,0.0,5.941975823498658,4.5189000056886615,0.0,0.0,0.0,0.0,0.0,30.74883526076363,12.927644764104159,0.0,0.0,0.0,0.0,0.0,67.53889806768466,10.730019975849897,0.0,0.0,0.0,0.0,0.0,173.5638054738681,13.464029910895617,0.0,0.0,0.0,0.0,0.0,9.459833249520491,7.712831556793778,0.0,0.0,0.0,0.0,0.0,4.2156891792507905,4.194555071060227,0.0,0.0,0.0,0.0,0.0,29.997275901040776,4.729880250476955,0.0,0.0,0.0,0.0,0.0,3.4744040015149125,2.633723943245905,0.0,0.0,0.0,0.0,0.0,6.940083577825462,10.058520094436954,0.0,0.0,0.0,0.0,0.0,2.254217533000811,33.85736464314546,0.0,0.0,0.0,0.0,0.0,47.83900674650508,26.389610580866297,0.0,0.0,0.0,0.0,0.0,8.535854366497764,24.868003475938938,0.0,0.0,0.0,0.0,0.0,14.693563553833023,9.269311269004026,0.0,0.0,0.0,0.0,0.0,9.726723131637636
30,4.693759533054315,3.185688836631383,0.0,0.0,0.0,0.0,0.0,0.22889817532527593,0.0,0.0,0.0,0.0,0.0,3.7557758768002536,0.5792309224510679,0.0,0.0,0.0,0.0,0.0,2.0295759291302105,0.6783940141924857,0.0,0.0,0.0,0.0,0.0,0.6213399884798007,0.26910281655210766,0.0,0.0,0.0,0.0,0.0,1.0683376414344434,6.119889628604497,0.0,0.0,0.0,0.0,0.0,30.114281001238815,8.175733973413367,0.0,0.0,0.0,0.0,0.0,15.176426382214892,9.155678684570898,0.0,0.0,0.0,0.0,0.0,0.758220591548572,12.466010792101436,0.0,0.0,0.0,0.0,0.0,5.0265820071857386,7.411150141128803,0.0,0.0,0.0,0.0,0.0,3.0892607054754446,6.66578152624195,0.0,0.0,0.0,0.0,0.0,65.76478572492923,6.702625116740251,0.0,0.0,0.0,0.0,0.0,14.31959425056508,0.6551446228503306,0.0,0.0,0.0,0.0,0.0,3.57186358084163,9.67168576914585,0.0,0.0,0.0,0.0,0.0,9.209317996800957,22.88784774993266,0.0,0.0,0.0,0.0,0.0,13.967151464719809,23.756808576812336,0.0,0.0,0.0,0.0,0.0,10.486024703832957,16.508680993771424,0.0,0.0,0.0,0.0,0.0,46.71485335938306,7.047765521759264,0.0,0.0,0.0,0.0,0.0,13.620505350154975
31,13.465579694420285,4.772919621674875,0.0,0.0,0.0,0.0,0.0,1.8762952584304144,0.0,0.0,0.0,0.0,0.0,13.815965147960235,1.6387004835175782,0.0,0.0,0.0,0.0,0.0,22.10177117854904,0.6999576158955237,0.0,0.0,0.0,0.0,0.0,0.8087715836722468,0.09338539341152319,0.0,0.0,0.0,0.0,0.0,10.323284209825053,17.39679827702968,0.0,0.0,0.0,0.0,0.0,93.20189498045819,9.84041877079176,0.0,0.0,0.0,0.0,0.0,117.29760863141182,12.717360509935261,0.0,0.0,0.0,0.0,0.0,9.196008434285764,13.755202053394939,0.0,0.0,0.0,0.0,0.0,4.200168337030021,7.297040537319235,0.0,0.0,0.0,0.0,0.0,24.084076921059676,30.306862571468677,0.0,0.0,0.0,0.0,0.0,47.951337302509,3.4922760947227163,0.0,0.0,0.0,0.0,0.0,6.588959281195875,0.5162561255637179,0.0,0.0,0.0,0.0,0.0,3.0137847077643136,8.47952862239554,0.0,0.0,0.0,0.0,0.0,18.435681869320735,13.78117360781149,0.0,0.0,0.0,0.0,0.0,106.54718395130487,18.54102538675941,0.0,0.0,0.0,0.0,0.0,21.68655317062609,14.092376515499478,0.0,0.0,0.0,0.0,0.0,32.73642479469233,6.561886164098393,0.0,0.0,0.0,0.0,0.0,13.33369120253128
32,8.312764055766324,2.833021370790117,0.0,0.0,0.0,0.0,0.0,0.3604364053550006,0.0,0.0,0.0,0.0,0.0,1.6352424363037479,0.5814179999121393,0.0,0.0,0.0,0.0,0.0,1.49744477208326,0.9215693365474498,0.0,0.0,0.0,0.0,0.0,2.4962452405922178,0.6779022837012829,0.0,0.0,0.0,0.0,0.0,0.816466998762631,4.9200596691214775,0.0,0.0,0.0,0.0,0.0,40.626670689785044,9.953154210425009,0.0,0.0,0.0,0.0,0.0,5.579803482149708,9.893072458846786,0.0,0.0,0.0,0.0,0.0,0.4170588177188091,12.347418702719336,0.0,0.0,0.0,0.0,0.0,0.00017898604072450497,7.469616824655142,0.0,0.0,0.0,0.0,0.0,19.11155450138452,2.581592532424256,0.0,0.0,0.0,0.0,0.0,18.572055752680956,4.437512186713794,0.0,0.0,0.0,0.0,0.0,19.54194144120841,0.5338409580271426,0.0,0.0,0.0,0.0,0.0,16.562103100795618,10.18780662043708,0.0,0.0,0.0,0.0,0.0,5.0976516515172365,20.38592609617458,0.0,0.0,0.0,0.0,0.0,119.17418265604515,14.236017623194877,0.0,0.0,0.0,0.0,0.0,27.6107005863767,7.806609142298589,0.0,0.0,0.0,0.0,0.0,3.9416847103321384,5.9860698511540535,0.0,0.0,0.0,0.0,0.0,6.5269600870036
33,4.746155220916011,6.4462345059134565,0.0,0.0,0.0,0.0,0.0,0.2742792895443303,0.0,0.0,0.0,0.0,0.0,0.29247422853101335,0.4994233309283848,0.0,0.0,0.0,0.0,0.0,2.6134680728089186,0.7592402529839191,0.0,0.0,0.0,0.0,0.0,3.037453790029646,0.1387123872906365,0.0,0.0,0.0,0.0,0.0,0.26429491264697963,30.491296996213855,0.0,0.0,0.0,0.0,0.0,8.40563862135362,8.450596161152408,0.0,0.0,0.0,0.0,0.0,44.1607953797712,11.442610978481024,0.0,0.0,0.0,0.0,0.0,0.03765003427699456,18.647537872493462,0.0,0.0,0.0,0.0,0.0,29.707277675458013,7.78807173558655,0.0,0.0,0.0,0.0,0.0,19.913677115486347,4.1746352710830505,0.0,0.0,0.0,0.0,0.0,17.476825240565038,6.422758720680533,0.0,0.0,0.0,0.0,0.0,12.602385986390455,0.7717618354871982,0.0,0.0,0.0,0.0,0.0,7.345516626567364,9.431193943185303,0.0,0.0,0.0,0.0,0.0,37.01568057288748,33.571501670791605,0.0,0.0,0.0,0.0,0.0,14.39966811151779,47.449394589659256,0.0,0.0,0.0,0.0,0.0,126.59192908145569,9.2650236902229,0.0,0.0,0.0,0.0,0.0,28.357362629115794,5.66381775204797,0.0,0.0,0.0,0.0,0.0,10.58768084388237
34,1.2997223608188937,3.2600223852904966,0.0,0.0,0.0,0.0,0.0,0.3307266551318795,0.0,0.0,0.0,0.0,0.0,0.27777929228798515,0.41043229694039557,0.0,0.0,0.0,0.0,0.0,0.09217934407025792,0.9709191317769659,0.0,0.0,0.0,0.0,0.0,5.196969209887773,0.7173491630011399,0.0,0.0,0.0,0.0,0.0,0.34444123790065884,4.559566199346481,0.0,0.0,0.0,0.0,0.0,16.56915049470908,10.33899331536836,0.0,0.0,0.0,0.0,0.0,3.8906998588612085,8.307696748520662,0.0,0.0,0.0,0.0,0.0,0.0429883814633974,12.492040011679945,0.0,0.0,0.0,0.0,0.0,70.59511072810056,10.107904837859405,0.0,0.0,0.0,0.0,0.0,3.9708255090685434,2.956942219630219,0.0,0.0,0.0,0.0,0.0,14.536748659631021,4.770685683598005,0.0,0.0,0.0,0.0,0.0,19.50938643829401,0.6660394083339607,0.0,0.0,0.0,0.0,0.0,7.823008365931897,10.11402234071952,0.0,0.0,0.0,0.0,0.0,12.136159542987444,23.12648056118298,0.0,0.0,0.0,0.0,0.0,35.872484592556034,24.231089377132065,0.0,0.0,0.0,0.0,0.0,8.760985062580781,18.330299875218184,0.0,0.0,0.0,0.0,0.0,11.160195902553372,5.535282270070386,0.0,0.0,0.0,0.0,0.0,17.00933978055661
35,30.92060739379764,9.641534079460047,0.0,0.0,0.0,0.0,0.0,0.4777364152625589,0.0,0.0,0.0,0.0,0.0,0.2833013464677408,0.46109917356994584,0.0,0.0,0.0,0.0,0.0,0.6716003027000971,7.72849111441287,0.0,0.0,0.0,0.0,0.0,2.271935123188502,0.15416129842716736,0.0,0.0,0.0,0.0,0.0,1.4463233085006952,4.909308264984718,0.0,0.0,0.0,0.0,0.0,11.163970977008871,10.748528865818983,0.0,0.0,0.0,0.0,0.0,52.148418749430846,10.410573302229515,0.0,0.0,0.0,0.0,0.0,0.020636737083556247,12.810883109615903,0.0,0.0,0.0,0.0,0.0,31.01802958079588,9.654423341275542,0.0,0.0,0.0,0.0,0.0,11.265083895736678,3.759335099052562,0.0,0.0,0.0,0.0,0.0,49.31198343976887,6.056360897840748,0.0,0.0,0.0,0.0,0.0,18.348078870350797,1.100218244606276,0.0,0.0,0.0,0.0,0.0,1.470307780898348,12.966040692635037,0.0,0.0,0.0,0.0,0.0,33.0698074856197,18.560676107573652,0.0,0.0,0.0,0.0,0.0,12.720674912722899,12.840380091402096,0.0,0.0,0.0,0.0,0.0,17.9154057396184,13.351586234099841,0.0,0.0,0.0,0.0,0.0,11.579733724494584,11.967216537096833,0.0,0.0,0.0,0.0,0.0,11.197952718172493
36,14.632351388855179,2.967014276841698,0.0,0.0,0.0,0.0,0.0,0.3651142915980149,0.0,0.0,0.0,0.0,0.0,6.601255690868167,1.029044862001578,0.0,0.0,0.0,0.0,0.0,0.2395582990767827,1.3579569396729196,0.0,0.0,0.0,0.0,0.0,1.597597449613998,1.094552367920219,0.0,0.0,0.0,0.0,0.0,9.06051416972934,33.32598579816414,0.0,0.0,0.0,0.0,0.0,18.74402943153934,8.433612225376832,0.0,0.0,0.0,0.0,0.0,11.516995416199372,11.300065089737569,0.0,0.0,0.0,0.0,0.0,22.36806345821787,17.081707272682582,0.0,0.0,0.0,0.0,0.0,47.52107332595452,6.3750618015220155,0.0,0.0,0.0,0.0,0.0,7.406098604083143,11.170223175023875,0.0,0.0,0.0,0.0,0.0,9.992912569824156,9.40245746817116,0.0,0.0,0.0,0.0,0.0,17.00979246284109,0.42824985672173405,0.0,0.0,0.0,0.0,0.0,4.492257297921497,13.75432116632345,0.0,0.0,0.0,0.0,0.0,47.06959307552497,22.436147703833964,0.0,0.0,0.0,0.0,0.0,10.903744358929696,21.124610132628092,0.0,0.0,0.0,0.0,0.0,16.476163810816054,20.907544352861123,0.0,0.0,0.0,0.0,0.0,11.848573018254612,7.518466460457732,0.0,0.0,0.0,0.0,0.0,9.516322201346721
37,2.557243805286631,4.318370695835139,0.0,0.0,0.0,0.0,0.0,0.7646607647707064,0.0,0.0,0.0,0.0,0.0,0.19579900275036677,0.7813704757192284,0.0,0.0,0.0,0.0,0.0,1.2444773642847209,0.6356425483274092,0.0,0.0,0.0,0.0,0.0,0.9937002648377109,0.06682525351955981,0.0,0.0,0.0,0.0,0.0,0.2121282735133994,8.854043059676425,0.0,0.0,0.0,0.0,0.0,14.376897341162783,9.033238208520581,0.0,0.0,0.0,0.0,0.0,11.865233085198781,9.399060451817466,0.0,0.0,0.0,0.0,0.0,2.1379884677237353,12.897958787197096,0.0,0.0,0.0,0.0,0.0,6.204013246791585,7.950937730068657,0.0,0.0,0.0,0.0,0.0,8.871721690993272,11.958505188603258,0.0,0.0,0.0,0.0,0.0,15.59442349783635,3.9608823962932163,0.0,0.0,0.0,0.0,0.0,4.607584034215619,0.8245426289395124,0.0,0.0,0.0,0.0,0.0,42.789468497895484,8.290345218138464,0.0,0.0,0.0,0.0,0.0,44.29330183501168,30.02296475815283,0.0,0.0,0.0,0.0,0.0,8.384700490435819,12.259404249131146,0.0,0.0,0.0,0.0,0.0,22.31057068699817,11.471810144099965,0.0,0.0,0.0,0.0,0.0,29.297888500221873,5.585468754261407,0.0,0.0,0.0,0.0,0.0,11.864513002154865
38,16.170900310971128,3.352478073168572,0.0,0.0,0.0,0.0,0.0,1.7818432964051154,0.0,0.0,0.0,0.0,0.0,8.39845786638687,0.3731103952325449,0.0,0.0,0.0,0.0,0.0,10.454970591851112,0.8163723947301591,0.0,0.0,0.0,0.0,0.0,3.2670298689565915,0.12998192556177723,0.0,0.0,0.0,0.0,0.0,1.272886649299231,7.455573667866121,0.0,0.0,0.0,0.0,0.0,31.333706122605243,12.772822544854959,0.0,0.0,0.0,0.0,0.0,13.528793635717763,8.990742665632192,0.0,0.0,0.0,0.0,0.0,15.730594347362914,12.143648962087191,0.0,0.0,0.0,0.0,0.0,23.36228459515691,6.911616410623238,0.0,0.0,0.0,0.0,0.0,2.9606261917051784,5.058421766208905,0.0,0.0,0.0,0.0,0.0,26.26575921619846,5.796632885342113,0.0,0.0,0.0,0.0,0.0,2.3764472594867216,0.887675011394303,0.0,0.0,0.0,0.0,0.0,1.9517422058781897,11.28040210088785,0.0,0.0,0.0,0.0,0.0,58.45287230605131,21.342746088051,0.0,0.0,0.0,0.0,0.0,18.462915709738038,15.970504320276742,0.0,0.0,0.0,0.0,0.0,16.02852694834308,9.944594980237632,0.0,0.0,0.0,0.0,0.0,8.99983426521147,6.527440837400412,0.0,0.0,0.0,0.0,0.0,8.5685077169002
39,5.133593251592264,9.257157166381829,0.0,0.0,0.0,0.0,0.0,0.8866884513436966,0.0,0.0,0.0,0.0,0.0,3.960058684102499,0.7692944387522996,0.0,0.0,0.0,0.0,0.0,1.2735971437047986,1.71119056945941,0.0,0.0,0.0,0.0,0.0,8.053675445604346,0.08230386000342856,0.0,0.0,0.0,0.0,0.0,0.4690319925595812,5.658018921090442,0.0,0.0,0.0,0.0,0.0,9.605572414418779,14.578455245232506,0.0,0.0,0.0,0.0,0.0,4.990158235230363,13.136544255809095,0.0,0.0,0.0,0.0,0.0,261.9406393798378,20.163321062418337,0.0,0.0,0.0,0.0,0.0,2.324582385854068,8.69760523271566,0.0,0.0,0.0,0.0,0.0,25.682655992392547,8.966169855506642,0.0,0.0,0.0,0.0,0.0,71.23372053869124,5.813290509055199,0.0,0.0,0.0,0.0,0.0,51.291223886264994,5.830824519133851,0.0,0.0,0.0,0.0,0.0,22.937175993048044,15.042053505840805,0.0,0.0,0.0,0.0,0.0,7.204091220336303,77.99101214687064,0.0,0.0,0.0,0.0,0.0,15.249333089313131,58.56984141770049,0.0,0.0,0.0,0.0,0.0,87.85069917506577,81.27600579390122,0.0,0.0,0.0,0.0,0.0,15.967929174508534,11.87862612957798,0.0,0.0,0.0,0.0,0.0,104.66484195842256
40,4.356732789330588,3.1386788409470343,0.0,0.0,0.0,0.0,0.0,0.34783579598080744,0.0,0.0,0.0,0.0,0.0,2.8445800446912677,0.375876261098113,0.0,0.0,0.0,0.0,0.0,0.871495819979647,2.0473724995843643,0.0,0.0,0.0,0.0,0.0,0.4617057726920262,0.3728000932117173,0.0,0.0,0.0,0.0,0.0,0.7075263565462054,7.110531434312805,0.0,0.0,0.0,0.0,0.0,13.466488574016704,7.11442579231794,0.0,0.0,0.0,0.0,0.0,8.148740655125989,9.325886189274343,0.0,0.0,0.0,0.0,0.0,0.23019583441364078,13.406070985707837,0.0,0.0,0.0,0.0,0.0,3.567094316083388,6.7029510675720205,0.0,0.0,0.0,0.0,0.0,30.39316937932543,5.309594560503353,0.0,0.0,0.0,0.0,0.0,7.337741007776261,3.615237750887879,0.0,0.0,0.0,0.0,0.0,7.171877057935658,0.7962868789704748,0.0,0.0,0.0,0.0,0.0,0.9599152838789639,7.979207960825429,0.0,0.0,0.0,0.0,0.0,1.7400195089940425,16.130738835633668,0.0,0.0,0.0,0.0,0.0,15.649995765529837,14.912774945481662,0.0,0.0,0.0,0.0,0.0,23.996743586158413,14.185175662133423,0.0,0.0,0.0,0.0,0.0,3.0065258239383965,5.598613202954703,0.0,0.0,0.0,0.0,0.0,20.323456174812407
41,2.876915671785831,2.9459479874600407,0.0,0.0,0.0,0.0,0.0,0.3226737403199481,0.0,0.0,0.0,0.0,0.0,1.8107350388178511,0.7558921016758884,0.0,0.0,0.0,0.0,0.0,0.32215236071112874,1.3131636692210453,0.0,0.0,0.0,0.0,0.0,0.27800072520384206,0.03987810967211171,0.0,0.0,0.0,0.0,0.0,0.5536234618042867,7.464615815451405,0.0,0.0,0.0,0.0,0.0,30.456787648023404,6.244940727232109,0.0,0.0,0.0,0.0,0.0,2.8555344219168872,9.049779779068086,0.0,0.0,0.0,0.0,0.0,0.1830893906663989,13.60902018479534,0.0,0.0,0.0,0.0,0.0,7.015749852423672,7.907371484740453,0.0,0.0,0.0,0.0,0.0,4.932268387100628,3.400004109024093,0.0,0.0,0.0,0.0,0.0,15.124646190268066,4.133729328137232,0.0,0.0,0.0,0.0,0.0,8.134406819322205,0.4564487382931903,0.0,0.0,0.0,0.0,0.0,2.0792422289617076,9.625893120777121,0.0,0.0,0.0,0.0,0.0,54.556765883831126,19.007926407425455,0.0,0.0,0.0,0.0,0.0,16.1992629886468,12.80727574955039,0.0,0.0,0.0,0.0,0.0,55.46327670615658,11.945731042708067,0.0,0.0,0.0,0.0,0.0,6.073752190664919,5.2501367400409835,0.0,0.0,0.0,0.0,0.0,5.430651628056653
42,3.06413539396268,3.4367314651596335,0.0,0.0,0.0,0.0,0.0,0.30252424862703386,0.0,0.0,0.0,0.0,0.0,1.3764022849155246,0.4533493608478198,0.0,0.0,0.0,0.0,0.0,0.41849715071630944,0.7786919052718219,0.0,0.0,0.0,0.0,0.0,2.0550498084845885,0.16044494421092778,0.0,0.0,0.0,0.0,0.0,0.7703038992786213,6.073200093797107,0.0,0.0,0.0,0.0,0.0,19.34492572045051,6.3780989792315115,0.0,0.0,0.0,0.0,0.0,11.121584153213659,8.712026139424765,0.0,0.0,0.0,0.0,0.0,28.68143131575474,13.954157673760392,0.0,0.0,0.0,0.0,0.0,0.6824355873506309,5.809762216693515,0.0,0.0,0.0,0.0,0.0,17.542952644549896,4.324107836091602,0.0,0.0,0.0,0.0,0.0,0.9397096600121552,3.5253479537926493,0.0,0.0,0.0,0.0,0.0,2.1491541003013475,0.581263843661957,0.0,0.0,0.0,0.0,0.0,3.8641916787568262,10.560224480945974,0.0,0.0,0.0,0.0,0.0,3.4582336280385184,22.34977688070375,0.0,0.0,0.0,0.0,0.0,38.39239664321151,12.526468371752909,0.0,0.0,0.0,0.0,0.0,93.71348156135969,18.92698468485595,0.0,0.0,0.0,0.0,0.0,19.66451141734423,5.286181194606784,0.0,0.0,0.0,0.0,0.0,26.084342258477392
43,21.96143996704173,2.5687175311876436,0.0,0.0,0.0,0.0,0.0,0.2676484401044979,0.0,0.0,0.0,0.0,0.0,2.39615729888247,0.5098461057335265,0.0,0.0,0.0,0.0,0.0,0.22606437894603246,1.2492902396155217,0.0,0.0,0.0,0.0,0.0,2.0025359987963753,0.15678581480203596,0.0,0.0,0.0,0.0,0.0,1.1593369627913381,5.39274732464458,0.0,0.0,0.0,0.0,0.0,2.4731403381032817,8.137747630427842,0.0,0.0,0.0,0.0,0.0,12.395716151804672,8.076920734347151,0.0,0.0,0.0,0.0,0.0,30.735172455437475,11.752753768033612,0.0,0.0,0.0,0.0,0.0,24.988246265972123,7.199332510069423,0.0,0.0,0.0,0.0,0.0,7.531116841808158,2.5585321979139777,0.0,0.0,0.0,0.0,0.0,27.90234513906347,4.212480268787074,0.0,0.0,0.0,0.0,0.0,7.545713631207683,1.0392091873161737,0.0,0.0,0.0,0.0,0.0,6.07840804740233,9.271462130698422,0.0,0.0,0.0,0.0,0.0,0.10031257164573577,19.003854659734714,0.0,0.0,0.0,0.0,0.0,79.78123596293305,16.28823420651172,0.0,0.0,0.0,0.0,0.0,4.667445337683576,15.492183872654172,0.0,0.0,0.0,0.0,0.0,7.535065385412066,6.241597846545073,0.0,0.0,0.0,0.0,0.0,8.151781723924381
44,1.6669025826552055,4.153659315225728,0.0,0.0,0.0,0.0,0.0,0.6528489315620821,0.0,0.0,0.0,0.0,0.0,3.4391742966556387,0.8230874519094195,0.0,0.0,0.0,0.0,0.0,5.826663833278144,1.4702477934858806,0.0,0.0,0.0,0.0,0.0,2.120969705031077,0.7300027612616431,0.0,0.0,0.0,0.0,0.0,0.07097564261050276,6.850534787110817,0.0,0.0,0.0,0.0,0.0,102.3645424778925,7.896899690098532,0.0,0.0,0.0,0.0,0.0,25.800415950323845,8.804177148762054,0.0,0.0,0.0,0.0,0.0,8.90319790107635,10.093997868462532,0.0,0.0,0.0,0.0,0.0,3.555557540827023,7.524656001034169,0.0,0.0,0.0,0.0,0.0,51.614155714410096,6.152441868438231,0.0,0.0,0.0,0.0,0.0,20.214390703503238,4.629333773589349,0.0,0.0,0.0,0.0,0.0,3.699540819176531,0.567838806179133,0.0,0.0,0.0,0.0,0.0,1.0718580084166847,8.992761498513573,0.0,0.0,0.0,0.0,0.0,28.62387258249449,19.465004547488256,0.0,0.0,0.0,0.0,0.0,10.326896350166221,18.467231207209863,0.0,0.0,0.0,0.0,0.0,13.10359370074734,9.482721160770627,0.0,0.0,0.0,0.0,0.0,41.446412592115,6.599294370589409,0.0,0.0,0.0,0.0,0.0,16.682668631909166
45,62.66325683795005,18.640124643168534,0.0,0.0,0.0,0.0,0.0,0.34481381373509473,0.0,0.0,0.0,0.0,0.0,2.243717763002118,0.6513615725470555,0.0,0.0,0.0,0.0,0.0,0.10027787379266931,5.804344870403694,0.0,0.0,0.0,0.0,0.0,39.60271485820406,0.6141628695289605,0.0,0.0,0.0,0.0,0.0,6.527980125782668,35.30263538502811,0.0,0.0,0.0,0.0,0.0,75.25507241513712,9.706231430645428,0.0,0.0,0.0,0.0,0.0,16.352575090804283,20.23216892388993,0.0,0.0,0.0,0.0,0.0,3.81854192332421,27.454661978566232,0.0,0.0,0.0,0.0,0.0,76.27839956323915,13.742512072246729,0.0,0.0,0.0,0.0,0.0,11.918046223236438,43.35423242872798,0.0,0.0,0.0,0.0,0.0,99.42535294775622,7.733652384258699,0.0,0.0,0.0,0.0,0.0,24.032631714342525,0.6848889027865976,0.0,0.0,0.0,0.0,0.0,2.9633517759742247,9.509984806638931,0.0,0.0,0.0,0.0,0.0,24.09182439585095,10.719058936314173,0.0,0.0,0.0,0.0,0.0,66.86993081437946,19.189940224228188,0.0,0.0,0.0,0.0,0.0,2.891748372599385,25.035112066010306,0.0,0.0,0.0,0.0,0.0,8.414523678373405,9.105675289862562,0.0,0.0,0.0,0.0,0.0,19.709277331834745
