,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.009467023320345375,1.2076540918467935,60.0,0.7666666666666666,0.75,0.8333333432674408,0.7000000029802322,0.46521163000511545,63.63636363636363,0.9166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.6157752546929974,1.910282621936035,33.33333333333333,0.34375,0.0,0.0,0.0,0.014277643166334694,0.8557161565787612,62.5,0.7333333333333334,0.7179487347602844,0.5625,1.0,0.2862458332541865,1.0556332056486337,50.0,0.5333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.278207068703148,1.0134732618079743,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.3660516476817231,1.1622622632410902,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.043545762274113414,1.8328767066556124,71.42857142857143,0.4,0.0,0.0,0.0,0.19999011724409302,1.5707415929559831,50.0,0.5,0.0,0.0,0.0,0.10372651157263568,1.3292266372364063,44.44444444444444,0.46875,0.30000001192092896,0.25,0.375,0.6201616765961898,1.2044015101760461,68.42105263157895,0.7555555555555555,0.6888889074325562,0.700000007947286,0.7555555701255798,0.07383828036052308,0.666962124978097,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.6939226978893892,0.683312301042379,60.0,0.6833333333333333,0.6969697177410126,0.8333333432674408,0.6500000059604645,0.038362385380208315
20,0.4847424875099178,1.5758830835121969,60.0,0.8333333333333333,0.7179487347602844,0.5625,1.0,0.47332689389817867,63.63636363636363,0.9583333333333333,0.6785714328289032,0.5416666716337204,1.0,0.822236828574821,1.2608789741314026,41.66666666666667,0.3125,0.3928571343421936,0.4166666716337204,0.375,0.058349601190293476,0.6289699574139849,56.25,0.65625,0.20000000298023224,0.5,0.125,0.8375910607424386,0.8648798329479478,50.0,0.6,0.5999999642372131,0.4285714328289032,1.0,0.593219275970894,0.7313703464159553,75.0,0.4666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.266146536430262,1.447336719036446,42.857142857142854,0.5833333333333334,0.5,0.4000000059604645,0.6666666865348816,0.04882807737694879,0.8673311652538943,57.14285714285714,0.4,0.4000000059604645,0.3333333432674408,0.5,0.2725584640093066,0.9918093296342615,70.0,0.3,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3376696723132116,1.120949290561051,55.55555555555556,0.46875,0.800000011920929,0.75,0.875,0.01100798402480243,1.3528484208089706,57.89473684210527,0.5333333333333333,0.3888888955116272,0.4166666666666667,0.36666667461395264,0.009438837614828208,0.6519590466968668,70.0,0.75,0.761904776096344,0.625,1.0,0.6713856512538642,0.8379446488772022,70.0,0.75,0.761904776096344,0.625,1.0,0.11260390211472662
21,0.036512200651096734,0.9559032673963648,60.0,0.8,0.75,0.8333333432674408,0.7000000029802322,0.6574820047540377,81.81818181818183,0.75,0.75,1.0,0.6666666716337204,0.8228126592655429,2.8956251642772077,50.0,0.5333333333333333,0.0,0.0,0.0,0.02011552531367874,0.5886118360898547,68.75,0.6875,0.7386363744735718,0.6607142984867096,0.875,0.4792288242246487,1.0230321633167827,62.5,0.6,0.0,0.0,0.0,0.15396024262066615,0.611604521000443,50.0,0.6,0.6666666865348816,0.5714285969734192,0.800000011920929,0.6850430754806013,2.5663706989373347,57.14285714285714,0.5,0.0,0.0,0.0,0.009939230221238306,1.008669627635054,57.14285714285714,0.4,0.4000000059604645,0.3333333432674408,0.5,0.18071058132336484,1.0694018519874189,60.0,0.46875,0.1666666716337204,0.25,0.125,0.6442763907345209,1.0214394176489991,44.44444444444444,0.41666666666666663,0.1428571492433548,0.25,0.10000000149011612,0.15653554555303917,1.10555265652896,63.1578947368421,0.5763888888888888,0.4166666666666667,0.5,0.36666667461395264,0.015122947636571063,0.625554072945318,70.0,0.55,0.8846153914928436,0.8125,1.0,0.6946409107050369,0.6610362286861348,70.0,0.875,0.8846153616905212,0.8571428656578064,0.9166666567325592,0.072326109466555
22,0.006123417670512189,0.9936917914762115,60.0,0.625,0.6666666865348816,0.800000011920929,0.625,0.5396707994671249,63.63636363636363,0.6071428571428572,0.46666666865348816,0.4375,0.5,0.23125550128562608,1.8337037276193804,50.0,0.6,0.0,0.0,0.0,0.4180604791303621,0.6531587802723915,56.25,0.7333333333333334,0.1666666567325592,0.5,0.10000000149011612,0.4794740486107069,0.7399385686329704,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.24748982505830555,0.8419586797933667,62.5,0.6,0.7692307829856873,0.625,1.0,0.47781198124786245,1.4014461684934274,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.026900340949863173,1.0774061824495287,57.14285714285714,0.5,0.0,0.0,0.0,0.20736515258122384,1.0593395088730344,70.0,0.6666666666666666,0.7000000029802322,0.75,0.6666666716337204,0.20068952008503146,1.3696381574305105,55.55555555555556,0.41666666666666663,0.1666666567325592,0.5,0.10000000149011612,0.11023282178113339,1.5215203901375272,63.1578947368421,0.7222222222222222,0.3968253930409749,0.6666666666666666,0.3166666676600774,0.02500987559107506,0.5872348017543647,70.0,0.875,0.761904776096344,0.625,1.0,0.6960727797569645,1.3289859236395398,70.0,0.6071428571428572,0.46666666865348816,0.4375,0.5,0.0543178826200624
23,0.018212861332230813,1.0392999210663323,60.0,0.8666666666666667,0.800000011920929,0.800000011920929,0.800000011920929,0.4425439871867656,63.63636363636363,1.0,0.6785714328289032,0.5416666716337204,1.0,0.02044375079230192,1.6795274286147641,41.66666666666667,0.5333333333333333,0.0,0.0,0.0,0.01629889489655394,0.6804718197628782,56.25,0.6333333333333333,0.25,0.3333333432674408,0.20000000298023224,0.3520153591075659,1.2215059679120888,62.5,0.7333333333333333,0.0,0.0,0.0,0.1264342304158883,0.8833112928249766,62.5,0.6,0.7692307829856873,0.625,1.0,0.7014827965561927,1.377402789386164,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.012995653139551878,1.0370318515998684,57.14285714285714,0.5,0.0,0.0,0.0,0.827961876461863,1.7909074282821582,60.0,0.5416666666666667,0.0,0.0,0.0,0.15109610276700536,1.5267285522741814,33.33333333333333,0.41666666666666663,0.125,0.1666666716337204,0.10000000149011612,0.09783731806977815,1.670208635009977,63.1578947368421,0.6875,0.6722222367922465,0.5833333333333334,0.8333333333333334,0.028926745934055777,0.6010628015587776,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.7546820006885093,2.095204075553089,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.03471244642075175
24,0.017442737433288353,2.937410735645598,40.0,0.8666666666666667,0.0,0.0,0.0,0.8663371671970649,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.00965483322133556,1.1432096824513407,66.66666666666666,0.26666666666666666,0.761904776096344,0.625,1.0,0.34930311717781676,0.9803541854889946,62.5,0.78125,0.7333333492279053,0.5833333432674408,1.0,0.4154824217929777,0.7073224544781291,62.5,0.6,0.6666666865348816,0.5,1.0,0.8336132608324528,0.6079296432122884,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.5030755385121423,1.750106987736798,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.017761807103033465,1.5979569708048191,71.42857142857143,0.4,0.0,0.0,0.0,0.011493439486744545,0.7547972633994029,60.0,0.7333333333333334,0.5,0.5,0.5,0.13767913513570104,2.3994881976403164,44.44444444444444,0.45,0.3333333432674408,0.2857142984867096,0.4000000059604645,1.971612135971648,1.611852587433051,68.42105263157895,0.5166666666666667,0.5333333412806193,0.5555555621782938,0.5555555621782938,0.08410972656325083,0.6895211655971474,60.0,0.65,0.6666666865348816,0.875,0.550000011920929,0.6617221184032476,2.3077344709818406,40.0,0.4166666666666667,0.1428571492433548,0.5,0.0833333358168602,1.7925504221766975
25,0.14722655812418964,2.43092437427675,60.0,0.75,0.3333333432674408,0.5,0.25,0.37664722396507744,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.5800190244501876,1.1231515065754119,41.66666666666667,0.7,0.3928571343421936,0.625,0.3333333432674408,0.9083558368834999,0.6986273022140621,75.0,0.6666666666666666,0.7878788113594055,0.6666666567325592,1.0,0.9870180990636405,1.2660303441591025,62.5,0.7333333333333333,0.0,0.0,0.0,0.06945674697876182,0.8831322536931508,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.36073032958709567,1.515540369976313,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.1866318995605236,1.1121868330797453,57.14285714285714,0.4,0.0,0.0,0.0,0.4197578276115927,1.5544806068872241,60.0,0.625,0.0,0.0,0.0,0.4710408554971066,1.747795280890231,44.44444444444444,0.46875,0.30000001192092896,0.25,0.375,0.008636290726199446,1.630542048035494,63.1578947368421,0.7875,0.5841269890467325,0.777777781089147,0.4722222288449605,0.003550520810203992,0.563223542078157,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.6079506414464096,0.8163729200095542,70.0,0.7916666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.015574476723439434
26,0.0019142476245029,1.3351798243724375,60.0,0.8666666666666667,0.6190476417541504,0.75,0.7000000029802322,0.477891892220652,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.03057393762615751,1.523571947299052,33.33333333333333,0.625,0.0,0.0,0.0,0.0620614276245106,0.8102235282058741,56.25,0.53125,0.20000000298023224,0.5,0.125,0.4567110026159046,0.4553133403494736,50.0,0.7333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.09786392282528479,0.9418640592416189,62.5,0.6,0.7692307829856873,0.625,1.0,0.3250859208746117,1.87138865523633,42.857142857142854,0.6666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0017233510316832545,1.228207676681979,57.14285714285714,0.5,0.4000000059604645,0.3333333432674408,0.5,0.04599517654851172,1.1030002859616541,60.0,0.5416666666666667,0.25,0.25,0.25,0.011268140686932602,2.0948744388729033,44.44444444444444,0.40625,0.7727272510528564,0.7142857164144516,0.875,0.08061475984055445,1.8658371805489744,63.1578947368421,0.6875,0.5333333412806193,0.777777781089147,0.4722222288449605,0.00040136891243002697,0.5210541193915208,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.664763934186275,1.291865183719399,50.0,0.5166666666666666,0.6428571492433548,0.75,0.6000000014901161,0.05414427054524677
27,0.00677459498018934,1.212424679079535,60.0,0.9,0.6666666865348816,0.625,0.800000011920929,0.39467104904964984,63.63636363636363,0.75,0.6785714328289032,0.5416666716337204,1.0,0.5439200176745064,1.3928242408634626,58.333333333333336,0.4,0.4545454680919647,0.4166666567325592,0.5,0.011976839294229094,2.387669252938527,50.0,0.7,0.6573426723480225,0.5,1.0,0.13408535522731027,1.018937498383797,62.5,0.6666666666666666,0.0,0.0,0.0,0.060141176174086784,1.2203997028483542,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,1.4511915713563543,1.537565696570938,57.14285714285714,0.5833333333333334,0.5714285373687744,0.5,0.6666666865348816,0.003983708667351409,1.9297225780031173,71.42857142857143,0.0,0.0,0.0,0.0,0.0015516595846514587,1.536319000561115,50.0,0.53125,0.0,0.0,0.0,0.0362986103962608,2.5963519306113074,44.44444444444444,0.3833333333333333,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.88705830874446,1.7620238567836524,68.42105263157895,0.7277777777777779,0.6222222546736399,0.7111111183961233,0.600000003973643,1.3512288506848993,0.5212957643666758,50.0,0.55,0.7727272808551788,0.75,0.800000011920929,0.747149646762999,0.8499513969919146,70.0,0.55,0.8333333432674408,0.875,0.800000011920929,0.045435967317060774
28,0.007198791434204228,2.2152120883432413,60.0,0.59375,0.8333333432674408,0.75,1.0,0.6753865147508357,63.63636363636363,1.0,0.6785714328289032,0.5416666716337204,1.0,0.39729248101834314,1.1309595447660117,41.66666666666667,0.75,0.25,0.5,0.1666666716337204,0.22233516464527392,0.7218544047516694,50.0,0.6333333333333333,0.25,0.3333333432674408,0.20000000298023224,0.20065490824656126,0.774118683534564,50.0,0.6,0.5,0.4000000059604645,0.6666666865348816,0.08391865987944794,1.160528818032124,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.40811945636305075,2.2546496130168614,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.26375658229252463,1.60477523016901,57.14285714285714,0.5,0.4000000059604645,0.3333333432674408,0.5,0.6044251631944924,1.4055170851801244,50.0,0.9,0.6333333253860474,0.4642857164144516,1.0,0.08993974785284435,1.8500767609380568,33.33333333333333,0.46875,0.27272725105285645,0.2142857164144516,0.375,0.0018617799139263858,1.7846751285827427,68.42105263157895,0.4444444444444444,0.5962963203589121,0.6111111144224802,0.600000003973643,0.16310746072448765,0.5763478970084367,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.6213167641214865,1.1466896075199737,70.0,0.65,0.8846153914928436,0.8125,1.0,0.037790619982096915
29,0.002043344882504035,1.1050552169189332,60.0,0.8,0.800000011920929,0.800000011920929,0.800000011920929,0.38318290216539896,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.5994256028956227,1.4729258111265455,41.66666666666667,0.3333333333333333,0.20000000298023224,0.25,0.1666666716337204,0.1823176593244767,0.9220763890404651,62.5,0.7,0.7179487347602844,0.5625,1.0,0.9067495276498192,0.4990954035082412,75.0,0.8,0.5,1.0,0.3333333432674408,0.04223124144548001,1.0292962730830397,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.352749314499727,2.2929120571570203,42.857142857142854,0.5833333333333334,0.5,0.4000000059604645,0.6666666865348816,0.001176888364613174,1.3968723069324902,71.42857142857143,0.5,0.5,0.5,0.5,0.002778445835019579,1.3612877044252552,60.0,0.36666666666666664,0.25,0.5,0.1666666716337204,0.017208468556812122,1.92502147354264,55.55555555555556,0.375,0.5,0.5,0.5,0.16984426569551345,2.387533778065625,57.89473684210527,0.6222222222222222,0.4424242575963338,0.3888888955116272,0.5166666706403097,0.035010231276264375,0.5831175231949952,50.0,0.4166666666666667,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.5964073038228048,1.6019699886830971,70.0,0.65,0.8846153914928436,0.8125,1.0,0.04424967506765047
30,0.00400695859740299,1.2304834855490687,60.0,0.6875,0.6666666865348816,0.800000011920929,0.625,0.47385187692570147,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.2597919492141395,1.5125645805881602,41.66666666666667,0.28125,0.3333333432674408,0.25,0.5,0.019841372795578245,1.0692264203174204,56.25,0.5,0.3928571492433548,0.75,0.3333333358168602,0.11469321031799293,0.7881775122167918,75.0,0.7333333333333333,0.5,1.0,0.3333333432674408,0.5149024722702554,1.5103879991138434,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.3745050686067565,1.962475404861902,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0026257026869448688,1.5303187775862772,57.14285714285714,0.5,0.0,0.0,0.0,0.021779676666065118,1.924131571516585,50.0,0.7,0.0,0.0,0.0,0.16751914671071932,2.264221996269132,33.33333333333333,0.4375,0.7000000029802322,0.6666666716337204,0.75,0.005703962121523822,2.077423283667372,63.1578947368421,0.7583333333333333,0.4722222288449605,0.5833333333333334,0.4166666666666667,0.00043209224597945146,0.5234176426582895,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.5396047016075775,1.3081718689321336,70.0,0.3333333333333333,0.761904776096344,0.625,1.0,0.07375572404814595
31,0.0021870226351533586,1.1558449374839999,60.0,0.65625,0.6666666865348816,0.800000011920929,0.625,0.4715005526706401,81.81818181818183,1.0,0.8545454740524292,0.75,1.0,0.21322678139925266,1.7191653148275543,58.333333333333336,0.5,0.6136363744735718,0.5000000149011612,0.9000000059604645,0.022120680816988002,0.7279641201499294,62.5,0.65625,0.619047611951828,0.6333333551883698,0.625,1.0662946730527934,0.5244760776846216,50.0,0.7333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0222543172297552,1.7481239167091314,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.011982750489695878,2.1643798906136604,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.031719537135812735,1.733353667092437,57.14285714285714,0.5,0.0,0.0,0.0,0.06517089345186484,1.6170130290120046,60.0,0.23333333333333334,0.20000000298023224,0.25,0.1666666716337204,0.018934134430644425,1.9678336676539456,44.44444444444444,0.40625,0.6428571343421936,0.6666666716337204,0.625,0.0006321648381173248,1.9317013735578012,63.1578947368421,0.8293650793650794,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.2924861373699417,0.6238033195582785,60.0,0.45,0.800000011920929,0.800000011920929,0.800000011920929,1.3567957036188816,1.3600369829892984,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,0.015864233390316715
32,0.0013512475916396358,1.4763438846019654,70.0,0.6875,0.6666666865348816,1.0,0.5,0.43287167238650154,72.72727272727273,1.0,0.8166666924953461,0.6904762089252472,1.0,0.467459392245116,2.4502376115619104,41.66666666666667,0.26666666666666666,0.0,0.0,0.0,0.06901419419748282,0.7488662196535731,56.25,0.625,0.36666667461395264,0.75,0.25,0.537184224360347,0.5931386138202049,62.5,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.1814665985884262,0.6754222269849344,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.2876309892133761,2.2860852567560648,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.02404907371267513,1.723927775242818,57.14285714285714,0.4,0.0,0.0,0.0,1.9256063214558794,1.3903707987763423,40.0,0.3,0.4761904776096344,0.375,0.6666666716337204,0.01716749342853997,2.1579819545334242,44.44444444444444,0.40625,0.722222238779068,0.7000000029802322,0.75,0.13834671148646838,2.0936849261272634,68.42105263157895,0.5986111111111111,0.4166666666666667,0.5,0.36666667461395264,0.00042607146203645996,0.5397805526477623,70.0,0.75,0.8846153616905212,0.8571428656578064,0.9166666567325592,0.47361767960467355,1.394051499519921,60.0,0.3333333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.014665568759624149
33,0.004727450454408588,1.2385341663325327,70.0,0.71875,0.7333333492279053,0.8333333432674408,0.75,0.39305207988651153,72.72727272727273,1.0,0.8846153914928436,0.8125,1.0,0.4203189485149279,2.148890457432517,33.33333333333333,0.25,0.0,0.0,0.0,0.025466436342662567,0.8250983551373776,62.5,0.6666666666666666,0.649350643157959,0.5833333432674408,0.7333333492279053,0.2582388046643331,0.5831367797624463,75.0,0.8,0.5,1.0,0.3333333432674408,0.028540896392004727,1.1334973994274842,75.0,0.7333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.15867086948780468,2.1401211191481266,57.14285714285714,0.5833333333333334,0.5714285373687744,0.5,0.6666666865348816,0.00010546196358093728,1.5798570123900053,71.42857142857143,0.5,0.5,0.5,0.5,0.067782676595703,1.9925309989369644,60.0,0.7,0.5,0.5,0.5,0.0047147661613767535,2.0383416493560156,55.55555555555556,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.0037579054688443164,2.338380041857141,73.68421052631578,0.6444444444444445,0.49629632631937665,0.5,0.5166666706403097,0.00022793769555551105,0.6198194713516202,60.0,0.6166666666666667,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.5303744595013175,1.386783200166334,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.0019317507382998291
34,0.02330165989776941,1.504284382450356,70.0,0.65625,0.6666666865348816,1.0,0.5,0.372961494948894,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.23353657938444305,1.9247254649689054,58.333333333333336,0.45833333333333337,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.007437805890740477,1.0128027117217677,56.25,0.5333333333333333,0.25,0.3333333432674408,0.20000000298023224,0.23893735889476259,1.0974601529342882,62.5,0.6666666666666666,0.6666666865348816,0.5,1.0,0.022497840061141704,1.0607169507547318,75.0,0.7333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.14649126221267553,2.30398661324933,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0008495445318006226,1.6782753791929326,57.14285714285714,0.5,0.0,0.0,0.0,0.11496936437323424,2.2323024266805818,60.0,0.26666666666666666,0.20000000298023224,0.25,0.1666666716337204,0.008912108175917642,2.381229063685001,33.33333333333333,0.46875,0.7000000029802322,0.6666666716337204,0.75,0.017221122090594718,2.0212901899625666,68.42105263157895,0.6666666666666666,0.600000003973643,0.8888888955116272,0.5666666676600774,0.0004997498991761235,0.5386920171144247,60.0,0.6166666666666667,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.5938694053114095,1.0438360203355752,60.0,0.375,0.6969697177410126,0.6500000059604645,0.8333333432674408,0.009278189913102646
35,0.00023219755119936636,1.6019876968156832,70.0,0.8,0.7857142984867096,1.0,0.7000000029802322,0.3784182222358077,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.244507269251078,2.4221673721712826,33.33333333333333,0.375,0.0,0.0,0.0,0.003853648245052321,0.9457820855926241,62.5,0.6666666666666666,0.5974026173353195,0.6000000014901161,0.6666666567325592,0.06139749060161469,0.6067186942089122,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.007329032153986933,0.9404262194797754,50.0,0.7333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.014772554903894616,2.3144838910753274,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0004113345412743195,2.6662993164989017,71.42857142857143,0.4,0.0,0.0,0.0,0.004170766304131243,3.1225673158808904,50.0,0.23333333333333334,0.0,0.0,0.0,0.012894031327329969,2.493889575925996,33.33333333333333,0.40625,0.7000000029802322,0.6666666716337204,0.75,0.005632765352094214,1.979948539998918,73.68421052631578,0.7777777777777777,0.6888888974984487,0.8333333333333334,0.6111111144224802,0.001577675213134939,0.7359241665476548,70.0,0.75,0.75,0.6666666567325592,0.9166666567325592,0.32565244975215824,1.853132586354187,70.0,0.75,0.761904776096344,0.625,1.0,0.0034456122947581908
36,0.0005246379753907235,1.0545963368789697,60.0,0.75,0.4000000059604645,0.5,0.3333333432674408,0.4201527469451242,63.63636363636363,1.0,0.6785714328289032,0.5416666716337204,1.0,0.2381495759826159,3.1968902530722296,41.66666666666667,0.4375,0.0,0.0,0.0,0.014386786050249917,0.8114142174283276,56.25,0.6666666666666666,0.5178571343421936,0.625,0.46666668355464935,0.014389649167461663,0.8124419823602893,50.0,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.008007190830933639,1.057533811057533,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.5891789548425841,2.615158009148676,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0019288871202117713,1.670387640185918,71.42857142857143,0.5,0.5,0.5,0.5,0.24710927378540787,1.9455471489587968,40.0,0.6666666666666666,0.1428571343421936,0.125,0.1666666716337204,0.013207731053287224,2.2127068239825287,55.55555555555556,0.4375,0.75,0.75,0.75,0.010611889047675568,2.1521639727034816,68.42105263157895,0.8333333333333334,0.6944444477558136,0.75,0.6666666666666666,0.0001308354247414933,0.5200139533087966,70.0,0.375,0.75,0.6666666567325592,0.9166666567325592,0.6009275663376672,1.429571017629118,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,0.00040766535192400023
37,0.0010682959448603936,1.2997458795176187,60.0,0.9,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.6306188350163052,63.63636363636363,1.0,0.6785714328289032,0.5416666716337204,1.0,0.0027202405666660588,2.074711563625829,50.0,0.16666666666666666,0.5000000149011612,0.5000000149011612,0.5000000149011612,0.004399354121879247,1.2795491617185297,62.5,0.7,0.6969697177410126,0.5833333432674408,0.9000000059604645,0.03619185401838504,2.2914111181853163,62.5,0.6666666666666666,0.6666666865348816,0.5,1.0,0.0068507119557797425,1.123431048833006,62.5,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,0.03509099641569448,2.497035711364749,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.00019305414031399985,1.9324042470755958,57.14285714285714,0.4,0.4000000059604645,0.3333333432674408,0.5,0.11214763103052673,2.460617938711714,60.0,0.7333333333333334,0.5,0.5,0.5,0.0009095452565443461,2.6077358147030987,44.44444444444444,0.4375,0.722222238779068,0.7000000029802322,0.75,0.0007600755243255742,2.1491089916949697,68.42105263157895,0.5722222222222223,0.5185185472170512,0.600000003973643,0.5,0.00016406774894380766,0.6316475086673556,70.0,0.55,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.25914269739736573,1.1831218708849922,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.13890033064071522
38,0.00017066106151761632,1.5314878130287986,60.0,0.43333333333333335,0.375,0.5,0.30000001192092896,0.36175983333128414,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.31433586613154024,2.3418254119577298,33.33333333333333,0.5,0.0,0.0,0.0,0.021500743345380997,1.132157589109235,50.0,0.625,0.3333333432674408,0.5,0.25,0.16218564424352527,1.3745482316686197,62.5,0.6666666666666666,0.6666666865348816,0.5,1.0,0.011311847923250077,1.3321681390759688,75.0,0.7333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.030264308581402975,2.4952051757306806,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,3.7675289215425664e-05,2.4218703447136796,71.42857142857143,0.4,0.0,0.0,0.0,0.04783513641513403,2.53056587974507,60.0,0.7333333333333334,0.20000000298023224,0.25,0.1666666716337204,0.015768875114376853,3.2812723613953474,33.33333333333333,0.40625,0.7000000029802322,0.6666666716337204,0.75,0.01695507321925334,2.1702270943518696,73.68421052631578,0.7222222222222222,0.4888889193534851,0.600000003973643,0.4333333373069763,0.00010928638812136024,0.78580170195533,70.0,0.8333333333333333,0.8846153616905212,0.8571428656578064,0.9166666567325592,0.4986459891065653,1.0144536319072939,70.0,0.5833333333333333,0.8333333432674408,0.875,0.800000011920929,0.0006491549116391966
