,BIP,BIP,BIP,BIP,BIP,BIP,BIP,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
22,0.04007248822245033,0.4440109600997583,90.32258064516128,0.7999999999999999,0.5416666716337204,0.75,0.4583333358168602,1.0091195170345761,75.0,0.8301339285714286,0.7068948578089476,0.7739583384245634,0.6863095294684172,0.1878690820196244,1.1024797420036678,56.08465608465608,0.6362847222222222,0.41309524575869244,0.7409722227603197,0.32222222598890465,0.043730105254518925,0.3343999545616332,88.23529411764706,0.7666666666666666,0.5555555621782938,0.5555555621782938,0.5555555621782938,0.10506635944849485,0.6063712342471759,66.66666666666666,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.1683585441749912,0.5945115528444606,61.53846153846154,0.8229166666666667,0.20000000298023224,0.5,0.125,0.8192576103646725,1.074638928341704,71.42857142857143,0.8583333333333334,0.5833333432674408,0.4166666716337204,1.0,0.28380419191218553,0.7850749780392792,60.0,0.65625,0.8333333432674408,0.75,1.0,0.4648421407686708,0.9211364419983838,60.0,0.5225793650793651,0.3548340638478597,0.3811111132303874,0.39777777989705404,0.16150764738401588,1.179731535474353,43.90243902439025,0.5556547619047619,0.3392857164144516,0.5,0.3055555572112401,0.4557189798959144
23,0.5593866795319847,0.3689412477716117,87.09677419354838,0.8541666666666667,0.4166666716337204,0.5,0.375,0.848622231610104,75.78125,0.8445312500000001,0.740994093939662,0.7369047682732344,0.816666666418314,0.007819683039123374,0.8809473474241323,60.84656084656085,0.6434027777777777,0.5997595104078451,0.5881944485008717,0.6388888973742723,0.641010753502364,0.41723178548687195,88.23529411764706,0.7222222222222222,0.8888888955116272,0.8888888955116272,0.8888888955116272,0.3330968220071764,0.6624472606699556,55.55555555555556,0.625,0.3333333432674408,0.30000001192092896,0.375,0.1988379892184876,0.5672005045095434,61.53846153846154,0.71875,0.722222238779068,0.7000000029802322,0.75,0.9024499640449606,3.1420032766352484,35.714285714285715,0.65,0.27272728085517883,0.1875,0.5,0.21025383984651913,0.7016779072980615,60.0,0.46875,0.8333333432674408,0.75,1.0,0.5310675427286299,0.8722457177121228,63.47826086956522,0.5813492063492063,0.28793651262919107,0.43333333532015483,0.26888889173666636,0.13361359448117693,0.7450585129487802,63.41463414634146,0.6190476190476191,0.6523569176594416,0.7638888855775198,0.6341269910335541,0.4692788048294192
24,0.043695316265530824,0.308336968835956,83.87096774193549,1.0,0.5416666716337204,0.5833333358168602,0.625,0.7841415739805907,72.65625,0.7984375,0.6999864857643843,0.7260416727513075,0.6937500070780516,0.01831244135176162,1.085180796205613,58.730158730158735,0.6890625,0.6558494741717974,0.5579365187635025,0.8583333318432173,0.34542617217861477,0.5775494118054684,76.47058823529412,0.7222222222222222,0.8333333333333334,0.8000000019868215,0.8888888955116272,0.3536947040458599,0.7130675116070397,66.66666666666666,0.65625,0.375,0.375,0.375,0.29089227976528254,0.5796130983065484,61.53846153846154,0.5,0.619047611951828,0.5833333432674408,0.75,0.4509834419110474,5.606295770798318,21.428571428571427,0.5166666666666667,0.34285715222358704,0.2083333358168602,1.0,0.2148476949664991,0.6870638691742815,70.0,0.8,0.7500000298023224,0.6071428656578064,1.0,0.36385810551672737,0.9416874217753712,58.26086956521739,0.5883730158730158,0.3679365158081055,0.4055555562178294,0.4211111148198446,0.7006753346137108,0.890345629261233,53.65853658536586,0.6618055555555555,0.5476190447807312,0.7500000049670538,0.4750000014901161,1.1555709134044068
25,0.008231070333154983,0.6309247931240056,87.09677419354838,0.9142857142857144,0.4166666716337204,0.5,0.375,1.428493280990959,68.75,0.8057291666666667,0.5311507992446423,0.7708333358168602,0.42604167107492685,0.1198212192753304,0.9570805589293772,58.201058201058196,0.6600694444444445,0.42080027361710864,0.6791666684051355,0.3333333383003871,0.3577185770873183,0.5538924049540571,70.58823529411765,0.7888888888888889,0.38333333532015484,0.6666666666666666,0.2833333412806193,0.04729439968940581,0.8182315409874583,66.66666666666666,0.59375,0.3333333432674408,0.5,0.25,0.0976974643795681,0.5700103864796399,84.61538461538461,0.7083333333333333,0.8444444835186005,0.7333333492279053,1.0,0.362956362881877,1.8085345149801435,50.0,0.9166666666666667,0.4523809552192688,0.30000000447034836,1.0,0.16933605197952634,1.024139654268279,60.0,0.8333333333333333,0.7179487347602844,0.5625,1.0,0.43680828919176656,1.0196428210318045,66.95652173913044,0.6016666666666666,0.2996825397014618,0.4111111124356588,0.2500000019868215,0.3067882421654546,1.858120080097775,41.46341463414634,0.5847222222222223,0.0,0.0,0.0,0.3102754731309962
26,0.2955943983394732,0.2867174746182311,87.09677419354838,0.9666666666666667,0.6000000014901161,0.625,0.5833333358168602,1.188046643588544,73.4375,0.820498511904762,0.6652958281338215,0.7375000081956387,0.6281250081956387,0.04671962601799473,1.351227865809649,62.43386243386243,0.6585317460317459,0.608534766981999,0.5885912794619799,0.6838293708860874,1.9281420868382757,0.6959360192470246,88.23529411764706,0.7444444444444445,0.6000000238418579,0.600000003973643,0.600000003973643,0.02234672711916408,1.2146864625320049,66.66666666666666,0.5166666666666666,0.2857142984867096,0.5,0.20000000298023224,0.10751308465826966,1.778008479800157,61.53846153846154,0.7666666666666666,0.25,0.5,0.1666666716337204,0.30841999876270415,3.287391498261615,35.714285714285715,0.75,0.4000000059604645,0.25,1.0,0.029466339595057348,0.5739720234688253,80.0,0.8666666666666667,0.875,1.0,0.800000011920929,0.289848425826028,1.4727719449329162,42.608695652173914,0.5939285714285715,0.4338768700758616,0.33174603879451753,0.7466666718324025,0.13294203596623894,1.1366755679871818,46.34146341463415,0.6180555555555556,0.24722222487131754,0.4722222238779068,0.17222222437461218,0.5185609346796355
27,0.25222386434373384,0.24905631183015348,90.32258064516128,0.8416666666666667,0.6166666746139526,0.625,0.6666666716337204,1.080463228523896,73.4375,0.8299479166666667,0.6495941709727049,0.7666666675359011,0.6020833365619183,0.05639008998956228,1.0709863472562768,61.904761904761905,0.6953373015873016,0.6151575421293577,0.6251984188954035,0.6446428621808687,0.7860901011536202,0.2719868914498707,94.11764705882352,0.75,0.8888888955116272,1.0,0.8333333333333334,0.041897304086193736,0.8381496606788928,44.44444444444444,0.5166666666666666,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.08489719274552944,0.7150238610877828,53.84615384615385,0.6666666666666666,0.3333333432674408,0.5,0.25,0.3181615502051109,2.070665948174393,50.0,0.9166666666666667,0.472222238779068,0.3095238208770752,1.0,0.08614333720449441,0.5311687911655018,60.0,0.65625,0.6666666865348816,0.800000011920929,0.625,0.38421669375567286,1.147593301979859,49.56521739130435,0.6377380952380952,0.48962963223457334,0.4163492113351822,0.7111111164093018,0.9104836608062946,0.8474975500560226,63.41463414634146,0.5979166666666667,0.4737373888492584,0.5,0.4861111144224803,0.5775806434656607
28,0.6812799651047512,0.2109656736717717,87.09677419354838,1.0,0.625,0.5833333358168602,0.75,1.1018054025030024,71.875,0.8151041666666666,0.6791930459439754,0.6952380985021591,0.7010416723787785,0.027585338634786096,1.1191454188006307,59.25925925925925,0.6618303571428572,0.42426347235838574,0.6430555606881777,0.3647817522287369,8.63593961434922e-07,0.27535993501379796,88.23529411764706,0.8111111111111112,0.9153439402580261,0.9166666666666666,0.9333333373069763,0.4717126575480647,0.7717494758016564,55.55555555555556,0.53125,0.800000011920929,0.75,0.875,0.049765683802337535,0.5948217219189965,69.23076923076923,0.875,0.6666666865348816,0.75,0.75,0.48240919998326004,1.8035472074934398,50.0,0.9583333333333333,0.45000000298023224,0.2916666716337204,1.0,0.098826237876982,0.8160022503612054,70.0,0.53125,0.8636363744735718,0.7857142984867096,1.0,0.36039639188686656,1.1730985466821433,66.08695652173913,0.5704761904761905,0.3088888943195343,0.4666666666666667,0.263333335518837,0.15376166143744335,0.6833596139000883,73.17073170731707,0.7111111111111111,0.6379629671573639,0.6388888905445734,0.6833333373069763,0.6823735673565808
29,0.07178896180807469,0.4942777987538558,74.19354838709677,0.7916666666666666,0.380952388048172,0.3125,0.5,1.3206595221595383,75.78125,0.8671875000000001,0.7654221020638943,0.7500000018626451,0.8406250067055225,0.333343198263556,1.5878180623608598,60.317460317460316,0.6586805555555555,0.6937005283931891,0.5799603251119455,0.9250000019868215,0.27856345543641514,0.34261791206094844,88.23529411764706,0.8333333333333334,0.9076923131942749,0.841269850730896,1.0,0.40286584878216675,0.6223448331334624,66.66666666666666,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.16982908004622568,0.5577885606150704,76.92307692307693,0.875,0.7750000059604645,0.7083333432674408,0.875,0.12003128389718354,5.285028931975277,21.428571428571427,0.9375,0.3611111119389534,0.2291666716337204,1.0,0.01809450106765407,0.7473555578484368,70.0,0.8666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.3173428934432435,1.4226818179228116,47.82608695652174,0.5138095238095238,0.4066666722297668,0.33301588098208107,0.64888889392217,0.18629565001959095,0.8684640319399843,63.41463414634146,0.5826388888888889,0.5930134852727255,0.5591269880533218,0.652777781089147,0.37236745829941603
30,0.04739423260315872,0.30631427774419095,90.32258064516128,0.9166666666666666,0.7916666716337204,0.75,0.875,1.5472668963612106,72.65625,0.8072916666666666,0.7013611439615488,0.7107142936438322,0.772321430966258,0.005696779075920353,1.4013938515181472,59.78835978835979,0.6404513888888889,0.5742785111069679,0.6268849254896244,0.6062500042219957,0.0692322455007144,0.2204860594443494,94.11764705882352,0.8111111111111112,0.629629651705424,0.6666666666666666,0.600000003973643,0.006808537195562359,0.65874554777625,66.66666666666666,0.6833333333333333,0.4166666865348816,0.3571428656578064,0.5,0.25221906391455057,1.087200249612204,61.53846153846154,0.8333333333333333,0.45000000298023224,0.75,0.3333333432674408,0.05304610785379963,2.675391210211516,50.0,0.75,0.375,0.30000001192092896,0.5,0.08115304139879251,0.5831366550959511,70.0,0.9,0.8333333432674408,0.875,0.800000011920929,0.29345131590049295,1.3862648257465766,55.65217391304348,0.42472222222222233,0.264126984278361,0.26111111243565877,0.31333333551883696,0.5649302920522677,1.548197136387998,43.90243902439025,0.6124999999999999,0.10317460199197133,0.25,0.06666666766007741,0.649042886808462
31,0.0048507305472157425,0.2232232922626804,87.09677419354838,0.8416666666666667,0.6500000059604645,0.6666666716337204,0.6666666716337204,1.5600116589815276,74.21875,0.8218750000000001,0.7424943167716265,0.7338541727513075,0.7968750037252903,0.02165342957725187,1.6305438221157116,59.25925925925925,0.6179563492063492,0.608001264433066,0.5642857210089763,0.7312500011175871,0.022741510976082405,0.3285609241260266,88.23529411764706,0.8111111111111112,0.6000000238418579,0.600000003973643,0.600000003973643,0.0027680846520905396,1.0713573950868929,66.66666666666666,0.5,0.7857142686843872,0.8333333432674408,0.75,0.16919956410892825,1.3823506739365548,61.53846153846154,0.6770833333333333,0.2857142686843872,0.3333333432674408,0.25,0.00488233226141556,2.6707768283185738,35.714285714285715,1.0,0.4107142984867096,0.27142857760190964,1.0,0.0162984529121061,0.6550304624204432,70.0,0.625,0.8636363744735718,0.7857142984867096,1.0,0.07410943068566744,1.671244046832468,46.08695652173913,0.5437698412698413,0.4428908189137777,0.34412699143091835,0.7144444465637207,1.2069300925680808,1.0170942092011501,56.09756097560976,0.6361111111111112,0.40317462384700775,0.5500000019868215,0.3333333358168602,0.5689420755088992
32,0.8887783746344571,0.4386610908712543,87.09677419354838,0.8416666666666667,0.2916666716337204,0.5,0.2083333358168602,1.3412460685956873,71.09375,0.8075520833333334,0.6030258033424616,0.7239583358168602,0.5354166710749269,0.8480094444077225,1.343736411644933,60.84656084656085,0.662326388888889,0.6547047967712084,0.6235615188876787,0.7618055629233519,0.3817451441061499,0.8286478224102698,82.35294117647058,0.7666666666666666,0.7962963183720907,1.0,0.7111111183961233,0.03593428092929218,0.9834477274102981,66.66666666666666,0.65,0.2857142984867096,0.5,0.20000000298023224,0.48830620440329914,1.0340743073504481,53.84615384615385,0.6166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.18369392737353885,1.672355968183736,64.28571428571429,0.8583333333333334,0.533333346247673,0.375,1.0,0.13676115489760418,0.8410611328040787,60.0,0.4,0.4166666865348816,0.3571428656578064,0.5,0.09636087114717244,1.2516685142074555,53.91304347826087,0.6027777777777776,0.37105820178985593,0.4011111150185267,0.4600000043710073,0.31884787119170455,1.0713601894272538,53.65853658536586,0.6375000000000001,0.3928571393092473,0.5555555621782938,0.3222222253680229,0.2833674586831993
33,0.0017009031851207886,0.2055414048476034,93.54838709677419,0.859375,0.630952388048172,0.625,0.6875,1.7093208957292974,78.125,0.8471354166666668,0.8010732568800449,0.7331845294684172,0.9294642880558968,0.0017513787278632504,1.3260867765343718,61.37566137566137,0.6916914682539682,0.5507171104351679,0.61944444787999,0.5632936575760444,0.36120431934762104,0.36571182872405267,88.23529411764706,0.8111111111111112,0.5555555621782938,0.5555555621782938,0.5555555621782938,0.005135754015724767,0.7631878539213331,66.66666666666666,0.59375,0.8636363744735718,0.7857142984867096,1.0,0.11747330550507341,0.8243507835739234,76.92307692307693,0.7833333333333333,0.7333333492279053,0.8333333432674408,0.6666666865348816,0.2527899013696272,1.3490491167433036,71.42857142857143,0.75,0.375,0.30000001192092896,0.5,0.023497698063986383,0.7236642436206127,80.0,0.8,0.9166666865348816,0.8571428656578064,1.0,0.36779060753746046,1.4088380614588665,66.08695652173913,0.5817460317460318,0.4044444501399994,0.5388888915379842,0.37777778108914695,0.20317761753596084,1.645192014421741,43.90243902439025,0.5986111111111111,0.10833333432674408,0.25,0.06944444527228673,0.05626739295164958
34,0.0005404394717537841,0.22608288989883255,83.87096774193549,1.0,0.6666666716337204,0.6666666716337204,0.875,1.4626553873052541,70.3125,0.8187500000000001,0.632165415212512,0.6854166751727462,0.6322916708886623,0.06464522293023112,1.6557455909920362,64.02116402116403,0.6593749999999999,0.6429774090647697,0.6347222290933132,0.6972222266097864,0.001508637940534861,0.36534594929379627,94.11764705882352,0.7777777777777778,0.6363636453946432,0.6666666666666666,0.6111111044883728,0.004045237950347917,0.72511760741203,77.77777777777779,0.65,0.444444477558136,0.5,0.4000000059604645,0.06777731052324287,1.678854340663072,61.53846153846154,0.875,0.5,0.5,0.5,0.051864472563779566,1.5605223485541124,71.42857142857143,0.9583333333333333,0.5833333432674408,0.4166666716337204,1.0,0.14401964483369556,0.7414153064224858,60.0,0.8333333333333333,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.18415712131109196,2.6284004375031933,41.73913043478261,0.5280555555555556,0.5051226635773977,0.37261905570824944,0.8833333333333333,1.8738224242716826,1.3568434327841485,48.78048780487805,0.6055555555555555,0.23809524873892465,0.4166666666666667,0.16666666915019354,0.7158362371661964
35,0.00704085933409537,0.2919958131599419,90.32258064516128,0.8541666666666666,0.5416666716337204,0.625,0.5,1.7312354577262585,73.4375,0.8505580357142858,0.6995761338621378,0.7833333387970924,0.7424107156693935,0.00813782915570953,1.6575962105192017,60.84656084656085,0.6253224206349206,0.5634830531974634,0.6502976243694624,0.5447420726219813,0.35572055390839397,0.7037802202624515,82.35294117647058,0.8055555555555555,0.5444444417953491,0.6111111044883728,0.5,0.007364007435735842,0.4416272740524744,77.77777777777779,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.1009305269926221,0.9793957745948856,76.92307692307693,0.7395833333333333,0.7750000059604645,0.7083333432674408,0.875,0.029367473746072514,2.9490693540826984,50.0,0.875,0.4523809552192688,0.30000000447034836,1.0,0.013722191296996877,1.7563586596889724,70.0,0.8,0.7500000298023224,0.6071428656578064,1.0,0.0311624077389556,1.4895460780590497,54.78260869565217,0.5466666666666666,0.35601731538772585,0.32031746904055275,0.4588888903458913,0.7863016220764669,1.8911347853562712,48.78048780487805,0.576388888888889,0.3518518606821696,0.4444444477558136,0.3055555572112401,0.7031819939038185
36,0.0013677923010631725,0.22505844247971774,90.32258064516128,0.875,0.5666666775941849,0.5833333432674408,0.625,1.9100551296562212,72.65625,0.7830729166666668,0.7471095062792301,0.7302083410322666,0.7812500074505806,0.0001501630013908294,1.5861550828033018,60.317460317460316,0.6755208333333332,0.5995971734325091,0.6173611177752415,0.6444444532195727,0.10091067790181026,0.3337291953764575,88.23529411764706,0.8333333333333334,0.9153439402580261,0.9333333373069763,0.9166666666666666,0.08068582807214282,0.5728344540093127,66.66666666666666,0.5833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.3805375998819634,1.1284867088467476,61.53846153846154,0.375,0.5357142686843872,0.5833333432674408,0.5,0.021265512951765566,2.456342301922654,50.0,0.9,0.4523809552192688,0.30000000447034836,1.0,0.12561993360372434,0.9358725357796741,70.0,0.625,0.8636363744735718,0.7857142984867096,1.0,0.13153597545348775,1.529039888754385,60.86956521739131,0.5591666666666667,0.3517460366090139,0.3533333381017049,0.38333333532015484,0.05849680525964292,1.1379678789038252,58.536585365853654,0.6166666666666667,0.4194444517294566,0.527777781089147,0.3750000049670537,0.8169240539953814
37,0.030502204123128863,0.20200384260433438,90.32258064516128,0.9285714285714286,0.75,0.75,0.75,1.3691926786420867,69.53125,0.83984375,0.6538690589368343,0.7498511942103505,0.6666666688397527,0.051414781034076006,1.5212202241427564,59.78835978835979,0.6554563492063491,0.6542374429603418,0.5801091343164444,0.8423611149191856,0.1227554112825795,0.4740824674379763,94.11764705882352,0.8333333333333334,0.9696969787279764,1.0,0.9444444378217062,0.0027624081448681765,0.6961169215204934,55.55555555555556,0.5625,0.6666666716337204,0.75,0.625,0.12844441434271692,1.4484004001061073,46.15384615384615,0.8333333333333333,0.0,0.0,0.0,0.07246088279324726,2.9347342298174928,35.714285714285715,0.875,0.4000000059604645,0.25,1.0,0.2592574089197207,1.2898857015741894,70.0,0.3333333333333333,0.7500000298023224,0.6071428656578064,1.0,0.3777062929892843,2.2293758536708315,38.26086956521739,0.4954365079365079,0.48486293057600655,0.342936513821284,0.9,1.6992898924971613,0.8303626461366572,68.29268292682927,0.6013888888888889,0.5777778029441833,0.6273809572060903,0.5666666726271311,0.6825314751171795
38,0.0047865588519895195,0.31763139885225966,87.09677419354838,0.8392857142857143,0.5,0.5,0.5,2.0472289571224507,78.125,0.8109374999999999,0.7566582821309566,0.732589291408658,0.8270833380520344,0.26379743990216303,1.9642696775479247,60.317460317460316,0.6111855158730161,0.6343998685479164,0.5606150863071283,0.8011904781063398,0.3510349855737662,0.2504149587562288,88.23529411764706,0.8125,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.011006064505418052,0.9211993030644662,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,0.014143454055845744,1.0522812218031679,61.53846153846154,0.6833333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.027283766651993616,4.6456189935169325,21.428571428571427,1.0,0.3611111119389534,0.2291666716337204,1.0,0.02531388195632643,1.2748968426779446,80.0,0.43333333333333335,0.7878788113594055,0.6666666567325592,1.0,0.056858656618945735,1.6842315321679184,58.26086956521739,0.5476190476190477,0.4563636422157288,0.3966666698455811,0.6322222252686819,0.41375133822721794,0.9350034295755079,73.17073170731707,0.6868055555555556,0.5989899088939031,0.6500000059604645,0.5694444527228674,0.5849013418215098
39,0.0004654574779096366,0.17235102488614126,90.32258064516128,0.875,0.4642857164144516,0.5,0.4375,1.457327735341386,74.21875,0.7568452380952382,0.7183216251432896,0.7489583399146795,0.7208333387970924,0.04250957962874819,1.5055290137205501,57.14285714285714,0.6119791666666666,0.5079184733331203,0.5610119116803011,0.4819444480041663,0.4503086384138765,0.5334930830101527,88.23529411764706,0.7888888888888889,0.8888888955116272,0.8888888955116272,0.8888888955116272,0.026532984193255282,0.5856216631447402,66.66666666666666,0.55,0.3333333432674408,0.375,0.30000001192092896,0.0034446433917274372,0.8642640891364359,53.84615384615385,0.8333333333333333,0.4166666716337204,0.6666666716337204,0.3333333432674408,0.14855498192568142,2.050250458934305,57.14285714285714,0.8660714285714286,0.48571430146694183,0.32500000298023224,1.0,0.0010358080670052722,1.0865485674887754,70.0,0.7666666666666666,0.8846153914928436,0.8125,1.0,0.13185633561490584,1.2564008413562606,57.391304347826086,0.5346031746031746,0.45264551242192586,0.45111111700534823,0.575555560986201,0.41011160597032753,0.8829263699655314,65.85365853658537,0.6694444444444446,0.5561327636241913,0.6666666766007742,0.5055555651585261,0.4829931605104785
40,0.0021666779756286014,0.41869424633589003,83.87096774193549,0.71875,0.4166666716337204,0.4000000059604645,0.4375,1.8841132855241838,76.5625,0.7986607142857144,0.7409947849810123,0.7244047671556473,0.8171130996197462,0.0015388702722790493,2.1026664573805296,62.43386243386243,0.7076388888888889,0.6824987654884657,0.6163194539646307,0.8430555587013563,0.05644306424306984,0.4623922989803604,94.11764705882352,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.30674305809075825,1.386568874669785,55.55555555555556,0.65,0.38461539149284363,0.3125,0.5,0.029201818069293516,2.4572580380646314,53.84615384615385,0.8333333333333333,0.20000000298023224,0.25,0.1666666716337204,0.00031967876846900295,3.1822910225593093,50.0,0.875,0.4523809552192688,0.30000000447034836,1.0,0.03403043098450785,1.3047612697570026,70.0,0.41666666666666663,0.4285714328289032,0.375,0.5,0.031894255787227016,2.082845790174274,43.47826086956522,0.5113888888888889,0.4210245450337728,0.32873016595840454,0.651111114025116,0.06701053002510104,1.2603210712186361,53.65853658536586,0.5743055555555555,0.5396825422843298,0.6388888905445734,0.5000000049670538,0.10396226816569454
41,0.0028693461516122055,0.3642488568338731,90.32258064516128,0.7958333333333334,0.6166666746139526,0.75,0.5416666716337204,1.9134012910762017,76.5625,0.8179315476190475,0.6815514452755451,0.7572916690260172,0.6764881070703268,0.0006020757555813524,2.2134622636873504,57.67195767195767,0.6605406746031747,0.3739418002466361,0.6250000024835268,0.29067460633814335,1.3335557409198665e-05,0.873840178769577,82.35294117647058,0.75,0.8000000019868215,1.0,0.75,0.0034406644826501477,1.0791122040694994,66.66666666666666,0.65,0.4166666865348816,0.3571428656578064,0.5,0.030505275950323194,0.9742956177645705,69.23076923076923,0.7395833333333333,0.7083333432674408,0.625,0.875,0.03447096341516859,1.8453810791579741,71.42857142857143,0.8583333333333334,0.6190476417541504,0.45000000298023224,1.0,0.02191079659475933,2.300882703053788,70.0,0.46875,0.8636363744735718,0.7857142984867096,1.0,0.05128107790600259,1.8026250263285546,55.65217391304348,0.5491666666666667,0.3419047633806864,0.3444444467624029,0.41349206964174906,0.12318289908872666,3.5713981126392764,46.34146341463415,0.6833333333333332,0.10317460199197133,0.25,0.06666666766007741,0.5903103588622338
42,0.00014009359284645326,0.5280587304446492,90.32258064516128,0.859375,0.4166666716337204,0.5,0.375,2.113387521119488,75.78125,0.7998511904761904,0.7488771732896566,0.8260416705161333,0.7113095298409462,0.001054647447656974,2.147919075015595,65.07936507936508,0.7399553571428571,0.7021934253474077,0.6241567544639111,0.8880952397982279,0.2968937850695063,0.3069774417724899,88.23529411764706,0.8111111111111112,0.5925926367441813,0.600000003973643,0.600000003973643,0.023355204842314306,0.7509171086174158,66.66666666666666,0.65625,0.3333333432674408,0.5,0.25,0.017482568465278552,1.1756760470185832,84.61538461538461,0.7083333333333333,0.8444444835186005,0.7333333492279053,1.0,1.6341626610685154,6.390323532873623,21.428571428571427,0.8571428571428572,0.3611111119389534,0.2291666716337204,1.0,0.0015292162077582814,1.6647259157236576,70.0,0.4,0.7500000298023224,0.6071428656578064,1.0,0.10442765899527773,2.337473492379678,65.21739130434783,0.5681746031746032,0.10000000198682149,0.13333333333333333,0.08333333333333333,0.36915606397882894,1.1621884969237766,56.09756097560976,0.5625,0.48333334426085156,0.5083333353201548,0.4980158805847168,0.21568668679430286
43,0.00045069363602050585,0.3208159631755754,90.32258064516128,0.9791666666666666,0.7000000029802322,0.6666666716337204,0.75,2.083205281851325,75.0,0.8171875000000002,0.731619780883193,0.8062500040978193,0.7020833417773247,0.00015407873861853112,2.6304272457412416,65.07936507936508,0.6388392857142858,0.6552052249511083,0.5871031781037649,0.7798611149191856,0.029902212509787328,0.41180465932763016,88.23529411764706,0.8333333333333334,0.588744600613912,0.5833333333333334,0.6111111044883728,0.0014731491601825402,0.5901398295419898,77.77777777777779,0.71875,0.444444477558136,0.4000000059604645,0.5,0.011955015675635144,2.8820109758423813,53.84615384615385,0.6666666666666666,0.20000000298023224,0.5,0.125,1.0732393103461577,3.574842211265321,35.714285714285715,0.9375,0.4107142984867096,0.27142857760190964,1.0,0.010303439686055151,0.8543115789096195,60.0,0.6875,0.4000000059604645,0.3333333432674408,0.5,0.19830526249322297,2.124317847159184,58.26086956521739,0.515357142857143,0.39777777592341107,0.3888888915379842,0.4944444477558136,0.028799219268130578,1.5922029825107071,48.78048780487805,0.7000000000000001,0.3305555631717046,0.6666666666666666,0.2321428582072258,0.04261502148919055
44,0.04409115428999019,0.24896233402642257,93.54838709677419,0.9791666666666666,0.6666666716337204,0.75,0.625,1.9545443511382206,72.65625,0.83671875,0.641121044754982,0.7302083373069763,0.6322916708886623,0.010744494377030083,2.0398309749029875,58.201058201058196,0.6916914682539681,0.4941613972187042,0.6138888926555713,0.4834325462579727,0.013812052313220132,1.7400863278185421,76.47058823529412,0.8111111111111112,0.523809532324473,0.6666666666666666,0.46666666865348816,0.0244321772801514,0.5308926718500969,55.55555555555556,0.625,0.75,0.75,0.75,0.0031693373909904613,3.609818430577507,53.84615384615385,0.75,0.3333333432674408,0.5,0.25,0.010231476105414241,1.7867329404644667,71.42857142857143,0.9166666666666667,0.5833333432674408,0.4166666716337204,1.0,0.371063731917608,1.0658672812970948,70.0,0.65625,0.7333333492279053,0.8333333432674408,0.75,0.09491134604623562,2.059404956764023,46.08695652173913,0.5420238095238096,0.42142857909202575,0.34507936934630073,0.6188888917366664,0.6042882157658578,2.095839122000141,51.21951219512195,0.6229166666666667,0.3511904825766881,0.6666666666666666,0.2500000074505806,0.08009779269484849
45,0.656958548461547,0.30363758830232723,93.54838709677419,1.0,0.8666666746139526,0.9166666716337204,0.875,2.277233454327779,74.21875,0.8047247023809524,0.7489260919392109,0.6941964328289032,0.875297624617815,0.006916284446056073,2.4259883526911943,61.904761904761905,0.7028521825396825,0.5501773804426193,0.6298611188928286,0.5199404818316301,1.6173806818666125,0.17973025005906537,88.23529411764706,0.8333333333333334,0.9333333373069763,0.8888888955116272,1.0,0.013629648514443076,0.6303554688107113,66.66666666666666,0.6166666666666667,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.5498347302782995,1.6294114766365766,76.92307692307693,0.7166666666666667,0.8035714328289032,0.675000011920929,1.0,0.008475155097221002,4.949505330323563,42.857142857142854,0.9583333333333333,0.42222224175930023,0.2678571492433548,1.0,9.473475186572565e-05,2.011401001831171,70.0,0.5,0.8636363744735718,0.7857142984867096,1.0,0.09574416786925437,2.1080706896099306,66.95652173913044,0.5213492063492063,0.22539682586987814,0.26666666666666666,0.23000000218550365,0.6094909883150659,1.4590185932980475,70.73170731707317,0.669047619047619,0.5841269890467325,0.6111111094554266,0.6847222199042639,0.6625033949957687
