,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
23,0.05217719747735747,2.01020821060338,42.857142857142854,0.8125,0.4166666567325592,0.2666666731238365,1.0,0.8846959440942,75.78125,0.8306547619047621,0.7481556758284569,0.7000000085681677,0.8645833376795053,0.6305814201957826,1.1616554551130966,57.67195767195767,0.6288442460317459,0.490079365670681,0.6305555614332358,0.4550595283508301,0.05007784237550944,0.22445597897424963,90.32258064516128,1.0,0.6166666746139526,0.6666666716337204,0.625,0.3576088229979619,0.5233646600462863,82.35294117647058,0.75,0.8666666746139526,0.8888888955116272,0.8888888955116272,0.13793740045245642,0.6417657357283042,66.66666666666666,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.6459566807769291,0.5587464883820641,69.23076923076923,0.8229166666666667,0.7333333492279053,0.6333333551883698,0.875,0.688492300189512,0.47795028694751734,90.0,0.75,0.4545454680919647,0.5,0.4166666567325592,0.3239436695410384,0.7091472203706167,55.65217391304348,0.5957539682539682,0.35042328039805093,0.40444444815317787,0.3844444473584493,0.34122930127577916,0.7753044101434543,56.09756097560976,0.6763888888888889,0.4142857144276301,0.5972222238779068,0.34166667610406876,0.8169107982828961
24,0.29672173259651446,3.9168994380715447,21.428571428571427,0.7583333333333333,0.34285715222358704,0.2083333358168602,1.0,1.1337095232960197,75.78125,0.8450520833333333,0.7872520051896572,0.680803582072258,0.9635416679084301,0.8787077869920569,1.247680769054001,54.4973544973545,0.6414434523809524,0.6391849008699259,0.5248015932738781,0.8937500019868215,0.30216511107081945,0.44219424040131683,77.41935483870968,0.8809523809523809,0.5166666731238365,0.4375,0.75,0.18880618410431327,1.0108441686160312,64.70588235294117,0.8333333333333334,0.8111111124356588,0.7142857213815054,1.0,0.1594326996230164,0.6226501897104123,55.55555555555556,0.625,0.2857142686843872,0.3333333432674408,0.25,0.7495619120917508,0.650051111747952,61.53846153846154,0.7916666666666667,0.6969697177410126,0.5357142984867096,1.0,0.7602981762484019,0.4878507319107908,80.0,0.5,0.7777778208255768,0.75,0.9000000059604645,0.5047055403141772,0.9215314800336185,70.43478260869566,0.5625396825396826,0.27809524138768515,0.4444444457689921,0.21111111243565878,0.46820501974771017,0.7439655775534831,65.85365853658537,0.6194444444444445,0.5743386546770731,0.611111119389534,0.5583333373069763,0.3044484139990475
25,0.30944233975475555,2.5598416958925716,35.714285714285715,0.7,0.3888888955116272,0.24285715073347092,1.0,0.8498895928109682,74.21875,0.8763020833333335,0.7407280467450619,0.7404761947691441,0.8087797686457634,0.03368306436002515,1.2145103325471795,58.201058201058196,0.618923611111111,0.6317351708809534,0.5565972303350767,0.7736111159125963,0.7033306452854471,0.26835131768843284,90.32258064516128,0.85,0.5833333432674408,0.625,0.625,0.0016246304532371361,0.37137249231048575,88.23529411764706,0.8111111111111112,0.9220779339472452,0.8611111044883728,1.0,0.12499100953422512,0.5679322327257031,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,0.4204461921873957,0.49714230628828593,69.23076923076923,0.8854166666666667,0.7333333492279053,0.5833333432674408,1.0,0.21471329437939726,0.5154761343829497,80.0,0.9333333333333333,0.875,1.0,0.800000011920929,0.6788625470120222,0.7753986822299022,68.69565217391305,0.5567063492063492,0.224444446961085,0.37777777910232546,0.17444444795449573,0.5225334765524493,0.80277331026864,68.29268292682927,0.6180555555555555,0.7601953645547231,0.7261904776096344,0.8472222288449606,0.6390146985965236
26,0.24970601673445866,0.7487599594410688,71.42857142857143,0.9375,0.6000000089406967,0.4583333432674408,1.0,0.9385920433870891,75.0,0.8652529761904761,0.717821080237627,0.7750000022351742,0.683035722002387,0.10183790461594112,1.1402699001776342,60.317460317460316,0.609201388888889,0.5395579027632872,0.6045138935248057,0.5173611156642437,0.22128778598820667,0.18696458832265136,96.7741935483871,0.8392857142857143,0.5,0.5,0.5,0.08196691386083295,0.7115944926039429,76.47058823529412,0.7000000000000001,0.5079365173975626,0.5833333333333334,0.45000000794728595,0.06021221985982269,0.6705399656526015,44.44444444444444,0.75,0.0,0.0,0.0,0.41714636267222677,0.6939071938647748,53.84615384615385,0.6145833333333333,0.1666666716337204,0.25,0.125,0.46631902656086716,0.5122263076782951,90.0,0.625,0.4615384638309479,0.4285714328289032,0.5,0.34214739448054815,0.8078879875465744,60.0,0.5582142857142858,0.33502646883328757,0.33000000317891437,0.3900000045696894,0.3692695995892102,0.8458323812506416,53.65853658536586,0.6666666666666666,0.4000000059604645,0.5972222238779068,0.33611111839612323,0.44413453948179854
27,0.2780151050714708,1.2484381423232518,50.0,0.875,0.4523809552192688,0.30000000447034836,1.0,1.164037540425646,74.21875,0.7656994047619048,0.710533931851387,0.7822916693985462,0.7078869119286537,0.004296006614259529,1.5646952430717636,57.67195767195767,0.6226438492063492,0.3305224912861983,0.5277777798473835,0.27638889228304225,0.33146614067488994,0.34121010404775415,90.32258064516128,0.8375,0.36666667461395264,0.5,0.2916666716337204,0.26760920724086223,0.7456559071314057,76.47058823529412,0.7444444444444445,0.8222222328186035,0.9166666666666666,0.7555555701255798,0.06506925061196704,0.5716765344532603,55.55555555555556,0.6875,0.3333333432674408,0.30000001192092896,0.375,0.2563482146547878,0.45253326267539695,76.92307692307693,0.8020833333333333,0.7777778208255768,0.6500000059604645,1.0,0.2851265130201867,0.5983261807732543,70.0,0.8333333333333333,0.8846153914928436,0.8125,1.0,0.46062459282614615,0.9315113824792214,66.08695652173913,0.5973412698412698,0.37269841829935707,0.413333335518837,0.3933333357175191,0.5477356835926288,1.1981713128750815,46.34146341463415,0.577281746031746,0.21111110349496207,0.4166666666666667,0.1464285726348559,0.31020491097830544
28,0.045493295892209865,6.3113161919161085,21.428571428571427,0.75,0.34285715222358704,0.2083333358168602,1.0,2.221837437699672,65.625,0.8494791666666667,0.7243034951388836,0.5934523902833462,0.9718750007450581,2.676856853296489,3.0626162378875574,55.026455026455025,0.5923363095238096,0.662069191535314,0.52286706926922,0.9618055572112402,0.35679771168421887,0.8732791479139562,61.29032258064516,0.8928571428571428,0.4750000014901161,0.32083333656191826,1.0,0.5755075736549303,0.9025037717051968,70.58823529411765,0.6428571428571429,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6774875150410381,0.6779778026048873,55.55555555555556,0.5625,0.3333333432674408,0.30000001192092896,0.375,0.14638348825908068,0.8429492451397351,69.23076923076923,0.90625,0.7301587760448456,0.6000000089406967,1.0,1.8467972371907646,0.6215348830205228,70.0,0.9,0.8846153914928436,0.8125,1.0,0.6631699998141831,1.2240312095275485,67.82608695652173,0.6414285714285715,0.3714285731315613,0.400000003973643,0.3611111144224803,0.7090991034361241,1.3824676406909298,53.65853658536586,0.6472222222222223,0.3907407522201538,0.6666666666666666,0.2888888915379842,0.09887616020738918
29,0.0781058777004679,1.619617336347353,50.0,0.6833333333333333,0.3333333432674408,0.25,0.5,1.1786948950429212,74.21875,0.8315104166666668,0.7363501247018576,0.7294642943888903,0.7760416697710752,0.00954794544661595,1.4718552738134396,57.67195767195767,0.625,0.611910787721475,0.5735119134187698,0.7305555610607067,0.09843169724197273,0.24622866887158126,93.54838709677419,0.8541666666666666,0.5833333432674408,0.75,0.5,0.00757007875633313,0.7614157650449762,82.35294117647058,0.7777777777777778,0.5523809591929117,0.5833333333333334,0.5555555621782938,0.005751866579063814,0.6404885330502214,66.66666666666666,0.65625,0.7857142686843872,0.8333333432674408,0.75,0.3535255902065469,0.41347590642936866,76.92307692307693,0.9,0.761904776096344,0.7083333432674408,0.8333333432674408,0.34194855256265555,0.36378997285734477,90.0,0.6875,0.944444477558136,0.9000000059604645,1.0,0.12705041955343738,1.0685149637614946,63.47826086956522,0.5245238095238095,0.36377105315526326,0.4844444473584493,0.3155555566151937,0.05774170714650582,0.8889709784325752,68.29268292682927,0.6979166666666666,0.5694444477558136,0.6083333343267441,0.5611111223697662,0.2249529625172142
30,0.06835278922245691,1.7528311127480845,50.0,0.8,0.45000000298023224,0.2916666716337204,1.0,1.297598866186475,78.125,0.8559151785714286,0.7894609067589045,0.7699404805898666,0.8598214332014322,0.8495921330678177,1.568690589830192,58.730158730158735,0.6489583333333333,0.5159511913855871,0.6076388942698637,0.49236111901700497,1.7183301740398922,0.3045215430721961,90.32258064516128,0.7916666666666667,0.375,0.375,0.375,0.012274179520490326,1.232330677694604,76.47058823529412,0.7222222222222222,0.5079365173975626,0.5833333333333334,0.5,0.02791703288888822,0.7168408093937837,44.44444444444444,0.55,0.1428571492433548,0.25,0.10000000149011612,0.3231432091779305,0.8485675207968988,46.15384615384615,0.7333333333333334,0.20000000298023224,0.25,0.1666666716337204,0.231946405323008,0.34698003615967615,90.0,0.6875,0.944444477558136,0.9000000059604645,1.0,0.3073278495239394,1.4197003005054605,49.56521739130435,0.6349206349206349,0.45192401806513466,0.35396826068560283,0.7433333377043406,0.7800175351735233,1.1238702088322146,51.21951219512195,0.6173611111111111,0.37261904776096344,0.4722222238779068,0.30833334227403003,0.19429096032311904
31,0.08709350855301917,2.130696121355158,35.714285714285715,0.8333333333333333,0.4000000059604645,0.25,1.0,0.9954598710485835,75.78125,0.8598958333333334,0.6854662895202637,0.7979166712611914,0.6395833417773247,0.013138661812791429,1.3385537546051671,60.317460317460316,0.6397569444444444,0.5859938773016135,0.6486111165334781,0.6000000114242235,0.04208595930353001,0.35766204775424204,90.32258064516128,0.9434523809523809,0.4166666716337204,0.5,0.375,0.2007159394724963,0.7693757800445565,76.47058823529412,0.7263888888888889,0.48677249749501544,0.5555555621782938,0.4333333373069763,0.00280886414202451,0.631473347441494,66.66666666666666,0.6166666666666667,0.3333333432674408,0.375,0.30000001192092896,0.9445405162148627,0.7058424718692792,61.53846153846154,0.7708333333333333,0.375,0.375,0.375,0.106189568901424,0.5217098360841819,70.0,0.8333333333333333,0.8846153914928436,0.8125,1.0,0.5782827738210187,0.9547804248240329,64.34782608695652,0.5798015873015873,0.31460318168004353,0.42222222288449607,0.2800000041723251,0.3704433063620111,0.7547317884968405,73.17073170731707,0.5928571428571429,0.6448718110720316,0.6486111183961233,0.6634920736153921,0.8068452675598261
32,0.066746204337315,4.846567959479441,21.428571428571427,0.6428571428571428,0.3611111119389534,0.2291666716337204,1.0,1.334551469054739,78.125,0.8679687500000002,0.7683757543563843,0.704910721629858,0.8635416701436043,0.0627831640683127,1.8330864451617292,59.78835978835979,0.6666666666666669,0.5396164196232954,0.640277781834205,0.5437500067055225,0.12635498639808238,0.24590882479858253,87.09677419354838,0.8333333333333334,0.5166666731238365,0.4583333358168602,0.625,0.010142327425926983,1.0398556219820447,76.47058823529412,0.7444444444444445,0.5333333611488342,0.600000003973643,0.4888888994852702,0.017860131012494906,0.7524718590421615,33.33333333333333,0.53125,0.1428571343421936,0.1666666716337204,0.125,0.4815296699805421,0.5972987553298913,84.61538461538461,0.84375,0.9000000059604645,0.8333333432674408,1.0,0.2201081636195615,1.196603719655523,70.0,0.9333333333333333,0.7500000298023224,0.6071428656578064,1.0,0.3505080550346137,1.6654804953230176,46.08695652173913,0.5458333333333332,0.4349879781405131,0.3341269890467326,0.6555555582046508,1.199216891076945,1.26401241444645,53.65853658536586,0.6758928571428572,0.380952388048172,0.5833333333333334,0.3654761960109075,0.328334373703845
33,0.02391661217680389,0.7382469775161582,78.57142857142857,0.9583333333333333,0.6500000059604645,0.5000000149011612,1.0,1.2745972447316176,76.5625,0.892373511904762,0.7577721066772938,0.7686011977493763,0.8081845305860043,0.003125560089380551,1.66364150413932,61.904761904761905,0.6664930555555556,0.561937845001618,0.6048611191411813,0.5611111167818308,1.2014309105086618,0.2737168225483141,90.32258064516128,0.8571428571428572,0.6666666716337204,0.75,0.625,0.05767389915760438,1.159613147677549,76.47058823529412,0.7472222222222222,0.5079365173975626,0.5833333333333334,0.45000000794728595,0.009563889053731213,0.6106863431982061,66.66666666666666,0.625,0.7857142686843872,0.8333333432674408,0.75,0.3322880119370411,0.9515323116024538,61.53846153846154,0.7333333333333334,0.5,0.5,0.5,1.7581164760547254,0.32169952932406326,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.43535759363070164,1.1882151415804711,53.04347826086957,0.5799603174603175,0.3731746037801107,0.3311111152172089,0.5511111140251159,0.21000447061557564,0.7874511215606292,73.17073170731707,0.6916666666666668,0.650589237610499,0.6277777800957361,0.7222222288449606,0.41416705623223005
34,0.039352772936697686,2.8781098107400456,28.57142857142857,0.8,0.3650793880224228,0.226190485060215,1.0,1.2572096634670558,78.90625,0.8771949404761905,0.7741206903010607,0.7510416712611914,0.851041667163372,0.0039173346776365655,2.047674900035768,57.67195767195767,0.6376240079365079,0.6623767552276453,0.5651289777209362,0.8793650840719541,0.6793546783265415,0.24350761629995282,90.32258064516128,0.9642857142857143,0.25,0.25,0.25,0.040853807312153954,0.8051427549029233,82.35294117647058,0.7902777777777779,0.5462963183720907,0.600000003973643,0.5333333412806193,0.00016740129815271583,0.6070510086623417,77.77777777777779,0.65625,0.9000000059604645,0.8333333432674408,1.0,2.810798987578758,0.5343051115560512,84.61538461538461,0.8333333333333333,0.7878788113594055,0.6666666567325592,1.0,0.21717750592488502,0.831999373534367,80.0,0.8666666666666667,0.9166666865348816,0.8571428656578064,1.0,0.26813770023291267,1.3425657129031794,61.73913043478261,0.6099999999999999,0.20105820099512736,0.2500000019868215,0.20777777930100758,0.2148243363564942,1.5330083292020165,48.78048780487805,0.6611111111111111,0.15595238407452902,0.5,0.0932539701461792,0.42714489237902986
35,0.4455321043242676,0.547343409374713,78.57142857142857,0.8583333333333334,0.5833333432674408,0.5,0.75,1.3912065405563327,74.21875,0.8651041666666666,0.7275297679007053,0.8343750052154064,0.67604167945683,0.31803443565593775,1.7673035166700157,62.43386243386243,0.659499007936508,0.6002465188503265,0.6472222277273735,0.6104166743656,0.006637185876977184,0.3608904637868563,87.09677419354838,0.8333333333333334,0.2916666716337204,0.5,0.2083333358168602,0.03381040231972398,1.20931617946775,76.47058823529412,0.7777777777777778,0.5757575829823812,0.600000003973643,0.5555555621782938,0.008770015215593953,0.523784562459866,88.88888888888889,0.6166666666666667,0.4545454680919647,0.4166666567325592,0.5,0.11728917831255332,0.6662206534757771,69.23076923076923,0.6833333333333333,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5355162556573321,0.22358123696319301,100.0,1.0,1.0,1.0,1.0,0.38167700001220334,1.113696437307282,54.78260869565217,0.6158730158730159,0.3029629687468211,0.3155555586020152,0.3911111166079839,0.24274193541350897,0.8156561885283916,63.41463414634146,0.5969246031746032,0.7149470945199331,0.7416666696468989,0.7063492139180502,0.08026962380147795
36,0.03830949668932184,2.2490474064610733,28.57142857142857,0.6833333333333333,0.29999998211860657,0.2142857164144516,0.5,1.5805668531796726,77.34375,0.8260416666666667,0.7991786189377308,0.7068452462553978,0.9593750014901161,0.3646185434984804,2.0409357110514788,58.201058201058196,0.5845734126984127,0.5670214121540388,0.6013888958841562,0.569642864788572,0.004155379205827839,0.33087507588934173,83.87096774193549,0.9583333333333334,0.6666666716337204,0.5416666716337204,1.0,0.07934105930007211,1.1615460241656208,76.47058823529412,0.7222222222222222,0.7666666905085245,0.9333333373069763,0.7111111183961233,0.011302581387948835,0.7038855871173962,77.77777777777779,0.625,0.9000000059604645,0.8333333432674408,1.0,0.2588850269302323,0.5509004224688308,69.23076923076923,0.7708333333333333,0.6857142746448517,0.6666666865348816,0.75,0.1404489265516948,0.3893265955950641,80.0,0.9333333333333333,0.9166666865348816,0.8571428656578064,1.0,0.1748902501191648,1.3898225287019503,49.56521739130435,0.5904365079365079,0.4282010614871979,0.36444444755713146,0.622222226858139,0.033045552122188945,0.6778699675222355,68.29268292682927,0.530952380952381,0.5267676909764608,0.4871031840642293,0.5777777830759684,0.5226054204059254
37,0.014070609085366573,0.6772068007023033,78.57142857142857,0.9,0.6666666865348816,0.5,1.0,2.9139117195060793,65.625,0.8466145833333334,0.47569445706903934,0.7604166679084301,0.3572916705161333,0.7899175058699984,2.893997031840073,56.08465608465608,0.6322916666666666,0.2807539713879426,0.4687500012417634,0.22013889191051325,3.200686511974361,0.9535676867673741,87.09677419354838,0.8541666666666666,0.375,0.5,0.3333333358168602,0.004211521804922442,0.9700100622870567,82.35294117647058,0.8111111111111112,0.5696969827016195,0.6666666666666666,0.5,0.00327175453781577,0.9721590252979008,44.44444444444444,0.5,0.5,0.5,0.5,0.06389659716789416,0.6836344020475433,84.61538461538461,0.90625,0.9000000059604645,0.8333333432674408,1.0,0.09519899505906358,0.7292844860067627,70.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.3159100005439705,1.7650201931032083,64.34782608695652,0.5300396825396825,0.25015873710314435,0.35555555621782936,0.1966666688521703,0.3090274645714338,1.2056845836113772,53.65853658536586,0.6743055555555556,0.20634920398394266,0.5,0.13333333532015482,0.7633110463683866
38,0.4459609562804525,0.7255490837967498,78.57142857142857,0.9285714285714286,0.6500000059604645,0.5000000149011612,1.0,1.494516373695015,73.4375,0.8981770833333335,0.6750714723020792,0.7812500055879354,0.6546131018549204,0.7811447120007831,2.2161227176641733,56.613756613756614,0.6662698412698412,0.34533730149269104,0.6041666679084301,0.2604166716337204,1.9151769872949267,0.38708748698284706,87.09677419354838,0.8392857142857143,0.2916666716337204,0.5,0.2083333358168602,0.003313465772897581,1.0521796093720548,76.47058823529412,0.7777777777777778,0.5555555621782938,0.6666666666666666,0.5,0.2764716619955136,0.6107438204411647,66.66666666666666,0.65625,0.7857142686843872,0.8333333432674408,0.75,0.24354879441535884,0.5433509006573388,84.61538461538461,0.8333333333333333,0.7878788113594055,0.6666666567325592,1.0,0.15572679619502547,0.5314968679306351,70.0,0.9333333333333333,0.7500000298023224,0.6071428656578064,1.0,1.0803146459299542,1.2044542827003248,66.08695652173913,0.6048412698412697,0.21777778267860412,0.2888888895511627,0.18333333532015483,0.35201854602432536,0.8669248773539491,48.78048780487805,0.5958333333333333,0.2537037084499995,0.4722222238779068,0.180555559694767,0.2047308402053701
39,0.020671052888972863,3.3948565909700394,21.428571428571427,0.9166666666666667,0.34285715222358704,0.2083333358168602,1.0,1.5622371923999225,69.53125,0.8243303571428572,0.6598394718021154,0.7875000052154064,0.6425595283508301,0.018759803759403327,2.1241591073334543,57.14285714285714,0.6216021825396826,0.44322090844313305,0.5798611131807169,0.3951388957599799,0.045984957842510624,0.18788625529526432,90.32258064516128,0.8166666666666668,0.5416666716337204,0.625,0.5833333358168602,0.003957174472773926,1.2747091159463309,70.58823529411765,0.7708333333333334,0.48677249749501544,0.4888888994852702,0.5,0.010590857181639084,0.7565504192020585,66.66666666666666,0.59375,0.8333333432674408,0.800000011920929,0.875,0.367478231824052,0.7473266290535623,76.92307692307693,0.7333333333333334,0.761904776096344,0.7083333432674408,0.8333333432674408,0.005519297468577561,1.788367669699729,70.0,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.1367502211276348,1.413194876624105,63.47826086956522,0.6012698412698412,0.35777778228123985,0.46666666865348816,0.3500000019868215,0.4053299715162935,1.7112295023266721,53.65853658536586,0.6854166666666667,0.2638888855775197,0.5,0.18888889501492181,0.34739141214389013
40,0.051567577313877185,0.438355851011418,78.57142857142857,0.9375,0.6666666865348816,0.5,1.0,1.2743725782814184,79.6875,0.881436011904762,0.7787608336657286,0.7875000014901161,0.8437500018626451,0.19808151230797952,2.252329714927106,57.14285714285714,0.6239583333333334,0.4197751358151436,0.654166666790843,0.3375000028560559,0.15264708940814298,0.3065409564310562,87.09677419354838,0.875,0.5000000149011612,0.75,0.375,0.002415194208662546,1.945591356520391,76.47058823529412,0.7486111111111112,0.5,0.5833333333333334,0.45000000794728595,0.001881872873581058,0.7381120196150731,77.77777777777779,0.65625,0.875,0.875,0.875,0.08266734136970648,0.7275389364083912,69.23076923076923,0.8020833333333333,0.625,0.625,0.625,0.00915111925915225,0.8480066853064768,80.0,0.6875,0.9000000059604645,0.8333333432674408,1.0,0.3020531886738248,1.1027652596080149,59.130434782608695,0.5117460317460317,0.235873015721639,0.2888888915379842,0.22666666905085245,0.19125210540365584,1.1747755560068953,51.21951219512195,0.5583333333333333,0.28114478786786395,0.4444444477558136,0.22777777661879858,0.37159097509574124
41,0.3770558125748563,0.6617954945212109,71.42857142857143,1.0,0.533333346247673,0.625,0.75,1.581979479763603,74.21875,0.8700520833333334,0.7281250171363354,0.7437500040978193,0.8093750001862645,0.01527426078606234,2.611294901186692,60.317460317460316,0.6585069444444445,0.45079365993539494,0.6721230186522007,0.39305556006729603,0.011585662749410582,0.25434886927817885,93.54838709677419,0.8125,0.5833333432674408,0.75,0.5,0.002648148074482355,2.047188938700115,76.47058823529412,0.7611111111111111,0.5333333412806193,0.6666666666666666,0.4444444576899211,0.003715950235138641,1.0047143155980138,44.44444444444444,0.625,0.1666666716337204,0.25,0.125,1.052376602664329,1.2287099173348108,53.84615384615385,0.6666666666666666,0.20000000298023224,0.5,0.125,0.30019596195813025,0.3691971036199523,90.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.28042000694546276,1.5140781313508853,60.0,0.5917857142857144,0.43380953272183737,0.412222229441007,0.5344444513320923,0.16470683054226923,0.8441370704697082,73.17073170731707,0.6115079365079364,0.6408730149269104,0.642857144276301,0.645634929339091,0.17044174491956504
42,0.013475299243085803,1.3421570011121173,64.28571428571429,0.7166666666666667,0.3333333432674408,0.25,0.5,1.8840777465677268,74.21875,0.844717261904762,0.6746708266437054,0.7593750059604645,0.6502976231276989,0.00017305721989564835,2.376110515801609,57.14285714285714,0.6151289682539682,0.42640091230471927,0.5798611156642437,0.38085318108399707,0.5433356027370141,0.14889545348604905,96.7741935483871,0.85,0.6666666716337204,0.75,0.625,0.0030097957911175335,1.8630228041567278,76.47058823529412,0.7458333333333332,0.5079365173975626,0.5833333333333334,0.45000000794728595,0.0018652378701043669,0.9888529538595336,44.44444444444444,0.5833333333333333,0.1428571492433548,0.25,0.10000000149011612,0.19202262070129425,0.9169438247718491,69.23076923076923,0.5,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.02145621397980105,0.9598276017110408,70.0,0.9333333333333333,0.7500000298023224,0.6071428656578064,1.0,0.2066331428498832,1.416271013854861,63.47826086956522,0.5501190476190476,0.29365079402923583,0.3611111124356588,0.2966666668653488,0.5903139117289303,0.9142082077595008,53.65853658536586,0.6916666666666668,0.5317460298538208,0.7361111144224802,0.4833333343267441,0.3540943509081106
43,0.006434182319108694,4.65617379237896,21.428571428571427,0.8571428571428572,0.3611111119389534,0.2291666716337204,1.0,2.0756727111149775,72.65625,0.80546875,0.689010651782155,0.7906250022351742,0.6645833421498537,0.00823382558740636,2.404797044191676,58.730158730158735,0.6159722222222221,0.6140812995533148,0.6007936627914509,0.6930555688838164,0.07895706597120784,0.27269629639294024,93.54838709677419,0.9285714285714286,0.5,0.5,0.5,0.006114381120391389,1.5510321412731822,70.58823529411765,0.6861111111111112,0.4629629850387573,0.5,0.4333333373069763,0.0653323736843104,0.9138317941559198,77.77777777777779,0.65625,0.9000000059604645,0.8333333432674408,1.0,0.051399098703943845,0.8384856720563436,84.61538461538461,0.7666666666666666,0.8571428656578064,0.75,1.0,0.042903817933098755,1.016130898515134,70.0,0.6875,0.8636363744735718,0.7857142984867096,1.0,0.14884096080083675,1.8737494064200129,65.21739130434783,0.5323412698412697,0.15777778029441833,0.18888888955116273,0.1444444457689921,0.02714846194895081,0.9966066018372264,58.536585365853654,0.6513888888888889,0.5915344009796778,0.8111111174027125,0.5416666691501936,0.36972334028656584
44,0.0011225057770471382,1.2324817906314751,64.28571428571429,0.9375,0.5666666626930237,0.4333333447575569,1.0,2.0535243562998136,78.125,0.8561197916666667,0.7944888547062874,0.7287202477455139,0.9020833373069763,0.0003042845667020385,2.3857932545867793,64.02116402116403,0.627108134920635,0.6771309822797775,0.6211309606830279,0.782242072125276,0.0003254073347198063,0.2199229874513942,87.09677419354838,1.0,0.7416666746139526,0.7083333358168602,0.9166666716337204,0.0008451295477904882,1.8440817607201996,76.47058823529412,0.6666666666666666,0.6363636453946432,0.6666666666666666,0.6111111044883728,0.014452141020627801,0.7224211914590389,88.88888888888889,0.5833333333333333,0.4545454680919647,0.4166666567325592,0.5,0.4113957443031366,1.1072966506642234,69.23076923076923,0.7083333333333333,0.6666666865348816,0.625,0.800000011920929,0.07435029235806906,0.5499035135983256,80.0,0.71875,0.9000000059604645,0.8333333432674408,1.0,0.026528807535703622,1.9834285210630613,53.04347826086957,0.5343650793650794,0.4036507944266001,0.3733333388964335,0.5611111144224803,0.2162422520971548,1.3500227540043368,58.536585365853654,0.6965277777777779,0.41428571939468384,0.7916666666666666,0.31388889749844867,0.21826504632805083
45,0.18627525898106173,3.185822365526923,28.57142857142857,1.0,0.36666665971279144,0.22500000149011612,1.0,1.9304436696131668,74.21875,0.8322916666666667,0.721142403781414,0.7875000052154064,0.7171875033527613,0.07230089351770758,2.4814375259126034,57.67195767195767,0.6253472222222223,0.48339346920450527,0.623611114298304,0.4472222278515498,0.0005340610540156719,0.40078689721302263,87.09677419354838,0.75,0.1428571492433548,0.25,0.10000000149011612,0.0012954286276214246,1.3277119305957186,76.47058823529412,0.7486111111111112,0.4888889193534851,0.600000003973643,0.4333333373069763,0.012100913139379716,0.8463321352927383,55.55555555555556,0.625,0.6666666716337204,0.75,0.625,0.11065747054257535,1.210923859516187,69.23076923076923,0.7,0.800000011920929,0.800000011920929,0.800000011920929,0.0021695979546107855,1.3553355819783035,70.0,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.25311128841979863,1.8480067108326628,65.21739130434783,0.5028174603174603,0.1758730173110962,0.19555555979410807,0.16222222646077475,0.848811728748115,1.509764817647444,56.09756097560976,0.6930555555555555,0.3111111174027125,0.5833333333333334,0.2222222238779068,0.40581007303704036
46,0.007484949747410224,4.503767025554683,21.428571428571427,0.9166666666666667,0.34285715222358704,0.2083333358168602,1.0,1.8645114376375098,71.875,0.8481770833333335,0.7043650932610035,0.7302083373069763,0.7072916738688946,0.0030062416940229947,2.083258160775045,61.37566137566137,0.63015873015873,0.5918290130794048,0.6488095329453548,0.6224206412831942,0.011587027296107201,0.273147343226852,90.32258064516128,0.9791666666666666,0.5,0.5,0.5,0.0029240573146212677,0.6068018710683203,82.35294117647058,0.8333333333333334,0.879629651705424,0.8666666746139526,0.9333333373069763,0.007821241098546386,1.1320966306237001,55.55555555555556,0.5625,0.6666666716337204,0.75,0.625,0.012181397267456982,1.0149381600873444,84.61538461538461,0.7166666666666667,0.8571428656578064,0.75,1.0,0.019946954912572045,1.8233687305697561,70.0,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.5271787332761209,2.065539155382011,67.82608695652173,0.5032142857142857,0.2199999988079071,0.32222222288449603,0.21190476417541504,0.1097791662673006,1.2828816065549395,56.09756097560976,0.7319444444444444,0.2896825472513835,0.5,0.20555555820465088,0.05663789509594852
