,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.014121739261790976,2.0477021724077193,63.63636363636363,0.40625,0.20000000298023224,0.5,0.125,0.751792889382213,36.36363636363637,0.375,0.611111119389534,0.6000000014901161,0.625,0.13165437750407816,0.8183596394545875,68.75,0.75,0.7083333432674408,0.675000011920929,0.75,0.22530000969387273,0.9474049133670371,50.0,0.4375,0.5,0.5,0.5,0.340207844458395,0.7822483396591193,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.26628656860054195,0.725335983836397,50.0,0.8888888888888888,0.0,0.0,0.0,0.6757726351393426,1.3978163571978457,50.0,0.7333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.37300415997667913,0.5851049619961443,42.857142857142854,0.9166666666666666,0.5999999642372131,0.4285714328289032,1.0,0.41238950833645394,0.7706263383473821,55.55555555555556,0.53125,0.3333333432674408,0.30000001192092896,0.375,0.7184629415695101,0.8468089853631356,73.68421052631578,0.6944444444444445,0.6190476218859354,0.8333333333333334,0.527777781089147,0.7397936879611998,1.4425226954105936,50.0,0.3125,0.3636363744735718,0.2857142984867096,0.5,0.47984718025445394,0.1432076983564485,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.15464111450254237,0.2849672294311413,90.0,0.75,0.8333333432674408,1.0,0.75,0.07483452360751058
20,0.024679618480711617,2.14555529216539,45.45454545454545,0.375,0.5428571552038193,0.6000000014901161,0.5833333432674408,0.6306239177054689,45.45454545454545,0.55,0.6727272868156433,0.5833333432674408,0.800000011920929,0.4923046397826571,1.7279434634856088,56.25,0.7666666666666666,0.6636363565921783,0.5476190596818924,0.9000000059604645,2.154232270297517,0.9169082376326421,50.0,0.5,0.0,0.0,0.0,0.37540738437347637,0.7962094776983266,50.0,0.6666666666666666,0.3333333134651184,1.0,0.20000000298023224,0.5269790975757946,0.6911088640572572,66.66666666666666,0.8888888888888888,0.75,0.6000000238418579,1.0,1.0693007815383393,2.099832080311395,50.0,0.46875,0.0,0.0,0.0,0.13247384655015157,0.5738524430171911,42.857142857142854,1.0,0.5999999642372131,0.4285714328289032,1.0,0.4730979808561515,0.690158540967222,44.44444444444444,0.5,0.7727272510528564,0.7142857164144516,0.875,0.6986108168592812,2.09711776340092,52.63157894736842,0.8055555555555555,0.0,0.0,0.0,0.0013939256411739142,1.4916117274317275,50.0,0.75,0.6333333551883698,0.5,0.875,0.10478988918204112,2.4864767713354836,40.0,0.75,0.0,0.0,0.0,0.03213839325285714,0.3976023261074225,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.17627661302852196
21,0.013178716398623464,1.394181774269297,45.45454545454545,0.53125,0.1428571343421936,0.1666666716337204,0.125,0.6569036689871385,36.36363636363637,0.3,0.5227272808551788,0.5,0.550000011920929,0.4543630891349104,0.821022675489826,62.5,0.6333333333333333,0.5974026024341583,0.5416666567325592,0.6666666716337204,0.454195842816874,1.286054155388919,50.0,0.5625,0.0,0.0,0.0,0.35112579737911015,0.46447123141382823,75.0,0.8,0.8333333730697632,0.7142857313156128,1.0,0.30892010311876267,0.627532979104752,50.0,0.8888888888888888,0.0,0.0,0.0,0.6969603670347491,1.4336493186693162,50.0,0.7,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.05913060781387503,0.6329979167710101,42.857142857142854,0.9166666666666666,0.5999999642372131,0.4285714328289032,1.0,0.7479510042785212,0.9011686313357516,44.44444444444444,0.5,0.1666666716337204,0.25,0.125,0.8872056345197523,1.604485721914946,57.89473684210527,0.6444444444444445,0.16666666666666666,0.3333333333333333,0.11111111442248027,0.24940012555689298,1.0255287187395932,50.0,0.71875,0.6428571343421936,0.6666666716337204,0.625,0.18311242309424472,0.5016071522703154,80.0,0.75,0.761904776096344,1.0,0.625,0.23567977504982143,0.30136036221421014,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.2578052364954301
22,0.00021954708815706105,3.391506266142841,54.54545454545454,0.6,0.699999988079071,0.5476190596818924,1.0,0.8504504405471082,45.45454545454545,0.3333333333333333,0.38461536169052124,0.3571428656578064,0.4166666567325592,0.4027802440116304,0.9933073797505061,62.5,0.6333333333333333,0.649350643157959,0.5833333432674408,0.7333333492279053,0.03007790122662638,0.7762681181676462,50.0,0.5625,0.5,0.5,0.5,0.39365013547715577,0.5983088146050597,62.5,0.8,0.7692307829856873,0.625,1.0,0.6153505377119192,0.5793071801547603,66.66666666666666,0.8888888888888888,0.5,1.0,0.3333333432674408,1.0009165078035434,1.7066441263458483,50.0,0.5416666666666667,0.20000000298023224,0.1666666716337204,0.25,0.05824018800905555,0.6590905979494135,42.857142857142854,1.0,0.5999999642372131,0.4285714328289032,1.0,0.5443590900525457,1.1245754849923981,44.44444444444444,0.45,0.0,0.0,0.0,0.8248465342310378,0.9934446784625407,68.42105263157895,0.8333333333333334,0.75,0.75,0.75,0.3723416928314391,1.0428564324846419,50.0,0.48333333333333334,0.25,0.3333333432674408,0.20000000298023224,0.83666592316869,0.12948338078888216,100.0,1.0,1.0,1.0,1.0,0.17300051265371033,0.3311305903264504,80.0,0.9666666666666667,0.9166666865348816,0.8571428656578064,1.0,0.08223133391547448
23,0.010696910041400064,3.165174012561344,54.54545454545454,0.40625,0.6666666865348816,0.5,1.0,1.1002381533997956,72.72727272727273,0.75,0.8333333432674408,1.0,0.75,0.1616401851646717,1.387824349326851,62.5,0.7333333333333334,0.4166666567325592,1.0,0.2666666731238365,2.049389316724952,1.5350238273752805,50.0,0.5625,0.0,0.0,0.0,0.8033555305126356,1.183658449970503,50.0,0.8,0.3333333134651184,1.0,0.20000000298023224,0.35616422764858147,0.6252167027529086,66.66666666666666,0.8888888888888888,0.5,1.0,0.3333333432674408,1.8428696862580098,2.1095271349744946,60.0,0.6666666666666666,0.5,0.5,0.5,0.10661576168990476,0.5551869041962431,42.857142857142854,1.0,0.5999999642372131,0.4285714328289032,1.0,0.6299807725349835,0.9204844343885834,55.55555555555556,0.5625,0.8333333432674408,0.75,1.0,0.3164450859507396,1.704217421666334,63.1578947368421,0.7027777777777778,0.35555556416511536,0.6666666666666666,0.25,0.012367450720349914,1.7959721114350784,50.0,0.78125,0.6666666865348816,0.5,1.0,0.23804705791010808,1.8443575578784792,50.0,0.75,0.20000000298023224,0.5,0.125,0.33897942581785345,0.44105234991547426,80.0,0.71875,0.8333333432674408,1.0,0.75,0.1618624710632111
24,6.451529362560482e-05,3.5440227928767483,54.54545454545454,0.21875,0.6136363744735718,0.45238097012043,1.0,1.4252056062820677,63.63636363636363,0.7333333333333334,0.7846153974533081,0.6458333432674408,1.0,0.11705451016380757,2.03024847222236,56.25,0.6875,0.6636363863945007,0.5357142984867096,0.875,0.3938391458613837,0.9170181115634741,50.0,0.5625,0.6666666865348816,0.5,1.0,0.8820446095275135,1.2138973279714802,62.5,0.8,0.7692307829856873,0.625,1.0,0.11141227465790979,0.690901224397566,66.66666666666666,0.8888888888888888,0.75,0.6000000238418579,1.0,0.039568484962909434,1.705912653732625,50.0,0.6,0.5,0.5,0.5,0.25247729891301257,0.5708315033782874,57.14285714285714,1.0,0.6666666865348816,0.5,1.0,0.33119987838094156,1.078858665107787,44.44444444444444,0.48333333333333334,0.0,0.0,0.0,0.6921200803970695,1.469888877772689,63.1578947368421,0.8222222222222223,0.6666666865348816,0.5380952457586924,0.8888888955116272,0.5408588289426336,2.1350909311166015,40.0,0.71875,0.6060605943202972,0.4642857164144516,0.875,0.2967375638895281,0.0998655022687805,100.0,1.0,1.0,1.0,1.0,0.40746732923710044,0.993483949770366,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,0.015117189052711389
25,0.0016973370642879861,2.0343072016920587,36.36363636363637,0.46875,0.4583333432674408,0.375,0.625,1.527815283973753,63.63636363636363,0.40625,0.8333333432674408,0.75,1.0,0.5259932355084102,1.41001119458673,62.5,0.5666666666666667,0.6767677068710327,0.5833333283662796,0.8333333432674408,0.02828584383159364,0.8656566725093657,75.0,0.5625,0.800000011920929,0.6666666865348816,1.0,0.2719056211686037,0.5092442372118106,75.0,1.0,0.8333333730697632,0.7142857313156128,1.0,0.36266747594163645,0.6188380227234108,66.66666666666666,0.8888888888888888,0.5,1.0,0.3333333432674408,0.0358464910411091,1.5440879799607727,30.0,0.6666666666666666,0.125,0.10000000149011612,0.1666666716337204,0.018207011740704986,0.5121067382854572,71.42857142857143,1.0,0.75,0.6000000238418579,1.0,0.3445942975143523,0.946397368347295,44.44444444444444,0.46875,0.5,0.5,0.5,0.15274493000931255,2.216567149514094,47.368421052631575,0.75,0.5888889034589132,0.4444444477558136,0.9166666666666666,0.008772359332605511,2.5794157879425605,40.0,0.5166666666666666,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.039120171796028655,0.25353720439274424,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.6382363675399467,0.2960434439864261,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.009774185691233233
26,0.0013045481920975982,2.316654436753193,36.36363636363637,0.25,0.222222238779068,0.20000000298023224,0.25,1.138906637187475,45.45454545454545,0.8,0.6727272868156433,0.5833333432674408,0.800000011920929,0.26808523728688866,1.0593904615636154,68.75,0.7333333333333334,0.7083333432674408,0.75,0.800000011920929,0.0391109174480392,0.8840054224926941,50.0,0.5625,0.5,0.5,0.5,1.1277567403466586,0.7788644375170845,62.5,1.0,0.7692307829856873,0.625,1.0,0.38063206241219166,0.6225993486639467,66.66666666666666,0.7777777777777778,0.5,1.0,0.3333333432674408,0.003457605107343857,2.157942594574174,50.0,0.4375,0.1428571343421936,0.1666666716337204,0.125,0.026751018152929882,0.5031717608044206,71.42857142857143,1.0,0.75,0.6000000238418579,1.0,0.47912210092334095,1.1314288774923495,44.44444444444444,0.5,0.1666666716337204,0.25,0.125,0.07325712711910953,1.3099563033375103,68.42105263157895,0.8444444444444444,0.6868687073389689,0.6111111243565878,0.8222222328186035,0.06004393687368315,1.857359885110825,40.0,0.25,0.3333333432674408,0.25,0.5,0.2603638416706295,0.03410268131683643,100.0,0.75,1.0,1.0,1.0,0.31331158047603713,0.13495922524355408,90.0,0.75,0.5,0.5,0.5,0.008540162726747505
27,0.28201024572462,2.0327318075255683,45.45454545454545,0.6333333333333333,0.3333333432674408,0.5,0.25,1.359024359982458,45.45454545454545,0.3333333333333333,0.5833333432674408,0.5000000149011612,0.8333333432674408,1.382552751312977,0.9476479704650594,68.75,0.71875,0.7083333432674408,0.675000011920929,0.75,0.04138653218823596,0.9270522796844709,50.0,0.5625,0.3333333432674408,0.5,0.25,0.0716862339125262,1.1459885734265907,50.0,0.6666666666666666,0.3333333134651184,1.0,0.20000000298023224,0.2478205903151261,0.7771100226705564,66.66666666666666,0.8888888888888888,0.5,1.0,0.3333333432674408,0.08254348098120166,2.531157110770029,60.0,0.7333333333333334,0.20000000298023224,0.25,0.1666666716337204,0.433033006001508,0.3781214775907765,100.0,1.0,1.0,1.0,1.0,0.2465023136784235,0.9307604717593967,44.44444444444444,0.55,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.25396660778447416,1.6983078035126142,68.42105263157895,0.7277777777777779,0.522222230831782,1.0,0.3611111144224803,0.28034971189553753,1.289134466498285,50.0,0.375,0.2857142686843872,0.3333333432674408,0.25,0.47253790252452776,1.043219655610455,50.0,0.75,0.1428571492433548,0.5,0.0833333358168602,0.031920297198549615,0.16513623944205036,90.0,0.75,0.4545454680919647,0.5,0.4166666567325592,0.08683827235316242
28,0.013720104808131439,2.318803462165054,45.45454545454545,0.41666666666666663,0.5428571403026581,0.4583333432674408,0.6666666716337204,1.401526923530836,45.45454545454545,0.53125,0.6727272570133209,0.7142857164144516,0.7083333432674408,0.0073608038753854394,1.0034774271106959,62.5,0.75,0.6666666865348816,0.6000000238418579,0.75,0.0018333712270902059,1.0776234113314807,37.5,0.4375,0.444444477558136,0.4000000059604645,0.5,0.058588293107258764,0.690607315300424,62.5,1.0,0.7692307829856873,0.625,1.0,0.13950639250359892,0.5238547086455799,66.66666666666666,0.8888888888888888,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.8246464114190144,2.2416288635832124,50.0,0.23333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.2565416080543274,0.38101718777279064,71.42857142857143,1.0,0.75,0.6000000238418579,1.0,0.2827297595224023,1.060363249866367,55.55555555555556,0.5,0.20000000298023224,0.5,0.125,1.1468575238494463,1.2379377632999107,73.68421052631578,0.7888888888888889,0.6851852138837179,0.6666666666666666,0.7666666706403097,0.013558174657030284,1.9079979020563886,50.0,0.5166666666666666,0.722222238779068,0.6666666716337204,0.8333333432674408,0.031795481179539745,0.11607759816391634,100.0,0.75,0.5,0.5,0.5,0.057994574985264044,0.6298766485949836,80.0,0.75,0.5,0.5,0.5,0.1618517357492218
29,0.0017486952190247803,2.5790644828370706,45.45454545454545,0.48333333333333334,0.5555555820465088,0.6666666716337204,0.5833333432674408,1.6530828341381743,45.45454545454545,0.55,0.6727272868156433,0.5833333432674408,0.800000011920929,0.11004301995792658,1.2610095547080413,62.5,0.7,0.649350643157959,0.5833333432674408,0.7333333492279053,0.01036721410191006,1.0526552103345606,50.0,0.625,0.5,0.5,0.5,0.39148308620442823,0.8505977768291857,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,0.1483421305727617,0.613123219726566,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.4395491045353172,1.9855384797603048,50.0,0.4375,0.1666666716337204,0.25,0.125,0.009042846029142392,0.36879893350425413,71.42857142857143,1.0,0.75,0.6000000238418579,1.0,0.4079596974822661,2.3483720265377084,44.44444444444444,0.5166666666666666,0.0,0.0,0.0,0.10788636303897672,1.3609488869657211,73.68421052631578,0.8333333333333334,0.7222222288449606,0.6666666666666666,0.8333333333333334,0.0010633632119640454,1.3652557899696167,40.0,0.6875,0.4761904776096344,0.4166666716337204,0.625,0.479249193317258,0.03822615034473926,100.0,0.75,1.0,1.0,1.0,0.04711479704665241,0.16883995929864756,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,1.6179927893350123
30,0.002921646513063301,1.9952658944423005,54.54545454545454,0.8125,0.45000000298023224,0.6666666716337204,0.625,1.2510906009840992,54.54545454545454,0.625,0.5833333432674408,0.800000011920929,0.5416666716337204,0.01245002145761299,1.1744138814897283,62.5,0.6666666666666667,0.675000011920929,0.6000000238418579,0.800000011920929,0.039004385228289265,1.2944508017116214,62.5,0.625,0.4000000059604645,1.0,0.25,0.07228000528594962,0.910178790726857,62.5,1.0,0.7692307829856873,0.625,1.0,0.12422689310258773,0.6504909104521678,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.0011337676428853465,2.288829126709024,50.0,0.5,0.3333333432674408,0.5,0.25,0.11406838007673116,0.232067231684501,100.0,1.0,1.0,1.0,1.0,0.09328137934235854,0.7349781751270409,66.66666666666666,0.59375,0.8333333432674408,0.800000011920929,0.875,0.14018663933099548,1.3278471097797149,73.68421052631578,0.8611111111111112,0.7333333392937978,0.777777781089147,0.7222222288449606,0.010336459016852016,1.5656196788411683,50.0,0.65625,0.722222238779068,0.7000000029802322,0.75,0.08369371921887975,0.052807274841599125,100.0,1.0,1.0,1.0,1.0,0.18073666749947762,0.19504663809031106,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.005180559809993131
31,0.004468473133934227,2.303221244504353,45.45454545454545,0.4375,0.5555555820465088,0.45000000298023224,0.75,1.2796842441047944,45.45454545454545,0.7916666666666667,0.550000011920929,0.5416666716337204,0.75,0.5743299114172917,1.3802765148674971,62.5,0.6875,0.675000011920929,0.625,0.75,0.058803295947827884,1.0823391886510076,50.0,0.625,0.5,0.5,0.5,0.3616706451017343,0.5945189511998415,75.0,0.8666666666666667,0.75,1.0,0.6000000238418579,0.03439549988597484,1.4471776397456322,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.013449178135264729,2.6638869555647706,50.0,0.5416666666666667,0.20000000298023224,0.1666666716337204,0.25,0.05358222023634327,0.32966797344790233,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.37025962339787966,1.5760099924341922,55.55555555555556,0.55,0.1666666567325592,0.5,0.10000000149011612,0.007941646596973257,1.4533082813527205,78.94736842105263,0.7041666666666666,0.5185185472170512,0.5333333412806193,0.5166666706403097,0.019184858179998893,1.7580175725810796,40.0,0.45,0.4761904776096344,0.625,0.4166666716337204,0.01994882184044403,0.025929472196992164,100.0,1.0,1.0,1.0,1.0,0.1034796711066603,0.20200385542044647,90.0,0.75,0.9285714328289032,1.0,0.875,0.15591405445710557
32,0.0002506521387474817,2.796839998312342,45.45454545454545,0.25,0.30000001192092896,0.25,0.375,1.7227591587347992,45.45454545454545,0.625,0.6727272570133209,0.7142857164144516,0.7083333432674408,0.003838731288331189,1.2825283781429386,68.75,0.7333333333333334,0.7083333432674408,0.675000011920929,0.800000011920929,0.006079255188514615,1.1670856955755509,50.0,0.625,0.5,0.5,0.5,0.11525985793635243,0.922138932674942,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.27218286367023453,1.5955026453715873,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.004809121297140081,2.5529938474966682,50.0,0.5833333333333333,0.20000000298023224,0.1666666716337204,0.25,0.014053566374927386,0.41614171374593256,71.42857142857143,1.0,0.75,0.6000000238418579,1.0,0.07131416628288859,0.9798698352114887,55.55555555555556,0.5166666666666666,0.25,0.3333333432674408,0.20000000298023224,0.2693425500671796,1.403244822505611,78.94736842105263,0.8333333333333334,0.769696980714798,0.777777781089147,0.7777777711550394,0.049957027525442115,3.055873643546399,40.0,0.3125,0.6060605943202972,0.4642857164144516,0.875,0.007045566220103849,0.08173385336827665,90.0,1.0,0.8333333432674408,0.75,1.0,0.006116682288188884,0.2707809978478166,90.0,1.0,0.8333333432674408,0.75,1.0,0.003146458298988342
33,0.002324733737991043,2.504469212064836,45.45454545454545,0.5166666666666666,0.25,0.3333333432674408,0.20000000298023224,1.6503215575200982,54.54545454545454,0.65,0.6346153914928436,0.5625,0.75,0.4759150023925431,1.7485144094998444,56.25,0.78125,0.6333333551883698,0.550000011920929,0.75,0.009721799586167682,2.0399637994899336,50.0,0.5625,0.6666666865348816,0.5,1.0,0.1667708633734118,1.0615627552090123,62.5,1.0,0.7692307829856873,0.625,1.0,0.11274055820961494,2.881467992075267,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.3325556920024579,2.5001405236639362,40.0,0.6666666666666666,0.1428571343421936,0.125,0.1666666716337204,0.0016080299730631645,0.29760046944128227,85.71428571428571,1.0,0.8571428656578064,0.75,1.0,0.033059379752774905,2.213629870485256,55.55555555555556,0.45,0.1666666567325592,0.5,0.10000000149011612,0.0020521949275058475,2.611799486854692,63.1578947368421,0.8333333333333334,0.6868687073389689,0.5571428736050924,0.9166666666666666,0.00036008894628598013,2.4135959854465816,40.0,0.41666666666666663,0.7000000029802322,0.6428571492433548,0.8333333432674408,0.010652942939920071,0.705471478006573,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.02157100454062556,0.9034519769207847,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.0039899996899330475
34,0.0015373944932637277,2.3967483660241893,45.45454545454545,0.41666666666666663,0.222222238779068,0.25,0.20000000298023224,1.852236786265251,63.63636363636363,0.5833333333333333,0.375,0.5,0.30000001192092896,0.0491292657304411,1.529882112942846,62.5,0.7,0.48571430146694183,0.75,0.36666667461395264,0.007762538548450113,1.6810764920819237,50.0,0.625,0.0,0.0,0.0,0.1111997164648557,1.1556500065410154,62.5,1.0,0.7692307829856873,0.625,1.0,0.1138816785409876,0.7778053651403837,83.33333333333334,0.6666666666666666,0.800000011920929,1.0,0.6666666865348816,0.0003266773659132542,2.756253072134315,50.0,0.5625,0.1666666716337204,0.25,0.125,0.007011440498078066,0.6201326245602746,71.42857142857143,1.0,0.75,0.6000000238418579,1.0,0.05906100606305177,1.5446316040106265,44.44444444444444,0.48333333333333334,0.1428571492433548,0.25,0.10000000149011612,0.011985870637106509,1.6411884173786655,63.1578947368421,0.85,0.6888888974984487,0.6349206467469534,0.7666666706403097,3.686117539217208e-05,2.0672857962401485,50.0,0.48333333333333334,0.222222238779068,0.25,0.20000000298023224,0.02139804287818537,0.04597463897083674,100.0,0.75,1.0,1.0,1.0,0.3190380004408204,0.5079185938016536,90.0,0.71875,0.9285714328289032,1.0,0.875,0.03353798731997016
35,0.011428335042372473,2.5726679926722493,54.54545454545454,0.65625,0.6428571343421936,0.6666666716337204,0.625,1.7750759802805414,45.45454545454545,0.4375,0.7000000029802322,0.6666666716337204,0.75,0.00030330604623187053,2.2670321241983,56.25,0.6666666666666666,0.6388889253139496,0.5238095372915268,0.8333333432674408,0.0011118783552691131,1.2951473628424393,62.5,0.5,0.5714285373687744,0.6666666865348816,0.5,0.023465101687126354,1.153237633381987,62.5,1.0,0.7692307829856873,0.625,1.0,0.540476064942048,2.436138719107866,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.005128478972614426,2.6168498660346744,50.0,0.46875,0.1666666716337204,0.25,0.125,0.04371744327840311,0.18905951960569817,100.0,1.0,1.0,1.0,1.0,0.014025143780864335,1.06568779152685,44.44444444444444,0.5625,0.1666666716337204,0.25,0.125,0.0029133722711847734,2.1124589261387188,63.1578947368421,0.85,0.6444444755713145,0.5722222328186035,0.7666666706403097,0.002333259414984226,1.9683147581293325,50.0,0.6875,0.5833333432674408,0.5,0.75,0.007351812666769394,0.06783997533802268,100.0,0.75,0.5,0.5,0.5,0.05731954750852193,0.19905268565288403,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.013880555604840843
36,0.0001482840651629518,2.547666763695655,45.45454545454545,0.55,0.1428571492433548,0.25,0.10000000149011612,1.3750302563201378,45.45454545454545,0.7333333333333334,0.6222222447395325,0.5833333432674408,0.7000000029802322,0.006610482369755041,1.3861092625833065,62.5,0.71875,0.619047611951828,0.6333333551883698,0.625,0.016218083714774897,1.2517250251848915,50.0,0.5625,0.5,0.5,0.5,0.005339794584573262,0.6152885847117553,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,0.7863322334694427,1.8456183846649454,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.0010412742087301879,2.945894952616773,50.0,0.3,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0008737315280571151,0.4700518360323539,71.42857142857143,1.0,0.75,0.6000000238418579,1.0,0.22836154793130184,1.0789007623869422,44.44444444444444,0.55,0.25,0.3333333432674408,0.20000000298023224,0.0011906618535124534,1.5342431359213897,84.21052631578947,0.7055555555555556,0.5462963183720907,0.5833333333333334,0.5166666706403097,0.0005416300375197724,2.034889471368115,50.0,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2531586207998757,0.04308412657852131,100.0,1.0,1.0,1.0,1.0,0.2603915886792973,0.07988197921354062,100.0,1.0,1.0,1.0,1.0,0.05494113415732153
37,0.0007303806179955431,3.0357863336310373,45.45454545454545,0.6166666666666667,0.3333333432674408,0.375,0.30000001192092896,1.3757064427178902,45.45454545454545,0.5833333333333333,0.550000011920929,0.550000011920929,0.550000011920929,0.011506113757058872,2.1887406703542105,56.25,0.71875,0.6333333551883698,0.550000011920929,0.75,0.052569731209595495,1.3846960033755684,50.0,0.4375,0.5,0.5,0.5,0.007949218733546617,0.4001102108468491,75.0,1.0,0.8333333730697632,0.7142857313156128,1.0,0.2643998201044596,1.9083082514028495,33.33333333333333,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.023842865864577185,3.0667151117006166,50.0,0.45833333333333337,0.3333333432674408,0.5,0.25,0.012827979503339068,0.2932948900493135,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.05515024244262805,1.0495198581876164,55.55555555555556,0.5833333333333333,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.010793732905920662,1.4991803108486101,78.94736842105263,0.6819444444444445,0.5166666905085245,0.5166666706403097,0.5166666706403097,0.00023721397112106538,2.6441744208658253,40.0,0.48333333333333334,0.7000000029802322,0.6428571492433548,0.8333333432674408,0.005317440811800179,0.03552834422106631,100.0,1.0,1.0,1.0,1.0,0.013884117663882685,0.13611829917791912,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.018225562345824238
38,6.410157460247278e-05,3.3017288461828924,45.45454545454545,0.75,0.1428571343421936,0.1666666716337204,0.125,1.7407493359524024,45.45454545454545,0.6166666666666667,0.5833333432674408,0.5357142984867096,0.6500000059604645,0.00372965073576262,2.107208768282263,56.25,0.71875,0.6333333551883698,0.550000011920929,0.75,0.10442359767557008,1.6995200500754069,62.5,0.5,0.5714285373687744,0.6666666865348816,0.5,0.012334166855944689,0.5862136962719418,62.5,1.0,0.7692307829856873,0.625,1.0,0.00928579750018625,2.3348898016086297,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.0025281922931795742,2.8750389802361918,40.0,0.4375,0.125,0.125,0.125,0.060784061954233186,0.24409161403163912,85.71428571428571,1.0,0.8571428656578064,0.75,1.0,0.19079261178158075,1.4654158622808504,55.55555555555556,0.59375,0.20000000298023224,0.5,0.125,0.0014016616621738314,1.938055489128987,63.1578947368421,0.6,0.4444444576899211,0.37142857909202576,0.5555555621782938,0.02292110692914985,2.0109863701741695,50.0,0.34375,0.3333333432674408,0.30000001192092896,0.375,0.007112209726728874,0.020958226133782364,100.0,0.75,1.0,1.0,1.0,0.0036659721993257226,0.10461911456960568,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.001105286477029995
