,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,5.1710594544168575,6.543031383265606,0.0,0.0,0.0,0.0,0.0,0.2849328280577471,0.0,0.0,0.0,0.0,0.0,4.154908108257832,1.3724995548470162,0.0,0.0,0.0,0.0,0.0,1.293308047842801,0.48717083753769697,0.0,0.0,0.0,0.0,0.0,10.470937130678958,0.9005021091957588,0.0,0.0,0.0,0.0,0.0,6.530459386566366,17.577905750082195,0.0,0.0,0.0,0.0,0.0,50.42867235881526,9.452597498497965,0.0,0.0,0.0,0.0,0.0,13.09485564396606,10.539856242630549,0.0,0.0,0.0,0.0,0.0,87.40814970608284,6.127068637816797,0.0,0.0,0.0,0.0,0.0,22.048347659505616,10.275862273876799,0.0,0.0,0.0,0.0,0.0,16.425993199496947,13.682727761814206,0.0,0.0,0.0,0.0,0.0,40.819943421826416,16.818197398004507,0.0,0.0,0.0,0.0,0.0,65.6525370894838,2.291606318854414,0.0,0.0,0.0,0.0,0.0,5.98327927319236,11.907579832701376,0.0,0.0,0.0,0.0,0.0,18.58126031420674,11.346690676515001,0.0,0.0,0.0,0.0,0.0,87.87398296959815,8.177457262398091,0.0,0.0,0.0,0.0,0.0,53.597641673740085,11.4971434190607,0.0,0.0,0.0,0.0,0.0,30.85582971694193
20,19.173008238661556,7.060252713981102,0.0,0.0,0.0,0.0,0.0,0.37445704015304393,0.0,0.0,0.0,0.0,0.0,2.6559264291155404,1.3835391430206838,0.0,0.0,0.0,0.0,0.0,1.2243696853188855,0.9662712143949685,0.0,0.0,0.0,0.0,0.0,6.808995179926889,0.4288015818253662,0.0,0.0,0.0,0.0,0.0,4.73139468893082,13.80779822391037,0.0,0.0,0.0,0.0,0.0,107.50156495500914,3.8761846342201545,0.0,0.0,0.0,0.0,0.0,25.539463857685934,9.698815905365182,0.0,0.0,0.0,0.0,0.0,12.742131563039274,4.862444977899336,0.0,0.0,0.0,0.0,0.0,1.3086149566848309,9.349193944415424,0.0,0.0,0.0,0.0,0.0,31.53825406158487,22.728584683778067,0.0,0.0,0.0,0.0,0.0,49.4530502739761,6.393956347659582,0.0,0.0,0.0,0.0,0.0,6.113234430959925,2.386719792246578,0.0,0.0,0.0,0.0,0.0,1.399680893009165,15.725340703922598,0.0,0.0,0.0,0.0,0.0,8.559602052460328,15.591664647995524,0.0,0.0,0.0,0.0,0.0,40.89235096970802,9.46485934754755,0.0,0.0,0.0,0.0,0.0,58.0142174320688,24.323676545218007,0.0,0.0,0.0,0.0,0.0,21.2619992822423
21,31.568983481757552,8.02157664974894,0.0,0.0,0.0,0.0,0.0,0.39506955683805667,0.0,0.0,0.0,0.0,0.0,10.894873390392476,0.8905257048655266,0.0,0.0,0.0,0.0,0.0,1.7132890871744517,0.40626084553902436,0.0,0.0,0.0,0.0,0.0,3.0529844183250745,0.709272860339168,0.0,0.0,0.0,0.0,0.0,0.5848133151469043,15.78112367955961,0.0,0.0,0.0,0.0,0.0,41.64328823847757,3.1585831998102787,0.0,0.0,0.0,0.0,0.0,10.371230117441186,12.660822353997712,0.0,0.0,0.0,0.0,0.0,11.727906544394944,6.832090392148532,0.0,0.0,0.0,0.0,0.0,12.204616230894143,14.147442677419189,0.0,0.0,0.0,0.0,0.0,10.72207542759412,6.755053870505241,0.0,0.0,0.0,0.0,0.0,54.991424959054136,6.167004392380485,0.0,0.0,0.0,0.0,0.0,25.644253921605504,2.853552799062398,0.0,0.0,0.0,0.0,0.0,6.790696848045733,13.066956317635217,0.0,0.0,0.0,0.0,0.0,13.352972426926778,27.84285374116005,0.0,0.0,0.0,0.0,0.0,35.79651853232425,12.528457430221557,0.0,0.0,0.0,0.0,0.0,34.731161270535644,9.852848402325574,0.0,0.0,0.0,0.0,0.0,36.779165800256145
22,10.496109945205399,17.89138409077118,0.0,0.0,0.0,0.0,0.0,6.986973552445951,0.0,0.0,0.0,0.0,0.0,17.926776203439047,6.5965261938216235,0.0,0.0,0.0,0.0,0.0,35.98568349964103,4.917012711143012,0.0,0.0,0.0,0.0,0.0,24.20627613767378,3.861449719413166,0.0,0.0,0.0,0.0,0.0,1.991970523629667,42.114230783953005,0.0,0.0,0.0,0.0,0.0,103.74927196636507,4.270178372540134,0.0,0.0,0.0,0.0,0.0,11.590804764503961,20.41251162468664,0.0,0.0,0.0,0.0,0.0,3.6692219443215435,7.100582164265287,0.0,0.0,0.0,0.0,0.0,7.8382492430909245,8.74861618827082,0.0,0.0,0.0,0.0,0.0,81.4856780774517,21.049627068373685,0.0,0.0,0.0,0.0,0.0,52.67687213889555,9.423008166223678,0.0,0.0,0.0,0.0,0.0,35.081377744880015,3.0180731826665816,0.0,0.0,0.0,0.0,0.0,15.854249363602776,23.513409667617964,0.0,0.0,0.0,0.0,0.0,79.19181190683939,52.54251844039639,0.0,0.0,0.0,0.0,0.0,102.07748068481641,24.857966788678628,0.0,0.0,0.0,0.0,0.0,106.11410804516677,25.721366588615194,0.0,0.0,0.0,0.0,0.0,83.16397669378098
23,36.58088559184765,9.060037399951895,0.0,0.0,0.0,0.0,0.0,3.052423468567566,0.0,0.0,0.0,0.0,0.0,2.4664092547626657,0.5102015305317557,0.0,0.0,0.0,0.0,0.0,0.7490374769833243,1.9305951251728302,0.0,0.0,0.0,0.0,0.0,2.967534001850181,0.601621238838811,0.0,0.0,0.0,0.0,0.0,19.372275699222286,35.99059002313964,0.0,0.0,0.0,0.0,0.0,15.66539876828017,10.971968619058263,0.0,0.0,0.0,0.0,0.0,25.812971362071114,13.505194397245756,0.0,0.0,0.0,0.0,0.0,53.29055006353439,13.206907549005814,0.0,0.0,0.0,0.0,0.0,1.5660616421165074,12.352250068132822,0.0,0.0,0.0,0.0,0.0,145.36576058789342,16.73991187561798,0.0,0.0,0.0,0.0,0.0,52.052113434278056,5.738820018230237,0.0,0.0,0.0,0.0,0.0,11.201619738269931,2.8300235624548367,0.0,0.0,0.0,0.0,0.0,7.949824079898552,9.742603693402422,0.0,0.0,0.0,0.0,0.0,60.489148466682664,31.007782876805372,0.0,0.0,0.0,0.0,0.0,64.22548719472661,9.081076377697613,0.0,0.0,0.0,0.0,0.0,10.774479676816963,26.63483508378193,0.0,0.0,0.0,0.0,0.0,73.63526544462523
24,1.7410623598996973,6.734669850900019,0.0,0.0,0.0,0.0,0.0,2.5945808540185835,0.0,0.0,0.0,0.0,0.0,0.930606134454352,1.904465991428566,0.0,0.0,0.0,0.0,0.0,3.3747919142500087,0.4396794447380143,0.0,0.0,0.0,0.0,0.0,0.9016822688602515,2.4134597908606357,0.0,0.0,0.0,0.0,0.0,6.281063714350065,33.87365143529788,0.0,0.0,0.0,0.0,0.0,43.545320669602326,4.603341758186843,0.0,0.0,0.0,0.0,0.0,41.156212919231216,11.00497853507944,0.0,0.0,0.0,0.0,0.0,6.05027786390944,10.063735905222256,0.0,0.0,0.0,0.0,0.0,19.094763746759078,9.384562237902768,0.0,0.0,0.0,0.0,0.0,59.53304923552543,14.744343345628172,0.0,0.0,0.0,0.0,0.0,18.184378790255284,6.18205680901827,0.0,0.0,0.0,0.0,0.0,6.324803865631452,2.50925328603925,0.0,0.0,0.0,0.0,0.0,1.054539655262974,20.27751005672861,0.0,0.0,0.0,0.0,0.0,44.88877225353064,15.67519533056937,0.0,0.0,0.0,0.0,0.0,48.10141918337608,26.442934429054617,0.0,0.0,0.0,0.0,0.0,6.7871276549100745,17.54333330274796,0.0,0.0,0.0,0.0,0.0,13.05351563784498
25,3.304432317590156,6.744723129843619,0.0,0.0,0.0,0.0,0.0,0.6555840970910468,0.0,0.0,0.0,0.0,0.0,1.46306851801622,1.2366835823068543,0.0,0.0,0.0,0.0,0.0,0.9326317642700079,0.7813439588797367,0.0,0.0,0.0,0.0,0.0,8.494556872737414,0.34741963325615716,0.0,0.0,0.0,0.0,0.0,1.8170107825639175,26.986198631878548,0.0,0.0,0.0,0.0,0.0,61.0762370666409,2.871820239745841,0.0,0.0,0.0,0.0,0.0,51.93930946251585,12.517717248883194,0.0,0.0,0.0,0.0,0.0,12.353175972816327,4.898775107421176,0.0,0.0,0.0,0.0,0.0,0.008823842388204649,8.428208488332698,0.0,0.0,0.0,0.0,0.0,21.41575322712058,15.506519347483934,0.0,0.0,0.0,0.0,0.0,111.71837405375064,5.09622388521105,0.0,0.0,0.0,0.0,0.0,32.821482043806995,3.4877908132609443,0.0,0.0,0.0,0.0,0.0,26.816705408514974,7.151782256163847,0.0,0.0,0.0,0.0,0.0,84.21603513038312,21.82132040858148,0.0,0.0,0.0,0.0,0.0,45.96528310354608,15.07697960887682,0.0,0.0,0.0,0.0,0.0,48.78241357219366,13.956663137964778,0.0,0.0,0.0,0.0,0.0,10.905701709947518
26,46.760534608779764,5.656127413386777,0.0,0.0,0.0,0.0,0.0,0.2970642997591881,0.0,0.0,0.0,0.0,0.0,2.0093486493608426,3.0295747921422405,0.0,0.0,0.0,0.0,0.0,17.976111379091353,0.7825658755108189,0.0,0.0,0.0,0.0,0.0,13.572190753658548,0.8975535543270293,0.0,0.0,0.0,0.0,0.0,1.06022468233741,51.68104461547908,0.0,0.0,0.0,0.0,0.0,10.363084029129588,2.6376448852275063,0.0,0.0,0.0,0.0,0.0,25.04110412196672,10.106282913125767,0.0,0.0,0.0,0.0,0.0,9.450530489722937,6.187937392190659,0.0,0.0,0.0,0.0,0.0,4.893848615923698,9.326911393747192,0.0,0.0,0.0,0.0,0.0,19.980668306908512,5.274234024664313,0.0,0.0,0.0,0.0,0.0,22.969821326328077,5.2093313713420075,0.0,0.0,0.0,0.0,0.0,18.67421921192314,2.065814196689083,0.0,0.0,0.0,0.0,0.0,3.467244245128057,10.064295831287918,0.0,0.0,0.0,0.0,0.0,46.2095520709884,23.19313501955989,0.0,0.0,0.0,0.0,0.0,32.275265122206946,12.527157921356658,0.0,0.0,0.0,0.0,0.0,26.175307813500282,14.69060318574321,0.0,0.0,0.0,0.0,0.0,28.059818780344628
27,28.184303939360067,4.987089302630295,0.0,0.0,0.0,0.0,0.0,2.042376552373367,0.0,0.0,0.0,0.0,0.0,7.885782976820522,0.7571191279678531,0.0,0.0,0.0,0.0,0.0,0.7784822745758164,1.0342924661143604,0.0,0.0,0.0,0.0,0.0,8.117061978247378,0.4833228235413941,0.0,0.0,0.0,0.0,0.0,1.0171876625971186,21.81079789549386,0.0,0.0,0.0,0.0,0.0,28.16189804455806,6.8743486311531505,0.0,0.0,0.0,0.0,0.0,18.74611748911473,17.16457969264271,0.0,0.0,0.0,0.0,0.0,17.873206360792214,9.207475710256995,0.0,0.0,0.0,0.0,0.0,20.79589211275318,9.408901582023399,0.0,0.0,0.0,0.0,0.0,10.21236453105406,9.507155562063637,0.0,0.0,0.0,0.0,0.0,18.698154520650366,5.592478737173037,0.0,0.0,0.0,0.0,0.0,15.821379616877834,2.945870272167789,0.0,0.0,0.0,0.0,0.0,8.191306841158452,14.217477804264282,0.0,0.0,0.0,0.0,0.0,76.77445665676359,12.881151057900874,0.0,0.0,0.0,0.0,0.0,32.148021261467335,13.062278456930267,0.0,0.0,0.0,0.0,0.0,63.819398666893775,11.010418464423608,0.0,0.0,0.0,0.0,0.0,59.67574550215648
28,4.5752416468948,9.41161208655154,0.0,0.0,0.0,0.0,0.0,0.34888294254568447,0.0,0.0,0.0,0.0,0.0,1.4575952847659637,0.6606046026111265,0.0,0.0,0.0,0.0,0.0,4.184397285756497,0.46251888331569513,0.0,0.0,0.0,0.0,0.0,7.246278151574928,0.7633362717529882,0.0,0.0,0.0,0.0,0.0,0.5215453062978763,39.52311869676889,0.0,0.0,0.0,0.0,0.0,147.45978816157555,2.9014217396332116,0.0,0.0,0.0,0.0,0.0,23.46371662917307,10.372621226357001,0.0,0.0,0.0,0.0,0.0,40.416099690731336,10.055947502468657,0.0,0.0,0.0,0.0,0.0,27.893459920979286,11.211140968303825,0.0,0.0,0.0,0.0,0.0,47.41032720072414,18.74542428462294,0.0,0.0,0.0,0.0,0.0,17.23421341686397,5.093383792910124,0.0,0.0,0.0,0.0,0.0,32.466751661649525,1.9737985893672405,0.0,0.0,0.0,0.0,0.0,7.139892904864294,13.037928464378195,0.0,0.0,0.0,0.0,0.0,14.309833077209426,16.923828528204602,0.0,0.0,0.0,0.0,0.0,30.92645369589922,21.842201365756505,0.0,0.0,0.0,0.0,0.0,9.798032230247161,23.978993241184217,0.0,0.0,0.0,0.0,0.0,42.882834231268966
29,13.952941705128044,6.629696345605906,0.0,0.0,0.0,0.0,0.0,0.35053743128411435,0.0,0.0,0.0,0.0,0.0,3.3434386640528064,1.5271907035521628,0.0,0.0,0.0,0.0,0.0,5.4448659362405385,1.0184729184114756,0.0,0.0,0.0,0.0,0.0,3.8473797224592587,0.38878557872096114,0.0,0.0,0.0,0.0,0.0,9.460648041914773,50.86981366867896,0.0,0.0,0.0,0.0,0.0,10.5943649455117,4.982124762995749,0.0,0.0,0.0,0.0,0.0,1.544375068292369,11.007144277468953,0.0,0.0,0.0,0.0,0.0,35.95941340982583,5.92549293084674,0.0,0.0,0.0,0.0,0.0,32.850776251782115,8.880257999392787,0.0,0.0,0.0,0.0,0.0,14.413161097191422,6.947622740425852,0.0,0.0,0.0,0.0,0.0,29.97230447740318,6.532676784510026,0.0,0.0,0.0,0.0,0.0,11.38181743629347,3.6493803195035412,0.0,0.0,0.0,0.0,0.0,0.2643388802705102,14.013341819207856,0.0,0.0,0.0,0.0,0.0,101.35818675392534,33.33861917008055,0.0,0.0,0.0,0.0,0.0,35.58346857175724,16.848101811174253,0.0,0.0,0.0,0.0,0.0,140.00549717338748,26.174783266687978,0.0,0.0,0.0,0.0,0.0,64.6611884793581
30,11.327504432260275,6.249873478510713,0.0,0.0,0.0,0.0,0.0,2.083427546817726,0.0,0.0,0.0,0.0,0.0,11.981049707300368,1.2520267404762506,0.0,0.0,0.0,0.0,0.0,14.967314125622437,0.5446035946537351,0.0,0.0,0.0,0.0,0.0,2.116660738964557,0.262457897071573,0.0,0.0,0.0,0.0,0.0,3.613430634176117,27.64185293899244,0.0,0.0,0.0,0.0,0.0,9.426556667299675,3.914093926814093,0.0,0.0,0.0,0.0,0.0,20.243130967271387,18.547468865902847,0.0,0.0,0.0,0.0,0.0,11.230227135924746,5.487803712634474,0.0,0.0,0.0,0.0,0.0,30.038778491500473,9.861106957576862,0.0,0.0,0.0,0.0,0.0,29.647301414969213,12.181154101308639,0.0,0.0,0.0,0.0,0.0,14.447869558685436,5.602264121031583,0.0,0.0,0.0,0.0,0.0,16.86802972710097,3.117094660589517,0.0,0.0,0.0,0.0,0.0,23.181379820144855,8.979107049819438,0.0,0.0,0.0,0.0,0.0,6.400919201473411,12.53181519874865,0.0,0.0,0.0,0.0,0.0,26.63143255175668,17.952497459272728,0.0,0.0,0.0,0.0,0.0,15.27485697946079,11.80550496580629,0.0,0.0,0.0,0.0,0.0,14.819245374726249
31,45.16849516134912,31.282562077063933,0.0,0.0,0.0,0.0,0.0,2.910209834526767,0.0,0.0,0.0,0.0,0.0,9.755569172507883,2.0783989925988458,0.0,0.0,0.0,0.0,0.0,6.111950018894761,2.072217240432681,0.0,0.0,0.0,0.0,0.0,4.38834963132124,0.7931505714739912,0.0,0.0,0.0,0.0,0.0,0.5293937619079627,58.72135752966482,0.0,0.0,0.0,0.0,0.0,12.207042328114998,3.5071141593720796,0.0,0.0,0.0,0.0,0.0,13.653493097943246,17.452521480848258,0.0,0.0,0.0,0.0,0.0,38.60106781286097,15.949037013555726,0.0,0.0,0.0,0.0,0.0,125.27328652455891,18.145505399293373,0.0,0.0,0.0,0.0,0.0,7.046400706568253,29.665761644492996,0.0,0.0,0.0,0.0,0.0,15.76862693182523,15.046800217510553,0.0,0.0,0.0,0.0,0.0,20.32913362317206,3.3136557640758064,0.0,0.0,0.0,0.0,0.0,7.767767072002196,43.34734135117961,0.0,0.0,0.0,0.0,0.0,5.388860482472483,110.27721114967119,0.0,0.0,0.0,0.0,0.0,27.03867175388555,24.343537433950367,0.0,0.0,0.0,0.0,0.0,16.996211486841094,53.11632213727398,0.0,0.0,0.0,0.0,0.0,30.404747568658284
32,135.2423015011612,9.98351785766393,0.0,0.0,0.0,0.0,0.0,0.4194306731477984,0.0,0.0,0.0,0.0,0.0,0.11262021920478668,0.8127878196366296,0.0,0.0,0.0,0.0,0.0,0.23596498178769348,0.6789200104338742,0.0,0.0,0.0,0.0,0.0,4.986551271099134,0.2813007398322446,0.0,0.0,0.0,0.0,0.0,1.0729488426023142,36.15776995731429,0.0,0.0,0.0,0.0,0.0,237.4005756890061,2.5822719559489706,0.0,0.0,0.0,0.0,0.0,39.229794759883916,9.26606565312543,0.0,0.0,0.0,0.0,0.0,6.726882417875334,8.362523712593097,0.0,0.0,0.0,0.0,0.0,47.579795294466685,12.133278592109066,0.0,0.0,0.0,0.0,0.0,46.099144193567085,18.562555436904706,0.0,0.0,0.0,0.0,0.0,15.179401428906788,6.030948941008974,0.0,0.0,0.0,0.0,0.0,6.435475566129287,2.4397901545205443,0.0,0.0,0.0,0.0,0.0,3.906854491462836,10.074858451806344,0.0,0.0,0.0,0.0,0.0,12.595772795696838,27.863799514933227,0.0,0.0,0.0,0.0,0.0,36.11211811726368,16.437284193307754,0.0,0.0,0.0,0.0,0.0,74.04431015166666,10.276512526888455,0.0,0.0,0.0,0.0,0.0,16.217854340968966
33,10.920834923506535,8.642941927480685,0.0,0.0,0.0,0.0,0.0,0.3015409835668742,0.0,0.0,0.0,0.0,0.0,5.888157345932073,0.45768673876949745,0.0,0.0,0.0,0.0,0.0,0.7649672776297194,0.4357410233560032,0.0,0.0,0.0,0.0,0.0,8.178033505757602,0.9168841375115735,0.0,0.0,0.0,0.0,0.0,3.8910480509724894,23.76330614811712,0.0,0.0,0.0,0.0,0.0,6.864193997188477,3.938909336340193,0.0,0.0,0.0,0.0,0.0,4.5799928514967645,13.17506591783734,0.0,0.0,0.0,0.0,0.0,4.931947126598356,9.992943802450782,0.0,0.0,0.0,0.0,0.0,17.097639218403593,16.903783083073822,0.0,0.0,0.0,0.0,0.0,135.76352117449642,5.412105934872105,0.0,0.0,0.0,0.0,0.0,5.936028248461824,5.710176227368762,0.0,0.0,0.0,0.0,0.0,6.676588433239237,2.4628754363775345,0.0,0.0,0.0,0.0,0.0,6.6561049419420675,25.610510170960406,0.0,0.0,0.0,0.0,0.0,50.801316763268275,21.4256946951798,0.0,0.0,0.0,0.0,0.0,11.325976898375831,48.821278119106694,0.0,0.0,0.0,0.0,0.0,39.78121041847561,17.48167341013701,0.0,0.0,0.0,0.0,0.0,128.4960981569072
34,138.35321045567886,8.840903519824169,0.0,0.0,0.0,0.0,0.0,3.2190596200105297,0.0,0.0,0.0,0.0,0.0,3.344260226994951,0.7379397957351469,0.0,0.0,0.0,0.0,0.0,0.5703627004588615,1.0835728253257395,0.0,0.0,0.0,0.0,0.0,1.795377732885597,0.30611445413531485,0.0,0.0,0.0,0.0,0.0,1.0898789023185476,31.230899489379613,0.0,0.0,0.0,0.0,0.0,32.34871435823284,11.334089692085701,0.0,0.0,0.0,0.0,0.0,16.163789903438875,9.310801674641493,0.0,0.0,0.0,0.0,0.0,37.85480220535179,6.310943165937432,0.0,0.0,0.0,0.0,0.0,10.716367335926279,13.815107089663245,0.0,0.0,0.0,0.0,0.0,2.7332617289757373,14.796946305097013,0.0,0.0,0.0,0.0,0.0,5.405392178816931,6.179542211095009,0.0,0.0,0.0,0.0,0.0,6.8373363410264405,2.6666066317271864,0.0,0.0,0.0,0.0,0.0,0.0899031109576318,14.247500571624307,0.0,0.0,0.0,0.0,0.0,25.90787195188034,27.20358904550643,0.0,0.0,0.0,0.0,0.0,8.824248233749207,22.274323372215182,0.0,0.0,0.0,0.0,0.0,43.75179925779554,16.346277718922913,0.0,0.0,0.0,0.0,0.0,35.12973810657929
35,23.688136771282014,8.458887936553602,0.0,0.0,0.0,0.0,0.0,0.22181900324037546,0.0,0.0,0.0,0.0,0.0,1.1271360028368385,0.728981130586048,0.0,0.0,0.0,0.0,0.0,0.6588755241638168,0.6728997797279275,0.0,0.0,0.0,0.0,0.0,4.30316515723586,0.5095754396505915,0.0,0.0,0.0,0.0,0.0,0.20683235933993085,42.67198543065161,0.0,0.0,0.0,0.0,0.0,20.905851553784892,8.929199072347643,0.0,0.0,0.0,0.0,0.0,10.151282683440977,7.001060522554981,0.0,0.0,0.0,0.0,0.0,5.069634240388469,5.435166635905175,0.0,0.0,0.0,0.0,0.0,19.656361984077083,13.606410300315956,0.0,0.0,0.0,0.0,0.0,7.1479658012790495,5.4540476148642245,0.0,0.0,0.0,0.0,0.0,49.35401630370375,11.468887317337831,0.0,0.0,0.0,0.0,0.0,9.97584181805265,2.8652610899908995,0.0,0.0,0.0,0.0,0.0,1.3275903337943347,12.980671487720693,0.0,0.0,0.0,0.0,0.0,71.15375039794075,32.94434727994341,0.0,0.0,0.0,0.0,0.0,41.98548202253662,15.840705275278594,0.0,0.0,0.0,0.0,0.0,27.62413462215172,21.380823470463536,0.0,0.0,0.0,0.0,0.0,27.47305463070368
36,109.81032930502391,8.092758449083778,0.0,0.0,0.0,0.0,0.0,0.29964991981104816,0.0,0.0,0.0,0.0,0.0,4.588379504334046,0.640927867181655,0.0,0.0,0.0,0.0,0.0,4.066107906904563,0.5542416453523541,0.0,0.0,0.0,0.0,0.0,13.74276425864232,0.8662312893656183,0.0,0.0,0.0,0.0,0.0,3.495337021126901,35.73939911971268,0.0,0.0,0.0,0.0,0.0,20.442120358147577,2.9575388873816175,0.0,0.0,0.0,0.0,0.0,39.670716111317425,9.436339623268204,0.0,0.0,0.0,0.0,0.0,12.200746214175737,5.254856417701139,0.0,0.0,0.0,0.0,0.0,168.358174044827,17.937243995645233,0.0,0.0,0.0,0.0,0.0,29.73216508032243,13.027932599862815,0.0,0.0,0.0,0.0,0.0,1.998686056035856,7.583809400892868,0.0,0.0,0.0,0.0,0.0,46.68406040690387,4.434051005676925,0.0,0.0,0.0,0.0,0.0,8.992485760806638,23.475453057309394,0.0,0.0,0.0,0.0,0.0,12.449717080414118,22.927439893411396,0.0,0.0,0.0,0.0,0.0,267.380443424951,29.575897660715725,0.0,0.0,0.0,0.0,0.0,74.19406253864193,9.485118328983592,0.0,0.0,0.0,0.0,0.0,77.25956926526585
37,2.933757525405746,11.196773884862424,0.0,0.0,0.0,0.0,0.0,1.3368825764078913,0.0,0.0,0.0,0.0,0.0,1.7825435403323737,0.8828367153943582,0.0,0.0,0.0,0.0,0.0,5.672641233597207,0.48114892635850015,0.0,0.0,0.0,0.0,0.0,7.124863401468587,0.5348199897474946,0.0,0.0,0.0,0.0,0.0,0.206852776378855,35.56032199234746,0.0,0.0,0.0,0.0,0.0,50.834679142801036,3.3055361217146295,0.0,0.0,0.0,0.0,0.0,13.756646501350303,8.88622023149911,0.0,0.0,0.0,0.0,0.0,1.7759930670074973,6.41852746640836,0.0,0.0,0.0,0.0,0.0,11.079588343612693,11.74221722922989,0.0,0.0,0.0,0.0,0.0,6.404036994475497,32.673522754645454,0.0,0.0,0.0,0.0,0.0,12.449051765254392,8.73202255857546,0.0,0.0,0.0,0.0,0.0,31.109411107879204,2.4589820608046913,0.0,0.0,0.0,0.0,0.0,3.167555219652185,8.914504807208196,0.0,0.0,0.0,0.0,0.0,6.807710160934523,24.732129056068732,0.0,0.0,0.0,0.0,0.0,29.59955914329991,17.05958682092747,0.0,0.0,0.0,0.0,0.0,83.49465862663226,16.079540840041304,0.0,0.0,0.0,0.0,0.0,20.236570547797065
38,37.82029584264463,7.430442886655733,0.0,0.0,0.0,0.0,0.0,0.6044499206578103,0.0,0.0,0.0,0.0,0.0,3.3479873091735866,0.8422213984819943,0.0,0.0,0.0,0.0,0.0,0.3690442582649311,0.7479153949914088,0.0,0.0,0.0,0.0,0.0,8.147749061004596,0.22764365917371543,0.0,0.0,0.0,0.0,0.0,0.5636981063179535,27.509276229938155,0.0,0.0,0.0,0.0,0.0,2.2278800293725056,9.24899483326077,0.0,0.0,0.0,0.0,0.0,64.40068892777701,15.073694527484866,0.0,0.0,0.0,0.0,0.0,0.4119971959188533,7.291936084637597,0.0,0.0,0.0,0.0,0.0,44.176633670175384,11.46166467397571,0.0,0.0,0.0,0.0,0.0,4.118961706836748,4.070875151961319,0.0,0.0,0.0,0.0,0.0,9.132600961930994,5.973947409435627,0.0,0.0,0.0,0.0,0.0,10.96877157451884,2.5665993266096976,0.0,0.0,0.0,0.0,0.0,1.826505978779127,10.392659749790802,0.0,0.0,0.0,0.0,0.0,2.37894702324309,22.09438353799198,0.0,0.0,0.0,0.0,0.0,31.292234170176556,19.977476927599916,0.0,0.0,0.0,0.0,0.0,14.504046955034665,7.151975111159858,0.0,0.0,0.0,0.0,0.0,8.961822943069514
39,31.29812753237845,6.92302422779105,0.0,0.0,0.0,0.0,0.0,0.22886094005954183,0.0,0.0,0.0,0.0,0.0,1.5690605073875603,0.5640529949345207,0.0,0.0,0.0,0.0,0.0,5.5048362045939,0.8882615311916084,0.0,0.0,0.0,0.0,0.0,2.6004689568866324,0.6650665127481111,0.0,0.0,0.0,0.0,0.0,0.11702614219695526,37.141121743556816,0.0,0.0,0.0,0.0,0.0,3.0842453305785495,4.3277802442579745,0.0,0.0,0.0,0.0,0.0,22.755696351284165,7.616452315380735,0.0,0.0,0.0,0.0,0.0,9.87847240330526,6.060924313426316,0.0,0.0,0.0,0.0,0.0,8.175024999364998,11.827999795759904,0.0,0.0,0.0,0.0,0.0,7.290746749644907,3.9016025379697954,0.0,0.0,0.0,0.0,0.0,36.46890925264535,7.416114196493495,0.0,0.0,0.0,0.0,0.0,5.223590900044924,2.40278042992961,0.0,0.0,0.0,0.0,0.0,3.690434313580743,14.530847592820257,0.0,0.0,0.0,0.0,0.0,4.101038904016262,22.468417368805643,0.0,0.0,0.0,0.0,0.0,24.316774876264194,24.546436356231137,0.0,0.0,0.0,0.0,0.0,41.057894034934925,18.559607407370635,0.0,0.0,0.0,0.0,0.0,7.580954700885409
