,SZ6,SZ6,SZ6,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
78,0.00014567375109830568,0.29147469572669316,71.42857142857143,0.3696088572438914,63.63636363636363,0.011218690083404084,0.9131143115646237,41.66666666666667,0.01735177374323705,0.8816524774094178,43.75,1.1364220687181648e-06,1.3908737574754948,50.0,0.016526224743615984,0.20452739769601844,75.0,0.00033655098489679354,0.4489190277329305,42.857142857142854,5.687721848437412e-05,0.7078507954041531,70.0,1.6849419811532123e-06,0.26996454288698757,87.5,9.890273128197442e-08,0.3052855861206554,77.77777777777779,5.303423638471349e-05,0.42240872014247227,78.94736842105263,0.0005191112094825526,0.22895344569745085,85.5,0.004565420958369129,0.060314594499929236,92.0,1.5657589792162645e-05,0.11599099217420482,85.0,3.2629517027072614e-07
79,5.463091296002337e-05,0.6432359559336719,57.14285714285714,0.3380425107298727,63.63636363636363,3.0397819816812294e-07,0.9336995137426608,50.0,2.648713633124628,0.6848995021368698,37.5,7.54327152251597e-05,1.8010876609744224,37.5,6.154993677008514e-05,0.19984750365911888,87.5,2.862133894743687e-05,0.07038108582455757,57.14285714285714,0.002789212968659608,2.0356646055544143,80.0,1.4718971607244496e-06,0.11366489142576355,87.5,0.00313152774893098,1.1148757298981762,66.66666666666666,2.6094694775287718e-05,0.43034423984017883,89.47368421052632,0.009940219857841555,0.21168583919964987,86.0,1.1155547383097895e-06,0.051137508509916,93.0,0.0011876834881958008,0.10410221387177426,87.5,0.0009300327292000944
80,2.1661903473384707e-05,0.2809352736575253,71.42857142857143,0.26854663420734093,63.63636363636363,3.0532554466508756e-05,2.6000583415760263,41.66666666666667,4.659542389696481e-06,0.6300373138864238,56.25,0.005751471004085197,1.4222644402399662,62.5,0.00010492204999074419,0.3023258951706424,75.0,0.00011674394352795567,0.43384689984001545,28.57142857142857,0.003819209428762756,0.6529168820790786,80.0,3.851788065249488e-06,0.17936851979094415,87.5,4.2849608726549775e-06,0.934165582483968,44.44444444444444,0.019082459864349425,0.6424191336406816,78.94736842105263,3.600423883725427e-05,0.18404947740400915,85.5,0.0004854627125183749,0.08462973791430572,88.5,0.0003898126947423821,0.11628642937569149,86.5,0.00031931753654350104
81,4.954098341115407e-06,0.20136235178058678,71.42857142857143,0.4734241610113456,72.72727272727273,1.4680514969291792e-05,1.1503571682039808,58.333333333333336,6.4724863079516114e-09,0.7786067149179086,50.0,0.005455019931283183,1.3448496531684553,75.0,8.855775043259443e-07,0.17721233311576182,87.5,0.00017645235301649433,0.2085830653647774,71.42857142857143,5.571121019213699e-05,0.6941159147327348,80.0,1.733389169100061e-08,0.09215491696720485,87.5,6.790528058742775e-06,0.4725458563288876,55.55555555555556,2.7391683892729152e-06,0.6102201260362633,73.68421052631578,4.596162094113577e-06,0.26396928830218647,84.0,0.00043979249774320017,0.10073271132393403,86.0,5.717163567148345e-05,0.1852093334404147,86.0,0.0002603395219249206
82,0.00011137943752453097,0.5427225082754332,71.42857142857143,0.373839197867788,72.72727272727273,0.00018568302321843823,1.4097566210200714,33.33333333333333,4.414979489516413e-06,0.8545056741131183,56.25,0.0025084217077109647,1.2050261729383762,37.5,0.06061316613003038,0.7073567333408207,50.0,2.612315378784898e-06,0.04856737451284721,85.71428571428571,8.334032841645938e-07,1.3935050471834933,70.0,2.197155147220604e-09,0.9008366413265969,50.0,0.007869247778960937,0.2770354883410628,77.77777777777779,2.2728427985374936e-09,0.4680023836270404,89.47368421052632,3.5592507105741034e-06,0.20344672884149356,85.5,0.0003516200572324546,0.07734688379659183,92.5,1.622005502720961e-07,0.14025081215694785,86.0,0.17101120201871164
83,0.004099327374779405,0.5914015938496799,71.42857142857143,0.29154479372267333,72.72727272727273,0.007589779405555331,1.6553176708048125,16.666666666666664,0.007878988838719049,0.7372823086585798,43.75,6.253218146756773e-08,1.2549266528854557,50.0,3.160052796551365e-06,0.49836222671054503,62.5,0.027741949260243648,0.2842331201910666,57.14285714285714,1.3787920051877438,2.9361264927989437,70.0,8.514781887602563e-08,0.3222833298363064,75.0,2.5891662136852485e-05,1.1207833739483644,66.66666666666666,2.8228705883654053e-07,0.5859509434989008,84.21052631578947,8.763114341112253e-09,0.25966162059074244,85.5,0.013629113343844288,0.07530334610638803,92.5,0.017184417604866997,0.16419838030557174,85.5,0.0005752570441464888
84,8.909360449539954e-08,0.3699917917320112,71.42857142857143,0.5048184966248838,72.72727272727273,9.335833792366821e-05,1.9550063926927599,33.33333333333333,0.00016436131918466846,0.8832524470358125,56.25,0.0036556770663749355,1.4483504741099902,62.5,0.2761244033175839,0.1957401597811677,75.0,8.220999500530293e-05,0.4087621032482485,28.57142857142857,1.1171434344220331e-05,1.3205272094922946,70.0,2.9310790477387924e-06,0.4394233111799132,62.5,3.073182168855734e-08,1.6840089472812443,66.66666666666666,4.593819469936334e-08,0.6218025205589514,84.21052631578947,2.6699430443718412e-08,0.2444652325060953,85.5,8.311470388406812e-07,0.07772195161177237,93.5,0.00038769067103182656,0.1182769869532852,86.5,9.435871617206898e-05
85,0.010844478897106593,0.2996052605302988,71.42857142857143,0.3916235012018564,54.54545454545454,0.0030075177209874255,1.71739711634509,25.0,0.019500923253984576,0.22534457582307693,75.0,1.2852380902365503,1.0498004975958442,75.0,0.7542764222728527,0.2426741477228412,87.5,1.4243681573746538,0.10703908345461856,57.14285714285714,0.012950895073322135,1.2036392834835674,70.0,1.5865866557916334e-08,0.3575820849663703,62.5,8.994326288319066e-05,0.31644496650510434,66.66666666666666,0.10702325565530779,0.6178950277340309,89.47368421052632,5.446894937673871e-08,0.21627821483373622,84.5,6.287320321149328e-05,0.07467572613646287,90.0,0.13976229686217562,0.10409786640790934,85.5,0.0410228186100841
86,0.0009641339650345307,0.42848072134824877,71.42857142857143,0.37148138324588403,54.54545454545454,6.022229273960669,1.231459780078308,33.33333333333333,6.979629577361795e-08,1.2883029160549633,56.25,5.623416975828196e-05,1.3387726996922338,62.5,0.0031540528907393226,0.17910938093688694,75.0,0.006078337890030948,0.08848159360516179,71.42857142857143,8.222611027103496e-05,0.6511003525037983,80.0,0.08866142577191172,0.3340537800544122,87.5,0.15603373059298406,0.5932994087243765,55.55555555555556,0.0009323088601583754,1.2259692248398013,84.21052631578947,8.589976397199812e-09,0.21216299383933632,85.0,0.0005980453946184068,0.06131245576180601,90.5,0.000805178363229713,0.09385346598605082,88.0,0.0004153796975652765
87,1.2518425284779425e-06,0.5660025121185785,71.42857142857143,0.5362811965838975,54.54545454545454,5.4365550808780455e-05,2.2258873062914883,50.0,4.693384011234997e-10,0.8301224944891663,43.75,0.025590919952293824,1.178426494809636,50.0,0.0007925850751218991,0.2724933058893338,75.0,0.030441676707391174,0.5408563246806757,42.857142857142854,0.2900157948990449,0.7182236403074075,70.0,1.7439207056936284e-09,0.2512859884469807,87.5,6.030782090222455e-07,0.6446303576649173,44.44444444444444,1.274134937180264,0.5441830932432982,89.47368421052632,7.46810021230352e-13,0.28156015608060597,85.5,0.0003822320042226125,0.08582877695509633,92.5,2.2562322349631642e-05,0.13470316505032442,87.0,2.5933533533805175e-08
88,1.2200914791826494e-05,0.21880018229201773,71.42857142857143,0.33005983940620776,63.63636363636363,8.865608791897017e-05,0.8697655611869801,33.33333333333333,5.352214148672996e-06,1.0425659739947601,50.0,0.00014047552656573504,1.6741865378801457,25.0,0.009192277497994242,0.18100623027190574,75.0,0.0025072055115033178,0.3437898255736838,57.14285714285714,6.871382384919709e-06,1.264342778902887,80.0,2.780219200218048e-07,0.2117851509944189,87.5,1.2381623985747975e-05,0.4560481098291549,66.66666666666666,1.549567656595011e-05,0.5930015995924535,73.68421052631578,3.2100262824207e-05,0.21500376947855773,84.5,2.205844920381999e-06,0.0887120651388651,86.5,0.0018852763449514478,0.16413250331191634,83.5,0.016171689197173215
89,6.104028303714291e-06,0.4203148163020254,71.42857142857143,0.16116422720051884,72.72727272727273,3.2243306141266836e-07,2.0017111131144967,50.0,1.2215997739789441e-07,1.0425257618932053,50.0,1.1998818191494604e-06,1.4422923227096405,50.0,2.7655288807311874e-06,0.3536318563308442,62.5,0.0003617107977093477,0.38285575332336164,42.857142857142854,0.00019072380376163191,0.7024337320923558,80.0,3.076254617757843e-06,0.22821936248510835,75.0,1.6514606516774658e-05,0.8238224965666296,55.55555555555556,2.383664593355304e-09,0.6254404436449649,78.94736842105263,9.452869074347363e-08,0.2550792384497186,84.5,0.1297925018193461,0.08821898057220165,91.0,0.32421315914022986,0.12136966910748359,84.0,0.004793979931680562
90,0.000504793607821131,0.6125560015391593,71.42857142857143,0.15337525142952255,63.63636363636363,1.2093889867401352e-07,1.1269291933667136,33.33333333333333,0.00021449539078088992,1.1184602008495497,50.0,0.012686802742647368,1.3884526833763378,50.0,9.767661268257436e-05,0.9415236587301465,50.0,1.8674852433799364e-05,0.22092777052107787,71.42857142857143,0.00014299767339816824,0.6342832083163792,70.0,0.08766978116365004,0.37755930509715274,75.0,3.420918547551317e-10,0.5232861099837548,66.66666666666666,4.5412567843745385e-05,0.6878855338734317,78.94736842105263,3.73029936439875e-07,0.26419192716950396,85.0,3.446758563234286e-05,0.09579094005657642,89.5,2.1159463596379277e-06,0.13838414340970567,84.5,3.613510837867236e-05
91,0.3757748090007588,0.290216957247743,71.42857142857143,0.4396494660914341,72.72727272727273,0.8538634547643696,0.8643939181388794,25.0,0.0007338767229287938,0.9293778261427401,50.0,6.784531418915836e-05,1.0300967942225738,50.0,0.0001504303704751983,0.2323284109949009,87.5,1.543476930781547e-06,0.7432648921863553,57.14285714285714,0.40480379628507585,0.9473583967893934,80.0,0.0001456486622660146,0.1701317509181037,87.5,0.0003854274536036019,0.6082603995025296,55.55555555555556,7.117573246766558e-05,1.2555261890761815,73.68421052631578,0.00011163488657702452,0.21528013423556489,85.5,0.22785421765826128,0.07249236290818356,91.0,1.35680534491355e-05,0.09740847268681833,85.0,0.00023100793220897427
92,0.0018512494573878747,0.5965072808554283,71.42857142857143,0.2692405813316855,54.54545454545454,6.542496144422353e-07,0.9354504773960639,25.0,3.031476430089033e-06,0.94945953122146,56.25,4.59653801932893e-05,1.264848188100584,50.0,0.00018468438428301395,0.37218999056906343,75.0,1.683407756859257e-06,0.2221939168201131,71.42857142857143,8.396517068136918e-05,2.3872290259174234,70.0,8.083861202790016e-08,0.2754529105430989,87.5,5.716502123284663e-08,1.0184220226188507,55.55555555555556,6.415049438277292e-05,0.7127089566021461,73.68421052631578,2.9011987766847205e-05,0.24815386805571563,85.5,1.0012215831213748e-06,0.06580157688983332,92.5,0.00011075854511506019,0.08950123398943044,88.0,3.7031757501318727e-06
93,4.673848909692974e-06,0.0955655807465416,71.42857142857143,0.6127289419305426,63.63636363636363,7.79243168540792e-05,1.0257269248731007,41.66666666666667,1.3330167099230052e-05,0.7234520017266184,43.75,5.08889251263006e-07,1.0132884801526525,50.0,4.659772560768322e-06,0.3683451055516978,75.0,0.00012477297516066683,0.32902546736074606,42.857142857142854,0.00040981554072258965,0.6018486718253273,70.0,2.3370023348943497e-07,0.34689624451551665,62.5,3.418824989660526e-05,0.4747599510954321,66.66666666666666,4.0230481030764116e-09,0.5577638465384238,73.68421052631578,6.632294353446582e-07,0.27902597039702254,84.5,2.7720798922256415e-06,0.07504236104984285,92.5,0.00045894183285275186,0.1257128251186617,85.0,1.430226497325657e-07
94,0.007823535876412983,0.07101454470642328,71.42857142857143,0.5380138822369862,63.63636363636363,1.1738711529456506e-05,2.2371714942035106,50.0,4.6134046995166783e-08,0.9446146550555885,43.75,1.3217247282522075e-08,1.2365061792014307,62.5,0.3196379536829711,0.09347886933055545,87.5,7.505558928719237e-05,0.2896307410680115,57.14285714285714,2.150066964284417e-06,0.5996929355366685,80.0,5.502387738174352e-05,0.24021560713615617,87.5,2.428862168255469e-07,2.338069978532344,55.55555555555556,2.5084735075023807e-06,0.7674115175347339,68.42105263157895,3.0011918775339855e-06,0.23988507331716247,84.5,0.32126707192906667,0.10653512133207642,87.0,1.6194908783217554e-05,0.17076114715789992,85.0,7.089667840980965e-09
95,7.4027222918001e-05,0.36111899679423043,71.42857142857143,0.3315510040941463,72.72727272727273,0.38630753216474406,1.2286543064650812,58.333333333333336,2.589239105727494e-06,0.8722802254062119,43.75,1.5800797652686243e-06,1.0917811043250072,37.5,4.027989724169109e-06,0.23641155597024696,87.5,0.00030860102536620223,0.30986658012315527,57.14285714285714,0.00011305300426839194,2.0530898740596566,70.0,0.0004714661531138935,0.20263135855006809,87.5,0.000465492200547042,0.40404924402244746,66.66666666666666,5.268911238891009,0.6670242385676147,78.94736842105263,2.7088727894126533e-05,0.24552743416926068,84.5,1.6714663446907993e-06,0.11253281859429143,90.5,4.602748645727786e-05,0.17042608117371433,83.5,0.754897208714492
96,7.745455685315207e-06,0.334856894617004,71.42857142857143,0.18524510719649065,72.72727272727273,0.0001918134462074619,1.1522164025535602,33.33333333333333,9.03274705674278e-09,0.8633024080550574,56.25,0.00019787940346631286,1.1602191989720112,37.5,6.189408967679771e-05,1.040712987105847,50.0,2.0685962148201974e-05,0.2203577458225002,57.14285714285714,6.198035502811724e-07,1.0983356017457502,70.0,1.3939344329156075e-06,0.3270388323593587,87.5,1.2098659000310355e-07,0.38508759852898256,66.66666666666666,8.626231809840827e-05,0.5428529155656254,73.68421052631578,4.154039262826723e-05,0.2481055115222034,84.5,0.00015462757159538537,0.09595213130851125,90.5,0.00024760640389668204,0.1443818244646168,86.5,1.0461904311328669e-05
97,0.09821809859501678,0.42254655526516965,71.42857142857143,0.5656187458658989,54.54545454545454,1.5300378825741072,2.739834523148742,58.333333333333336,7.714066494777078,0.8143809099011761,37.5,0.0011731064176649414,1.082668328341676,50.0,0.00018152011009277434,0.6829563755314886,62.5,0.01725124235114978,0.20338312128974262,57.14285714285714,3.484033886851783e-05,0.6176270779251857,70.0,1.3787594000712818e-09,0.24485436704665958,75.0,6.733720084919575e-06,0.5768706487104879,66.66666666666666,5.596021798824735e-07,0.549436728135934,78.94736842105263,2.361538830440818,0.2631834902734769,85.5,0.0010029499663035707,0.07761539788725509,92.5,7.651387847332068e-05,0.11941455949716508,85.5,0.00011018279703602107
98,6.948643351167734e-05,0.47596385430229915,57.14285714285714,0.508456615079584,54.54545454545454,2.764335549618249e-07,0.6530666454575873,58.333333333333336,1.4177780438866539e-05,0.9395567434539362,50.0,9.786994171343498e-06,1.0306204999589201,37.5,1.4217579500687118e-05,0.8085380801287102,62.5,1.6991277365953036e-06,0.24553402303344382,57.14285714285714,1.566291069208347e-06,1.3112615518893282,80.0,3.3850548403987426e-08,0.16536595815394647,87.5,1.8972884204888043e-05,0.43421755220638164,66.66666666666666,5.121120191951552e-10,0.5526661216057543,73.68421052631578,2.9525856127616946e-05,0.2090283112584633,86.5,0.002181394292232529,0.07005004538819547,93.0,5.1280253775032086e-05,0.10596229782750301,86.0,1.1739645835045227e-05
99,0.0005867196579994193,0.4151602620643037,57.14285714285714,0.16452035183976416,72.72727272727273,0.001581018865780777,0.7417665022734498,50.0,3.4314410215080357e-07,0.9208642797038142,50.0,5.51831494689535e-06,1.0283136658475396,50.0,8.818221943738052e-07,1.0174411372797247,50.0,2.7867631754047546e-07,0.2603190683788836,57.14285714285714,2.0818129978874654e-06,0.48673270828540527,80.0,0.08479604631883216,0.2588443840743614,87.5,1.9688740359612353e-06,0.4876983516660212,66.66666666666666,3.1775518069101744e-05,0.6254857180478396,68.42105263157895,5.252522366647368e-06,0.277050114421387,85.0,0.001450206983948551,0.07215187030310052,92.5,2.28328416967125e-05,0.1298035601120557,85.5,0.0005054071382649938
