,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,213.56071122256805,274.5641609586129,0.0,0.0,0.0,0.0,0.0,1.6733018756957179,0.0,0.0,0.0,0.0,0.0,0.8657056009170895,2.673431304228147,0.0,0.0,0.0,0.0,0.0,1.1604032651935199,15.097672681269525,0.0,0.0,0.0,0.0,0.0,13.438995398846334,2.4714047472635947,0.0,0.0,0.0,0.0,0.0,1.9329631043645006,55.312174045754226,0.0,0.0,0.0,0.0,0.0,4.971870527467111,68.39593403900504,0.0,0.0,0.0,0.0,0.0,0.04720075083353751,25.77765915704849,0.0,0.0,0.0,0.0,0.0,34.47296716028674,51.93171239538589,0.0,0.0,0.0,0.0,0.0,167.60533760473453,314.06895538413994,0.0,0.0,0.0,0.0,0.0,188.97370903721287,136.3013256230247,0.0,0.0,0.0,0.0,0.0,26.619741517302415,19.123894211233193,0.0,0.0,0.0,0.0,0.0,42.19561007735261,74.80253533784656,0.0,0.0,0.0,0.0,0.0,6.669128608114442,573.068765169598,0.0,0.0,0.0,0.0,0.0,823.6478218707007,58.42845721110168,0.0,0.0,0.0,0.0,0.0,55.74617662053955,148.52573266135198,0.0,0.0,0.0,0.0,0.0,115.21361553070832,38.541144428346065,0.0,0.0,0.0,0.0,0.0,50.768742647905455
10,154.45825428776587,229.51907929948885,0.0,0.0,0.0,0.0,0.0,7.1100991316926265,0.0,0.0,0.0,0.0,0.0,0.6377183035396731,7.389697879717882,0.0,0.0,0.0,0.0,0.0,3.957956284561785,37.62840989062397,0.0,0.0,0.0,0.0,0.0,22.74347688518547,2.5889773791456796,0.0,0.0,0.0,0.0,0.0,0.3844046532635526,49.46754359064602,0.0,0.0,0.0,0.0,0.0,7.557330349551566,37.14093438721645,0.0,0.0,0.0,0.0,0.0,104.77473856552248,17.21373401997995,0.0,0.0,0.0,0.0,0.0,102.30052808922963,51.645575922745536,0.0,0.0,0.0,0.0,0.0,16.118658761228392,284.6752298586131,0.0,0.0,0.0,0.0,0.0,57.453070803135,121.45881947220688,0.0,0.0,0.0,0.0,0.0,39.089765782961265,16.8495284244844,0.0,0.0,0.0,0.0,0.0,37.918583201943,66.53308957832516,0.0,0.0,0.0,0.0,0.0,2.6123140968197265,174.90839909157611,0.0,0.0,0.0,0.0,0.0,226.87126779311922,111.68513964783389,0.0,0.0,0.0,0.0,0.0,30.79102341832865,156.9099410008409,0.0,0.0,0.0,0.0,0.0,96.98546318562111,39.60826515147726,0.0,0.0,0.0,0.0,0.0,56.16675938329125
11,43.588444839689316,215.65093731282997,0.0,0.0,0.0,0.0,0.0,1.890437727022382,0.0,0.0,0.0,0.0,0.0,0.5226071233137336,2.8608404091406583,0.0,0.0,0.0,0.0,0.0,1.4036746786828314,20.471267034307377,0.0,0.0,0.0,0.0,0.0,6.678335101783686,3.933095129510195,0.0,0.0,0.0,0.0,0.0,3.525319484118723,64.43541531736858,0.0,0.0,0.0,0.0,0.0,4.5787914740454845,40.66645510058433,0.0,0.0,0.0,0.0,0.0,64.68552439082588,14.20863394389193,0.0,0.0,0.0,0.0,0.0,44.256817328574456,48.358650879960386,0.0,0.0,0.0,0.0,0.0,100.14231220818067,286.0758647708427,0.0,0.0,0.0,0.0,0.0,95.15403818803073,145.84399266532716,0.0,0.0,0.0,0.0,0.0,40.062183873622224,16.64944439156884,0.0,0.0,0.0,0.0,0.0,33.98153235187632,89.50069529869292,0.0,0.0,0.0,0.0,0.0,50.158151194060956,120.21644468339483,0.0,0.0,0.0,0.0,0.0,129.16439206879988,61.96553198797132,0.0,0.0,0.0,0.0,0.0,64.20568026632078,125.84074388726113,0.0,0.0,0.0,0.0,0.0,42.073253067837605,39.726971878324704,0.0,0.0,0.0,0.0,0.0,63.522010114630646
12,125.19685458175562,265.68384888751905,0.0,0.0,0.0,0.0,0.0,2.681176177778168,0.0,0.0,0.0,0.0,0.0,2.27739358703361,5.136410660997405,0.0,0.0,0.0,0.0,0.0,8.298110759825787,16.415328984346505,0.0,0.0,0.0,0.0,0.0,2.608253657472123,1.7565006000299048,0.0,0.0,0.0,0.0,0.0,1.0911285990721793,55.970067896654925,0.0,0.0,0.0,0.0,0.0,2.485945666078191,38.910348828750244,0.0,0.0,0.0,0.0,0.0,175.15916302512997,10.369108515064477,0.0,0.0,0.0,0.0,0.0,28.86326808144656,46.176998599540475,0.0,0.0,0.0,0.0,0.0,129.71992195375938,218.61072992848986,0.0,0.0,0.0,0.0,0.0,74.58186026854261,115.36361524949874,0.0,0.0,0.0,0.0,0.0,59.56260201013865,16.687793366261847,0.0,0.0,0.0,0.0,0.0,3.0521155133442583,68.7916368139823,0.0,0.0,0.0,0.0,0.0,8.144248304947299,97.03175467476358,0.0,0.0,0.0,0.0,0.0,53.549676560900195,73.97586868044978,0.0,0.0,0.0,0.0,0.0,84.42820952179547,152.94361945964414,0.0,0.0,0.0,0.0,0.0,65.22557703909577,33.81518522276707,0.0,0.0,0.0,0.0,0.0,26.718908935943837
13,89.47731110089431,303.745348219122,0.0,0.0,0.0,0.0,0.0,8.694460453932514,0.0,0.0,0.0,0.0,0.0,26.913015587547946,1.881681670074692,0.0,0.0,0.0,0.0,0.0,1.3136205216530303,9.167326394302904,0.0,0.0,0.0,0.0,0.0,3.55828117442746,4.1739424335132,0.0,0.0,0.0,0.0,0.0,6.190476914797196,53.77628793054239,0.0,0.0,0.0,0.0,0.0,0.22152148576350736,38.41187784775669,0.0,0.0,0.0,0.0,0.0,32.504326337315895,9.620733637437509,0.0,0.0,0.0,0.0,0.0,36.555350928881445,42.512049709003364,0.0,0.0,0.0,0.0,0.0,35.10574668694251,178.889830573201,0.0,0.0,0.0,0.0,0.0,65.18060906799867,68.2580946092076,0.0,0.0,0.0,0.0,0.0,57.98972411972578,41.301168651454844,0.0,0.0,0.0,0.0,0.0,7.442609395721316,64.34526703097993,0.0,0.0,0.0,0.0,0.0,50.39438295937999,63.36092222627339,0.0,0.0,0.0,0.0,0.0,143.48312193722467,60.705027751306396,0.0,0.0,0.0,0.0,0.0,14.60819434224876,135.4787921703602,0.0,0.0,0.0,0.0,0.0,51.39873814826486,32.610851182855804,0.0,0.0,0.0,0.0,0.0,43.7175080309232
14,237.19367577385052,238.92970403027783,0.0,0.0,0.0,0.0,0.0,6.793780760561245,0.0,0.0,0.0,0.0,0.0,7.392899486286534,2.1023889853897244,0.0,0.0,0.0,0.0,0.0,1.0419641364691052,15.02566291907361,0.0,0.0,0.0,0.0,0.0,6.368345089116436,5.1989429508325635,0.0,0.0,0.0,0.0,0.0,4.107493598757462,65.6665069290335,0.0,0.0,0.0,0.0,0.0,44.69473170985813,67.90074499691492,0.0,0.0,0.0,0.0,0.0,89.35880489029093,15.114297296608433,0.0,0.0,0.0,0.0,0.0,31.379840638485955,34.57801590459389,0.0,0.0,0.0,0.0,0.0,86.32017805804757,136.82831824216663,0.0,0.0,0.0,0.0,0.0,95.56827903540739,57.586416913483134,0.0,0.0,0.0,0.0,0.0,18.191887880654104,25.7198440256393,0.0,0.0,0.0,0.0,0.0,2.0355426367799954,63.35448164889207,0.0,0.0,0.0,0.0,0.0,72.07340187899028,68.30459777327276,0.0,0.0,0.0,0.0,0.0,164.27662550384724,105.7018353206802,0.0,0.0,0.0,0.0,0.0,20.64328488810154,120.01773754843387,0.0,0.0,0.0,0.0,0.0,166.66432288673627,33.77539841786491,0.0,0.0,0.0,0.0,0.0,40.961590019644994
15,58.37339648177042,191.3075014232794,0.0,0.0,0.0,0.0,0.0,1.0186497133112409,0.0,0.0,0.0,0.0,0.0,0.16043373781971773,2.5628107495041834,0.0,0.0,0.0,0.0,0.0,1.564339515516139,8.998761359701344,0.0,0.0,0.0,0.0,0.0,6.73016411176404,8.033717595803116,0.0,0.0,0.0,0.0,0.0,2.9088935903129522,52.282940762979486,0.0,0.0,0.0,0.0,0.0,11.653182134248336,44.16033361351574,0.0,0.0,0.0,0.0,0.0,4.189123480054803,36.70674463645671,0.0,0.0,0.0,0.0,0.0,40.369594193968645,45.76463629930697,0.0,0.0,0.0,0.0,0.0,81.72833983493017,159.2168876363973,0.0,0.0,0.0,0.0,0.0,49.48147433991473,49.883444022339205,0.0,0.0,0.0,0.0,0.0,17.10345655943059,37.38399975099152,0.0,0.0,0.0,0.0,0.0,8.504786686024602,66.34811116191322,0.0,0.0,0.0,0.0,0.0,45.4388543984077,32.940572581600286,0.0,0.0,0.0,0.0,0.0,73.49481241906307,88.12096602632224,0.0,0.0,0.0,0.0,0.0,22.872695996068042,130.17024221368473,0.0,0.0,0.0,0.0,0.0,46.12279507068148,27.84776981352266,0.0,0.0,0.0,0.0,0.0,28.116072064195606
16,198.65244164936811,203.13095673559684,0.0,0.0,0.0,0.0,0.0,5.192227919133228,0.0,0.0,0.0,0.0,0.0,4.006784999215859,16.530600650469406,0.0,0.0,0.0,0.0,0.0,9.631571769430268,8.952671806188714,0.0,0.0,0.0,0.0,0.0,6.7031823283010965,2.7281714392569705,0.0,0.0,0.0,0.0,0.0,3.2749352749059235,78.36332170921844,0.0,0.0,0.0,0.0,0.0,27.08819928743136,25.792907366508008,0.0,0.0,0.0,0.0,0.0,17.130139453036435,43.60682988180915,0.0,0.0,0.0,0.0,0.0,38.59974929689593,47.99940132780748,0.0,0.0,0.0,0.0,0.0,31.11839123166711,157.7964429271192,0.0,0.0,0.0,0.0,0.0,48.62417700611845,60.87269669940384,0.0,0.0,0.0,0.0,0.0,22.817839026629233,19.001946258725738,0.0,0.0,0.0,0.0,0.0,6.624833802956337,57.2995885928317,0.0,0.0,0.0,0.0,0.0,40.92369160144161,35.89557976627698,0.0,0.0,0.0,0.0,0.0,87.84485325858844,68.85791331755959,0.0,0.0,0.0,0.0,0.0,43.86060382189172,138.06809884394207,0.0,0.0,0.0,0.0,0.0,23.01013396825374,28.442843780341253,0.0,0.0,0.0,0.0,0.0,11.495564123281653
17,33.99242019029824,159.4639362673922,0.0,0.0,0.0,0.0,0.0,10.608852429252442,0.0,0.0,0.0,0.0,0.0,7.117348092235104,21.012200616134503,0.0,0.0,0.0,0.0,0.0,16.43119982850898,19.916381129886418,0.0,0.0,0.0,0.0,0.0,9.23610307074803,27.900066722942086,0.0,0.0,0.0,0.0,0.0,1.9276909458428286,61.53455946247529,0.0,0.0,0.0,0.0,0.0,18.543444431239468,74.72851994831912,0.0,0.0,0.0,0.0,0.0,0.2935521899496615,117.14266896259905,0.0,0.0,0.0,0.0,0.0,22.034004662606268,100.91742140044244,0.0,0.0,0.0,0.0,0.0,42.980586703432806,147.12834080400654,0.0,0.0,0.0,0.0,0.0,41.61941331272689,64.83889969245087,0.0,0.0,0.0,0.0,0.0,43.85526874571049,16.752236988987026,0.0,0.0,0.0,0.0,0.0,2.943906706810227,84.04286396992535,0.0,0.0,0.0,0.0,0.0,26.594082484258866,177.25235931509943,0.0,0.0,0.0,0.0,0.0,90.95793926878505,355.3233697564262,0.0,0.0,0.0,0.0,0.0,207.6401276549845,277.87562691123435,0.0,0.0,0.0,0.0,0.0,33.941749492884306,36.21980442143547,0.0,0.0,0.0,0.0,0.0,16.724633422901128
18,59.449606684652444,275.99399042451955,0.0,0.0,0.0,0.0,0.0,7.134684910846473,0.0,0.0,0.0,0.0,0.0,1.1787969863629266,2.034024914411983,0.0,0.0,0.0,0.0,0.0,6.203492684005278,14.854182604823421,0.0,0.0,0.0,0.0,0.0,10.304968599014751,2.9026052420064827,0.0,0.0,0.0,0.0,0.0,2.9940932554191972,87.8084828571393,0.0,0.0,0.0,0.0,0.0,7.756300298461503,20.52895143538467,0.0,0.0,0.0,0.0,0.0,28.8853027234144,37.816562699770834,0.0,0.0,0.0,0.0,0.0,33.19687207588057,65.02479328043951,0.0,0.0,0.0,0.0,0.0,34.37355227590219,218.93948463833567,0.0,0.0,0.0,0.0,0.0,11.04000945114432,144.533417643565,0.0,0.0,0.0,0.0,0.0,25.536845977330813,25.12468721013807,0.0,0.0,0.0,0.0,0.0,17.08336599490845,79.24870742485065,0.0,0.0,0.0,0.0,0.0,4.68007070462271,126.5398736652849,0.0,0.0,0.0,0.0,0.0,122.597862079062,65.84708530106059,0.0,0.0,0.0,0.0,0.0,51.24264447881928,192.15022415185908,0.0,0.0,0.0,0.0,0.0,66.53732887545041,70.27323778478883,0.0,0.0,0.0,0.0,0.0,17.310118636487395
