,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.6966285669079604,0.6937774213356598,44.44444444444444,0.34375,0.0,0.0,0.0,0.7137201818202175,54.54545454545454,0.13333333333333333,0.7333333492279053,0.6190476417541504,0.9000000059604645,0.443028685078334,0.6920103349594382,63.63636363636363,0.6166666666666667,0.1666666567325592,0.5,0.10000000149011612,0.6924719470412459,0.7574040353171191,50.0,0.65625,0.6666666865348816,0.5,1.0,0.8609943927190458,0.6196399682528368,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,1.0172727737298461,0.6945362968277958,16.666666666666664,0.0,0.2857142686843872,0.25,0.3333333432674408,0.6928696673057151,0.6917670747053094,71.42857142857143,0.3,0.0,0.0,0.0,0.6901838915486809,1.2062451082563845,60.0,0.34375,0.0,0.0,0.0,1.7802405360166194,0.9503260923984486,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.6551344834993222,0.6931870066789002,52.63157894736842,0.3541666666666667,0.0,0.0,0.0,0.690231736929491,0.7373316184487207,50.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.738845209197991,0.6461021631794297,60.0,1.0,0.6666666567325592,1.0,0.6000000014901161,0.36860663614063727,0.6210617679518311,70.0,0.75,0.8636363744735718,0.7857142984867096,1.0,1.4493216946347238
10,0.6934931066668166,0.692793570494969,66.66666666666666,0.59375,0.375,0.375,0.375,0.8021877721177557,63.63636363636363,0.2,0.7846153974533081,0.6458333432674408,1.0,1.153800655205543,0.6373837564323472,63.63636363636363,0.84375,0.20000000298023224,0.5,0.125,0.680830626936536,0.7413407715364606,56.25,0.5833333333333334,0.6388888955116272,0.559523805975914,0.9166666567325592,0.6853554943264185,0.648040177037257,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.6863483212449991,0.695381293849966,0.0,0.0,0.0,0.0,0.0,0.6947045406489455,0.6942425811497124,14.285714285714285,0.1,0.0,0.0,0.0,0.658951993131002,0.9680955792788764,60.0,0.41666666666666663,0.0,0.0,0.0,0.4639243112469466,0.8588996842598731,42.857142857142854,0.16666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6928617368406484,0.6931444862143789,52.63157894736842,0.5625,0.0,0.0,0.0,0.6944696762425978,0.6971838701474953,50.0,0.71875,0.6666666865348816,0.5,1.0,1.054254284365616,0.5764940748717173,70.0,0.9333333333333333,0.7857142984867096,1.0,0.7000000029802322,0.6610574681815267,0.6349359800962059,60.0,0.8,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.6100598557193433
11,0.6881403681651566,0.7088146963257443,44.44444444444444,0.4375,0.0,0.0,0.0,0.8147639984715515,63.63636363636363,0.5,0.6785714328289032,0.5416666716337204,1.0,0.39648402970679947,0.6907544212604644,54.54545454545454,0.7166666666666667,0.0,0.0,0.0,0.6439290054269586,0.6956830835762622,43.75,0.4375,0.4886363744735718,0.4107142984867096,0.625,0.5816351675404785,0.7804350602747516,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.8038513439013422,0.6941506948468773,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.6853176189903181,0.6922683200292711,71.42857142857143,0.5,0.0,0.0,0.0,0.6895235071990375,0.8553198386612845,60.0,0.2,0.0,0.0,0.0,0.8905392387376354,0.8964662097522769,14.285714285714285,0.25,0.25,0.20000000298023224,0.3333333432674408,0.9890056897042351,0.6930440717598777,57.89473684210527,0.5222222222222223,0.2666666905085246,0.26666667064030963,0.26666667064030963,0.6927414103065813,0.7911159589529009,50.0,0.55,0.38461539149284363,0.3125,0.5,0.6183094596583735,1.2555242394394863,50.0,0.6875,0.20000000298023224,0.5,0.125,0.17521515559881587,0.7195321667711593,60.0,0.5,0.25,0.5,0.1666666716337204,0.4811500044588136
12,0.69230274635389,0.6936425915144901,44.44444444444444,0.46875,0.0,0.0,0.0,0.792643426613397,54.54545454545454,0.2,0.6500000059604645,0.6666666865348816,0.7000000029802322,0.349947354253652,0.6930055961071513,54.54545454545454,0.35,0.1428571492433548,0.25,0.10000000149011612,0.693727774769037,0.7129148069021447,50.0,0.5333333333333333,0.0,0.0,0.0,0.5739346352064476,0.6413079005474864,50.0,0.7333333333333333,0.6666666865348816,0.5714285969734192,0.800000011920929,0.5420712424041682,0.9641843661926545,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,1.3874917767745787,0.6896162163217597,71.42857142857143,1.0,0.0,0.0,0.0,0.5534100743968253,0.811322911990333,60.0,0.375,0.0,0.0,0.0,0.3964636062228412,0.9978612747162927,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.9197965219915613,0.7463450444714005,42.10526315789473,0.5777777777777778,0.5564102629820505,0.4146825472513835,0.8888888955116272,0.7805060397706285,0.9108180620843391,50.0,0.15625,0.0,0.0,0.0,1.1385905183148686,1.384443054386511,50.0,0.71875,0.20000000298023224,0.5,0.125,0.2888464151161034,0.7031041091823379,60.0,0.3333333333333333,0.2857142984867096,0.5,0.20000000298023224,0.5406611829961091
13,0.6927457644525403,0.6930658378504552,55.55555555555556,0.53125,0.5,0.5,0.5,0.8371269757939511,63.63636363636363,0.48333333333333334,0.7846153974533081,0.6458333432674408,1.0,0.505965710188639,0.6928671493834657,63.63636363636363,0.6166666666666667,0.3333333432674408,0.375,0.30000001192092896,0.6925797326091268,0.813838582879277,50.0,0.5666666666666667,0.6166666895151138,0.5000000149011612,0.8333333432674408,0.25426681437078663,0.7436235641798301,62.5,0.8,0.7692307829856873,0.625,1.0,1.5835387522513498,0.6954526405743383,16.666666666666664,0.0,0.2857142686843872,0.25,0.3333333432674408,0.6909668849105998,0.7034322324610651,42.857142857142854,0.3,0.0,0.0,0.0,0.6930017875973045,0.9307221341341382,60.0,0.16666666666666666,0.0,0.0,0.0,0.5550619012344941,0.7301884192949541,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.6881903127496848,0.6931210036561083,57.89473684210527,0.6666666666666666,0.13333333532015482,0.3333333333333333,0.08333333333333333,0.689541445458245,0.7418681436210901,50.0,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.7829223562904297,0.41177004230009795,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,0.5211205109557635,0.7416270311126681,70.0,0.5,0.7500000298023224,0.6071428656578064,1.0,1.0901686394386676
14,0.7402104748298477,0.6926799259834097,55.55555555555556,0.625,0.6666666716337204,0.75,0.625,0.8394037487134024,54.54545454545454,0.6666666666666666,0.7333333492279053,0.6190476417541504,0.9000000059604645,0.5512664496756815,0.6932611037288877,45.45454545454545,0.41666666666666663,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6923693740997091,0.6717058603378836,50.0,0.4,0.5274725258350372,0.4375,0.6666666716337204,0.6542855721129437,0.8711479907771942,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.49370538435151096,0.8525245550928476,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.4719151266944983,0.6479766319401528,71.42857142857143,0.3,0.0,0.0,0.0,0.703631472593393,0.9897966875461058,60.0,0.16666666666666666,0.0,0.0,0.0,0.3823239516937987,0.7824677727475393,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.6258897809406705,0.7320940911877971,47.368421052631575,0.5777777777777778,0.4595959583918254,0.380952388048172,0.5833333333333334,0.6572568075365511,0.7602449332759965,50.0,0.25,0.6666666865348816,0.5,1.0,0.5458110511635341,0.4600578529038626,70.0,1.0,0.7857142984867096,1.0,0.7000000029802322,0.6571389407015659,0.6545155696353182,60.0,0.71875,0.6969697177410126,0.7857142984867096,0.75,0.36198827454163207
15,0.692432365157261,0.6934214242658171,44.44444444444444,0.53125,0.1666666716337204,0.25,0.125,0.7928968053766514,54.54545454545454,0.46875,0.7727272510528564,0.7142857164144516,0.875,0.2796872245789795,0.691670561416688,54.54545454545454,0.875,0.0,0.0,0.0,0.6946907330629081,0.6824737849298217,56.25,0.5666666666666667,0.45000000298023224,0.5833333432674408,0.36666667461395264,0.7370107889137636,0.6217802863631974,62.5,0.7333333333333333,0.6666666865348816,0.75,0.6000000238418579,0.57886721111736,0.6951549193657741,50.0,0.0,0.6666666865348816,0.5,1.0,0.6936989033938623,0.6285964957963694,71.42857142857143,0.5,0.0,0.0,0.0,0.6342458068509333,0.9632379241642465,60.0,0.40625,0.0,0.0,0.0,1.0751565231277294,1.092854000433769,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.3910994881721423,0.6999546772076486,63.1578947368421,0.7999999999999999,0.6555555860201517,0.5444444517294565,0.9333333373069763,0.5151903421883836,0.7963797765304588,60.0,0.35,0.7999999821186066,0.7142857164144516,1.0,0.6463054533286816,0.2926423179164612,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.29690143487777626,0.6488495116874277,60.0,0.625,0.800000011920929,0.75,0.875,0.3884682234336245
16,0.6889121068714469,0.6911711334523455,66.66666666666666,0.59375,0.8333333432674408,0.800000011920929,0.875,0.9650018517927405,36.36363636363637,0.125,0.27272728085517883,0.30000001192092896,0.25,0.46313179867565624,0.6915425932538842,54.54545454545454,0.84375,0.0,0.0,0.0,0.6901624498095156,0.6993945987249987,62.5,0.5,0.4285714328289032,0.5,0.375,0.32352910480951796,0.5584774793376653,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.5550254255788927,0.6940523718453694,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.690142194185524,0.6889979996330886,71.42857142857143,0.5,0.0,0.0,0.0,0.7548585397892515,1.128059854351911,60.0,0.4375,0.0,0.0,0.0,0.4988218473065625,1.6424286820063065,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.6495052372135064,0.7322583896767044,63.1578947368421,0.8222222222222223,0.19047619899113974,0.3333333333333333,0.13333333532015482,0.567930521334309,0.9119329409454696,50.0,0.45,0.5000000149011612,0.6666666716337204,0.4166666716337204,0.43488779483105733,1.271965269132103,60.0,0.75,0.533333346247673,1.0,0.375,0.12819444097054072,0.8005472642382084,60.0,0.43333333333333335,0.3333333432674408,0.375,0.30000001192092896,0.7103434774320976
17,0.6940715571055334,0.6919814699101858,55.55555555555556,0.59375,0.6666666716337204,0.75,0.625,1.1162304392415172,45.45454545454545,0.5,0.5,0.75,0.4166666716337204,0.533057627082193,0.6933830293347776,54.54545454545454,0.46875,0.6333333551883698,0.5,0.875,0.6916131031880521,0.8846638266689171,56.25,0.59375,0.20000000298023224,0.5,0.125,0.5021175248760892,0.5106575009474675,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,0.508800187077581,0.7497015155058343,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.6908181723266814,1.0572691511235701,71.42857142857143,0.4,0.0,0.0,0.0,0.5807270904354943,1.2237451747777446,60.0,0.375,0.0,0.0,0.0,0.45557565725187255,1.1234364457755268,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.5981037260365937,0.7841090216404933,52.63157894736842,0.6833333333333332,0.0,0.0,0.0,0.4186515101782633,0.9235538988095866,40.0,0.15625,0.30000001192092896,0.25,0.375,0.4130741896381529,0.41322663493798084,70.0,1.0,0.7857142984867096,1.0,0.7000000029802322,0.4455239783634631,0.718029123294299,70.0,0.4,0.375,0.5,0.30000001192092896,0.1389607279658024
18,0.6929570407672093,0.6928469889093445,55.55555555555556,0.46875,0.6666666716337204,0.75,0.625,1.0963434777469163,45.45454545454545,0.48333333333333334,0.5555555820465088,0.75,0.45000000298023224,0.2772990681152521,0.6940375441958919,27.27272727272727,0.34375,0.0,0.0,0.0,0.6895616952828261,0.943274065575531,56.25,0.6333333333333333,0.25,0.5,0.1666666716337204,1.0845232687157456,0.4572701193709721,75.0,1.0,0.8333333730697632,0.7142857313156128,1.0,0.4462976092319257,1.1361526168804417,50.0,0.0,0.6666666865348816,0.5,1.0,0.36439335744288887,1.1958999969358133,71.42857142857143,0.4,0.0,0.0,0.0,0.03682349834521648,1.0917344248138818,60.0,0.16666666666666666,0.0,0.0,0.0,0.43804458680962544,0.6945066790687601,14.285714285714285,0.3333333333333333,0.25,0.20000000298023224,0.3333333432674408,0.6430959007586736,0.9185887408691545,52.63157894736842,0.5750000000000001,0.0,0.0,0.0,0.24540604606182945,0.9555460038081123,60.0,0.41666666666666663,0.7999999821186066,0.7142857164144516,1.0,0.6073200593326847,0.277033547582405,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.2693475326752136,0.6875055796439189,60.0,0.625,0.800000011920929,0.75,0.875,0.09910839330723212
