,SZ1,SZ1,SZ1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM
35,36.938830194609054,60.802177345613664,0.0,3.7170584305573415,0.0,0.6506221598632947,0.7996251691718824,0.0,2.219153165437469,2.4044217802914574,0.0,8.350257991208101,0.7846150740296839,0.0,5.114886457384034,26.54684690189892,0.0,72.31179731325301,6.679890567352934,0.0,20.9185285305072,52.68195767874387,0.0,52.096887893796506,22.66838367226323,0.0,27.583557988003495,19.085289388247066,0.0,22.622360603579526,23.539453933066234,0.0,131.9100781276026,7.878803628534804,0.0,27.627138310500033,1.044198843141761,0.0,1.1205815346487158,15.22763502917393,0.0,4.519637121904706,65.33483317844895,0.0,1.53014109074191,48.24744303635968,0.0,49.004121998033455,71.84427493136143,0.0,13.423676321402304,8.64958402091913,0.0,5.331556890758326
36,0.5814770635644786,16.802968836150683,0.0,0.20932007415041573,0.0,0.9332204596962336,0.9463355519305554,0.0,0.9123390791289673,1.2263004201440577,0.0,13.145314961537318,0.543319928750494,0.0,12.22057219744263,18.981358641015255,0.0,73.24728691289135,7.229192624211235,0.0,20.32954718458251,2.8135904741788966,0.0,18.04837217822558,16.945290908685916,0.0,31.180701350038014,10.01582234695111,0.0,49.79202381135136,25.508444508094303,0.0,6.627159869873631,8.662802490998587,0.0,11.864081891858714,1.9127446901109637,0.0,0.5517618191733855,9.259936639087266,0.0,3.9479534612948597,11.229988422061092,0.0,178.04180693639324,12.87310191198732,0.0,28.758458881333063,15.96821093936136,0.0,87.92221285559046,6.574505345787851,0.0,27.71466549405309
37,0.00564365860251024,25.571649774802406,0.0,0.19439589517992625,0.0,2.906133177234418,1.29927628219375,0.0,0.5096653227355415,2.261130005693773,0.0,11.219323987922143,0.21197219624459732,0.0,3.952054741759054,30.544940416270318,0.0,32.64984691147019,7.922853997882577,0.0,16.56551304454234,5.1724647531620755,0.0,146.20217362001745,17.80612809997818,0.0,1.2985531552624319,6.201401194404977,0.0,18.66908291286619,71.26475837239734,0.0,9.532240086369766,8.784063709560685,0.0,41.486855439794226,1.6393823685700963,0.0,7.8399569196887455,6.8521406248779115,0.0,17.834093273066646,23.360259445217203,0.0,114.47606249251879,14.800471275345066,0.0,30.321948064119415,20.50359871592551,0.0,15.435050359137025,17.86115158581624,0.0,8.755303676086564
38,1.75334655984163,25.830277335763746,0.0,0.39154927138725565,0.0,6.64161173088587,2.30762274981542,0.0,0.44623288078129614,1.530355360842631,0.0,14.57284602948532,1.8592518131972928,0.0,0.9224999481364898,37.829211743037604,0.0,39.89060763302779,8.354847200449267,0.0,50.74054331217556,5.591089535756629,0.0,54.14954101458176,15.72883634217965,0.0,2.4792581394960895,22.17629943306705,0.0,6.4994064295604845,51.73174411208987,0.0,4.703547664869542,7.190787824722929,0.0,69.55350026300027,6.40676787192833,0.0,0.1461218288228201,8.967755480627124,0.0,19.474416800605745,8.367178245836975,0.0,118.4596556609505,21.17991370462276,0.0,28.338345211618968,25.751895638494553,0.0,32.05311052315099,7.481833649974662,0.0,3.993657895731713
39,30.18608752239065,15.499278301262027,0.0,0.33340368383657454,0.0,8.961949731711373,1.0614706204013393,0.0,1.0867460997074816,2.084801388325091,0.0,5.311139164230694,0.24336095395976717,0.0,3.6709552272358352,19.942894619304475,0.0,14.11113583502514,8.455856950162644,0.0,0.8460759803566109,4.494070680921249,0.0,11.225327483828861,17.805357852824628,0.0,16.217903589782996,7.1616753892383205,0.0,19.1603876723457,37.578166869205134,0.0,4.7636596597172,13.349320632856168,0.0,3.951868813656182,1.223240919959292,0.0,23.17854090926517,12.516235764263254,0.0,2.4795781418494154,9.394251720947835,0.0,43.945392191308166,13.368460830985864,0.0,71.27712443597312,17.900478949962388,0.0,37.99447801480799,6.670269104462833,0.0,3.387186342162713
40,1.8759734218566868,6.661786130507912,0.0,0.5086669422796546,0.0,0.7468957985310611,0.359304794773011,0.0,1.4662160676651184,0.8529350466012986,0.0,2.836054608234811,0.4558165337348913,0.0,0.24788033538406082,47.61679442706284,0.0,8.681495460808756,7.766486845257355,0.0,15.943349815939778,2.841969252437485,0.0,18.519460890057857,15.153330277855783,0.0,8.4779664003154,10.745955679411946,0.0,13.174471644091676,51.25970609043875,0.0,1.9903199995241234,7.406202862060862,0.0,7.673038408207672,2.783471085599028,0.0,1.1044744818518273,7.304878203571093,0.0,0.28370963982889835,7.168239589323458,0.0,12.32533410325162,12.282879514652057,0.0,7.669034233802765,32.1509560868038,0.0,19.353908975602657,9.523791405313384,0.0,18.992254641403058
41,0.005102749242444466,7.98739723947491,0.0,0.1984702163673365,0.0,2.1111974383815446,0.2569020224293464,0.0,0.2764384527206899,1.4269544659079658,0.0,4.407261146233797,0.2412668265557737,0.0,1.7003640931520867,18.76548302202038,0.0,10.486780434101458,6.6764406114850585,0.0,2.3827006836914917,8.2211006414545,0.0,6.895154392261215,19.84433525153683,0.0,102.66742050689473,9.960799216194046,0.0,29.208705483105966,38.674837824143744,0.0,4.355420648018128,9.168064075726882,0.0,27.525884787249204,2.4359881859989634,0.0,2.0478591332886333,12.296355561319169,0.0,7.7555905712168,17.22025861317573,0.0,15.588534984413592,7.663514251283606,0.0,46.082074576009404,16.11727239856031,0.0,16.648634918804376,8.256488032644958,0.0,2.03597582083571
42,5.627040392235168,13.061725601348275,0.0,1.4217456331436826,0.0,6.4964874458312245,0.32748321574424927,0.0,0.25385943974701,0.9511547614744166,0.0,1.359604814847672,0.23632430955698336,0.0,8.43351214604301,20.65928780237723,0.0,17.228313723616786,10.47084454965551,0.0,1.6256531761286097,7.900011441277408,0.0,4.818227570577083,17.571878273002508,0.0,8.809323143753964,14.333300742240127,0.0,9.557901975787482,35.47921795209472,0.0,5.412436425529708,6.525439609146419,0.0,7.0163842987368135,2.9605530694137525,0.0,5.9244051679432,10.74253534207698,0.0,23.914834583724684,8.23529718197909,0.0,76.2830156826185,8.564972327177857,0.0,90.11693237397566,43.707246097408664,0.0,6.242334772418235,7.828178916569257,0.0,17.28407714057729
43,7.0883040168419935,10.354797163848907,0.0,0.1862568863410573,0.0,2.8672846103558443,0.18347271125858086,0.0,1.8991424196995916,1.032997133553538,0.0,1.396907524075108,0.2084220527552866,0.0,1.6929478946507548,27.773154839370005,0.0,13.725249301146738,7.667527562838666,0.0,1.3368101176318234,23.6235419677765,0.0,41.119963247171576,19.220669460474962,0.0,6.078557258977437,8.558763155304192,0.0,18.069689058841313,48.38232853553474,0.0,1.4313134737139264,9.405708420939098,0.0,5.476271651515856,1.8989700748047094,0.0,10.072577490208463,9.175478674777713,0.0,7.063690873412231,25.425468082829024,0.0,4.225762296352883,7.140344666436567,0.0,19.652583747799603,46.14332586759128,0.0,22.96586387696935,9.38468910635424,0.0,2.1875321555106275
44,25.84631089075757,15.061956107100416,0.0,0.783248492922386,0.0,5.089906419583824,0.49230304568530386,0.0,1.0371598653805505,0.828782527495382,0.0,1.494302078904052,2.007284823269929,0.0,1.6298335735987657,18.86793835079019,0.0,7.713901195981358,7.96842552941778,0.0,3.449544439586303,5.4030964826777925,0.0,7.473168306000267,18.95274813706748,0.0,12.15050245387525,9.18999883056458,0.0,12.7528016715905,39.337041353467505,0.0,5.701027689288876,6.6062043530255625,0.0,3.3007729998737343,2.984113389810985,0.0,3.292411543905196,15.231535773426037,0.0,42.77090867389114,31.44292067467695,0.0,66.64548044233766,5.097603091316385,0.0,20.588426028276174,19.089143181353784,0.0,11.845506177659352,6.588826073709409,0.0,4.724148617774777
45,147.75700071459246,6.172534518015525,0.0,0.16054478875144199,0.0,0.4515576961249222,0.311297911480327,0.0,6.188074918581522,5.277624326797516,0.0,2.0945582502071844,0.2205819916228809,0.0,4.579775412027332,21.942832337898523,0.0,6.813441073705294,7.203383008008928,0.0,0.4709964626080192,8.467194344689283,0.0,59.19767344923167,29.05680130784893,0.0,23.72037078986755,10.086152383768516,0.0,75.77790041830525,28.975848514729996,0.0,10.937433744300753,8.649113887606488,0.0,5.925600619825284,3.05138284888776,0.0,8.796928844060266,16.197842479966724,0.0,70.1830625684231,17.130180254483324,0.0,229.6332350033305,12.555467236863176,0.0,60.55267092214783,64.4003436509975,0.0,2.6075237104996747,7.529301620115439,0.0,14.640492032492723
46,7.192167895980962,13.244125699953482,0.0,0.4334073522130961,0.0,0.4541529617924753,0.6058391173966984,0.0,0.529178864600112,1.1630377619734897,0.0,3.6530909432398304,0.21363898086553676,0.0,1.3444907369690273,18.298052639167008,0.0,55.101744053976766,8.961753779514693,0.0,1.1133950494205505,5.618116486701021,0.0,2.991179401743365,16.307324989779215,0.0,14.558952484903992,9.268608950854858,0.0,29.026333696101457,19.329104178229706,0.0,6.823420038963828,6.382894868729597,0.0,27.834817422465996,1.9199626046127785,0.0,22.18221397300644,12.130939983850183,0.0,23.917047629936533,8.054802573139023,0.0,44.64131445897667,6.985282057380898,0.0,40.2549111810664,19.062002790877138,0.0,3.2360768094464447,7.454929028742664,0.0,2.719548665473139
47,10.846882499616196,8.733421514014506,0.0,1.169947879536903,0.0,0.2074242280970496,0.2473812753481693,0.0,0.19293445705001136,1.086531162307633,0.0,5.759459252533155,0.7827230457864588,0.0,2.6142345914225125,25.841738876401926,0.0,21.873094563905788,6.376361413649639,0.0,0.8257806386367047,3.669530143013544,0.0,50.05314441714363,18.62884310837478,0.0,3.443344029538732,6.401791837273467,0.0,3.352569598645576,38.07851605684333,0.0,18.93999607093897,7.474640618134275,0.0,10.072173728314318,4.632549187481235,0.0,4.5471065997611575,10.787614400891082,0.0,6.043083416649625,15.225516500131894,0.0,11.090051188391213,7.815937736009838,0.0,114.43729674363917,12.81327781460078,0.0,28.31464994726284,6.923399379237062,0.0,62.80184791211883
48,0.07954185087642314,8.851535849089988,0.0,0.36922383631793315,0.0,10.183836037610865,0.5091052484263912,0.0,3.05179232720768,1.0234441445002993,0.0,13.201217699688778,0.22883337613603916,0.0,2.614138517088251,18.82899651381146,0.0,12.34091844174822,7.194409705553174,0.0,3.9883331194966347,19.68505488550925,0.0,17.227359798381297,17.814809016903556,0.0,9.252573867669277,7.151576793013922,0.0,23.232475710269966,31.88869469375212,0.0,10.711954520849524,6.426229561692136,0.0,5.6953200399162265,1.3142491530501037,0.0,11.461126513550452,8.86722318733674,0.0,5.428454367448576,13.033729712968489,0.0,149.57299177108604,6.474857268548723,0.0,4.683086239702168,17.57958717274422,0.0,5.248514141547152,8.6756026278896,0.0,2.9369252128979486
49,16.397918787539357,9.137185576219268,0.0,1.660958666985146,0.0,4.575354972944996,0.3029885526446506,0.0,2.4130357824113147,1.6346764248459904,0.0,0.4839309725900927,2.3831944195098314,0.0,4.563384329110599,44.838778582476614,0.0,2.311077250453525,10.028218265249194,0.0,2.970355108689584,6.481598574094544,0.0,2.4989681301529543,20.321037530294877,0.0,21.5707695175661,8.83641253257519,0.0,43.44657629461733,95.38202364814381,0.0,10.422506748878556,28.015185036963437,0.0,7.849710700350365,10.015786864751664,0.0,8.11483122150665,8.692675965630015,0.0,14.42966107386865,46.79034491281543,0.0,24.504447867920778,9.965287233565855,0.0,39.50715482044552,56.194800680193964,0.0,23.58254990476216,14.171473849509603,0.0,6.1329478111726266
50,1.4095489744942298,29.557829149366828,0.0,2.4804898940823903,0.0,17.344712775049658,0.21525040391144468,0.0,0.7751166278482614,1.2382670573871761,0.0,2.7710342435959814,0.3157105682937679,0.0,1.1213232567742757,24.4593230492558,0.0,163.67404293332496,7.681147175181854,0.0,9.853672098731117,15.630076295257778,0.0,4.532367012000133,15.668710155856983,0.0,20.188460365212332,15.438866904980499,0.0,45.14929598642864,45.95288102204224,0.0,2.200304427453718,8.32148754721042,0.0,4.869378936988161,4.731273462360649,0.0,27.82078544552754,8.677863126242087,0.0,8.644331742353993,35.673943262245686,0.0,88.89450740955937,46.03097027687278,0.0,12.651406331842832,23.24813334199579,0.0,76.98969391517284,8.220876948840314,0.0,10.409167943323895
51,0.009993549087891657,10.983813766470012,0.0,0.15414038804770028,0.0,1.030034206371215,0.19203618016304147,0.0,0.9841444920872577,1.2813116859366807,0.0,2.4538751133638943,0.38887967597659223,0.0,1.3534883246705465,31.54844723213502,0.0,149.96308706739802,14.3175024562874,0.0,2.981501869619831,4.589486678561891,0.0,7.341970589740514,16.63229655795822,0.0,54.011299423817604,7.0285333684588185,0.0,173.07792763635996,85.96525749965103,0.0,2.2283831857809195,14.011387862933006,0.0,2.0301760040221857,2.4803265781520403,0.0,32.367627983252994,14.568660656469893,0.0,4.802059336937273,10.04735454266861,0.0,25.228461660220702,9.28469113985783,0.0,157.33235619743846,13.597188687491798,0.0,40.406776496018495,6.772640612804104,0.0,3.496607680636296
52,15.467634671800123,21.78308720983035,0.0,1.1108585872049872,0.0,0.7167559367132802,0.9816004195422146,0.0,7.906312025671463,1.2166544701227955,0.0,8.284225487955835,0.2983308791222826,0.0,0.13489811560125162,21.442960954454517,0.0,14.354024751219113,10.377931260655206,0.0,3.8085398764692635,9.658785442790329,0.0,6.236183241163327,18.665871056467132,0.0,33.433400334542284,8.788923860720699,0.0,10.895581455199714,24.5390604991935,0.0,31.851009955867102,5.613965575780771,0.0,1.8574804387429689,1.62081757958372,0.0,0.3167216821032135,7.402830172299463,0.0,173.17593159088733,25.666935243505282,0.0,16.525488426953515,35.62619213119567,0.0,76.20836117691162,37.57615296023151,0.0,43.57344842133739,6.8971848243338565,0.0,8.364570100080194
53,1.7798131389703868,24.809965234775536,0.0,1.1959274872611412,0.0,0.12888372735676695,0.3036945700204427,0.0,0.4321602631264342,1.7437543836065,0.0,1.2232778101998967,0.3953916951023281,0.0,0.5524921465179016,27.74479915403239,0.0,28.22459261899503,7.860965832938574,0.0,5.767940799219902,12.68324855845345,0.0,1.895694567671751,17.216912815656375,0.0,5.230672025735249,23.870764477141563,0.0,4.5859488834996744,26.069049721203765,0.0,21.786416567757968,11.591701360298197,0.0,0.948909026407226,8.499137648068135,0.0,39.42387703748645,12.903930008367913,0.0,5.166464447588589,59.99614749157523,0.0,6.282641636479621,14.595869661220195,0.0,8.49730488534004,47.53208436966452,0.0,66.4888841407226,8.664630937130974,0.0,17.37608333218039
54,19.073972177618245,8.911615940194217,0.0,0.2590857677949172,0.0,1.8209399513137245,2.3272805675843853,0.0,2.510833592412003,0.9834336493399853,0.0,0.30523819769123395,0.17191205942177368,0.0,6.457184678113263,17.9638304570958,0.0,56.055804914021735,8.194526058069698,0.0,24.69944525395357,15.261713057651882,0.0,54.233527372786156,17.4704168456161,0.0,20.64486703102029,11.327233297801639,0.0,2.417221648652985,19.41080080287185,0.0,18.066064817044044,6.121914785322813,0.0,54.00129662326131,2.749015800617191,0.0,14.55673185794726,6.9295451538934225,0.0,4.070154288051955,11.636810428637705,0.0,45.20726765070068,10.659741326458445,0.0,46.37305933385392,24.477957420952563,0.0,163.02398818726653,7.2312085276094065,0.0,5.68097403463865
55,2.590692614081775,15.611037980822951,0.0,0.15912663906623148,0.0,0.5455159651123503,0.786179096294171,0.0,0.03274558173797425,2.097742322024888,0.0,8.231562279385653,0.6445138527151724,0.0,2.7735341430936953,31.885016132829925,0.0,27.80214597185091,8.841118763730911,0.0,8.363094799702926,3.265427015716097,0.0,5.373967278004074,19.601485735237485,0.0,42.97086950982173,7.792983056499759,0.0,14.106639174542408,69.85983015722528,0.0,2.7737205934396285,7.14368797445537,0.0,1.7420536825108,1.4908624725882993,0.0,9.830026895928768,12.945998191883854,0.0,8.978150586332887,11.129263031233904,0.0,59.02671495727467,5.7282856683518375,0.0,71.96121157685545,39.71485065702203,0.0,27.67900099495241,10.949598007038205,0.0,4.283764581137123
56,4.843631111595402,6.046303426451598,0.0,6.265249754626236,0.0,1.826014969835138,1.5078346524481747,0.0,2.9473103392421343,1.0393938114697623,0.0,2.7945009206455866,1.5012098251209776,0.0,19.855522204540687,19.320290125419383,0.0,67.89074052409906,7.525530600279558,0.0,3.9381088072205968,5.613151780910487,0.0,4.016009130261345,15.735648873081265,0.0,46.138425693995586,9.129654574969397,0.0,64.5372404912919,27.50575243690225,0.0,2.5484401217997554,7.546948249846263,0.0,1.9351661939629883,2.830728925624749,0.0,4.123431241645774,8.066821287850074,0.0,2.6077102537005463,11.37626098206537,0.0,30.444924404476158,25.337872416513477,0.0,23.6368801397131,32.35353328012409,0.0,34.735337145314205,10.36693495872492,0.0,17.355464264733904
57,26.300554692737897,25.677555750985185,0.0,0.1644734747496936,0.0,0.9021128364165331,0.9186089722697073,0.0,0.3124146025929937,1.3838704642235593,0.0,0.8222415296767464,0.3571699041123232,0.0,0.22860283691261316,21.043834651097185,0.0,10.734428008906775,9.310828962746424,0.0,5.694019374158287,4.11658906347209,0.0,5.775966276359607,22.927821816914015,0.0,13.302942151476403,8.16018169805776,0.0,15.306064569099018,39.37341925193918,0.0,2.818631360817312,5.830448942261443,0.0,20.34394283235864,1.565125237337035,0.0,1.9554736097048353,9.387262371600528,0.0,17.83570804533842,27.838043414613555,0.0,79.33300989173372,6.2082751222268255,0.0,4.606857924019607,14.222579689199595,0.0,15.270083826607936,6.906686714648117,0.0,17.981502896627198
58,3.7656511466146507,5.652540789360341,0.0,0.4866764395199807,0.0,0.5895604405686308,0.2419291623891775,0.0,2.1132969448663483,2.2915822340124765,0.0,10.787389512793608,0.3992501634373516,0.0,0.8181321837638108,22.003528942558574,0.0,36.839549319000874,13.096162754017197,0.0,7.287325894522665,7.239795927640143,0.0,17.708810189970084,16.67006077684906,0.0,17.086481430998525,9.875990739938858,0.0,3.319540833879045,80.4473947142023,0.0,113.08724587619314,7.68066824323674,0.0,3.40889125964285,2.4231426380238634,0.0,0.31253119450991196,10.246574846573424,0.0,0.8441971181894394,8.987509060164609,0.0,25.415104869830394,8.943886121012886,0.0,80.80172801158447,31.7300535475015,0.0,2.2985052618313824,11.653618654903577,0.0,1.307928239083371
59,0.06617760382756668,5.874380612361905,0.0,1.8997277474215246,0.0,13.657863819640255,0.23314320055342916,0.0,0.8703369630256786,1.5459120580670334,0.0,7.0748266205809,0.39682763632823104,0.0,0.30215060656894105,58.468598244107774,0.0,11.230980610906231,8.215041023355486,0.0,3.4158863345372783,8.2584791991086,0.0,2.931140796143129,20.206384863867758,0.0,5.397701874659043,9.010108933128977,0.0,22.123946485689117,52.45009837649595,0.0,4.755629276439554,4.824472835126857,0.0,4.309335357473531,3.951106461492951,0.0,2.092369575740431,12.85756325278168,0.0,3.7484494981334957,12.315247206435094,0.0,63.950011780619775,7.067316947511543,0.0,26.568216503149827,55.062912351812294,0.0,21.61054529361111,20.23767148403942,0.0,29.5537701887337
60,16.437184423157113,22.974241482876728,0.0,0.1783514598709684,0.0,0.057792537947751244,0.2717354307241079,0.0,1.350339688627519,0.7320593391061581,0.0,4.4312607052395405,0.1974707241162682,0.0,1.8728208493395189,33.68992757671036,0.0,19.688786608653764,5.773683772960696,0.0,16.117695658661052,4.7155893080263,0.0,192.74632682859965,17.755173096462464,0.0,53.49868016445268,7.074497500090875,0.0,4.153950950193638,45.263280838266255,0.0,32.431837648255616,6.0118143406508775,0.0,7.541410256806546,5.817513893356707,0.0,38.92574584322125,6.491047405105843,0.0,4.916669093265497,11.360464896314507,0.0,29.96299769407536,28.16141598249626,0.0,25.23312334768754,28.93088579494282,0.0,4.989251115957755,9.704967288473744,0.0,10.743137658762041
61,1.1918608279063794,16.836507508069797,0.0,0.8311617926265235,0.0,1.8334777579901689,1.395493521228748,0.0,15.464156554751483,0.9156036365257737,0.0,3.601903852500299,0.1494392282264038,0.0,0.3338386788833856,20.99177665475502,0.0,11.23169339763879,5.871617448264621,0.0,10.748573777873867,9.571095012263521,0.0,10.409886932206422,19.212738486336615,0.0,8.90803303244505,9.050224738587263,0.0,1.5857643675759987,61.389312695637635,0.0,5.246339855280895,8.920850694921704,0.0,11.390639770195854,1.8851120112875117,0.0,0.3628649648763025,6.841123387773002,0.0,30.798473063748105,20.134984118510413,0.0,5.07600922125798,16.712717017959413,0.0,5.6396040559099045,49.470581632671504,0.0,51.14390132679293,8.499740963376015,0.0,1.5572152038252767
62,51.94335631807475,11.442677463234523,0.0,1.79412183509762,0.0,0.54087477447408,0.2215783231054792,0.0,0.8490699163703916,2.2298155293324093,0.0,4.535406653635649,0.1861056734379394,0.0,0.2808653984033363,20.734299279832054,0.0,60.516323577635895,7.632397901837381,0.0,2.204556436790259,3.812670902009655,0.0,9.89272132467336,22.228974201001858,0.0,7.546513372089278,8.135168113112467,0.0,17.244166293813272,45.826475809508636,0.0,0.6199414708322933,6.726067753215357,0.0,24.413563215114326,1.369580046670942,0.0,1.3160152322942809,8.874328122184936,0.0,13.656799017490583,9.095234049250818,0.0,3.128116218927227,4.920189403584027,0.0,69.64008731953537,26.03334907820676,0.0,108.87652068194072,9.496866598874002,0.0,22.520101894593196
63,105.5798602073242,5.557696388457049,0.0,1.442411579062726,0.0,1.340817385749389,0.5905198885123704,0.0,0.27775750706596913,0.9564199150969581,0.0,2.380719934316549,0.17846902328179648,0.0,3.4129531653915803,34.06111575648208,0.0,70.655834825293,6.839431631779594,0.0,4.944145712764051,4.023011658810329,0.0,5.295783880681628,22.657620798748628,0.0,2.7874799945933946,10.101973716145144,0.0,97.64048486388593,29.002253124054732,0.0,165.41310941224447,7.212096757085696,0.0,1.423513455843402,2.52061041957325,0.0,18.68713903004182,6.529943756410997,0.0,16.969521089655426,15.53104450793916,0.0,43.77090262364636,10.188594661026432,0.0,7.751501405048363,25.497244642929616,0.0,14.100991787728315,9.471265243276397,0.0,35.860661517165916
64,8.677633659446249,17.55682932973543,0.0,0.780265899376996,0.0,3.719663730551037,0.33024040079739375,0.0,0.19868335918834362,1.262663814571565,0.0,2.765008114018105,0.41640655938524596,0.0,0.43501633653900507,20.493370317962334,0.0,216.7071750805567,9.050082885944537,0.0,0.5538094896353711,5.0950364179819685,0.0,44.11657812359862,17.257800104538195,0.0,4.328161823496048,8.216767819405376,0.0,4.189414899142945,34.85003125489236,0.0,47.00422481574649,6.225464779809536,0.0,6.659941979707334,1.5333640282996548,0.0,3.2253520323328946,8.622364354025567,0.0,85.58894018148203,10.696909185131902,0.0,11.350310971354967,13.964163555134949,0.0,7.7612889359776895,24.47916313710518,0.0,39.13261120105527,7.544306704791544,0.0,84.0956811519128
65,11.952494024271276,45.13927520070217,0.0,0.9961635850221136,0.0,1.2531027456575499,0.7076790262253899,0.0,1.2252979732540294,1.1501375147743924,0.0,6.270895209241123,0.2964155214281837,0.0,0.2546750268962361,27.828048842073688,0.0,48.887763551095965,16.723609268962292,0.0,2.0337706531954964,9.720740842719234,0.0,8.320729189344583,18.90832687252468,0.0,11.640232633045166,8.143904150046486,0.0,5.750074958572121,80.29425060785277,0.0,3.101712892670369,7.50835751449239,0.0,4.23471560592631,1.4973594475693028,0.0,3.4307164881091237,14.89077874560076,0.0,5.629405529732601,11.041811303527787,0.0,8.445631809214099,5.620519385940646,0.0,3.8344509357861405,23.355316920304602,0.0,6.429948004898352,7.2541444529708,0.0,8.761664864950305
66,1.292490398022469,20.513616788763755,0.0,0.409467193384514,0.0,0.10382941686766323,1.0538565516685037,0.0,0.7673553643063642,1.2138091401287174,0.0,0.21541137208253858,0.1558288952439971,0.0,0.48105048963708663,25.085888959298437,0.0,50.69354656045467,8.930367826506469,0.0,2.129522182315857,6.48417937283895,0.0,1.35577994970421,19.670131305068423,0.0,10.847158952237622,6.736325949569219,0.0,2.0562460880647624,51.3529566583609,0.0,1.4320939966160022,5.174238240757239,0.0,0.8427167287255766,1.6249047834121269,0.0,0.21610832239812033,7.591861907581609,0.0,6.2214353534455595,15.897323749704418,0.0,18.369740124248068,7.653831368680277,0.0,21.464672516060148,15.12127865466734,0.0,7.80373544531056,9.201699280513646,0.0,2.6291859904934567
67,20.485218081354613,19.450075061567002,0.0,6.420502033805292,0.0,0.15578941115642578,0.8145874395789869,0.0,0.8374376786239927,0.9501172049981781,0.0,3.911999035622234,0.16825287232764025,0.0,2.6339342850713945,20.601432453878896,0.0,17.66407233039425,12.571409016798684,0.0,10.401586762640257,25.158760644182905,0.0,28.03271082482246,23.338696064991012,0.0,3.4171738914182734,6.703946619850447,0.0,38.547141482173856,24.016288634831866,0.0,28.768432802660357,6.3853744235342464,0.0,1.582723872152331,2.818459663794676,0.0,3.337341124509989,15.742404738322364,0.0,10.519460921149314,10.160376090368084,0.0,58.13763433380625,28.779513553314878,0.0,26.552348916380456,15.859571487330845,0.0,11.218392343102817,7.33320424631733,0.0,4.034366157483119
68,6.270499652290556,5.254748778893203,0.0,0.4538044256565969,0.0,1.2662587000639307,0.49403137594094365,0.0,0.5638935961666453,1.101258628816539,0.0,4.3600708024431505,0.26981916887582097,0.0,7.504876737030421,20.49206686380152,0.0,12.570181997253295,7.788076250017118,0.0,0.881516106616441,30.01131787753655,0.0,5.006868595224509,17.315625358783794,0.0,9.131410725520317,14.585582567083147,0.0,14.078179388522962,44.173495021251306,0.0,9.767014543183947,6.235505129202737,0.0,21.030031744170472,4.004375076813948,0.0,6.340208814700239,13.103001507438375,0.0,4.570523566146739,12.343092199161495,0.0,3.6351218697150562,6.619447920788853,0.0,19.417711016879053,18.00151222436943,0.0,5.2628781805836615,7.204252487434418,0.0,11.52665758385788
69,5.756132286477817,5.281109071058933,0.0,1.0485510872091455,0.0,11.397244550587649,0.23669793010321363,0.0,0.5148724472070263,0.8381529374331853,0.0,2.6168941699349437,0.23586362284981396,0.0,0.13794507421746144,29.0905312876364,0.0,32.69553596476822,7.424841190130181,0.0,0.7470723458434624,3.830547935102809,0.0,2.9967295288599747,20.030622838883442,0.0,29.23477824848374,8.675914817278887,0.0,0.7647210545320535,32.73481504736965,0.0,38.070344673453825,10.745092025378785,0.0,15.0768123513136,3.753618638967492,0.0,0.2312052646462522,11.456756038145643,0.0,3.2236857743043736,15.71715713070383,0.0,2.458140355678125,3.7739381410504493,0.0,4.868635423424919,14.895238631058453,0.0,5.437676353325082,7.450007277814567,0.0,48.66094746671551
70,31.255821489426825,7.096008645367775,0.0,0.20881020724876495,0.0,3.3765671835501556,0.3283468513892738,0.0,2.9707121922685933,1.2173032714171712,0.0,0.13683137443807447,0.07607667531849932,0.0,0.3559475057713743,25.477637493588094,0.0,16.002925941275528,6.705669818277061,0.0,0.12682693051491706,3.932763805412379,0.0,1.4201392410509237,21.751448154745674,0.0,1.2326493219093324,8.908563050089688,0.0,11.981559197727519,62.22259881379527,0.0,3.4264581143350763,11.36896938467294,0.0,0.8620623471091835,2.7479204378881628,0.0,3.202771152705172,7.813689487247733,0.0,5.041958506630362,8.877047062699242,0.0,8.81757005862005,11.146592362766446,0.0,30.5538287076977,15.647699225392273,0.0,32.177067146407175,8.543591804648921,0.0,7.246870970330933
