,USM,USM,USM,USM,USM,USM,USM,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,16.7219876564033,46.41550938111893,0.0,0.0,0.0,0.0,0.0,1.9080347369676696,0.0,0.0,0.0,0.0,0.0,0.20281490007634329,2.0833684236274626,0.0,0.0,0.0,0.0,0.0,3.564946819424323,12.640056528401944,0.0,0.0,0.0,0.0,0.0,0.9574142284188942,1.7107019945516935,0.0,0.0,0.0,0.0,0.0,1.8028139363938713,72.08442652438096,0.0,0.0,0.0,0.0,0.0,2.8086570315922526,121.7321335131048,0.0,0.0,0.0,0.0,0.0,74.94205625634682,123.71567995239677,0.0,0.0,0.0,0.0,0.0,29.468596747709093,75.2879857213222,0.0,0.0,0.0,0.0,0.0,17.713696808013268,44.45127184773961,0.0,0.0,0.0,0.0,0.0,15.547819415942165,139.2200045187044,0.0,0.0,0.0,0.0,0.0,17.105622632485403,69.48253939064465,0.0,0.0,0.0,0.0,0.0,66.4947673340148,46.29474387697702,0.0,0.0,0.0,0.0,0.0,1.8390172407421455,110.75729739530674,0.0,0.0,0.0,0.0,0.0,23.439164117172293,75.92611761282365,0.0,0.0,0.0,0.0,0.0,66.5295569162252,145.2831434689208,0.0,0.0,0.0,0.0,0.0,29.85681108617076,158.56001713212999,0.0,0.0,0.0,0.0,0.0,88.37118350359201
20,10.458420337159577,40.025977701392044,0.0,0.0,0.0,0.0,0.0,2.912977502977115,0.0,0.0,0.0,0.0,0.0,1.9438287887733525,1.9691299488743461,0.0,0.0,0.0,0.0,0.0,0.37277203179047486,14.5151906182234,0.0,0.0,0.0,0.0,0.0,6.928801725804883,2.3382384700910217,0.0,0.0,0.0,0.0,0.0,3.53992204751149,53.56593007983349,0.0,0.0,0.0,0.0,0.0,2.5319524381894594,36.896411875449836,0.0,0.0,0.0,0.0,0.0,0.3996643041952702,22.041989479569892,0.0,0.0,0.0,0.0,0.0,24.946945134170726,120.80254581141175,0.0,0.0,0.0,0.0,0.0,20.687788047825922,42.327446545908174,0.0,0.0,0.0,0.0,0.0,55.04320038395522,168.817326107399,0.0,0.0,0.0,0.0,0.0,13.205051754522735,119.10957901279119,0.0,0.0,0.0,0.0,0.0,19.914308570952606,12.002795199459364,0.0,0.0,0.0,0.0,0.0,28.773644594502098,106.39673722354574,0.0,0.0,0.0,0.0,0.0,88.86651250763394,69.03022677903218,0.0,0.0,0.0,0.0,0.0,25.944763320616907,42.68166789756266,0.0,0.0,0.0,0.0,0.0,69.09236456847256,145.50846511926244,0.0,0.0,0.0,0.0,0.0,74.42142871323946
21,18.44402191635892,29.30210243537103,0.0,0.0,0.0,0.0,0.0,1.345978669614006,0.0,0.0,0.0,0.0,0.0,2.189041906707967,1.9954444003582175,0.0,0.0,0.0,0.0,0.0,0.8690331290212105,10.195355811068683,0.0,0.0,0.0,0.0,0.0,6.6466034128646525,2.2406399240988066,0.0,0.0,0.0,0.0,0.0,2.044342749449347,50.27508082822728,0.0,0.0,0.0,0.0,0.0,1.2518927155265862,47.23431926950108,0.0,0.0,0.0,0.0,0.0,1.9271742864799557,23.66260546803594,0.0,0.0,0.0,0.0,0.0,47.16547832697326,112.78994102758988,0.0,0.0,0.0,0.0,0.0,43.5461367151798,45.29348794714833,0.0,0.0,0.0,0.0,0.0,43.83346702296629,174.28271116783804,0.0,0.0,0.0,0.0,0.0,6.665173954786893,65.67073107723286,0.0,0.0,0.0,0.0,0.0,14.912400863775796,18.295558792880797,0.0,0.0,0.0,0.0,0.0,8.990910839292972,53.41685387391852,0.0,0.0,0.0,0.0,0.0,31.343219198705214,58.659623326001395,0.0,0.0,0.0,0.0,0.0,30.00458685043275,42.757333178731464,0.0,0.0,0.0,0.0,0.0,424.86651183744254,231.96891109501772,0.0,0.0,0.0,0.0,0.0,697.0600625850166
22,9.101814482387091,71.57670850328147,0.0,0.0,0.0,0.0,0.0,1.7710935297332804,0.0,0.0,0.0,0.0,0.0,0.4569294237291406,1.809473091807064,0.0,0.0,0.0,0.0,0.0,2.10457349873802,8.999464879968588,0.0,0.0,0.0,0.0,0.0,2.1472280540990902,26.357277522987722,0.0,0.0,0.0,0.0,0.0,0.5230090692942968,64.28889160064666,0.0,0.0,0.0,0.0,0.0,2.574608808648026,149.4084477021721,0.0,0.0,0.0,0.0,0.0,1.1806698951452008,123.74981462951365,0.0,0.0,0.0,0.0,0.0,5.24901018715705,77.06459364680438,0.0,0.0,0.0,0.0,0.0,12.953933392597424,92.22270424742378,0.0,0.0,0.0,0.0,0.0,31.004027529103954,214.31306779062643,0.0,0.0,0.0,0.0,0.0,10.375700814839005,88.57692134744602,0.0,0.0,0.0,0.0,0.0,20.275689764841935,13.488338565636964,0.0,0.0,0.0,0.0,0.0,22.24212565249387,79.51004956909489,0.0,0.0,0.0,0.0,0.0,128.16377684349087,308.86071178492523,0.0,0.0,0.0,0.0,0.0,88.1005703087352,272.96254011058835,0.0,0.0,0.0,0.0,0.0,24.195885448888767,472.60406568987617,0.0,0.0,0.0,0.0,0.0,13.873374679699017
23,20.278247448026747,33.35842479752139,0.0,0.0,0.0,0.0,0.0,6.4464375951065875,0.0,0.0,0.0,0.0,0.0,1.3250561259979539,3.181619990936509,0.0,0.0,0.0,0.0,0.0,0.5408767791750709,7.394500753416892,0.0,0.0,0.0,0.0,0.0,0.5174983352962342,5.330662019019822,0.0,0.0,0.0,0.0,0.0,2.119106343847275,50.15844206490339,0.0,0.0,0.0,0.0,0.0,22.090239947089408,45.820379890460835,0.0,0.0,0.0,0.0,0.0,35.22806943007672,34.43244222996949,0.0,0.0,0.0,0.0,0.0,36.43544587404439,103.7519209601181,0.0,0.0,0.0,0.0,0.0,23.66214158225639,49.056343087509,0.0,0.0,0.0,0.0,0.0,13.808124985676198,227.1622005226287,0.0,0.0,0.0,0.0,0.0,43.23298155220547,72.51397334475041,0.0,0.0,0.0,0.0,0.0,8.984104553446757,12.46762625301376,0.0,0.0,0.0,0.0,0.0,26.265036114547698,65.23186992583989,0.0,0.0,0.0,0.0,0.0,12.755998621286627,54.30130758917396,0.0,0.0,0.0,0.0,0.0,47.28538002316414,31.71479341994135,0.0,0.0,0.0,0.0,0.0,25.73275723440941,175.0665792158474,0.0,0.0,0.0,0.0,0.0,69.34407611539271
24,16.965572956764372,33.785630335977125,0.0,0.0,0.0,0.0,0.0,4.308159263919725,0.0,0.0,0.0,0.0,0.0,9.096062375808465,3.2395572959514056,0.0,0.0,0.0,0.0,0.0,0.554756135217775,7.374734281684237,0.0,0.0,0.0,0.0,0.0,4.997229893390171,14.161585435728586,0.0,0.0,0.0,0.0,0.0,0.9563596355429799,45.84478142410178,0.0,0.0,0.0,0.0,0.0,65.91797598724807,28.958633362784795,0.0,0.0,0.0,0.0,0.0,10.053459825478194,61.32985440493803,0.0,0.0,0.0,0.0,0.0,16.36854234604045,89.13212634104876,0.0,0.0,0.0,0.0,0.0,14.513399089892504,37.226517479517916,0.0,0.0,0.0,0.0,0.0,27.339730708957553,145.81602019932885,0.0,0.0,0.0,0.0,0.0,3.295483322906151,66.48267952514318,0.0,0.0,0.0,0.0,0.0,28.996303534848703,20.933273369793078,0.0,0.0,0.0,0.0,0.0,0.13102644727058277,58.48346598049964,0.0,0.0,0.0,0.0,0.0,16.39522000686043,108.1598637643975,0.0,0.0,0.0,0.0,0.0,47.30015492017548,73.28210650334765,0.0,0.0,0.0,0.0,0.0,28.54321711887651,196.01897010968946,0.0,0.0,0.0,0.0,0.0,19.965489564867863
25,22.835595479090188,34.11037264109378,0.0,0.0,0.0,0.0,0.0,16.826864279743447,0.0,0.0,0.0,0.0,0.0,9.138155649116085,1.9430359198747658,0.0,0.0,0.0,0.0,0.0,2.522793786609923,8.595387722968805,0.0,0.0,0.0,0.0,0.0,4.514513657861509,2.180449227880269,0.0,0.0,0.0,0.0,0.0,0.39629933714388266,52.60698170005208,0.0,0.0,0.0,0.0,0.0,0.23105768689188855,34.109229785088615,0.0,0.0,0.0,0.0,0.0,6.152364613423393,30.455913847238833,0.0,0.0,0.0,0.0,0.0,25.169498282998738,109.30522221929053,0.0,0.0,0.0,0.0,0.0,39.74565595266452,50.034452596764474,0.0,0.0,0.0,0.0,0.0,56.42998843038771,296.6841860921303,0.0,0.0,0.0,0.0,0.0,3.246494557361148,109.95661967952078,0.0,0.0,0.0,0.0,0.0,54.007328221978966,16.844606349344385,0.0,0.0,0.0,0.0,0.0,60.60694672422258,59.625968953587886,0.0,0.0,0.0,0.0,0.0,25.16981360615954,73.9630456400399,0.0,0.0,0.0,0.0,0.0,45.38302205531372,29.31632232549388,0.0,0.0,0.0,0.0,0.0,11.290262292248334,136.06205942967887,0.0,0.0,0.0,0.0,0.0,33.367995706395035
26,35.799163119900435,24.41960429966328,0.0,0.0,0.0,0.0,0.0,2.006918955658927,0.0,0.0,0.0,0.0,0.0,3.914412625777557,3.902730422302385,0.0,0.0,0.0,0.0,0.0,1.6806320167008781,7.281213911961194,0.0,0.0,0.0,0.0,0.0,1.662487499523237,4.416309491827856,0.0,0.0,0.0,0.0,0.0,2.709202947525493,48.08481812723157,0.0,0.0,0.0,0.0,0.0,1.7926551650464801,35.931374981719074,0.0,0.0,0.0,0.0,0.0,0.26649517129596295,19.871875116262395,0.0,0.0,0.0,0.0,0.0,35.26159783428366,140.2156006501081,0.0,0.0,0.0,0.0,0.0,18.731267964759592,50.77431993960872,0.0,0.0,0.0,0.0,0.0,81.53458777355043,179.5131566556649,0.0,0.0,0.0,0.0,0.0,8.7216497805482,67.0027182310795,0.0,0.0,0.0,0.0,0.0,12.706228753631468,21.653413738102433,0.0,0.0,0.0,0.0,0.0,28.81573645906215,54.4284968308796,0.0,0.0,0.0,0.0,0.0,61.24681403827133,50.953298161611976,0.0,0.0,0.0,0.0,0.0,21.277593020784174,60.67001769845567,0.0,0.0,0.0,0.0,0.0,42.34072183560673,168.2476563489884,0.0,0.0,0.0,0.0,0.0,44.724122367822865
27,10.038012368031977,33.21924678303085,0.0,0.0,0.0,0.0,0.0,2.3766429782116187,0.0,0.0,0.0,0.0,0.0,2.5163491486497827,3.7435521200306545,0.0,0.0,0.0,0.0,0.0,3.587504125337174,10.685907303711932,0.0,0.0,0.0,0.0,0.0,4.688504560041219,2.1637335779182267,0.0,0.0,0.0,0.0,0.0,0.5061541775296815,70.55193433815302,0.0,0.0,0.0,0.0,0.0,8.341636136663661,53.33717237265122,0.0,0.0,0.0,0.0,0.0,13.740025349736863,89.3106265932282,0.0,0.0,0.0,0.0,0.0,22.0606043619541,75.79368206044917,0.0,0.0,0.0,0.0,0.0,29.480153985850656,35.807399684581526,0.0,0.0,0.0,0.0,0.0,5.988219754050042,131.5182572296805,0.0,0.0,0.0,0.0,0.0,4.53388881176032,58.7754453293436,0.0,0.0,0.0,0.0,0.0,16.39135139289628,51.19157396725254,0.0,0.0,0.0,0.0,0.0,0.7498580775259748,101.10476889088575,0.0,0.0,0.0,0.0,0.0,4.3042362548653985,121.38578295001746,0.0,0.0,0.0,0.0,0.0,19.98069360880182,103.1696762044591,0.0,0.0,0.0,0.0,0.0,43.6080969648323,125.74333459060267,0.0,0.0,0.0,0.0,0.0,19.589479931394056
28,13.224885163400955,62.38744969559758,0.0,0.0,0.0,0.0,0.0,3.4583040170923636,0.0,0.0,0.0,0.0,0.0,5.996593296206591,1.902084460609692,0.0,0.0,0.0,0.0,0.0,0.4038419968924708,7.5450663567203655,0.0,0.0,0.0,0.0,0.0,2.5897266533492407,2.150312893492996,0.0,0.0,0.0,0.0,0.0,1.344526117861233,64.52714061678897,0.0,0.0,0.0,0.0,0.0,33.839757364939395,98.56955068692154,0.0,0.0,0.0,0.0,0.0,33.30944031304126,71.18785861938501,0.0,0.0,0.0,0.0,0.0,18.552690736578967,86.56345040299756,0.0,0.0,0.0,0.0,0.0,15.845124482089666,94.35222169991631,0.0,0.0,0.0,0.0,0.0,11.868450040239503,148.33128532267122,0.0,0.0,0.0,0.0,0.0,51.37477425614285,94.49112563135465,0.0,0.0,0.0,0.0,0.0,0.9194713970777371,13.544711824756579,0.0,0.0,0.0,0.0,0.0,6.733330046663675,54.12857912225963,0.0,0.0,0.0,0.0,0.0,10.389159333920654,249.1959057723716,0.0,0.0,0.0,0.0,0.0,86.75200732801952,128.8123154016421,0.0,0.0,0.0,0.0,0.0,12.68846658736982,278.97683129742234,0.0,0.0,0.0,0.0,0.0,22.40064851972497
29,2.1298768420401855,30.435754854113423,0.0,0.0,0.0,0.0,0.0,9.472532897827731,0.0,0.0,0.0,0.0,0.0,2.794618987955641,2.238531202024013,0.0,0.0,0.0,0.0,0.0,0.774496829571765,11.288497159333062,0.0,0.0,0.0,0.0,0.0,2.2505261081619503,2.406544713590611,0.0,0.0,0.0,0.0,0.0,2.413458758507209,49.559713970981115,0.0,0.0,0.0,0.0,0.0,1.815175744969548,36.76560101695215,0.0,0.0,0.0,0.0,0.0,0.8127410312110099,22.04298930000599,0.0,0.0,0.0,0.0,0.0,5.48067328693376,101.01596153912341,0.0,0.0,0.0,0.0,0.0,9.119816218951065,33.91632548852748,0.0,0.0,0.0,0.0,0.0,48.18245233737815,169.90550509907246,0.0,0.0,0.0,0.0,0.0,14.4953937168537,60.658715671343515,0.0,0.0,0.0,0.0,0.0,7.900104200421648,22.34431808860425,0.0,0.0,0.0,0.0,0.0,1.0826986984222933,50.66657991194808,0.0,0.0,0.0,0.0,0.0,11.01530520143483,57.56877963952918,0.0,0.0,0.0,0.0,0.0,48.595656452812264,40.11295659960227,0.0,0.0,0.0,0.0,0.0,24.42179580936103,132.396278310918,0.0,0.0,0.0,0.0,0.0,20.735468735808638
30,8.455743645805667,103.20229410189872,0.0,0.0,0.0,0.0,0.0,2.502805478180503,0.0,0.0,0.0,0.0,0.0,0.499699709397714,1.9264246677567831,0.0,0.0,0.0,0.0,0.0,3.609288464502291,9.162607935296652,0.0,0.0,0.0,0.0,0.0,4.02766022232161,2.4839456987048587,0.0,0.0,0.0,0.0,0.0,3.927333710980796,57.81664664253708,0.0,0.0,0.0,0.0,0.0,4.775362880780571,79.03665138106626,0.0,0.0,0.0,0.0,0.0,29.799791316336098,52.81279782417025,0.0,0.0,0.0,0.0,0.0,25.925325397926983,91.78725791537498,0.0,0.0,0.0,0.0,0.0,9.515047120916487,44.99350216506293,0.0,0.0,0.0,0.0,0.0,6.514908125658308,164.1178577042613,0.0,0.0,0.0,0.0,0.0,5.937905624222501,86.25858934722694,0.0,0.0,0.0,0.0,0.0,10.776123346246466,14.497245029679355,0.0,0.0,0.0,0.0,0.0,2.148919728103524,82.37298430047322,0.0,0.0,0.0,0.0,0.0,35.01907772490574,297.24603234342646,0.0,0.0,0.0,0.0,0.0,16.485497027186003,158.11092242187667,0.0,0.0,0.0,0.0,0.0,56.039287130318726,222.7769279457767,0.0,0.0,0.0,0.0,0.0,87.70464750494313
31,4.471478771107833,33.36841597319543,0.0,0.0,0.0,0.0,0.0,1.8546511483006454,0.0,0.0,0.0,0.0,0.0,0.546133799547832,5.202664619126469,0.0,0.0,0.0,0.0,0.0,4.318986557707439,7.499232180706696,0.0,0.0,0.0,0.0,0.0,2.6332752307698426,2.138258271623962,0.0,0.0,0.0,0.0,0.0,3.821863386310246,50.555293794660805,0.0,0.0,0.0,0.0,0.0,1.3145104290597451,39.2453626156797,0.0,0.0,0.0,0.0,0.0,5.499415974475034,25.550160691469785,0.0,0.0,0.0,0.0,0.0,11.439765997468523,100.08067915460792,0.0,0.0,0.0,0.0,0.0,54.912750797650034,69.681885651125,0.0,0.0,0.0,0.0,0.0,3.414922098201534,138.51811661509802,0.0,0.0,0.0,0.0,0.0,30.53906111935228,59.24448418638981,0.0,0.0,0.0,0.0,0.0,4.295941976408287,13.845703835023722,0.0,0.0,0.0,0.0,0.0,0.8351313210918605,50.28543421666147,0.0,0.0,0.0,0.0,0.0,12.845870726796482,107.62914683724742,0.0,0.0,0.0,0.0,0.0,39.843237195736265,79.36125310206033,0.0,0.0,0.0,0.0,0.0,26.585985963159786,222.6897239869179,0.0,0.0,0.0,0.0,0.0,54.26669405895204
32,7.146584821792307,32.85775526209758,0.0,0.0,0.0,0.0,0.0,5.721210460176976,0.0,0.0,0.0,0.0,0.0,10.87179764389851,1.398490728736568,0.0,0.0,0.0,0.0,0.0,2.255949090741067,13.353863959207079,0.0,0.0,0.0,0.0,0.0,0.9747883561210537,1.8001381080484489,0.0,0.0,0.0,0.0,0.0,1.358015239780723,51.51143705907014,0.0,0.0,0.0,0.0,0.0,5.263783600954265,31.496935133134684,0.0,0.0,0.0,0.0,0.0,7.344783382580847,53.798612470985375,0.0,0.0,0.0,0.0,0.0,13.975193537192137,91.68621914052304,0.0,0.0,0.0,0.0,0.0,5.900723837425635,41.82157403782918,0.0,0.0,0.0,0.0,0.0,16.434821637317523,124.10846424418423,0.0,0.0,0.0,0.0,0.0,6.37565168523589,61.081274410641214,0.0,0.0,0.0,0.0,0.0,8.443667280584283,14.709965939774321,0.0,0.0,0.0,0.0,0.0,0.5643307554398526,62.774448254809215,0.0,0.0,0.0,0.0,0.0,4.553350795223807,107.58245122991528,0.0,0.0,0.0,0.0,0.0,146.54992427747507,102.34803343946032,0.0,0.0,0.0,0.0,0.0,7.767965738420367,194.9183362552487,0.0,0.0,0.0,0.0,0.0,131.4129191611416
33,5.6039750178908,38.05621746589582,0.0,0.0,0.0,0.0,0.0,3.9601336997633894,0.0,0.0,0.0,0.0,0.0,0.08269145095970218,1.2715045951277106,0.0,0.0,0.0,0.0,0.0,9.215046496517573,22.794334998957318,0.0,0.0,0.0,0.0,0.0,2.7689517657251073,6.4656303723611455,0.0,0.0,0.0,0.0,0.0,8.21401752943249,73.81603933518674,0.0,0.0,0.0,0.0,0.0,15.79148783023558,21.97389857679319,0.0,0.0,0.0,0.0,0.0,32.75926576133277,47.36057136650182,0.0,0.0,0.0,0.0,0.0,62.34275738029729,126.53723872137039,0.0,0.0,0.0,0.0,0.0,89.21827033651147,47.05972410658317,0.0,0.0,0.0,0.0,0.0,16.403207814189226,155.38168173847828,0.0,0.0,0.0,0.0,0.0,4.686256127834487,63.348443060388895,0.0,0.0,0.0,0.0,0.0,16.00103526211346,32.75771912853686,0.0,0.0,0.0,0.0,0.0,1.125171725973088,49.29024114617927,0.0,0.0,0.0,0.0,0.0,44.731959809124476,97.7075931533307,0.0,0.0,0.0,0.0,0.0,52.94411463562462,35.350878527391174,0.0,0.0,0.0,0.0,0.0,55.65155466052367,137.8130915391849,0.0,0.0,0.0,0.0,0.0,217.73459964750117
34,15.048017934571462,36.41699375053516,0.0,0.0,0.0,0.0,0.0,1.9433179626817016,0.0,0.0,0.0,0.0,0.0,0.014446089321359592,6.570942135993886,0.0,0.0,0.0,0.0,0.0,9.068293293470079,9.037704685601177,0.0,0.0,0.0,0.0,0.0,2.587179986441974,1.5970976236286807,0.0,0.0,0.0,0.0,0.0,0.37751914079184673,53.399497364672364,0.0,0.0,0.0,0.0,0.0,4.737283203416041,31.05030625655232,0.0,0.0,0.0,0.0,0.0,132.56077665556825,47.90484968942699,0.0,0.0,0.0,0.0,0.0,15.160906265827899,99.8869468042238,0.0,0.0,0.0,0.0,0.0,9.272534176154704,41.74638597617883,0.0,0.0,0.0,0.0,0.0,3.797479171322375,135.2760724293541,0.0,0.0,0.0,0.0,0.0,2.7289570211075063,66.47682056751526,0.0,0.0,0.0,0.0,0.0,7.315994663736177,14.198096165821447,0.0,0.0,0.0,0.0,0.0,1.5309032241874663,54.1372583726762,0.0,0.0,0.0,0.0,0.0,1.2249840784927382,57.26575001950006,0.0,0.0,0.0,0.0,0.0,16.153060439228035,37.60627097601251,0.0,0.0,0.0,0.0,0.0,12.612170632322659,120.4211639163168,0.0,0.0,0.0,0.0,0.0,76.7235299779458
35,1.5706168657726214,42.91854512918166,0.0,0.0,0.0,0.0,0.0,2.3369564890672136,0.0,0.0,0.0,0.0,0.0,0.3874487288622677,1.8321955697937333,0.0,0.0,0.0,0.0,0.0,0.9169009205859305,15.643347714150165,0.0,0.0,0.0,0.0,0.0,3.020557603783119,18.400616899691087,0.0,0.0,0.0,0.0,0.0,0.30903559706443734,51.55558365554488,0.0,0.0,0.0,0.0,0.0,32.885702615279364,40.42727184901947,0.0,0.0,0.0,0.0,0.0,62.38450036638475,39.33547518466105,0.0,0.0,0.0,0.0,0.0,20.275006614425145,115.07360319232203,0.0,0.0,0.0,0.0,0.0,33.9953230272287,52.337086797564154,0.0,0.0,0.0,0.0,0.0,7.433545395792725,256.1481442721245,0.0,0.0,0.0,0.0,0.0,63.55593603650948,116.08425680709325,0.0,0.0,0.0,0.0,0.0,3.528811664778272,28.505624758509914,0.0,0.0,0.0,0.0,0.0,4.834789720269571,69.14398994986671,0.0,0.0,0.0,0.0,0.0,15.23245238739699,160.0604945712308,0.0,0.0,0.0,0.0,0.0,30.738138833862433,48.38366960501636,0.0,0.0,0.0,0.0,0.0,9.354160507614038,158.55060897035074,0.0,0.0,0.0,0.0,0.0,10.93237309988884
36,17.98073113152433,37.94393388692277,0.0,0.0,0.0,0.0,0.0,1.721066744552248,0.0,0.0,0.0,0.0,0.0,3.2323880906519467,2.2598633497603875,0.0,0.0,0.0,0.0,0.0,1.703757717667905,8.626450603210806,0.0,0.0,0.0,0.0,0.0,0.8543297594850513,2.7008855846295816,0.0,0.0,0.0,0.0,0.0,2.5525518600815587,51.56012908396061,0.0,0.0,0.0,0.0,0.0,0.5782215958218793,159.23713940546045,0.0,0.0,0.0,0.0,0.0,30.79493435892671,40.901073050475745,0.0,0.0,0.0,0.0,0.0,13.718616260956479,96.46314472662485,0.0,0.0,0.0,0.0,0.0,17.60822660073303,38.95119214642812,0.0,0.0,0.0,0.0,0.0,15.265292841328876,128.67104364292453,0.0,0.0,0.0,0.0,0.0,22.58714589144282,68.05196882187423,0.0,0.0,0.0,0.0,0.0,27.130684434231473,17.68732609827959,0.0,0.0,0.0,0.0,0.0,26.154875206631488,74.53343657753514,0.0,0.0,0.0,0.0,0.0,88.71925542926449,102.98035738776375,0.0,0.0,0.0,0.0,0.0,35.71641463195884,83.63297517069881,0.0,0.0,0.0,0.0,0.0,12.684585938884751,209.73719043016405,0.0,0.0,0.0,0.0,0.0,6.921928571976678
37,6.1191451685391485,26.669658408362192,0.0,0.0,0.0,0.0,0.0,1.7342124800857819,0.0,0.0,0.0,0.0,0.0,1.1703998853704716,6.42528057086125,0.0,0.0,0.0,0.0,0.0,2.5543189246910396,27.147732028150106,0.0,0.0,0.0,0.0,0.0,7.7323369128062325,3.2355695565501454,0.0,0.0,0.0,0.0,0.0,3.6516030435933264,116.53394248771505,0.0,0.0,0.0,0.0,0.0,1.2558787943681367,22.662131146403517,0.0,0.0,0.0,0.0,0.0,2.850582278886031,43.50553390221721,0.0,0.0,0.0,0.0,0.0,18.186484652447263,119.60437738715541,0.0,0.0,0.0,0.0,0.0,4.0348162521560385,43.6287189542305,0.0,0.0,0.0,0.0,0.0,13.9425827773233,209.76035195736205,0.0,0.0,0.0,0.0,0.0,43.759374491102164,66.63428845652466,0.0,0.0,0.0,0.0,0.0,20.196186820783264,38.201275541915884,0.0,0.0,0.0,0.0,0.0,2.2750644978323242,70.95628767711348,0.0,0.0,0.0,0.0,0.0,7.98378230572929,78.05654581025428,0.0,0.0,0.0,0.0,0.0,21.15059868475863,34.27946791908591,0.0,0.0,0.0,0.0,0.0,28.0246247870992,138.88853529269676,0.0,0.0,0.0,0.0,0.0,25.80984742590914
38,5.118926762038517,48.629474619123755,0.0,0.0,0.0,0.0,0.0,3.1244947929026763,0.0,0.0,0.0,0.0,0.0,2.0717746918978106,4.56856334542789,0.0,0.0,0.0,0.0,0.0,7.522610773151717,6.910574758996271,0.0,0.0,0.0,0.0,0.0,1.8232022500965015,2.373098974696639,0.0,0.0,0.0,0.0,0.0,0.4326041712747738,63.49909898482856,0.0,0.0,0.0,0.0,0.0,16.8682516327927,27.94602660561706,0.0,0.0,0.0,0.0,0.0,8.336820933655579,28.270879517753205,0.0,0.0,0.0,0.0,0.0,14.117185608232214,99.76996402711954,0.0,0.0,0.0,0.0,0.0,3.226249288595772,63.983299930154736,0.0,0.0,0.0,0.0,0.0,18.647101339330597,144.22095528018843,0.0,0.0,0.0,0.0,0.0,9.198706016503857,96.76185432639227,0.0,0.0,0.0,0.0,0.0,7.767014895906148,14.278592477863295,0.0,0.0,0.0,0.0,0.0,1.7218995483520587,60.62717894798131,0.0,0.0,0.0,0.0,0.0,3.309409245293829,56.04107932296209,0.0,0.0,0.0,0.0,0.0,15.057613746243927,33.418009829359626,0.0,0.0,0.0,0.0,0.0,24.511623165031786,130.71612183574456,0.0,0.0,0.0,0.0,0.0,40.670801974870706
39,6.408472928807207,42.1717247109048,0.0,0.0,0.0,0.0,0.0,2.559222742498683,0.0,0.0,0.0,0.0,0.0,0.7529522841870998,1.4615773524599807,0.0,0.0,0.0,0.0,0.0,0.39620155711018823,9.698871625992387,0.0,0.0,0.0,0.0,0.0,4.610094939215456,2.8724749954957414,0.0,0.0,0.0,0.0,0.0,1.4995687643878364,46.57588451184808,0.0,0.0,0.0,0.0,0.0,8.660780753476928,24.53233699899804,0.0,0.0,0.0,0.0,0.0,21.899322570552332,23.810054888607308,0.0,0.0,0.0,0.0,0.0,6.114019735554378,91.78726640024412,0.0,0.0,0.0,0.0,0.0,51.93231867558049,52.983566035579436,0.0,0.0,0.0,0.0,0.0,9.123637453683294,224.5696034935314,0.0,0.0,0.0,0.0,0.0,3.2345028716636093,86.46393928320872,0.0,0.0,0.0,0.0,0.0,2.0664392237492413,30.061981535103556,0.0,0.0,0.0,0.0,0.0,0.5619657824555825,53.64425361034025,0.0,0.0,0.0,0.0,0.0,7.730713774180484,118.20286214249779,0.0,0.0,0.0,0.0,0.0,36.77638986587063,28.419085734878998,0.0,0.0,0.0,0.0,0.0,28.739403114960744,143.8588586226186,0.0,0.0,0.0,0.0,0.0,19.416396118460824
