,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
19,45.0413357733153,6.319030326224581,0.0,0.0,0.0,0.0,0.0,1.1758052969455213,0.0,0.0,0.0,0.0,0.0,2.1004855376795195,0.7707324930816949,0.0,0.0,0.0,0.0,0.0,2.944792693324297,1.1439671037305434,0.0,0.0,0.0,0.0,0.0,9.72043107854669,0.7189899584851545,0.0,0.0,0.0,0.0,0.0,4.610297460768588,6.6478365965963935,0.0,0.0,0.0,0.0,0.0,3.0844220594629745,9.688526621774871,0.0,0.0,0.0,0.0,0.0,60.01928845124372,16.006702041193744,0.0,0.0,0.0,0.0,0.0,15.435399621716474,12.988660889392667,0.0,0.0,0.0,0.0,0.0,13.073214199064058,5.588549466488982,0.0,0.0,0.0,0.0,0.0,37.360107691656395,22.310819083331147,0.0,0.0,0.0,0.0,0.0,30.87553367378318,4.6233539025704005,0.0,0.0,0.0,0.0,0.0,14.094747382380032,7.962082803247315,0.0,0.0,0.0,0.0,0.0,58.122677686240024,8.208111075735735,0.0,0.0,0.0,0.0,0.0,15.10619975307226,18.580545928933905,0.0,0.0,0.0,0.0,0.0,29.68616820653586,24.948649750866572,0.0,0.0,0.0,0.0,0.0,41.54725423046998,6.100857929090846,0.0,0.0,0.0,0.0,0.0,17.3408145137938
20,21.34773603361097,6.35483774942415,0.0,0.0,0.0,0.0,0.0,1.2645762473070135,0.0,0.0,0.0,0.0,0.0,6.991046825957862,0.19138684789244534,0.0,0.0,0.0,0.0,0.0,3.117617442673689,1.0995537992960593,0.0,0.0,0.0,0.0,0.0,1.6277469947695233,1.6375003675749027,0.0,0.0,0.0,0.0,0.0,0.6550649455616012,8.187756449532648,0.0,0.0,0.0,0.0,0.0,26.067186081141333,7.416940286781391,0.0,0.0,0.0,0.0,0.0,12.226803625525136,5.09725956987942,0.0,0.0,0.0,0.0,0.0,34.40540748560409,11.654952664241572,0.0,0.0,0.0,0.0,0.0,12.25659658009142,7.5036029437907485,0.0,0.0,0.0,0.0,0.0,41.160742727330785,18.039929192277587,0.0,0.0,0.0,0.0,0.0,30.894211490124025,3.3936257159890295,0.0,0.0,0.0,0.0,0.0,21.14882051742005,11.274626154446656,0.0,0.0,0.0,0.0,0.0,45.02418010743198,15.864193802518042,0.0,0.0,0.0,0.0,0.0,10.01603879929392,21.18491876291261,0.0,0.0,0.0,0.0,0.0,96.68614732646415,25.611231380098424,0.0,0.0,0.0,0.0,0.0,70.65081214466392,6.739980468099181,0.0,0.0,0.0,0.0,0.0,19.489699933724108
21,14.22265997629472,6.71697112993507,0.0,0.0,0.0,0.0,0.0,1.6946557665495803,0.0,0.0,0.0,0.0,0.0,2.2876907943645057,0.37642982736644415,0.0,0.0,0.0,0.0,0.0,1.6508543580473556,1.0045299416464384,0.0,0.0,0.0,0.0,0.0,2.4222836502602774,1.1747018243075273,0.0,0.0,0.0,0.0,0.0,0.3481773624242841,6.54888229626809,0.0,0.0,0.0,0.0,0.0,9.338344730222094,12.01453031659074,0.0,0.0,0.0,0.0,0.0,63.98468325643169,3.7935379272384697,0.0,0.0,0.0,0.0,0.0,13.633107617470348,11.952510525368117,0.0,0.0,0.0,0.0,0.0,4.121546956518213,5.601740265405334,0.0,0.0,0.0,0.0,0.0,27.01467077852671,34.170520387199005,0.0,0.0,0.0,0.0,0.0,6.982358834289809,2.4321208939403554,0.0,0.0,0.0,0.0,0.0,2.347052154516613,10.807808826613472,0.0,0.0,0.0,0.0,0.0,22.255708224964177,9.213621023153426,0.0,0.0,0.0,0.0,0.0,74.4321781817311,23.666191239780662,0.0,0.0,0.0,0.0,0.0,96.53489048835048,35.84271556608435,0.0,0.0,0.0,0.0,0.0,27.828221692872027,6.0029633992962195,0.0,0.0,0.0,0.0,0.0,30.910092478161772
22,1.3313995966818937,6.401238956963449,0.0,0.0,0.0,0.0,0.0,0.370975341241715,0.0,0.0,0.0,0.0,0.0,3.6525897187927505,0.21799048967050197,0.0,0.0,0.0,0.0,0.0,1.2738760476936084,1.0821684855185731,0.0,0.0,0.0,0.0,0.0,2.421749192784251,0.43352700571743275,0.0,0.0,0.0,0.0,0.0,2.6321416320993776,10.332104328060039,0.0,0.0,0.0,0.0,0.0,12.714588182154703,18.683278335807163,0.0,0.0,0.0,0.0,0.0,15.736849128138918,4.182047008628005,0.0,0.0,0.0,0.0,0.0,28.165273947521115,10.214679981080936,0.0,0.0,0.0,0.0,0.0,26.423477685286784,5.326882950965453,0.0,0.0,0.0,0.0,0.0,73.46724833936537,17.43767068063476,0.0,0.0,0.0,0.0,0.0,12.366066135509065,1.9065255738412528,0.0,0.0,0.0,0.0,0.0,1.7059006566056794,11.10071255912827,0.0,0.0,0.0,0.0,0.0,86.09823730120429,4.713855455439579,0.0,0.0,0.0,0.0,0.0,34.24598505096862,12.165818392250056,0.0,0.0,0.0,0.0,0.0,66.32333211154116,49.73428743963091,0.0,0.0,0.0,0.0,0.0,9.563956197652557,6.837065544182412,0.0,0.0,0.0,0.0,0.0,16.40278988359657
23,9.999862463093592,5.881507463978183,0.0,0.0,0.0,0.0,0.0,0.21620595060158407,0.0,0.0,0.0,0.0,0.0,3.8307656341233423,0.46005971185426714,0.0,0.0,0.0,0.0,0.0,6.312821889667513,1.0572801596359713,0.0,0.0,0.0,0.0,0.0,3.686493781154644,0.5798936469308207,0.0,0.0,0.0,0.0,0.0,2.8416428820283137,12.27004342810604,0.0,0.0,0.0,0.0,0.0,22.56467261937287,16.715888728975205,0.0,0.0,0.0,0.0,0.0,143.07884380909613,9.12770701050268,0.0,0.0,0.0,0.0,0.0,17.372976431642797,11.341138419624405,0.0,0.0,0.0,0.0,0.0,24.350231615324077,5.598258780319873,0.0,0.0,0.0,0.0,0.0,18.678899143639406,28.78864223193991,0.0,0.0,0.0,0.0,0.0,15.947431758833025,6.358050806463342,0.0,0.0,0.0,0.0,0.0,0.9703720032864347,10.928350217024489,0.0,0.0,0.0,0.0,0.0,18.272920401064862,12.300429127789815,0.0,0.0,0.0,0.0,0.0,213.00183025811384,8.595456596485391,0.0,0.0,0.0,0.0,0.0,52.65790660101117,20.21758740714619,0.0,0.0,0.0,0.0,0.0,46.37053001281556,7.161820314437246,0.0,0.0,0.0,0.0,0.0,18.053959732885662
24,22.15285776597983,10.680602583090781,0.0,0.0,0.0,0.0,0.0,1.403782757947919,0.0,0.0,0.0,0.0,0.0,4.522125687413829,0.3580427571055667,0.0,0.0,0.0,0.0,0.0,2.2401384684605383,5.496109441401776,0.0,0.0,0.0,0.0,0.0,10.413642448622255,0.5563356170587471,0.0,0.0,0.0,0.0,0.0,1.3907570763642727,14.79630353179758,0.0,0.0,0.0,0.0,0.0,1.8905856698930237,16.62130923608585,0.0,0.0,0.0,0.0,0.0,2.0364572489287798,22.385836971402593,0.0,0.0,0.0,0.0,0.0,25.052335786566225,21.23061387413224,0.0,0.0,0.0,0.0,0.0,42.50217970622381,6.264753581880763,0.0,0.0,0.0,0.0,0.0,15.775472518136075,60.91384103118033,0.0,0.0,0.0,0.0,0.0,7.334559646115413,6.352495736596691,0.0,0.0,0.0,0.0,0.0,3.345809856235096,14.419993542648234,0.0,0.0,0.0,0.0,0.0,43.532016062248836,31.76403024075528,0.0,0.0,0.0,0.0,0.0,89.16923239870874,30.91509273456728,0.0,0.0,0.0,0.0,0.0,13.865151311388903,30.739852364356132,0.0,0.0,0.0,0.0,0.0,34.555396296483416,12.683572126407155,0.0,0.0,0.0,0.0,0.0,41.95727850402154
25,38.916410335413346,7.772225275821025,0.0,0.0,0.0,0.0,0.0,1.3487673280373733,0.0,0.0,0.0,0.0,0.0,10.807795277963342,0.2948767516467779,0.0,0.0,0.0,0.0,0.0,0.9537933954610593,1.0250252542976916,0.0,0.0,0.0,0.0,0.0,3.7790738700142525,0.9576557605970545,0.0,0.0,0.0,0.0,0.0,3.1503687040476835,7.580761374438296,0.0,0.0,0.0,0.0,0.0,2.721544328897894,25.425230020007106,0.0,0.0,0.0,0.0,0.0,0.7229715024937922,4.589696783953433,0.0,0.0,0.0,0.0,0.0,13.397717523518294,12.336372765354145,0.0,0.0,0.0,0.0,0.0,11.76059636467625,5.994240748992759,0.0,0.0,0.0,0.0,0.0,19.11912877131772,19.07347911277474,0.0,0.0,0.0,0.0,0.0,19.114270723410133,2.8651875655666847,0.0,0.0,0.0,0.0,0.0,14.307918479206432,22.988653733852022,0.0,0.0,0.0,0.0,0.0,16.159944922674555,9.512429950482423,0.0,0.0,0.0,0.0,0.0,27.224653912304625,9.486036270659667,0.0,0.0,0.0,0.0,0.0,13.59313371782527,34.20296067971675,0.0,0.0,0.0,0.0,0.0,104.96326493965857,7.84776215664948,0.0,0.0,0.0,0.0,0.0,11.706426880950941
26,7.990839975529934,5.718727093330013,0.0,0.0,0.0,0.0,0.0,0.16295543436964074,0.0,0.0,0.0,0.0,0.0,5.452065096139992,0.22587384468897273,0.0,0.0,0.0,0.0,0.0,12.05295784947631,0.9465777390752586,0.0,0.0,0.0,0.0,0.0,5.014744523770261,0.3747879091694244,0.0,0.0,0.0,0.0,0.0,5.193299173946122,6.331878931792005,0.0,0.0,0.0,0.0,0.0,15.964027001878435,12.440835199841917,0.0,0.0,0.0,0.0,0.0,58.54305013530407,6.132941516101831,0.0,0.0,0.0,0.0,0.0,13.964009823409729,13.939018904081937,0.0,0.0,0.0,0.0,0.0,24.227719150406593,6.316576342157553,0.0,0.0,0.0,0.0,0.0,31.86924385210029,35.47572823784012,0.0,0.0,0.0,0.0,0.0,15.2977342279832,1.921333172665499,0.0,0.0,0.0,0.0,0.0,16.182932253210396,16.016148336150756,0.0,0.0,0.0,0.0,0.0,23.6467011131231,5.324662574261327,0.0,0.0,0.0,0.0,0.0,28.756263761316596,13.929276866458286,0.0,0.0,0.0,0.0,0.0,9.967568427616177,28.630681820262367,0.0,0.0,0.0,0.0,0.0,16.96287581129232,5.518437118391996,0.0,0.0,0.0,0.0,0.0,12.88460231869187
27,14.298066418626785,5.670865326431481,0.0,0.0,0.0,0.0,0.0,2.830328146986155,0.0,0.0,0.0,0.0,0.0,0.6891480455556495,1.221528184988285,0.0,0.0,0.0,0.0,0.0,11.51762097605153,1.7927146474820979,0.0,0.0,0.0,0.0,0.0,4.189406790385512,0.7786904114488612,0.0,0.0,0.0,0.0,0.0,2.5912028734681134,5.598655687501206,0.0,0.0,0.0,0.0,0.0,11.819642503290902,4.978501700863784,0.0,0.0,0.0,0.0,0.0,2.2420138324656138e-05,5.132701497693429,0.0,0.0,0.0,0.0,0.0,24.431456810972247,12.181335508487255,0.0,0.0,0.0,0.0,0.0,39.66114543637192,6.782904413077483,0.0,0.0,0.0,0.0,0.0,22.22032075505662,26.66983994756522,0.0,0.0,0.0,0.0,0.0,58.42981326589614,3.3755256265806195,0.0,0.0,0.0,0.0,0.0,4.55284895350264,19.27504745312179,0.0,0.0,0.0,0.0,0.0,6.721405658620527,13.19647638015087,0.0,0.0,0.0,0.0,0.0,42.12209238001087,6.876210170587444,0.0,0.0,0.0,0.0,0.0,12.418683673367566,25.00504320060802,0.0,0.0,0.0,0.0,0.0,10.132281188237421,10.493152374192931,0.0,0.0,0.0,0.0,0.0,6.074531696190109
28,55.702555925238244,4.836633114506541,0.0,0.0,0.0,0.0,0.0,0.20827217629987063,0.0,0.0,0.0,0.0,0.0,3.0470251600170055,0.9148038588923201,0.0,0.0,0.0,0.0,0.0,0.015634177914278465,1.5988180921662019,0.0,0.0,0.0,0.0,0.0,6.736711240841122,0.8049686213345293,0.0,0.0,0.0,0.0,0.0,1.7374677145200512,7.676812726194725,0.0,0.0,0.0,0.0,0.0,4.830797733372162,9.882510704876054,0.0,0.0,0.0,0.0,0.0,5.782872880265279,3.991755664832507,0.0,0.0,0.0,0.0,0.0,32.661990344646725,14.061657189864373,0.0,0.0,0.0,0.0,0.0,10.907521145615968,6.4812481827446655,0.0,0.0,0.0,0.0,0.0,19.609393690705822,29.451293119881303,0.0,0.0,0.0,0.0,0.0,2.562990168106495,8.197752289341956,0.0,0.0,0.0,0.0,0.0,6.87187803880154,9.403102170017013,0.0,0.0,0.0,0.0,0.0,4.48563146434543,13.147980242174103,0.0,0.0,0.0,0.0,0.0,2.599757138805585,9.99076098362912,0.0,0.0,0.0,0.0,0.0,92.7298483717222,15.37736617390216,0.0,0.0,0.0,0.0,0.0,12.377538712047274,5.722595076150839,0.0,0.0,0.0,0.0,0.0,18.12169937851816
29,24.091694688181576,5.204391243573484,0.0,0.0,0.0,0.0,0.0,0.8237244863862159,0.0,0.0,0.0,0.0,0.0,0.35846976557367444,0.7448133189538838,0.0,0.0,0.0,0.0,0.0,2.6545857093079244,1.6565321115250877,0.0,0.0,0.0,0.0,0.0,1.7068852812910555,0.32663490685478025,0.0,0.0,0.0,0.0,0.0,2.885358612749699,7.198872366511523,0.0,0.0,0.0,0.0,0.0,1.7161220656715623,16.75662935663403,0.0,0.0,0.0,0.0,0.0,25.61121843297979,11.206699672726348,0.0,0.0,0.0,0.0,0.0,18.276531639684432,14.365141774088812,0.0,0.0,0.0,0.0,0.0,18.60003801402931,8.64948056812377,0.0,0.0,0.0,0.0,0.0,6.348490064708508,17.325925094162766,0.0,0.0,0.0,0.0,0.0,3.8414780730420177,6.029366687948098,0.0,0.0,0.0,0.0,0.0,3.9800437370072714,9.047079525314336,0.0,0.0,0.0,0.0,0.0,3.3286603129300647,22.915898011863202,0.0,0.0,0.0,0.0,0.0,51.40580865673908,29.678601046057906,0.0,0.0,0.0,0.0,0.0,6.3819710975452,65.75386430722367,0.0,0.0,0.0,0.0,0.0,102.35409019992802,6.00241757615728,0.0,0.0,0.0,0.0,0.0,9.70906102083498
30,6.629695236697066,6.589354989219499,0.0,0.0,0.0,0.0,0.0,0.2708277791978326,0.0,0.0,0.0,0.0,0.0,2.3217483580559777,0.19844354063940525,0.0,0.0,0.0,0.0,0.0,1.6347109444534955,0.9572148932030259,0.0,0.0,0.0,0.0,0.0,3.981282440795277,1.2926695389103169,0.0,0.0,0.0,0.0,0.0,0.6156252516829018,6.944972018790641,0.0,0.0,0.0,0.0,0.0,18.96829417587071,6.052532049772832,0.0,0.0,0.0,0.0,0.0,0.02108590112497312,2.481883288842629,0.0,0.0,0.0,0.0,0.0,31.69688809849763,12.681613752187914,0.0,0.0,0.0,0.0,0.0,29.482653621773537,6.27994920067261,0.0,0.0,0.0,0.0,0.0,11.070270255931781,22.712205225053776,0.0,0.0,0.0,0.0,0.0,7.589372386392578,2.139960547625849,0.0,0.0,0.0,0.0,0.0,0.6633228005547108,9.041249474489337,0.0,0.0,0.0,0.0,0.0,11.733697212431332,7.407117986278763,0.0,0.0,0.0,0.0,0.0,31.951885794908684,15.754337473378701,0.0,0.0,0.0,0.0,0.0,12.316739599241716,17.48884313466585,0.0,0.0,0.0,0.0,0.0,106.02558325627624,5.8523474816792325,0.0,0.0,0.0,0.0,0.0,37.15099389735884
31,12.70554489475945,7.444407600894628,0.0,0.0,0.0,0.0,0.0,0.2724263130986069,0.0,0.0,0.0,0.0,0.0,0.7618005756130629,0.7984101035568947,0.0,0.0,0.0,0.0,0.0,3.2938365324896,0.9721433803184656,0.0,0.0,0.0,0.0,0.0,2.9547397421637984,0.3376629314554781,0.0,0.0,0.0,0.0,0.0,0.2390949586601241,6.013074452507175,0.0,0.0,0.0,0.0,0.0,9.249887280497731,4.788410007516829,0.0,0.0,0.0,0.0,0.0,3.847571045568933,7.67055484335528,0.0,0.0,0.0,0.0,0.0,25.922766423642592,15.41302278435162,0.0,0.0,0.0,0.0,0.0,17.511267533388214,6.721817127389107,0.0,0.0,0.0,0.0,0.0,29.838433038797596,30.92897468528414,0.0,0.0,0.0,0.0,0.0,36.08464449768932,3.1310956483786025,0.0,0.0,0.0,0.0,0.0,0.6818218890552504,14.504788905657165,0.0,0.0,0.0,0.0,0.0,2.7359895096088245,17.63596058821238,0.0,0.0,0.0,0.0,0.0,19.007265460015542,7.596300629728762,0.0,0.0,0.0,0.0,0.0,12.836775434449805,17.58206973062447,0.0,0.0,0.0,0.0,0.0,56.227829433091586,5.771582193894776,0.0,0.0,0.0,0.0,0.0,15.709694324309321
32,4.890602286696025,6.085263561657466,0.0,0.0,0.0,0.0,0.0,0.3150033101776543,0.0,0.0,0.0,0.0,0.0,1.4907314776817226,0.44635767330295856,0.0,0.0,0.0,0.0,0.0,1.9210436161131224,2.5805418569463088,0.0,0.0,0.0,0.0,0.0,1.875480744328873,0.2603150742656858,0.0,0.0,0.0,0.0,0.0,2.022699541536223,8.632535853504093,0.0,0.0,0.0,0.0,0.0,34.321601376800125,5.983802078736407,0.0,0.0,0.0,0.0,0.0,139.1233744872007,13.97395854261815,0.0,0.0,0.0,0.0,0.0,140.13864742021698,14.153036209792441,0.0,0.0,0.0,0.0,0.0,2.6043490845043866,12.411466768730063,0.0,0.0,0.0,0.0,0.0,42.603061990788014,27.557954436151714,0.0,0.0,0.0,0.0,0.0,16.144974441567474,1.7068660809301537,0.0,0.0,0.0,0.0,0.0,1.186320673964822,20.2182717704049,0.0,0.0,0.0,0.0,0.0,15.197070191689967,15.639475374314747,0.0,0.0,0.0,0.0,0.0,6.222510311418644,12.828496055614437,0.0,0.0,0.0,0.0,0.0,218.67016208270348,37.20913680992551,0.0,0.0,0.0,0.0,0.0,23.611805931276194,7.456636641459664,0.0,0.0,0.0,0.0,0.0,6.902048637045786
33,1.4727070305711492,6.168507199455889,0.0,0.0,0.0,0.0,0.0,1.0454067339958952,0.0,0.0,0.0,0.0,0.0,0.8601806365323492,0.2602237908010168,0.0,0.0,0.0,0.0,0.0,2.4507372100055806,1.5376998539664561,0.0,0.0,0.0,0.0,0.0,6.661948916897852,0.29616316185280783,0.0,0.0,0.0,0.0,0.0,2.6782826685857493,8.128264965870072,0.0,0.0,0.0,0.0,0.0,12.785860089593765,4.201546131027454,0.0,0.0,0.0,0.0,0.0,14.571991543178706,16.632370127590452,0.0,0.0,0.0,0.0,0.0,113.14766976724654,13.231626331962014,0.0,0.0,0.0,0.0,0.0,8.065323175983444,6.8885881773948965,0.0,0.0,0.0,0.0,0.0,71.44513101423422,24.213234463031267,0.0,0.0,0.0,0.0,0.0,17.143302500381967,2.0861124989992597,0.0,0.0,0.0,0.0,0.0,2.190933367456223,11.521772877881924,0.0,0.0,0.0,0.0,0.0,134.6736249642162,10.918603895825502,0.0,0.0,0.0,0.0,0.0,7.545165326262092,9.031828812681237,0.0,0.0,0.0,0.0,0.0,37.67209703885389,28.031833231766747,0.0,0.0,0.0,0.0,0.0,14.47777183697399,8.59020420810244,0.0,0.0,0.0,0.0,0.0,7.152633866371828
34,2.9301847128907412,4.893375928370541,0.0,0.0,0.0,0.0,0.0,0.10997502957745783,0.0,0.0,0.0,0.0,0.0,1.3342861153393446,0.3430189630238991,0.0,0.0,0.0,0.0,0.0,0.6188367934806517,1.7348139774617817,0.0,0.0,0.0,0.0,0.0,5.7013860878816045,0.260455469017012,0.0,0.0,0.0,0.0,0.0,1.6334128531503829,7.319002425354386,0.0,0.0,0.0,0.0,0.0,3.883556126907637,10.644585821172244,0.0,0.0,0.0,0.0,0.0,8.00076483605153,7.424134126545614,0.0,0.0,0.0,0.0,0.0,14.8356023766473,13.342589424090816,0.0,0.0,0.0,0.0,0.0,3.274977246061548,8.91231772556276,0.0,0.0,0.0,0.0,0.0,8.069136367345667,18.525291929668214,0.0,0.0,0.0,0.0,0.0,14.924900385858342,1.7177271856463159,0.0,0.0,0.0,0.0,0.0,5.914329515410584,11.684371137260312,0.0,0.0,0.0,0.0,0.0,15.31911986631301,13.678791760603474,0.0,0.0,0.0,0.0,0.0,15.577962743233538,38.32793314420802,0.0,0.0,0.0,0.0,0.0,4.899824014930534,46.30929926422982,0.0,0.0,0.0,0.0,0.0,14.015011828747678,5.776663107707091,0.0,0.0,0.0,0.0,0.0,14.912036668652842
35,1.232793524163326,5.522435770622067,0.0,0.0,0.0,0.0,0.0,0.08884005366385862,0.0,0.0,0.0,0.0,0.0,1.1718660381706165,2.444638075169941,0.0,0.0,0.0,0.0,0.0,2.3551684563550057,0.9462268641090769,0.0,0.0,0.0,0.0,0.0,3.5264473004406347,0.6515704516153477,0.0,0.0,0.0,0.0,0.0,3.5507140187291024,6.649523669332148,0.0,0.0,0.0,0.0,0.0,4.825730955989986,7.728170823975925,0.0,0.0,0.0,0.0,0.0,8.638173087795838,5.0975355008183145,0.0,0.0,0.0,0.0,0.0,32.691425384222505,13.441328673215397,0.0,0.0,0.0,0.0,0.0,2.2285707934115297,7.310685278118861,0.0,0.0,0.0,0.0,0.0,7.888022882510196,21.407944576605882,0.0,0.0,0.0,0.0,0.0,1.832302004218892,2.6769427008942452,0.0,0.0,0.0,0.0,0.0,0.4937595300124779,11.6864558898962,0.0,0.0,0.0,0.0,0.0,3.320183283309543,11.531186828461088,0.0,0.0,0.0,0.0,0.0,23.038073907999504,5.826568475853406,0.0,0.0,0.0,0.0,0.0,2.7864824269362796,22.13300268855139,0.0,0.0,0.0,0.0,0.0,1.645951720295813,5.195833481935824,0.0,0.0,0.0,0.0,0.0,5.522186338316239
36,0.89876436177149,10.074103666151697,0.0,0.0,0.0,0.0,0.0,0.40749156095588046,0.0,0.0,0.0,0.0,0.0,1.2831984942553543,1.0061734777916131,0.0,0.0,0.0,0.0,0.0,2.394493086071611,0.9524241124605154,0.0,0.0,0.0,0.0,0.0,1.3633683129492487,0.684603248109521,0.0,0.0,0.0,0.0,0.0,2.7649028215046934,6.989889669009974,0.0,0.0,0.0,0.0,0.0,3.3035198263466787,6.644754954436014,0.0,0.0,0.0,0.0,0.0,12.651669403792003,4.847374042050302,0.0,0.0,0.0,0.0,0.0,5.750301254420739,15.190384307242567,0.0,0.0,0.0,0.0,0.0,4.687110846515258,12.465495837100487,0.0,0.0,0.0,0.0,0.0,14.381624635462192,37.07823279412929,0.0,0.0,0.0,0.0,0.0,17.11595359462203,2.520736362276562,0.0,0.0,0.0,0.0,0.0,2.3002852610880824,11.665638336422454,0.0,0.0,0.0,0.0,0.0,2.6305741732070818,11.459942451149947,0.0,0.0,0.0,0.0,0.0,71.09531428865142,8.215172754087728,0.0,0.0,0.0,0.0,0.0,40.17263989073348,23.124839817915632,0.0,0.0,0.0,0.0,0.0,41.637299789176204,5.778798261791056,0.0,0.0,0.0,0.0,0.0,9.474777839217822
37,17.30012858722141,4.865430098382487,0.0,0.0,0.0,0.0,0.0,0.38193135663766503,0.0,0.0,0.0,0.0,0.0,4.3131100208855235,0.326038642195987,0.0,0.0,0.0,0.0,0.0,0.1116227483276039,1.2907577619861255,0.0,0.0,0.0,0.0,0.0,14.115724462406328,0.33390518689556425,0.0,0.0,0.0,0.0,0.0,2.2494541638047125,9.273254876555848,0.0,0.0,0.0,0.0,0.0,9.823141163756732,13.745974485569983,0.0,0.0,0.0,0.0,0.0,5.950171134573278,24.305331452016322,0.0,0.0,0.0,0.0,0.0,4.591556538481405,13.48274072426762,0.0,0.0,0.0,0.0,0.0,27.698635034698547,10.652888590609747,0.0,0.0,0.0,0.0,0.0,6.025121728973072,27.789843377706358,0.0,0.0,0.0,0.0,0.0,4.907572066435904,2.32048384203162,0.0,0.0,0.0,0.0,0.0,18.281484084927346,40.30178845071265,0.0,0.0,0.0,0.0,0.0,10.586883165496639,14.456938562916486,0.0,0.0,0.0,0.0,0.0,11.24971585878494,29.794680376120766,0.0,0.0,0.0,0.0,0.0,40.311576746219565,21.026412903453437,0.0,0.0,0.0,0.0,0.0,35.76299912042745,9.181305444695841,0.0,0.0,0.0,0.0,0.0,18.6867006532772
38,1.8935281508440678,5.131064158345594,0.0,0.0,0.0,0.0,0.0,1.0396836482158158,0.0,0.0,0.0,0.0,0.0,0.4976151781026071,1.3097043133050257,0.0,0.0,0.0,0.0,0.0,8.90627822690523,3.060180672261125,0.0,0.0,0.0,0.0,0.0,27.417625243164384,0.4095904670651471,0.0,0.0,0.0,0.0,0.0,0.22056847949063316,8.423927231085846,0.0,0.0,0.0,0.0,0.0,2.8085376364381744,7.368589865550334,0.0,0.0,0.0,0.0,0.0,14.776265107109058,7.797238646435941,0.0,0.0,0.0,0.0,0.0,8.952756776808595,17.506049786489616,0.0,0.0,0.0,0.0,0.0,3.0320889154110082,7.9156985019701285,0.0,0.0,0.0,0.0,0.0,4.559496083318723,21.908850068005396,0.0,0.0,0.0,0.0,0.0,2.768858937528473,6.309181705103738,0.0,0.0,0.0,0.0,0.0,0.9975029280806298,13.338213128727322,0.0,0.0,0.0,0.0,0.0,8.77750892791254,9.714107543602232,0.0,0.0,0.0,0.0,0.0,5.445158767978324,8.3021147104691,0.0,0.0,0.0,0.0,0.0,1.2163446273660785,48.70634260391148,0.0,0.0,0.0,0.0,0.0,16.43057115879713,5.039531090871573,0.0,0.0,0.0,0.0,0.0,8.631811651581366
39,1.3464677617714744,4.71277307877126,0.0,0.0,0.0,0.0,0.0,0.14614381460908088,0.0,0.0,0.0,0.0,0.0,0.2756008807885257,0.20364876787569344,0.0,0.0,0.0,0.0,0.0,0.2545372399176453,1.0216311182884745,0.0,0.0,0.0,0.0,0.0,1.8085234414071667,0.3058919479467776,0.0,0.0,0.0,0.0,0.0,0.5259390740986031,8.037175858200268,0.0,0.0,0.0,0.0,0.0,4.638389188726208,15.24253374512192,0.0,0.0,0.0,0.0,0.0,0.43422828695471505,7.689054562321151,0.0,0.0,0.0,0.0,0.0,11.930078841785965,12.700327956976873,0.0,0.0,0.0,0.0,0.0,9.978460825027117,21.512137211373425,0.0,0.0,0.0,0.0,0.0,13.271862655569434,29.830163004906172,0.0,0.0,0.0,0.0,0.0,2.857520434533892,6.491529765644483,0.0,0.0,0.0,0.0,0.0,8.755411371496827,9.831384123649036,0.0,0.0,0.0,0.0,0.0,1.9598126414128136,8.779152418445,0.0,0.0,0.0,0.0,0.0,10.684726367865334,16.835896836824475,0.0,0.0,0.0,0.0,0.0,2.3423137030255585,22.72533867662711,0.0,0.0,0.0,0.0,0.0,5.0012366677917965,5.129427750388013,0.0,0.0,0.0,0.0,0.0,4.607882057044116
