,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.6934993764948595,0.6900091724953498,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.737699205645967,54.54545454545454,0.7,0.5833333432674408,0.8333333432674408,0.45000000298023224,0.8394768841300531,1.364323220556894,54.54545454545454,0.90625,0.0,0.0,0.0,0.14159266317313435,0.6763365822701479,43.75,0.46875,0.522222250699997,0.45000000298023224,0.625,0.6420180008243335,0.6930486401296649,50.0,0.5625,0.0,0.0,0.0,1.1855802954897814,0.7686686449350145,50.0,1.0,0.3333333134651184,1.0,0.20000000298023224,0.1405062987112178,0.8657382314587175,71.42857142857143,0.8,0.0,0.0,0.0,0.12031405634782602,1.1748217406716215,50.0,0.1,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.6074323731068699,0.9465401921691479,42.857142857142854,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6820693634939671,0.7220021436557365,44.44444444444444,0.5166666666666666,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.741300696901841,1.1167573747490782,52.63157894736842,0.8444444444444444,0.6555555661519369,0.5238095422585806,0.9333333373069763,0.7615543694324155,1.4829659515128284,60.0,0.6875,0.8333333432674408,0.75,1.0,0.37201860191653935,0.7268097219169488,60.0,0.9333333333333333,0.7179487347602844,0.5625,1.0,0.3898098651911172
20,0.685278734330526,0.6898311883443075,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,1.5876157531627186,63.63636363636363,0.7083333333333333,0.6785714328289032,0.5416666716337204,1.0,0.056336807803397136,1.6690087060082741,45.45454545454545,0.75,0.5833333432674408,0.4166666716337204,1.0,0.42831765853836395,1.486699011064864,56.25,0.6,0.6846153736114502,0.5267857164144516,1.0,0.3805812487712666,0.6385876233592002,50.0,0.8125,0.0,0.0,0.0,0.45288091114144813,0.6257213463377428,62.5,1.0,0.7692307829856873,0.625,1.0,0.7316785972413086,2.7762040649511337,28.57142857142857,0.6,0.444444477558136,0.2857142984867096,1.0,0.3897177112587144,1.5262811024262013,20.0,0.2,0.125,0.10000000149011612,0.1666666716337204,0.3934319793081998,1.3973223912826553,42.857142857142854,0.5,0.0,0.0,0.0,0.1982930217301755,0.7981265120971074,44.44444444444444,0.5,0.0,0.0,0.0,0.42817998333915913,1.7868095356138987,52.63157894736842,0.5736111111111111,0.670707086722056,0.5472222367922465,0.9166666666666666,0.08503618902655087,0.8317653132393114,70.0,0.625,0.8636363744735718,0.7857142984867096,1.0,0.7947814423855891,1.0459828823029516,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.47821529415462166
21,0.6905574612451088,0.6901980488447589,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.888541016465392,54.54545454545454,0.4666666666666667,0.375,0.5,0.30000001192092896,0.3539816208434465,0.9796581300981299,63.63636363636363,0.8125,0.5,0.5,0.5,1.4725909746648638,0.8605370339554814,56.25,0.6,0.5303030461072922,0.5000000149011612,0.5666666775941849,0.37661985185991814,0.6111492196303739,50.0,0.625,0.0,0.0,0.0,0.5792175030957314,0.4888191406141784,62.5,0.8666666666666667,0.7272727489471436,0.6666666865348816,0.800000011920929,0.5035149586726756,0.586394725706427,71.42857142857143,0.7,0.5,0.5,0.5,0.08831117065743867,1.529767202734487,30.0,0.375,0.1428571343421936,0.1666666716337204,0.125,0.31405848333684877,1.1147449336596142,42.857142857142854,0.4166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.4341879259651512,0.806613397285298,66.66666666666666,0.625,0.375,0.375,0.375,0.5225592267935268,0.9533464857119239,57.89473684210527,0.6555555555555556,0.527777781089147,0.5833333333333334,0.5333333412806193,0.08302551581606615,0.7720414269695356,60.0,0.71875,0.533333346247673,1.0,0.375,0.4537836202770981,0.5640942165672909,60.0,0.9,0.7179487347602844,0.5625,1.0,0.40438148935468843
22,0.6983355729884315,0.6888938016402376,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,1.2028720539982212,63.63636363636363,0.9,0.7846153974533081,0.6458333432674408,1.0,0.07195943828666505,1.1818489727922596,36.36363636363637,0.5,0.472222238779068,0.36666667461395264,0.75,0.29234711751150544,1.042734678037318,50.0,0.5625,0.5555555820465088,0.5000000149011612,0.625,0.7319794482993931,0.6694202657713374,50.0,0.6875,0.0,0.0,0.0,0.4264415251305001,0.6216045420373358,62.5,1.0,0.7692307829856873,0.625,1.0,0.41619442626018893,0.5829485182934014,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.2166882819964347,1.8913404928253392,60.0,0.5333333333333333,0.0,0.0,0.0,0.02284253230718734,1.5816008898470437,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.4880170396155079,0.8685113358534466,44.44444444444444,0.46875,0.0,0.0,0.0,0.08502893480046872,1.1050625458314185,63.1578947368421,0.7944444444444444,0.6582010885079702,0.6222222298383713,0.7666666706403097,0.19282097213936011,0.4158631342196289,90.0,0.9333333333333333,0.944444477558136,1.0,0.9000000059604645,0.1532534411723052,0.5890712379759482,60.0,0.71875,0.8333333432674408,0.75,1.0,0.30633216293842236
23,0.696498495208962,0.6893043700484528,100.0,1.0,1.0,1.0,1.0,0.7822715501769512,54.54545454545454,0.5625,0.5357142686843872,0.8333333432674408,0.4166666716337204,0.2603340326229074,0.9690843689766303,63.63636363636363,0.6166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.368362477231679,1.0685317160407668,50.0,0.5333333333333333,0.5833333432674408,0.48571430146694183,0.7333333492279053,0.42961037194695406,0.5695536447910949,50.0,0.875,0.0,0.0,0.0,0.656057191876693,0.9152851701202345,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.29328744482869723,0.9553835435438669,71.42857142857143,0.8,0.0,0.0,0.0,0.01635736160540462,1.8185683407054263,20.0,0.375,0.111111119389534,0.10000000149011612,0.125,0.34771060183499297,1.2418902580966156,42.857142857142854,0.25,0.5,0.4000000059604645,0.6666666865348816,0.3169912899123285,0.8646756917720441,55.55555555555556,0.46875,0.75,0.75,0.75,0.5267870533031476,1.003509848930816,63.1578947368421,0.7444444444444445,0.6666666766007742,0.6666666666666666,0.700000007947286,0.04668850345090292,0.9889718676043524,80.0,0.9333333333333333,0.9166666865348816,0.8571428656578064,1.0,0.010420380943124401,0.7923130840386483,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.3340406190209866
24,0.6822254047013461,0.6880285430433473,100.0,1.0,1.0,1.0,1.0,0.7421031488507643,72.72727272727273,0.59375,0.8636363744735718,0.7857142984867096,1.0,0.16007526607085285,0.7952035800273834,63.63636363636363,0.55,0.3333333432674408,0.375,0.30000001192092896,0.14506085510377753,0.814004408237152,50.0,0.5416666666666666,0.5833333432674408,0.5000000149011612,0.8333333432674408,0.5327086009740025,0.8428334239503981,50.0,0.875,0.0,0.0,0.0,0.3321268514895287,0.9589481306622291,50.0,0.8,0.3333333134651184,1.0,0.20000000298023224,0.10052009203036748,0.4650288614385043,71.42857142857143,0.8,0.5,0.5,0.5,0.22866377535371746,1.6051588131094534,40.0,0.375,0.1428571343421936,0.1666666716337204,0.125,0.278625940476847,1.1640544046968486,42.857142857142854,0.4166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5570809647579186,0.7956807405149022,66.66666666666666,0.53125,0.8636363744735718,0.7857142984867096,1.0,0.423067015729402,1.2372046141666306,63.1578947368421,0.7402777777777777,0.7314814925193787,0.6944444477558136,0.8055555621782938,0.018837253965384684,0.3685136426885211,70.0,0.6875,0.8333333432674408,0.800000011920929,0.875,0.3010203493940157,0.5446612672192944,60.0,0.7083333333333333,0.4285714328289032,0.375,0.5,0.4396439887187206
25,0.6929200174170264,0.6873023221364765,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.9982880151525034,72.72727272727273,0.6666666666666667,0.761904776096344,0.625,1.0,0.01316204373902032,1.0285151235300933,54.54545454545454,0.65,0.6500000059604645,0.533333346247673,0.8333333432674408,0.004334639405378225,0.9747928771355638,50.0,0.5333333333333333,0.5000000149011612,0.45238097012043,0.5666666775941849,0.2857542994546022,0.5731787319974085,50.0,0.75,0.0,0.0,0.0,0.4296059431677856,0.8532678680322487,50.0,0.8666666666666667,0.3333333134651184,1.0,0.20000000298023224,0.17381167349404053,0.9703784242923058,71.42857142857143,0.7,0.6666666865348816,0.5,1.0,0.4149124598864063,1.8410869588300947,50.0,0.375,0.0,0.0,0.0,1.121868015105552,1.2284753826210568,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.19077703645079205,0.8915769647556204,44.44444444444444,0.46875,0.722222238779068,0.7000000029802322,0.75,0.47156580792969127,1.0964810285326703,68.42105263157895,0.6375000000000001,0.6626984079678854,0.75,0.6388888955116272,1.0252687772699893,0.33955425769738423,90.0,0.7083333333333333,0.4545454680919647,0.5,0.4166666567325592,0.08397921333459676,0.6697730064349405,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,1.175831349385338
26,0.6893925376391473,0.5108771140589812,50.0,1.0,0.0,0.0,0.0,0.6505672155938904,72.72727272727273,0.65,0.8166666924953461,0.6904762089252472,1.0,0.028221285085271747,1.2472189432380012,63.63636363636363,0.55,0.533333346247673,0.75,0.4166666716337204,0.2534243000328761,1.1335245232827076,50.0,0.5666666666666667,0.558441549539566,0.5,0.6333333551883698,0.32310047519105967,0.5630695736230563,50.0,1.0,0.0,0.0,0.0,0.4927699301123312,0.5821483835452151,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,0.2621687041167496,1.2402704608044461,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.1375044360786785,2.8506182953768158,20.0,0.25,0.4444444626569748,0.5714285746216774,0.5,3.467345700962259,1.2578376553583848,28.57142857142857,0.4166666666666667,0.0,0.0,0.0,0.13488253231674807,1.0123525808781075,66.66666666666666,0.53125,0.375,0.375,0.375,0.21782382430873268,1.1424205238020015,63.1578947368421,0.6416666666666667,0.4333333571751912,0.4333333373069763,0.4333333373069763,0.026762128849502947,0.37938623238016567,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,0.4331912379081594,1.0097002371387924,60.0,1.0,0.7179487347602844,0.5625,1.0,2.6850508083953857
27,0.2486993165125334,0.7262713848453428,50.0,0.8888888888888888,0.0,0.0,0.0,1.7061035986866664,54.54545454545454,0.625,0.3333333432674408,0.5,0.25,0.1434008465460199,1.5537583645252375,63.63636363636363,0.4375,0.20000000298023224,0.5,0.125,0.06622218662964642,0.9433637176201629,62.5,0.65625,0.5416666716337204,0.625,0.5,0.3757122439819817,0.5725153456227882,50.0,0.875,0.0,0.0,0.0,0.5658953943936963,0.6281484700026385,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,0.23992736007364557,0.520807104070869,71.42857142857143,0.8,0.5,0.5,0.5,0.03213719890779087,2.2488711486745143,20.0,0.34375,0.111111119389534,0.10000000149011612,0.125,0.09613514778148123,0.9964208593539446,42.857142857142854,0.5,0.5,0.4000000059604645,0.6666666865348816,0.17974958271798167,1.1122771568205423,44.44444444444444,0.5,0.722222238779068,0.7000000029802322,0.75,0.20469143329690423,1.9348104469168188,52.63157894736842,0.8222222222222223,0.0,0.0,0.0,0.005387286755135831,0.5105949274120982,80.0,0.75,0.5,0.5,0.5,0.1817489690298952,0.7613155384266562,60.0,1.0,0.7179487347602844,0.5625,1.0,0.2537102372256447
28,0.6946983862767785,0.6867724924042621,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.7050167474726513,63.63636363636363,0.53125,0.800000011920929,0.75,0.875,1.3648640331217827,1.5370248597565828,63.63636363636363,0.84375,0.5,0.5,0.5,0.04147397390024245,0.9028840764828057,50.0,0.625,0.6000000089406967,0.5000000149011612,0.75,0.5290995028291682,0.6407902445334173,50.0,0.875,0.0,0.0,0.0,0.5758069724757442,0.4092354058299752,75.0,0.8666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.6919347426616916,0.6111054911185361,71.42857142857143,0.8,0.5,0.5,0.5,0.2958171354977072,2.3682974114633697,20.0,0.13333333333333333,0.125,0.10000000149011612,0.1666666716337204,0.043868276631103355,0.8788851496611281,57.14285714285714,0.5,0.5714285373687744,0.5,0.6666666865348816,0.1544832331976901,1.1125654693548876,44.44444444444444,0.53125,0.722222238779068,0.7000000029802322,0.75,2.03492479970656,1.4510983461848173,63.1578947368421,0.5333333333333333,0.4888889193534851,0.4333333373069763,0.600000003973643,0.0021956870700664396,0.5327295074313018,80.0,0.6875,0.9000000059604645,0.8333333432674408,1.0,0.0669056828132902,0.922949175314896,60.0,0.75,0.8333333432674408,0.75,1.0,0.21201756778293757
29,0.6972566892002551,0.686781216782852,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.9597247898292544,63.63636363636363,0.7,0.7846153974533081,0.6458333432674408,1.0,0.014500998805316875,3.2524201797166,54.54545454545454,0.6333333333333333,0.699999988079071,0.5476190596818924,1.0,0.13885311215667856,1.0647896885023016,43.75,0.6333333333333333,0.472222238779068,0.45000000298023224,0.533333346247673,1.1788579119485243,0.8376454946597075,50.0,0.75,0.0,0.0,0.0,0.6281986165687401,0.7880987165994389,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,0.022530019251243597,2.0859084374360153,42.857142857142854,0.6,0.5,0.3333333432674408,1.0,0.0280638215186008,2.6240876387403906,30.0,0.34375,0.1428571343421936,0.1666666716337204,0.125,0.06647745486362143,1.0027386727280128,42.857142857142854,0.5833333333333334,0.5,0.4000000059604645,0.6666666865348816,0.1668311978681717,2.3588131631437705,44.44444444444444,0.45,0.0,0.0,0.0,2.6685921354586553,1.290592998800398,63.1578947368421,0.611111111111111,0.4682539502779643,0.4444444378217061,0.5,0.007185268398032549,0.4481526663698542,70.0,1.0,0.7857142984867096,1.0,0.7000000029802322,0.7237190153747993,0.5312164931613422,60.0,0.75,0.4285714328289032,0.375,0.5,0.35085711927354474
30,0.7114781299578421,0.6205293316107532,50.0,1.0,0.0,0.0,0.0,1.2778123069338838,63.63636363636363,0.7666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.020968688459595954,1.294952268728859,81.81818181818183,0.40625,0.4285714328289032,0.5,0.375,0.0011703694798085435,1.0734281763432176,50.0,0.7,0.5,0.533333346247673,0.533333346247673,0.08988061500974473,0.5175005110895202,50.0,1.0,0.0,0.0,0.0,0.5147683178200558,2.6167799887330903,37.5,0.9333333333333333,0.0,0.0,0.0,0.03171734167486093,0.7104847154978777,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.13626686350860273,2.6307879473854014,40.0,0.34375,0.1428571343421936,0.1666666716337204,0.125,0.04674660827951336,1.7697857281957103,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,2.0223772146601022,2.1838620660031616,55.55555555555556,0.53125,0.8333333432674408,0.75,1.0,0.0441841087674875,2.225496115330963,52.63157894736842,0.7916666666666666,0.6090909242630005,0.4682539800802867,0.9166666666666666,0.0010542509111430977,0.6097489211557111,70.0,0.9333333333333333,0.8846153914928436,0.8125,1.0,0.014003116532716667,0.46208441143867374,60.0,0.75,0.8333333432674408,0.75,1.0,0.2823234993311815
31,0.001953349328911933,0.48989673782892007,50.0,1.0,0.0,0.0,0.0,1.329915002798968,63.63636363636363,0.6833333333333333,0.7846153974533081,0.6458333432674408,1.0,0.018160074107710852,1.264377496167732,72.72727272727273,0.65625,0.375,0.375,0.375,0.022734650515098535,1.4960191043303785,56.25,0.6333333333333333,0.6136363744735718,0.533333346247673,0.7333333492279053,0.54709113428548,0.5865698949212734,50.0,1.0,0.0,0.0,0.0,0.36481708081706465,0.5909594168990648,75.0,0.9333333333333333,0.75,1.0,0.6000000238418579,0.28765128735225937,1.857843188720944,57.14285714285714,0.7,0.5714285969734192,0.4000000059604645,1.0,2.2414562794421253,2.9064025550632753,30.0,0.13333333333333333,0.125,0.10000000149011612,0.1666666716337204,0.3990846054989086,1.0466542069478562,57.14285714285714,0.5,0.5714285373687744,0.5,0.6666666865348816,0.04409241406865097,1.4498366282937842,44.44444444444444,0.46875,0.722222238779068,0.7000000029802322,0.75,0.18067322055641175,1.6967195667228896,57.89473684210527,0.8527777777777779,0.6444444457689921,0.6761904855569204,0.75,0.011933972199458256,0.4423574229171413,80.0,0.71875,0.9000000059604645,0.8333333432674408,1.0,0.013653940864257991,0.6848739664006411,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.35558619508488476
32,0.0020191574231906246,1.3156649262620468,50.0,1.0,0.0,0.0,0.0,1.1287379872628691,54.54545454545454,0.6833333333333333,0.5357142984867096,0.75,0.45000000298023224,0.024904988559922726,1.3800071374376117,63.63636363636363,0.75,0.619047611951828,0.5833333432674408,0.75,0.050930497230505675,1.1354020292827935,50.0,0.7,0.5,0.533333346247673,0.533333346247673,0.4722843072624235,0.6748716689730316,50.0,0.8125,0.0,0.0,0.0,0.41270345176583545,0.6284000257185338,75.0,0.9333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.014941882612638948,0.6319520937822236,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.5334629026248633,3.5826665613072612,10.0,0.16666666666666666,0.111111119389534,0.0833333358168602,0.1666666716337204,0.036257636181635494,1.1848292924379524,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5073493309864677,1.3526748261496262,44.44444444444444,0.55,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.004452781529577598,1.2607822892603742,73.68421052631578,0.8333333333333334,0.6904761989911398,0.8333333333333334,0.6333333353201548,0.014875692242932751,0.6424982926826421,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.011400482182755058,0.6456304741938139,70.0,0.9333333333333333,0.7500000298023224,0.6071428656578064,1.0,0.2841213656280027
33,0.00595163249491304,0.5329642389455467,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,1.5609962314861734,63.63636363636363,0.6166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.002536863380031792,1.7609934629115087,54.54545454545454,0.5625,0.5833333432674408,0.5,0.75,0.02388502402914914,1.692800864995524,56.25,0.7083333333333333,0.654545471072197,0.625,0.9166666567325592,0.49501211310025744,0.593623822679303,87.5,1.0,0.888888955116272,0.800000011920929,1.0,0.6284984241486267,0.4658954895750633,75.0,0.9333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.07490261678153455,1.8379773811179894,57.14285714285714,0.7,0.5714285969734192,0.4000000059604645,1.0,0.04777700256958893,2.5099647934568363,40.0,0.16666666666666666,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.46412034592015083,1.4900981141155403,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.05885249490692566,1.359655400956618,66.66666666666666,0.55,0.375,0.5,0.30000001192092896,0.8611294432133403,1.2756671801220363,68.42105263157895,0.5111111111111111,0.5,0.46666666865348816,0.5555555621782938,0.022914690584180192,0.21651561391889507,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.24492896707455034,0.3570343319945791,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.22444661782830738
34,0.6870154056151595,0.603303046365964,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.8479826473463388,54.54545454545454,0.625,0.5357142686843872,0.8333333432674408,0.4166666716337204,0.06917118045530476,1.6003804405752518,54.54545454545454,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.14105187892955348,1.2270422351717898,50.0,0.6875,0.4761904776096344,0.46666668355464935,0.5,0.05701609553672168,0.758609531122256,50.0,0.75,0.0,0.0,0.0,0.20504439030938193,0.6178670504315387,62.5,0.8666666666666667,0.7272727489471436,0.6666666865348816,0.800000011920929,0.1297460593672839,0.7918020842855747,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.04783782579184796,2.966079731879925,40.0,0.5,0.5,0.5,0.5,0.031777154468813996,2.2325746298849687,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.07279076770664937,1.2487735046104187,55.55555555555556,0.46875,0.75,0.75,0.75,0.006462047400552744,1.7066233020640798,78.94736842105263,0.47222222222222215,0.5523809591929117,0.6666666666666666,0.4722222288449605,0.12570830524474552,0.4424919681482926,80.0,0.9666666666666667,0.875,1.0,0.800000011920929,0.10835880719041345,0.4203124846106337,70.0,1.0,0.7500000298023224,0.6071428656578064,1.0,0.18891919662303636
35,0.6795908114464827,0.6830989013340037,66.66666666666666,0.8888888888888888,0.75,0.6000000238418579,1.0,2.823520537050499,63.63636363636363,0.75,0.46666666865348816,0.4375,0.5,0.09502433780931778,1.3597090191673613,72.72727272727273,0.7666666666666666,0.7000000029802322,0.75,0.6666666716337204,0.0023169602204637695,2.1642466927679624,56.25,0.6666666666666667,0.6666666865348816,0.5357142984867096,0.9000000059604645,0.015124641314895135,0.6393765336835415,62.5,0.8125,0.4000000059604645,1.0,0.25,0.22425683113746714,0.5698314030646578,75.0,0.8666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.06295006607166732,0.6681858298270552,71.42857142857143,0.8,0.5,0.5,0.5,0.2645338605486507,2.6244771052039897,50.0,0.34375,0.1666666716337204,0.25,0.125,0.4187910069254575,2.6744005310436583,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.06391577959408366,1.4373321087761524,66.66666666666666,0.55,0.375,0.5,0.30000001192092896,0.00231844570334844,2.711989870921901,52.63157894736842,0.5416666666666666,0.6111111243565878,0.5,0.8333333333333334,0.019015545056456817,0.5763757205652634,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.05229754076761927,0.33636389647626297,90.0,1.0,0.8333333432674408,0.75,1.0,0.0818307735253622
36,0.6867406578219414,0.6465036723971308,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.8613074754578146,72.72727272727273,0.6875,0.8636363744735718,0.7857142984867096,1.0,0.009994922474937808,1.5171261257436675,72.72727272727273,0.5166666666666666,0.6500000059604645,0.8333333432674408,0.6666666716337204,0.010761166763294411,1.3392300883010002,56.25,0.6,0.5303030461072922,0.5000000149011612,0.5666666775941849,0.26988434664100847,0.6225228204450899,50.0,0.8125,0.0,0.0,0.0,0.21344108841068912,0.3713757436377878,75.0,0.9333333333333333,0.8000000715255737,0.800000011920929,0.800000011920929,0.05073963991425314,1.248306138736817,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.01888178247337697,3.1691165053524015,30.0,0.45833333333333337,0.1428571492433548,0.10000000149011612,0.25,0.006887367539927014,2.2706739614083857,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.048849952841289526,1.4701813916143933,55.55555555555556,0.625,0.3333333432674408,0.30000001192092896,0.375,0.006659553569676081,1.44972697127059,68.42105263157895,0.8958333333333334,0.694444457689921,0.75,0.75,0.003002457168849519,0.32520195964195486,90.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.09963764419515568,0.1873947664389291,90.0,1.0,0.8333333432674408,0.75,1.0,0.10381620880432436
37,0.003590984163905998,0.3886189034555502,66.66666666666666,0.8888888888888888,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6661913705813879,72.72727272727273,0.65,0.8000000417232513,0.7333333492279053,0.9000000059604645,4.7474144925086085e-05,1.6945364387459032,54.54545454545454,0.71875,0.722222238779068,0.7000000029802322,0.75,0.0024561900726891286,1.3777076896751952,62.5,0.7333333333333334,0.5833333432674408,0.6666666865348816,0.533333346247673,0.029833162067583918,0.5359876102777865,50.0,0.875,0.0,0.0,0.0,1.015009825323525,1.3356444346711414,62.5,0.8,0.7692307829856873,0.625,1.0,0.015628904785285315,0.726664940690356,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.03478422214257031,3.152638697613283,40.0,0.03333333333333333,0.3333333432674408,0.25,0.5,0.012977538136080208,1.6002165421270145,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.024829970493255273,2.3049314727696846,44.44444444444444,0.55,0.0,0.0,0.0,4.687682653156708e-05,1.5336150575592942,73.68421052631578,0.8611111111111112,0.5757575829823812,0.600000003973643,0.5555555621782938,0.00048812168190187757,0.35502050146033687,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.025388479528234028,0.3974954128025302,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.1355893591961928
38,0.0011874876450639574,0.3321913171905256,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.7223430739031828,54.54545454545454,0.5,0.4000000059604645,0.5,0.3333333432674408,1.139486011213069,1.8294460900502898,72.72727272727273,0.7666666666666666,0.5833333432674408,1.0,0.4166666716337204,0.005339518386003689,1.018681556725594,50.0,0.65625,0.5079365074634552,0.533333346247673,0.5,0.12268638577303148,0.5381724786060544,87.5,0.875,0.8571428656578064,1.0,0.75,0.8281096585652282,0.7477485315261433,75.0,0.9333333333333333,0.75,1.0,0.6000000238418579,0.11338623315848397,0.6804150230808358,71.42857142857143,0.8,0.5,0.5,0.5,0.0012218622658890443,3.1684952982128913,30.0,0.34375,0.125,0.125,0.125,0.011744469411224158,1.320250058570887,71.42857142857143,0.5833333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.027901785284903967,2.007003098301078,55.55555555555556,0.625,0.800000011920929,0.75,0.875,0.009414932610726966,1.8685832180994961,63.1578947368421,0.7444444444444445,0.6555555860201517,0.7111111183961233,0.7666666706403097,0.006261053533774962,0.26048702346307184,80.0,0.9666666666666667,0.7777778208255768,0.75,0.9000000059604645,0.0006692313687220714,0.1941592608660625,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.028834747498023252
