,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
23,0.5210747904109864,0.932272130116631,50.79365079365079,0.5811755952380951,0.20165344203511873,0.3750000024835269,0.1437500026077032,1.6690747880497756,68.75,0.777529761904762,0.2690476253628731,0.390625,0.22500000055879354,3.0873297436865816,1.4052390833097448,75.0,0.6494047619047619,0.125,0.25,0.0833333358168602,0.047711604285744405,2.4122759729191086,41.17647058823529,0.7222222222222222,0.0,0.0,0.0,0.005313929638575646,0.7985079358342452,33.33333333333333,0.25,0.27272728085517883,0.1875,0.5,0.691730111429532,2.425332178677604,38.46153846153847,0.75,0.42222224175930023,0.8333333432674408,0.2916666716337204,0.2920543279109944,0.9724349267725729,42.857142857142854,0.8333333333333333,0.3333333432674408,0.5,0.25,0.49912808156273036,0.6798413923300191,60.0,0.5833333333333333,0.533333346247673,0.75,0.4166666716337204,0.5781794452916917,0.8906909174505689,60.0,0.6069444444444445,0.30285714666048685,0.4388888915379842,0.2588888923327128,1.125013264494496,0.8018658901597147,56.09756097560976,0.6166666666666667,0.20555555323759714,0.4166666666666667,0.14444444825251898,0.5639634092907724
24,0.009688705724388721,1.2593633385245762,61.904761904761905,0.6424107142857142,0.6806062000493208,0.613789688795805,0.8407738121847311,1.28714646793418,73.4375,0.7559523809523809,0.5868055671453476,0.6697916705161333,0.5614583399146795,0.13178010136658366,1.0559711122460105,75.0,0.7416666666666667,0.42500000447034836,0.5416666716337204,0.4166666716337204,0.677574632931788,0.5343367062530624,82.35294117647058,0.8333333333333334,0.5629629890124003,0.600000003973643,0.5555555621782938,0.20577315093086118,0.9759011249931836,44.44444444444444,0.3833333333333333,0.7727272808551788,0.6875,1.0,0.5780444360844036,1.8113277516063708,46.15384615384615,0.5833333333333333,0.5357142984867096,0.8333333432674408,0.4000000059604645,0.070853007605834,0.5871742478194345,71.42857142857143,0.8333333333333333,0.7500000298023224,0.8333333432674408,0.6904762089252472,0.36208619677540044,0.9267321960960728,60.0,0.875,0.20000000298023224,0.5,0.125,0.6948077636374637,1.3075457178603935,56.52173913043478,0.5808333333333333,0.5862626393636068,0.4824603279431661,0.7955555558204651,0.3306247184608794,1.1955507584031198,46.34146341463415,0.40902777777777777,0.17777778208255768,0.3333333333333333,0.125,0.540806349128577
25,0.2574725935258843,0.9944105094282102,57.14285714285714,0.6226686507936509,0.5299348880847295,0.6104166693985462,0.5150793716311455,1.2359057072727366,73.4375,0.8135788690476191,0.6194128878414631,0.6200892925262451,0.6927083358168602,0.014163520995211105,0.9744875669901163,75.0,0.7864583333333334,0.4166666716337204,0.5,0.375,0.8648421524997311,0.6451223735232423,76.47058823529412,0.7888888888888889,0.5523809790611267,0.600000003973643,0.5166666706403097,0.020874658378299837,0.929207829650536,33.33333333333333,0.35,0.7000000029802322,0.6428571492433548,0.8333333432674408,0.2358474052108308,1.100780470673517,61.53846153846154,0.8452380952380952,0.6969697177410126,0.8333333432674408,0.6190476417541504,0.9555921492109745,0.7942929264515536,57.14285714285714,0.8015873015873016,0.6333333253860474,0.8333333432674408,0.5476190596818924,0.30502322163697826,0.6226707507759784,60.0,0.84375,0.3333333432674408,0.30000001192092896,0.375,0.33064114422544627,0.8680767627025271,53.91304347826087,0.5473809523809524,0.5505605518817902,0.4903174638748169,0.7555555542310078,0.6087012650236019,1.063286404428118,46.34146341463415,0.5263888888888889,0.5012691169977188,0.3978174726168315,0.7166666686534882,0.4874894478470444
26,0.18029489083535447,1.2510588899513042,58.730158730158735,0.5994791666666667,0.5979196826616923,0.6356150843203068,0.61597222648561,1.8724766228896994,67.1875,0.7462053571428571,0.6260146219283342,0.5395833374932408,0.8177083358168602,0.005016445884045951,1.1906312826389311,71.875,0.768452380952381,0.4345238208770752,0.4333333373069763,0.625,0.0015492535037478973,0.5533544238862782,76.47058823529412,0.7916666666666666,0.8518518805503845,0.8666666746139526,0.850000003973643,0.0059443099622771365,1.8884937615547004,44.44444444444444,0.40625,0.3333333432674408,0.25,0.5,0.6106770705756714,1.1239308841860303,69.23076923076923,0.6666666666666667,0.7777778208255768,0.9000000059604645,0.75,0.004278378401875737,0.9174548551652428,57.14285714285714,0.8174603174603174,0.6333333253860474,0.8333333432674408,0.5476190596818924,0.202351162672907,0.7818518569427225,60.0,0.34375,0.3333333432674408,0.5,0.25,0.9307535559825311,1.080595720262636,53.04347826086957,0.5661111111111111,0.5255026598771413,0.5434920688470205,0.6088888943195343,0.8520611007495621,1.223857293916505,43.90243902439025,0.4229166666666666,0.40211641788482666,0.40555555870135623,0.4138888915379842,0.3285484152944283
27,0.013798519897675844,1.254864423842321,59.78835978835979,0.5545882936507937,0.5894947672883669,0.5867063583185276,0.6341269922753175,1.315782488425495,74.21875,0.7984375000000001,0.6495535764843225,0.6708333361893892,0.6937500052154064,0.009651235899137196,1.1075742450064294,75.0,0.6666666666666667,0.3500000014901161,0.3333333358168602,0.375,0.27266760998914863,0.5104733074461052,88.23529411764706,0.8333333333333334,0.600000003973643,0.6666666666666666,0.5555555621782938,0.06292130292178069,0.9169049127840623,22.22222222222222,0.34375,0.125,0.125,0.125,0.6923370706106814,1.7978236954331188,38.46153846153847,0.7083333333333333,0.42222224175930023,0.8333333432674408,0.2916666716337204,0.8968299304829125,0.9855225501485929,78.57142857142857,0.7083333333333333,0.8611111342906952,0.8166666626930237,0.9166666567325592,0.1624092557785675,0.7126023326338224,60.0,0.5166666666666666,0.533333346247673,0.75,0.4166666716337204,0.33985089366908455,1.0926167661882116,57.391304347826086,0.5092460317460318,0.3818181812763214,0.46444445053736366,0.38253968954086304,0.24510805728199028,1.165979576700769,36.58536585365854,0.368452380952381,0.41335979600747425,0.4777777815858523,0.39444444825251895,0.6119424883643666
28,0.4094641315894097,1.3228966343256754,57.67195767195767,0.579861111111111,0.5598665351668993,0.5694444514811039,0.6097222274790207,1.4267547001275886,71.09375,0.7546875,0.6388798896223307,0.6187500059604645,0.7072916720062494,0.006282205720752127,1.4109474625257223,71.875,0.6309523809523809,0.2916666716337204,0.2916666716337204,0.2916666716337204,0.6420970571506484,0.7026428033861235,82.35294117647058,0.7222222222222222,0.5757575829823812,0.5555555621782938,0.600000003973643,0.03222387357621284,1.3338540057655033,33.33333333333333,0.45,0.7000000029802322,0.6428571492433548,0.8333333432674408,0.5761285714202086,0.8503961079857592,76.92307692307693,0.75,0.8295454680919647,0.875,0.7916666567325592,0.0017230003282857483,1.5043344767021398,50.0,0.8666666666666667,0.375,0.5,0.30000001192092896,0.2503071602502337,0.8221817239770299,50.0,0.55,0.25,0.3333333432674408,0.20000000298023224,0.22950214008241343,1.1092896979039382,54.78260869565217,0.5310317460317459,0.5278691808382671,0.4946031818787257,0.6888888974984487,0.2601884414476535,1.212793293983766,41.46341463414634,0.5194444444444444,0.42609428862730664,0.4146825472513835,0.5444444566965103,0.3242041330431705
29,7.763569919121186e-05,1.8719399716802005,62.43386243386243,0.6119295634920634,0.7052491642534733,0.5950892940163612,0.9228174611926079,1.5783587259063832,70.3125,0.7533854166666666,0.6740079466253519,0.6114583406597376,0.8031250070780516,0.014680470647340295,1.3209022478463974,68.75,0.7642857142857142,0.45000000298023224,0.4375,0.5833333358168602,0.0011026704690924023,0.7266146149857025,82.35294117647058,0.75,0.8863636453946432,0.8611111044883728,0.9166666666666666,0.024431268364055275,1.6919610214012921,22.22222222222222,0.3125,0.20000000298023224,0.1666666716337204,0.25,0.4904378246217214,0.5965436013485766,84.61538461538461,0.875,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.05497485870633642,0.9594092277489279,57.14285714285714,0.8333333333333333,0.533333346247673,1.0,0.375,0.1947424797027323,1.188782045557542,70.0,0.34375,0.3333333432674408,0.5,0.25,0.20828799353753022,1.2361869543662272,53.91304347826087,0.5634126984126984,0.5237037122249604,0.5066666712363561,0.5966666718324025,0.3315762859284869,2.1647861241162203,48.78048780487805,0.36874999999999997,0.06666666766007741,0.16666666666666666,0.041666666666666664,0.5233237291969804
30,0.24061416461592156,1.0708491684161636,57.67195767195767,0.592063492063492,0.5578118736545244,0.5979166713853677,0.5644841343164444,1.8155517761614821,69.53125,0.7807291666666667,0.6474386863410473,0.571875006891787,0.7979166693985462,0.05622713869829494,1.28603115194819,78.125,0.7309523809523809,0.380952388048172,0.3125,0.5,0.1535607913620713,0.6220609227109121,88.23529411764706,0.7777777777777778,0.6111111044883728,0.6111111044883728,0.6111111044883728,0.0630546200926696,1.6614969828670378,33.33333333333333,0.31666666666666665,0.625,0.6000000014901161,0.6666666716337204,0.1678771462206676,0.6325467612172502,84.61538461538461,0.625,0.875,0.875,0.875,0.09397553228454024,2.2285642162711916,35.714285714285715,0.8333333333333333,0.20000000298023224,0.5,0.125,0.3302777075412627,1.7049091456627423,50.0,0.3125,0.6333333551883698,0.5,0.875,0.20327627711287677,1.2362409068206528,56.52173913043478,0.5008333333333334,0.40412698984146117,0.5000000019868215,0.365714293718338,0.21671341744779374,1.3647150260166394,46.34146341463415,0.42083333333333334,0.602020209034284,0.5388888989885648,0.6972222278515497,0.2627088859231721
31,0.3551392225813608,2.838586273296718,58.201058201058196,0.6493303571428571,0.6886740705619255,0.5710317511111498,0.9683531746268272,2.9975105239852398,64.84375,0.786607142857143,0.6316152792423964,0.5489583378657699,0.8625000007450581,0.002346393523080749,2.700001631952704,53.125,0.6833333333333332,0.4166666641831398,0.3125000074505806,0.9000000059604645,0.040208687304377544,0.8218905288406215,82.35294117647058,0.8111111111111112,0.6000000238418579,0.600000003973643,0.600000003973643,0.019113657404234093,2.4579597288394757,44.44444444444444,0.45,0.722222238779068,0.6666666716337204,0.8333333432674408,0.4719085702223597,0.9170183211088712,84.61538461538461,0.8452380952380952,0.8901098966598511,0.875,0.9285714328289032,0.5997396600277299,0.8985201081367247,57.14285714285714,0.8333333333333333,0.6507936716079712,0.8333333432674408,0.5416666716337204,0.545693909210189,0.7513539066954724,80.0,0.6833333333333333,0.761904776096344,0.875,0.75,0.434137046526422,1.5728935056247508,50.43478260869565,0.5422619047619048,0.4449206372102102,0.4466666708389918,0.5122222274541854,0.018538275670588446,2.1284929149526643,41.46341463414634,0.3298611111111111,0.0952380895614624,0.11111111442248027,0.08333333333333333,0.2898452669409227
32,0.3820170082160229,1.207701668364365,57.67195767195767,0.5758680555555555,0.5091480364402136,0.5631944537162781,0.49503968842327595,1.7853101636112498,67.96875,0.7421130952380953,0.5647474154829979,0.5346726272255182,0.6916666701436043,0.7863087941634316,1.1065000996379646,78.125,0.8166666666666667,0.309523805975914,0.2916666716337204,0.3333333432674408,0.07973623912814443,0.6616513061883507,76.47058823529412,0.7888888888888889,0.5166666905085245,0.600000003973643,0.46666667858759564,0.0011361319070426262,2.4564893350506156,33.33333333333333,0.3125,0.222222238779068,0.20000000298023224,0.25,0.21729079491981837,1.7585697530847766,46.15384615384615,0.7083333333333333,0.5555555820465088,0.8333333432674408,0.4166666716337204,0.0015833246941809693,0.9723508433000162,57.14285714285714,0.6190476190476191,0.3636363744735718,0.5,0.2857142984867096,0.400736022031251,0.7104313345112101,70.0,0.8125,0.7000000029802322,1.0,0.625,0.2363012934341434,1.6190632635402067,50.43478260869565,0.52,0.5265323599179585,0.4370634992917379,0.703333338101705,1.5713713310507111,1.4657751244332853,46.34146341463415,0.29444444444444445,0.43443965415159863,0.41111111889282864,0.49285714824994403,1.2783832417140366
33,0.5441822850457796,1.4093893249945102,56.613756613756614,0.656374007936508,0.43453144406278926,0.6513888922830423,0.38298611529171467,1.8055578472521112,75.78125,0.7856770833333334,0.6416666693985462,0.7135416679084301,0.6416666749864817,0.0038416180210953423,1.562564079710238,78.125,0.7577380952380952,0.36666667461395264,0.5,0.2916666716337204,4.929553113436789e-05,1.379518898405425,82.35294117647058,0.7902777777777779,0.8518518805503845,1.0,0.7666666706403097,0.00019664361760523183,1.5617079148658524,33.33333333333333,0.4375,0.222222238779068,0.20000000298023224,0.25,0.5391480952684694,2.734060589316393,46.15384615384615,0.7738095238095238,0.472222238779068,1.0,0.3095238208770752,0.010057148123884892,1.113576305374199,50.0,0.8174603174603174,0.5555555820465088,0.8333333432674408,0.4761904925107956,0.13461230381231906,0.5652528609046767,50.0,0.55,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.4089429015446136,1.5760608724925569,54.78260869565217,0.5569047619047619,0.2859259287516276,0.4522222250699997,0.22777778009573618,0.3582114480498161,1.592120811303906,46.34146341463415,0.2888888888888889,0.3074074139197667,0.3333333383003871,0.3055555572112401,0.831763863929217
34,0.27695779733587883,1.4011041799269512,52.38095238095239,0.6058531746031746,0.41522066791852313,0.560416671137015,0.3882936543474595,1.844083860607357,72.65625,0.7372395833333333,0.6018849387764931,0.6322916746139526,0.6125000044703484,0.14763591597199022,1.2165775154360516,78.125,0.6458333333333334,0.36666667461395264,0.4166666716337204,0.375,0.008214263111540809,0.7742754408616696,82.35294117647058,0.7444444444444445,0.5757575829823812,0.5555555621782938,0.600000003973643,0.07587923215412021,1.996501171215939,44.44444444444444,0.48333333333333334,0.29999998211860657,0.2142857164144516,0.5,0.38917712935487914,1.1214236431602944,69.23076923076923,0.5833333333333333,0.7750000059604645,0.875,0.7083333432674408,0.007144835192159603,1.9043186635374691,50.0,0.7916666666666667,0.4761904925107956,1.0,0.3333333358168602,0.04909247768760264,1.11354289314188,30.0,0.55,0.222222238779068,0.25,0.20000000298023224,0.01573802462576653,1.343690967549036,50.43478260869565,0.5554365079365079,0.28539682428042096,0.3888888915379842,0.29444444676240283,0.31535214713625875,1.483411436894165,43.90243902439025,0.41736111111111107,0.1666666716337204,0.1944444477558136,0.15277778108914694,0.46733193712425836
35,0.18263718104068624,1.5781933267992565,58.730158730158735,0.5729166666666667,0.5637475984791914,0.5682539753615856,0.5847222289691368,1.8969069508666228,71.09375,0.7622023809523809,0.5745941698551178,0.5875000040978193,0.596130957826972,0.15939056509691898,1.235190665560265,78.125,0.7927083333333333,0.4166666716337204,0.5,0.375,0.013390201894202088,0.7012229023581009,76.47058823529412,0.8125,0.5462963183720907,0.5833333333333334,0.5166666706403097,0.019004575594668883,1.744125801044043,33.33333333333333,0.46875,0.222222238779068,0.20000000298023224,0.25,1.0035055489482347,1.6230418799714363,61.53846153846154,0.7083333333333333,0.6857142746448517,0.8333333432674408,0.5833333432674408,0.005112262446752588,0.8389376304490888,57.14285714285714,0.873015873015873,0.6333333253860474,0.8333333432674408,0.5476190596818924,0.21401773103625593,0.8200100383112832,70.0,0.71875,0.7000000029802322,1.0,0.625,0.3131988437436017,1.5381834078255456,56.52173913043478,0.4723809523809523,0.3044444501399994,0.47222222487131754,0.24555556178092958,0.09314398886447203,1.5262140173020686,39.02439024390244,0.41874999999999996,0.40264550348122913,0.4166666716337204,0.40000000099341076,0.4942010569583493
36,0.05169575511632295,1.6191791730701255,59.25925925925925,0.6581597222222222,0.6135117299854755,0.6402777855594953,0.6567460422714552,2.1618031389547343,71.09375,0.7647693452380953,0.6263889074325562,0.5956845283508301,0.7520833369344473,0.016300533526082638,1.4760106746400625,81.25,0.7601190476190476,0.6000000163912773,0.75,0.5833333358168602,0.011375558910493055,0.8316336637582886,82.35294117647058,0.7888888888888889,0.8962963422139486,0.8666666746139526,0.9333333373069763,0.06501889560325448,2.2983821540348472,44.44444444444444,0.46875,0.30000001192092896,0.25,0.375,0.755832988152894,1.3297352615607172,69.23076923076923,0.8333333333333333,0.75,0.9166666567325592,0.6666666567325592,0.0005435365093877492,1.2737084203132099,57.14285714285714,0.875,0.533333346247673,1.0,0.375,0.16479493594232592,0.8747402586668416,60.0,0.6875,0.75,0.75,0.75,0.38037275569581663,2.000089571669678,59.130434782608695,0.5188095238095237,0.2456613838672638,0.47777777910232544,0.17111111283302308,0.13806543246083014,1.44766279289269,48.78048780487805,0.4777777777777778,0.3185185343027115,0.34444444874922436,0.34444444874922436,0.28785350847295466
37,0.05627860400109321,1.5949084458291498,52.910052910052904,0.5841021825396825,0.5225378883381685,0.6094246115535498,0.5402777840693792,1.895386593294995,74.21875,0.7790550595238095,0.625414876267314,0.7177083399146795,0.6510416744276881,0.0007004465659160641,1.5283690180691831,78.125,0.7166666666666666,0.416666679084301,0.5833333358168602,0.3333333358168602,0.0030441074501772842,1.1933645645683877,64.70588235294117,0.7638888888888888,0.35555556416511536,0.6666666666666666,0.25,3.969306540635846e-05,1.625604259937626,44.44444444444444,0.48333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.4653381079380982,2.121584767946579,53.84615384615385,0.625,0.619047611951828,0.8333333432674408,0.5,0.011124157151369404,1.0971081618212497,71.42857142857143,0.8333333333333333,0.7636363804340363,1.0,0.6190476417541504,0.55557545888695,1.1113553965719256,50.0,0.5833333333333333,0.722222238779068,0.6666666716337204,0.8333333432674408,0.3355830663704779,2.0777376290274643,49.56521739130435,0.5075396825396825,0.4962748388449351,0.4339682638645172,0.658095242579778,0.6278926290932303,1.2995740649889633,46.34146341463415,0.5055555555555555,0.4540163576602936,0.3750000099341075,0.6000000089406967,0.4145974368644835
38,0.14290621808782977,1.7064461100709873,59.78835978835979,0.5710069444444444,0.6405710118512312,0.6206349264830351,0.7089285757392645,1.868561953428516,74.21875,0.7774553571428572,0.5930059608072042,0.6364583373069763,0.5967261958867311,6.397755396261568e-05,1.6380944156990287,78.125,0.6476190476190476,0.2916666716337204,0.4166666716337204,0.2500000074505806,0.0031447141936262954,0.8481086158159882,88.23529411764706,0.7916666666666666,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.0015009751498001485,1.9967572185497988,33.33333333333333,0.46875,0.1428571343421936,0.1666666716337204,0.125,0.4474238297195862,2.697276688762055,46.15384615384615,0.8333333333333333,0.45000000298023224,1.0,0.2916666716337204,0.009854198342010975,0.5468941272355288,85.71428571428571,0.8125,0.8901098966598511,0.9285714328289032,0.875,0.17264728329369308,0.7929817698607295,70.0,0.84375,0.7000000029802322,1.0,0.625,0.0763058749694404,2.2409432374859324,50.43478260869565,0.5052777777777778,0.5218784948190053,0.42976191143194836,0.697777779897054,0.05537638273497244,1.6150169253533508,51.21951219512195,0.4673611111111111,0.5074074268341064,0.4126984228690465,0.6694444517294565,0.2528719636184937
39,1.433852855861404,2.5818165206090744,61.37566137566137,0.584796626984127,0.6963772562642893,0.6029762004812559,0.8676587343215942,2.141353261677646,74.21875,0.8175595238095238,0.6299783643335104,0.6843750029802322,0.6895833378657699,0.0008182605189976294,1.6632054359378985,78.125,0.7374999999999999,0.4750000014901161,0.5,0.4583333358168602,0.0005424698027867603,1.2178089882150165,82.35294117647058,0.75,0.5252525409062704,0.6666666666666666,0.4444444378217061,0.006906941693398501,2.176357805546562,33.33333333333333,0.41666666666666663,0.1428571343421936,0.125,0.1666666716337204,0.3934103249431658,5.250338042791454,30.76923076923077,0.8333333333333333,0.125,0.5,0.0714285746216774,0.022214916142660034,2.575357321321721,71.42857142857143,0.6458333333333333,0.8285714387893677,0.7083333432674408,1.0,0.1494128139407897,1.9328223809966123,70.0,0.6166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.0795506354411289,1.7909517198508325,54.78260869565217,0.5880555555555556,0.29428571462631226,0.46666666865348816,0.24222222765286763,0.7428517038929489,2.154617659250774,36.58536585365854,0.47430555555555554,0.3128787924846013,0.28333333879709244,0.41111111640930176,0.2506153437467496
40,0.17871333671941425,1.9678145715158428,53.96825396825397,0.6333333333333332,0.5175174449880918,0.6185515932738781,0.5013888943940401,2.2460770096206177,73.4375,0.7309151785714285,0.6052083373069763,0.6052083391696215,0.6713541746139526,0.0003750053703282811,1.862505374571267,78.125,0.7517857142857143,0.4333333447575569,0.5,0.4583333358168602,0.04849535319906426,0.8608050670259009,88.23529411764706,0.8111111111111112,0.9153439402580261,1.0,0.850000003973643,0.07940179761343288,2.1708882183160427,33.33333333333333,0.3833333333333333,0.625,0.6000000014901161,0.6666666716337204,0.6322439948476754,2.137929139828216,53.84615384615385,0.75,0.6333333551883698,0.875,0.5,0.007558050390966706,1.1083649595719929,64.28571428571429,0.9,0.6607142984867096,1.0,0.5000000149011612,0.002771947397583005,0.8318864579636365,60.0,0.4375,0.4000000059604645,0.3333333432674408,0.5,0.1339424030908358,1.8427308423568365,50.43478260869565,0.48111111111111104,0.3917075634002686,0.4033333381017049,0.44444445172945657,0.6465467157964674,2.2237035058956387,46.34146341463415,0.33125,0.24484127263228098,0.29722222437461215,0.2222222238779068,0.240445746859295
41,1.3629182714367483e-05,2.3992233898423416,56.613756613756614,0.5742311507936507,0.6607607714831829,0.5559027846902609,0.8790674606959025,2.011045462601591,74.21875,0.8034970238095238,0.6524305678904057,0.6468750070780516,0.7218750063329935,0.0044305230017661025,1.407467064240906,78.125,0.8125,0.6166666746139526,0.7083333358168602,0.5833333358168602,0.00020389698752099056,0.8912270083868101,82.35294117647058,0.7888888888888889,0.8632478713989258,0.841269850730896,0.8888888955116272,5.8542724796357375e-05,1.5638821702715697,44.44444444444444,0.41666666666666663,0.6428571343421936,0.625,0.6666666716337204,0.12539738755972332,1.523548583385421,69.23076923076923,0.65,0.7750000357627869,0.9000000059604645,0.7000000178813934,0.0003044509478125342,0.7537801650054315,71.42857142857143,0.7291666666666667,0.7402597367763519,0.8333333432674408,0.6666666567325592,0.07167951875100731,0.8153905793809324,70.0,0.84375,0.7083333432674408,0.625,0.875,0.07071874590726883,1.6567530788993157,53.04347826086957,0.5238492063492063,0.4685185194015503,0.5111111164093017,0.45555556019147236,0.06070279218585427,1.8050002073402727,46.34146341463415,0.40277777777777773,0.4285714228947957,0.4861111144224803,0.39166667064030963,1.8672919787357258
42,0.017672434580314565,1.9408846280267127,55.55555555555556,0.5699404761904762,0.506316140294075,0.600000003973643,0.48313492722809315,2.188092922816321,74.21875,0.7283482142857144,0.5474431905895472,0.6425595264881849,0.5145833361893892,0.0010886826479836612,1.8182163410442416,78.125,0.546875,0.2916666716337204,0.375,0.25,0.0020245594223953453,1.9740002355271002,58.82352941176471,0.7680555555555556,0.523809532324473,0.6666666666666666,0.46666666865348816,1.546384045119542e-05,1.9371222212194645,44.44444444444444,0.3833333333333333,0.6428571343421936,0.625,0.6666666716337204,0.12516480422286988,3.1004707235413846,38.46153846153847,0.5833333333333333,0.4166666716337204,0.75,0.2916666716337204,0.001381923020894157,0.9225767726284911,78.57142857142857,0.875,0.7000000029802322,1.0,0.625,0.025568394199278175,0.8163022589058189,70.0,0.5833333333333333,0.7857142686843872,0.75,0.8333333432674408,0.028577923741842693,2.1892139445399277,54.78260869565217,0.5454761904761904,0.3091534415880839,0.37777778108914695,0.2990476220846176,0.004861200096359527,1.9930000765342528,43.90243902439025,0.45,0.3142857203880946,0.3333333333333333,0.3222222278515498,0.6358887703651688
43,0.0020722487877500983,2.159708381169893,54.4973544973545,0.5605902777777778,0.5067536743978659,0.5826388957599798,0.4871527850627899,2.2901481712511234,73.4375,0.7242931547619048,0.5639114454388618,0.5729166697710752,0.6188988145440817,0.29124717033962194,1.8155700492798665,75.0,0.6547619047619047,0.2678571343421936,0.2916666716337204,0.25,0.0005309439898718439,0.8360575280084767,76.47058823529412,0.7611111111111111,0.769696980714798,0.8333333333333334,0.722222218910853,0.00035339547942554,2.66217016725549,44.44444444444444,0.34375,0.222222238779068,0.20000000298023224,0.25,1.1600244063958673,1.8094443223118157,61.53846153846154,0.5416666666666667,0.7083333432674408,0.875,0.625,1.393483241417769,1.1049276362471194,57.14285714285714,1.0,0.5416666567325592,1.0,0.4000000134110451,0.06212706852277418,1.042754189926163,70.0,0.78125,0.7857142686843872,0.8333333432674408,0.75,0.21401914934563962,2.0396398626051218,53.04347826086957,0.4583333333333333,0.3542857130368551,0.3714285751183828,0.3644444485505422,0.09472912949602796,2.2204939451146557,51.21951219512195,0.38888888888888884,0.3063492178916931,0.375,0.3166666676600774,0.09138987223034196
44,0.1782068072790259,2.362024105189645,53.96825396825397,0.5621527777777778,0.4819386663536231,0.5277777823309103,0.4805555579562982,2.153656158808055,74.21875,0.8052083333333333,0.613564221188426,0.6718750018626451,0.6458333367481828,0.00687254692013066,1.764509915768012,78.125,0.6291666666666667,0.36666667461395264,0.4166666716337204,0.3333333432674408,0.022944073145068505,1.2665477568563859,76.47058823529412,0.7472222222222222,0.841269850730896,0.9166666666666666,0.7833333412806193,0.006342029650164724,3.4150159591131906,33.33333333333333,0.46875,0.222222238779068,0.20000000298023224,0.25,1.0253411417386447,4.712007955898709,38.46153846153847,0.625,0.34285715222358704,1.0,0.2083333358168602,0.05717606692016741,0.7466064128792389,71.42857142857143,1.0,0.792207807302475,0.875,0.7857142984867096,0.025214096289380518,1.0431895235745592,70.0,0.8125,0.7000000029802322,1.0,0.625,0.4399571656951303,1.920250010079375,52.17391304347826,0.5525793650793651,0.3920105834801992,0.4777777830759684,0.3844444503386815,0.061673542138730886,2.33783147793587,41.46341463414634,0.47847222222222224,0.37518038352330524,0.40714286516110104,0.4222222293416659,0.22812824920397054
45,9.965183589319023e-07,2.9582450301509517,52.38095238095239,0.6285714285714284,0.24619708955287933,0.4479166691501935,0.18273809800545374,2.060747359882584,73.4375,0.8080729166666667,0.6210317481309175,0.6270833443850279,0.6708333380520344,0.0025838191385508685,1.5768095487049367,71.875,0.6696428571428571,0.125,0.125,0.125,0.0020362507964836506,2.7693103610141376,47.05882352941176,0.75,0.13333333532015482,0.3333333333333333,0.08333333333333333,0.00011929818455906522,2.3623706804385063,44.44444444444444,0.3833333333333333,0.722222238779068,0.6666666716337204,0.8333333432674408,0.3276964836432761,4.410683046406101,38.46153846153847,0.8333333333333333,0.375,1.0,0.2380952462553978,0.0031357925206660017,0.35072197798626814,92.85714285714286,1.0,0.944444477558136,0.9000000059604645,1.0,0.4562840847537833,0.8063680386470595,50.0,0.4375,0.3333333432674408,0.30000001192092896,0.375,0.2746469360927586,2.5957347511726208,60.0,0.5980555555555556,0.1803174614906311,0.4666666666666667,0.11333333551883698,0.01585949663514145,2.1706164910885892,46.34146341463415,0.5006944444444444,0.39021165172259015,0.45277778307596844,0.37222222487131756,0.5919173977274824
