,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.6970922796576583,0.673803004055874,60.0,0.55,0.1666666567325592,0.5,0.10000000149011612,0.6811016954200702,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.4723371014180692,0.6889352662569684,63.63636363636363,0.8,0.75,0.7000000029802322,0.8333333432674408,0.6920825802680607,0.6928445735375941,53.333333333333336,0.6416666666666666,0.0,0.0,0.0,0.6932336959589694,0.6873463341485729,57.14285714285714,0.5,0.0,0.0,0.0,0.7051172631598446,0.7816755499180353,42.857142857142854,0.3,0.5,0.6666666865348816,0.4000000059604645,0.9566818173973792,0.8837782684227015,50.0,0.7777777777777778,0.0,0.0,0.0,0.045028350858844386,0.6875581078458884,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6503683128125338,0.7419576763652029,42.857142857142854,0.0,0.0,0.0,0.0,0.6942317263256499,0.7079732714688238,50.0,0.875,0.6666666865348816,0.5,1.0,0.31192918046704765,0.689198763796531,55.55555555555556,0.7611111111111111,0.0,0.0,0.0,0.954386100635165,0.6665997160966339,70.0,0.6833333333333333,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.6914860507720444,0.6431992523483612,60.0,0.75,0.800000011920929,0.875,0.75,0.3396191101880598
10,0.6361188583085093,0.7039091346956535,50.0,0.6833333333333333,0.0,0.0,0.0,0.6592606301420837,60.0,0.48333333333333334,0.8333333432674408,0.7857142984867096,0.9000000059604645,1.0981138757130882,1.1563803168689086,54.54545454545454,0.55,0.0,0.0,0.0,0.10882007717862288,0.6851829937742254,46.666666666666664,0.6166666666666667,0.6363636553287506,0.4732142984867096,1.0,0.6931517261655097,0.6952607960551623,28.57142857142857,0.08333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.6940744138805641,0.8322773858104198,42.857142857142854,0.3,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.5197333635615874,0.5107858626391537,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.5698726366138539,0.7210875832665797,57.14285714285714,0.5,0.0,0.0,0.0,0.5364674987718557,0.7988031848031948,42.857142857142854,0.0,0.0,0.0,0.0,0.5651026899238791,0.7041497235540746,50.0,0.5625,0.6666666865348816,0.5,1.0,0.5717044124842806,0.894285450440393,55.55555555555556,0.48611111111111116,0.0,0.0,0.0,1.2348707976212985,0.4893231593099939,70.0,0.5,0.761904776096344,0.625,1.0,0.34489988401162464,0.9083594925312835,60.0,0.8333333333333333,0.75,1.0,0.6666666716337204,0.21120934466960836
11,0.42466122644845505,0.7067790666420884,60.0,0.6166666666666667,0.3333333432674408,0.5,0.25,0.6260638877085256,70.0,0.48333333333333334,0.8846153914928436,0.8125,1.0,0.6789747799965986,1.1401428160805616,54.54545454545454,0.8,0.0,0.0,0.0,0.6766756512136176,0.6930386423163305,60.0,0.575,0.20000000298023224,0.5,0.125,0.6929931513373773,0.694925812908758,42.857142857142854,0.08333333333333333,0.0,0.0,0.0,0.6894698809114977,0.7026180465383361,71.42857142857143,0.6,0.8333333730697632,0.7142857313156128,1.0,0.5719605061996168,0.5208604608336915,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.9002176066741184,0.719627479584077,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.7060567942799182,0.7119163499343654,42.857142857142854,0.25,0.0,0.0,0.0,0.25260772943102505,0.6692548363804902,50.0,0.625,0.6666666865348816,0.5,1.0,0.6957954555502798,0.6076120172398237,55.55555555555556,0.6916666666666668,0.0,0.0,0.0,0.5395558280284682,0.555842567594525,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.6521410353539023,1.3305566100097883,70.0,0.55,0.8846153914928436,0.8125,1.0,0.11325926935475744
12,0.8250497234342341,0.6823867168450235,60.0,0.84375,0.6666666865348816,0.550000011920929,0.875,0.6033609593433586,60.0,0.5357142857142857,0.4285714328289032,0.4285714328289032,0.4285714328289032,0.528310629333385,0.7004304784163755,54.54545454545454,0.3333333333333333,0.0,0.0,0.0,0.754791001947239,0.6933859787487345,46.666666666666664,0.6041666666666667,0.6333333253860474,0.4642857164144516,1.0,0.6944618130746184,0.7008696232553879,28.57142857142857,0.16666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6929704387611081,0.6834132299180407,28.57142857142857,0.4,0.444444477558136,0.5,0.4000000059604645,0.6816477719705185,0.5594193438247,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.27346489815838826,0.7138432956557199,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6895443503270065,0.7172359629581146,42.857142857142854,0.0,0.0,0.0,0.0,0.4971915091366858,0.6776508395191367,50.0,0.875,0.6666666865348816,0.5,1.0,0.6935950666138563,0.6384764678685317,55.55555555555556,0.625,0.0,0.0,0.0,0.6922299710516862,0.49865026373211097,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,0.632900461357968,0.6285638446876964,60.0,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.2470719222850349
13,0.5451474084673734,0.8885284645937477,60.0,0.875,0.800000011920929,0.75,0.875,0.6370344120402953,70.0,0.4166666666666667,0.761904776096344,0.625,1.0,0.7457348428333701,0.6634160575297993,54.54545454545454,0.7666666666666666,0.0,0.0,0.0,0.5469382837612466,0.6929948025036057,46.666666666666664,0.5416666666666667,0.1428571343421936,0.1666666716337204,0.125,0.6926404598357655,0.7799000379533018,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.6893010807991593,0.8232770957286472,42.857142857142854,0.4,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.5796663792148886,0.47404355866560915,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.25092317035541833,0.8010849379680781,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.5236657458284805,0.7724252021622313,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.6895468627298715,0.6788051366174791,50.0,0.5625,0.6666666865348816,0.5,1.0,1.2436423857131678,0.6168124284719902,55.55555555555556,0.7916666666666666,0.0,0.0,0.0,0.45164242566618834,0.5012880786626701,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.5154192584098456,0.51638646951001,70.0,0.6166666666666667,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.6686220305677
14,0.5086100407411965,0.44197915940528254,80.0,0.9375,0.875,0.875,0.875,0.5545193013043125,70.0,0.8333333333333333,0.75,0.6666666567325592,0.9166666567325592,0.9404858276357719,0.6936102551704235,54.54545454545454,0.7666666666666666,0.0,0.0,0.0,1.399116575212559,0.6929046321387665,53.333333333333336,0.6354166666666667,0.5357142686843872,0.5,0.5833333432674408,0.6922945479603321,0.7050635415298453,28.57142857142857,0.16666666666666666,0.0,0.0,0.0,0.672207004592244,0.7946005967800854,57.14285714285714,0.5,0.6666666865348816,0.75,0.6000000238418579,0.7595490963279089,0.4788529093093741,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,1.0121844318096445,0.7588126042512654,57.14285714285714,0.5,0.0,0.0,0.0,0.40220476205557787,1.064036726456457,42.857142857142854,0.25,0.0,0.0,0.0,0.4273817125898184,0.7625716760678681,50.0,0.5625,0.6666666865348816,0.5,1.0,0.4672974676263695,0.601357774445063,55.55555555555556,0.6597222222222222,0.0,0.0,0.0,0.7832213768712358,0.5497082025085118,80.0,0.6833333333333333,0.9166666865348816,0.8571428656578064,1.0,0.5274379942405625,0.7129317508423914,70.0,0.875,0.4000000059604645,0.5,0.3333333432674408,0.09914194823684834
15,0.5697133385857166,0.6291031860373164,70.0,0.90625,0.8333333432674408,0.800000011920929,0.875,0.6346738701592045,70.0,0.75,0.761904776096344,0.625,1.0,0.5257999110154671,0.8860509949144263,54.54545454545454,0.5,0.0,0.0,0.0,0.425353339632791,0.69306590773703,46.666666666666664,0.53125,0.6333333253860474,0.4642857164144516,1.0,0.6928930436245649,0.8279742420795702,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.6523861253608887,0.8538755599050074,42.857142857142854,0.4,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.2716543519230581,0.4348845386554068,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,2.5494560022867865,0.954670549418304,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,1.1815171349402775,0.9691193537820715,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.6900348583801301,0.6887582365646454,50.0,0.5625,0.6666666865348816,0.5,1.0,0.6847985217172449,0.5924838472978529,55.55555555555556,0.5833333333333334,0.0,0.0,0.0,0.6264115533860934,0.4540263088108123,70.0,0.875,0.761904776096344,0.625,1.0,0.9914864183296428,0.6826892481476659,60.0,0.875,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.15555678071527335
16,0.2893777859087956,0.5732416577780571,70.0,0.875,0.8333333432674408,0.800000011920929,0.875,0.7319240447150794,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.2082710394619765,0.6749418804425823,54.54545454545454,0.75,0.0,0.0,0.0,0.5105283219919942,0.6927937270099285,53.333333333333336,0.7083333333333333,0.6727272868156433,0.5208333432674408,1.0,0.6916999502098994,0.8006993546001407,28.57142857142857,0.16666666666666666,0.0,0.0,0.0,0.659688713910022,0.8035906649874944,42.857142857142854,0.4,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.3101447694800332,0.4340691315347969,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.4272987632288927,0.8082973897171871,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.4421911005268187,1.0202049262071733,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.4471244692603544,0.7154959237988845,50.0,0.5,0.6666666865348816,0.5,1.0,0.8258194942091442,0.5797336311131913,55.55555555555556,0.6333333333333333,0.0,0.0,0.0,0.5339784868468738,0.44339187661005114,80.0,0.4583333333333333,0.7948718070983887,0.6785714328289032,1.0,0.5314607164873697,0.5361734207091283,70.0,0.65,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.14525904274291468
17,0.2509555805454247,0.42575121674427086,80.0,0.75,0.761904776096344,0.875,0.75,0.9629587944036635,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,1.4322100443147483,0.6928910112619948,45.45454545454545,0.375,0.2857142686843872,0.3333333432674408,0.25,1.0299553562480945,0.6935645067195596,46.666666666666664,0.6041666666666667,0.6333333253860474,0.4642857164144516,1.0,0.6903154713661254,0.8062287958509163,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.8540157076963472,1.2941522302055897,42.857142857142854,0.3,0.5,0.6666666865348816,0.4000000059604645,0.11250766800072355,0.5132562291216705,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.06344130008704331,0.7149482536021042,57.14285714285714,0.5,0.0,0.0,0.0,0.6342098911301361,1.0683352869715306,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.20880473730143195,0.7583048487166097,50.0,0.5625,0.6666666865348816,0.5,1.0,0.5286949658408591,0.6376264571646066,55.55555555555556,0.6666666666666666,0.0,0.0,0.0,0.18920762307013203,0.5816781101367619,50.0,0.6833333333333333,0.5,1.0,0.3500000014901161,0.39222009860965534,0.9000037669858145,70.0,0.55,0.8846153914928436,0.8125,1.0,0.1445174217181973
18,0.3335350696324698,0.5694381735571583,70.0,0.90625,0.7083333432674408,0.625,0.875,0.5133021421422439,80.0,0.6833333333333333,0.9166666865348816,0.8571428656578064,1.0,1.9555300766060475,0.9408817013835103,54.54545454545454,0.46875,0.0,0.0,0.0,0.6068169715553354,0.6927920805731164,53.333333333333336,0.6666666666666666,0.569444477558136,0.5000000074505806,0.6666666716337204,0.6696501457057525,0.8213717172600673,28.57142857142857,0.16666666666666666,0.0,0.0,0.0,0.5940883094240448,1.1723875132818429,28.57142857142857,0.4,0.2857142984867096,0.5,0.20000000298023224,0.18826965402376408,0.4576808108248814,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.10149678713882258,0.7468064528741568,57.14285714285714,0.75,0.0,0.0,0.0,0.7290338998798932,1.0383430423871318,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.6716133648916784,0.7799060174817128,37.5,0.4375,0.5454545021057129,0.4285714328289032,0.75,0.9759878410063259,0.5796287963829465,61.111111111111114,0.5819444444444445,0.4126984079678853,0.4444444576899211,0.3888888955116272,0.7019627453923615,0.5777774315468235,60.0,0.9166666666666667,0.3333333432674408,0.5,0.25,0.3432413465634585,0.7416341348708657,60.0,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.1240840033521128
