,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025
9,0.5646232531680793,0.45617266037134685,80.0,0.9333333333333333,0.9166666865348816,0.8571428656578064,1.0,0.6848598711048374,63.63636363636363,0.6166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.257464880308612,1.4229232824282476,18.181818181818183,0.0625,0.20000000298023224,0.1666666716337204,0.25,0.5523217867853696,0.9751952030543292,43.75,0.5,0.472222238779068,0.45000000298023224,0.5,0.5864765685507987,0.7786506582319764,12.5,0.25,0.0,0.0,0.0,0.6078280253995473,0.6185291283698069,75.0,0.8,0.75,1.0,0.6000000238418579,0.7814399790995546,0.6088037478978557,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,0.02450074813023495,0.43278141863016895,71.42857142857143,0.9,0.0,0.0,0.0,0.5916203491593047,1.111138460793235,60.0,0.3333333333333333,0.0,0.0,0.0,0.017874131957881716,0.5949111908120351,71.42857142857143,0.8333333333333334,0.5,1.0,0.3333333432674408,0.48687392660523265,0.6861894386259455,55.55555555555556,0.65625,0.3333333432674408,0.30000001192092896,0.375,0.5840912695257586,0.8122166417513803,52.63157894736842,0.6638888888888889,0.5238095124562582,0.5,0.5555555621782938,0.09467857934965958,0.7927035369635652,50.0,0.3125,0.3333333432674408,0.30000001192092896,0.375,0.44347909770947386
10,0.46596568701259067,0.5092570835184037,90.0,0.75,0.9285714328289032,1.0,0.875,0.5928828701779371,63.63636363636363,0.4,0.7636363804340363,0.6666666865348816,0.9000000059604645,0.5179213033493479,1.689988546930718,45.45454545454545,0.13333333333333333,0.6727272868156433,0.5208333432674408,1.0,1.2180139269974721,0.8894944865100636,50.0,0.6666666666666667,0.4761904925107956,0.6000000014901161,0.5,0.4889481535714332,0.8706890641465322,50.0,0.5,0.0,0.0,0.0,0.2647768305048857,0.49409570684231496,75.0,0.8666666666666667,0.8333333730697632,0.7142857313156128,1.0,1.0895749732365216,0.6130398541078075,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.12869934383518028,0.3875613861364002,71.42857142857143,0.9,0.0,0.0,0.0,0.5553496639343641,0.715607260393508,60.0,0.7,0.20000000298023224,0.25,0.1666666716337204,0.5427283212622094,0.5421282019926673,85.71428571428571,0.75,0.8571428656578064,0.75,1.0,0.31816071082698494,0.6846911851606663,66.66666666666666,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.6978041155356326,0.9412592098982068,63.1578947368421,0.6666666666666666,0.2857142885526021,0.3333333333333333,0.25,0.019179905932276226,0.8652046945859398,50.0,0.71875,0.722222238779068,0.7000000029802322,0.75,0.6824256726934352
11,0.466274828738637,0.4577736485426344,90.0,0.5,0.8333333432674408,0.75,1.0,0.8316588369136972,63.63636363636363,0.9166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.3634349412020598,1.4256839046983678,18.181818181818183,0.13333333333333333,0.125,0.10000000149011612,0.1666666716337204,0.42637740507986077,0.8528356658909986,50.0,0.6333333333333333,0.5079365074634552,0.5,0.533333346247673,0.22310960136418148,1.1151966210932893,50.0,0.4375,0.0,0.0,0.0,0.3704849019196261,0.6015055610090284,75.0,0.8666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.21785132606409305,0.8415663072389129,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,0.004750463505200861,0.4084306107454228,71.42857142857143,0.8,0.0,0.0,0.0,1.0181704107627525,0.9058864313419015,50.0,0.41666666666666663,0.0,0.0,0.0,0.6043964676869927,0.5902997134692824,71.42857142857143,0.8333333333333334,0.75,0.6000000238418579,1.0,0.20349188250526046,0.6736531407364299,66.66666666666666,0.5625,0.8636363744735718,0.7857142984867096,1.0,0.6640805632440118,1.106810313188812,57.89473684210527,0.611111111111111,0.5555555522441864,0.4722222189108531,0.7777777711550394,0.0902962343342314,1.4772202606304297,50.0,0.75,0.6666666865348816,0.5,1.0,0.5660796843621716
12,0.2708822760595037,0.36334646309104035,90.0,0.9333333333333333,0.9545454680919647,0.9166666567325592,1.0,1.2620916813422207,36.36363636363637,0.7333333333333334,0.0,0.0,0.0,0.40779462707376984,1.213549240356677,45.45454545454545,0.40625,0.1666666716337204,0.25,0.125,1.4875646350117422,0.98863024305117,50.0,0.53125,0.4166666716337204,0.5,0.375,0.22334156398174487,0.9258462275184144,62.5,0.5625,0.7272727489471436,0.5714285969734192,1.0,0.2943445463200254,0.7498577969689386,62.5,0.9333333333333333,0.5714285969734192,1.0,0.4000000059604645,0.5661508868649293,0.6497467947096561,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0008938589986895164,1.1598589457517228,71.42857142857143,0.8,0.0,0.0,0.0,0.18369588531602432,1.1126979022858148,60.0,0.7,0.0,0.0,0.0,0.8439904002907959,0.5024799463220704,71.42857142857143,0.8333333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.34198553161090783,0.6312973344959754,55.55555555555556,0.65,0.38461539149284363,0.3125,0.5,0.6078288519493383,0.9265832034088372,63.1578947368421,0.6777777777777777,0.37777777512868244,0.6666666666666666,0.28888889650503796,0.0330642772205339,0.8546398358396756,50.0,0.45,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.43164252685867605
13,0.33100604371864856,1.043437932934244,60.0,0.8666666666666667,0.7179487347602844,0.5625,1.0,1.2281770264102716,63.63636363636363,0.7916666666666667,0.6785714328289032,0.5416666716337204,1.0,0.24751590854295005,1.199008855999478,27.27272727272727,0.125,0.1428571343421936,0.1666666716337204,0.125,0.19682538069775493,1.1742666244016269,62.5,0.7,0.7272727489471436,0.6041666567325592,1.0,0.7383768541354455,0.6653492506320849,50.0,0.625,0.6000000238418579,0.5,0.75,0.5864068683859316,1.100424715809764,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.17709892505094998,1.7031857695194101,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.08725734836213117,0.6143952699074376,71.42857142857143,0.8,0.5,0.5,0.5,0.6920250452513746,0.6529912444975381,30.0,0.53125,0.1428571343421936,0.1666666716337204,0.125,0.3255338065017553,1.3039699490470185,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.3499320121794357,0.6339622202718114,66.66666666666666,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.6921845967162482,2.6878648013023265,42.10526315789473,0.48888888888888893,0.4444444576899211,0.3571428656578064,0.600000003973643,0.224604485199934,1.7246241067239105,50.0,0.71875,0.6666666865348816,0.5,1.0,0.6101622821161574
14,0.6416661339320677,0.761123007546473,70.0,0.9666666666666667,0.7500000298023224,0.6071428656578064,1.0,1.076370316117707,63.63636363636363,0.625,0.8333333432674408,0.75,1.0,0.31604133348583036,1.3190072688341052,45.45454545454545,0.16666666666666666,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.5029334971434543,1.281427702283343,56.25,0.5416666666666667,0.571428582072258,0.4750000014901161,0.75,1.219772480530518,0.9762035709167857,50.0,0.625,0.0,0.0,0.0,0.37566018559050846,1.2186389189280658,62.5,0.8,0.7692307829856873,0.625,1.0,0.4356227237470648,2.999883040469961,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.10388377548119238,0.38085555417018924,71.42857142857143,0.9,0.0,0.0,0.0,0.3126316121819743,0.8718951489484386,30.0,0.26666666666666666,0.1428571343421936,0.125,0.1666666716337204,0.39855321703615254,0.5884097036101636,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.311500672993283,0.6679054616297444,44.44444444444444,0.55,0.27272728085517883,0.25,0.30000001192092896,0.6931380225381742,2.5982885616036753,47.368421052631575,0.5597222222222222,0.5909091035525004,0.4821428656578064,0.8333333333333334,0.04143975480339036,2.11019607713383,50.0,0.75,0.6666666865348816,0.5,1.0,0.21445766028268737
15,1.1715854293497663,0.43461661397875295,70.0,0.75,0.6666666865348816,1.0,0.5,0.5365410904868994,72.72727272727273,0.8666666666666667,0.8333333432674408,0.875,0.800000011920929,0.4800365136391341,1.7335051157445653,45.45454545454545,0.15625,0.1666666716337204,0.25,0.125,0.7606041533239197,0.9592051971775871,50.0,0.6,0.550000011920929,0.5000000149011612,0.6333333551883698,0.7022672799501664,0.91074066638137,50.0,0.5,0.3333333432674408,0.5,0.25,0.7414538861979361,0.4851750054877948,87.5,0.9333333333333333,0.888888955116272,1.0,0.800000011920929,0.24574198636481823,0.990497625017733,66.66666666666666,0.6666666666666666,0.5,1.0,0.3333333432674408,0.026034412771168833,0.34707257248440476,71.42857142857143,1.0,0.0,0.0,0.0,0.39638854964122855,1.0270773278867307,60.0,0.26666666666666666,0.0,0.0,0.0,0.5297762705289154,1.398404352529467,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.0466868954948013,0.5906819559677563,66.66666666666666,0.6833333333333333,0.4166666865348816,0.3571428656578064,0.5,1.4909792064875333,0.96824913568206,63.1578947368421,0.611111111111111,0.6555555661519369,0.6888888974984487,0.6666666865348816,0.043855182007874007,1.0753814199212033,60.0,0.78125,0.800000011920929,0.75,0.875,0.4736553514536807
16,0.6641076648430758,0.6283357309867479,70.0,0.75,0.8636363744735718,0.7857142984867096,1.0,0.7350237907589992,63.63636363636363,0.7916666666666667,0.6785714328289032,0.5416666716337204,1.0,0.25146149825948844,1.4252016779398966,36.36363636363637,0.5666666666666667,0.3333333432674408,0.5,0.25,0.10088865600043255,1.031357473393706,56.25,0.5625,0.619047611951828,0.5833333432674408,0.75,0.14469036482386105,1.5524936019418052,50.0,0.6875,0.0,0.0,0.0,0.1825347075181732,0.5654574045620929,75.0,0.9333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.20377021518102229,1.5604088383635393,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.007475623571625332,0.4988399004448421,71.42857142857143,0.8,0.0,0.0,0.0,0.49850563501999545,1.1154723130789022,40.0,0.6666666666666666,0.5555555820465088,0.4166666716337204,0.8333333432674408,0.314116323663444,1.6347067007393832,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0,1.007126057813761,0.7245881944450898,44.44444444444444,0.5625,0.722222238779068,0.7000000029802322,0.75,1.0549590803361557,1.702538621826564,63.1578947368421,0.8541666666666666,0.6888889074325562,0.5555555621782938,0.9166666666666666,0.00813086865512563,1.9181890615682042,50.0,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.42571765442297466
17,0.10501003042988262,0.2664871133752441,90.0,1.0,0.8333333432674408,0.75,1.0,0.801259491030742,63.63636363636363,0.6875,0.8333333432674408,0.75,1.0,0.334593841740036,2.3687843432151614,45.45454545454545,0.125,0.1428571343421936,0.1666666716337204,0.125,0.18887311116469035,1.2232482459323437,56.25,0.6333333333333333,0.6636363565921783,0.5476190596818924,0.9000000059604645,0.9911848567230896,0.9691359227218287,37.5,0.4375,0.444444477558136,0.4000000059604645,0.5,0.28884661344624185,0.49089325135783846,75.0,0.9333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.1033929637369529,2.156032014575111,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.018211430963533108,0.32624713032894814,71.42857142857143,0.8,0.0,0.0,0.0,0.8552245057208372,1.2188858299682894,30.0,0.41666666666666663,0.3333333432674408,0.5,0.25,0.3730823493424795,1.0698462505540784,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0,0.03957336226354363,0.5704454612534354,44.44444444444444,0.65625,0.30000001192092896,0.25,0.375,0.3956864004667756,1.805024068452267,57.89473684210527,0.7916666666666666,0.6707070668538412,0.5317460397879282,0.9166666666666666,0.027194517109439677,1.2777753888175514,50.0,0.5166666666666666,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.10464561898048508
18,0.03767843435684057,1.6958329886243022,60.0,0.9333333333333333,0.7179487347602844,0.5625,1.0,0.5952279865563325,72.72727272727273,0.8333333333333333,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.27832507006351426,1.7135686678443365,36.36363636363637,0.1875,0.1428571343421936,0.1666666716337204,0.125,0.9875512883648574,1.6715921356167498,56.25,0.6666666666666666,0.6846153736114502,0.5267857164144516,1.0,1.422183769937091,1.0999186615726668,50.0,0.6875,0.5,0.5,0.5,0.5381840148246088,1.5468693030009246,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.2073822726427341,2.2757197717507167,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.006595950353053539,1.1153762889882157,71.42857142857143,0.8,0.0,0.0,0.0,0.22717364763631134,2.429763690840781,40.0,0.6333333333333333,0.6060606241226196,0.4375,1.0,0.31353189363892264,1.126241672680269,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.9317288036040143,0.6828290417709917,66.66666666666666,0.6166666666666667,0.3333333432674408,0.375,0.30000001192092896,0.36270815107943344,3.3021749038232144,42.10526315789473,0.7333333333333334,0.5707070827484131,0.42658731341362,0.9333333373069763,0.01668514139454721,3.0918705916182425,50.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.12024880130598967
