,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
40,0.0031550697898825265,3.0138807624729695,50.0,0.5625,0.0,0.0,0.0,0.5550299492163486,72.72727272727273,0.9666666666666667,0.7083333432674408,1.0,0.550000011920929,0.31444883654715355,2.28010310492633,41.66666666666667,0.46875,0.1666666716337204,0.25,0.125,0.012829854551425034,1.3817187794187238,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,1.0407958301396028,1.9741301076592204,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0009919720246445265,1.4561760063651719,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.002991073588040725,0.36061758153600365,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.37404057794226725,1.2948062693396316,70.0,0.6666666666666667,0.5833333432674408,0.75,0.5,0.00026801535557805916,3.6356938037666313,33.33333333333333,0.5625,0.27272725105285645,0.2142857164144516,0.375,0.0019361074996601102,3.038448126000957,52.63157894736842,0.7291666666666666,0.0,0.0,0.0,1.6292932514002363,0.3631240543289688,80.0,0.7166666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.01207612006848592,3.1266140233705397,70.0,0.625,0.3333333432674408,0.5,0.25,0.0006634240893244181,1.6368052103445154,50.0,0.7916666666666667,0.30000001192092896,0.375,0.25,0.5584870057936586
41,0.00042007074720848306,1.9758143360319422,62.5,0.625,0.4000000059604645,1.0,0.25,1.5872065364154537,63.63636363636363,0.65625,0.8333333432674408,0.75,1.0,0.007793580840959946,2.0138684337257735,50.0,0.4666666666666667,0.48571427166461945,0.5,0.5000000149011612,0.001803972885105626,1.3798291403312277,62.5,1.0,0.6666666865348816,0.5,1.0,0.6809763956490372,1.820508355798664,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.001518268546845671,1.1039642928319917,57.14285714285714,0.75,0.5714285373687744,0.5,0.6666666865348816,0.0034745127383668233,1.4005759592802727,71.42857142857143,0.9,0.0,0.0,0.0,0.018370634084462763,1.8312129275399314,80.0,0.36666666666666664,0.4000000059604645,0.5,0.3333333432674408,0.0026976648724024483,3.61258031339821,44.44444444444444,0.4375,0.722222238779068,0.7000000029802322,0.75,8.665345469089143e-07,1.7086752981141204,57.89473684210527,0.5666666666666667,0.5925926168759664,0.5555555621782938,0.6888888974984487,0.0001371578024419079,0.9245037911700352,80.0,0.9166666666666667,0.7948718070983887,0.6785714328289032,1.0,0.0038637264658843884,2.036302804668229,70.0,0.5833333333333333,0.3333333432674408,0.5,0.25,0.0010342570303454959,1.2850010365615603,80.0,0.55,0.9166666865348816,0.8571428656578064,1.0,0.018814215582582044
42,0.0006810819622953073,2.0847536228086887,62.5,0.75,0.4000000059604645,1.0,0.25,0.7156166115361589,72.72727272727273,0.75,0.8166666924953461,0.6904762089252472,1.0,0.3708669351559686,2.1911548515677306,50.0,0.625,0.48571430146694183,0.7000000029802322,0.625,0.0003618639305636804,1.1845933315899064,62.5,0.7333333333333333,0.6666666865348816,0.5,1.0,0.07573378080485553,2.2019196087273,75.0,0.6666666666666666,0.8333333730697632,0.7142857313156128,1.0,8.175857395724301e-06,1.2447628423443575,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.000384866430381385,0.2913060289855232,85.71428571428571,1.0,0.6666666865348816,1.0,0.5,0.007280869779012901,2.263276588126012,70.0,0.3333333333333333,0.25,0.5,0.1666666716337204,0.00020897799140969658,4.098185434047029,33.33333333333333,0.5625,0.27272725105285645,0.2142857164144516,0.375,0.005082527501588887,1.9587325984889192,68.42105263157895,0.6666666666666666,0.5166666706403097,0.4722222288449605,0.5833333333333334,0.05231788441925634,0.5831329632245309,90.0,1.0,0.8333333432674408,0.75,1.0,0.008390619664140578,1.3474198405049036,60.0,0.6875,0.375,0.375,0.375,0.0022260187192999622,1.1953429212430418,80.0,0.6166666666666667,0.7878788113594055,0.9166666567325592,0.75,0.0005277269583432104
43,0.00042953595398665154,2.98939329544088,62.5,0.625,0.4000000059604645,1.0,0.25,0.399804677244634,81.81818181818183,0.7166666666666667,0.7777778208255768,1.0,0.6500000059604645,0.003713399353448365,2.0944875898271706,41.66666666666667,0.53125,0.222222238779068,0.20000000298023224,0.25,0.006749134179015899,1.053886858649135,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.418775836694603,1.873656895234411,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.17747095584371259,1.3518406130697544,71.42857142857143,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0006709917879334027,0.31247596271916844,85.71428571428571,0.9,0.6666666865348816,1.0,0.5,0.018003107378632383,2.445546886188621,60.0,0.53125,0.0,0.0,0.0,0.0005744778755498704,4.018536293962996,33.33333333333333,0.5,0.7000000029802322,0.6666666716337204,0.75,0.00011104559851119654,2.05859078124855,57.89473684210527,0.7013888888888888,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.4041099495223004,0.31522104217399816,90.0,0.75,0.8333333432674408,1.0,0.75,0.005406506727942606,1.588701095153045,60.0,0.8666666666666667,0.3333333432674408,0.375,0.30000001192092896,0.0011547773335628044,1.1204272223271445,80.0,0.6166666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.01381350634816027
44,3.681831335087359e-05,1.668048493814833,62.5,0.625,0.4000000059604645,1.0,0.25,0.45434702526415643,72.72727272727273,0.8333333333333333,0.7857142984867096,1.0,0.7000000029802322,0.008438459123617636,2.100476109128181,50.0,0.40625,0.3333333432674408,0.30000001192092896,0.375,0.0005654641823641097,1.1300643010967608,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.09554096757117578,2.152216539954248,62.5,0.6666666666666666,0.6666666865348816,0.75,0.6000000238418579,0.0006239301330546408,1.14936649074663,71.42857142857143,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.00033982161650574595,0.4086895012057199,85.71428571428571,0.9,0.6666666865348816,1.0,0.5,0.00046186440123883706,1.6320829252736069,70.0,0.8666666666666667,0.5833333432674408,0.75,0.6666666716337204,0.0003955000444770848,3.9989341037913895,33.33333333333333,0.5625,0.27272725105285645,0.2142857164144516,0.375,6.158299675884795e-05,1.9160383891330444,63.1578947368421,0.7000000000000001,0.380952388048172,0.4166666666666667,0.40000000099341076,0.011917948853386864,0.26308505161389,80.0,0.7166666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.23616427498156395,1.4224369078962595,50.0,0.8,0.722222238779068,0.75,0.7000000029802322,0.0002074444002861043,1.219488865936794,80.0,0.4583333333333333,0.7878788113594055,0.75,0.9166666567325592,0.010341925803902719
45,0.0017850530996275002,1.3361230117910294,62.5,0.75,0.4000000059604645,1.0,0.25,0.7396388624543578,72.72727272727273,0.9,0.8846153914928436,0.8125,1.0,0.04899135120149419,2.2594373202678706,50.0,0.4,0.48571427166461945,0.5,0.5000000149011612,0.0026925725908670053,1.2574152788547095,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.18583799637051643,2.0848694961347785,62.5,0.6666666666666666,0.6666666865348816,0.75,0.6000000238418579,0.06136312069754093,1.2205107452290165,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.0026533349997063227,0.2650844073832925,71.42857142857143,0.9,0.5,0.5,0.5,0.0004482798291087917,2.753116648268029,60.0,0.59375,0.0,0.0,0.0,0.0010672198360628154,3.7292736827129196,44.44444444444444,0.5625,0.30000001192092896,0.25,0.375,0.001155032865284107,2.5948732000372927,68.42105263157895,0.8055555555555555,0.522222230831782,1.0,0.3611111144224803,1.405493135343415e-05,0.4569093569398753,90.0,0.9583333333333333,0.9615384638309479,0.9285714328289032,1.0,0.0048751048451447085,1.7582746922006394,60.0,0.625,0.619047611951828,0.8333333432674408,0.5,0.0009657789534027777,1.3525571388507796,60.0,0.55,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.0007309860255687271
46,0.0003770270950506966,1.2780204167246974,75.0,0.75,0.6666666865348816,1.0,0.5,2.0947742719823483,63.63636363636363,0.75,0.46666666865348816,0.4375,0.5,0.0002607550190272542,2.2000445839604494,41.66666666666667,0.5,0.4000000059604645,0.3333333432674408,0.5,0.00631886319743257,1.1518031568254696,75.0,0.8666666666666667,0.75,0.6000000238418579,1.0,0.39965148726593824,1.9598129282708312,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.008180909240721061,1.2561278095383304,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.001093385277417621,0.23841068627827436,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.0010885820871906625,2.409613693296498,70.0,0.8666666666666667,0.25,0.5,0.1666666716337204,0.06023734159291275,3.6170115828343756,33.33333333333333,0.46875,0.7000000029802322,0.6666666716337204,0.75,5.12834730235563e-05,1.7811876129550244,63.1578947368421,0.5972222222222222,0.3888888955116272,0.5333333412806193,0.3611111144224803,0.0007198184095083181,0.21067773077035384,80.0,0.9583333333333333,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.01603821748183251,1.4814850513185687,60.0,0.5833333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.0016477666572906535,1.5327424473414981,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.0031898359134847373
47,0.00017402653358538289,3.855799347935773,50.0,0.625,0.0,0.0,0.0,0.3831671576138808,72.72727272727273,0.7083333333333333,0.4545454680919647,0.5,0.4166666567325592,0.02137644622702545,2.449498592261151,50.0,0.4375,0.5428571403026581,0.5000000149011612,0.625,0.00010084802267165997,1.6129056728941238,62.5,1.0,0.6666666865348816,0.5,1.0,0.10089163540659261,2.015321707224957,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0012088318340646887,1.9704667869895351,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.0004442063032045318,0.5015087334817666,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.001104084323517139,2.8531460665658144,60.0,0.7333333333333334,0.0,0.0,0.0,0.0007397343887404537,3.8542641267985425,33.33333333333333,0.4375,0.7000000029802322,0.6666666716337204,0.75,0.000192388713457269,2.283058131077175,73.68421052631578,0.7555555555555555,0.6666666666666666,1.0,0.5666666676600774,0.0024405092079090997,0.9801392554474079,70.0,1.0,0.8333333432674408,1.0,0.75,0.023078741126673432,2.184724046432375,70.0,0.625,0.3333333432674408,0.5,0.25,0.0027914001419407594,1.2741915069942347,80.0,0.9166666666666667,0.7878788113594055,0.75,0.9166666567325592,0.010050730293022597
48,0.0004534390858374929,1.985653861430531,62.5,0.6875,0.4000000059604645,1.0,0.25,1.4018465566523794,63.63636363636363,0.9166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.009742885206088124,2.3407923937867907,33.33333333333333,0.3666666666666667,0.20000000298023224,0.25,0.1666666716337204,0.00016928654934746305,1.232318685116935,62.5,1.0,0.6666666865348816,0.5,1.0,0.006527733072851211,2.0066121520190516,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0006750266255535312,1.398293636743741,42.857142857142854,0.75,0.5,0.4000000059604645,0.6666666865348816,0.011272549117496923,0.33655167015475357,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.0015320206974000711,1.6709265862993843,70.0,0.5,0.2857142686843872,0.3333333432674408,0.25,0.0009723979848437373,3.9564381960445036,33.33333333333333,0.4375,0.7000000029802322,0.6666666716337204,0.75,5.417088910332919e-07,2.0905130846202846,68.42105263157895,0.8083333333333332,0.694444457689921,0.75,0.75,0.012404044319619618,1.281237575321887,80.0,0.65,0.9166666865348816,0.8571428656578064,1.0,0.038714256140829205,1.4403039671873565,50.0,0.8666666666666667,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.01919760126003544,1.19379714557732,80.0,0.5833333333333333,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.0005722205177856222
49,0.00020567788190994167,2.5814798104546854,50.0,0.75,0.0,0.0,0.0,0.8751322766622807,72.72727272727273,0.7166666666666667,0.8166666924953461,0.6904762089252472,1.0,0.01291388540003803,2.3963236126608396,41.66666666666667,0.6333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.0008833176522128275,1.1555690444506934,75.0,0.8666666666666667,0.75,0.6000000238418579,1.0,0.3896807619492354,2.172010151259234,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0008967079076993608,1.7054374719661218,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.001976189522068919,0.40954297261915684,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.0012335110686988269,2.034113496597174,70.0,0.7333333333333334,0.7000000029802322,0.75,0.6666666716337204,0.0002902003021190371,4.432626710663795,33.33333333333333,0.46875,0.7000000029802322,0.6666666716337204,0.75,1.6620049335957118e-06,1.9816757705863324,57.89473684210527,0.6777777777777777,0.3888888955116272,0.4444444576899211,0.35555556416511536,0.006006428503716958,0.4536779542693594,80.0,0.9166666666666667,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.0036144212483184427,1.614961716999946,50.0,0.8,0.722222238779068,0.75,0.7000000029802322,0.0001290776746598094,1.362258552730769,60.0,0.65,0.6666666865348816,0.875,0.550000011920929,0.0021763262999933038
50,0.00017983293537587384,2.077116907767802,62.5,0.75,0.4000000059604645,1.0,0.25,0.32465199420803353,72.72727272727273,0.9333333333333333,0.7500000298023224,0.8571428656578064,0.75,0.3979268625300716,2.7925845666505995,50.0,0.4666666666666667,0.533333346247673,0.5,0.6666666716337204,0.00023003046780722578,1.220425155154889,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.01837037176838179,2.2720801547321336,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.00011993224607337704,1.6363540281586049,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,7.457421693755205e-05,0.6282039370985755,71.42857142857143,0.9,0.5,0.5,0.5,0.0009059535631571471,2.497269956567177,70.0,0.5,0.2857142686843872,0.3333333432674408,0.25,0.0030189001603959016,3.703972447417632,33.33333333333333,0.4375,0.7000000029802322,0.6666666716337204,0.75,0.0001660276859717075,2.2102411367879387,63.1578947368421,0.6583333333333333,0.3571428457895915,0.4444444576899211,0.3000000019868215,0.058610424026369144,0.2732696625438721,80.0,1.0,0.7878788113594055,0.75,0.9166666567325592,0.0004534405542854945,1.4005236647074415,50.0,0.8666666666666667,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.00023628949732985667,1.265426728622605,80.0,0.5166666666666666,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.000442311220731968
51,0.0006917862134800986,1.6355442931077333,62.5,0.75,0.4000000059604645,1.0,0.25,0.45143993111834696,72.72727272727273,0.7166666666666667,0.8166666924953461,0.6904762089252472,1.0,0.0014527765772635933,2.6697390908712606,50.0,0.6,0.5428571403026581,0.625,0.5000000149011612,0.00022215160700797312,1.5852471842373819,62.5,0.9333333333333333,0.6666666865348816,0.5,1.0,0.010900769544084754,2.241525661917493,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0006307351645821206,1.5907678116112305,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.0013914226330096848,0.7924703037290035,71.42857142857143,0.9,0.5,0.5,0.5,0.0012972500584008462,2.147402109903906,70.0,0.8333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.001799687594625756,3.682874900711271,66.66666666666666,0.5166666666666666,0.3333333432674408,0.375,0.30000001192092896,0.0001481057747081255,2.055634452900741,57.89473684210527,0.5333333333333333,0.35555556416511536,0.4166666666666667,0.31111112236976624,5.485200957989283e-06,1.1157855881342733,80.0,0.6833333333333333,0.9166666865348816,0.8571428656578064,1.0,0.0033943817632858175,1.527554950548666,50.0,0.625,0.5833333432674408,0.75,0.5,0.00024244295383036988,1.5370121997616066,60.0,0.75,0.717948704957962,0.6071428656578064,0.9166666567325592,0.004658553570918849
52,2.080159227440975e-05,0.9249718965784675,62.5,0.8125,0.5714285373687744,0.6666666865348816,0.5,2.0241402670404067,63.63636363636363,0.9666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.008337798019139949,2.4592539623327756,50.0,0.6666666666666667,0.48571430146694183,0.7000000029802322,0.625,0.0002787747527470775,1.350997199405476,75.0,0.8,0.75,0.6000000238418579,1.0,0.0038999189516368557,2.1615769108300853,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0005277682237176415,1.5143563820997805,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,5.418954722140908e-05,0.5401562751084676,71.42857142857143,0.9,0.5,0.5,0.5,0.02052911603346078,2.2101592036129594,70.0,0.9,0.25,0.5,0.1666666716337204,3.10422751325973e-05,3.7810146018252726,66.66666666666666,0.5625,0.375,0.375,0.375,2.368725433319167e-05,1.9668017507205016,57.89473684210527,0.5277777777777778,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.0005727627187054018,1.3656167267959298,80.0,0.6833333333333333,0.9166666865348816,0.8571428656578064,1.0,0.028415598759202867,1.3578320072642744,50.0,0.9,0.5833333432674408,0.5833333432674408,0.7000000029802322,0.00016314117515880906,2.7389374806251316,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,0.0014114583901188905
53,0.00010486542604166441,1.428332692646813,75.0,0.75,0.6666666865348816,1.0,0.5,2.047286865270651,63.63636363636363,0.9333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.019625521094644785,2.328451412118623,50.0,0.6666666666666666,0.5,0.5,0.5,0.0004942213416491043,1.02973885416571,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.03451800334952872,2.243674368075249,62.5,0.6666666666666666,0.6666666865348816,0.75,0.6000000238418579,0.004525689973046878,1.8120939879077569,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.005034178060632864,0.4523645373978729,71.42857142857143,0.9,0.5,0.5,0.5,0.0021584966585584107,2.8691650266944975,60.0,0.43333333333333335,0.0,0.0,0.0,0.026829945719722376,4.17859644699805,33.33333333333333,0.48333333333333334,0.27272728085517883,0.25,0.30000001192092896,0.0006491661279395482,2.0967460370402438,57.89473684210527,0.7847222222222222,0.5238095223903656,0.6666666766007742,0.4444444477558136,6.414172253532356e-05,0.3714582695655307,80.0,0.6785714285714286,0.4285714328289032,0.4285714328289032,0.4285714328289032,0.0005711376292299395,1.5482413576265344,50.0,0.6875,0.3333333432674408,0.30000001192092896,0.375,0.0002168290878961978,1.9708080744117158,60.0,0.5166666666666666,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.0001236165038964068
54,0.00015541583920105148,3.8267077034896535,50.0,0.625,0.0,0.0,0.0,0.42934778836378595,81.81818181818183,0.9333333333333333,0.9166666865348816,0.8571428656578064,1.0,0.11775124921098247,3.2294036533885695,41.66666666666667,0.43333333333333335,0.20000000298023224,0.25,0.1666666716337204,0.00270484385504544,1.2225234375428995,75.0,1.0,0.75,0.6000000238418579,1.0,0.054990927694726986,2.4403673948985563,62.5,0.6666666666666666,0.6666666865348816,0.75,0.6000000238418579,2.39800285899665e-05,2.5544104384121233,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.00025324257068692473,0.966403705643714,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.0006718201969738277,2.8570497164852946,70.0,0.46875,0.20000000298023224,0.5,0.125,0.0010625946347558165,4.623836971498807,33.33333333333333,0.5166666666666666,0.27272728085517883,0.25,0.30000001192092896,2.743055601638576e-05,2.6724551590173165,73.68421052631578,0.6458333333333334,0.46666666865348816,0.6666666666666666,0.4166666666666667,0.001781072844932504,0.5050841141022037,90.0,0.7166666666666667,0.944444477558136,1.0,0.9000000059604645,0.009840991510504044,2.375348200389373,70.0,0.8666666666666667,0.375,0.5,0.30000001192092896,0.0011206721151751974,1.459491991545235,80.0,0.9583333333333333,0.7878788113594055,0.75,0.9166666567325592,0.037760001739024926
55,0.0017818986004128072,2.343699467318992,62.5,0.75,0.4000000059604645,1.0,0.25,0.3317964599364759,72.72727272727273,0.9166666666666667,0.75,0.6666666567325592,0.9166666567325592,0.08920722597292631,2.6288012676313213,50.0,0.3125,0.48571427166461945,0.5000000149011612,0.5,0.00010034318919906704,1.6182093085691593,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.10470682340665223,2.372780589850157,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.00013321204265730427,1.5092773756446947,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,5.1755912951476795e-05,1.5116421475735033,85.71428571428571,0.8,0.6666666865348816,1.0,0.5,0.0007320324491557743,2.968881482806494,60.0,0.36666666666666664,0.0,0.0,0.0,0.0004978089201231181,3.656908238665495,55.55555555555556,0.5166666666666666,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0003831768939020507,2.8011225381178506,68.42105263157895,0.75,0.5555555621782938,0.6666666666666666,0.5,0.0011317200288313092,0.4656467529397905,80.0,0.7166666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.0004370429638068112,1.9784149964453064,70.0,0.8666666666666667,0.375,0.5,0.30000001192092896,2.971278758051972e-05,1.492207594507238,80.0,0.55,0.9000000357627869,0.9000000059604645,0.9000000059604645,6.064076022539807e-05
56,0.0011754846605392874,1.2637545889736257,75.0,0.8125,0.6666666865348816,1.0,0.5,0.5133615498183101,81.81818181818183,0.7166666666666667,0.7777778208255768,1.0,0.6500000059604645,0.002497088182676023,2.620867518058296,50.0,0.4,0.48571427166461945,0.5,0.5000000149011612,0.0015270889876493924,1.2161084506743425,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.12170965968571454,2.290493065372101,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.00023195167479025082,2.370861484356039,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,3.541343938427968e-05,0.3739346509915844,71.42857142857143,0.9,0.5,0.5,0.5,6.411981458654165e-05,2.2379948526561053,70.0,0.4,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0002410280145723608,3.97372946286825,44.44444444444444,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0013476813245411892,2.316865675491868,68.42105263157895,0.611111111111111,0.4166666666666667,0.5,0.36666667461395264,0.000306195499834792,0.5007785146479977,80.0,0.9166666666666667,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.0005730760554164408,1.6471490826163933,50.0,0.43333333333333335,0.3333333432674408,0.375,0.30000001192092896,0.00016277388651760104,1.3926878063697246,80.0,0.5833333333333333,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.002114861390077373
57,8.889634716068726e-06,1.7270946982281914,75.0,0.8125,0.6666666865348816,1.0,0.5,0.4630529553810136,81.81818181818183,0.71875,0.9000000059604645,0.8333333432674408,1.0,0.000529183175883611,2.7023033099135554,50.0,0.46875,0.5428571403026581,0.5000000149011612,0.625,3.2260219018703457e-06,1.4911082379081861,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.0023467714992918766,2.3214944142012146,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0003755562743408613,1.9164951122829137,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.00026922458478631294,0.7156633610673538,71.42857142857143,0.9,0.5,0.5,0.5,0.0029575295440543723,2.8033102944268893,70.0,0.7333333333333334,0.25,0.5,0.1666666716337204,0.00045766903434412684,3.937377007736903,55.55555555555556,0.4375,0.75,0.75,0.75,7.915451454096311e-06,2.1385832736226935,57.89473684210527,0.6222222222222222,0.3174603283405304,0.5555555621782938,0.2777777860562007,4.1527227025391966e-05,0.46215628321525404,90.0,0.6833333333333333,0.9545454680919647,0.9166666567325592,1.0,0.009633128273614637,1.4706783520176234,60.0,0.9,0.6666666865348816,0.625,0.800000011920929,1.8496110248246168e-05,2.228800086478816,60.0,0.55,0.8333333432674408,0.7857142984867096,0.9000000059604645,7.86411913612715e-05
58,9.881508317753587e-05,2.2100304984172605,62.5,0.8125,0.4000000059604645,1.0,0.25,0.5960654285114599,72.72727272727273,0.9666666666666667,0.8166666924953461,0.6904762089252472,1.0,0.0017455957154939976,2.655864675488755,50.0,0.53125,0.5555555820465088,0.7000000029802322,0.5,0.00017080013682267583,1.5419105218230584,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.0012694042472727366,2.4322721627775343,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0008131638467246659,2.155458621872674,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.0009490608365866068,0.5952685777194101,71.42857142857143,0.9,0.5,0.5,0.5,0.0001781117439870659,2.785327771349579,70.0,0.5625,0.20000000298023224,0.5,0.125,3.039119752726781e-06,4.331980021800971,44.44444444444444,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0003489290313191299,2.272237490603154,63.1578947368421,0.7555555555555555,0.5,0.8333333333333334,0.511111115415891,5.85955730753889e-06,0.317092152043411,80.0,1.0,0.7878788113594055,0.75,0.9166666567325592,0.00017791039952599888,1.6006160184928053,50.0,0.625,0.5833333432674408,0.75,0.5,4.927966852245132e-05,1.681610793893008,70.0,0.5166666666666666,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.00026929921885850724
