,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
19,55.28221425231341,16.66920506602536,0.0,0.0,0.0,0.0,0.0,0.24138742934839746,0.0,0.0,0.0,0.0,0.0,1.9641973031276887,0.6172241803005322,0.0,0.0,0.0,0.0,0.0,3.4732436066152,0.9040346111785174,0.0,0.0,0.0,0.0,0.0,3.4447931038759414,11.899596225633811,0.0,0.0,0.0,0.0,0.0,42.098774833530975,5.081330740251284,0.0,0.0,0.0,0.0,0.0,33.484259297298095,10.344234395467055,0.0,0.0,0.0,0.0,0.0,29.256860712848603,11.500989273360092,0.0,0.0,0.0,0.0,0.0,34.52911112713386,10.129883712482547,0.0,0.0,0.0,0.0,0.0,42.75423379546119,9.150769053656276,0.0,0.0,0.0,0.0,0.0,56.48251889219446,4.438100234272468,0.0,0.0,0.0,0.0,0.0,19.065964026002174,3.3314302709705808,0.0,0.0,0.0,0.0,0.0,49.029529299905334,1.308335540195163,0.0,0.0,0.0,0.0,0.0,4.47529063911982,11.857172523670748,0.0,0.0,0.0,0.0,0.0,45.19103119942286,9.505334183356425,0.0,0.0,0.0,0.0,0.0,66.4363987952971,20.863082525405208,0.0,0.0,0.0,0.0,0.0,22.903699687107576,13.572993813860505,0.0,0.0,0.0,0.0,0.0,44.40762723669494
20,35.51121164888687,16.48435764288474,0.0,0.0,0.0,0.0,0.0,4.019163232562925,0.0,0.0,0.0,0.0,0.0,3.4233308518929753,0.3907891741180137,0.0,0.0,0.0,0.0,0.0,1.8649522179304596,1.7640862411245335,0.0,0.0,0.0,0.0,0.0,4.641921639155553,15.647958073326732,0.0,0.0,0.0,0.0,0.0,67.38468324366144,4.2896708916347555,0.0,0.0,0.0,0.0,0.0,1.7347806172942217,11.402746750091904,0.0,0.0,0.0,0.0,0.0,50.53599604175196,7.74942359104492,0.0,0.0,0.0,0.0,0.0,13.267240190550101,13.126693201181714,0.0,0.0,0.0,0.0,0.0,178.55107472620713,8.846129260388668,0.0,0.0,0.0,0.0,0.0,40.72603316176815,24.330678863200475,0.0,0.0,0.0,0.0,0.0,46.32373829519008,2.828453992863505,0.0,0.0,0.0,0.0,0.0,33.53151996111397,1.1473547869836958,0.0,0.0,0.0,0.0,0.0,12.431010841340354,17.24507477910248,0.0,0.0,0.0,0.0,0.0,33.0045452006978,8.588114464455103,0.0,0.0,0.0,0.0,0.0,20.276655894229336,17.82104818900179,0.0,0.0,0.0,0.0,0.0,21.45550148910185,7.620230220722916,0.0,0.0,0.0,0.0,0.0,12.174591430688972
21,82.08809183806788,15.36335002216856,0.0,0.0,0.0,0.0,0.0,0.5480318960610121,0.0,0.0,0.0,0.0,0.0,13.312474958623325,0.44606858690343876,0.0,0.0,0.0,0.0,0.0,4.680789876106358,1.8551355036832495,0.0,0.0,0.0,0.0,0.0,1.4212676008059222,14.577636578527237,0.0,0.0,0.0,0.0,0.0,38.109317396962844,4.792757408224698,0.0,0.0,0.0,0.0,0.0,5.803947600292204,11.127472695082941,0.0,0.0,0.0,0.0,0.0,24.298726452315968,11.394150359377388,0.0,0.0,0.0,0.0,0.0,50.29777368859727,12.211239548795307,0.0,0.0,0.0,0.0,0.0,67.13746030974534,9.33734856177971,0.0,0.0,0.0,0.0,0.0,12.775379813948735,6.24976194571668,0.0,0.0,0.0,0.0,0.0,28.637100774776975,2.4098901793051963,0.0,0.0,0.0,0.0,0.0,7.943251776752194,0.9875378711359961,0.0,0.0,0.0,0.0,0.0,5.323443557727144,11.249264926497958,0.0,0.0,0.0,0.0,0.0,7.004699709049947,8.397778713755375,0.0,0.0,0.0,0.0,0.0,12.101914292142606,10.110908893074633,0.0,0.0,0.0,0.0,0.0,38.566177976880596,7.789790283393438,0.0,0.0,0.0,0.0,0.0,22.98735874154277
22,25.133251290140546,17.374096443213602,0.0,0.0,0.0,0.0,0.0,0.340047240333119,0.0,0.0,0.0,0.0,0.0,0.7040488324469343,0.43587777095563934,0.0,0.0,0.0,0.0,0.0,3.953081351475634,3.5295488327591364,0.0,0.0,0.0,0.0,0.0,1.2186445001292547,19.29319416564676,0.0,0.0,0.0,0.0,0.0,142.09573439941184,5.490311866071399,0.0,0.0,0.0,0.0,0.0,11.210400843660052,9.878702848219387,0.0,0.0,0.0,0.0,0.0,43.60098962945712,8.096531390227193,0.0,0.0,0.0,0.0,0.0,48.40119034719419,10.41269481215895,0.0,0.0,0.0,0.0,0.0,14.958208416548372,7.637287444395031,0.0,0.0,0.0,0.0,0.0,37.709029605839255,20.7900280354321,0.0,0.0,0.0,0.0,0.0,13.836652580826305,3.009514066658558,0.0,0.0,0.0,0.0,0.0,22.4722200925663,1.0024099016006613,0.0,0.0,0.0,0.0,0.0,9.49318630092079,18.37766105401612,0.0,0.0,0.0,0.0,0.0,62.366343062806095,6.789886090544367,0.0,0.0,0.0,0.0,0.0,31.441794164422202,8.839842826979545,0.0,0.0,0.0,0.0,0.0,40.937914035166436,8.112668176231036,0.0,0.0,0.0,0.0,0.0,10.826450848489003
23,103.96104108345315,70.09555928168655,0.0,0.0,0.0,0.0,0.0,0.5504260847093955,0.0,0.0,0.0,0.0,0.0,2.429461837275159,2.2579285061297223,0.0,0.0,0.0,0.0,0.0,2.6023402170947856,1.363711764773485,0.0,0.0,0.0,0.0,0.0,5.103098760256394,12.197899730439268,0.0,0.0,0.0,0.0,0.0,145.23910290073212,6.189424289636843,0.0,0.0,0.0,0.0,0.0,8.329780910063429,8.251456980077734,0.0,0.0,0.0,0.0,0.0,4.964954722269579,9.029463521746948,0.0,0.0,0.0,0.0,0.0,2.948459824023006,10.275212665132955,0.0,0.0,0.0,0.0,0.0,131.21793809308556,11.390951752142454,0.0,0.0,0.0,0.0,0.0,68.5360439526613,4.888317077690422,0.0,0.0,0.0,0.0,0.0,25.836099984011405,2.9405138953382965,0.0,0.0,0.0,0.0,0.0,13.255983528324876,2.9347803200912868,0.0,0.0,0.0,0.0,0.0,8.798265310138888,20.698262443889142,0.0,0.0,0.0,0.0,0.0,28.954690477692907,10.349054940072538,0.0,0.0,0.0,0.0,0.0,8.881128511912967,41.18686942017816,0.0,0.0,0.0,0.0,0.0,62.95834561325393,10.387610271804514,0.0,0.0,0.0,0.0,0.0,9.085657071116078
24,21.12076132686009,50.701389055756295,0.0,0.0,0.0,0.0,0.0,0.8060845848987594,0.0,0.0,0.0,0.0,0.0,2.41485419335427,0.4558236028372901,0.0,0.0,0.0,0.0,0.0,8.160888428997174,0.24089460733688003,0.0,0.0,0.0,0.0,0.0,0.8538357393146265,6.230370989133335,0.0,0.0,0.0,0.0,0.0,78.06289936075406,4.332380005181495,0.0,0.0,0.0,0.0,0.0,10.232035290106094,14.011673667377496,0.0,0.0,0.0,0.0,0.0,5.197558590184064,8.004248354955442,0.0,0.0,0.0,0.0,0.0,5.8593451971240995,7.954716985267709,0.0,0.0,0.0,0.0,0.0,236.2194835899392,11.631697812244392,0.0,0.0,0.0,0.0,0.0,17.11367540837789,8.752558757890913,0.0,0.0,0.0,0.0,0.0,53.73241018071419,5.012782687776283,0.0,0.0,0.0,0.0,0.0,50.15898597574696,1.22644155187372,0.0,0.0,0.0,0.0,0.0,16.27178571275178,17.734561340658455,0.0,0.0,0.0,0.0,0.0,34.89488135456339,7.734828044102821,0.0,0.0,0.0,0.0,0.0,76.29178040518195,12.601149154173214,0.0,0.0,0.0,0.0,0.0,56.38775331601785,9.316395685833653,0.0,0.0,0.0,0.0,0.0,43.657974837725064
25,12.914865977757856,35.71407503023088,0.0,0.0,0.0,0.0,0.0,0.5841260471283899,0.0,0.0,0.0,0.0,0.0,2.264314016425169,0.5314217489366159,0.0,0.0,0.0,0.0,0.0,0.5927006489628581,0.7822539872112342,0.0,0.0,0.0,0.0,0.0,6.055985630213343,8.667347964733388,0.0,0.0,0.0,0.0,0.0,106.87187933369249,5.848360594756742,0.0,0.0,0.0,0.0,0.0,8.214608076078983,10.932712822823916,0.0,0.0,0.0,0.0,0.0,10.969922152456963,8.406417492210212,0.0,0.0,0.0,0.0,0.0,23.991253992896596,8.807102643936945,0.0,0.0,0.0,0.0,0.0,10.75477013105092,9.63723464357325,0.0,0.0,0.0,0.0,0.0,61.351256105416084,4.333710444871414,0.0,0.0,0.0,0.0,0.0,6.140106010402081,3.9811642682235306,0.0,0.0,0.0,0.0,0.0,37.905737472258544,1.550761803942775,0.0,0.0,0.0,0.0,0.0,20.602449556501263,14.025719034160216,0.0,0.0,0.0,0.0,0.0,13.032289255044889,6.0665660198147675,0.0,0.0,0.0,0.0,0.0,99.65272449209515,11.089102619518172,0.0,0.0,0.0,0.0,0.0,18.915768617352185,7.882624652411777,0.0,0.0,0.0,0.0,0.0,14.46111021252287
26,21.8053633165375,31.8553028827116,0.0,0.0,0.0,0.0,0.0,2.276276337388746,0.0,0.0,0.0,0.0,0.0,2.1896268434460753,2.2627379558966405,0.0,0.0,0.0,0.0,0.0,6.787114139801976,0.4586163618883805,0.0,0.0,0.0,0.0,0.0,0.9923073292786357,15.293692081211603,0.0,0.0,0.0,0.0,0.0,27.63944941449484,7.893471172584782,0.0,0.0,0.0,0.0,0.0,32.3456464792421,9.205426852846072,0.0,0.0,0.0,0.0,0.0,8.130098001492186,23.417091402914412,0.0,0.0,0.0,0.0,0.0,73.25828792991327,23.706642333704366,0.0,0.0,0.0,0.0,0.0,3.691283491055649,9.114295169738961,0.0,0.0,0.0,0.0,0.0,13.719310670522871,17.091474547912927,0.0,0.0,0.0,0.0,0.0,122.31945365739634,4.048198763196198,0.0,0.0,0.0,0.0,0.0,17.479739100974523,0.8756661277037219,0.0,0.0,0.0,0.0,0.0,15.59225377959428,11.359105302153688,0.0,0.0,0.0,0.0,0.0,101.01587457125162,55.74524419480169,0.0,0.0,0.0,0.0,0.0,28.41797235505765,35.48127093261259,0.0,0.0,0.0,0.0,0.0,75.69579652789405,9.462548572427322,0.0,0.0,0.0,0.0,0.0,54.722308661962906
27,26.518664947261733,38.888941099925106,0.0,0.0,0.0,0.0,0.0,0.8894603484079766,0.0,0.0,0.0,0.0,0.0,12.842526087373079,1.4860972746213137,0.0,0.0,0.0,0.0,0.0,9.872260443226171,2.221834988589486,0.0,0.0,0.0,0.0,0.0,16.231630498130794,13.755606026902589,0.0,0.0,0.0,0.0,0.0,100.0191846059632,7.117879746912786,0.0,0.0,0.0,0.0,0.0,4.277446846492022,9.567041609203988,0.0,0.0,0.0,0.0,0.0,0.6846739844838975,7.4779672660972585,0.0,0.0,0.0,0.0,0.0,9.411794713850753,10.282862019058488,0.0,0.0,0.0,0.0,0.0,168.09349145754715,8.737128239024953,0.0,0.0,0.0,0.0,0.0,13.739462130256392,10.597778301879579,0.0,0.0,0.0,0.0,0.0,10.005379073306148,3.215173886887555,0.0,0.0,0.0,0.0,0.0,6.502295866380601,1.1163663671433643,0.0,0.0,0.0,0.0,0.0,2.0841315056026146,11.304244573930628,0.0,0.0,0.0,0.0,0.0,86.13444354087271,6.661714856498195,0.0,0.0,0.0,0.0,0.0,143.09324148187855,21.326114819674764,0.0,0.0,0.0,0.0,0.0,22.954052039039546,7.909228646178196,0.0,0.0,0.0,0.0,0.0,25.363059334000678
28,26.696430727824875,20.80859757951153,0.0,0.0,0.0,0.0,0.0,0.5357067371122265,0.0,0.0,0.0,0.0,0.0,1.3766945424483306,0.38196996306936915,0.0,0.0,0.0,0.0,0.0,1.1221874377963807,0.4743244327321466,0.0,0.0,0.0,0.0,0.0,2.6627283168179403,8.319928348502952,0.0,0.0,0.0,0.0,0.0,14.392229312117086,3.5787017475152996,0.0,0.0,0.0,0.0,0.0,2.9085214591682584,7.207986714640147,0.0,0.0,0.0,0.0,0.0,12.071488584640207,7.911658850499745,0.0,0.0,0.0,0.0,0.0,52.34799381070798,9.798919197980242,0.0,0.0,0.0,0.0,0.0,3.3540103809694957,9.034695973361623,0.0,0.0,0.0,0.0,0.0,28.018598593620574,4.7150096824319965,0.0,0.0,0.0,0.0,0.0,9.292982220984475,3.638911605877241,0.0,0.0,0.0,0.0,0.0,17.232583535045286,1.0448809073027612,0.0,0.0,0.0,0.0,0.0,0.785703889203457,9.22180850173811,0.0,0.0,0.0,0.0,0.0,84.64795878138297,7.1905991227648345,0.0,0.0,0.0,0.0,0.0,91.28074515219113,17.169378507385915,0.0,0.0,0.0,0.0,0.0,63.37237501955767,6.588747145391323,0.0,0.0,0.0,0.0,0.0,15.26013320020464
29,19.13657965004164,45.64867153305529,0.0,0.0,0.0,0.0,0.0,0.3066179841546686,0.0,0.0,0.0,0.0,0.0,27.059060184990056,0.5738847600265108,0.0,0.0,0.0,0.0,0.0,0.2914261891811334,0.13218534591080144,0.0,0.0,0.0,0.0,0.0,12.18966792229437,19.948599051263976,0.0,0.0,0.0,0.0,0.0,42.991981583931455,5.546061356903065,0.0,0.0,0.0,0.0,0.0,10.786072987565948,29.833242090653247,0.0,0.0,0.0,0.0,0.0,50.17521016626844,21.47090213145099,0.0,0.0,0.0,0.0,0.0,27.41900292333068,14.608060098471912,0.0,0.0,0.0,0.0,0.0,2.472664357945959,15.328666175505077,0.0,0.0,0.0,0.0,0.0,25.609740448120878,42.06862847450412,0.0,0.0,0.0,0.0,0.0,16.638324025199022,8.090531594916293,0.0,0.0,0.0,0.0,0.0,108.70808936413194,1.311530035197931,0.0,0.0,0.0,0.0,0.0,6.168770989366245,21.188589631095752,0.0,0.0,0.0,0.0,0.0,7.368270328910401,39.22080499285657,0.0,0.0,0.0,0.0,0.0,13.223937220374285,59.07515684484804,0.0,0.0,0.0,0.0,0.0,42.73612519936983,20.17735431206965,0.0,0.0,0.0,0.0,0.0,18.74344266354459
30,12.7642663663611,15.500928829405069,0.0,0.0,0.0,0.0,0.0,0.2118706669808885,0.0,0.0,0.0,0.0,0.0,0.33286569416501094,0.546171015958027,0.0,0.0,0.0,0.0,0.0,0.16214127846298515,0.7641403160476946,0.0,0.0,0.0,0.0,0.0,1.6289512460001652,9.603137338256978,0.0,0.0,0.0,0.0,0.0,105.67150949616935,3.9889626005295193,0.0,0.0,0.0,0.0,0.0,9.910640508625702,8.531729952760793,0.0,0.0,0.0,0.0,0.0,19.63178017282666,7.9342107675611375,0.0,0.0,0.0,0.0,0.0,24.64021824081119,8.932024257622222,0.0,0.0,0.0,0.0,0.0,5.348058994025397,8.892919003645511,0.0,0.0,0.0,0.0,0.0,12.66490639907393,5.006614733245261,0.0,0.0,0.0,0.0,0.0,21.014898694743813,2.648365932388256,0.0,0.0,0.0,0.0,0.0,5.5001607574178,0.812861964765335,0.0,0.0,0.0,0.0,0.0,5.970911388607342,10.639016411654762,0.0,0.0,0.0,0.0,0.0,123.11351771798508,6.722320633304397,0.0,0.0,0.0,0.0,0.0,41.55198740450392,8.358035998366836,0.0,0.0,0.0,0.0,0.0,31.78805572266294,10.313407001195284,0.0,0.0,0.0,0.0,0.0,17.565550132006393
31,19.32299673221612,17.817393739824517,0.0,0.0,0.0,0.0,0.0,0.441010600073622,0.0,0.0,0.0,0.0,0.0,3.86233869228983,0.5044536325503775,0.0,0.0,0.0,0.0,0.0,3.5362640198485913,0.1022577649290496,0.0,0.0,0.0,0.0,0.0,1.1905893382170365,5.771788774370643,0.0,0.0,0.0,0.0,0.0,60.01648197567532,3.807026547685559,0.0,0.0,0.0,0.0,0.0,12.960971595863734,30.382272828165622,0.0,0.0,0.0,0.0,0.0,5.561873508239655,12.946570660095759,0.0,0.0,0.0,0.0,0.0,4.262213827213872,12.070696289056391,0.0,0.0,0.0,0.0,0.0,186.96991241240272,11.04624790380532,0.0,0.0,0.0,0.0,0.0,9.142442838919221,9.612556526346768,0.0,0.0,0.0,0.0,0.0,8.850349958388719,4.299942073984336,0.0,0.0,0.0,0.0,0.0,2.494672121159973,1.2405374887719887,0.0,0.0,0.0,0.0,0.0,9.758609284744841,16.964795128188435,0.0,0.0,0.0,0.0,0.0,116.85043108500861,11.520530021713233,0.0,0.0,0.0,0.0,0.0,27.743311727532973,15.73885220686014,0.0,0.0,0.0,0.0,0.0,18.978602692829078,16.699788885309093,0.0,0.0,0.0,0.0,0.0,6.406688756801614
32,28.579740092407427,13.16057758213114,0.0,0.0,0.0,0.0,0.0,0.3356558593680326,0.0,0.0,0.0,0.0,0.0,4.372676216439034,0.4260347906321366,0.0,0.0,0.0,0.0,0.0,1.0975130288800268,0.7699345918697207,0.0,0.0,0.0,0.0,0.0,1.9079241257808592,9.347679841738268,0.0,0.0,0.0,0.0,0.0,51.189152321190285,3.7173149374057246,0.0,0.0,0.0,0.0,0.0,5.581732092283412,7.914255450232117,0.0,0.0,0.0,0.0,0.0,23.66879136482265,8.531419550423989,0.0,0.0,0.0,0.0,0.0,157.88284680759992,8.423573233294087,0.0,0.0,0.0,0.0,0.0,91.35271828375663,9.06333000922088,0.0,0.0,0.0,0.0,0.0,18.134891677344864,13.684250832378307,0.0,0.0,0.0,0.0,0.0,9.203062415858572,2.961440249577546,0.0,0.0,0.0,0.0,0.0,8.702824418567202,0.753080512467537,0.0,0.0,0.0,0.0,0.0,5.608415483652654,7.356409184277755,0.0,0.0,0.0,0.0,0.0,2.6245481434092106,10.009504707198962,0.0,0.0,0.0,0.0,0.0,186.260110165683,8.461209663803379,0.0,0.0,0.0,0.0,0.0,72.43569104704954,8.143901993717224,0.0,0.0,0.0,0.0,0.0,26.56019942579021
33,13.156969964734069,18.684611502781586,0.0,0.0,0.0,0.0,0.0,0.28696932032536937,0.0,0.0,0.0,0.0,0.0,5.520046890238608,0.3968586400616579,0.0,0.0,0.0,0.0,0.0,17.391280030654993,0.0826438102081187,0.0,0.0,0.0,0.0,0.0,0.5509621371462498,12.72673509381525,0.0,0.0,0.0,0.0,0.0,12.36032526117485,4.299055078140501,0.0,0.0,0.0,0.0,0.0,16.976538042149212,15.619052618647283,0.0,0.0,0.0,0.0,0.0,32.1292277892344,8.524719063607167,0.0,0.0,0.0,0.0,0.0,85.31972520188451,7.715164383721965,0.0,0.0,0.0,0.0,0.0,53.31422324860822,13.803756883381654,0.0,0.0,0.0,0.0,0.0,30.063779721271175,3.861931310111978,0.0,0.0,0.0,0.0,0.0,13.647112790353763,6.751935902023427,0.0,0.0,0.0,0.0,0.0,14.435774033264877,1.6103672271498788,0.0,0.0,0.0,0.0,0.0,1.2221299574426465,12.747392097648016,0.0,0.0,0.0,0.0,0.0,16.75621770997427,5.466436946751228,0.0,0.0,0.0,0.0,0.0,12.181884822349904,9.210281188434553,0.0,0.0,0.0,0.0,0.0,21.73171470900111,9.687863216170186,0.0,0.0,0.0,0.0,0.0,15.953249471512365
34,8.14059034445788,35.40055444432575,0.0,0.0,0.0,0.0,0.0,2.0772254016771723,0.0,0.0,0.0,0.0,0.0,0.8634583726811386,0.7852950234327747,0.0,0.0,0.0,0.0,0.0,0.18956022406945974,0.059461280750180125,0.0,0.0,0.0,0.0,0.0,0.580373077831761,13.697659452323833,0.0,0.0,0.0,0.0,0.0,19.60087950372441,5.07356860502884,0.0,0.0,0.0,0.0,0.0,2.228810116333329,9.340944538765505,0.0,0.0,0.0,0.0,0.0,40.138088863712554,10.721267931449411,0.0,0.0,0.0,0.0,0.0,24.97637401054804,9.150953069453422,0.0,0.0,0.0,0.0,0.0,13.008994728685918,19.30323118413634,0.0,0.0,0.0,0.0,0.0,7.7623869879382585,21.680407661984205,0.0,0.0,0.0,0.0,0.0,3.9683921985703305,3.102950589597848,0.0,0.0,0.0,0.0,0.0,3.118366546292149,0.6847920640131591,0.0,0.0,0.0,0.0,0.0,2.1700996662418275,10.331034891499423,0.0,0.0,0.0,0.0,0.0,87.18312242593034,11.113482376476007,0.0,0.0,0.0,0.0,0.0,34.21539937871572,27.661448070207644,0.0,0.0,0.0,0.0,0.0,69.21845222643759,6.761652661340352,0.0,0.0,0.0,0.0,0.0,6.0833835014744935
35,3.0077656129757244,17.666341814955086,0.0,0.0,0.0,0.0,0.0,0.3118730622089974,0.0,0.0,0.0,0.0,0.0,0.6555507243830537,1.4632855940350942,0.0,0.0,0.0,0.0,0.0,6.105028736697294,0.2537172683708227,0.0,0.0,0.0,0.0,0.0,2.4568912767097784,8.950773509254308,0.0,0.0,0.0,0.0,0.0,52.60586152830741,5.4151617804715775,0.0,0.0,0.0,0.0,0.0,1.1291830716641802,6.829953625952084,0.0,0.0,0.0,0.0,0.0,7.450898525455369,9.706436843554627,0.0,0.0,0.0,0.0,0.0,3.1173023908656297,7.7498613930944265,0.0,0.0,0.0,0.0,0.0,9.654783268840436,8.907799616711154,0.0,0.0,0.0,0.0,0.0,19.972537189661047,5.036754520296579,0.0,0.0,0.0,0.0,0.0,23.98764481106743,5.552790505615574,0.0,0.0,0.0,0.0,0.0,42.17152686158162,1.498003248267226,0.0,0.0,0.0,0.0,0.0,3.498816380860136,8.907280693783287,0.0,0.0,0.0,0.0,0.0,7.778847858878852,6.732867823129155,0.0,0.0,0.0,0.0,0.0,21.43888984910921,8.348672998351969,0.0,0.0,0.0,0.0,0.0,27.326359895771,6.510514824119341,0.0,0.0,0.0,0.0,0.0,18.118021467068377
36,30.53803830941655,12.18225822271168,0.0,0.0,0.0,0.0,0.0,1.2299127652817523,0.0,0.0,0.0,0.0,0.0,2.2854573612278717,0.6136923052581609,0.0,0.0,0.0,0.0,0.0,3.178876991397196,0.7429233247515833,0.0,0.0,0.0,0.0,0.0,0.5234302341416862,14.495450323323869,0.0,0.0,0.0,0.0,0.0,37.04326731269459,4.697293303018674,0.0,0.0,0.0,0.0,0.0,7.929896124557037,8.152921956691719,0.0,0.0,0.0,0.0,0.0,11.523058323567799,11.361361967534267,0.0,0.0,0.0,0.0,0.0,1.7392617596852011,10.776508286851886,0.0,0.0,0.0,0.0,0.0,1.644599205377856,10.10114930138704,0.0,0.0,0.0,0.0,0.0,8.870248695161084,33.511104962661136,0.0,0.0,0.0,0.0,0.0,2.58417073087429,6.38524459307265,0.0,0.0,0.0,0.0,0.0,31.858231047339114,0.9384734381420008,0.0,0.0,0.0,0.0,0.0,4.985464730742069,9.787481617756235,0.0,0.0,0.0,0.0,0.0,18.593470851427746,7.976402368871445,0.0,0.0,0.0,0.0,0.0,32.74399659393414,7.524814458222305,0.0,0.0,0.0,0.0,0.0,20.857059749455573,6.761456393438227,0.0,0.0,0.0,0.0,0.0,12.707173880228835
37,5.98545504097439,18.386072019299576,0.0,0.0,0.0,0.0,0.0,1.1232161598906492,0.0,0.0,0.0,0.0,0.0,3.2613156994732777,0.32726326002069744,0.0,0.0,0.0,0.0,0.0,3.9746070226753574,0.2170159365948973,0.0,0.0,0.0,0.0,0.0,2.0992591512706977,5.266199876359192,0.0,0.0,0.0,0.0,0.0,25.226890176420316,5.64860993059264,0.0,0.0,0.0,0.0,0.0,1.003268359876741,7.401373294086455,0.0,0.0,0.0,0.0,0.0,37.71515944205099,12.813847800760538,0.0,0.0,0.0,0.0,0.0,3.6948604074385245,11.56969425852724,0.0,0.0,0.0,0.0,0.0,1.0510967085585152,16.33259315134704,0.0,0.0,0.0,0.0,0.0,14.65131649736745,6.571084663035934,0.0,0.0,0.0,0.0,0.0,2.713509539589694,3.90139979230269,0.0,0.0,0.0,0.0,0.0,3.3377328644015813,0.779259869177607,0.0,0.0,0.0,0.0,0.0,2.238605922023574,14.049363320017576,0.0,0.0,0.0,0.0,0.0,124.42356512334727,4.6715566576337775,0.0,0.0,0.0,0.0,0.0,41.023030389973094,9.109249111280397,0.0,0.0,0.0,0.0,0.0,24.98358625478523,6.815662267838277,0.0,0.0,0.0,0.0,0.0,2.826424165398169
38,12.140790774418829,13.561476951477113,0.0,0.0,0.0,0.0,0.0,0.6696796568858656,0.0,0.0,0.0,0.0,0.0,4.0751435529668685,0.40248201330964134,0.0,0.0,0.0,0.0,0.0,2.0785446987893064,0.13045998352092036,0.0,0.0,0.0,0.0,0.0,0.6351024820201354,5.54753030951963,0.0,0.0,0.0,0.0,0.0,29.65479473039131,4.045733056345036,0.0,0.0,0.0,0.0,0.0,30.032310295233724,6.995826132417738,0.0,0.0,0.0,0.0,0.0,22.21137907849006,7.976989368471891,0.0,0.0,0.0,0.0,0.0,1.0233613126401089,7.30189111568331,0.0,0.0,0.0,0.0,0.0,5.298433437667721,8.52973196442343,0.0,0.0,0.0,0.0,0.0,19.140906607597252,11.601266019617336,0.0,0.0,0.0,0.0,0.0,18.887453451057834,4.09276778358339,0.0,0.0,0.0,0.0,0.0,1.8734535349360926,0.8641533222926452,0.0,0.0,0.0,0.0,0.0,2.8735437942255313,7.234637354882203,0.0,0.0,0.0,0.0,0.0,33.774851788551075,9.772736788639474,0.0,0.0,0.0,0.0,0.0,7.755976545629619,15.829759083649162,0.0,0.0,0.0,0.0,0.0,11.656326791301716,8.322284182908232,0.0,0.0,0.0,0.0,0.0,16.755851066513316
39,3.551842491552625,14.679138069594568,0.0,0.0,0.0,0.0,0.0,0.3472572977949665,0.0,0.0,0.0,0.0,0.0,0.35560082827567246,0.5517867583782246,0.0,0.0,0.0,0.0,0.0,0.6614562391412269,0.17298554690801854,0.0,0.0,0.0,0.0,0.0,0.14892457951482693,19.30370601513863,0.0,0.0,0.0,0.0,0.0,3.9062403877408527,3.567402082223389,0.0,0.0,0.0,0.0,0.0,15.682737431859342,7.884875912661578,0.0,0.0,0.0,0.0,0.0,12.646607995280027,8.519210898033691,0.0,0.0,0.0,0.0,0.0,1.1433658514433749,11.13242552497199,0.0,0.0,0.0,0.0,0.0,52.12536306343069,15.42902373747039,0.0,0.0,0.0,0.0,0.0,4.434756256011011,4.755875869048793,0.0,0.0,0.0,0.0,0.0,6.0115749568001755,2.4405253050737854,0.0,0.0,0.0,0.0,0.0,16.9652717164581,1.4144245277114866,0.0,0.0,0.0,0.0,0.0,8.979560381677487,7.6704439719499335,0.0,0.0,0.0,0.0,0.0,46.353893330283995,5.586655303048047,0.0,0.0,0.0,0.0,0.0,26.04174132945333,7.779070261244996,0.0,0.0,0.0,0.0,0.0,47.26682514469333,8.009120645131228,0.0,0.0,0.0,0.0,0.0,4.970761709181907
