,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
19,45.557323644904066,8.699005375050781,0.0,0.0,0.0,0.0,0.0,1.8415519778976837,0.0,0.0,0.0,0.0,0.0,0.5108524076006421,0.45757241691022604,0.0,0.0,0.0,0.0,0.0,7.10900409223138,0.9503587073456192,0.0,0.0,0.0,0.0,0.0,11.002852658971387,0.15168249829572605,0.0,0.0,0.0,0.0,0.0,1.7028186855830112,6.5558437929641356,0.0,0.0,0.0,0.0,0.0,2.5377985263138765,10.873691737368194,0.0,0.0,0.0,0.0,0.0,69.41531834598429,9.68229759679468,0.0,0.0,0.0,0.0,0.0,60.9262821842631,12.666769049937756,0.0,0.0,0.0,0.0,0.0,3.2112922796662704,4.851282989658221,0.0,0.0,0.0,0.0,0.0,18.344446017686316,30.417415780684184,0.0,0.0,0.0,0.0,0.0,23.220820136662574,4.819133744189069,0.0,0.0,0.0,0.0,0.0,15.792730642526598,2.314141070346797,0.0,0.0,0.0,0.0,0.0,0.388298673055622,12.80658067703191,0.0,0.0,0.0,0.0,0.0,10.396986355443387,25.86130234987914,0.0,0.0,0.0,0.0,0.0,49.47180924301607,21.124184076796546,0.0,0.0,0.0,0.0,0.0,48.637084265862576,7.296816021996037,0.0,0.0,0.0,0.0,0.0,11.828777344734153
20,121.87984952229706,6.866335950173352,0.0,0.0,0.0,0.0,0.0,3.6321141674178126,0.0,0.0,0.0,0.0,0.0,1.0404366450087112,0.7102114373372828,0.0,0.0,0.0,0.0,0.0,5.466722016256506,0.9209722192189856,0.0,0.0,0.0,0.0,0.0,5.381821681477493,0.7338148199578383,0.0,0.0,0.0,0.0,0.0,2.588371965204058,7.498941200511558,0.0,0.0,0.0,0.0,0.0,74.91345210147644,15.876687267651938,0.0,0.0,0.0,0.0,0.0,31.861125320905003,9.70618541294252,0.0,0.0,0.0,0.0,0.0,1.4901272733326303,12.047166090828876,0.0,0.0,0.0,0.0,0.0,6.6843322749027925,8.411076610877977,0.0,0.0,0.0,0.0,0.0,79.33081584976759,7.735271037047241,0.0,0.0,0.0,0.0,0.0,42.76896155532028,4.735091702051119,0.0,0.0,0.0,0.0,0.0,16.183522892578008,3.782765739243096,0.0,0.0,0.0,0.0,0.0,46.92714781014961,14.635741781667276,0.0,0.0,0.0,0.0,0.0,147.32754210672226,32.46488488641702,0.0,0.0,0.0,0.0,0.0,37.40457258395854,24.465024849956144,0.0,0.0,0.0,0.0,0.0,30.32736090568321,8.783622274675983,0.0,0.0,0.0,0.0,0.0,32.92689088956521
21,101.26459876788549,12.348440566826447,0.0,0.0,0.0,0.0,0.0,0.9866855314320483,0.0,0.0,0.0,0.0,0.0,1.2356426506859395,0.8058752676602243,0.0,0.0,0.0,0.0,0.0,9.800251987671363,1.0452349203743643,0.0,0.0,0.0,0.0,0.0,4.595853246440254,0.9198913808385972,0.0,0.0,0.0,0.0,0.0,1.9807878318794627,4.2374893721983575,0.0,0.0,0.0,0.0,0.0,8.784601159096345,10.033504888965489,0.0,0.0,0.0,0.0,0.0,9.159502878438813,9.842429300153206,0.0,0.0,0.0,0.0,0.0,14.606737397592394,13.568675457342993,0.0,0.0,0.0,0.0,0.0,0.5055926824862047,5.307804407078438,0.0,0.0,0.0,0.0,0.0,56.30570407001996,4.478562972529868,0.0,0.0,0.0,0.0,0.0,50.51567517405506,4.830340657231564,0.0,0.0,0.0,0.0,0.0,22.27645283921396,1.162983330807719,0.0,0.0,0.0,0.0,0.0,2.6118126023819066,12.154771834791191,0.0,0.0,0.0,0.0,0.0,14.426242701884215,23.695951352455683,0.0,0.0,0.0,0.0,0.0,41.652480255630465,16.917974158395744,0.0,0.0,0.0,0.0,0.0,71.11412377204871,6.767221467181479,0.0,0.0,0.0,0.0,0.0,22.17516567362374
22,164.76154889421335,9.134547944877442,0.0,0.0,0.0,0.0,0.0,1.1117789651182577,0.0,0.0,0.0,0.0,0.0,2.3023419409467434,0.4601376683161434,0.0,0.0,0.0,0.0,0.0,2.5725816692083185,3.990358692088385,0.0,0.0,0.0,0.0,0.0,1.4420531277118822,0.10891606050908878,0.0,0.0,0.0,0.0,0.0,0.920083704908372,6.345918019397671,0.0,0.0,0.0,0.0,0.0,5.005531830673573,14.659919899454053,0.0,0.0,0.0,0.0,0.0,2.5117357607107125,8.637193749188485,0.0,0.0,0.0,0.0,0.0,0.30844853156675184,8.509176999568009,0.0,0.0,0.0,0.0,0.0,0.10804440629787858,6.614151279821882,0.0,0.0,0.0,0.0,0.0,20.469852379367754,5.223592189390248,0.0,0.0,0.0,0.0,0.0,6.620830597795665,6.04545967024117,0.0,0.0,0.0,0.0,0.0,46.58156123293396,2.07891885450912,0.0,0.0,0.0,0.0,0.0,3.1761478068296483,10.648604376576264,0.0,0.0,0.0,0.0,0.0,12.407771643960144,31.198463042885532,0.0,0.0,0.0,0.0,0.0,38.39303116981148,19.400643010098214,0.0,0.0,0.0,0.0,0.0,74.99504548812999,7.399532550730679,0.0,0.0,0.0,0.0,0.0,33.11543713197463
23,255.794348796683,19.176679259409255,0.0,0.0,0.0,0.0,0.0,0.2728492269115437,0.0,0.0,0.0,0.0,0.0,0.8240703435913767,0.9068919902212259,0.0,0.0,0.0,0.0,0.0,2.3077654905537925,0.9930799773350869,0.0,0.0,0.0,0.0,0.0,5.885984886088149,0.20377968641793764,0.0,0.0,0.0,0.0,0.0,0.5842251313263811,4.866552880329324,0.0,0.0,0.0,0.0,0.0,15.545527022292461,9.988130428114944,0.0,0.0,0.0,0.0,0.0,9.113180012749018,9.998332845015568,0.0,0.0,0.0,0.0,0.0,19.906053367568138,20.73662678817191,0.0,0.0,0.0,0.0,0.0,1.9817014046507542,5.455306289055543,0.0,0.0,0.0,0.0,0.0,16.10438015435368,9.11054529338587,0.0,0.0,0.0,0.0,0.0,7.831306574469074,4.8281675687466175,0.0,0.0,0.0,0.0,0.0,3.010196728630493,1.4083414512587105,0.0,0.0,0.0,0.0,0.0,3.078767318767428,11.870969027171379,0.0,0.0,0.0,0.0,0.0,16.004567063738325,21.577420007818887,0.0,0.0,0.0,0.0,0.0,25.053406501129412,20.434059623362433,0.0,0.0,0.0,0.0,0.0,29.193000471240506,6.999634066092693,0.0,0.0,0.0,0.0,0.0,18.721044385568458
24,155.78497078339478,7.815881791228726,0.0,0.0,0.0,0.0,0.0,0.48999418161516944,0.0,0.0,0.0,0.0,0.0,2.876730066389903,0.5383669042557292,0.0,0.0,0.0,0.0,0.0,1.7373614080275104,0.8956834657647489,0.0,0.0,0.0,0.0,0.0,3.191334733252018,0.12566069557140988,0.0,0.0,0.0,0.0,0.0,1.8200369083397565,4.638739456204852,0.0,0.0,0.0,0.0,0.0,20.5170068929105,15.613056783674427,0.0,0.0,0.0,0.0,0.0,35.16078807562271,9.01842180166489,0.0,0.0,0.0,0.0,0.0,8.340824982655157,10.969913298744627,0.0,0.0,0.0,0.0,0.0,130.4612438715937,8.74102216949299,0.0,0.0,0.0,0.0,0.0,68.63029572331736,7.993739392108209,0.0,0.0,0.0,0.0,0.0,2.942159109287154,5.105964035718621,0.0,0.0,0.0,0.0,0.0,4.4909217168630375,1.481790811779033,0.0,0.0,0.0,0.0,0.0,7.590663796247888,15.109716222244279,0.0,0.0,0.0,0.0,0.0,15.28436954367263,28.637694888094398,0.0,0.0,0.0,0.0,0.0,57.88833074393834,14.355208187741187,0.0,0.0,0.0,0.0,0.0,42.6183097719056,12.709161454842054,0.0,0.0,0.0,0.0,0.0,8.898968308808474
25,13.634436325937774,7.273413357128495,0.0,0.0,0.0,0.0,0.0,0.42778012381746905,0.0,0.0,0.0,0.0,0.0,1.1895272141683308,0.6745254143993246,0.0,0.0,0.0,0.0,0.0,0.3560217917466466,0.8007684715824044,0.0,0.0,0.0,0.0,0.0,4.117086574018028,0.11251280899726171,0.0,0.0,0.0,0.0,0.0,1.6534735323545895,4.925060315578415,0.0,0.0,0.0,0.0,0.0,10.40892731490229,15.192307410465794,0.0,0.0,0.0,0.0,0.0,5.695397312726455,8.473736017680473,0.0,0.0,0.0,0.0,0.0,0.7522111423076048,9.08970768168398,0.0,0.0,0.0,0.0,0.0,0.08602240723352143,7.4347696221444375,0.0,0.0,0.0,0.0,0.0,27.568840030158572,7.002212871136695,0.0,0.0,0.0,0.0,0.0,23.250291996789276,3.7984936384901644,0.0,0.0,0.0,0.0,0.0,17.36436461281054,0.771912681317722,0.0,0.0,0.0,0.0,0.0,5.167898757731111,15.470030637630618,0.0,0.0,0.0,0.0,0.0,18.74405138788903,65.1422133343907,0.0,0.0,0.0,0.0,0.0,15.800180020972714,22.110892276681092,0.0,0.0,0.0,0.0,0.0,8.361748990816672,8.886962146038359,0.0,0.0,0.0,0.0,0.0,13.455416302408086
26,86.1325591451796,24.935228381294774,0.0,0.0,0.0,0.0,0.0,0.2777138381733686,0.0,0.0,0.0,0.0,0.0,1.6978945681301327,0.8942663734538235,0.0,0.0,0.0,0.0,0.0,3.385262611319073,1.5316395899625512,0.0,0.0,0.0,0.0,0.0,7.56741152609548,0.10328031219135321,0.0,0.0,0.0,0.0,0.0,1.712540124488153,7.644510895256122,0.0,0.0,0.0,0.0,0.0,30.451880685328085,10.042213063137616,0.0,0.0,0.0,0.0,0.0,14.224345651097817,9.747263232153358,0.0,0.0,0.0,0.0,0.0,7.093207809603599,16.88705716486607,0.0,0.0,0.0,0.0,0.0,50.44278525523849,7.011551360642308,0.0,0.0,0.0,0.0,0.0,33.439982996125444,15.464338386838222,0.0,0.0,0.0,0.0,0.0,23.712690220682084,6.381260471962401,0.0,0.0,0.0,0.0,0.0,14.228426584671036,0.7582397410074944,0.0,0.0,0.0,0.0,0.0,3.4955384480571468,8.37892915611031,0.0,0.0,0.0,0.0,0.0,17.635780245119214,36.0965421473699,0.0,0.0,0.0,0.0,0.0,79.89988141566494,19.09625348087645,0.0,0.0,0.0,0.0,0.0,68.31081055442395,5.76419697813349,0.0,0.0,0.0,0.0,0.0,6.499778185732572
27,18.518951592571547,27.008090267540894,0.0,0.0,0.0,0.0,0.0,0.5063750841151411,0.0,0.0,0.0,0.0,0.0,3.1423559109407564,1.5132925532968022,0.0,0.0,0.0,0.0,0.0,1.080654115308193,1.9732078768641013,0.0,0.0,0.0,0.0,0.0,2.5662942802168374,0.1114773172303543,0.0,0.0,0.0,0.0,0.0,0.19479634389493697,5.8063568939069645,0.0,0.0,0.0,0.0,0.0,10.810261606839239,8.991063970314503,0.0,0.0,0.0,0.0,0.0,2.7559763256113436,11.634125270598734,0.0,0.0,0.0,0.0,0.0,150.29194625416207,12.351417274519802,0.0,0.0,0.0,0.0,0.0,2.9538201877065706,6.041349271639658,0.0,0.0,0.0,0.0,0.0,13.920631085181657,16.410862383575886,0.0,0.0,0.0,0.0,0.0,7.3109345050761405,5.866396252847706,0.0,0.0,0.0,0.0,0.0,9.356299411710172,1.194604266949812,0.0,0.0,0.0,0.0,0.0,15.239185863587792,10.538307533615168,0.0,0.0,0.0,0.0,0.0,22.05576070167635,33.95427091528014,0.0,0.0,0.0,0.0,0.0,35.39966799369917,28.810869444836566,0.0,0.0,0.0,0.0,0.0,31.459354880223117,5.454408152897877,0.0,0.0,0.0,0.0,0.0,25.637923245058936
28,11.181014999689735,21.09661744972374,0.0,0.0,0.0,0.0,0.0,0.6111899141559469,0.0,0.0,0.0,0.0,0.0,3.4419296290684045,0.4830552101810174,0.0,0.0,0.0,0.0,0.0,3.7012011942363627,0.8521355656008968,0.0,0.0,0.0,0.0,0.0,14.191081194928637,1.9120193088573794,0.0,0.0,0.0,0.0,0.0,0.5025046241175977,4.726924376791816,0.0,0.0,0.0,0.0,0.0,5.586779800917374,8.418267501460786,0.0,0.0,0.0,0.0,0.0,29.271185496731192,11.307905647272442,0.0,0.0,0.0,0.0,0.0,0.19788379799727418,19.599529758916905,0.0,0.0,0.0,0.0,0.0,29.84308665177879,4.100024856032526,0.0,0.0,0.0,0.0,0.0,0.824976370878934,7.867397312533721,0.0,0.0,0.0,0.0,0.0,2.0558954972862287,3.45089070162184,0.0,0.0,0.0,0.0,0.0,6.325203724892974,0.718586715996294,0.0,0.0,0.0,0.0,0.0,4.041649685203679,11.090499003113425,0.0,0.0,0.0,0.0,0.0,64.79622311697513,26.856456570362695,0.0,0.0,0.0,0.0,0.0,36.400142557605534,15.16468128711062,0.0,0.0,0.0,0.0,0.0,67.49923952902449,5.48493385006061,0.0,0.0,0.0,0.0,0.0,13.459685788715067
29,200.99743747602474,6.909733847381881,0.0,0.0,0.0,0.0,0.0,0.36166254213054355,0.0,0.0,0.0,0.0,0.0,6.98201316281079,1.2497100216591188,0.0,0.0,0.0,0.0,0.0,3.223301690267327,1.1643148066697537,0.0,0.0,0.0,0.0,0.0,11.37975735449293,0.88149626136706,0.0,0.0,0.0,0.0,0.0,4.833496095959235,5.038434280076335,0.0,0.0,0.0,0.0,0.0,2.3027098445392955,8.580666045668082,0.0,0.0,0.0,0.0,0.0,4.629579786917387,12.578111377389442,0.0,0.0,0.0,0.0,0.0,0.586539489908683,11.324331508530861,0.0,0.0,0.0,0.0,0.0,10.21810150435371,4.68944595651381,0.0,0.0,0.0,0.0,0.0,36.02901303971384,6.044523669448747,0.0,0.0,0.0,0.0,0.0,4.5026619611778465,4.664953885546162,0.0,0.0,0.0,0.0,0.0,5.19909577726196,0.8841624781257349,0.0,0.0,0.0,0.0,0.0,0.6675487187640906,11.34279035694809,0.0,0.0,0.0,0.0,0.0,9.876701322140407,23.543511588286016,0.0,0.0,0.0,0.0,0.0,37.677974859147994,9.210614008008475,0.0,0.0,0.0,0.0,0.0,54.59891757633848,5.408797567583254,0.0,0.0,0.0,0.0,0.0,8.434215064863
30,120.21134494700914,5.638513168339445,0.0,0.0,0.0,0.0,0.0,0.4797728207271611,0.0,0.0,0.0,0.0,0.0,0.6325428580547103,1.296656826554249,0.0,0.0,0.0,0.0,0.0,0.36926428296858943,1.783098570700396,0.0,0.0,0.0,0.0,0.0,11.285155264958311,0.4141094888324389,0.0,0.0,0.0,0.0,0.0,1.7923720918744455,6.626583653208868,0.0,0.0,0.0,0.0,0.0,22.78775380680105,14.026108894451731,0.0,0.0,0.0,0.0,0.0,3.4620384291212294,8.583654711406052,0.0,0.0,0.0,0.0,0.0,8.45679908335309,9.72593217114071,0.0,0.0,0.0,0.0,0.0,0.6014306178100461,7.238005855143333,0.0,0.0,0.0,0.0,0.0,20.48860751469667,18.651937285866623,0.0,0.0,0.0,0.0,0.0,15.777306102495666,4.243932139413897,0.0,0.0,0.0,0.0,0.0,10.60236830935144,2.269371600682529,0.0,0.0,0.0,0.0,0.0,2.630803259859475,13.60431643981257,0.0,0.0,0.0,0.0,0.0,18.526207982258892,15.613060640849884,0.0,0.0,0.0,0.0,0.0,30.725934848247796,14.88675755697776,0.0,0.0,0.0,0.0,0.0,9.597828213612718,6.513316023701432,0.0,0.0,0.0,0.0,0.0,29.907927515247835
31,17.766764250619584,11.968543224791311,0.0,0.0,0.0,0.0,0.0,0.26091781669036057,0.0,0.0,0.0,0.0,0.0,0.30312674471916506,0.8261945373773859,0.0,0.0,0.0,0.0,0.0,0.9860894748792264,0.9028026567672066,0.0,0.0,0.0,0.0,0.0,2.8450010072993535,0.721994270948322,0.0,0.0,0.0,0.0,0.0,3.562139584742549,4.154590955276919,0.0,0.0,0.0,0.0,0.0,7.3885520417279835,9.692522002657006,0.0,0.0,0.0,0.0,0.0,64.80990781543125,9.308183564707779,0.0,0.0,0.0,0.0,0.0,73.22174365214909,12.786437209275043,0.0,0.0,0.0,0.0,0.0,37.887791778454016,6.277481902081677,0.0,0.0,0.0,0.0,0.0,83.78822405179532,3.9747739575765473,0.0,0.0,0.0,0.0,0.0,4.260811969621764,3.1606382795166637,0.0,0.0,0.0,0.0,0.0,8.325252937455698,1.584635539166106,0.0,0.0,0.0,0.0,0.0,26.244762483771286,13.508973091451095,0.0,0.0,0.0,0.0,0.0,7.979933662749339,23.269413701448816,0.0,0.0,0.0,0.0,0.0,134.61022005569149,13.644400377057252,0.0,0.0,0.0,0.0,0.0,95.12593409634722,12.343101787922722,0.0,0.0,0.0,0.0,0.0,5.824501002063091
32,66.27579511983781,16.390052015959835,0.0,0.0,0.0,0.0,0.0,1.5263333406928803,0.0,0.0,0.0,0.0,0.0,9.562254406041136,0.5485956932251791,0.0,0.0,0.0,0.0,0.0,1.984422003547826,1.0349949077220628,0.0,0.0,0.0,0.0,0.0,8.452057967476188,0.13934162685263723,0.0,0.0,0.0,0.0,0.0,2.6728736894922003,4.215866076846362,0.0,0.0,0.0,0.0,0.0,4.287946442003859,8.911086520672722,0.0,0.0,0.0,0.0,0.0,0.063978099444664,11.964819168297312,0.0,0.0,0.0,0.0,0.0,50.27277425262755,15.354663038328896,0.0,0.0,0.0,0.0,0.0,56.34776977675425,14.479284001542549,0.0,0.0,0.0,0.0,0.0,22.338574741554787,15.584724918407924,0.0,0.0,0.0,0.0,0.0,34.21090452333247,4.852715652019257,0.0,0.0,0.0,0.0,0.0,3.2973341638737694,0.5013230895793385,0.0,0.0,0.0,0.0,0.0,12.133706909736683,10.123511152132314,0.0,0.0,0.0,0.0,0.0,31.68638515820396,29.452837204198953,0.0,0.0,0.0,0.0,0.0,22.35699751390346,9.15741732301204,0.0,0.0,0.0,0.0,0.0,75.18313103057484,5.28586024591475,0.0,0.0,0.0,0.0,0.0,10.892347872818437
33,43.9954321863828,22.14793329657345,0.0,0.0,0.0,0.0,0.0,0.23466618353533183,0.0,0.0,0.0,0.0,0.0,0.7947062025715899,0.7079419326053557,0.0,0.0,0.0,0.0,0.0,9.192097708507363,0.8772024061534279,0.0,0.0,0.0,0.0,0.0,2.8353749339162815,0.5738100407447342,0.0,0.0,0.0,0.0,0.0,7.028102455647891,3.8962999529254514,0.0,0.0,0.0,0.0,0.0,16.016494534006373,10.248961033998537,0.0,0.0,0.0,0.0,0.0,10.322123984959735,12.275672206069068,0.0,0.0,0.0,0.0,0.0,2.812601645481164,16.112946294198718,0.0,0.0,0.0,0.0,0.0,13.282681266131357,9.994973528725856,0.0,0.0,0.0,0.0,0.0,22.153155212553614,12.098389896028227,0.0,0.0,0.0,0.0,0.0,2.8818822187351176,4.130022645642518,0.0,0.0,0.0,0.0,0.0,4.945364355551615,0.36278956135396834,0.0,0.0,0.0,0.0,0.0,1.7354435680275915,9.54678074627307,0.0,0.0,0.0,0.0,0.0,7.296288594006203,23.314087547452928,0.0,0.0,0.0,0.0,0.0,10.376863938299696,12.449226121760443,0.0,0.0,0.0,0.0,0.0,8.502728386148455,8.513239256273986,0.0,0.0,0.0,0.0,0.0,34.60033088723991
34,75.91366788428151,5.68188802837812,0.0,0.0,0.0,0.0,0.0,0.4848864838911315,0.0,0.0,0.0,0.0,0.0,2.8026654096447987,1.1371055616798507,0.0,0.0,0.0,0.0,0.0,0.27101522249050236,1.063443074933226,0.0,0.0,0.0,0.0,0.0,2.602168318045517,0.7317204928803365,0.0,0.0,0.0,0.0,0.0,0.3371719549981213,2.9009482193071685,0.0,0.0,0.0,0.0,0.0,15.006711783394895,14.773352959846996,0.0,0.0,0.0,0.0,0.0,21.507068953251938,9.678295256730024,0.0,0.0,0.0,0.0,0.0,19.11336999585053,12.560999710807652,0.0,0.0,0.0,0.0,0.0,0.8702181234599178,6.2327832408596056,0.0,0.0,0.0,0.0,0.0,74.03073071752742,3.559757604887083,0.0,0.0,0.0,0.0,0.0,6.725577801021119,3.2715539197641563,0.0,0.0,0.0,0.0,0.0,16.298275670059436,5.203405734791125,0.0,0.0,0.0,0.0,0.0,5.197541343380845,14.695734112826656,0.0,0.0,0.0,0.0,0.0,14.801938286482098,31.161672304444778,0.0,0.0,0.0,0.0,0.0,11.797142972113598,13.235378182111196,0.0,0.0,0.0,0.0,0.0,18.9181979208278,7.207438470329062,0.0,0.0,0.0,0.0,0.0,8.938700305380213
35,2.9601005269134713,43.15224249753956,0.0,0.0,0.0,0.0,0.0,0.4079121714735214,0.0,0.0,0.0,0.0,0.0,4.786966089123556,1.4507625640764554,0.0,0.0,0.0,0.0,0.0,0.07510913786698008,3.1579856743559716,0.0,0.0,0.0,0.0,0.0,2.62198241035764,0.6884974553212095,0.0,0.0,0.0,0.0,0.0,2.0952054452045785,3.7207823190939497,0.0,0.0,0.0,0.0,0.0,10.264842830942156,14.899488491225194,0.0,0.0,0.0,0.0,0.0,4.743027672238837,12.0803389110925,0.0,0.0,0.0,0.0,0.0,5.634317978842488,23.939365769639835,0.0,0.0,0.0,0.0,0.0,0.039844076913208654,5.211259097049054,0.0,0.0,0.0,0.0,0.0,43.56447662031573,15.273054486364948,0.0,0.0,0.0,0.0,0.0,94.76289239142541,3.2556475205883344,0.0,0.0,0.0,0.0,0.0,9.425913608473019,3.3080644449455017,0.0,0.0,0.0,0.0,0.0,7.972097778078228,14.301434077631642,0.0,0.0,0.0,0.0,0.0,2.5206597381346,16.06690227845263,0.0,0.0,0.0,0.0,0.0,42.93145088105968,12.766204851557246,0.0,0.0,0.0,0.0,0.0,20.518613244814162,7.97306680831959,0.0,0.0,0.0,0.0,0.0,3.3822829449243326
36,34.67941361197141,6.05867232179895,0.0,0.0,0.0,0.0,0.0,0.3892870410008355,0.0,0.0,0.0,0.0,0.0,3.1675765630090553,1.208534640985504,0.0,0.0,0.0,0.0,0.0,3.732775172052855,1.2017421555638028,0.0,0.0,0.0,0.0,0.0,0.5476699323339441,0.07385643978740945,0.0,0.0,0.0,0.0,0.0,0.524349249899914,5.655766021412509,0.0,0.0,0.0,0.0,0.0,20.965055434001943,17.226243320077238,0.0,0.0,0.0,0.0,0.0,15.223997422128518,9.399160265995445,0.0,0.0,0.0,0.0,0.0,2.5530685022285176,10.938226105341878,0.0,0.0,0.0,0.0,0.0,0.01959796904910008,11.020883244850156,0.0,0.0,0.0,0.0,0.0,9.958514461255598,3.572764485332926,0.0,0.0,0.0,0.0,0.0,133.12968855885893,3.6960520801182404,0.0,0.0,0.0,0.0,0.0,27.671844958526815,0.8646449620700478,0.0,0.0,0.0,0.0,0.0,3.032510398222229,11.80878263305939,0.0,0.0,0.0,0.0,0.0,5.198342811379228,32.998891271633724,0.0,0.0,0.0,0.0,0.0,37.64649462568294,50.23190350906269,0.0,0.0,0.0,0.0,0.0,63.78244579134967,4.980984198200488,0.0,0.0,0.0,0.0,0.0,2.6624326488544012
37,32.84997294254663,5.383325481143547,0.0,0.0,0.0,0.0,0.0,0.32325765853535576,0.0,0.0,0.0,0.0,0.0,0.5151386604966444,1.2498087029983138,0.0,0.0,0.0,0.0,0.0,2.164715928481674,1.5166858566096642,0.0,0.0,0.0,0.0,0.0,4.100081098133404,0.13387237568967897,0.0,0.0,0.0,0.0,0.0,0.04988670555389786,7.235755237350599,0.0,0.0,0.0,0.0,0.0,6.15347824291085,10.83304499658418,0.0,0.0,0.0,0.0,0.0,7.259548820356358,8.281980056129335,0.0,0.0,0.0,0.0,0.0,0.2704502565731073,11.795089261575031,0.0,0.0,0.0,0.0,0.0,2.9402200215452092,9.634520260458261,0.0,0.0,0.0,0.0,0.0,5.2989234150094005,14.364159262625432,0.0,0.0,0.0,0.0,0.0,22.821591073965468,5.084186151778674,0.0,0.0,0.0,0.0,0.0,2.6593499791743676,3.5546847843909246,0.0,0.0,0.0,0.0,0.0,4.633208347979539,9.541006158262826,0.0,0.0,0.0,0.0,0.0,2.953925014140779,19.717055371345047,0.0,0.0,0.0,0.0,0.0,19.91050183917783,18.662000420035668,0.0,0.0,0.0,0.0,0.0,15.493539047959164,6.92741189858119,0.0,0.0,0.0,0.0,0.0,15.573851637234561
38,75.81361051620162,10.129433260965191,0.0,0.0,0.0,0.0,0.0,0.45552642600507,0.0,0.0,0.0,0.0,0.0,4.328383518469031,0.5171826051531794,0.0,0.0,0.0,0.0,0.0,0.5405161177995252,1.1873243834743656,0.0,0.0,0.0,0.0,0.0,7.8163669145347505,0.7424456404863762,0.0,0.0,0.0,0.0,0.0,2.454043895992482,4.643455672639051,0.0,0.0,0.0,0.0,0.0,43.15201278695877,8.40766142584387,0.0,0.0,0.0,0.0,0.0,0.23107399725818795,9.178464321457495,0.0,0.0,0.0,0.0,0.0,52.67754766127433,16.12660488952873,0.0,0.0,0.0,0.0,0.0,40.472176774685586,7.150824370320557,0.0,0.0,0.0,0.0,0.0,41.14118238271769,21.28678352706107,0.0,0.0,0.0,0.0,0.0,1.7622094163326985,4.269181324086758,0.0,0.0,0.0,0.0,0.0,14.74963716259413,0.5965116657826232,0.0,0.0,0.0,0.0,0.0,5.918660453512487,9.601473082674437,0.0,0.0,0.0,0.0,0.0,18.423498727408685,16.308814872008288,0.0,0.0,0.0,0.0,0.0,77.38854102310364,17.368554302608743,0.0,0.0,0.0,0.0,0.0,23.486512083223666,5.015812781040485,0.0,0.0,0.0,0.0,0.0,12.280991079456832
39,5.117838283026583,10.668640429817815,0.0,0.0,0.0,0.0,0.0,0.26656245482172775,0.0,0.0,0.0,0.0,0.0,0.1537858849586505,0.541376441888641,0.0,0.0,0.0,0.0,0.0,0.5559644116643303,1.0654148367877638,0.0,0.0,0.0,0.0,0.0,4.491264494768369,0.20695968170954782,0.0,0.0,0.0,0.0,0.0,1.9204529392672287,4.830957958800756,0.0,0.0,0.0,0.0,0.0,12.685995078304394,9.369120023960608,0.0,0.0,0.0,0.0,0.0,8.331768985365528,8.931357234893445,0.0,0.0,0.0,0.0,0.0,0.2787918334657557,17.098978854160542,0.0,0.0,0.0,0.0,0.0,66.8182918273966,7.490806858406057,0.0,0.0,0.0,0.0,0.0,6.645477763491506,4.0294496240823605,0.0,0.0,0.0,0.0,0.0,5.806296803087915,3.4035218216228484,0.0,0.0,0.0,0.0,0.0,0.6952004590782541,0.696616269557897,0.0,0.0,0.0,0.0,0.0,1.4795182694355773,8.528093492370193,0.0,0.0,0.0,0.0,0.0,14.128028119801582,40.77436687147423,0.0,0.0,0.0,0.0,0.0,32.85453204054858,26.434518599043052,0.0,0.0,0.0,0.0,0.0,29.80719465467204,6.656584553110591,0.0,0.0,0.0,0.0,0.0,20.4661135824701
