,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,62.678484060736025,14.339830399683878,0.0,0.0,0.0,0.0,0.0,0.5787921069037629,0.0,0.0,0.0,0.0,0.0,5.217418586724015,0.8846405771503865,0.0,0.0,0.0,0.0,0.0,0.040574644173453765,0.8333222254353021,0.0,0.0,0.0,0.0,0.0,12.92484483830844,0.36052085952371715,0.0,0.0,0.0,0.0,0.0,4.589433746400462,34.06824196408265,0.0,0.0,0.0,0.0,0.0,117.24082180976676,9.492790521364588,0.0,0.0,0.0,0.0,0.0,0.023278505282471273,19.311448223747696,0.0,0.0,0.0,0.0,0.0,9.454677838099242,11.136461151377373,0.0,0.0,0.0,0.0,0.0,6.225084343439567,11.592801841007983,0.0,0.0,0.0,0.0,0.0,67.25521876292555,26.382995899840388,0.0,0.0,0.0,0.0,0.0,122.37929973665938,8.59055213928485,0.0,0.0,0.0,0.0,0.0,9.609341301240597,11.864217459499844,0.0,0.0,0.0,0.0,0.0,34.83311511469423,8.593868555967429,0.0,0.0,0.0,0.0,0.0,98.87384597185007,10.748974659375895,0.0,0.0,0.0,0.0,0.0,46.072139726201044,23.22131014039128,0.0,0.0,0.0,0.0,0.0,60.38819176584845,2.262174007350081,0.0,0.0,0.0,0.0,0.0,78.62042018442284
10,105.53049006746976,15.035560009875775,0.0,0.0,0.0,0.0,0.0,0.6537140381932169,0.0,0.0,0.0,0.0,0.0,9.119031030107028,0.3037207994977891,0.0,0.0,0.0,0.0,0.0,1.530215523364149,0.7197107661418077,0.0,0.0,0.0,0.0,0.0,5.18963155721313,0.2537054868491931,0.0,0.0,0.0,0.0,0.0,2.7823387449549974,32.19436042892373,0.0,0.0,0.0,0.0,0.0,255.93477664187452,19.812961569090515,0.0,0.0,0.0,0.0,0.0,23.42757484310267,12.158810483175989,0.0,0.0,0.0,0.0,0.0,1.289339428069283,8.904030317136096,0.0,0.0,0.0,0.0,0.0,122.72802463623518,10.715710231063406,0.0,0.0,0.0,0.0,0.0,81.55702918235042,20.132782743582414,0.0,0.0,0.0,0.0,0.0,184.57133737781203,5.202473519255633,0.0,0.0,0.0,0.0,0.0,7.395509577853669,10.66599245822814,0.0,0.0,0.0,0.0,0.0,25.1286556066724,7.102700095346774,0.0,0.0,0.0,0.0,0.0,87.63960214545587,6.360737188377774,0.0,0.0,0.0,0.0,0.0,19.36956301074425,24.558255390891137,0.0,0.0,0.0,0.0,0.0,48.230686957093695,6.573838978760207,0.0,0.0,0.0,0.0,0.0,29.990479597990312
11,55.68772673291177,12.443100842913656,0.0,0.0,0.0,0.0,0.0,1.2009691212061393,0.0,0.0,0.0,0.0,0.0,3.6374649148363116,0.23389204752184786,0.0,0.0,0.0,0.0,0.0,4.2454420652778415,3.3445823528705554,0.0,0.0,0.0,0.0,0.0,8.926290501396654,0.19941669416693245,0.0,0.0,0.0,0.0,0.0,6.447807165958587,32.6622628891596,0.0,0.0,0.0,0.0,0.0,64.48257514160613,5.502507532539511,0.0,0.0,0.0,0.0,0.0,40.824004499722996,8.33769271217557,0.0,0.0,0.0,0.0,0.0,31.219364724474897,9.357210400206128,0.0,0.0,0.0,0.0,0.0,0.0013179468337094612,11.06591244381436,0.0,0.0,0.0,0.0,0.0,20.393332601757493,27.921953014396188,0.0,0.0,0.0,0.0,0.0,54.646873295429,3.445231054455478,0.0,0.0,0.0,0.0,0.0,22.479369086198226,17.4258990456804,0.0,0.0,0.0,0.0,0.0,22.338396098769934,8.849293958733359,0.0,0.0,0.0,0.0,0.0,71.20437132430007,12.84393517346131,0.0,0.0,0.0,0.0,0.0,37.33762039231773,20.875166125744773,0.0,0.0,0.0,0.0,0.0,108.8693670096749,12.775600414388222,0.0,0.0,0.0,0.0,0.0,127.16323583484339
12,32.88613569074157,12.530089403886091,0.0,0.0,0.0,0.0,0.0,0.6203683595928604,0.0,0.0,0.0,0.0,0.0,2.6473550787857985,1.9676937613277574,0.0,0.0,0.0,0.0,0.0,2.3340548880588745,0.8671502433484016,0.0,0.0,0.0,0.0,0.0,12.997120975806599,0.21868239150002203,0.0,0.0,0.0,0.0,0.0,1.1464347047665007,32.24225154437827,0.0,0.0,0.0,0.0,0.0,81.79090131823978,12.223259957421622,0.0,0.0,0.0,0.0,0.0,2.6378099471053464,9.209730035749628,0.0,0.0,0.0,0.0,0.0,45.430686449410814,12.917344045289026,0.0,0.0,0.0,0.0,0.0,102.01246106139692,14.09290006527817,0.0,0.0,0.0,0.0,0.0,53.86079608720803,22.35885833805122,0.0,0.0,0.0,0.0,0.0,138.12960215371126,12.524990176997212,0.0,0.0,0.0,0.0,0.0,17.249675283762997,17.13502116506872,0.0,0.0,0.0,0.0,0.0,24.6008880383999,10.985078405625032,0.0,0.0,0.0,0.0,0.0,45.2846514845085,14.06762313129658,0.0,0.0,0.0,0.0,0.0,96.48535155097525,11.276779569932495,0.0,0.0,0.0,0.0,0.0,57.86391447698274,5.227007128503819,0.0,0.0,0.0,0.0,0.0,28.8600975443829
13,11.70434227920364,14.708584138355898,0.0,0.0,0.0,0.0,0.0,1.5428566593147748,0.0,0.0,0.0,0.0,0.0,20.893172385061565,1.9263387887811525,0.0,0.0,0.0,0.0,0.0,14.28565121413134,0.6418304328846212,0.0,0.0,0.0,0.0,0.0,17.95298783341468,0.5211608311992815,0.0,0.0,0.0,0.0,0.0,1.2814602882540196,31.02831519322167,0.0,0.0,0.0,0.0,0.0,142.06439917306048,18.29577597006323,0.0,0.0,0.0,0.0,0.0,59.35885016375481,14.061684795725768,0.0,0.0,0.0,0.0,0.0,16.127943629881354,10.25573387120024,0.0,0.0,0.0,0.0,0.0,14.365964122052274,10.736431837958714,0.0,0.0,0.0,0.0,0.0,77.69197379167379,23.37154372014529,0.0,0.0,0.0,0.0,0.0,212.50486879452055,1.4246580533728013,0.0,0.0,0.0,0.0,0.0,30.067392268786556,16.17859142344557,0.0,0.0,0.0,0.0,0.0,11.024695134896751,13.229610406655178,0.0,0.0,0.0,0.0,0.0,13.61862665167623,29.18209976423568,0.0,0.0,0.0,0.0,0.0,60.11517278409888,23.746902942397334,0.0,0.0,0.0,0.0,0.0,62.79578360899165,1.0786618303074949,0.0,0.0,0.0,0.0,0.0,25.233617792012865
14,28.859709757796548,14.145513289413014,0.0,0.0,0.0,0.0,0.0,1.2220190987937083,0.0,0.0,0.0,0.0,0.0,1.909817125809159,0.18581326175887156,0.0,0.0,0.0,0.0,0.0,2.8817039016781942,0.953996353475579,0.0,0.0,0.0,0.0,0.0,8.867218700380974,0.24767837038499613,0.0,0.0,0.0,0.0,0.0,8.975838834113123,29.17294571959069,0.0,0.0,0.0,0.0,0.0,114.93187463533216,27.11045001467721,0.0,0.0,0.0,0.0,0.0,9.703389570173803,12.64334649387772,0.0,0.0,0.0,0.0,0.0,91.67395128537873,7.7653765262684225,0.0,0.0,0.0,0.0,0.0,0.009996899770830538,11.093417507827457,0.0,0.0,0.0,0.0,0.0,33.21690083100157,16.715588624373215,0.0,0.0,0.0,0.0,0.0,31.26983026590538,2.4665749800781898,0.0,0.0,0.0,0.0,0.0,0.691836199903144,10.161825844422282,0.0,0.0,0.0,0.0,0.0,60.6975793000427,8.474518968031727,0.0,0.0,0.0,0.0,0.0,89.25448828772728,18.759888595122163,0.0,0.0,0.0,0.0,0.0,30.664215564953057,20.172892483285942,0.0,0.0,0.0,0.0,0.0,72.62432547531783,1.4262854475640296,0.0,0.0,0.0,0.0,0.0,51.70865810193205
15,39.02328953905066,9.097071930379581,0.0,0.0,0.0,0.0,0.0,0.6137886303574368,0.0,0.0,0.0,0.0,0.0,15.665342284078099,0.42073670379341066,0.0,0.0,0.0,0.0,0.0,1.9109616351370764,1.2702968748182362,0.0,0.0,0.0,0.0,0.0,6.601841323129193,0.2367870482423426,0.0,0.0,0.0,0.0,0.0,0.7668684361337809,29.6959922335939,0.0,0.0,0.0,0.0,0.0,173.76225783368,11.580736825520894,0.0,0.0,0.0,0.0,0.0,14.113126441431303,11.234055954705095,0.0,0.0,0.0,0.0,0.0,1.0756564249314358,12.715325274987903,0.0,0.0,0.0,0.0,0.0,52.82721266415322,11.85049572440721,0.0,0.0,0.0,0.0,0.0,39.80710205419982,18.944046351115674,0.0,0.0,0.0,0.0,0.0,69.0882179775772,5.126804369929892,0.0,0.0,0.0,0.0,0.0,74.2981998300816,14.145219222081346,0.0,0.0,0.0,0.0,0.0,125.16487606465724,8.079221485005371,0.0,0.0,0.0,0.0,0.0,15.34077724108517,7.179451734836721,0.0,0.0,0.0,0.0,0.0,34.09650290345183,12.769531959861364,0.0,0.0,0.0,0.0,0.0,66.92042010561494,8.2117914459785,0.0,0.0,0.0,0.0,0.0,14.283675321321947
16,30.50519847693392,10.216449770794338,0.0,0.0,0.0,0.0,0.0,0.42980462180767387,0.0,0.0,0.0,0.0,0.0,15.246479656669479,0.3092194128679637,0.0,0.0,0.0,0.0,0.0,6.436385511532775,0.6976715243962425,0.0,0.0,0.0,0.0,0.0,15.214497767732018,0.9148350393894664,0.0,0.0,0.0,0.0,0.0,10.822558453795555,28.795111266626094,0.0,0.0,0.0,0.0,0.0,44.380507982638036,23.96913543849227,0.0,0.0,0.0,0.0,0.0,67.00055016486304,8.636223709998076,0.0,0.0,0.0,0.0,0.0,0.4500213677863435,9.709765836993958,0.0,0.0,0.0,0.0,0.0,40.853256139171826,13.19282768448053,0.0,0.0,0.0,0.0,0.0,7.429569111190216,24.459840338659088,0.0,0.0,0.0,0.0,0.0,21.11049288924468,10.695846016293741,0.0,0.0,0.0,0.0,0.0,21.824102930546246,9.739310244705507,0.0,0.0,0.0,0.0,0.0,13.135789671588391,16.33553023083564,0.0,0.0,0.0,0.0,0.0,119.96700848309669,5.960635939907339,0.0,0.0,0.0,0.0,0.0,16.214772357902024,17.28319974018387,0.0,0.0,0.0,0.0,0.0,86.90695772473815,0.8692972500737101,0.0,0.0,0.0,0.0,0.0,14.250197766999197
17,27.181308990325967,9.266973011750846,0.0,0.0,0.0,0.0,0.0,2.112091793150791,0.0,0.0,0.0,0.0,0.0,14.213254212162298,0.4739613556791227,0.0,0.0,0.0,0.0,0.0,1.9487760506082235,0.7142525607463925,0.0,0.0,0.0,0.0,0.0,6.369955305753053,0.6151843890898224,0.0,0.0,0.0,0.0,0.0,0.8884605062845299,33.57594389056821,0.0,0.0,0.0,0.0,0.0,109.47283247943584,12.586864310003136,0.0,0.0,0.0,0.0,0.0,6.119904577360585,8.654705207815487,0.0,0.0,0.0,0.0,0.0,78.74780668078084,10.353340620376667,0.0,0.0,0.0,0.0,0.0,26.416865177564162,13.281452375118807,0.0,0.0,0.0,0.0,0.0,29.40933691389363,12.034259850262336,0.0,0.0,0.0,0.0,0.0,71.82605495634687,6.7504197207564145,0.0,0.0,0.0,0.0,0.0,8.996330410586918,12.345537315152626,0.0,0.0,0.0,0.0,0.0,15.393875156978497,8.352460726273597,0.0,0.0,0.0,0.0,0.0,64.08044995895585,13.374791962226968,0.0,0.0,0.0,0.0,0.0,108.64619965722369,20.849438272638334,0.0,0.0,0.0,0.0,0.0,71.77709095952889,4.264522961122517,0.0,0.0,0.0,0.0,0.0,30.376259192690085
18,30.937220485027,9.418238291761133,0.0,0.0,0.0,0.0,0.0,0.512431467348894,0.0,0.0,0.0,0.0,0.0,0.1092079760846235,0.41215013243687526,0.0,0.0,0.0,0.0,0.0,1.0904036379059694,0.7291041002830831,0.0,0.0,0.0,0.0,0.0,3.4043051074031467,0.1810698033614668,0.0,0.0,0.0,0.0,0.0,8.557716830557775,27.223916020207234,0.0,0.0,0.0,0.0,0.0,133.09480858414827,6.689933530023347,0.0,0.0,0.0,0.0,0.0,11.319120955534078,7.782559927683189,0.0,0.0,0.0,0.0,0.0,0.2468800600040477,8.443613066521218,0.0,0.0,0.0,0.0,0.0,293.2903439794723,16.202624906251202,0.0,0.0,0.0,0.0,0.0,69.52981288354063,11.629473730347375,0.0,0.0,0.0,0.0,0.0,20.877582668852888,17.764886358941173,0.0,0.0,0.0,0.0,0.0,0.9964386479571663,23.555998368668185,0.0,0.0,0.0,0.0,0.0,40.890821734272976,13.803990665885575,0.0,0.0,0.0,0.0,0.0,54.802027227113754,13.491507757444918,0.0,0.0,0.0,0.0,0.0,54.58290909657133,11.864344200695404,0.0,0.0,0.0,0.0,0.0,35.58766556295358,4.575327599717156,0.0,0.0,0.0,0.0,0.0,26.201776319429726
