,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,124.54290698842338,143.6386537303886,0.0,0.0,0.0,0.0,0.0,12.76295417216292,0.0,0.0,0.0,0.0,0.0,1.4393131888497044,3.634963214464755,0.0,0.0,0.0,0.0,0.0,28.64072903289367,7.085078846577469,0.0,0.0,0.0,0.0,0.0,21.607701764289548,3.1363248435467,0.0,0.0,0.0,0.0,0.0,3.8970977005221954,283.5502287149609,0.0,0.0,0.0,0.0,0.0,67.13037431441312,26.516299486645853,0.0,0.0,0.0,0.0,0.0,84.78876140898035,67.19818622906543,0.0,0.0,0.0,0.0,0.0,1.9629680981318167,145.59754355836756,0.0,0.0,0.0,0.0,0.0,7.8159193835468415,60.482714686899385,0.0,0.0,0.0,0.0,0.0,41.55460127903967,91.88254166599995,0.0,0.0,0.0,0.0,0.0,35.40133984722898,63.465192130565825,0.0,0.0,0.0,0.0,0.0,7.5346310535753585,12.52270195443534,0.0,0.0,0.0,0.0,0.0,18.030618557286143,88.26555269316783,0.0,0.0,0.0,0.0,0.0,74.02548319355238,89.93339888117063,0.0,0.0,0.0,0.0,0.0,32.23119832549116,227.88155152895743,0.0,0.0,0.0,0.0,0.0,102.88548324053691,24.619482181713163,0.0,0.0,0.0,0.0,0.0,35.32484355461952
10,99.95953494935611,124.85769929894589,0.0,0.0,0.0,0.0,0.0,6.415506888138791,0.0,0.0,0.0,0.0,0.0,16.158349697818426,1.5836180328153426,0.0,0.0,0.0,0.0,0.0,5.036306003739067,37.13127515662591,0.0,0.0,0.0,0.0,0.0,13.034369408051635,6.191551584801716,0.0,0.0,0.0,0.0,0.0,2.7172210042452254,297.58679777116157,0.0,0.0,0.0,0.0,0.0,162.8264390730334,25.269532743429824,0.0,0.0,0.0,0.0,0.0,4.673220366542513,48.001380586806306,0.0,0.0,0.0,0.0,0.0,59.8462933982986,106.91271349769393,0.0,0.0,0.0,0.0,0.0,0.221902558641173,63.542688523383326,0.0,0.0,0.0,0.0,0.0,7.678057190182488,207.09123673672275,0.0,0.0,0.0,0.0,0.0,51.948521479249145,58.79808933651316,0.0,0.0,0.0,0.0,0.0,66.33483870133185,40.27100740169729,0.0,0.0,0.0,0.0,0.0,80.0027173189905,110.08702093941137,0.0,0.0,0.0,0.0,0.0,66.17928821243868,152.4038628442006,0.0,0.0,0.0,0.0,0.0,47.56642617497655,96.55113445707511,0.0,0.0,0.0,0.0,0.0,183.22530730867226,64.38260239841313,0.0,0.0,0.0,0.0,0.0,48.69259020284971
11,56.66146448165188,133.5490474836799,0.0,0.0,0.0,0.0,0.0,3.487386649894774,0.0,0.0,0.0,0.0,0.0,5.318109049185057,3.8483152449361495,0.0,0.0,0.0,0.0,0.0,4.899108141468892,9.522217873036952,0.0,0.0,0.0,0.0,0.0,4.7554121653353505,3.959666400630454,0.0,0.0,0.0,0.0,0.0,22.511566801545392,274.49457114017986,0.0,0.0,0.0,0.0,0.0,48.014722386375034,27.551437641188077,0.0,0.0,0.0,0.0,0.0,13.803566341272731,46.88247602701902,0.0,0.0,0.0,0.0,0.0,7.099969988716224,92.85468675675315,0.0,0.0,0.0,0.0,0.0,6.716062106822284,78.05562305587753,0.0,0.0,0.0,0.0,0.0,39.48864838186943,102.97471667888964,0.0,0.0,0.0,0.0,0.0,51.83320248721273,58.40635414458974,0.0,0.0,0.0,0.0,0.0,11.481594457603435,25.65346588867287,0.0,0.0,0.0,0.0,0.0,32.46778582324747,62.97047826984098,0.0,0.0,0.0,0.0,0.0,57.21512898289158,38.163010492197614,0.0,0.0,0.0,0.0,0.0,77.94201530433041,133.0900833622099,0.0,0.0,0.0,0.0,0.0,416.45027694646456,44.401036947058806,0.0,0.0,0.0,0.0,0.0,44.56599136106571
12,65.14020901035028,108.4643971028278,0.0,0.0,0.0,0.0,0.0,2.4110834014027347,0.0,0.0,0.0,0.0,0.0,3.1154191687350874,2.525202569378619,0.0,0.0,0.0,0.0,0.0,3.5911365974412552,7.066342389516704,0.0,0.0,0.0,0.0,0.0,4.491205511092872,3.8028660443292677,0.0,0.0,0.0,0.0,0.0,3.7778678095844,310.2549113678918,0.0,0.0,0.0,0.0,0.0,261.6900360171654,31.91176827117656,0.0,0.0,0.0,0.0,0.0,50.888091825273385,34.045453167648645,0.0,0.0,0.0,0.0,0.0,14.177884715544199,90.50462867703708,0.0,0.0,0.0,0.0,0.0,47.80519023958333,69.7944467016295,0.0,0.0,0.0,0.0,0.0,21.906186981124662,95.40819640353,0.0,0.0,0.0,0.0,0.0,13.33381360628134,58.78638671330123,0.0,0.0,0.0,0.0,0.0,8.542774102392022,11.691702137194886,0.0,0.0,0.0,0.0,0.0,14.780999137021372,120.66428220988053,0.0,0.0,0.0,0.0,0.0,22.01658107611691,68.52794222926319,0.0,0.0,0.0,0.0,0.0,458.49640643228736,131.23680884858157,0.0,0.0,0.0,0.0,0.0,88.27489443448562,21.18621934484945,0.0,0.0,0.0,0.0,0.0,38.21410074760058
13,36.58039636746351,92.5484036563772,0.0,0.0,0.0,0.0,0.0,17.936669801862276,0.0,0.0,0.0,0.0,0.0,0.9021630528588194,1.8580960494178518,0.0,0.0,0.0,0.0,0.0,0.48374780413677376,9.475880760011787,0.0,0.0,0.0,0.0,0.0,2.513768404346611,7.241387338496975,0.0,0.0,0.0,0.0,0.0,6.925979770905514,323.4570823681442,0.0,0.0,0.0,0.0,0.0,20.99333357546271,44.60690172321189,0.0,0.0,0.0,0.0,0.0,10.961273904348772,126.79023183740946,0.0,0.0,0.0,0.0,0.0,272.8492152501266,120.6008796133928,0.0,0.0,0.0,0.0,0.0,22.81080646955022,51.04321938437818,0.0,0.0,0.0,0.0,0.0,63.824049341281096,93.46602809848555,0.0,0.0,0.0,0.0,0.0,31.4125270004263,78.44107409854419,0.0,0.0,0.0,0.0,0.0,2.5926959521323956,20.717802923948266,0.0,0.0,0.0,0.0,0.0,19.028721871433646,76.95172088695155,0.0,0.0,0.0,0.0,0.0,43.08817805530348,108.81627610794476,0.0,0.0,0.0,0.0,0.0,64.40022866798643,226.04250742969649,0.0,0.0,0.0,0.0,0.0,97.45819272210183,12.15411913647453,0.0,0.0,0.0,0.0,0.0,45.720200467636964
14,56.49577761065257,98.6066683019502,0.0,0.0,0.0,0.0,0.0,4.417052117875364,0.0,0.0,0.0,0.0,0.0,4.465313642747092,1.517401105174068,0.0,0.0,0.0,0.0,0.0,2.2824542443439353,14.070362485167585,0.0,0.0,0.0,0.0,0.0,4.258037705063035,6.676655014597816,0.0,0.0,0.0,0.0,0.0,4.307339402298646,264.5225245516574,0.0,0.0,0.0,0.0,0.0,183.09289172101208,61.419077582870585,0.0,0.0,0.0,0.0,0.0,5.069488692383873,30.580229441719016,0.0,0.0,0.0,0.0,0.0,63.133810840189966,175.29618332994326,0.0,0.0,0.0,0.0,0.0,9.111453983072806,48.55734285596699,0.0,0.0,0.0,0.0,0.0,26.291586226536612,120.06030672083205,0.0,0.0,0.0,0.0,0.0,18.792037457892597,72.42362811613413,0.0,0.0,0.0,0.0,0.0,5.498274044750152,10.943579317898845,0.0,0.0,0.0,0.0,0.0,0.039606693888421196,68.19115043681813,0.0,0.0,0.0,0.0,0.0,18.723414113348145,98.34381584232997,0.0,0.0,0.0,0.0,0.0,49.51707809929262,176.14051576131465,0.0,0.0,0.0,0.0,0.0,32.85267229763329,16.969934652594134,0.0,0.0,0.0,0.0,0.0,48.39663600629235
15,137.26485667569955,86.92749485073624,0.0,0.0,0.0,0.0,0.0,2.082088225973611,0.0,0.0,0.0,0.0,0.0,6.186305381926414,2.6975985340577244,0.0,0.0,0.0,0.0,0.0,1.265683861199851,7.245071957732564,0.0,0.0,0.0,0.0,0.0,8.205537809090538,7.455902599629415,0.0,0.0,0.0,0.0,0.0,3.089927515522828,314.8305844325453,0.0,0.0,0.0,0.0,0.0,15.730503639068832,57.2265143745036,0.0,0.0,0.0,0.0,0.0,3.7454481923187757,29.154239518208353,0.0,0.0,0.0,0.0,0.0,60.92303983364667,123.13369596980502,0.0,0.0,0.0,0.0,0.0,21.079308668737717,59.826627419092084,0.0,0.0,0.0,0.0,0.0,12.253803717304772,86.02743896596391,0.0,0.0,0.0,0.0,0.0,54.72331240367835,57.06453571369131,0.0,0.0,0.0,0.0,0.0,13.970962242311156,29.85601102533748,0.0,0.0,0.0,0.0,0.0,12.21561978580642,83.44623924619539,0.0,0.0,0.0,0.0,0.0,71.72193718851616,66.88892279803026,0.0,0.0,0.0,0.0,0.0,27.5612920855374,250.17191474810903,0.0,0.0,0.0,0.0,0.0,36.60213198360859,23.684768189513505,0.0,0.0,0.0,0.0,0.0,24.4594528382919
16,28.140800949143316,116.43656041042429,0.0,0.0,0.0,0.0,0.0,3.5288114781350326,0.0,0.0,0.0,0.0,0.0,3.1793799711707744,1.8413027569080271,0.0,0.0,0.0,0.0,0.0,0.7596903632768657,7.445070961365712,0.0,0.0,0.0,0.0,0.0,17.191285616412863,12.998451155412155,0.0,0.0,0.0,0.0,0.0,16.680376234422837,273.3330418874904,0.0,0.0,0.0,0.0,0.0,93.97731253269144,31.321776213873854,0.0,0.0,0.0,0.0,0.0,84.68811532119933,30.01695219010585,0.0,0.0,0.0,0.0,0.0,0.11625579320776806,64.84059971874132,0.0,0.0,0.0,0.0,0.0,3.1142345781004,101.43331093905825,0.0,0.0,0.0,0.0,0.0,17.654304831752118,142.25252589963733,0.0,0.0,0.0,0.0,0.0,8.66129311721422,46.891833379230555,0.0,0.0,0.0,0.0,0.0,28.010466967723755,19.010761301630065,0.0,0.0,0.0,0.0,0.0,7.54188359876745,100.29309382051416,0.0,0.0,0.0,0.0,0.0,40.71240503139369,50.2969719568877,0.0,0.0,0.0,0.0,0.0,37.37118662792425,99.48320466813217,0.0,0.0,0.0,0.0,0.0,29.979509157177496,18.296400717739438,0.0,0.0,0.0,0.0,0.0,81.35141273971382
17,35.01192770052173,93.58053744894282,0.0,0.0,0.0,0.0,0.0,4.027006888685381,0.0,0.0,0.0,0.0,0.0,2.2027539584311753,4.344611625168791,0.0,0.0,0.0,0.0,0.0,1.9542702265070706,7.839967373060025,0.0,0.0,0.0,0.0,0.0,4.115094543949932,5.558023528872523,0.0,0.0,0.0,0.0,0.0,2.416656692576862,322.9237206440662,0.0,0.0,0.0,0.0,0.0,60.405817513591465,33.31204371482756,0.0,0.0,0.0,0.0,0.0,3.0578303287410304,28.79122427937288,0.0,0.0,0.0,0.0,0.0,40.27211799431839,65.5662143346616,0.0,0.0,0.0,0.0,0.0,197.5309833309331,67.9897318161939,0.0,0.0,0.0,0.0,0.0,56.3972952515414,91.24819100280664,0.0,0.0,0.0,0.0,0.0,7.057555029516964,43.240837249514826,0.0,0.0,0.0,0.0,0.0,6.71212321047255,23.07287000609219,0.0,0.0,0.0,0.0,0.0,4.958928624650254,58.57533307377041,0.0,0.0,0.0,0.0,0.0,0.5245856723094118,32.845846038652574,0.0,0.0,0.0,0.0,0.0,32.51167883408885,245.0876595531202,0.0,0.0,0.0,0.0,0.0,69.67854299667115,21.856047255072923,0.0,0.0,0.0,0.0,0.0,29.041763883302735
18,10.309901942500623,60.994166993871076,0.0,0.0,0.0,0.0,0.0,7.480226961987785,0.0,0.0,0.0,0.0,0.0,3.644049060276075,2.669059026830148,0.0,0.0,0.0,0.0,0.0,0.12285235142928604,24.92461612567395,0.0,0.0,0.0,0.0,0.0,8.620480706849737,2.982481237664571,0.0,0.0,0.0,0.0,0.0,3.076585485688953,287.25421876628775,0.0,0.0,0.0,0.0,0.0,60.434978256774684,30.429112788675315,0.0,0.0,0.0,0.0,0.0,5.975377313695008,99.81305091952169,0.0,0.0,0.0,0.0,0.0,51.349549587544836,149.32009786848153,0.0,0.0,0.0,0.0,0.0,18.696775782557133,83.1582161878779,0.0,0.0,0.0,0.0,0.0,2.0845651659240825,92.70758233412889,0.0,0.0,0.0,0.0,0.0,7.699487241825219,37.35825443686109,0.0,0.0,0.0,0.0,0.0,36.71352118677458,11.125300910121425,0.0,0.0,0.0,0.0,0.0,29.914489048492385,66.24594544930592,0.0,0.0,0.0,0.0,0.0,7.856945850193328,80.49268075430129,0.0,0.0,0.0,0.0,0.0,29.865538904994004,186.58411480961118,0.0,0.0,0.0,0.0,0.0,9.732038525110692,10.15589722084487,0.0,0.0,0.0,0.0,0.0,22.86679217626833
