,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.363749263865404,0.9439658287064626,62.5,0.6875,0.6666666865348816,0.6000000238418579,0.75,0.4664507938635516,72.72727272727273,1.0,0.8166666924953461,0.6904762089252472,1.0,0.07676325242767572,0.6554140279938157,54.54545454545454,0.6875,0.722222238779068,0.7000000029802322,0.75,1.067594761938394,0.6314502340827476,53.333333333333336,0.75,0.6969697177410126,0.5357142984867096,1.0,0.6187584978235502,0.6826142125154635,75.0,0.6,0.8333333730697632,0.7142857313156128,1.0,0.30177996033829796,0.6924837182034759,66.66666666666666,0.5555555555555556,0.5,1.0,0.3333333432674408,0.7017973613129966,1.2104310507390614,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.330185221233586,1.0359031208200271,55.55555555555556,0.375,0.0,0.0,0.0,0.5525405528729506,0.6905319602511195,75.0,0.6875,0.800000011920929,0.6666666865348816,1.0,0.697427871509345,0.6503287516409229,63.1578947368421,0.746031746031746,0.6111111044883728,0.5111111054817835,0.9444444378217062,0.6845784686508763,0.6661716190177537,50.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,1.2209941812710543,0.9989177525034061,80.0,0.41666666666666663,0.0,0.0,0.0,0.27714950397744825,1.1833182598536542,70.0,0.875,0.3333333432674408,0.5,0.25,0.22927859897362934
20,0.10957209657899328,0.8485795937691434,62.5,0.5625,0.6666666865348816,0.6000000238418579,0.75,0.6166206997074742,72.72727272727273,0.75,0.7115384638309479,0.5952381044626236,1.0,0.09797685057456423,1.5632519041959525,54.54545454545454,0.34375,0.0,0.0,0.0,2.447385076319576,0.6084443964228528,53.333333333333336,0.6666666666666667,0.6969697177410126,0.5357142984867096,1.0,0.33701487672230207,0.7379477748965533,75.0,0.6,0.8333333730697632,0.7142857313156128,1.0,0.1803270423116727,0.6929207763116002,50.0,0.5555555555555556,0.0,0.0,0.0,0.6735162333369447,1.910239445207623,57.14285714285714,0.5,0.0,0.0,0.0,0.10799946109085576,1.1743495804755386,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.6915135297775941,0.6897408556913177,62.5,0.75,0.7272727489471436,0.5714285969734192,1.0,0.690672606816343,0.9806544753596208,52.63157894736842,0.8263888888888888,0.6464646657307943,0.4821428656578064,1.0,1.5444138033206116,0.7209658027163102,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.6389866560472416,0.9074579539078588,60.0,0.3333333333333333,0.0,0.0,0.0,0.36202670295854383,1.3948865233689811,50.0,0.7166666666666667,0.7727272808551788,0.6875,1.0,0.35514752760698554
21,0.32368609312537105,0.8451168719115612,50.0,0.5,0.5,0.5,0.5,0.8268208130010088,54.54545454545454,0.9,0.2857142984867096,0.5,0.20000000298023224,0.4207107923125799,0.7345241700842778,54.54545454545454,0.53125,0.5833333432674408,0.5,0.75,0.4983639236704052,0.6107945041296549,53.333333333333336,0.8666666666666667,0.6346153616905212,0.5238095372915268,0.9166666567325592,1.0609804031364147,2.002818139892625,37.5,0.6666666666666666,0.0,0.0,0.0,0.2812568170962711,0.6916726013246227,66.66666666666666,0.7777777777777778,0.5,1.0,0.3333333432674408,0.6948234355060882,1.4169723546320614,57.14285714285714,0.5,0.0,0.0,0.0,0.14790223840128247,1.0523580190465935,33.33333333333333,0.3833333333333333,0.0,0.0,0.0,0.5626104615457427,0.7777394429776594,50.0,0.5,0.6666666865348816,0.5,1.0,0.6909994840475407,0.518187905223356,78.94736842105263,0.7666666666666666,0.7190476258595785,0.75,0.7222222288449606,0.4239064875919934,1.7725605924290915,50.0,0.3125,0.6666666865348816,0.5,1.0,1.2841238648680644,2.1502747420437704,20.0,0.45833333333333337,0.20000000298023224,0.125,0.5,0.20070666258881825,0.5892141173356863,70.0,0.6166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.06834137162822734
22,0.19130010091459668,1.3316656741405086,62.5,0.5,0.4000000059604645,1.0,0.25,0.8333355746120827,63.63636363636363,0.71875,0.8333333432674408,0.75,1.0,0.01927962301828619,0.8559062777806102,45.45454545454545,0.34375,0.20000000298023224,0.5,0.125,0.40360826344413614,0.6643734795842093,53.333333333333336,0.49166666666666664,0.6846153736114502,0.5267857164144516,1.0,0.6958229091180813,0.9995909238437388,75.0,0.3333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.4346232769691524,0.6800654462115503,66.66666666666666,0.7777777777777778,0.5,1.0,0.3333333432674408,0.6831768498696119,1.4529341979126091,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.17186993534361394,1.30481644397309,22.22222222222222,0.31666666666666665,0.125,0.10000000149011612,0.1666666716337204,0.23357575238317235,0.690081137808523,62.5,0.625,0.7272727489471436,0.5714285969734192,1.0,0.6826023785085077,0.5071251880690234,78.94736842105263,0.8083333333333332,0.8095238010088602,0.8055555621782938,0.8333333333333334,0.3286566296141831,0.8639730667402782,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.6663658319054065,1.0245058796194768,70.0,0.3333333333333333,0.0,0.0,0.0,0.027122979277491507,0.6588878415320801,70.0,0.84375,0.7857142686843872,0.8333333432674408,0.75,0.739451163831486
23,0.6963250861815465,0.966737794277613,37.5,0.4375,0.2857142686843872,0.3333333432674408,0.25,0.5876366485387433,72.72727272727273,0.7083333333333333,0.7115384638309479,0.5952381044626236,1.0,0.4660411209276211,3.164086467238194,54.54545454545454,0.48333333333333334,0.0,0.0,0.0,0.45410861996246304,0.6068769094512085,53.333333333333336,0.8,0.6893939673900604,0.5446428656578064,1.0,0.5013849986037956,0.8422950729077363,62.5,0.4,0.7272727489471436,0.6666666865348816,0.800000011920929,0.047025344409377175,0.6061104559024986,50.0,0.6666666666666666,0.0,0.0,0.0,1.6315607397470528,2.0343696105043403,57.14285714285714,0.5,0.0,0.0,0.0,0.020915870619732928,1.1524536970000936,55.55555555555556,0.5,0.20000000298023224,0.1666666716337204,0.25,0.337390191897589,0.7649574525613261,62.5,0.625,0.7272727489471436,0.5714285969734192,1.0,0.4612385367438285,1.3924505991050722,52.63157894736842,0.7111111111111111,0.5897435943285624,0.4305555621782939,1.0,1.2509737662055638,1.0533143845886928,50.0,0.41666666666666663,0.7727272808551788,0.6875,1.0,0.456161652249356,2.837060823977956,20.0,0.3333333333333333,0.20000000298023224,0.125,0.5,0.07907318293456121,3.3855897892462736,50.0,0.8125,0.6666666865348816,0.5,1.0,1.196664214351851
24,0.22243081597018263,1.5246625946349945,62.5,0.3125,0.4000000059604645,1.0,0.25,0.9204336521095358,45.45454545454545,0.6833333333333333,0.1666666567325592,0.5,0.10000000149011612,0.12852041478849086,2.235685731851623,54.54545454545454,0.55,0.0,0.0,0.0,4.314195443272128,0.5797456951060332,53.333333333333336,0.7083333333333334,0.6969697177410126,0.5357142984867096,1.0,0.747093195509247,1.0687779031087152,50.0,0.5333333333333333,0.5,0.6666666865348816,0.4000000059604645,0.05305411397178317,0.6452567256725273,50.0,0.4444444444444444,0.0,0.0,0.0,0.22062446962675947,1.292298625266801,42.857142857142854,0.5833333333333334,0.0,0.0,0.0,0.3520640177203108,1.4504487454864714,33.33333333333333,0.45833333333333337,0.1428571492433548,0.10000000149011612,0.25,0.03035553511707705,0.7213894367428284,75.0,0.625,0.800000011920929,0.6666666865348816,1.0,0.6887223504980038,1.04658074072318,52.63157894736842,0.6652777777777777,0.6111111243565878,0.4444444477558136,1.0,0.13159294530586646,0.9881931530480369,50.0,0.55,0.7727272808551788,0.6875,1.0,0.7251105525373074,2.842624235225229,20.0,0.375,0.20000000298023224,0.125,0.5,0.10863689095453374,2.0128694046973896,50.0,0.875,0.6666666865348816,0.5,1.0,0.044662587198046166
25,0.42399611912078006,1.6805671131684303,50.0,0.375,0.0,0.0,0.0,0.5110334892341508,63.63636363636363,0.9333333333333333,0.7636363804340363,0.6666666865348816,0.9000000059604645,0.43515804926614926,0.9209387485656308,54.54545454545454,0.6666666666666666,0.5,0.5,0.5,0.2897486434683364,0.5709339358134469,60.0,0.7333333333333334,0.7272727489471436,0.6041666567325592,1.0,0.4835202671676974,1.0852333728234689,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.12025137719269316,0.6322123847245847,66.66666666666666,0.6666666666666666,0.5,1.0,0.3333333432674408,0.6910365942403718,1.596683859419207,42.857142857142854,0.5833333333333334,0.0,0.0,0.0,1.2627834356471295,1.8987956420050354,11.11111111111111,0.3333333333333333,0.111111119389534,0.0714285746216774,0.25,0.21139051435592812,0.7863713484522287,75.0,0.5,0.800000011920929,0.6666666865348816,1.0,0.5513127349926631,0.518462171903929,73.68421052631578,0.9097222222222222,0.6833333373069763,0.6388888955116272,0.75,0.10575105635866315,0.7066133832218326,50.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.5702467947229979,0.8131019073064392,70.0,0.5,0.0,0.0,0.0,0.040324169550674555,0.7247195389894401,70.0,0.6166666666666667,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.53134050863557
26,1.334658867265119,1.122450583036717,50.0,0.5625,0.5,0.5,0.5,0.7822033261759422,72.72727272727273,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.09595024286924485,0.8148984236323739,54.54545454545454,0.5625,0.5357142686843872,0.5000000149011612,0.75,0.3919919609990249,0.6967571582955033,53.333333333333336,0.7333333333333334,0.6846153736114502,0.5267857164144516,1.0,0.48678899859639474,1.356670776468587,75.0,0.3333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.14486799155632157,0.6657543641643077,50.0,0.6666666666666666,0.0,0.0,0.0,0.6900083329529021,1.071434521408044,57.14285714285714,0.5833333333333334,0.5714285373687744,0.5,0.6666666865348816,0.4453737350995011,2.231804583603724,22.22222222222222,0.35,0.125,0.10000000149011612,0.1666666716337204,0.0896500051943242,0.7959458675837607,75.0,0.5,0.800000011920929,0.6666666865348816,1.0,0.7441005753734551,0.541421344625729,78.94736842105263,0.9333333333333332,0.7579365173975626,0.7833333412806193,0.8333333333333334,0.4317608925095673,0.6852057014770467,50.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.43490034899956154,0.7642821732307219,70.0,0.41666666666666663,0.0,0.0,0.0,0.04012458514445038,0.776992145092471,70.0,0.55,0.7857142686843872,0.75,0.8333333432674408,0.010487544094180365
27,0.3805182839484165,1.411621875022184,37.5,0.4375,0.2857142686843872,0.3333333432674408,0.25,0.7857865054120193,72.72727272727273,0.6875,0.8636363744735718,0.7857142984867096,1.0,0.1301988169512023,0.8483773519121823,63.63636363636363,0.45833333333333337,0.6000000089406967,0.6666666716337204,0.5833333432674408,0.35686286379006293,0.6122463905546238,46.666666666666664,0.6875,0.6333333551883698,0.5,0.875,0.5961997208628325,1.2058657834756459,50.0,0.4,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.03969708438896844,0.6896821940623153,66.66666666666666,0.7777777777777778,0.5,1.0,0.3333333432674408,0.6987364740718297,1.3138483985485636,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,0.05358830618834151,2.287757947506026,22.22222222222222,0.3333333333333333,0.125,0.0833333358168602,0.25,0.07003583323347565,0.9678220352392262,50.0,0.5,0.6666666865348816,0.5,1.0,0.670098056405009,1.745424452514505,52.63157894736842,0.6111111111111112,0.4564102490743001,0.3511904776096344,0.6666666666666666,0.10226548117268448,1.1287186219071679,50.0,0.55,0.38461539149284363,0.3125,0.5,0.25707854653289586,1.5788842536384409,20.0,0.41666666666666663,0.111111119389534,0.0714285746216774,0.25,0.056319248233973676,2.1100229179556518,50.0,0.8125,0.6666666865348816,0.5,1.0,0.04168632056660571
28,0.2939586899936006,1.293381667727398,37.5,0.5,0.2857142686843872,0.3333333432674408,0.25,0.6325171451059193,72.72727272727273,0.9,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.03388151203012431,1.4273561470325078,45.45454545454545,0.5166666666666666,0.0,0.0,0.0,0.06178216722215964,0.5764646919802107,60.0,0.6875,0.5416666716337204,0.625,0.5,0.7314631245728003,1.2801321555765732,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.034149784635317045,0.6413406316052832,66.66666666666666,0.5555555555555556,0.5,1.0,0.3333333432674408,0.679884489420652,2.290381790903961,57.14285714285714,0.5,0.0,0.0,0.0,0.10045616333915401,1.8817347745025477,33.33333333333333,0.45,0.1428571343421936,0.125,0.1666666716337204,0.014645250756630951,0.7002736981013745,75.0,0.625,0.800000011920929,0.6666666865348816,1.0,0.6195275466033471,0.7503274712913496,68.42105263157895,0.8333333333333334,0.7362637420495352,0.6746031790971756,1.0,0.135038674131283,0.7539117514996794,60.0,0.5833333333333333,0.7999999821186066,0.7142857164144516,1.0,0.5682469744979887,1.1640533159061899,60.0,0.0,0.0,0.0,0.0,0.09053897563232205,1.216613334636019,70.0,0.84375,0.8333333432674408,0.800000011920929,0.875,0.006911693662777552
29,0.11736767524628922,1.8594816562603629,50.0,0.4375,0.0,0.0,0.0,1.2943492834035937,45.45454545454545,0.9,0.1666666567325592,0.5,0.10000000149011612,1.5791716594347998,1.155192491924189,54.54545454545454,0.59375,0.5833333432674408,0.46666668355464935,0.875,0.03313991730430359,1.259753185381399,66.66666666666666,0.8333333333333334,0.3333333432674408,0.5,0.25,1.8766415499433116,1.8627841522446245,50.0,0.4666666666666667,0.5,0.6666666865348816,0.4000000059604645,0.021908897241592062,0.49634987958762283,66.66666666666666,0.7777777777777778,0.5,1.0,0.3333333432674408,1.8202502486298597,1.771146656474139,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.08078692445001678,1.8729265131285513,55.55555555555556,0.5,0.20000000298023224,0.1666666716337204,0.25,0.055585283605867127,0.852629953771933,75.0,0.5,0.800000011920929,0.6666666865348816,1.0,0.6023904891097627,1.61075046696498,57.89473684210527,0.9333333333333332,0.0,0.0,0.0,0.0003853319636571444,1.143886823156498,60.0,0.55,0.7999999821186066,0.7142857164144516,1.0,0.732324832128196,1.2885281094040608,10.0,0.3333333333333333,0.0,0.0,0.0,0.11417725949172397,1.6824344961130937,60.0,0.65,0.1666666567325592,0.5,0.10000000149011612,0.010904624858861489
30,0.2995041360389557,1.8557097247205696,50.0,0.4375,0.3333333432674408,0.5,0.25,0.7781279533336576,63.63636363636363,0.7166666666666667,0.6666666865348816,0.6071428656578064,0.75,0.4531936313700921,1.0645423808652448,63.63636363636363,0.55,0.3333333432674408,0.375,0.30000001192092896,0.030488589626639584,0.8550214325324738,53.333333333333336,0.6333333333333333,0.5535714328289032,0.5416666716337204,0.6000000014901161,0.28442622670883505,1.356584551771812,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6245317475871236,0.5940190674585516,50.0,0.8888888888888888,0.0,0.0,0.0,0.2576678048039806,2.328390360737397,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.06457472303298713,1.9480591771468292,55.55555555555556,0.5,0.20000000298023224,0.1666666716337204,0.25,0.35440293543876955,0.9467173661127104,75.0,0.5,0.800000011920929,0.6666666865348816,1.0,0.17484097785619765,0.6210531546673783,73.68421052631578,0.8722222222222222,0.7111111481984457,0.600000003973643,0.9333333373069763,0.5068154968756171,0.9846741124363231,50.0,0.8125,0.6666666865348816,0.5,1.0,0.43310315733072474,1.136324824461175,70.0,0.42857142857142855,0.3333333432674408,0.25,0.5,0.007469479677199539,1.0959089449290083,70.0,0.90625,0.4000000059604645,0.3333333432674408,0.5,0.030461145950763723
31,0.050761258863157306,2.0832657293942445,50.0,0.4375,0.3333333432674408,0.5,0.25,1.0191630545498398,45.45454545454545,0.9583333333333333,0.1428571492433548,0.5,0.0833333358168602,1.2773334459402188,1.7027327021757541,63.63636363636363,0.4375,0.20000000298023224,0.5,0.125,0.25066462559480296,0.8130644768876962,73.33333333333333,0.6,0.6666666567325592,1.0,0.6000000014901161,0.18266993497335463,1.6462339010261693,37.5,0.4666666666666667,0.2857142984867096,0.5,0.20000000298023224,0.04341677279042444,0.571978680236341,50.0,0.8888888888888888,0.0,0.0,0.0,2.3017126174396494,2.5430076332208027,57.14285714285714,0.5,0.0,0.0,0.0,0.005833657500757236,2.55866860489589,22.22222222222222,0.41666666666666663,0.125,0.0833333358168602,0.25,0.04310295868248549,0.9254269990718101,75.0,0.5,0.800000011920929,0.6666666865348816,1.0,0.6314443791876047,1.1444998188103184,63.1578947368421,0.8472222222222222,0.6555555661519369,0.5000000099341074,1.0,0.02508496523833911,0.925969840482278,50.0,0.34375,0.6333333551883698,0.5,0.875,0.5000057493363886,0.8408216817128705,70.0,0.5,0.0,0.0,0.0,0.17923780618823648,0.9619850603355907,70.0,0.875,0.7857142686843872,0.8333333432674408,0.75,0.12833981897024818
32,0.05395039803970114,1.6486100809310884,50.0,0.5,0.5,0.5,0.5,0.9131815256827543,72.72727272727273,0.9583333333333333,0.7115384638309479,0.5952381044626236,1.0,0.6277856901096427,1.517774135207314,54.54545454545454,0.7166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.040634028623482796,1.248778483906426,40.0,0.6416666666666666,0.5727272629737854,0.4642857164144516,0.800000011920929,0.24241331643272077,1.4470771552321822,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.2891689809842873,0.5274105224928464,50.0,0.8888888888888888,0.0,0.0,0.0,0.7016961709488342,1.3348646787102862,57.14285714285714,0.5833333333333334,0.5714285373687744,0.5,0.6666666865348816,0.033975586981454614,2.3644887868913944,33.33333333333333,0.41666666666666663,0.1428571343421936,0.125,0.1666666716337204,0.23439277032266376,0.9376748933158503,75.0,0.5,0.800000011920929,0.6666666865348816,1.0,1.7103461766926262,1.1325723876833824,73.68421052631578,0.6555555555555556,0.5634920795758566,0.4880952437718709,0.6666666666666666,0.0032282216086092067,0.9802530025922319,60.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.8844472159050403,1.2153285941819056,60.0,0.42857142857142855,0.25,0.1666666716337204,0.5,0.8987631925961043,1.4455908886373319,70.0,0.5833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0011714423771512306
33,0.07253002366915515,4.229394746859541,50.0,0.4375,0.0,0.0,0.0,1.8067969502393284,45.45454545454545,0.5357142857142857,0.125,0.5,0.0714285746216774,1.5791769266415505,1.227556901270532,63.63636363636363,0.6875,0.75,0.75,0.75,0.0020431602312900804,2.3923137711043876,53.333333333333336,0.6666666666666666,0.20000000298023224,0.5,0.125,0.1508748629634528,1.8624553001561124,25.0,0.5333333333333333,0.0,0.0,0.0,0.019716332347933133,0.5770661991165824,83.33333333333334,0.7777777777777778,0.8571428656578064,0.75,1.0,0.532558138304104,2.1490012358104633,57.14285714285714,0.75,0.0,0.0,0.0,0.03795340015581888,5.3491571753668286,22.22222222222222,0.25,0.20000000298023224,0.125,0.5,0.7561903922240811,1.7052643932824227,50.0,0.5,0.6666666865348816,0.5,1.0,0.579845615451812,1.4146739699042552,73.68421052631578,0.6666666666666666,0.49816850821177167,0.41904762387275696,0.6666666666666666,0.025860119171669905,2.315767269683099,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,1.1869612950515775,3.4731145189798207,20.0,0.35714285714285715,0.4444444552063942,0.3125,1.0,1.4840920521719747,2.271255932863869,70.0,0.78125,0.8636363744735718,0.7857142984867096,1.0,0.423247085003527
34,0.0028900551124789197,1.8045394694767392,62.5,0.5,0.6666666865348816,0.6000000238418579,0.75,0.43424493887613597,72.72727272727273,0.5,0.7045454680919647,0.6666666567325592,0.75,0.005196921434994344,1.244661809626057,54.54545454545454,0.59375,0.5833333432674408,0.46666668355464935,0.875,0.04744482052496089,1.5954061139112183,46.666666666666664,0.6666666666666666,0.6333333253860474,0.5000000149011612,0.9000000059604645,0.042769192693831344,2.418736780926055,75.0,0.4666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.016124950240254985,0.4372732204788628,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.5692763516930679,1.2758859511241514,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.8569229689432852,2.3455723135085385,44.44444444444444,0.3833333333333333,0.1428571343421936,0.125,0.1666666716337204,0.28224628172364336,0.6211080769161883,62.5,0.625,0.6666666865348816,0.6000000238418579,0.75,0.7921748469484315,1.0913795264499204,73.68421052631578,0.6777777777777777,0.5277777910232544,0.4380952517191569,0.6666666666666666,0.009114194952211987,0.8292772329665908,60.0,0.8125,0.6969697177410126,0.5357142984867096,1.0,0.42590386883472786,0.82939731227645,70.0,0.42857142857142855,0.0,0.0,0.0,0.055683750698217245,1.6097879678237974,60.0,0.90625,0.3636363744735718,0.2857142984867096,0.5,0.5427294776962843
35,2.697123572563469,3.2133116526752197,37.5,0.5,0.5454545021057129,0.4285714328289032,0.75,1.1035076205438161,63.63636363636363,0.7916666666666667,0.6785714328289032,0.5416666716337204,1.0,0.7293519478544418,1.2777873038704535,54.54545454545454,0.53125,0.3636363744735718,0.2857142984867096,0.5,0.033378282593149546,2.366866211947314,46.666666666666664,0.4895833333333333,0.6363636255264282,0.5000000149011612,0.875,2.5454404267434083,2.7192109237413487,75.0,0.4,0.8333333730697632,0.7142857313156128,1.0,0.02845775805705064,0.6876600828915116,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.7010186940115581,2.6120912724315164,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,2.064591734868379,3.10560694730345,66.66666666666666,0.3333333333333333,0.0,0.0,0.0,0.06349999553929532,0.6741730410421722,50.0,0.5,0.5,0.5,0.5,0.9415502618009387,0.9264342487290466,73.68421052631578,0.8541666666666666,0.7904762029647827,0.6888888974984487,1.0,0.019068621976017764,1.2357500050818016,50.0,0.28125,0.6666666865348816,0.5,1.0,0.915054002030519,1.971229318682537,30.0,0.5,0.20000000298023224,0.125,0.5,0.217979106625177,3.9423421139230186,50.0,0.8125,0.6666666865348816,0.5,1.0,0.07398007910509559
36,0.006597352092261752,2.1721304390507608,62.5,0.375,0.4000000059604645,1.0,0.25,0.9375283156637392,54.54545454545454,0.7166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.10681216689534119,1.2853091933194973,54.54545454545454,0.6833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0038709492950327446,1.507045970074462,66.66666666666666,0.6770833333333333,0.533333346247673,1.0,0.375,0.697583075281652,2.6174979721975307,37.5,0.4666666666666667,0.0,0.0,0.0,0.0009401107735266922,0.43735506182161993,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,1.6008881072589596,1.3951885909484596,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.009502153558248325,2.68938458453601,33.33333333333333,0.41666666666666663,0.1428571343421936,0.125,0.1666666716337204,0.005669702646600784,1.0395107595751838,50.0,0.5,0.5,0.5,0.5,0.6941920141542957,0.7629234238386262,68.42105263157895,0.7222222222222222,0.25,0.3333333333333333,0.20000000794728598,0.01329005553733207,1.4430707003975578,50.0,0.45,0.27272728085517883,0.25,0.30000001192092896,0.18093555455726248,1.0429615725878574,60.0,0.5,0.20000000298023224,0.1666666716337204,0.25,0.07040638061194704,1.7412069544034772,70.0,0.90625,0.7000000029802322,1.0,0.625,0.0008311157721689057
37,0.008436750109813233,3.345327730632442,37.5,0.5625,0.5454545021057129,0.4285714328289032,0.75,0.48080370481986384,72.72727272727273,0.75,0.694444477558136,0.75,0.6500000059604645,0.24681331241138207,1.3901850259746853,54.54545454545454,0.71875,0.6333333551883698,0.5,0.875,0.0007357280241209771,2.0950738704188305,46.666666666666664,0.55,0.6333333253860474,0.5000000149011612,0.9000000059604645,0.2820946340476344,2.127173463357069,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.03617989114207926,0.4468846367595794,83.33333333333334,0.7777777777777778,0.8571428656578064,0.75,1.0,0.0071142657719452254,1.1457179860293734,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.0072284692461137235,2.6187054267102,33.33333333333333,0.3833333333333333,0.125,0.10000000149011612,0.1666666716337204,0.009061612388211954,0.6303382709617525,50.0,0.5625,0.5,0.5,0.5,0.08392669325968738,2.9352694309631615,52.63157894736842,0.6875,0.46464647849400836,0.3571428656578064,0.6666666666666666,0.016203191609720405,1.4908763931894222,40.0,0.6875,0.4761904776096344,0.4166666716337204,0.625,0.09288717369139599,0.8387937233523294,70.0,0.5,0.0,0.0,0.0,0.03168243858204196,1.4005030859335925,70.0,0.8125,0.8333333432674408,0.800000011920929,0.875,0.0049388691733494245
38,0.0042657162047884615,2.611548339649545,62.5,0.5,0.4000000059604645,1.0,0.25,1.6637519764667466,45.45454545454545,0.625,0.25,0.5,0.1666666716337204,0.0027918263564393766,2.5101822424011058,45.45454545454545,0.8,0.0,0.0,0.0,0.00465058550208377,1.4883227447442,66.66666666666666,0.6416666666666666,0.5666666626930237,1.0,0.4333333447575569,0.6109716475309142,2.176177582729277,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.19309804932833693,0.2577965514838019,100.0,1.0,1.0,1.0,1.0,0.14571433769293962,1.7958324086563262,57.14285714285714,0.75,0.0,0.0,0.0,0.32042972602605807,3.102975727136719,33.33333333333333,0.3833333333333333,0.1428571343421936,0.125,0.1666666716337204,0.003719676795385194,0.7133113696674585,37.5,0.625,0.2857142686843872,0.3333333432674408,0.25,0.5346868669466858,1.1133631039454286,73.68421052631578,0.8513888888888889,0.7190476258595785,0.5833333432674408,1.0,0.06176012544684437,1.8849676379580675,40.0,0.48333333333333334,0.4761904776096344,0.625,0.4166666716337204,0.9376471411272779,1.6312781845449673,60.0,0.45833333333333337,0.20000000298023224,0.1666666716337204,0.25,0.00460886491791269,1.5623161348782533,70.0,0.9375,0.4000000059604645,0.3333333432674408,0.5,0.041189273281438434
