,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
23,0.016779422118228873,0.5420086229269212,84.61538461538461,0.875,0.8831169009208679,1.0,0.7916666567325592,0.9296919867517929,74.21875,0.747172619047619,0.5640286915004253,0.6583333406597376,0.5416666734963655,0.30782570050907293,1.3513378954595552,55.026455026455025,0.5979166666666665,0.43929774314165115,0.578472226858139,0.38541667349636555,0.037686297972893766,1.033895437873454,71.875,0.7083333333333333,0.36666667461395264,0.5,0.2916666716337204,0.2068139625749177,0.6877325318867186,76.47058823529412,0.7916666666666666,0.5357142885526022,0.6666666666666666,0.45000000794728595,0.0007996345211492365,1.084398119885425,55.55555555555556,0.53125,0.3333333432674408,0.30000001192092896,0.375,0.5489955973876489,1.0010468192652184,42.857142857142854,0.6507936507936507,0.4583333432674408,0.8333333432674408,0.4047619178891182,0.8465740074389315,0.7595959248722276,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.5960565680149426,0.8428876624525202,60.86956521739131,0.6088888888888889,0.4079365134239197,0.5666666666666667,0.3533333371082942,0.377801354811328,0.9423314764478927,48.78048780487805,0.46319444444444446,0.350000003973643,0.3611111144224803,0.3583333343267441,0.22643964424715265
24,0.025029397042303374,0.8822569732390779,76.92307692307693,0.9166666666666667,0.8333333432674408,1.0,0.75,1.4271180322803971,64.84375,0.7569568452380951,0.6610615141689777,0.5447916761040688,0.9041666686534882,0.02854876081656836,1.253697635686949,58.730158730158735,0.599875992063492,0.6078111752867699,0.5613095300892988,0.7224206353227297,0.09062356407984666,1.312822795302357,71.875,0.7928571428571428,0.42500000447034836,0.5625,0.5000000074505806,0.02359132807438574,0.4766931949983059,82.35294117647058,0.8055555555555555,0.5555555621782938,0.6666666666666666,0.5,0.1717217865732038,1.2476719388537163,55.55555555555556,0.45,0.7999999821186066,0.7142857164144516,1.0,0.6901515997912723,0.8434117168055629,50.0,0.5208333333333334,0.619047611951828,0.6666666865348816,0.5833333432674408,0.6008740872778867,1.047213449815462,62.5,0.4,0.6666666865348816,0.75,0.6000000238418579,0.4308808974690546,0.8673436970216472,55.65217391304348,0.5766666666666667,0.4733525812625885,0.5044444481531779,0.5071428616841634,0.4781297191673076,1.1605683530255257,43.90243902439025,0.55,0.3333333383003871,0.4333333373069763,0.40000000844399136,0.5027982304897683
25,0.01868183088857085,1.0969856219399519,76.92307692307693,0.8571428571428572,0.8636363744735718,1.0,0.7857142984867096,1.3590028669876695,68.75,0.7529761904761905,0.6429653838276863,0.5648809596896172,0.8239583373069763,1.0011693476435808,1.1416951987938762,58.730158730158735,0.6141369047619046,0.610691866527001,0.5948412728806337,0.7107142930229505,0.5272919082990206,1.6083146442445342,59.375,0.7671130952380952,0.38333333283662796,0.44583333656191826,0.6875,0.0031279472203618553,0.46121890803363463,88.23529411764706,0.7708333333333334,0.9153439402580261,1.0,0.850000003973643,0.20619814043581153,0.8937948394463304,55.55555555555556,0.53125,0.3636363744735718,0.2857142984867096,0.5,0.6957334935417415,0.9736191768758571,64.28571428571429,0.5208333333333333,0.6857142746448517,0.8333333432674408,0.5833333432674408,0.6631347995143504,1.4891710119279788,25.0,0.3333333333333333,0.0,0.0,0.0,0.3371631283743865,0.9290484506576967,59.130434782608695,0.6258333333333332,0.4607407510280609,0.5122222284475962,0.46777778466542563,0.18238249890237462,1.4161316901202703,46.34146341463415,0.44861111111111107,0.4944444497426351,0.5000000049670538,0.5138888955116272,0.707545417468986
26,0.01550184958706974,1.5424251295332911,38.46153846153847,0.875,0.25,0.5,0.1666666716337204,1.1089212809844338,72.65625,0.7482142857142856,0.6520021706819534,0.6416666712611914,0.6968750022351742,0.01531161747659387,1.4894313404382107,52.910052910052904,0.5546874999999999,0.3577711669107278,0.5625000037252903,0.2862103233734767,0.49423900854324715,1.0893112356888794,75.0,0.7428571428571429,0.3541666716337204,0.2750000059604645,0.5,0.008496198778847774,0.7809653618925901,82.35294117647058,0.7777777777777778,0.5696969827016195,0.6666666666666666,0.5,0.01893571293441177,1.124500752531899,55.55555555555556,0.375,0.3333333432674408,0.25,0.5,0.48492690427700896,0.9708146912892017,57.14285714285714,0.7,0.6190476417541504,0.875,0.5000000149011612,0.667017156551547,1.67317428554867,25.0,0.4,0.0,0.0,0.0,0.3339642890515028,0.8216103044604469,62.60869565217392,0.6386904761904761,0.380952384074529,0.5111111124356588,0.3277777781089147,1.4665009029336176,1.890835186897809,48.78048780487805,0.4701388888888889,0.6948718080917994,0.5625,1.0,0.2296933693363877
27,0.02401952955419666,2.4100939456822745,30.76923076923077,1.0,0.1428571492433548,0.5,0.0833333358168602,0.9946010412853391,72.65625,0.7434895833333333,0.6065476331859827,0.6552083399146795,0.6416666712611914,0.6558360747017625,1.160034218130799,57.67195767195767,0.6119791666666666,0.5742514530817667,0.6158730226258436,0.5888888966292143,0.5873042531447095,1.048342749219715,75.0,0.8833333333333333,0.4750000014901161,0.5625,0.5833333358168602,0.1180659585780843,0.6134562699448229,82.35294117647058,0.7916666666666666,0.8518518805503845,1.0,0.7666666706403097,0.06787920061314959,1.08814714563573,66.66666666666666,0.45,0.8333333432674408,0.75,1.0,0.6922548469677267,1.2207901549839424,64.28571428571429,0.3333333333333333,0.7333333492279053,0.9000000059604645,0.6190476417541504,0.47105018528453996,1.417005805885644,25.0,0.4,0.0,0.0,0.0,0.8195797643234286,0.7615586133289649,61.73913043478261,0.5832539682539684,0.48000001112620033,0.5377777834733327,0.4869841376940409,1.0312151993878358,1.1940592027580466,39.02439024390244,0.3819444444444444,0.3420635014772415,0.3250000054637591,0.3750000099341075,1.0735116489483958
28,0.0007308635060898262,1.8114063406881142,46.15384615384615,0.8333333333333333,0.45000000298023224,1.0,0.2916666716337204,1.3512650784628473,71.09375,0.7331473214285715,0.6132936608046293,0.6177083384245634,0.6427083406597376,0.2055764085076872,1.2634737980274577,58.730158730158735,0.6,0.6120927830537161,0.5920635014772415,0.6876984188954035,0.8809940652801109,1.2986427372941654,75.0,0.7172619047619048,0.2666666731238365,0.5,0.1875,0.0011677908429886773,2.168721373737845,58.82352941176471,0.7555555555555555,0.5,0.6666666666666666,0.4444444477558136,0.028219305346189872,1.0199088983264764,44.44444444444444,0.48333333333333334,0.25,0.20000000298023224,0.3333333432674408,0.934040308440495,0.8766028343082316,64.28571428571429,0.5625,0.6212121397256851,0.75,0.5416666567325592,0.5481248874439255,1.042988717301203,62.5,0.4666666666666667,0.6666666865348816,0.75,0.6000000238418579,0.36312590311361426,0.912807613156126,61.73913043478261,0.688531746031746,0.3482539733250936,0.5000000019868215,0.32444444596767424,0.4492557854941698,1.5783298481128316,56.09756097560976,0.4583333333333333,0.2757936467727025,0.3611111144224803,0.22500000397364298,0.2264040340142069
29,0.005663298173342673,1.0658025103296354,61.53846153846154,0.8333333333333333,0.6785714328289032,1.0,0.5416666716337204,1.514046170686751,70.3125,0.7481026785714284,0.5617823228240013,0.5358630996197462,0.6489583365619183,0.006659705511083584,2.3318123572065472,55.55555555555556,0.5806795634920635,0.6756673902273178,0.5488591305911541,0.9513888880610466,0.0003678317464390437,1.5463185383482188,65.625,0.7702380952380953,0.3750000074505806,0.3333333358168602,0.4583333358168602,0.05798493707006517,0.6625297949403368,88.23529411764706,0.7888888888888889,0.5925926367441813,0.6666666666666666,0.5333333412806193,0.00018428001901897635,1.4996926440698286,44.44444444444444,0.5,0.3333333432674408,0.25,0.5,0.5922707618179294,1.0480336666066001,57.14285714285714,0.5793650793650793,0.6666666865348816,0.7000000029802322,0.6904762089252472,0.316900551878353,1.087672264458832,50.0,0.3333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.2865816246384744,1.2974385659661503,50.43478260869565,0.5483333333333333,0.5778998851776123,0.46150794128576916,0.8822222232818604,0.13194068368855927,2.175309458305122,46.34146341463415,0.4678571428571428,0.2222222238779068,0.3333333333333333,0.24166666716337204,0.22974167973384266
30,0.038516135196157555,0.3370786440391633,84.61538461538461,1.0,0.875,0.800000011920929,1.0,1.3571015902235786,75.78125,0.8049851190476192,0.6166351139545441,0.7208333387970924,0.5895833391696215,0.002231017120853939,2.1210439954160787,60.84656084656085,0.6611111111111111,0.6961582601070404,0.6131448516001304,0.8381944472591082,0.5309257058707882,1.1697663845025237,68.75,0.7934523809523809,0.5464285686612129,0.5,0.7083333358168602,0.0256774679672368,0.24654557662739135,88.23529411764706,0.8111111111111112,0.5993266304334005,0.6111111044883728,0.600000003973643,0.005770507783608337,3.055087148406237,44.44444444444444,0.4375,0.3333333432674408,0.25,0.5,0.24897544700165342,1.2354338822792623,64.28571428571429,0.6,0.7083333432674408,0.875,0.6000000238418579,0.7779098835332134,0.8553700039980197,75.0,0.6666666666666666,0.8000000715255737,0.800000011920929,0.800000011920929,0.7339028910549485,1.0603065283411743,53.04347826086957,0.5852380952380952,0.4717582523822784,0.4661111146211624,0.5200000067551931,1.2759652437862417,1.7850832171714393,51.21951219512195,0.5018849206349206,0.328042338291804,0.4166666716337204,0.3305555582046509,0.07927917424291753
31,0.03950973435273052,0.8536359847249048,76.92307692307693,0.8333333333333333,0.8333333432674408,1.0,0.75,1.237788788420189,69.53125,0.7760416666666666,0.6013888958841562,0.6562500055879354,0.6416666731238365,0.09793369611226015,1.1697165935529776,57.67195767195767,0.5862847222222222,0.5118145781258742,0.5701388940215111,0.5048611139257749,0.7234667079051327,1.0932131665674212,71.875,0.7452380952380953,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.024919461833910472,0.8330794120303165,82.35294117647058,0.7888888888888889,0.8518518805503845,1.0,0.7666666706403097,0.045671539205669215,0.968188448988585,66.66666666666666,0.45,0.8333333432674408,0.75,1.0,0.5019919062372474,0.951867577629167,64.28571428571429,0.7666666666666666,0.7083333432674408,0.875,0.6000000238418579,0.5714389943301383,1.404453719328514,37.5,0.4,0.2857142984867096,0.5,0.20000000298023224,0.373930038726694,0.9707881546742662,57.391304347826086,0.5693650793650794,0.22111111283302307,0.34333333373069763,0.1911111126343409,0.5679602595278573,1.3893728147071012,41.46341463414634,0.48095238095238096,0.3115079303582509,0.3472222189108531,0.3055555547277133,0.3875295747320001
32,0.00021327557727868085,1.4374407970147207,61.53846153846154,0.7166666666666667,0.6607142984867096,1.0,0.5000000149011612,2.37309316360735,62.5,0.7210937500000001,0.5906475530937314,0.49769345577806234,0.84375,1.3598951501090004,1.5115610423329484,57.14285714285714,0.6178819444444444,0.5778379216790199,0.6043650836994251,0.6020833427707354,0.34409579592416123,1.1410667077288723,68.75,0.7083333333333334,0.4642857164144516,0.4583333358168602,0.5625,0.20265052231502917,1.3082681660655517,58.82352941176471,0.8111111111111112,0.314814825852712,0.6666666666666666,0.20634921391805014,0.0008689858133893433,1.2908505850490877,55.55555555555556,0.41666666666666663,0.7999999821186066,0.7142857164144516,1.0,0.5065330017009763,0.9653645313856715,64.28571428571429,0.625,0.7083333432674408,0.875,0.625,0.3456148684085499,3.07092655232583,25.0,0.2,0.0,0.0,0.0,0.08232886118336193,1.2271106911897374,57.391304347826086,0.638452380952381,0.40610390305519106,0.49666667183240254,0.4322222262620926,0.8277870407636267,2.2573183785659303,46.34146341463415,0.4222222222222222,0.22539682686328888,0.4166666666666667,0.16388889153798422,0.23616065315232163
33,0.009393648873275089,0.8436696198200461,69.23076923076923,0.9166666666666667,0.7333333492279053,1.0,0.5833333432674408,1.4439923495373537,71.875,0.7937872023809525,0.5892541613429785,0.5864583384245634,0.6541666723787785,0.011955868107057543,1.7590538188245648,59.25925925925925,0.6206597222222222,0.6733856548865637,0.6115079435209433,0.8277777843177319,1.2456326157952915,1.2121379378750565,75.0,0.7702380952380953,0.3500000014901161,0.375,0.3333333358168602,0.03741717918196373,0.8885783630319801,88.23529411764706,0.8111111111111112,0.9153439402580261,1.0,0.850000003973643,1.0671165731517346e-05,1.7731224017282736,55.55555555555556,0.45,0.7999999821186066,0.7142857164144516,1.0,1.1452069731512624,1.0165359880759117,64.28571428571429,0.6333333333333333,0.7333333790302277,0.7750000059604645,0.7000000178813934,0.942028605011614,1.3077274160230352,62.5,0.4666666666666667,0.6666666865348816,0.75,0.6000000238418579,0.587108517868089,1.208378827868595,57.391304347826086,0.5665476190476191,0.517472525437673,0.4977777828772863,0.6142857193946838,0.04969513819967646,1.9140009457189453,43.90243902439025,0.5930555555555556,0.2500000049670537,0.3611111144224803,0.20833333830038706,0.07883055845758595
34,0.006767666332039947,2.4879974041206996,38.46153846153847,0.8452380952380952,0.222222238779068,0.5,0.1428571492433548,1.4078497917834114,75.0,0.7595238095238096,0.4743055682629347,0.6041666679084301,0.41651786118745804,0.010475780341216205,2.11723774206606,52.910052910052904,0.6400049603174603,0.3098544968912999,0.4861111131807168,0.2501488110671441,0.004197038805455111,1.3754059342060525,81.25,0.6927083333333334,0.2666666731238365,0.5,0.1875,0.0004125299807764023,3.6376366714499184,41.17647058823529,0.7708333333333334,0.0,0.0,0.0,0.047827224898327254,0.8337050684956778,44.44444444444444,0.625,0.0,0.0,0.0,0.4907349858605243,1.217448230652401,57.14285714285714,0.7083333333333334,0.6333333551883698,0.875,0.5,0.3015773915997617,1.957307380829558,37.5,0.3333333333333333,0.0,0.0,0.0,0.22515490553455675,1.3017353082795544,56.52173913043478,0.5619444444444446,0.2838095287481944,0.3888888915379842,0.23666666746139525,0.7311646688017053,2.468912672714003,56.09756097560976,0.5201388888888889,0.16666666666666666,0.3333333333333333,0.11666666716337204,0.9098980573745401
35,0.003158349663680022,1.385264566971259,61.53846153846154,0.75,0.6607142984867096,1.0,0.5000000149011612,1.388045691153295,73.4375,0.7726934523809523,0.5474431943148375,0.5812500026077032,0.5447916686534882,0.01766191303699147,1.6259275091802385,58.730158730158735,0.6065972222222223,0.5935606174170971,0.6819444503635168,0.5951388987402121,0.8852705274544433,1.1315926169969686,81.25,0.7642857142857143,0.6416666731238365,0.7083333358168602,0.7083333358168602,0.0003560644249428871,0.563974903768473,88.23529411764706,0.7777777777777778,0.588744600613912,0.6666666666666666,0.5277777711550394,0.24405802549513472,1.1172223573332665,55.55555555555556,0.55,0.75,0.7000000029802322,0.8333333432674408,0.8188457672622006,1.1911825474365123,64.28571428571429,0.6666666666666667,0.6857143342494965,0.9000000059604645,0.6000000089406967,0.28226799804972963,1.6522587068092096,25.0,0.4,0.0,0.0,0.0,0.13915452994321625,1.5357017020974206,48.69565217391305,0.5660714285714284,0.5762892762819926,0.48023810187975563,0.851111114025116,0.07319160967658259,1.6190517798844484,48.78048780487805,0.47500000000000003,0.42592594027519226,0.3853174646695455,0.5361111139257749,0.08472617754498962
36,0.04232219900638756,1.2149416709924588,69.23076923076923,0.8571428571428572,0.7636363804340363,1.0,0.6190476417541504,2.6017246396838227,62.5,0.7619791666666668,0.6069805379956961,0.5072916764765978,0.8447916693985462,0.005347235481210802,1.8181260794158183,57.67195767195767,0.6094494047619047,0.6128443442285061,0.6055555629233519,0.666567467773954,0.08693778016145123,1.2358663291501744,62.5,0.8142857142857143,0.4630952402949333,0.3750000074505806,0.7500000074505806,0.21672878157199796,0.40687407804216713,94.11764705882352,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.00045916793221803314,0.9753566421188167,55.55555555555556,0.5,0.25,0.25,0.25,0.3441607072470431,1.100336593134892,64.28571428571429,0.6190476190476191,0.6969697177410126,0.8333333432674408,0.6190476417541504,0.9484847294537431,3.1475219514458863,25.0,0.26666666666666666,0.0,0.0,0.0,0.14124649191215471,1.533810721488182,50.43478260869565,0.5586111111111111,0.5181144873301188,0.46095238626003265,0.662222229441007,0.6523700273247659,2.4791683693567914,43.90243902439025,0.49126984126984125,0.2976190447807312,0.3750000049670537,0.34444444874922436,0.13563703452583775
37,0.04045197921554885,2.1061683374493056,46.15384615384615,0.8333333333333333,0.3333333432674408,0.5,0.25,2.039041992619581,72.65625,0.7215401785714285,0.42187500558793545,0.71875,0.31354167126119137,0.7616155462264595,1.3291301798209674,59.25925925925925,0.5887152777777778,0.6484624346097311,0.6206845305860043,0.7371031778554121,0.1075604364303822,1.0028885222787165,81.25,0.8142857142857143,0.20000000298023224,0.25,0.1666666716337204,0.05870934081647805,0.4449728151990178,88.23529411764706,0.7708333333333334,0.9153439402580261,1.0,0.850000003973643,0.015447583206769843,1.268927210619944,33.33333333333333,0.45,0.625,0.6000000014901161,0.6666666716337204,0.36259305102901135,1.8565239934172395,42.857142857142854,0.7291666666666667,0.25,0.5,0.1666666716337204,0.5616797392934548,0.9735371059449884,75.0,0.6666666666666666,0.8000000715255737,0.800000011920929,0.800000011920929,0.4426068524686919,1.3832249313790093,46.95652173913044,0.5697619047619047,0.5087038973967234,0.43317460815111797,0.6853968302408854,0.20393860248998216,1.7846990929222517,53.65853658536586,0.39305555555555555,0.41233766078948975,0.3750000049670537,0.5166666706403097,0.039332205191602805
38,0.4110192045972035,1.3124430641150346,69.23076923076923,0.8452380952380952,0.6666666865348816,1.0,0.5238095372915268,1.6406797359116758,71.09375,0.809672619047619,0.607142860069871,0.6956845317035913,0.6531250067055225,0.026296607150273484,1.753665777711133,61.904761904761905,0.6026041666666666,0.6403709761798382,0.6309027820825577,0.7104166733721892,0.1078932887423023,0.8687807258994971,81.25,0.7238095238095237,0.5000000149011612,0.4583333432674408,0.5833333432674408,0.000979986284593754,0.6887452160578524,82.35294117647058,0.7666666666666666,0.8690476218859354,1.0,0.7833333412806193,0.04093390347323207,1.0325481715728082,55.55555555555556,0.53125,0.25,0.25,0.25,0.6981585178879173,1.1224305232497032,64.28571428571429,0.8,0.7083333432674408,0.875,0.6000000238418579,0.4165863620478341,2.108527629521735,25.0,0.4,0.0,0.0,0.0,0.2862988309298291,1.3617635365230885,54.78260869565217,0.5794444444444444,0.5149735510349274,0.46904762387275695,0.6133333404858907,0.3172639108340908,2.5448706021129937,43.90243902439025,0.37777777777777777,0.27741702894369763,0.3222222328186035,0.24722222487131754,0.22685027537792696
39,0.42001651665163026,1.878853043689107,61.53846153846154,1.0,0.699999988079071,1.0,0.5476190596818924,1.7033362088253021,70.3125,0.7094122023809525,0.5786210466176271,0.6156250070780516,0.5947916693985462,0.0005103611997783463,2.1092950861858846,58.730158730158735,0.6330109126984128,0.6319234110414982,0.601140878473719,0.7200396905342737,0.0035426733091837507,1.019478164921136,81.25,0.7166666666666667,0.5250000059604645,0.6666666716337204,0.5000000074505806,0.00041645228098335723,0.49710987357478376,94.11764705882352,0.7708333333333334,0.9523809552192688,1.0,0.9166666666666666,0.0011929216280022238,1.6480714432967063,44.44444444444444,0.59375,0.30000001192092896,0.25,0.375,0.017700906853539308,1.0771919593571184,64.28571428571429,0.7222222222222222,0.6166666895151138,0.75,0.5238095372915268,0.2400244041501378,3.7127684873593356,25.0,0.13333333333333333,0.0,0.0,0.0,0.05598014594288131,1.4016433610322,57.391304347826086,0.5290873015873017,0.4153679708639781,0.4422222266594569,0.4577777832746506,0.15168732178681235,2.111653876245305,46.34146341463415,0.4833333333333334,0.32028620441754657,0.2944444517294566,0.3666666696468989,0.19818367825937683
40,0.0032740308472908003,0.9852881937401717,76.92307692307693,1.0,0.7878788113594055,1.0,0.6666666567325592,1.629609566646819,73.4375,0.8263020833333334,0.6187500078231096,0.6822916697710752,0.6520833391696215,0.45727062694223997,1.9162641530924645,57.14285714285714,0.5595486111111111,0.5203703828155994,0.677777781461676,0.47371032151083153,1.8707620781639271,1.0293472967645592,81.25,0.7416666666666666,0.4392857179045677,0.5208333358168602,0.4583333358168602,0.0007743404990532724,0.9545916478484932,76.47058823529412,0.7888888888888889,0.7666666706403097,1.0,0.6666666766007742,0.001917838705038441,1.171650652449615,55.55555555555556,0.625,0.2857142686843872,0.3333333432674408,0.25,0.13051071540922676,0.964328983302275,71.42857142857143,0.5333333333333333,0.7750000357627869,0.9000000059604645,0.7000000178813934,0.07583255547366455,1.668626397258035,50.0,0.4666666666666667,0.5,0.6666666865348816,0.4000000059604645,0.06224034451546384,1.3012451490236707,51.30434782608696,0.6108333333333333,0.5604761997858684,0.48571429351965584,0.7155555625756581,0.032428248280536184,2.5918301400807704,46.34146341463415,0.5125000000000001,0.4170995702346166,0.38809523979822796,0.5333333338300387,0.08696841291437807
41,0.32617619616686633,1.261807508438825,69.23076923076923,0.9285714285714286,0.7636363804340363,1.0,0.6190476417541504,1.8791003462324294,68.75,0.77578125,0.6396554969251156,0.5821428671479225,0.806250000372529,0.17533197135113576,1.7636451752637574,60.317460317460316,0.614360119047619,0.5811297558248043,0.6040674659113089,0.6224206369370222,0.0004123437662405858,1.0553882219568957,78.125,0.694047619047619,0.5166666731238365,0.5,0.5833333358168602,0.003808915080403385,0.42193393489417697,94.11764705882352,0.8111111111111112,0.9629629850387573,1.0,0.9333333373069763,0.00039142658490112423,1.5051118276967628,44.44444444444444,0.4375,0.25,0.25,0.25,0.46823720472224634,1.3469508299634256,50.0,0.59375,0.5357142686843872,0.8333333432674408,0.4166666716337204,0.1312548392759938,1.2952206518489748,62.5,0.4666666666666667,0.6666666865348816,0.75,0.6000000238418579,0.4154812239449887,1.3406342963749276,53.04347826086957,0.6329761904761905,0.5614071249961853,0.4786508013804754,0.7555555621782939,0.16484562871561406,2.594576875851415,46.34146341463415,0.44305555555555554,0.4809829145669937,0.393849216401577,0.6333333353201548,0.07908167423905059
42,1.2524644788635244,0.4943635566161099,84.61538461538461,0.9583333333333333,0.9000000059604645,1.0,0.8333333432674408,2.3602937224002276,67.96875,0.742373511904762,0.620436530560255,0.5614583380520344,0.7947916686534882,0.02729693789988678,1.8895506366399215,58.201058201058196,0.6354414682539682,0.4676707635323207,0.6006944489975771,0.44771826080977917,0.01441428321630913,1.4087388936699976,75.0,0.725,0.2666666731238365,0.2500000074505806,0.2916666716337204,0.009433976748841121,1.92435719152215,58.82352941176471,0.7708333333333334,0.3000000019868215,0.6666666666666666,0.1944444477558136,0.1772103367748424,1.3776213323742037,55.55555555555556,0.59375,0.2857142686843872,0.3333333432674408,0.25,0.12688736941205783,1.3441360551560428,64.28571428571429,0.7708333333333333,0.6969697177410126,0.9000000059604645,0.5833333432674408,0.05073122738457837,1.2777007521459278,62.5,0.5333333333333333,0.6666666865348816,0.75,0.6000000238418579,0.550996812415352,1.687564321461843,58.26086956521739,0.5642857142857143,0.25047619342803956,0.4444444457689921,0.19555555979410807,0.011699239182470797,2.3806485948474747,43.90243902439025,0.5722222222222223,0.3679052491982778,0.3781746079524358,0.46190477162599564,0.5445607257075291
43,0.009159615298086768,1.651506889574512,69.23076923076923,0.9166666666666667,0.7333333492279053,1.0,0.5833333432674408,2.081622757309533,69.53125,0.77890625,0.6526650581508875,0.5840773843228817,0.8041666708886623,0.0005031103934346039,2.192647452009762,59.25925925925925,0.6120535714285714,0.5571037828922272,0.6541666717578968,0.5340277838210264,0.06676501309631887,1.5449740406983827,75.0,0.8500000000000001,0.3333333432674408,0.2916666716337204,0.4166666716337204,0.00012041392512955643,1.8439724999470646,70.58823529411765,0.7888888888888889,0.4761904875437419,0.6666666666666666,0.38333333532015484,2.739280730222786e-05,1.4937551030850758,55.55555555555556,0.5166666666666666,0.2857142686843872,0.25,0.3333333432674408,0.2455602631971198,1.4405492779833133,64.28571428571429,0.625,0.6857142746448517,0.8333333432674408,0.5833333432674408,0.24847236413975152,3.4368789403015056,25.0,0.13333333333333333,0.0,0.0,0.0,0.3817114539648019,1.8204619187462348,61.73913043478261,0.6029761904761904,0.40666666825612385,0.5888888935248057,0.33000000317891437,1.2198743138378318,2.322248747366276,48.78048780487805,0.5222222222222223,0.501984124382337,0.5694444477558136,0.4583333333333333,0.7871668928171347
44,0.0024027068366120775,2.2616696980396314,61.53846153846154,0.9285714285714286,0.6136363744735718,1.0,0.45238097012043,1.6486851814763033,71.875,0.7540550595238095,0.6130862329155207,0.5919642960652709,0.7114583384245634,0.013131981517173945,2.073343632193037,60.317460317460316,0.6055059523809524,0.6197686766584715,0.6456349287182093,0.6759920685241619,0.022520465837257093,0.8998859968365162,81.25,0.6770833333333333,0.38750000298023224,0.3541666716337204,0.4375,2.9135188733615184e-05,0.6726906868544382,88.23529411764706,0.7888888888888889,0.5833333333333334,0.6666666666666666,0.5333333412806193,0.5029650408909772,1.3925619199235024,44.44444444444444,0.55,0.25,0.20000000298023224,0.3333333432674408,0.6936085893192678,1.1452133230970678,64.28571428571429,0.7916666666666667,0.7083333432674408,0.875,0.625,0.04619889849149197,2.2009038315844167,37.5,0.3333333333333333,0.2857142984867096,0.5,0.20000000298023224,0.15584630498625265,1.3670348675255468,49.56521739130435,0.5113492063492063,0.4061712423960368,0.3879365126291911,0.46825397411982217,0.28156716425242817,2.468106391597061,51.21951219512195,0.45208333333333334,0.3835978905359904,0.4444444477558136,0.40833333879709244,0.002128462562466187
45,0.00811074103550905,3.1288198946272034,61.53846153846154,0.9166666666666667,0.6785714328289032,1.0,0.5416666716337204,2.595108933789568,71.875,0.8380208333333333,0.4656250011175871,0.71875,0.38333333749324083,2.2816249801351813,2.3010877398078486,58.201058201058196,0.5510416666666667,0.5670290427903334,0.5782738166550795,0.5894841340680917,0.019704752470831973,1.6541904961530007,81.25,0.7928571428571429,0.25,0.5,0.1666666716337204,0.0011716552275478028,2.491843666544498,58.82352941176471,0.7222222222222222,0.19999998807907104,0.3333333333333333,0.14285714427630106,7.612612585430282e-06,1.7651199334357477,33.33333333333333,0.45,0.1428571343421936,0.125,0.1666666716337204,0.08370897624300074,1.1036032308717505,78.57142857142857,0.7083333333333333,0.8295454680919647,0.875,0.7916666567325592,0.23415933698781288,1.4559168764768442,50.0,0.4,0.5,0.6666666865348816,0.4000000059604645,0.3673480636920437,1.442360881830774,60.0,0.6019444444444445,0.48698413570721943,0.5722222288449605,0.511111115415891,0.009165593412664291,3.057516369681307,53.65853658536586,0.47291666666666665,0.2539682487646739,0.3333333383003871,0.20833333333333334,0.007826616852036134
