,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.6947347009999334,0.6927122098046468,61.111111111111114,0.5063492063492063,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.5750661315429759,70.0,0.65,0.8846153914928436,0.8125,1.0,0.6356972977554953,0.6571226535133158,54.54545454545454,0.55,0.0,0.0,0.0,0.583647568498,0.6873097655331531,53.333333333333336,0.6333333333333333,0.5357142686843872,0.533333346247673,0.5833333432674408,0.6543629940111048,0.743109634793029,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.723594059493086,0.64029765100244,71.42857142857143,0.7,0.8000000715255737,0.800000011920929,0.800000011920929,0.6228593548699275,0.6304387057617121,50.0,0.6666666666666666,0.0,0.0,0.0,0.5510074286899375,0.5960006393204594,71.42857142857143,0.9166666666666666,0.5,1.0,0.3333333432674408,0.47064445672736327,0.6613070315615737,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.6964156732968633,0.8985385214510758,28.57142857142857,0.08333333333333333,0.2857142686843872,0.3333333432674408,0.25,0.7552897360015081,0.5863114937460909,75.0,0.8125,0.800000011920929,0.6666666865348816,1.0,0.39744672877564063,0.6497434677227203,70.0,0.7916666666666667,0.75,0.6666666567325592,0.9166666567325592,0.6582317237244614,0.5848868327306663,70.0,0.875,0.761904776096344,0.625,1.0,0.7007555683941452
10,0.6929831447148558,0.692710128051379,50.0,0.5625,0.2777777810891469,0.3333333333333333,0.25,0.612055275280799,70.0,0.65,0.8846153914928436,0.8125,1.0,0.4845646512905191,0.667807186515757,54.54545454545454,0.55,0.0,0.0,0.0,0.5619105188427307,0.6772851512252712,53.333333333333336,0.5083333333333333,0.36666667461395264,0.5,0.2916666716337204,0.6915118556095864,0.8866897421775638,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.61224908984713,0.6530188732541182,57.14285714285714,0.6,0.5714285969734192,1.0,0.4000000059604645,0.5407745313658276,0.8863291788447455,50.0,0.6666666666666666,0.0,0.0,0.0,0.6945973001768202,0.5445990731983531,71.42857142857143,0.75,0.5,1.0,0.3333333432674408,0.5301816930418662,0.7297889012572327,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.6235477443630006,0.9627849985802508,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.45823979125066583,0.8102410209634073,50.0,0.8125,0.6666666865348816,0.5,1.0,0.42341851844762934,0.9123880874208957,40.0,0.6166666666666667,0.25,0.3333333432674408,0.20000000298023224,0.3338549043893182,0.5529658309411692,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.5194837370165578
11,0.6926644150441806,0.6925665806192617,61.111111111111114,0.6444444444444445,0.24242424964904785,0.22222222884496054,0.26666667064030963,0.5903683009558925,70.0,0.5,0.761904776096344,0.625,1.0,0.5339605972447828,0.6843036747458558,63.63636363636363,0.59375,0.5833333432674408,0.6666666716337204,0.75,0.49686009262050784,0.683864640820152,60.0,0.5,0.4166666716337204,0.75,0.2916666716337204,0.693797502890873,0.8842211074660445,0.0,0.0,0.0,0.0,0.0,0.5567660631353036,0.5543883563462807,71.42857142857143,0.9,0.8333333730697632,0.7142857313156128,1.0,0.7195120476651566,0.6574617798741214,50.0,0.6666666666666666,0.0,0.0,0.0,0.5420496026163486,0.5332938509775104,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.4711444815739494,0.688317108794572,66.66666666666666,0.48333333333333334,0.20000000298023224,0.25,0.1666666716337204,0.640793792596196,0.8933465515762112,28.57142857142857,0.3333333333333333,0.444444477558136,0.4000000059604645,0.5,0.9051681157363151,0.7043452373743017,50.0,0.5625,0.3333333432674408,0.5,0.25,0.4389755658741321,0.7478178651482057,60.0,0.5166666666666666,0.75,0.8333333432674408,0.7000000029802322,0.8763024098894077,0.5352085752222642,70.0,0.4583333333333333,0.761904776096344,0.625,1.0,0.5993230237979682
12,0.6853262131383244,0.6934942570692123,61.111111111111114,0.7444444444444445,0.4126984079678853,0.3888888955116272,0.5,0.5654941681310823,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.7368798341119304,0.9327326729973332,54.54545454545454,0.5416666666666667,0.0,0.0,0.0,0.16058936429040233,0.7144275762302225,46.666666666666664,0.59375,0.4285714030265808,0.4583333432674408,0.4166666716337204,0.681153107951003,0.8875292408787908,42.857142857142854,0.0,0.0,0.0,0.0,0.6572898415630021,0.5358535465353157,85.71428571428571,0.7,0.9090909361839294,0.8333333134651184,1.0,0.5604854054390683,0.626388164864522,50.0,0.6666666666666666,0.0,0.0,0.0,0.6969812621558844,0.6030786299156418,71.42857142857143,0.75,0.5,1.0,0.3333333432674408,0.3277192773283878,0.6883227019056378,66.66666666666666,0.55,0.20000000298023224,0.25,0.1666666716337204,0.3115135962274794,1.0600308600245174,42.857142857142854,0.25,0.6000000238418579,0.5,0.75,1.7248105828549973,0.6101218828519743,62.5,0.6875,0.5714285373687744,0.6666666865348816,0.5,0.4754171919609747,0.9760193704638841,50.0,0.3333333333333333,0.30000001192092896,0.375,0.25,0.5686164831961737,0.5281364609047842,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,0.5908194934500759
13,0.6826707371408021,0.6813226289126769,66.66666666666666,0.5666666666666668,0.45117847124735516,0.3888888855775197,0.5555555621782938,0.7931867508280271,70.0,0.7916666666666667,0.761904776096344,0.625,1.0,0.5102491637648684,0.8275216024697349,54.54545454545454,0.53125,0.0,0.0,0.0,0.5234454999421218,0.6749513772917193,46.666666666666664,0.4270833333333333,0.25,0.25,0.25,0.5932270822686753,1.1066083424843618,42.857142857142854,0.08333333333333333,0.0,0.0,0.0,0.7805938878084602,0.7286312109561163,57.14285714285714,0.6,0.5714285969734192,1.0,0.4000000059604645,0.6276807829072946,0.9354528388231275,50.0,0.7777777777777778,0.0,0.0,0.0,0.14161512201598866,0.5105217539219554,71.42857142857143,0.8333333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.28600979267978355,0.9860015859480671,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.9240996971001518,0.8574573426537769,42.857142857142854,0.4166666666666667,0.3333333432674408,0.5,0.25,0.327302619051952,0.8336877826845036,50.0,0.75,0.6666666865348816,0.5,1.0,0.5760018174796425,2.067912992198377,30.0,0.6785714285714286,0.0,0.0,0.0,0.2002005502696632,0.6558867161372548,80.0,0.75,0.4166666865348816,0.5,0.3571428656578064,0.5990227014171201
14,0.6940903846494207,0.6637688153724954,66.66666666666666,0.611111111111111,0.4444444576899211,0.37142857909202576,0.5555555621782938,0.6077546549882575,70.0,0.5166666666666666,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.6618833149545384,0.8457541780149875,54.54545454545454,0.55,0.0,0.0,0.0,0.5187467285434938,0.8319371226532859,46.666666666666664,0.5520833333333333,0.5,0.45000000298023224,0.5833333432674408,0.7652189247356992,0.9232002726216563,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.7595255153977978,0.67786445495924,57.14285714285714,0.5,0.6666666865348816,0.75,0.6000000238418579,0.6161989829352077,0.6179933484173542,50.0,0.8888888888888888,0.0,0.0,0.0,0.6949115314289404,0.9274784673743538,57.14285714285714,0.75,0.0,0.0,0.0,0.24908031257435276,0.8576163870921362,55.55555555555556,0.48333333333333334,0.0,0.0,0.0,0.5078200403418374,0.9921253609760774,28.57142857142857,0.4166666666666667,0.444444477558136,0.4000000059604645,0.5,0.5463025576574594,0.6929851371357992,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.2984229095885633,0.8400662561493684,70.0,0.75,0.8333333432674408,1.0,0.75,0.31717685351023855,0.43717153621658306,80.0,0.7166666666666667,0.9166666865348816,0.8571428656578064,1.0,0.8803501673419769
15,0.7072249588503319,0.6785628782547494,61.111111111111114,0.8263888888888888,0.7238095204035441,0.6666666666666666,0.8055555621782938,0.7126449769971159,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,0.36186155700379946,1.6281009782538525,54.54545454545454,0.5166666666666666,0.0,0.0,0.0,0.18908209201202464,0.7901708072271681,60.0,0.5416666666666666,0.5666666775941849,0.5000000149011612,0.6666666716337204,0.3032537673967117,1.3193737515907482,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.6953739807210149,0.8887133173284937,42.857142857142854,0.6,0.3333333134651184,1.0,0.20000000298023224,0.5522238187622366,1.0224649750959252,50.0,0.7777777777777778,0.0,0.0,0.0,0.23572230755198137,0.6076823722705413,71.42857142857143,0.8333333333333334,0.5,1.0,0.3333333432674408,0.32708855301065903,1.3875775049602217,66.66666666666666,0.5,0.0,0.0,0.0,0.2331168120012959,0.8345458449771792,42.857142857142854,0.5833333333333334,0.3333333432674408,0.5,0.25,0.4378897253860181,1.03799116976415,50.0,0.6875,0.6666666865348816,0.5,1.0,0.7097603715926611,1.991282295836314,30.0,0.375,0.0,0.0,0.0,0.24739266159290718,0.43001304217216746,80.0,1.0,0.7948718070983887,0.6785714328289032,1.0,0.8029891136020052
16,0.9278194707852575,0.884697008794637,55.55555555555556,0.7291666666666666,0.7222222288449606,0.6111111144224802,1.0,0.5564357901341083,60.0,0.875,0.717948704957962,0.6071428656578064,0.9166666567325592,0.43619534054735126,1.15504346220519,54.54545454545454,0.26666666666666666,0.0,0.0,0.0,0.31150743158563654,0.8153535397474065,53.333333333333336,0.4916666666666667,0.5833333432674408,0.5000000149011612,0.7083333432674408,0.27479954907034115,1.2351807799364602,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.2942978689131064,0.7098077369789889,71.42857142857143,0.4,0.8333333730697632,0.7142857313156128,1.0,0.32676028248569206,0.6395060079885434,50.0,0.6666666666666666,0.0,0.0,0.0,0.6941177258073501,1.0488316696016409,57.14285714285714,0.75,0.0,0.0,0.0,0.974606908847789,0.8307304288163421,77.77777777777779,0.55,0.25,0.5,0.1666666716337204,0.4656391251153649,0.6209588838423395,57.14285714285714,0.75,0.6666666865348816,0.6000000238418579,0.75,0.41278410534828913,0.8779579417604408,50.0,0.5,0.0,0.0,0.0,0.6832489813388172,0.7478381601100139,70.0,0.75,0.8333333432674408,1.0,0.75,1.1792528583639683,0.44151096441048343,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.9037785997153723
17,0.6895703685760151,0.6712403594191433,66.66666666666666,0.8694444444444445,0.7833333214124044,0.7261904776096344,0.9166666666666666,1.069923001219048,40.0,0.6166666666666667,0.1666666567325592,0.5,0.10000000149011612,0.5040676281866455,0.7425213710412751,54.54545454545454,0.8333333333333333,0.20000000298023224,0.25,0.1666666716337204,0.20613610229360407,0.9358715291895288,60.0,0.4666666666666667,0.1666666567325592,0.5,0.10000000149011612,0.32864763896966487,1.1083639694952618,28.57142857142857,0.08333333333333333,0.0,0.0,0.0,0.8698066382959408,0.8628069665733682,42.857142857142854,0.5,0.3333333134651184,1.0,0.20000000298023224,0.5417523532970483,1.1319090559290557,50.0,0.8888888888888888,0.0,0.0,0.0,2.0202530397014633,0.5101036628172999,57.14285714285714,0.8333333333333334,0.5714285373687744,0.5,0.6666666865348816,0.9709986831459703,1.1216064449481695,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.22638794931613093,1.4441557879623979,57.14285714285714,0.5,0.4000000059604645,1.0,0.25,0.9532180461432299,1.1895803404293037,50.0,0.5,0.6666666865348816,0.5,1.0,0.027615586246122353,1.8707789071760594,30.0,0.5833333333333333,0.0,0.0,0.0,0.2031467931638282,0.6357505911868748,60.0,0.75,0.29999998211860657,0.5,0.2142857164144516,0.6106415293070198
18,0.7221116043814878,0.6775111369076164,72.22222222222221,0.8722222222222222,0.45714284976323444,0.5555555621782938,0.3888888955116272,0.5586775002242204,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,0.31945068272639826,1.764267874169569,54.54545454545454,0.1875,0.0,0.0,0.0,0.7693509288865817,0.8344533446811394,53.333333333333336,0.675,0.5833333432674408,0.5416666716337204,0.800000011920929,0.5423250437996474,1.355891938431718,57.14285714285714,0.0,0.0,0.0,0.0,0.1450997084793054,0.9709345911710556,42.857142857142854,0.5,0.3333333134651184,1.0,0.20000000298023224,0.460296962188726,0.8851362023794764,50.0,0.8888888888888888,0.0,0.0,0.0,1.6905549171555914,0.5431916980246823,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.21442961175044806,0.9811277574052573,55.55555555555556,0.41666666666666663,0.0,0.0,0.0,0.04745375666481407,0.9169899628401978,42.857142857142854,0.5833333333333334,0.3333333432674408,0.5,0.25,0.8234322562173361,0.7949166670386774,62.5,0.5625,0.6666666865348816,0.6000000238418579,0.75,0.6717168392997813,1.933836881014869,30.0,0.4166666666666667,0.0,0.0,0.0,0.04680231917625941,1.1661614829472473,50.0,0.875,0.25,0.5,0.1666666716337204,0.3939508444664808
