,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,243.4584730947251,187.98277963193263,0.0,0.0,0.0,0.0,0.0,7.630399938370098,0.0,0.0,0.0,0.0,0.0,8.143426667331445,3.2022609772294413,0.0,0.0,0.0,0.0,0.0,2.0461611696157975,9.554321723118324,0.0,0.0,0.0,0.0,0.0,8.114868142775352,1.6404262242940173,0.0,0.0,0.0,0.0,0.0,1.3134384086945505,131.22493186153804,0.0,0.0,0.0,0.0,0.0,59.827812634347765,56.43673734794829,0.0,0.0,0.0,0.0,0.0,72.84640761607784,138.4236922457787,0.0,0.0,0.0,0.0,0.0,0.7758342314117983,131.0627909767705,0.0,0.0,0.0,0.0,0.0,18.383852753522664,56.971264790886416,0.0,0.0,0.0,0.0,0.0,72.48718207582922,85.10128892650269,0.0,0.0,0.0,0.0,0.0,92.9012710898171,18.527395241058954,0.0,0.0,0.0,0.0,0.0,31.268273117702332,110.5078234600725,0.0,0.0,0.0,0.0,0.0,75.05906829558543,137.54871059518342,0.0,0.0,0.0,0.0,0.0,78.23504397819497,109.5599436909968,0.0,0.0,0.0,0.0,0.0,34.89700874345916,122.4710989717513,0.0,0.0,0.0,0.0,0.0,82.05040890234918,93.78580290253247,0.0,0.0,0.0,0.0,0.0,30.969645316462007
10,245.5828106156288,182.8367031627668,0.0,0.0,0.0,0.0,0.0,6.702736234484392,0.0,0.0,0.0,0.0,0.0,3.1551364311278043,8.780070211335826,0.0,0.0,0.0,0.0,0.0,4.291443932207905,7.323737097064783,0.0,0.0,0.0,0.0,0.0,3.1543634941692837,1.3978474420954068,0.0,0.0,0.0,0.0,0.0,2.99956385556639,119.11118756712847,0.0,0.0,0.0,0.0,0.0,298.9328716464618,69.65149113650025,0.0,0.0,0.0,0.0,0.0,11.012726552034424,181.86906602997126,0.0,0.0,0.0,0.0,0.0,141.05611168420268,71.5236221280371,0.0,0.0,0.0,0.0,0.0,14.827396914685089,60.298241122664955,0.0,0.0,0.0,0.0,0.0,11.648763377453488,93.81002335228446,0.0,0.0,0.0,0.0,0.0,20.1991438366474,30.403517623007755,0.0,0.0,0.0,0.0,0.0,8.074970315130974,105.27974697224457,0.0,0.0,0.0,0.0,0.0,54.223289762514014,339.8241458621407,0.0,0.0,0.0,0.0,0.0,48.299609950060486,124.30951599531477,0.0,0.0,0.0,0.0,0.0,57.304390112423114,193.18557975312393,0.0,0.0,0.0,0.0,0.0,53.6552923700235,134.29222716477662,0.0,0.0,0.0,0.0,0.0,51.62983678787085
11,150.60159509725284,125.75445131546768,0.0,0.0,0.0,0.0,0.0,4.761936375682457,0.0,0.0,0.0,0.0,0.0,9.164361529156439,6.6119667042675525,0.0,0.0,0.0,0.0,0.0,18.940629520549685,24.57322767742778,0.0,0.0,0.0,0.0,0.0,9.902650213694912,12.042725586802307,0.0,0.0,0.0,0.0,0.0,12.92347532761322,110.24004086179487,0.0,0.0,0.0,0.0,0.0,130.68807794887266,46.72655830488447,0.0,0.0,0.0,0.0,0.0,72.52552986138218,93.24837880552136,0.0,0.0,0.0,0.0,0.0,3.465523736850061,98.5218123861265,0.0,0.0,0.0,0.0,0.0,1.1561618033004546,77.04848377335745,0.0,0.0,0.0,0.0,0.0,40.37288320833007,78.19872618621262,0.0,0.0,0.0,0.0,0.0,102.22758783173128,14.066701895806954,0.0,0.0,0.0,0.0,0.0,2.7950162288153098,111.26488861720763,0.0,0.0,0.0,0.0,0.0,65.35372626166037,104.37813226315447,0.0,0.0,0.0,0.0,0.0,34.79009392486948,93.09028297457718,0.0,0.0,0.0,0.0,0.0,81.60205682340778,113.78291736877709,0.0,0.0,0.0,0.0,0.0,22.997700354305213,68.74837259659431,0.0,0.0,0.0,0.0,0.0,34.9415547005413
12,252.80180206873905,146.5830599400659,0.0,0.0,0.0,0.0,0.0,1.4757033845260332,0.0,0.0,0.0,0.0,0.0,4.373407472110764,3.9733569277643137,0.0,0.0,0.0,0.0,0.0,4.958985999436511,9.135251064993932,0.0,0.0,0.0,0.0,0.0,3.2986759180501593,2.0237159712682287,0.0,0.0,0.0,0.0,0.0,2.630560059506055,119.94725096651284,0.0,0.0,0.0,0.0,0.0,67.62662330612879,36.749940750038405,0.0,0.0,0.0,0.0,0.0,6.7853316914716,85.33011911515638,0.0,0.0,0.0,0.0,0.0,103.85527354155404,68.19223469240383,0.0,0.0,0.0,0.0,0.0,58.749307367663995,60.55174826766148,0.0,0.0,0.0,0.0,0.0,0.3534058811474527,100.47440715412155,0.0,0.0,0.0,0.0,0.0,77.71852388738131,14.330749214583875,0.0,0.0,0.0,0.0,0.0,25.80131918072736,85.05485057155659,0.0,0.0,0.0,0.0,0.0,29.87795857214594,100.50225518394474,0.0,0.0,0.0,0.0,0.0,21.63224535539805,57.73682778256093,0.0,0.0,0.0,0.0,0.0,51.9671663291666,85.36281304648692,0.0,0.0,0.0,0.0,0.0,56.659840145421754,61.102860648386375,0.0,0.0,0.0,0.0,0.0,23.767626931942498
13,156.23899661163435,106.6850157236974,0.0,0.0,0.0,0.0,0.0,2.4501152384322595,0.0,0.0,0.0,0.0,0.0,0.6097878582610834,3.3613251796404326,0.0,0.0,0.0,0.0,0.0,0.7870377313202324,7.520811819853096,0.0,0.0,0.0,0.0,0.0,5.732577587028392,18.224316482315416,0.0,0.0,0.0,0.0,0.0,3.1998548868540233,106.78940557710675,0.0,0.0,0.0,0.0,0.0,97.87513994771439,31.78356132053549,0.0,0.0,0.0,0.0,0.0,66.55350477414461,107.55018426260945,0.0,0.0,0.0,0.0,0.0,442.5804757455775,75.36014067411543,0.0,0.0,0.0,0.0,0.0,1.94385813013858,55.04384334319311,0.0,0.0,0.0,0.0,0.0,110.98807656189076,66.87570390427669,0.0,0.0,0.0,0.0,0.0,45.1006557640251,9.230714391878172,0.0,0.0,0.0,0.0,0.0,22.507727967479934,80.76249868562054,0.0,0.0,0.0,0.0,0.0,22.471211397076917,121.41604832984437,0.0,0.0,0.0,0.0,0.0,24.5430058963195,45.36352765777515,0.0,0.0,0.0,0.0,0.0,22.2901666843545,86.20934473629728,0.0,0.0,0.0,0.0,0.0,61.464015188358076,59.69767377599667,0.0,0.0,0.0,0.0,0.0,29.92822397212259
14,172.8159709461999,86.74007372078933,0.0,0.0,0.0,0.0,0.0,1.138312236639506,0.0,0.0,0.0,0.0,0.0,16.72478205412531,5.994850701514985,0.0,0.0,0.0,0.0,0.0,4.013364239028446,7.933177390997391,0.0,0.0,0.0,0.0,0.0,25.95778805537664,4.387644393152419,0.0,0.0,0.0,0.0,0.0,3.5265652878393072,104.73899605682792,0.0,0.0,0.0,0.0,0.0,176.33233698938383,30.231680077612115,0.0,0.0,0.0,0.0,0.0,24.79830005108405,83.2978498304191,0.0,0.0,0.0,0.0,0.0,85.59102489709812,76.66291190292793,0.0,0.0,0.0,0.0,0.0,29.119480700115034,50.59798161678043,0.0,0.0,0.0,0.0,0.0,8.884349958640088,80.58078741655834,0.0,0.0,0.0,0.0,0.0,2.027596155486816,11.004918458587046,0.0,0.0,0.0,0.0,0.0,3.1192620689633235,102.5816181356682,0.0,0.0,0.0,0.0,0.0,22.760549018501525,151.51715448782545,0.0,0.0,0.0,0.0,0.0,12.224853794190166,77.3873096833375,0.0,0.0,0.0,0.0,0.0,200.06954335227823,93.41030401375963,0.0,0.0,0.0,0.0,0.0,142.1873553851097,58.02916266935794,0.0,0.0,0.0,0.0,0.0,61.12315500997797
15,134.52513044266456,138.2575660567101,0.0,0.0,0.0,0.0,0.0,5.211421526538999,0.0,0.0,0.0,0.0,0.0,1.0614570533297165,15.125460115168654,0.0,0.0,0.0,0.0,0.0,21.163106145034213,12.22118669203048,0.0,0.0,0.0,0.0,0.0,7.510027259200605,6.352212861776233,0.0,0.0,0.0,0.0,0.0,2.624291397896053,99.21971844006359,0.0,0.0,0.0,0.0,0.0,225.38143483803654,63.15555449807437,0.0,0.0,0.0,0.0,0.0,5.064407243072955,86.84705091883983,0.0,0.0,0.0,0.0,0.0,38.050093608279546,73.453271617689,0.0,0.0,0.0,0.0,0.0,0.2710573753576362,56.052695566537146,0.0,0.0,0.0,0.0,0.0,0.4242051617369571,60.579405651079604,0.0,0.0,0.0,0.0,0.0,62.98076312547466,29.60620758663221,0.0,0.0,0.0,0.0,0.0,6.899867999007558,100.30346226662029,0.0,0.0,0.0,0.0,0.0,13.317786357282074,111.00757976104407,0.0,0.0,0.0,0.0,0.0,7.893745582275636,61.639308120762664,0.0,0.0,0.0,0.0,0.0,13.964165724237724,77.41415268820803,0.0,0.0,0.0,0.0,0.0,45.43554696292807,74.14447662027744,0.0,0.0,0.0,0.0,0.0,22.898553734268038
16,173.60898116957387,88.14852230935527,0.0,0.0,0.0,0.0,0.0,1.4784949447277447,0.0,0.0,0.0,0.0,0.0,2.9693896432974185,8.043685889443262,0.0,0.0,0.0,0.0,0.0,1.2360673319700644,7.219842141288196,0.0,0.0,0.0,0.0,0.0,9.502974321247557,3.059490461022232,0.0,0.0,0.0,0.0,0.0,29.018788670462452,87.20451972229974,0.0,0.0,0.0,0.0,0.0,73.85040677804652,37.03509598229628,0.0,0.0,0.0,0.0,0.0,59.01194576379347,86.22043423126996,0.0,0.0,0.0,0.0,0.0,61.71678400849437,101.47632719257643,0.0,0.0,0.0,0.0,0.0,41.739677366731826,57.8521451442765,0.0,0.0,0.0,0.0,0.0,12.109375276638678,84.93156476412547,0.0,0.0,0.0,0.0,0.0,38.44639101246995,7.944467438493835,0.0,0.0,0.0,0.0,0.0,5.252242923188091,85.45009713941866,0.0,0.0,0.0,0.0,0.0,33.40262355280282,122.45075806707094,0.0,0.0,0.0,0.0,0.0,204.973330069314,33.51901400704263,0.0,0.0,0.0,0.0,0.0,50.029307237011096,56.22288651304376,0.0,0.0,0.0,0.0,0.0,13.783771451277474,56.640187585721314,0.0,0.0,0.0,0.0,0.0,20.469871378711314
17,166.3707807924456,66.42797986852418,0.0,0.0,0.0,0.0,0.0,4.982453972619372,0.0,0.0,0.0,0.0,0.0,0.7502074281452892,3.1779754686671797,0.0,0.0,0.0,0.0,0.0,4.25531444102821,8.59654252992613,0.0,0.0,0.0,0.0,0.0,7.51793598781486,11.842430812472937,0.0,0.0,0.0,0.0,0.0,5.995527544084368,222.1712405520658,0.0,0.0,0.0,0.0,0.0,119.4883037077385,28.592828171537835,0.0,0.0,0.0,0.0,0.0,19.858077075407273,53.93155202327049,0.0,0.0,0.0,0.0,0.0,0.9024947742782564,78.09938100859178,0.0,0.0,0.0,0.0,0.0,29.969181859884102,64.29724859020192,0.0,0.0,0.0,0.0,0.0,1.74076071211262,65.31963408210903,0.0,0.0,0.0,0.0,0.0,22.847219161564645,12.826916043559574,0.0,0.0,0.0,0.0,0.0,2.1598393318278055,88.29308096397548,0.0,0.0,0.0,0.0,0.0,33.700731066144314,78.74589439203187,0.0,0.0,0.0,0.0,0.0,62.77361939960069,66.84437337246155,0.0,0.0,0.0,0.0,0.0,44.91236269205932,243.3426359339864,0.0,0.0,0.0,0.0,0.0,15.62271549483191,54.39921464711727,0.0,0.0,0.0,0.0,0.0,7.127955711182601
18,53.42726267679336,75.82523480715646,0.0,0.0,0.0,0.0,0.0,32.29759220253013,0.0,0.0,0.0,0.0,0.0,5.279661497603918,3.6698160980944463,0.0,0.0,0.0,0.0,0.0,8.978165900784308,8.962579437027625,0.0,0.0,0.0,0.0,0.0,20.630336760509984,8.292777151089425,0.0,0.0,0.0,0.0,0.0,6.7074757912046445,82.41719385750405,0.0,0.0,0.0,0.0,0.0,153.30315063813063,36.77333194426574,0.0,0.0,0.0,0.0,0.0,52.7597576754539,99.08003941989487,0.0,0.0,0.0,0.0,0.0,65.41875126878952,63.770622219197975,0.0,0.0,0.0,0.0,0.0,1.602918696652591,96.46587939551277,0.0,0.0,0.0,0.0,0.0,0.12230683457524727,51.625225920538995,0.0,0.0,0.0,0.0,0.0,67.76881661517632,46.77346785379807,0.0,0.0,0.0,0.0,0.0,44.47364009557425,72.40540646316727,0.0,0.0,0.0,0.0,0.0,47.351118923283536,106.17937711070894,0.0,0.0,0.0,0.0,0.0,8.341232357432656,79.54973506055708,0.0,0.0,0.0,0.0,0.0,24.006041989789928,100.08879864055773,0.0,0.0,0.0,0.0,0.0,319.43152135285527,74.82262099047988,0.0,0.0,0.0,0.0,0.0,19.998914728212824
