,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.14255058381537597,1.4343270603810987,40.0,0.78125,0.222222238779068,0.20000000298023224,0.25,0.7371420555711466,54.54545454545454,0.9,0.5666666626930237,0.8333333432674408,0.6000000014901161,0.7941706682412829,1.6881382540461993,45.45454545454545,0.16666666666666666,0.5428571403026581,0.4583333432674408,0.6666666716337204,0.4067889751676116,1.096303622418252,50.0,0.5625,0.0,0.0,0.0,0.17643871145338283,0.7241724010097091,62.5,0.8,0.7272727489471436,0.6666666865348816,0.800000011920929,0.3363129791402063,0.8028270675060654,66.66666666666666,0.7777777777777778,0.5,1.0,0.3333333432674408,0.6145781060495312,0.555641250777939,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.06620656203101773,0.9529517286050664,60.0,0.16666666666666666,0.0,0.0,0.0,0.39697497060949316,1.3949747948046358,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.023644458518368484,1.006806619395577,44.44444444444444,0.55,0.27272728085517883,0.25,0.30000001192092896,0.030394613070566404,1.1733343218709766,68.42105263157895,0.8666666666666667,0.6111111044883728,1.0,0.511111115415891,0.0006594644157149492,0.3635997288608384,80.0,0.6875,0.875,0.875,0.875,0.680544039602509,0.396433423319169,70.0,0.9666666666666667,0.7333333790302277,0.6500000059604645,0.9000000059604645,0.1568245140187386
20,0.1912198914040737,1.385004384322331,50.0,0.65625,0.722222238779068,0.7000000029802322,0.75,0.6910234126778747,54.54545454545454,0.5625,0.7727272510528564,0.7142857164144516,0.875,0.6943420962857552,2.476477538735289,54.54545454545454,0.45833333333333337,0.722222238779068,0.6428571492433548,1.0,1.0979648836942204,1.288636150430234,50.0,0.5,0.0,0.0,0.0,0.10665095673768353,0.8836070437026149,75.0,0.7333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.16564747556298445,0.767663181398324,66.66666666666666,0.6666666666666666,0.5,1.0,0.3333333432674408,0.10564456539373915,0.9510850164705088,57.14285714285714,0.8,0.5714285969734192,0.4000000059604645,1.0,0.19952623774881267,1.0781316768550897,60.0,0.375,0.0,0.0,0.0,0.19344531889556352,1.786248714028958,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.1135841932642008,0.8708077556543277,55.55555555555556,0.55,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.057421114272496084,1.3427065698565857,52.63157894736842,0.4166666666666667,0.4888888994852702,0.3888888955116272,0.6666666666666666,0.12790811571424726,0.44600621575535887,80.0,0.7083333333333333,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.09669496864901299,0.3113287637160337,80.0,0.7083333333333333,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.2517789784171609
21,0.03907334345705496,1.5242540320015996,40.0,0.5166666666666666,0.5555555820465088,0.6666666716337204,0.5833333432674408,0.6907320404210675,54.54545454545454,0.5625,0.7727272510528564,0.7142857164144516,0.875,0.6927462665273807,1.8917983170415908,45.45454545454545,0.25,0.25,0.25,0.25,0.024093031895927527,0.7945965954630847,50.0,0.5625,0.3333333432674408,0.5,0.25,0.2060509416498107,0.885205926261976,75.0,0.6,0.8333333730697632,0.7142857313156128,1.0,0.6216780015218786,0.6866663232425934,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.12279639769788137,0.5475023626211176,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.16950507289339992,1.086166527190454,60.0,0.34375,0.0,0.0,0.0,0.57779065780979,2.1585332226673017,28.57142857142857,0.16666666666666666,0.2857142686843872,0.25,0.3333333432674408,0.04755328879287522,0.8931297820507766,55.55555555555556,0.53125,0.75,0.75,0.75,0.0703498469718751,0.9872733911336679,68.42105263157895,0.8125,0.7146464784940084,0.6071428656578064,0.9166666666666666,0.6823377307552952,0.32423735244276797,80.0,1.0,0.7777778208255768,0.75,0.9000000059604645,0.1422354157573297,0.23199243988322774,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.11977990371089996
22,0.082121672806589,1.5280468597930201,50.0,0.75,0.30000001192092896,0.25,0.375,0.6905330476788968,54.54545454545454,0.6785714285714286,0.4285714328289032,0.4285714328289032,0.4285714328289032,0.6914554208251061,1.69278884071271,45.45454545454545,0.7,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.3146881431946281,1.1131182939318849,50.0,0.625,0.0,0.0,0.0,0.3179231173575798,0.9709030012911533,75.0,0.6,0.8333333730697632,0.7142857313156128,1.0,0.06538181886582577,0.7417381550317672,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.745887411526608,0.6097243860230324,57.14285714285714,0.8,0.0,0.0,0.0,0.15014971302416308,1.1698090925912292,60.0,0.16666666666666666,0.0,0.0,0.0,0.6176037225568086,2.2562630588480137,28.57142857142857,0.16666666666666666,0.2857142686843872,0.25,0.3333333432674408,0.005747015531569934,1.0181517831376121,77.77777777777779,0.55,0.375,0.5,0.30000001192092896,0.003270560308274816,1.3863386892745018,57.89473684210527,0.7805555555555556,0.7333333392937978,0.6507936616738638,0.8888888955116272,0.3539491924809601,0.6053586032955468,80.0,0.71875,0.9000000059604645,0.8333333432674408,1.0,0.03223700089960177,0.21307585908016025,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.08316628632346416
23,0.058356650074856985,2.2685346037298544,60.0,0.75,0.20000000298023224,0.5,0.125,0.6892115734395884,63.63636363636363,0.5,0.8333333432674408,0.75,1.0,0.6994121159872778,3.1647356958938517,45.45454545454545,0.16666666666666666,0.6222222447395325,0.5000000149011612,0.8333333432674408,0.6207098981758945,1.1722110014829148,50.0,0.6875,0.0,0.0,0.0,0.07510973892860694,0.8455716340858485,62.5,0.6666666666666666,0.6666666865348816,0.75,0.6000000238418579,0.8380302944889655,1.1735042760529137,66.66666666666666,0.6666666666666666,0.5,1.0,0.3333333432674408,0.02413561321920649,1.7326529950465748,28.57142857142857,0.9,0.444444477558136,0.2857142984867096,1.0,0.14128320446257342,1.1462931944379553,60.0,0.375,0.0,0.0,0.0,0.3272986947250946,3.0557740514934744,42.857142857142854,0.08333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.29151029378803284,0.9314831086540509,44.44444444444444,0.5833333333333333,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.16912021488291445,1.068974154227002,73.68421052631578,0.75,0.7474747598171234,0.6944444378217062,0.8333333333333334,0.10075192051369734,0.34396907843226904,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.09164016594195425,0.825946382747777,60.0,0.9666666666666667,0.6666666567325592,1.0,0.6000000014901161,0.046087464497504387
24,0.193842645068172,1.6056423538300557,40.0,0.48333333333333334,0.27272728085517883,0.25,0.30000001192092896,0.7290464793945071,63.63636363636363,0.8333333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.6953917660286648,1.7906739259102673,45.45454545454545,0.25,0.2857142686843872,0.3333333432674408,0.25,0.04306529406982561,1.2477219628429976,50.0,0.6875,0.0,0.0,0.0,0.05125397492740683,0.8598577179804094,75.0,0.7333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.7707840523775998,1.664254761344699,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.02233184790210428,0.6140237056788821,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.1495255442989954,1.2488478808545294,60.0,0.16666666666666666,0.0,0.0,0.0,0.2145937579420579,2.0294352892353453,14.285714285714285,0.25,0.0,0.0,0.0,0.01425361108477197,1.0807422269045865,66.66666666666666,0.55,0.3333333432674408,0.375,0.30000001192092896,0.024298072427194506,1.1516583413025185,73.68421052631578,0.75,0.622222234805425,1.0,0.4722222288449605,0.03968278352885365,0.3268636198383949,80.0,0.75,0.7777778208255768,0.9000000059604645,0.75,0.08900735837022727,0.1639031593254884,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.059126103857966364
25,0.005684588373820205,1.6397297982269372,50.0,0.375,0.6333333551883698,0.5,0.875,0.6871389567161809,63.63636363636363,0.53125,0.8333333432674408,0.75,1.0,0.6935199071124177,3.380894955962437,54.54545454545454,0.6333333333333333,0.7727272808551788,0.6875,1.0,0.07472425595829932,0.8621630149166636,62.5,0.6875,0.4000000059604645,1.0,0.25,0.01427978148666061,0.9824143329311276,75.0,0.6,0.8333333730697632,0.7142857313156128,1.0,0.6036944235359981,1.4472240055319592,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.7765562791447883,0.46021987096594874,71.42857142857143,0.8,0.5,0.5,0.5,0.030656471467595578,1.257750580914617,60.0,0.16666666666666666,0.0,0.0,0.0,0.4551188689564438,3.2948486636052836,42.857142857142854,0.16666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.22720589641615435,0.8499096030738325,55.55555555555556,0.55,0.3333333432674408,0.375,0.30000001192092896,1.2117268663099194,1.9493977321757492,42.10526315789473,0.5958333333333333,0.6303030252456665,0.4900793731212616,0.9166666666666666,0.028617296977460197,0.36449837554008774,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.3167281020653782,0.14964004823156096,100.0,0.75,0.5,0.5,0.5,0.6108990895561832
26,0.5088960061081863,1.707577192663837,50.0,0.3125,0.5833333432674408,0.5,0.75,0.694283009339162,63.63636363636363,0.6785714285714286,0.4166666865348816,0.5,0.3571428656578064,0.687848164132636,2.049926672412266,45.45454545454545,0.55,0.25,0.3333333432674408,0.20000000298023224,0.041729516185558715,1.6817581059338802,50.0,0.625,0.0,0.0,0.0,0.014289843754241693,1.6598132653194266,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.26207348708715256,0.7643198645362593,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5039668753817996,0.494885450550646,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.41565880776533964,1.378703483619193,60.0,0.5,0.0,0.0,0.0,0.5928216282423692,3.875324874905631,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.010596750797054707,1.0293831220742966,66.66666666666666,0.55,0.375,0.5,0.30000001192092896,0.005949194072680688,1.1563662649749569,68.42105263157895,0.8333333333333334,0.6296296616395315,0.600000003973643,0.75,4.435532124889177,0.3020602482230782,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.17642815046887553,0.13121175682285335,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.008379612019407708
27,0.9609280701047609,1.895465553349719,40.0,0.41666666666666663,0.4761904776096344,0.625,0.4166666716337204,0.7381476434441606,63.63636363636363,0.9166666666666667,0.75,1.0,0.6666666716337204,0.685766299592026,1.9934038431657812,45.45454545454545,0.45,0.222222238779068,0.25,0.20000000298023224,0.03096967985842976,2.141513472006415,50.0,0.5,0.0,0.0,0.0,0.04006520428300934,1.1059910145875396,75.0,0.7333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.3417106560706498,1.6002905813841515,33.33333333333333,0.5555555555555556,0.5,0.4000000059604645,0.6666666865348816,0.015725605856071998,0.7195678379638947,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.6511409377091764,1.6175951577760643,60.0,0.16666666666666666,0.0,0.0,0.0,0.24865397148408275,3.0955518471262695,28.57142857142857,0.25,0.444444477558136,0.3333333432674408,0.6666666865348816,0.12423640282302748,1.132208461928173,66.66666666666666,0.5,0.7857142686843872,0.8333333432674408,0.75,0.21258481606963361,1.6800647739107983,63.1578947368421,0.6777777777777777,0.7166666587193807,0.6761904855569204,0.8888888955116272,0.026608863808255268,0.4242034897187067,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.005049287819650566,0.26161180366624437,80.0,1.0,0.875,1.0,0.800000011920929,0.0028895505691008
28,0.5798834194022224,1.9397400020019842,50.0,0.48333333333333334,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.690123012889273,72.72727272727273,0.8333333333333333,0.75,0.6666666567325592,0.9166666567325592,0.6945594570573407,4.4230337789155865,54.54545454545454,0.25,0.6136363744735718,0.45238097012043,1.0,0.0007288212025939206,1.01888314012593,37.5,0.5,0.0,0.0,0.0,0.013675578091466276,1.038690955060812,75.0,0.6666666666666666,0.8333333730697632,0.7142857313156128,1.0,0.0676502002560609,1.9112823609107217,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.014615089486882067,0.5486653878989025,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.0884995061065821,1.3284731030489656,60.0,0.375,0.0,0.0,0.0,0.27366212870993645,3.0353044247959073,28.57142857142857,0.25,0.444444477558136,0.3333333432674408,0.6666666865348816,0.01145850730452721,1.2003022784109354,66.66666666666666,0.5,0.3333333432674408,0.5,0.25,0.010962975614210557,2.1809296828937828,52.63157894736842,0.5111111111111111,0.6183150311311086,0.4972222298383713,0.8333333333333334,0.01436616835775392,0.4265271993261389,90.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.01706509195766879,0.11632900770989707,100.0,1.0,1.0,1.0,1.0,2.4745726230326626
29,0.24915693250760637,1.728256434943693,40.0,0.48333333333333334,0.4761904776096344,0.625,0.4166666716337204,0.729318949613161,54.54545454545454,0.8333333333333333,0.6500000059604645,0.6666666865348816,0.7000000029802322,0.6864142934112323,2.4931671659142185,54.54545454545454,0.25,0.3333333432674408,0.30000001192092896,0.375,0.009531904206086813,3.5624730545315733,50.0,0.375,0.0,0.0,0.0,1.5030316219410726,0.7674550865004743,75.0,0.6666666666666666,0.8000000715255737,0.800000011920929,0.800000011920929,0.18744877243870373,1.1623012246987239,66.66666666666666,0.4444444444444444,0.5,1.0,0.3333333432674408,0.021337534897944786,0.7843613386970193,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.1042132215098727,1.2380000797047674,60.0,0.16666666666666666,0.0,0.0,0.0,0.25479084856098605,3.554163615402732,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.1249518920637065,1.1989008999163713,66.66666666666666,0.625,0.375,0.375,0.375,0.058882316962424824,1.184088340738776,84.21052631578947,0.6666666666666666,0.7746031880378723,1.0,0.6388888955116272,0.058844537109794044,2.4838767907175505,50.0,0.9333333333333333,0.1666666567325592,0.5,0.10000000149011612,0.045761852046611685,2.2812472849828547,40.0,0.75,0.0,0.0,0.0,0.15053626894055372
30,0.028951948943712537,2.1580811711826193,50.0,0.6875,0.722222238779068,0.7000000029802322,0.75,0.7431641570380582,72.72727272727273,0.65,0.7500000298023224,0.8571428656578064,0.75,0.6984831227584586,2.687229516509489,36.36363636363637,0.48333333333333334,0.472222238779068,0.4166666716337204,0.5833333432674408,0.08086464522133567,1.7065808398407907,50.0,0.375,0.0,0.0,0.0,0.004558245113723089,0.8917244814750834,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.2901690168751054,1.2413979671751536,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.0003911601262315747,0.6873158701386225,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.022601917825238613,1.4287595689799006,60.0,0.375,0.0,0.0,0.0,0.5652647504318579,3.185277943675018,14.285714285714285,0.08333333333333333,0.25,0.20000000298023224,0.3333333432674408,0.017945983364102684,1.6174362430662752,44.44444444444444,0.5833333333333333,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.22157451724102994,1.6168215604196983,68.42105263157895,0.8111111111111112,0.5555555621782938,1.0,0.40000000099341076,0.4713514522960823,0.313075883752651,80.0,0.75,0.7777778208255768,0.9000000059604645,0.75,0.010692803168788312,0.08206002482377628,100.0,1.0,1.0,1.0,1.0,0.0070609081939665315
31,0.1913121405664851,1.9996311340682822,50.0,0.71875,0.5833333432674408,0.5,0.75,0.6860358020917561,63.63636363636363,0.65625,0.8333333432674408,0.75,1.0,0.6749129423069421,3.7766968974862696,45.45454545454545,0.35,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.1200627043011421,1.2680515771644343,50.0,0.5625,0.0,0.0,0.0,0.017830300502261948,1.3583893674537637,75.0,0.6,0.8333333730697632,0.7142857313156128,1.0,0.09636658137638268,1.107689697912959,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.00041336537913487726,0.9098708859682666,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.30098250609300903,0.9853514632324316,60.0,0.34375,0.1666666716337204,0.25,0.125,0.37155494308296017,4.254406895528112,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.009060893321258664,1.5083927612067538,77.77777777777779,0.55,0.375,0.5,0.30000001192092896,0.20375357762599572,2.843657603468068,42.10526315789473,0.7444444444444445,0.6303030252456665,0.4900793731212616,0.9166666666666666,0.0071649170323343945,0.2951336087100003,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.10440347819441413,0.07317034573688022,100.0,0.75,1.0,1.0,1.0,0.07593206428815281
32,0.028669061026904648,2.5683648694580894,40.0,0.71875,0.5555555820465088,0.45000000298023224,0.75,0.9906508540671368,63.63636363636363,0.6333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.2889077972108495,2.3194916303948796,54.54545454545454,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.006075039922127415,1.3062295674657785,50.0,0.5,0.0,0.0,0.0,0.008597485666735225,0.909883437811763,62.5,0.8,0.7272727489471436,0.6666666865348816,0.800000011920929,0.17746616253157083,3.0749404815532753,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.020939096790442646,0.8944682418748311,57.14285714285714,0.7,0.0,0.0,0.0,0.0007526701068766462,1.6981845743711201,60.0,0.23333333333333334,0.0,0.0,0.0,0.20631051486957844,3.7883562471080277,42.857142857142854,0.25,0.5,0.4000000059604645,0.6666666865348816,0.000970722306207746,1.9317993022251665,55.55555555555556,0.53125,0.800000011920929,0.75,0.875,0.0003493554521398454,1.1474128673020718,68.42105263157895,0.6888888888888888,0.6111111243565878,0.75,0.5333333412806193,0.07772852057877318,0.2795424504371443,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.06100522943604775,0.07359905942458793,100.0,0.75,1.0,1.0,1.0,0.1340268268992508
33,0.1275654681581521,2.49570875536195,50.0,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0993647850384018,63.63636363636363,0.53125,0.8333333432674408,0.75,1.0,0.22210646055881567,2.542366652802267,54.54545454545454,0.7,0.3333333432674408,0.5,0.25,0.02236982327510041,1.2893291745009567,37.5,0.5,0.0,0.0,0.0,0.10508664631931601,1.280486576430404,62.5,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,0.1366005380752833,2.2988445335161383,66.66666666666666,0.7777777777777778,0.75,0.6000000238418579,1.0,0.004541832408658345,0.8050541539847064,57.14285714285714,0.7,0.0,0.0,0.0,0.004156725253267561,1.9048395511520013,60.0,0.5,0.0,0.0,0.0,0.23673155959592815,3.430021333403226,28.57142857142857,0.16666666666666666,0.2857142686843872,0.25,0.3333333432674408,0.00012570335157390816,1.5270234565026242,44.44444444444444,0.53125,0.722222238779068,0.7000000029802322,0.75,0.24777039557098085,1.1638140377765898,78.94736842105263,0.5777777777777778,0.5833333333333334,0.6666666666666666,0.5333333412806193,0.07587013111863061,0.24739273415711951,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.07404953246483167,0.08598178581417824,100.0,0.75,1.0,1.0,1.0,0.002306374404449619
34,0.0046902283661408315,2.050416045598456,50.0,0.48333333333333334,0.5833333432674408,0.7000000029802322,0.5833333432674408,0.9473562817126175,54.54545454545454,0.6166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.5856087661998481,2.5057411006621098,54.54545454545454,0.65625,0.5833333432674408,0.5,0.75,0.0063022840006205895,2.193090760793113,50.0,0.375,0.0,0.0,0.0,0.004290592613271859,1.5982085126900398,62.5,0.6,0.7692307829856873,0.625,1.0,0.02811348848553433,0.9943015100685503,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.0006730407442299113,1.871146258829048,57.14285714285714,0.7,0.5714285969734192,0.4000000059604645,1.0,0.017998930037835766,1.7184764840637137,70.0,0.5,0.5,0.5,0.5,0.6595100396804824,3.2132216721030313,42.857142857142854,0.25,0.5,0.4000000059604645,0.6666666865348816,0.0031004770071051944,2.9332613556683738,44.44444444444444,0.5166666666666666,0.0,0.0,0.0,0.00016739125791631954,1.5545303271887345,63.1578947368421,0.7041666666666666,0.6868687073389689,0.6904761989911398,0.8333333333333334,0.00834826371263877,0.2758022273427934,90.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.4273933835232525,0.06197151014385771,100.0,1.0,1.0,1.0,1.0,0.13199346617032404
35,0.0061885097959083766,2.3117203305631095,50.0,0.65625,0.722222238779068,0.7000000029802322,0.75,0.8520139013695001,63.63636363636363,0.25,0.46666666865348816,0.4375,0.5,0.7692244349304315,2.708975928238033,54.54545454545454,0.45,0.4000000059604645,0.3333333432674408,0.5,0.028866412196863957,2.261185036391513,50.0,0.5,0.0,0.0,0.0,0.0058408099793180335,1.3204497069501988,62.5,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,0.008870453828355935,0.7941963899244845,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.00048807868546406645,1.0380976157751223,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.009896571078626609,1.8105041256228316,70.0,0.375,0.20000000298023224,0.5,0.125,0.2463977622704501,3.9030718989597304,42.857142857142854,0.25,0.5,0.4000000059604645,0.6666666865348816,0.0010449950943272925,1.531357904723381,66.66666666666666,0.55,0.2857142984867096,0.5,0.20000000298023224,0.00207643261191308,2.1045344965466612,57.89473684210527,0.6416666666666667,0.5064102609952291,0.4583333333333333,0.5833333333333334,0.07560642820643822,0.34742060039273703,90.0,0.71875,0.9285714328289032,1.0,0.875,0.00012200395652058986,0.14126850650220568,90.0,0.75,0.8333333432674408,1.0,0.75,0.0342046805197117
36,0.050511248436501975,2.6067651249006056,40.0,0.3125,0.30000001192092896,0.25,0.375,0.73784225817007,63.63636363636363,0.20833333333333334,0.6666666567325592,0.5833333283662796,0.9166666567325592,0.1833840444643218,2.384431796799888,54.54545454545454,0.75,0.5000000149011612,0.5,0.625,0.001168361065576808,1.490449165691576,50.0,0.5625,0.0,0.0,0.0,0.0022876638788162968,1.3593826815634282,62.5,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,0.0023669751364875065,2.1117909284856657,66.66666666666666,0.7777777777777778,0.75,0.6000000238418579,1.0,0.000252749488892497,1.0432194021392291,71.42857142857143,0.7,0.6666666865348816,0.5,1.0,0.043145385026915416,2.0767555853347277,60.0,0.16666666666666666,0.0,0.0,0.0,0.12083957420595548,4.2288304638832885,42.857142857142854,0.16666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.0014794849797037045,1.2732349006811479,55.55555555555556,0.55,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0006473400201190785,1.259126914666327,73.68421052631578,0.8888888888888888,0.7301587263743082,0.9166666666666666,0.7333333343267441,0.0007613349517185257,0.2116883181201828,90.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.0037670734084750673,0.03613444029728271,100.0,1.0,1.0,1.0,1.0,0.020441373023987547
37,0.6071930570729649,2.485274438132847,50.0,0.6875,0.5833333432674408,0.5,0.75,0.8571392859497887,63.63636363636363,0.6666666666666666,0.6785714328289032,0.5416666716337204,1.0,0.3905818267872938,5.270026707875357,54.54545454545454,0.45,0.38461539149284363,0.3125,0.5,0.0032076899533845923,2.0914935591071884,50.0,0.5,0.0,0.0,0.0,0.0007290639423241478,1.3145408576342918,62.5,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,0.03359538757283599,1.7951666813885392,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.07257898362346807,1.6727345237467524,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.17819662588976024,1.7041788082591682,70.0,0.5333333333333333,0.5,0.5,0.5,0.14978798448449487,6.1486916535528735,42.857142857142854,0.16666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.002091458890522803,1.4129591406962259,66.66666666666666,0.55,0.375,0.5,0.30000001192092896,0.001867201301485706,2.2472639070440774,63.1578947368421,0.6597222222222222,0.5090909202893575,0.4444444576899211,0.600000003973643,0.019427967621305123,0.20866656442176304,80.0,0.71875,0.875,0.875,0.875,0.004641831054023181,0.06814634851800197,100.0,0.75,1.0,1.0,1.0,0.16227771722279227
38,0.007611450920977345,2.6612986987747833,50.0,0.28125,0.5833333432674408,0.5,0.75,0.7822919017200767,63.63636363636363,0.53125,0.800000011920929,0.75,0.875,0.526935341522022,2.8356622224927106,54.54545454545454,0.6666666666666666,0.5666666775941849,0.5000000149011612,0.6666666716337204,0.03463422352735134,1.2986274804611957,62.5,0.5,0.6666666865348816,0.6000000238418579,0.75,0.002104103891333351,1.153466244958679,62.5,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,0.3026151488644319,2.680399891894057,66.66666666666666,0.7777777777777778,0.75,0.6000000238418579,1.0,0.00021052521397033048,1.5568278025298277,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.0004747220940433434,1.6925679406778926,50.0,0.34375,0.1666666716337204,0.25,0.125,0.49816243403105825,4.172872602731937,28.57142857142857,0.16666666666666666,0.2857142686843872,0.25,0.3333333432674408,0.002891478530781643,1.3659104886853648,66.66666666666666,0.53125,0.7857142686843872,0.8333333432674408,0.75,0.050651636684549396,2.2824892505569685,57.89473684210527,0.875,0.6333333452542623,0.5000000099341074,0.9166666666666666,0.005928947435340115,1.318334234340252,80.0,0.9666666666666667,0.9166666865348816,0.8571428656578064,1.0,0.04411270237592348,0.38001825802231687,90.0,0.75,0.5,0.5,0.5,0.08131022387246446
