,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,56.80152279843584,40.716368097589665,0.0,0.0,0.0,0.0,0.0,2.173014029706841,0.0,0.0,0.0,0.0,0.0,7.447358255114186,1.9210732270923152,0.0,0.0,0.0,0.0,0.0,5.991157052411451,4.265026196331979,0.0,0.0,0.0,0.0,0.0,7.663661577970179,1.115769665702955,0.0,0.0,0.0,0.0,0.0,4.576955681225425,46.87678693763153,0.0,0.0,0.0,0.0,0.0,77.45419860705829,14.465263415999468,0.0,0.0,0.0,0.0,0.0,6.434015512335165,21.698810661609496,0.0,0.0,0.0,0.0,0.0,40.302073414527115,22.74474432803804,0.0,0.0,0.0,0.0,0.0,3.5317146503661885,15.036835646832621,0.0,0.0,0.0,0.0,0.0,175.24734789887341,14.7913617887855,0.0,0.0,0.0,0.0,0.0,91.1336933400248,41.838395901143386,0.0,0.0,0.0,0.0,0.0,146.21496350241048,17.984284539690876,0.0,0.0,0.0,0.0,0.0,73.11605334742721,4.446540517913346,0.0,0.0,0.0,0.0,0.0,5.770826821620754,11.796450960755854,0.0,0.0,0.0,0.0,0.0,60.96888416816878,17.10815683019657,0.0,0.0,0.0,0.0,0.0,32.96335933445443,39.04024755374796,0.0,0.0,0.0,0.0,0.0,52.29849767841169
10,88.92530672926472,18.21212885963775,0.0,0.0,0.0,0.0,0.0,0.504251932531785,0.0,0.0,0.0,0.0,0.0,2.982465422065367,0.33825029929291156,0.0,0.0,0.0,0.0,0.0,1.2994700347184944,0.7027200763556476,0.0,0.0,0.0,0.0,0.0,9.377176711655753,0.6115353782092416,0.0,0.0,0.0,0.0,0.0,2.3022689647022867,35.33858314862377,0.0,0.0,0.0,0.0,0.0,142.73113727355815,6.204028005810374,0.0,0.0,0.0,0.0,0.0,90.63295864669918,4.659617442692535,0.0,0.0,0.0,0.0,0.0,383.54870897192194,8.930527955943347,0.0,0.0,0.0,0.0,0.0,27.821189936405684,7.56566843127156,0.0,0.0,0.0,0.0,0.0,18.562480521144614,10.754282093377268,0.0,0.0,0.0,0.0,0.0,85.61843408395136,28.297696069218013,0.0,0.0,0.0,0.0,0.0,112.78875185848962,15.600117473946773,0.0,0.0,0.0,0.0,0.0,59.37485910207646,8.134821714836141,0.0,0.0,0.0,0.0,0.0,12.685122597313558,13.460533264052302,0.0,0.0,0.0,0.0,0.0,34.08397326861833,12.308840756218903,0.0,0.0,0.0,0.0,0.0,79.13636308187829,35.68816246054341,0.0,0.0,0.0,0.0,0.0,66.77846660010273
11,31.01090571470598,8.55625134525463,0.0,0.0,0.0,0.0,0.0,1.5653307087564996,0.0,0.0,0.0,0.0,0.0,7.718744770927821,0.35452690394355996,0.0,0.0,0.0,0.0,0.0,5.834161134793382,5.8188835276268485,0.0,0.0,0.0,0.0,0.0,3.39673053282734,0.5009400145649766,0.0,0.0,0.0,0.0,0.0,4.450902416241144,32.812388829486125,0.0,0.0,0.0,0.0,0.0,66.96698771794922,4.113785771547291,0.0,0.0,0.0,0.0,0.0,63.947426348269815,35.17158652620341,0.0,0.0,0.0,0.0,0.0,3.7780720852729806,9.33872499809942,0.0,0.0,0.0,0.0,0.0,14.406926325797947,29.315366237788567,0.0,0.0,0.0,0.0,0.0,15.277760051718229,21.181363228099606,0.0,0.0,0.0,0.0,0.0,83.8420916456701,27.87430918759609,0.0,0.0,0.0,0.0,0.0,206.92800157826107,15.462098329521426,0.0,0.0,0.0,0.0,0.0,70.74523460241674,3.863536422381675,0.0,0.0,0.0,0.0,0.0,46.122571752390066,27.36216277628656,0.0,0.0,0.0,0.0,0.0,73.26057447558048,47.21900064479661,0.0,0.0,0.0,0.0,0.0,89.16395516853842,11.8468124641573,0.0,0.0,0.0,0.0,0.0,209.00086451305935
12,75.7102097660283,6.332666422909509,0.0,0.0,0.0,0.0,0.0,1.7176163810803295,0.0,0.0,0.0,0.0,0.0,1.3965919270378775,0.569023834557908,0.0,0.0,0.0,0.0,0.0,1.0023675412282578,1.2389986429194213,0.0,0.0,0.0,0.0,0.0,10.440387072833513,0.36600463393251736,0.0,0.0,0.0,0.0,0.0,7.649094445117526,33.910679368265285,0.0,0.0,0.0,0.0,0.0,67.00387188497584,3.4684435567869523,0.0,0.0,0.0,0.0,0.0,3.9528086456454394,12.136733616004696,0.0,0.0,0.0,0.0,0.0,233.71511109784348,7.794550484002109,0.0,0.0,0.0,0.0,0.0,0.07178730207670139,8.781591652332352,0.0,0.0,0.0,0.0,0.0,54.60461473309069,12.410015852799532,0.0,0.0,0.0,0.0,0.0,83.14451606485714,27.47875553367019,0.0,0.0,0.0,0.0,0.0,122.11138478226594,12.512616883714303,0.0,0.0,0.0,0.0,0.0,24.673464096794312,5.084768361446901,0.0,0.0,0.0,0.0,0.0,27.995004993534593,17.471254018450423,0.0,0.0,0.0,0.0,0.0,56.656432456613835,9.800301413047507,0.0,0.0,0.0,0.0,0.0,270.0098667419752,20.750245986591796,0.0,0.0,0.0,0.0,0.0,113.12673379664523
13,44.651581587000415,12.117329610940363,0.0,0.0,0.0,0.0,0.0,6.527188300187277,0.0,0.0,0.0,0.0,0.0,1.4569851745816713,2.4745656508508556,0.0,0.0,0.0,0.0,0.0,17.50730510867922,1.1969021788673566,0.0,0.0,0.0,0.0,0.0,10.340656084400523,2.7774231479585403,0.0,0.0,0.0,0.0,0.0,54.07133585636706,36.523369931225574,0.0,0.0,0.0,0.0,0.0,73.800975159373,5.952566848945514,0.0,0.0,0.0,0.0,0.0,5.629314339089855,4.921176869756605,0.0,0.0,0.0,0.0,0.0,5.877823232095294,6.7043229547575045,0.0,0.0,0.0,0.0,0.0,175.856780947807,10.406602892562207,0.0,0.0,0.0,0.0,0.0,5.498843105547988,10.72814503962252,0.0,0.0,0.0,0.0,0.0,13.516704312354971,43.59840300616078,0.0,0.0,0.0,0.0,0.0,102.79943835790424,14.116091317270241,0.0,0.0,0.0,0.0,0.0,39.24914327614901,5.860262552301876,0.0,0.0,0.0,0.0,0.0,16.762768548954643,9.162119903113279,0.0,0.0,0.0,0.0,0.0,181.13732523646942,8.065044552265965,0.0,0.0,0.0,0.0,0.0,80.13553584556794,30.449897292555363,0.0,0.0,0.0,0.0,0.0,129.02537035373484
14,26.65803203217968,8.383559269193196,0.0,0.0,0.0,0.0,0.0,0.40495205872455187,0.0,0.0,0.0,0.0,0.0,0.818530570180152,0.22000160064106808,0.0,0.0,0.0,0.0,0.0,2.3795356398290153,1.370259300888868,0.0,0.0,0.0,0.0,0.0,3.298801929682159,0.6692563568381591,0.0,0.0,0.0,0.0,0.0,1.8533261277418127,31.121433902938918,0.0,0.0,0.0,0.0,0.0,108.73977200871236,3.957608849496691,0.0,0.0,0.0,0.0,0.0,32.152412635121856,16.828859035265552,0.0,0.0,0.0,0.0,0.0,93.23145893678661,15.366677707275842,0.0,0.0,0.0,0.0,0.0,16.229238614301202,8.437354732075997,0.0,0.0,0.0,0.0,0.0,61.225152146619074,11.16082772511801,0.0,0.0,0.0,0.0,0.0,93.1285187843244,27.368544557392614,0.0,0.0,0.0,0.0,0.0,102.43143668122349,13.080730581772004,0.0,0.0,0.0,0.0,0.0,42.177918966021686,3.667583826526248,0.0,0.0,0.0,0.0,0.0,4.7921449150502635,6.6993670037076285,0.0,0.0,0.0,0.0,0.0,34.79949654440121,8.286959623344837,0.0,0.0,0.0,0.0,0.0,117.87423322691333,26.526205860407135,0.0,0.0,0.0,0.0,0.0,111.99335163324665
15,41.58259120611348,26.227986211396125,0.0,0.0,0.0,0.0,0.0,1.4991060057058299,0.0,0.0,0.0,0.0,0.0,0.8798353538795852,3.1166481849222976,0.0,0.0,0.0,0.0,0.0,10.487431448073655,1.956294636643773,0.0,0.0,0.0,0.0,0.0,22.965608325190196,2.691324780792703,0.0,0.0,0.0,0.0,0.0,3.2519625698153973,34.57193386667168,0.0,0.0,0.0,0.0,0.0,97.62645466005627,8.593141183841428,0.0,0.0,0.0,0.0,0.0,35.15792748287919,8.82146619446678,0.0,0.0,0.0,0.0,0.0,5.9611809322233285,18.760354898061962,0.0,0.0,0.0,0.0,0.0,2.042955080133452,9.020340183297018,0.0,0.0,0.0,0.0,0.0,0.4191289593849779,10.97942322485233,0.0,0.0,0.0,0.0,0.0,4.103003723640787,16.096258678602023,0.0,0.0,0.0,0.0,0.0,67.02202327146738,12.782999191389559,0.0,0.0,0.0,0.0,0.0,4.608957189550621,5.268826789601708,0.0,0.0,0.0,0.0,0.0,8.482699143352773,13.005744444512548,0.0,0.0,0.0,0.0,0.0,11.902704140027788,47.4087016461353,0.0,0.0,0.0,0.0,0.0,118.43376496495968,34.9909901182604,0.0,0.0,0.0,0.0,0.0,62.25096324919781
16,21.70800945233786,51.07114346095574,0.0,0.0,0.0,0.0,0.0,0.7776805624063802,0.0,0.0,0.0,0.0,0.0,1.1790106825878652,0.37619911245506826,0.0,0.0,0.0,0.0,0.0,1.6963512846051252,1.2647944575983998,0.0,0.0,0.0,0.0,0.0,13.026080037325533,0.4812439935825391,0.0,0.0,0.0,0.0,0.0,1.723278185842648,49.03543518561111,0.0,0.0,0.0,0.0,0.0,47.66742477836278,6.7000423112722265,0.0,0.0,0.0,0.0,0.0,29.51660385952506,22.94917986513198,0.0,0.0,0.0,0.0,0.0,4.3692584909459145,14.166633257739221,0.0,0.0,0.0,0.0,0.0,0.3421363526091129,8.021331829684792,0.0,0.0,0.0,0.0,0.0,7.373265930256485,12.492849866286436,0.0,0.0,0.0,0.0,0.0,13.230776954704368,26.46696532804823,0.0,0.0,0.0,0.0,0.0,102.14182989612347,16.93502737784647,0.0,0.0,0.0,0.0,0.0,20.540544919897997,2.2330161373531485,0.0,0.0,0.0,0.0,0.0,0.653566854243102,15.357401359968115,0.0,0.0,0.0,0.0,0.0,27.498991075734825,42.32680542701001,0.0,0.0,0.0,0.0,0.0,69.614856851108,43.52013395915701,0.0,0.0,0.0,0.0,0.0,68.85276039691828
17,30.94172366958417,35.029009407699334,0.0,0.0,0.0,0.0,0.0,0.8159918462621306,0.0,0.0,0.0,0.0,0.0,1.7195726182986293,1.5414373482503232,0.0,0.0,0.0,0.0,0.0,2.3536253876541817,1.4700401694216823,0.0,0.0,0.0,0.0,0.0,9.111380665586507,0.849083948289545,0.0,0.0,0.0,0.0,0.0,6.787997548529103,31.931050031552935,0.0,0.0,0.0,0.0,0.0,45.3576136658567,8.566381646849278,0.0,0.0,0.0,0.0,0.0,4.4807135870862735,15.872340859232484,0.0,0.0,0.0,0.0,0.0,19.86637539348181,12.165769029787622,0.0,0.0,0.0,0.0,0.0,109.82132863935097,7.499155581527204,0.0,0.0,0.0,0.0,0.0,73.60729323859107,11.964853178175293,0.0,0.0,0.0,0.0,0.0,27.341571683710995,23.661495282671673,0.0,0.0,0.0,0.0,0.0,123.82844580645572,11.70357436430684,0.0,0.0,0.0,0.0,0.0,11.055770733406787,3.1524370496010232,0.0,0.0,0.0,0.0,0.0,14.054753064516731,7.44533586015935,0.0,0.0,0.0,0.0,0.0,26.61940121824963,23.485175242162136,0.0,0.0,0.0,0.0,0.0,14.556258841061354,38.56962218504246,0.0,0.0,0.0,0.0,0.0,64.65073870292937
18,20.486488697587582,8.142370803360974,0.0,0.0,0.0,0.0,0.0,0.4619842332677589,0.0,0.0,0.0,0.0,0.0,15.02029752418663,1.0756830558661221,0.0,0.0,0.0,0.0,0.0,6.1358444013071445,1.1812777271259733,0.0,0.0,0.0,0.0,0.0,2.599603140009707,0.4978877288850574,0.0,0.0,0.0,0.0,0.0,3.98443526558196,29.404634564389966,0.0,0.0,0.0,0.0,0.0,54.987123754689776,4.687720535178141,0.0,0.0,0.0,0.0,0.0,23.528830929752214,12.676939659055883,0.0,0.0,0.0,0.0,0.0,197.80263902418926,9.151800074880564,0.0,0.0,0.0,0.0,0.0,64.62378723520555,5.8383479778000025,0.0,0.0,0.0,0.0,0.0,9.376680200169847,11.982822767793047,0.0,0.0,0.0,0.0,0.0,6.535068871949959,12.256383928400046,0.0,0.0,0.0,0.0,0.0,27.914345654518456,7.885010306361361,0.0,0.0,0.0,0.0,0.0,13.50600446080179,6.118851520804504,0.0,0.0,0.0,0.0,0.0,2.4973282122768157,21.12271703555924,0.0,0.0,0.0,0.0,0.0,2.4882636495259507,6.962402902380793,0.0,0.0,0.0,0.0,0.0,132.23477590132052,5.305027318835016,0.0,0.0,0.0,0.0,0.0,54.109057184215736
