,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
19,21.475330974136398,12.769106726704745,0.0,0.0,0.0,0.0,0.0,2.4216116696114516,0.0,0.0,0.0,0.0,0.0,9.187191213612072,4.55073778669738,0.0,0.0,0.0,0.0,0.0,1.0381834147069278,1.161146151835111,0.0,0.0,0.0,0.0,0.0,0.26396168307303414,73.9485279214144,0.0,0.0,0.0,0.0,0.0,97.08569193273242,284.0513585382387,0.0,0.0,0.0,0.0,0.0,12.397323867354714,89.53018520002435,0.0,0.0,0.0,0.0,0.0,86.57906205536796,82.62922072882108,0.0,0.0,0.0,0.0,0.0,0.14331172394003333,63.13928766248036,0.0,0.0,0.0,0.0,0.0,107.4551155129901,76.47875952768938,0.0,0.0,0.0,0.0,0.0,23.675906167750323,58.00919566837039,0.0,0.0,0.0,0.0,0.0,5.077237116198222,32.97035036742523,0.0,0.0,0.0,0.0,0.0,3.4015682175545563,75.44598345592377,0.0,0.0,0.0,0.0,0.0,36.955966504634425,228.16116648937972,0.0,0.0,0.0,0.0,0.0,64.78798900643287,192.0535318979249,0.0,0.0,0.0,0.0,0.0,16.67038237064902,290.56482781986017,0.0,0.0,0.0,0.0,0.0,23.33073346658922,85.34882211607464,0.0,0.0,0.0,0.0,0.0,14.330109351270714
20,1.5455798961664524,7.624653151954917,0.0,0.0,0.0,0.0,0.0,4.250782230089242,0.0,0.0,0.0,0.0,0.0,1.6652757613077582,2.5014274443449875,0.0,0.0,0.0,0.0,0.0,0.4886392957116664,1.4218544753933762,0.0,0.0,0.0,0.0,0.0,1.5382835599212694,78.36120027980702,0.0,0.0,0.0,0.0,0.0,46.74433239824088,76.97390423616864,0.0,0.0,0.0,0.0,0.0,8.366770428120258,75.28235890404656,0.0,0.0,0.0,0.0,0.0,63.762068386403044,69.55792974181166,0.0,0.0,0.0,0.0,0.0,17.228662660250297,50.30951838953967,0.0,0.0,0.0,0.0,0.0,30.770543796637813,24.95818531689413,0.0,0.0,0.0,0.0,0.0,42.076237498515745,26.669781771720654,0.0,0.0,0.0,0.0,0.0,49.07599538072002,15.57580070664861,0.0,0.0,0.0,0.0,0.0,2.102423228474421,76.98175006328962,0.0,0.0,0.0,0.0,0.0,1.7297362514295969,139.27193124491473,0.0,0.0,0.0,0.0,0.0,34.06939097551123,73.69535390121378,0.0,0.0,0.0,0.0,0.0,81.74473457798234,120.88087499684748,0.0,0.0,0.0,0.0,0.0,92.64159502724081,46.4576142545807,0.0,0.0,0.0,0.0,0.0,22.054330288827327
21,15.782746882624336,9.280925299616198,0.0,0.0,0.0,0.0,0.0,3.1881509733704303,0.0,0.0,0.0,0.0,0.0,7.371297874317791,15.382450306128373,0.0,0.0,0.0,0.0,0.0,0.7995172335747445,1.515475748938064,0.0,0.0,0.0,0.0,0.0,1.5617188120355439,38.17477163836486,0.0,0.0,0.0,0.0,0.0,4.65300973809054,103.07159243521596,0.0,0.0,0.0,0.0,0.0,15.937948749558855,70.97150339347641,0.0,0.0,0.0,0.0,0.0,2.3071351279738845,85.93281690037519,0.0,0.0,0.0,0.0,0.0,128.8030872295876,53.86525661051004,0.0,0.0,0.0,0.0,0.0,41.831721951440485,18.30066471839338,0.0,0.0,0.0,0.0,0.0,32.62825509534114,27.116932829709764,0.0,0.0,0.0,0.0,0.0,39.076701665215204,16.867667778891747,0.0,0.0,0.0,0.0,0.0,8.956177532462661,69.49848784225098,0.0,0.0,0.0,0.0,0.0,32.671543510175944,135.5289252041236,0.0,0.0,0.0,0.0,0.0,20.921982557374115,83.7005405835191,0.0,0.0,0.0,0.0,0.0,34.92142960228477,85.95534841535985,0.0,0.0,0.0,0.0,0.0,167.57824945305714,62.57874890494361,0.0,0.0,0.0,0.0,0.0,26.96906124474746
22,2.913987282945446,8.315920631219463,0.0,0.0,0.0,0.0,0.0,3.398304193494276,0.0,0.0,0.0,0.0,0.0,2.9499784178576807,2.6669026401852296,0.0,0.0,0.0,0.0,0.0,1.1781174763717075,7.368681464421034,0.0,0.0,0.0,0.0,0.0,1.41726211143073,118.40852304590004,0.0,0.0,0.0,0.0,0.0,102.95069081415387,61.20599569468828,0.0,0.0,0.0,0.0,0.0,7.515149872587203,90.50504905613217,0.0,0.0,0.0,0.0,0.0,21.610119128863364,75.7711705125051,0.0,0.0,0.0,0.0,0.0,74.48735556914956,77.09519287146874,0.0,0.0,0.0,0.0,0.0,10.936825613717733,37.681413518980236,0.0,0.0,0.0,0.0,0.0,12.871244683136437,40.13409806398388,0.0,0.0,0.0,0.0,0.0,4.494308069754302,16.71727746874322,0.0,0.0,0.0,0.0,0.0,14.500346866782943,68.69249220472325,0.0,0.0,0.0,0.0,0.0,6.590989039170148,87.55193004045091,0.0,0.0,0.0,0.0,0.0,33.17180448094107,50.49582955465327,0.0,0.0,0.0,0.0,0.0,75.05548045230742,71.63201083896195,0.0,0.0,0.0,0.0,0.0,50.31239323504513,43.20775941281908,0.0,0.0,0.0,0.0,0.0,16.047416508494617
23,30.258225045503988,6.272964548986039,0.0,0.0,0.0,0.0,0.0,2.1808631504341496,0.0,0.0,0.0,0.0,0.0,1.483379150244127,5.683143513964115,0.0,0.0,0.0,0.0,0.0,2.599583962136468,1.1709374290657604,0.0,0.0,0.0,0.0,0.0,3.172945602570198,63.91885048732458,0.0,0.0,0.0,0.0,0.0,79.21740770237723,122.32412824146857,0.0,0.0,0.0,0.0,0.0,41.08354206140181,99.74887778304978,0.0,0.0,0.0,0.0,0.0,19.330120114587924,84.54101168925558,0.0,0.0,0.0,0.0,0.0,2.529063593002989,77.13511877992288,0.0,0.0,0.0,0.0,0.0,35.89730932110966,61.29968112322648,0.0,0.0,0.0,0.0,0.0,60.74915499057288,69.52451820311367,0.0,0.0,0.0,0.0,0.0,60.226175193796095,72.0189727149858,0.0,0.0,0.0,0.0,0.0,1.8280890798852798,165.88013141751748,0.0,0.0,0.0,0.0,0.0,41.13643165112246,122.98130110223958,0.0,0.0,0.0,0.0,0.0,19.973581969065943,94.79215371763442,0.0,0.0,0.0,0.0,0.0,20.26649076297861,97.87155602345705,0.0,0.0,0.0,0.0,0.0,18.32759041294965,47.78484062354008,0.0,0.0,0.0,0.0,0.0,8.158125438894931
24,3.666438624456342,5.963557346075929,0.0,0.0,0.0,0.0,0.0,3.3749868559896403,0.0,0.0,0.0,0.0,0.0,0.5599528162749631,2.6357326364239957,0.0,0.0,0.0,0.0,0.0,8.842390913541973,0.5543994515407756,0.0,0.0,0.0,0.0,0.0,2.00119774536069,38.76637856360796,0.0,0.0,0.0,0.0,0.0,61.2818436653365,63.31222206328874,0.0,0.0,0.0,0.0,0.0,95.62818045416174,82.77967644890194,0.0,0.0,0.0,0.0,0.0,61.93634384835629,70.86879796087244,0.0,0.0,0.0,0.0,0.0,50.60376000921779,80.55854093416283,0.0,0.0,0.0,0.0,0.0,41.13705798683625,25.565249051323196,0.0,0.0,0.0,0.0,0.0,43.878003210675274,28.520191640126665,0.0,0.0,0.0,0.0,0.0,0.6113340716396285,8.519609779418252,0.0,0.0,0.0,0.0,0.0,7.758241539699713,97.19740352170231,0.0,0.0,0.0,0.0,0.0,44.76225859843722,136.80286961339775,0.0,0.0,0.0,0.0,0.0,50.859745862006,107.55253942048485,0.0,0.0,0.0,0.0,0.0,4.9080333842004515,81.1281780664156,0.0,0.0,0.0,0.0,0.0,8.862091818249752,56.16242786609758,0.0,0.0,0.0,0.0,0.0,7.568480276167653
25,1.021656135003171,5.995411650486617,0.0,0.0,0.0,0.0,0.0,1.862268794697953,0.0,0.0,0.0,0.0,0.0,5.708460071824974,6.419872704383393,0.0,0.0,0.0,0.0,0.0,0.41270161370078406,2.986844742010523,0.0,0.0,0.0,0.0,0.0,1.9017083830537014,109.3903726878062,0.0,0.0,0.0,0.0,0.0,12.110642621342146,128.3287904019446,0.0,0.0,0.0,0.0,0.0,1.6314967718434819,83.79288420942173,0.0,0.0,0.0,0.0,0.0,0.06996820791675264,86.98340804451635,0.0,0.0,0.0,0.0,0.0,85.19426993024477,62.635995417479926,0.0,0.0,0.0,0.0,0.0,47.492121161284864,46.144905014293116,0.0,0.0,0.0,0.0,0.0,12.3412552901986,35.752808097926106,0.0,0.0,0.0,0.0,0.0,40.17518220448461,23.22925375320068,0.0,0.0,0.0,0.0,0.0,8.985015388312213,85.27937537693165,0.0,0.0,0.0,0.0,0.0,1.949313722166868,215.8647591646956,0.0,0.0,0.0,0.0,0.0,68.55488478232459,127.30178585715912,0.0,0.0,0.0,0.0,0.0,103.42918385684602,50.523152051969575,0.0,0.0,0.0,0.0,0.0,48.56952215007953,59.00376556647003,0.0,0.0,0.0,0.0,0.0,19.73365486166292
26,1.9435042653321621,24.117277088281686,0.0,0.0,0.0,0.0,0.0,2.09396216007967,0.0,0.0,0.0,0.0,0.0,0.9594362683960863,35.22792292995618,0.0,0.0,0.0,0.0,0.0,1.2984600915054705,0.5782521477768513,0.0,0.0,0.0,0.0,0.0,1.915551183336959,54.99426269943779,0.0,0.0,0.0,0.0,0.0,40.78412218888331,61.07020234357883,0.0,0.0,0.0,0.0,0.0,2.238874566427755,142.35423542281205,0.0,0.0,0.0,0.0,0.0,0.010983776108313402,147.7073291627099,0.0,0.0,0.0,0.0,0.0,1.770083251690162,114.28802630766852,0.0,0.0,0.0,0.0,0.0,26.644239330647437,33.080535536672386,0.0,0.0,0.0,0.0,0.0,3.338947193718849,65.96840241409826,0.0,0.0,0.0,0.0,0.0,47.149152389968165,13.196651509252112,0.0,0.0,0.0,0.0,0.0,3.9954994920730087,120.51167032236795,0.0,0.0,0.0,0.0,0.0,30.56622496692077,92.11534890609036,0.0,0.0,0.0,0.0,0.0,28.803913013313384,107.2902321337826,0.0,0.0,0.0,0.0,0.0,41.79724027465921,53.65811262301469,0.0,0.0,0.0,0.0,0.0,29.492288328728634,68.07275263851844,0.0,0.0,0.0,0.0,0.0,5.237979516495877
27,6.205319789894035,7.804997517320652,0.0,0.0,0.0,0.0,0.0,11.090601252816105,0.0,0.0,0.0,0.0,0.0,5.395789109919544,3.472742972205833,0.0,0.0,0.0,0.0,0.0,0.643837704866299,5.780456857291532,0.0,0.0,0.0,0.0,0.0,0.9891368711755578,56.63488990286247,0.0,0.0,0.0,0.0,0.0,45.84144512280237,60.92595859871701,0.0,0.0,0.0,0.0,0.0,48.26889132401987,109.2712272000858,0.0,0.0,0.0,0.0,0.0,4.527829982532863,108.73354075985026,0.0,0.0,0.0,0.0,0.0,3.6772995682232126,56.0350733492806,0.0,0.0,0.0,0.0,0.0,3.445967795549542,18.966234932685204,0.0,0.0,0.0,0.0,0.0,22.02845516814357,41.97966514959854,0.0,0.0,0.0,0.0,0.0,27.141534317851402,10.44806471332183,0.0,0.0,0.0,0.0,0.0,3.394784765433476,83.21599184712258,0.0,0.0,0.0,0.0,0.0,4.106947316666424,100.68715187603792,0.0,0.0,0.0,0.0,0.0,41.87282624699659,96.83399120950935,0.0,0.0,0.0,0.0,0.0,16.382138905632523,50.24295754837571,0.0,0.0,0.0,0.0,0.0,37.475792954649016,66.53238323503506,0.0,0.0,0.0,0.0,0.0,11.549992708461996
28,7.857379639708609,6.5703626971011335,0.0,0.0,0.0,0.0,0.0,1.863084527428911,0.0,0.0,0.0,0.0,0.0,0.2229249444306356,3.374802523784291,0.0,0.0,0.0,0.0,0.0,5.371198856898788,3.4751609991215475,0.0,0.0,0.0,0.0,0.0,1.2740302829017087,65.03903725554714,0.0,0.0,0.0,0.0,0.0,14.294538548007042,58.38751822583138,0.0,0.0,0.0,0.0,0.0,23.10568843103187,81.29397983012643,0.0,0.0,0.0,0.0,0.0,10.113098473053912,69.91872923444414,0.0,0.0,0.0,0.0,0.0,8.504816494857126,49.91453020530874,0.0,0.0,0.0,0.0,0.0,77.93594075093253,24.03124861619483,0.0,0.0,0.0,0.0,0.0,10.965281001656317,28.819292219675383,0.0,0.0,0.0,0.0,0.0,18.09704834150402,14.799779854771757,0.0,0.0,0.0,0.0,0.0,11.3251729084583,85.93186539069855,0.0,0.0,0.0,0.0,0.0,5.013729958540892,94.93057468995987,0.0,0.0,0.0,0.0,0.0,22.887384507609756,77.21385141026981,0.0,0.0,0.0,0.0,0.0,9.731792524174468,133.04725209824264,0.0,0.0,0.0,0.0,0.0,109.76654408591062,43.718764279956325,0.0,0.0,0.0,0.0,0.0,4.758612277480003
29,4.602562012809521,5.967967195698687,0.0,0.0,0.0,0.0,0.0,1.9895244890345063,0.0,0.0,0.0,0.0,0.0,1.8023167387156482,2.915263212922747,0.0,0.0,0.0,0.0,0.0,0.2694598478934607,1.6116490285612923,0.0,0.0,0.0,0.0,0.0,0.5133619261283127,112.85541387344296,0.0,0.0,0.0,0.0,0.0,10.265864339454353,90.21109402260075,0.0,0.0,0.0,0.0,0.0,10.173632889589193,81.0920138918178,0.0,0.0,0.0,0.0,0.0,0.0008298477341000294,95.5477774617849,0.0,0.0,0.0,0.0,0.0,42.936618647797765,41.14006989771331,0.0,0.0,0.0,0.0,0.0,10.895254429701321,50.93220790911989,0.0,0.0,0.0,0.0,0.0,2.66268416160264,17.703872037550383,0.0,0.0,0.0,0.0,0.0,17.935905626053817,5.7545183551310615,0.0,0.0,0.0,0.0,0.0,1.3680116959798267,83.07603476124783,0.0,0.0,0.0,0.0,0.0,8.835080412343428,108.33433221025567,0.0,0.0,0.0,0.0,0.0,24.127369407087407,59.313276533446036,0.0,0.0,0.0,0.0,0.0,12.239163265840434,86.26397117559307,0.0,0.0,0.0,0.0,0.0,8.534224844079926,41.366846743078405,0.0,0.0,0.0,0.0,0.0,8.504688753231907
30,3.459133577603301,9.1939015376481,0.0,0.0,0.0,0.0,0.0,6.219199942736714,0.0,0.0,0.0,0.0,0.0,0.36314924377689994,2.879388342073563,0.0,0.0,0.0,0.0,0.0,7.220343261537925,1.6880317161615377,0.0,0.0,0.0,0.0,0.0,2.616273619280192,37.61145703671772,0.0,0.0,0.0,0.0,0.0,25.51791485818845,112.1824909794074,0.0,0.0,0.0,0.0,0.0,4.74902778621645,88.87913489790513,0.0,0.0,0.0,0.0,0.0,18.48905109891968,113.67599937408266,0.0,0.0,0.0,0.0,0.0,4.776841582307934,52.796892319265694,0.0,0.0,0.0,0.0,0.0,90.23534007348611,20.896943048202516,0.0,0.0,0.0,0.0,0.0,18.111515282870773,24.927555839149168,0.0,0.0,0.0,0.0,0.0,11.109436293307557,12.269752686736028,0.0,0.0,0.0,0.0,0.0,9.161822084622596,95.7973833021473,0.0,0.0,0.0,0.0,0.0,12.633146071255203,293.0730332309902,0.0,0.0,0.0,0.0,0.0,39.92169110275566,104.50156605318834,0.0,0.0,0.0,0.0,0.0,7.639276256023196,100.41415340529711,0.0,0.0,0.0,0.0,0.0,39.23660796653514,50.38146930264917,0.0,0.0,0.0,0.0,0.0,18.037364964162084
31,1.485639829920473,14.281271552494582,0.0,0.0,0.0,0.0,0.0,1.7292520241570764,0.0,0.0,0.0,0.0,0.0,5.541185000653601,2.533358896432102,0.0,0.0,0.0,0.0,0.0,2.100228627280294,25.088874164290175,0.0,0.0,0.0,0.0,0.0,5.040604294332218,45.39725186235392,0.0,0.0,0.0,0.0,0.0,159.98306378628726,88.7967981261645,0.0,0.0,0.0,0.0,0.0,59.300073853129504,74.29302595008421,0.0,0.0,0.0,0.0,0.0,18.687719093944324,106.08249042626709,0.0,0.0,0.0,0.0,0.0,12.624330212028918,38.76857473498389,0.0,0.0,0.0,0.0,0.0,24.941173067430654,39.47739111440413,0.0,0.0,0.0,0.0,0.0,9.147735890212491,19.302338131350115,0.0,0.0,0.0,0.0,0.0,96.66322235265872,9.956260580813373,0.0,0.0,0.0,0.0,0.0,6.948407500613725,67.91610693331853,0.0,0.0,0.0,0.0,0.0,2.5269979682938266,205.1610165257507,0.0,0.0,0.0,0.0,0.0,38.48638005203498,50.44985298681836,0.0,0.0,0.0,0.0,0.0,9.166057551257149,66.12219079430163,0.0,0.0,0.0,0.0,0.0,52.54497116839798,57.65701805229551,0.0,0.0,0.0,0.0,0.0,28.439673699236074
32,10.288105564981999,6.069756903731587,0.0,0.0,0.0,0.0,0.0,8.194476706599437,0.0,0.0,0.0,0.0,0.0,25.15063448683469,8.23426144871984,0.0,0.0,0.0,0.0,0.0,8.592380008400854,1.7567593993579944,0.0,0.0,0.0,0.0,0.0,0.5517686727037795,52.62697799056378,0.0,0.0,0.0,0.0,0.0,3.6857676727742748,97.22395871919338,0.0,0.0,0.0,0.0,0.0,94.80806197996831,79.74504572794118,0.0,0.0,0.0,0.0,0.0,11.426665426224087,65.8499064326436,0.0,0.0,0.0,0.0,0.0,43.170895798603986,45.98252462888318,0.0,0.0,0.0,0.0,0.0,274.131076403616,30.07829559838592,0.0,0.0,0.0,0.0,0.0,67.52627838618388,23.17921066231876,0.0,0.0,0.0,0.0,0.0,9.603418681272263,54.88244619354748,0.0,0.0,0.0,0.0,0.0,1.9645998448847124,90.3947765022153,0.0,0.0,0.0,0.0,0.0,18.41176471061004,108.33490746861881,0.0,0.0,0.0,0.0,0.0,63.894443689337415,51.86944363853943,0.0,0.0,0.0,0.0,0.0,30.676961865814928,47.09841374296583,0.0,0.0,0.0,0.0,0.0,42.40965518728447,65.61349613907201,0.0,0.0,0.0,0.0,0.0,63.07146192065993
33,20.834182498854897,8.548310293229319,0.0,0.0,0.0,0.0,0.0,1.7638051938112478,0.0,0.0,0.0,0.0,0.0,5.115736301012181,2.5409073189311675,0.0,0.0,0.0,0.0,0.0,2.287488788310544,0.5489757135241516,0.0,0.0,0.0,0.0,0.0,1.1905636790359218,39.196773935978406,0.0,0.0,0.0,0.0,0.0,159.0770589393021,77.75975553705224,0.0,0.0,0.0,0.0,0.0,2.822540302069785,77.54801971605642,0.0,0.0,0.0,0.0,0.0,0.0162905562234402,85.50012077392437,0.0,0.0,0.0,0.0,0.0,46.27613158726273,52.53176138280326,0.0,0.0,0.0,0.0,0.0,28.7613301985755,22.09009298652212,0.0,0.0,0.0,0.0,0.0,4.836761851275045,21.462310869379188,0.0,0.0,0.0,0.0,0.0,11.469420018958663,9.596237955739294,0.0,0.0,0.0,0.0,0.0,6.935238055382203,81.14245170716214,0.0,0.0,0.0,0.0,0.0,6.2420509801144135,90.15892467570747,0.0,0.0,0.0,0.0,0.0,8.12522103214848,48.028574576014606,0.0,0.0,0.0,0.0,0.0,110.28294446156576,41.66551088330482,0.0,0.0,0.0,0.0,0.0,5.64449770982553,49.02057139756544,0.0,0.0,0.0,0.0,0.0,9.208898683749464
34,1.455037659967925,56.058702852474624,0.0,0.0,0.0,0.0,0.0,6.118379232449477,0.0,0.0,0.0,0.0,0.0,1.5200083326416192,4.490229605631571,0.0,0.0,0.0,0.0,0.0,3.9586124499948823,23.224161113156057,0.0,0.0,0.0,0.0,0.0,1.5657733926304016,263.50287443638405,0.0,0.0,0.0,0.0,0.0,28.712968911132943,115.59014131611005,0.0,0.0,0.0,0.0,0.0,106.31977324788517,195.06811665885868,0.0,0.0,0.0,0.0,0.0,21.49167516889621,107.4702834820739,0.0,0.0,0.0,0.0,0.0,52.67112764781818,102.12819960148862,0.0,0.0,0.0,0.0,0.0,82.84230939622566,325.22593717313686,0.0,0.0,0.0,0.0,0.0,21.050045597281038,72.79132104646999,0.0,0.0,0.0,0.0,0.0,72.82871682533727,16.16591033938535,0.0,0.0,0.0,0.0,0.0,29.4250380914656,62.11864309631405,0.0,0.0,0.0,0.0,0.0,21.655945104859807,357.875010777151,0.0,0.0,0.0,0.0,0.0,66.92394880913778,202.94948361242368,0.0,0.0,0.0,0.0,0.0,35.99406254099227,217.82993073570714,0.0,0.0,0.0,0.0,0.0,43.009998765919605,49.54385793936362,0.0,0.0,0.0,0.0,0.0,7.125748773544301
35,2.229287848377428,13.924943436506561,0.0,0.0,0.0,0.0,0.0,1.869615426194334,0.0,0.0,0.0,0.0,0.0,4.535573619304226,4.549270577495437,0.0,0.0,0.0,0.0,0.0,0.47295476958604227,7.583101258517903,0.0,0.0,0.0,0.0,0.0,0.49883317985885467,63.75508372522867,0.0,0.0,0.0,0.0,0.0,6.632901069606093,73.46957734706656,0.0,0.0,0.0,0.0,0.0,10.955331822139843,74.39800600728941,0.0,0.0,0.0,0.0,0.0,5.230680505921228,78.53160600204659,0.0,0.0,0.0,0.0,0.0,18.37611255880229,49.834055277400964,0.0,0.0,0.0,0.0,0.0,20.514961393819565,36.23805034976635,0.0,0.0,0.0,0.0,0.0,5.515693473036268,29.219926434925153,0.0,0.0,0.0,0.0,0.0,9.283499358677016,13.14889190236048,0.0,0.0,0.0,0.0,0.0,12.574561174469808,68.75236811348634,0.0,0.0,0.0,0.0,0.0,6.817965438055023,106.82508929985366,0.0,0.0,0.0,0.0,0.0,6.282726513084696,52.52307908535971,0.0,0.0,0.0,0.0,0.0,15.297042522009395,45.80155798590674,0.0,0.0,0.0,0.0,0.0,13.764129812712337,46.64859428124001,0.0,0.0,0.0,0.0,0.0,9.063034518434913
36,5.1441361774122845,9.818957513335366,0.0,0.0,0.0,0.0,0.0,13.479277343720916,0.0,0.0,0.0,0.0,0.0,1.7762872020988245,2.9427140219035732,0.0,0.0,0.0,0.0,0.0,0.8809599897515078,0.6770893445917344,0.0,0.0,0.0,0.0,0.0,5.418181152207372,54.65198756464821,0.0,0.0,0.0,0.0,0.0,108.88190419686215,49.21592633595834,0.0,0.0,0.0,0.0,0.0,27.304049433140964,114.2227967098639,0.0,0.0,0.0,0.0,0.0,47.96090728042992,93.16215668723953,0.0,0.0,0.0,0.0,0.0,1.8092920363665448,44.44041902038277,0.0,0.0,0.0,0.0,0.0,11.291887998565404,66.57581426125911,0.0,0.0,0.0,0.0,0.0,3.7949170630115474,27.13802857721641,0.0,0.0,0.0,0.0,0.0,23.6946401919258,15.1484186172245,0.0,0.0,0.0,0.0,0.0,18.002023844692133,66.92294225183393,0.0,0.0,0.0,0.0,0.0,29.607114299778782,102.99882940101534,0.0,0.0,0.0,0.0,0.0,3.2632554514656995,70.61454691747704,0.0,0.0,0.0,0.0,0.0,15.66719056692479,181.17250342526026,0.0,0.0,0.0,0.0,0.0,171.7767985867261,48.38968168273169,0.0,0.0,0.0,0.0,0.0,8.411282523260931
37,1.375149396052988,6.7084721849460625,0.0,0.0,0.0,0.0,0.0,1.9740753481017754,0.0,0.0,0.0,0.0,0.0,1.2399228626056777,3.5555066049079187,0.0,0.0,0.0,0.0,0.0,0.23491847887182843,1.3722336609540873,0.0,0.0,0.0,0.0,0.0,0.6038191564979378,39.09598709756495,0.0,0.0,0.0,0.0,0.0,38.20817773885294,109.88799321765889,0.0,0.0,0.0,0.0,0.0,17.906333350514043,81.55178676439736,0.0,0.0,0.0,0.0,0.0,4.576484231182807,83.9537620763606,0.0,0.0,0.0,0.0,0.0,0.0005038663549128431,32.116827314308956,0.0,0.0,0.0,0.0,0.0,13.401637092733063,26.593369044955935,0.0,0.0,0.0,0.0,0.0,10.778136183956025,43.70525896827112,0.0,0.0,0.0,0.0,0.0,7.106775075409017,23.96794978808253,0.0,0.0,0.0,0.0,0.0,1.8512947735604923,75.3282099297975,0.0,0.0,0.0,0.0,0.0,17.71158439706802,97.68962878832954,0.0,0.0,0.0,0.0,0.0,2.3223334527025514,48.335410322910796,0.0,0.0,0.0,0.0,0.0,22.45679887470377,61.76790763090703,0.0,0.0,0.0,0.0,0.0,14.29770534776529,46.51951214678116,0.0,0.0,0.0,0.0,0.0,11.688441593459983
38,1.5206719561959023,6.562557092516524,0.0,0.0,0.0,0.0,0.0,2.0896836861693076,0.0,0.0,0.0,0.0,0.0,3.1951344214694544,8.27607303951002,0.0,0.0,0.0,0.0,0.0,0.8676790964700087,0.3609769858298097,0.0,0.0,0.0,0.0,0.0,0.1907379663464308,43.06291192094743,0.0,0.0,0.0,0.0,0.0,3.190066673559079,75.24892911928669,0.0,0.0,0.0,0.0,0.0,0.05740661747669301,69.88864404369758,0.0,0.0,0.0,0.0,0.0,1.8490450086776034,80.86346425388477,0.0,0.0,0.0,0.0,0.0,0.7593494377145114,42.338587870735374,0.0,0.0,0.0,0.0,0.0,11.210223390293912,39.736076293011855,0.0,0.0,0.0,0.0,0.0,13.32374041887679,22.373085175541195,0.0,0.0,0.0,0.0,0.0,18.556256890459842,8.734460456464584,0.0,0.0,0.0,0.0,0.0,3.6725640226307603,80.17908139966116,0.0,0.0,0.0,0.0,0.0,4.153440559492852,91.3349093997755,0.0,0.0,0.0,0.0,0.0,22.384525320035195,46.6192242956963,0.0,0.0,0.0,0.0,0.0,12.21778517403425,91.8963418085457,0.0,0.0,0.0,0.0,0.0,33.818755527728406,46.819505000484725,0.0,0.0,0.0,0.0,0.0,34.73382757814418
39,3.556832673305232,6.490395680421559,0.0,0.0,0.0,0.0,0.0,2.8489719555608484,0.0,0.0,0.0,0.0,0.0,3.5715450046090282,7.6240584912483635,0.0,0.0,0.0,0.0,0.0,10.037449238671398,0.5069280125922295,0.0,0.0,0.0,0.0,0.0,4.467026902306151,78.72284684678539,0.0,0.0,0.0,0.0,0.0,34.40300343906561,73.78727333329147,0.0,0.0,0.0,0.0,0.0,4.993234671019853,83.63953311483439,0.0,0.0,0.0,0.0,0.0,158.91329005521897,75.49741451385962,0.0,0.0,0.0,0.0,0.0,10.07268098996891,36.36165189238759,0.0,0.0,0.0,0.0,0.0,28.25052102435032,26.910382634532937,0.0,0.0,0.0,0.0,0.0,8.942889029017351,25.603219775630283,0.0,0.0,0.0,0.0,0.0,15.185950041767384,14.79669811020445,0.0,0.0,0.0,0.0,0.0,0.5962593403935611,130.321702921487,0.0,0.0,0.0,0.0,0.0,81.23360673348544,122.33071453193,0.0,0.0,0.0,0.0,0.0,52.986463621654124,72.90268514325658,0.0,0.0,0.0,0.0,0.0,21.50775089061758,50.584527538665014,0.0,0.0,0.0,0.0,0.0,43.17159394842758,48.176477338649484,0.0,0.0,0.0,0.0,0.0,22.500449895698587
