,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,4.94230083329128,25.784822289625957,0.0,0.0,0.0,0.0,0.0,1.8575629775817917,0.0,0.0,0.0,0.0,0.0,4.120920755040305,6.094276254437063,0.0,0.0,0.0,0.0,0.0,1.2553431974935498,6.21165386481266,0.0,0.0,0.0,0.0,0.0,5.02868621895789,14.610676186004062,0.0,0.0,0.0,0.0,0.0,0.9632479063151672,62.314474667914155,0.0,0.0,0.0,0.0,0.0,43.96569664615356,42.091606216912474,0.0,0.0,0.0,0.0,0.0,42.767795791351986,111.0295616864413,0.0,0.0,0.0,0.0,0.0,66.76242539630869,63.479502450422835,0.0,0.0,0.0,0.0,0.0,15.823307283278947,43.65215612456373,0.0,0.0,0.0,0.0,0.0,1.338562344436715,42.692984233367646,0.0,0.0,0.0,0.0,0.0,14.761958978436496,32.84802542961146,0.0,0.0,0.0,0.0,0.0,36.64480671324135,39.584298457511025,0.0,0.0,0.0,0.0,0.0,6.94815083991809,85.77125206477842,0.0,0.0,0.0,0.0,0.0,7.0244835424994285,267.06829484897764,0.0,0.0,0.0,0.0,0.0,72.6660589582932,120.24723545216952,0.0,0.0,0.0,0.0,0.0,51.14690677773665,91.69528115499585,0.0,0.0,0.0,0.0,0.0,19.01491351323818
20,19.832385733888483,10.742731567277412,0.0,0.0,0.0,0.0,0.0,2.6970417436497556,0.0,0.0,0.0,0.0,0.0,3.7183372568793867,2.1120943394867226,0.0,0.0,0.0,0.0,0.0,0.762514430390988,7.626866210781359,0.0,0.0,0.0,0.0,0.0,5.523911527393722,7.927478315924786,0.0,0.0,0.0,0.0,0.0,0.3236770262527377,67.4819486100604,0.0,0.0,0.0,0.0,0.0,39.87241786690929,30.502599661312292,0.0,0.0,0.0,0.0,0.0,1.1615124017414318,79.05323203665054,0.0,0.0,0.0,0.0,0.0,54.96950451900127,73.04757300375658,0.0,0.0,0.0,0.0,0.0,33.927516344720274,50.96503543708266,0.0,0.0,0.0,0.0,0.0,6.522944978315564,46.05930513568688,0.0,0.0,0.0,0.0,0.0,18.564019071008094,23.38949225285814,0.0,0.0,0.0,0.0,0.0,43.32775539736021,27.515001730441302,0.0,0.0,0.0,0.0,0.0,16.135367838764612,91.5966511656562,0.0,0.0,0.0,0.0,0.0,8.708736974340907,132.77336526684476,0.0,0.0,0.0,0.0,0.0,26.168400226712606,90.87266901138146,0.0,0.0,0.0,0.0,0.0,72.21243778183543,58.869102911618675,0.0,0.0,0.0,0.0,0.0,118.93195767229894
21,8.71003414916017,5.973358211515684,0.0,0.0,0.0,0.0,0.0,2.490174037756317,0.0,0.0,0.0,0.0,0.0,5.645673315706009,3.2309608572560005,0.0,0.0,0.0,0.0,0.0,5.46923260424825,5.241867555558283,0.0,0.0,0.0,0.0,0.0,6.172377435907463,7.235006371081921,0.0,0.0,0.0,0.0,0.0,0.8401283751027364,185.40657266070357,0.0,0.0,0.0,0.0,0.0,50.16383782127764,34.264247357309905,0.0,0.0,0.0,0.0,0.0,2.6289166741835843,71.34849392796826,0.0,0.0,0.0,0.0,0.0,15.840791706137118,80.47575386248295,0.0,0.0,0.0,0.0,0.0,15.926329813223042,55.67571133029137,0.0,0.0,0.0,0.0,0.0,25.863567122849098,49.82713767427225,0.0,0.0,0.0,0.0,0.0,16.228016151697805,29.130999213560543,0.0,0.0,0.0,0.0,0.0,35.041444114932254,21.207845224591747,0.0,0.0,0.0,0.0,0.0,10.642167982538599,73.2689029153473,0.0,0.0,0.0,0.0,0.0,35.71729256416227,130.79578680681325,0.0,0.0,0.0,0.0,0.0,46.90836612024937,89.9327349178398,0.0,0.0,0.0,0.0,0.0,27.312008644557494,75.38559489977553,0.0,0.0,0.0,0.0,0.0,47.910500998248516
22,2.5362032052068835,22.65224144041663,0.0,0.0,0.0,0.0,0.0,2.7331916499289726,0.0,0.0,0.0,0.0,0.0,1.8851742696246252,2.4979321276890682,0.0,0.0,0.0,0.0,0.0,1.4841124780303883,7.044520894161157,0.0,0.0,0.0,0.0,0.0,2.907279208136378,1.7998042778549612,0.0,0.0,0.0,0.0,0.0,1.8587198956589774,37.85795815770052,0.0,0.0,0.0,0.0,0.0,16.365273456351495,34.858266265865105,0.0,0.0,0.0,0.0,0.0,65.1954905164781,124.57169921696699,0.0,0.0,0.0,0.0,0.0,19.99061166309965,85.0848194285717,0.0,0.0,0.0,0.0,0.0,12.210668382403062,77.59176348669605,0.0,0.0,0.0,0.0,0.0,0.014050489406056839,113.51274837438943,0.0,0.0,0.0,0.0,0.0,29.621566943718513,53.57843550183216,0.0,0.0,0.0,0.0,0.0,9.19134782193743,55.4806256891117,0.0,0.0,0.0,0.0,0.0,4.7487611114463295,76.03615766495261,0.0,0.0,0.0,0.0,0.0,11.353662254448528,434.9111128262389,0.0,0.0,0.0,0.0,0.0,62.278401669880864,291.553590727127,0.0,0.0,0.0,0.0,0.0,21.193086739390232,245.0450802703379,0.0,0.0,0.0,0.0,0.0,32.51805021549653
23,9.922425788402009,18.74218863562465,0.0,0.0,0.0,0.0,0.0,15.397362183540043,0.0,0.0,0.0,0.0,0.0,0.44974653259806807,2.0842181851357093,0.0,0.0,0.0,0.0,0.0,4.555298405494021,5.783124698600502,0.0,0.0,0.0,0.0,0.0,2.758589664364708,4.780971093922446,0.0,0.0,0.0,0.0,0.0,6.681588576996214,64.33036113982676,0.0,0.0,0.0,0.0,0.0,14.325626433299373,39.833511016588886,0.0,0.0,0.0,0.0,0.0,7.394168813122886,70.40485119567673,0.0,0.0,0.0,0.0,0.0,99.71012381318693,69.01644122697445,0.0,0.0,0.0,0.0,0.0,165.42370915929766,56.985450129914874,0.0,0.0,0.0,0.0,0.0,1.659408001819657,48.69889804982265,0.0,0.0,0.0,0.0,0.0,32.83031310618216,20.24026616605265,0.0,0.0,0.0,0.0,0.0,26.90295575109385,25.11906609573091,0.0,0.0,0.0,0.0,0.0,12.46797299679396,95.80469262895004,0.0,0.0,0.0,0.0,0.0,13.85201336581702,179.01898294668825,0.0,0.0,0.0,0.0,0.0,30.485715279075734,111.82906848175378,0.0,0.0,0.0,0.0,0.0,50.0641666492631,199.49227088145648,0.0,0.0,0.0,0.0,0.0,34.85156151815776
24,18.178705883170103,11.687418185409346,0.0,0.0,0.0,0.0,0.0,2.5313970643808226,0.0,0.0,0.0,0.0,0.0,0.7861584605422084,2.4825021560585743,0.0,0.0,0.0,0.0,0.0,1.4136323207263397,5.7220156203899935,0.0,0.0,0.0,0.0,0.0,11.667734805826859,3.666877616594147,0.0,0.0,0.0,0.0,0.0,3.2202724830370815,41.77725761570828,0.0,0.0,0.0,0.0,0.0,30.771533628526786,32.87825583134308,0.0,0.0,0.0,0.0,0.0,22.49833934497562,154.9137348230614,0.0,0.0,0.0,0.0,0.0,1.8603145623179207,61.89960440068223,0.0,0.0,0.0,0.0,0.0,11.100058106117057,62.5278017975538,0.0,0.0,0.0,0.0,0.0,33.05369954067667,43.631789759601055,0.0,0.0,0.0,0.0,0.0,11.905990885813395,43.299462834509974,0.0,0.0,0.0,0.0,0.0,78.81315108255434,36.21917641991955,0.0,0.0,0.0,0.0,0.0,7.246669110876009,77.44262517987985,0.0,0.0,0.0,0.0,0.0,6.927323047800585,180.28658362137864,0.0,0.0,0.0,0.0,0.0,76.85975215442929,94.59202987155358,0.0,0.0,0.0,0.0,0.0,93.04902206950868,116.77791436756738,0.0,0.0,0.0,0.0,0.0,71.82804162534917
25,10.24295847012995,15.646442377877904,0.0,0.0,0.0,0.0,0.0,15.44132736463001,0.0,0.0,0.0,0.0,0.0,14.212047842820375,1.9255077484091279,0.0,0.0,0.0,0.0,0.0,1.5864888845787255,5.9961614280995015,0.0,0.0,0.0,0.0,0.0,18.87706143781035,2.879272187184815,0.0,0.0,0.0,0.0,0.0,1.5255199318306616,69.23283056162592,0.0,0.0,0.0,0.0,0.0,19.87962680311168,29.126423860373244,0.0,0.0,0.0,0.0,0.0,8.489243890885472,58.02973040299587,0.0,0.0,0.0,0.0,0.0,20.795561749857246,89.95992177153704,0.0,0.0,0.0,0.0,0.0,19.561609017793014,126.38255477163189,0.0,0.0,0.0,0.0,0.0,0.04672299100844904,38.49031755340347,0.0,0.0,0.0,0.0,0.0,39.466648941441484,40.07691746241794,0.0,0.0,0.0,0.0,0.0,9.650387055786519,20.234359751694864,0.0,0.0,0.0,0.0,0.0,10.828477414358437,67.35860242977829,0.0,0.0,0.0,0.0,0.0,18.4545287223297,224.97873091779056,0.0,0.0,0.0,0.0,0.0,183.24450447354775,68.0505142282675,0.0,0.0,0.0,0.0,0.0,12.626282934752911,48.10458806356813,0.0,0.0,0.0,0.0,0.0,74.38592131697659
26,87.32140844398451,20.555461291412684,0.0,0.0,0.0,0.0,0.0,6.2022314061362644,0.0,0.0,0.0,0.0,0.0,37.25475846441062,2.0746176310028206,0.0,0.0,0.0,0.0,0.0,6.51187585692355,9.104112161917177,0.0,0.0,0.0,0.0,0.0,3.539845476123229,12.1496469779945,0.0,0.0,0.0,0.0,0.0,0.48252365370375994,46.09164442427038,0.0,0.0,0.0,0.0,0.0,63.21107745528025,82.20624153357076,0.0,0.0,0.0,0.0,0.0,66.62121140343328,49.42370680982994,0.0,0.0,0.0,0.0,0.0,120.97565096586213,71.64487238673283,0.0,0.0,0.0,0.0,0.0,0.12754102864510114,106.34918920952408,0.0,0.0,0.0,0.0,0.0,52.62295671601696,34.48132445619837,0.0,0.0,0.0,0.0,0.0,36.40924343771079,30.24551771629713,0.0,0.0,0.0,0.0,0.0,16.631689259700444,23.893126108717237,0.0,0.0,0.0,0.0,0.0,5.968119323554409,64.01059809324161,0.0,0.0,0.0,0.0,0.0,17.952078975727204,144.58649082955316,0.0,0.0,0.0,0.0,0.0,71.49055171303769,80.84289283735251,0.0,0.0,0.0,0.0,0.0,17.10952546790018,44.4464854025163,0.0,0.0,0.0,0.0,0.0,51.92884260613366
27,8.849881402670023,16.648038886893236,0.0,0.0,0.0,0.0,0.0,5.429482787231762,0.0,0.0,0.0,0.0,0.0,2.490590282463014,13.49708025922146,0.0,0.0,0.0,0.0,0.0,35.06598280434039,4.908537288890204,0.0,0.0,0.0,0.0,0.0,5.563542400029892,12.97990059966901,0.0,0.0,0.0,0.0,0.0,1.025147738211662,48.43495442579672,0.0,0.0,0.0,0.0,0.0,81.8896745159525,26.88067819911931,0.0,0.0,0.0,0.0,0.0,51.18808342101916,70.36289602406718,0.0,0.0,0.0,0.0,0.0,20.79894087133488,88.19307903324409,0.0,0.0,0.0,0.0,0.0,99.29791591641039,81.48021767181386,0.0,0.0,0.0,0.0,0.0,23.10291764578187,49.30022052963159,0.0,0.0,0.0,0.0,0.0,43.537207542746586,30.635877425931433,0.0,0.0,0.0,0.0,0.0,187.62988341982447,36.54420247429638,0.0,0.0,0.0,0.0,0.0,51.85380220485324,67.48098051877783,0.0,0.0,0.0,0.0,0.0,71.77655073928823,235.76847151586762,0.0,0.0,0.0,0.0,0.0,126.54321195376752,86.99734882795613,0.0,0.0,0.0,0.0,0.0,15.4597583725852,95.59634483410916,0.0,0.0,0.0,0.0,0.0,65.88676435829655
28,14.77438992766591,20.833566535427494,0.0,0.0,0.0,0.0,0.0,1.3255928782884319,0.0,0.0,0.0,0.0,0.0,0.32087487064778286,2.971653237165562,0.0,0.0,0.0,0.0,0.0,0.5215493103225858,24.945479151877528,0.0,0.0,0.0,0.0,0.0,2.183309676403512,3.245318979233996,0.0,0.0,0.0,0.0,0.0,2.9387063776751807,63.46784155820325,0.0,0.0,0.0,0.0,0.0,32.91424592924601,24.603127861661328,0.0,0.0,0.0,0.0,0.0,19.887035629476593,138.40855937428032,0.0,0.0,0.0,0.0,0.0,10.428406133747743,71.1444577728241,0.0,0.0,0.0,0.0,0.0,6.414431296820927,66.30396721723561,0.0,0.0,0.0,0.0,0.0,0.578697029990533,40.91579142190809,0.0,0.0,0.0,0.0,0.0,16.344495052252817,22.467179192186766,0.0,0.0,0.0,0.0,0.0,4.682158577775227,36.18097303539702,0.0,0.0,0.0,0.0,0.0,2.4313222089034183,78.19799756123366,0.0,0.0,0.0,0.0,0.0,6.416773940556738,533.5166293298123,0.0,0.0,0.0,0.0,0.0,17.403954950812416,191.30507647366963,0.0,0.0,0.0,0.0,0.0,50.261851948715076,210.09325587930547,0.0,0.0,0.0,0.0,0.0,132.41883461242114
29,3.7722881157088595,9.399151302195742,0.0,0.0,0.0,0.0,0.0,1.4263877792727606,0.0,0.0,0.0,0.0,0.0,3.213035486164173,2.759487286164586,0.0,0.0,0.0,0.0,0.0,2.934559184655998,4.99889923861919,0.0,0.0,0.0,0.0,0.0,2.1573274783622494,3.605011160944514,0.0,0.0,0.0,0.0,0.0,1.5603690510953214,44.28054752408819,0.0,0.0,0.0,0.0,0.0,54.61759958763626,26.49838606394934,0.0,0.0,0.0,0.0,0.0,43.756813209195535,82.03099974211335,0.0,0.0,0.0,0.0,0.0,68.36861813533073,71.48602936667479,0.0,0.0,0.0,0.0,0.0,14.70317480217484,51.65662762106701,0.0,0.0,0.0,0.0,0.0,0.5935027092075693,42.8118560717182,0.0,0.0,0.0,0.0,0.0,24.402656569269798,38.72357229922128,0.0,0.0,0.0,0.0,0.0,38.471673787853774,28.550666841610532,0.0,0.0,0.0,0.0,0.0,23.520086578132577,64.19873328312407,0.0,0.0,0.0,0.0,0.0,54.4055747635129,103.18640435806849,0.0,0.0,0.0,0.0,0.0,17.814973369123262,79.34267687564783,0.0,0.0,0.0,0.0,0.0,6.341053586943179,132.38718064017172,0.0,0.0,0.0,0.0,0.0,113.87591239032405
30,12.675309006977601,6.172466991855134,0.0,0.0,0.0,0.0,0.0,10.301505491808815,0.0,0.0,0.0,0.0,0.0,1.0261767666184587,3.448674054652898,0.0,0.0,0.0,0.0,0.0,0.9899150886634732,17.154275617735088,0.0,0.0,0.0,0.0,0.0,1.9695030652430823,10.114124234624875,0.0,0.0,0.0,0.0,0.0,1.7440243500088,65.39975511844139,0.0,0.0,0.0,0.0,0.0,132.66864683280104,36.9067595061409,0.0,0.0,0.0,0.0,0.0,5.243698048764058,102.61609751512819,0.0,0.0,0.0,0.0,0.0,1.7571599293720552,63.97964143889308,0.0,0.0,0.0,0.0,0.0,20.92766354958345,69.7417589412299,0.0,0.0,0.0,0.0,0.0,19.004620251829525,39.527051957692905,0.0,0.0,0.0,0.0,0.0,33.3697151418318,23.638724228829304,0.0,0.0,0.0,0.0,0.0,4.326704380958706,19.1855875020756,0.0,0.0,0.0,0.0,0.0,3.5089012512234006,78.6145920466571,0.0,0.0,0.0,0.0,0.0,37.749916972203046,107.33708708988188,0.0,0.0,0.0,0.0,0.0,9.39220045625242,75.28702782235405,0.0,0.0,0.0,0.0,0.0,11.169115342846917,58.05267446972645,0.0,0.0,0.0,0.0,0.0,56.064183115262175
31,3.222455178263502,16.667085080833395,0.0,0.0,0.0,0.0,0.0,6.778436136951626,0.0,0.0,0.0,0.0,0.0,2.2855905499358005,4.387508739993745,0.0,0.0,0.0,0.0,0.0,0.6999458226782912,10.034994248212476,0.0,0.0,0.0,0.0,0.0,3.786190130334079,9.47054350258416,0.0,0.0,0.0,0.0,0.0,0.7372870176318669,200.81300342092086,0.0,0.0,0.0,0.0,0.0,8.54532544120267,28.230889253863378,0.0,0.0,0.0,0.0,0.0,3.0988937166140635,61.70302105846557,0.0,0.0,0.0,0.0,0.0,7.3880410912749515,66.21664352716878,0.0,0.0,0.0,0.0,0.0,0.1439520908695844,71.34990522712718,0.0,0.0,0.0,0.0,0.0,45.092452118298496,40.0537359885396,0.0,0.0,0.0,0.0,0.0,12.823157755538537,32.24860033273074,0.0,0.0,0.0,0.0,0.0,11.708280750717185,17.95495859110539,0.0,0.0,0.0,0.0,0.0,6.7281834609225815,68.28177589325851,0.0,0.0,0.0,0.0,0.0,1.070363769724923,146.4125441729914,0.0,0.0,0.0,0.0,0.0,206.7341944326246,58.051536761332066,0.0,0.0,0.0,0.0,0.0,192.77573405973524,76.69016333712588,0.0,0.0,0.0,0.0,0.0,20.171836331468448
32,4.211354822691682,16.428145289614562,0.0,0.0,0.0,0.0,0.0,6.427261485699497,0.0,0.0,0.0,0.0,0.0,0.5921652512745659,10.995466282003848,0.0,0.0,0.0,0.0,0.0,1.7712451924980428,5.141335917315953,0.0,0.0,0.0,0.0,0.0,4.06709299685593,2.3147041515776343,0.0,0.0,0.0,0.0,0.0,1.239385997934089,89.45806962337147,0.0,0.0,0.0,0.0,0.0,23.2788408748117,36.712967180405315,0.0,0.0,0.0,0.0,0.0,2.621537833409457,64.94392236451247,0.0,0.0,0.0,0.0,0.0,9.04787930697628,65.5865335806443,0.0,0.0,0.0,0.0,0.0,4.6950622734454255,61.93161217300125,0.0,0.0,0.0,0.0,0.0,2.164041910895852,40.25468787691877,0.0,0.0,0.0,0.0,0.0,23.01741139807674,48.4904683480793,0.0,0.0,0.0,0.0,0.0,8.279136962347264,16.508372427374734,0.0,0.0,0.0,0.0,0.0,19.628575276863092,65.7996055780366,0.0,0.0,0.0,0.0,0.0,12.8534778843163,102.31169484139218,0.0,0.0,0.0,0.0,0.0,8.754935091787187,72.98092346954112,0.0,0.0,0.0,0.0,0.0,41.657180721438834,81.67511597009351,0.0,0.0,0.0,0.0,0.0,17.372862232557228
33,2.778735941832471,4.875437846446683,0.0,0.0,0.0,0.0,0.0,4.19280790866125,0.0,0.0,0.0,0.0,0.0,0.14295353737184943,1.9694482937041597,0.0,0.0,0.0,0.0,0.0,1.0537967756377218,14.047305109119256,0.0,0.0,0.0,0.0,0.0,7.997034051443484,12.934857318929456,0.0,0.0,0.0,0.0,0.0,0.5159107124610557,58.95794680139785,0.0,0.0,0.0,0.0,0.0,11.131296604244922,33.585069775427044,0.0,0.0,0.0,0.0,0.0,6.4518194537998195,82.82059634849998,0.0,0.0,0.0,0.0,0.0,13.555256966528153,58.83849104806184,0.0,0.0,0.0,0.0,0.0,19.25198614261571,60.15791382677398,0.0,0.0,0.0,0.0,0.0,11.274651516719763,42.02998022812263,0.0,0.0,0.0,0.0,0.0,15.743439854021066,32.34074445630743,0.0,0.0,0.0,0.0,0.0,5.469699568207559,24.170750049866957,0.0,0.0,0.0,0.0,0.0,58.112832656632314,54.41278495876411,0.0,0.0,0.0,0.0,0.0,5.430997428221126,112.10682464471104,0.0,0.0,0.0,0.0,0.0,14.255213091866088,70.20758461232421,0.0,0.0,0.0,0.0,0.0,19.350474862703,49.92134253007195,0.0,0.0,0.0,0.0,0.0,4.256043817503439
34,11.22476943177972,10.111816971032102,0.0,0.0,0.0,0.0,0.0,2.0078959715444,0.0,0.0,0.0,0.0,0.0,0.4172482478403461,3.9692267817305833,0.0,0.0,0.0,0.0,0.0,7.744570296663757,10.819433834360355,0.0,0.0,0.0,0.0,0.0,5.06158641898431,1.6427956928901728,0.0,0.0,0.0,0.0,0.0,1.2340814208116828,30.859975495626884,0.0,0.0,0.0,0.0,0.0,14.948512373221595,28.57520528924328,0.0,0.0,0.0,0.0,0.0,9.356184656036667,57.38377839677066,0.0,0.0,0.0,0.0,0.0,17.10274801662504,62.16688980362295,0.0,0.0,0.0,0.0,0.0,8.155840030158005,78.67863873063916,0.0,0.0,0.0,0.0,0.0,0.7792681465302563,48.54828676654112,0.0,0.0,0.0,0.0,0.0,25.817124195043196,23.819875830406104,0.0,0.0,0.0,0.0,0.0,9.562975049216094,22.939161282648975,0.0,0.0,0.0,0.0,0.0,7.331680871569925,55.02869996176978,0.0,0.0,0.0,0.0,0.0,4.474659368095376,100.65558878405,0.0,0.0,0.0,0.0,0.0,18.69015974957158,86.0576274755897,0.0,0.0,0.0,0.0,0.0,36.0653981393608,41.284749717641354,0.0,0.0,0.0,0.0,0.0,26.510177184463483
35,0.16499096410705882,5.759947659537893,0.0,0.0,0.0,0.0,0.0,2.131981389813967,0.0,0.0,0.0,0.0,0.0,1.6434765791371932,36.53655489929479,0.0,0.0,0.0,0.0,0.0,0.34732577182019486,6.1465641232303865,0.0,0.0,0.0,0.0,0.0,1.4792195999605122,1.5177264837060842,0.0,0.0,0.0,0.0,0.0,1.1344262542506027,95.62031197961663,0.0,0.0,0.0,0.0,0.0,20.927890224783585,33.25451179142189,0.0,0.0,0.0,0.0,0.0,2.8841938111677043,70.01062156155216,0.0,0.0,0.0,0.0,0.0,13.452432808746021,82.83222154318771,0.0,0.0,0.0,0.0,0.0,45.17390771619704,137.2971327417508,0.0,0.0,0.0,0.0,0.0,72.83424847440912,49.0202101475949,0.0,0.0,0.0,0.0,0.0,29.289639273916617,29.19861160774962,0.0,0.0,0.0,0.0,0.0,8.332121610702805,29.624997937012974,0.0,0.0,0.0,0.0,0.0,23.762249632534676,103.65342944800648,0.0,0.0,0.0,0.0,0.0,4.090351062113261,131.356926516125,0.0,0.0,0.0,0.0,0.0,19.936606507977764,62.75613035646124,0.0,0.0,0.0,0.0,0.0,14.460850258033881,64.64127592828342,0.0,0.0,0.0,0.0,0.0,96.94885644294207
36,9.123062105487802,5.3712695062963,0.0,0.0,0.0,0.0,0.0,2.567361387895911,0.0,0.0,0.0,0.0,0.0,11.297345500111684,3.7639652724744694,0.0,0.0,0.0,0.0,0.0,6.258824229955512,12.042258218241775,0.0,0.0,0.0,0.0,0.0,3.7400631617945295,3.1271043921801995,0.0,0.0,0.0,0.0,0.0,4.162534673395866,103.0184309354943,0.0,0.0,0.0,0.0,0.0,57.92412822332272,48.35234815543163,0.0,0.0,0.0,0.0,0.0,43.129034229023496,62.43002736045799,0.0,0.0,0.0,0.0,0.0,4.986389300268037,117.88737399524042,0.0,0.0,0.0,0.0,0.0,71.2707350862433,85.91111723393861,0.0,0.0,0.0,0.0,0.0,2.2512976233856525,142.49755455075538,0.0,0.0,0.0,0.0,0.0,51.37493031914462,48.92782515941145,0.0,0.0,0.0,0.0,0.0,78.66410719955479,38.75324891869942,0.0,0.0,0.0,0.0,0.0,119.89126018551038,90.34502473644247,0.0,0.0,0.0,0.0,0.0,146.45621929536136,162.06255766664452,0.0,0.0,0.0,0.0,0.0,17.317886584700986,53.87579630932804,0.0,0.0,0.0,0.0,0.0,8.150553789980954,171.09841573545455,0.0,0.0,0.0,0.0,0.0,43.90053628990463
37,0.22408402635836802,8.03275326026033,0.0,0.0,0.0,0.0,0.0,2.7775153789660454,0.0,0.0,0.0,0.0,0.0,1.0679079074602729,2.267267494864171,0.0,0.0,0.0,0.0,0.0,1.1164463441241774,5.914268134298797,0.0,0.0,0.0,0.0,0.0,1.9990241669392443,14.149492223543039,0.0,0.0,0.0,0.0,0.0,15.426611510217695,26.75301989216141,0.0,0.0,0.0,0.0,0.0,27.411933257567608,29.78657853138334,0.0,0.0,0.0,0.0,0.0,13.173337577534653,109.52985207189293,0.0,0.0,0.0,0.0,0.0,64.94378252144845,60.83400632839721,0.0,0.0,0.0,0.0,0.0,1.3322368230392811,57.71228345683203,0.0,0.0,0.0,0.0,0.0,23.565706432327822,54.11610317225841,0.0,0.0,0.0,0.0,0.0,55.01180104106512,33.826354643610415,0.0,0.0,0.0,0.0,0.0,9.10919234532755,34.57789715997034,0.0,0.0,0.0,0.0,0.0,7.224312123916374,54.579390997305595,0.0,0.0,0.0,0.0,0.0,15.563169631946487,120.23047641691312,0.0,0.0,0.0,0.0,0.0,34.36000255129504,83.12896401758864,0.0,0.0,0.0,0.0,0.0,82.18559654037921,79.26518793043097,0.0,0.0,0.0,0.0,0.0,14.930277176384031
38,0.26321822444601933,11.617590641618916,0.0,0.0,0.0,0.0,0.0,7.062062416772895,0.0,0.0,0.0,0.0,0.0,5.750835067234292,9.273409814924413,0.0,0.0,0.0,0.0,0.0,11.873491918721665,7.827736414988802,0.0,0.0,0.0,0.0,0.0,3.9093728958413663,12.599964532326762,0.0,0.0,0.0,0.0,0.0,7.7695464560827885,37.687048527813474,0.0,0.0,0.0,0.0,0.0,15.599832380720159,31.4980306793559,0.0,0.0,0.0,0.0,0.0,20.278528051452707,56.22506841583641,0.0,0.0,0.0,0.0,0.0,15.136761127835845,62.394866150587106,0.0,0.0,0.0,0.0,0.0,0.7968953757859144,68.6432276071895,0.0,0.0,0.0,0.0,0.0,0.33363128348966875,73.32339228091499,0.0,0.0,0.0,0.0,0.0,5.639146536377163,29.041131688898645,0.0,0.0,0.0,0.0,0.0,3.742140704475992,20.262066781058355,0.0,0.0,0.0,0.0,0.0,6.377874432988948,60.46142464412974,0.0,0.0,0.0,0.0,0.0,11.903337649188657,110.13620957370492,0.0,0.0,0.0,0.0,0.0,46.31453938263449,157.21186736660604,0.0,0.0,0.0,0.0,0.0,3.99302664158595,57.06070706047326,0.0,0.0,0.0,0.0,0.0,8.898435084468884
39,8.603680334985887,52.11403278679205,0.0,0.0,0.0,0.0,0.0,17.308573693150223,0.0,0.0,0.0,0.0,0.0,8.872206299579682,4.480130045478404,0.0,0.0,0.0,0.0,0.0,0.3626217140684915,14.748528615208302,0.0,0.0,0.0,0.0,0.0,2.335147961141858,30.468243340965465,0.0,0.0,0.0,0.0,0.0,3.1126908039560175,37.67840945529585,0.0,0.0,0.0,0.0,0.0,28.047331886447427,35.300254753572446,0.0,0.0,0.0,0.0,0.0,17.341497597539274,65.56024445126464,0.0,0.0,0.0,0.0,0.0,0.604087160208225,63.91106160497385,0.0,0.0,0.0,0.0,0.0,0.7211116611603624,80.09049203318604,0.0,0.0,0.0,0.0,0.0,7.525210413349873,46.919275593979876,0.0,0.0,0.0,0.0,0.0,8.249862923024295,26.00890813096997,0.0,0.0,0.0,0.0,0.0,14.235904215971818,25.268067900334817,0.0,0.0,0.0,0.0,0.0,26.258483417181473,66.21761095620002,0.0,0.0,0.0,0.0,0.0,20.15543566882225,253.3641722436023,0.0,0.0,0.0,0.0,0.0,63.25381339578944,108.5304164920567,0.0,0.0,0.0,0.0,0.0,14.282500295324857,42.88307527897484,0.0,0.0,0.0,0.0,0.0,10.754467001204741
