,DUP16p11_2,DUP16p11_2,DUP16p11_2,ADHD,ADHD,ADHD
87,2.1496470184503235e-05,0.8369868720366535,50.0,0.5546227701577315,62.93103448275862,6.458785018041528e-05
88,1.4124503005735099e-05,0.83006353484683,50.0,0.5806926713825002,62.93103448275862,4.558589782385196e-05
89,8.822762118861419e-06,0.8131531838102541,50.0,0.5575657636085569,62.93103448275862,8.850800560937981e-06
90,1.1757847765357478e-05,0.8599943362171938,50.0,0.5471404723388025,62.93103448275862,3.442541735199222e-05
91,2.125005720022149e-05,0.8006989683833811,50.0,0.5652951449596675,63.793103448275865,0.0002633080271850742
92,7.99002123621634e-06,0.7685436436023834,50.0,0.5492407886016235,62.93103448275862,0.0001535927073746236
93,2.6619949453893513e-06,0.8212068924564611,50.0,0.5810561058377142,62.93103448275862,2.7129444217969953e-06
94,1.6322305236366602e-05,0.8691084696174896,50.0,0.5588817305205785,62.93103448275862,5.8658165683870533e-05
95,4.103869160979797e-06,0.8378944272884076,50.0,0.5463300242134704,62.93103448275862,2.2373700126074057e-06
96,9.572814421631204e-06,0.7891416629132666,50.0,0.5913903199963689,62.93103448275862,3.921173744612951e-06
97,7.1576132485999565e-06,0.9909001556966227,50.0,0.569830870637696,62.93103448275862,2.950927493487031e-05
98,2.0549020481990252e-05,0.8333036157862498,50.0,0.5652286035523602,62.93103448275862,7.891181717807344e-05
99,1.0123876806327767e-05,0.8175456178823298,50.0,0.5782126918919438,62.93103448275862,5.887615445349403e-05
