,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
41,0.0004057194006048861,4.987754703079175,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,1.286530954662205,54.54545454545454,0.9583333333333333,0.25,0.5,0.1666666716337204,0.5887681976705615,1.502829599149355,45.45454545454545,0.45833333333333337,0.4000000059604645,0.5,0.3333333432674408,0.0002276563893386664,1.5756316440734273,60.0,0.6875,0.619047611951828,0.6333333551883698,0.625,0.020033455836618624,1.1417996041862553,62.5,0.625,0.6666666865348816,0.6000000238418579,0.75,0.06354122428729271,1.5673557590271043,50.0,0.5333333333333333,0.5,0.6666666865348816,0.4000000059604645,0.5515347312569945,0.66118393132969,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0006027050879263949,3.2272928552926454,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.00019230455976598107,5.572176063809006,0.0,0.25,0.0,0.0,0.0,0.00026565500661029066,2.4431047570933626,37.5,0.3125,0.2857142686843872,0.3333333432674408,0.25,0.001185229144111575,3.194919399420622,50.0,0.45,0.3333333432674408,0.5,0.25,0.007174968116190939,1.4772673711214142,40.0,0.6428571428571428,0.0,0.0,0.0,0.004695575450604441,1.2920174460446265,70.0,0.7166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.11891125563119677
42,0.0026938109604756695,4.3964371296767055,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,2.377429706483687,45.45454545454545,0.75,0.1428571492433548,0.5,0.0833333358168602,0.01903500728654517,2.2130211178430654,54.54545454545454,0.46875,0.0,0.0,0.0,0.0007106806888190444,1.7827929997828313,73.33333333333333,0.7333333333333334,0.6857143044471741,1.0,0.533333346247673,0.001520775135419299,1.6946941181415194,50.0,0.625,0.3333333432674408,0.5,0.25,0.09862491614545228,3.1976011719564843,37.5,0.4,0.0,0.0,0.0,0.02295931208850488,0.5959641520219983,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0006333209561729257,2.3472998338836613,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.0005938027119604887,5.228603747870434,33.33333333333333,0.25,0.0,0.0,0.0,4.470283050657131e-05,2.987012930544345,37.5,0.375,0.5454545021057129,0.4285714328289032,0.75,0.0004964298303029993,2.9073701276503394,50.0,0.6166666666666667,0.20000000298023224,0.25,0.1666666716337204,0.001680776529777279,1.2689789308691217,80.0,0.5416666666666667,0.0,0.0,0.0,0.011392812129736621,1.034334978959216,70.0,0.75,0.2857142984867096,0.5,0.20000000298023224,0.0027404835556812564
43,8.982461577504665e-05,4.464858758818673,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,1.7576329114335196,45.45454545454545,0.9166666666666667,0.1428571492433548,0.5,0.0833333358168602,0.5444982630209024,1.507684338832374,45.45454545454545,0.4375,0.4761904776096344,0.4166666716337204,0.625,2.6347062775642236,1.7211138093085039,73.33333333333333,0.6833333333333333,0.625,1.0,0.46666668355464935,0.001041850247064328,1.8574912480701828,62.5,0.625,0.4000000059604645,1.0,0.25,0.024726027929988802,2.9888275813307352,25.0,0.4666666666666667,0.0,0.0,0.0,0.005856960409634542,0.32497889920819273,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0010380367854301348,2.9938601126985556,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.06887923516919535,5.213843830783448,22.22222222222222,0.25,0.0,0.0,0.0,0.002458502770456169,3.6553497511602098,37.5,0.4375,0.5454545021057129,0.4285714328289032,0.75,0.0016621508850777388,2.649497243692145,60.0,0.41666666666666663,0.25,0.3333333432674408,0.20000000298023224,0.000788335703323366,1.8639737524852957,40.0,0.6428571428571428,0.0,0.0,0.0,0.0059434157209941815,0.4575958043783671,80.0,1.0,0.8333333432674408,1.0,0.75,0.00014887178181721008
44,3.243895912576839e-05,4.444866979403094,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,1.278126270573936,54.54545454545454,0.65625,0.4000000059604645,0.5,0.3333333432674408,0.0022674211172160614,1.8155551915027224,45.45454545454545,0.25,0.25,0.25,0.25,0.14079690086962962,1.7369583006022447,60.0,0.6833333333333333,0.5666667073965073,0.5666666775941849,0.5666666775941849,0.5153902553543322,1.883212250433993,50.0,0.625,0.3333333432674408,0.5,0.25,0.010675611293896022,1.4987863505878045,50.0,0.5333333333333333,0.5,0.6666666865348816,0.4000000059604645,0.00038033612165364354,0.09636002829221403,100.0,1.0,1.0,1.0,1.0,0.024684415295159686,2.8301740808519007,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.0005032819992473628,5.184710127032994,33.33333333333333,0.25,0.0,0.0,0.0,0.007977399810922981,2.8247173462536046,37.5,0.375,0.444444477558136,0.4000000059604645,0.5,0.00017316977134711035,2.720570681885391,60.0,0.71875,0.2857142686843872,0.3333333432674408,0.25,0.0011206224953087974,2.5888033063417617,40.0,0.21428571428571427,0.3333333432674408,0.25,0.5,0.003396409124668773,0.9279362837053735,70.0,0.96875,0.3333333432674408,0.5,0.25,0.08052954792781365
45,7.239704749522505e-06,4.5009086309203274,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.5732024708208681,72.72727272727273,1.0,0.7115384638309479,0.5952381044626236,1.0,0.00030353437616044535,1.94089975120689,45.45454545454545,0.7333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.03095690263030602,3.2336307963319597,46.666666666666664,0.6666666666666667,0.5833333432674408,0.5,0.75,0.0013148418541739434,1.3935793412031865,50.0,0.5625,0.6000000238418579,0.5,0.75,0.015272664491190678,2.6337587446251445,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.0004278744250256505,0.41713976211318005,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.0002207940313258624,6.126484869187659,57.14285714285714,0.75,0.0,0.0,0.0,6.83600859095288e-05,5.596941577998,22.22222222222222,0.25,0.0,0.0,0.0,1.1763389779298924e-05,2.7906964346278094,62.5,0.3125,0.4000000059604645,1.0,0.25,0.00013683052144397966,3.112540150292367,50.0,0.28125,0.25,0.25,0.25,0.1778423934711449,1.7128564424733537,50.0,0.41666666666666663,0.1666666716337204,0.125,0.25,0.0020409464072138023,2.5762625081626065,70.0,0.875,0.8636363744735718,0.7857142984867096,1.0,0.000370072917945641
46,2.193150796901952e-05,4.884825570948529,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,1.0268157001716818,72.72727272727273,0.75,0.8636363744735718,0.7857142984867096,1.0,3.2340037087002e-06,2.409149474985004,45.45454545454545,0.45,0.6222222447395325,0.5000000149011612,0.8333333432674408,0.0005214396088724768,2.227264693895819,53.333333333333336,0.6979166666666667,0.6060605943202972,0.7142857164144516,0.625,0.0006612777644721591,1.3407207470492564,50.0,0.625,0.5,0.5,0.5,0.0054939492854441715,2.237647444358431,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.004918828979080192,0.07191280112321725,100.0,1.0,1.0,1.0,1.0,7.978792325392644e-06,5.075120992888201,57.14285714285714,0.75,0.0,0.0,0.0,0.011556648585738467,5.994704854067631,11.11111111111111,0.25,0.0,0.0,0.0,0.00024180892669214532,2.860560508441996,62.5,0.375,0.4000000059604645,1.0,0.25,0.014251591564325811,2.7286423912682545,40.0,0.5833333333333333,0.25,0.20000000298023224,0.3333333432674408,0.06728547970523949,1.4326314755065535,50.0,0.3333333333333333,0.0,0.0,0.0,0.000642045100901438,0.4496786425637921,80.0,0.6833333333333333,0.875,0.800000011920929,1.0,0.00021159452039172017
47,0.0006213875162389299,4.441923818177133,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.7243409813764958,72.72727272727273,1.0,0.7083333432674408,1.0,0.550000011920929,0.7872059072873316,1.5104877128157197,54.54545454545454,0.5833333333333333,0.5833333432674408,0.7000000029802322,0.5833333432674408,0.00969963637424229,2.3569795418625206,53.333333333333336,0.6875,0.5833333432674408,0.550000011920929,0.625,0.0004788189051666753,1.5926326351154731,62.5,0.5625,0.6666666865348816,0.6000000238418579,0.75,0.005711984433950184,1.7254487008801493,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0011577385879574034,0.04468007525524773,100.0,1.0,1.0,1.0,1.0,0.03646871077449599,3.7842205540056826,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.14610337385520086,5.553065175844066,33.33333333333333,0.25,0.0,0.0,0.0,0.00015221058221498036,2.460405182836422,50.0,0.375,0.3333333432674408,0.5,0.25,0.00046751567838825025,2.885025204119016,60.0,0.75,0.6666666716337204,0.75,0.625,0.00041655841559627065,2.342658492259118,50.0,0.45833333333333337,0.1666666716337204,0.125,0.25,0.0006624292006920818,0.4517559823029321,90.0,0.6833333333333333,0.4545454680919647,0.4166666567325592,0.5,0.00031712070827671316
48,2.5546878615887045e-05,4.306200894503851,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.6840209397632026,72.72727272727273,0.9166666666666667,0.761904776096344,0.625,1.0,0.000954161024389282,2.656037100708657,45.45454545454545,0.6333333333333333,0.0,0.0,0.0,0.003737520918681353,2.9642663463644423,53.333333333333336,0.6875,0.6136363744735718,0.5357142984867096,0.75,0.00695665496689733,1.4692277681134323,37.5,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.017183185948689953,1.8717875942534279,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.004665761699004764,0.46926227742056054,66.66666666666666,1.0,0.75,0.6000000238418579,1.0,1.0327115750387033e-05,5.2768743826990185,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.009004306380577367,5.420524368029461,44.44444444444444,0.25,0.0,0.0,0.0,8.371116199596543e-05,1.9168488221638753,62.5,0.4375,0.5714285373687744,0.6666666865348816,0.5,0.0006339387978721489,3.0256413473657013,40.0,0.78125,0.4761904776096344,0.4166666716337204,0.625,0.00046121789845483753,2.1192464369896067,40.0,0.41666666666666663,0.0,0.0,0.0,0.007747920112062849,0.7289622866209224,70.0,0.65,0.7857142686843872,0.75,0.8333333432674408,0.008938562502054307
49,9.66556470703555e-06,4.137867680818074,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.7596687547979829,72.72727272727273,0.9333333333333333,0.7857142984867096,1.0,0.7000000029802322,0.0014432997453567291,1.7990489801325564,63.63636363636363,0.41666666666666663,0.6666666716337204,0.625,0.75,3.444068231817319e-05,2.5126367941788215,53.333333333333336,0.65625,0.5857142806053162,0.5833333432674408,0.625,0.00036796959860624996,2.2480128512288147,50.0,0.5,0.3333333432674408,0.5,0.25,0.0039461504254878965,1.7087727863324362,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0061699945442989885,0.07028776820493547,100.0,1.0,1.0,1.0,1.0,0.0008521443996035537,3.4552841774361105,57.14285714285714,0.8333333333333334,0.4000000059604645,0.5,0.3333333432674408,0.00016010412021154555,6.090389334771357,22.22222222222222,0.25,0.0,0.0,0.0,0.0005273517160337306,2.30548962223052,37.5,0.4375,0.444444477558136,0.4000000059604645,0.5,5.4417889050894635e-05,2.8399788008317115,60.0,0.65625,0.6666666716337204,0.75,0.625,0.00043375277880272216,1.4595580208577872,80.0,0.41666666666666663,0.0,0.0,0.0,0.0004197162078492491,0.534940457826041,80.0,0.96875,0.875,0.875,0.875,0.0001180958312496371
50,6.597759190718105e-05,4.726475618015477,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.440553079436552,72.72727272727273,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.002614097649024426,2.318508479091424,54.54545454545454,0.7,0.722222238779068,0.6666666716337204,0.8333333432674408,0.0016998053572618338,2.123858999029496,60.0,0.65625,0.619047611951828,0.6333333551883698,0.625,0.0015749526107819319,2.461189800845006,50.0,0.5625,0.3333333432674408,0.5,0.25,0.002347989949790197,3.369782076765804,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.0078063123285737395,0.12752261427524933,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0007395559362557662,3.865095609442025,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.008901997415335499,7.697733749363394,0.0,0.25,0.0,0.0,0.0,2.9150966035153642e-05,2.5848445405398826,37.5,0.375,0.2857142686843872,0.3333333432674408,0.25,0.0001675875856158936,2.911029012079293,40.0,0.71875,0.4761904776096344,0.4166666716337204,0.625,0.0012171850520604841,1.3068437903579888,80.0,0.45833333333333337,0.0,0.0,0.0,0.0017049343953621484,0.8044538201488276,70.0,0.6833333333333333,0.7857142686843872,0.75,0.8333333432674408,3.953018928938216e-05
51,9.255957233742166e-05,4.739317497320992,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.6514624612325595,81.81818181818183,0.6875,0.8333333432674408,1.0,0.75,0.024846991968071098,1.8924937942132694,63.63636363636363,0.5833333333333333,0.6857143044471741,0.7000000029802322,0.8333333432674408,0.0004393624386581136,2.270223666633469,80.0,0.7666666666666666,0.7750000059604645,1.0,0.6333333551883698,0.0009222110554955558,2.9145788273630844,62.5,0.625,0.4000000059604645,1.0,0.25,0.000116977093400924,1.6296431163254004,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.0011379541158952377,0.04737816913770062,100.0,1.0,1.0,1.0,1.0,5.948266094997272e-05,3.8506319409836833,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.00013404052369216232,5.76415490923032,22.22222222222222,0.25,0.0,0.0,0.0,5.729690661616899e-05,2.953944237263335,50.0,0.375,0.5,0.5,0.5,2.7494654175276654e-05,2.9817593614931566,40.0,0.65625,0.625,0.625,0.625,0.00010086411209865844,1.4230432901314884,40.0,0.41666666666666663,0.0,0.0,0.0,0.0031833741387120584,0.38501421815825904,80.0,0.96875,0.761904776096344,0.75,0.875,0.0002696134274104067
52,0.00014894651849954702,4.80283902381057,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.3728938849454142,72.72727272727273,1.0,0.7500000298023224,0.8571428656578064,0.75,0.005625782523808125,2.4856397019119103,54.54545454545454,0.55,0.6333333253860474,0.7142857164144516,0.75,0.004786960536050563,2.5853787496407366,53.333333333333336,0.7166666666666667,0.6136363744735718,0.5666666775941849,0.8333333432674408,7.776368955183795e-05,1.6277352662324744,62.5,0.5625,0.6666666865348816,0.6000000238418579,0.75,0.022115657003507237,1.7205040356314942,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0036910880168814922,0.050894591680709915,100.0,1.0,1.0,1.0,1.0,2.9012207732654997e-06,5.298855515555867,57.14285714285714,0.75,0.0,0.0,0.0,0.0009655925781418476,6.263480608072602,22.22222222222222,0.25,0.0,0.0,0.0,0.0012751946518725112,2.529324445651388,37.5,0.375,0.2857142686843872,0.3333333432674408,0.25,0.0009091906515013371,3.0469740637794294,40.0,0.5166666666666666,0.25,0.3333333432674408,0.20000000298023224,0.0043190337797809055,2.586837345485945,40.0,0.21428571428571427,0.3333333432674408,0.25,0.5,0.00033564654237233925,0.8537443474103655,80.0,0.90625,0.9000000059604645,0.8333333432674408,1.0,0.0006319864314438075
53,5.4350208820406015e-05,4.799137142547856,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.848733456642482,81.81818181818183,0.9333333333333333,0.7777778208255768,1.0,0.6500000059604645,0.00011613410568298238,2.0918424849949244,63.63636363636363,0.71875,0.800000011920929,0.75,0.875,0.002094969548324309,2.3324994826089798,53.333333333333336,0.6666666666666666,0.5857142806053162,0.550000011920929,0.6333333551883698,2.1146342698485218e-05,1.8731583458865735,37.5,0.625,0.2857142686843872,0.3333333432674408,0.25,0.0007840106961801129,1.836397824440482,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.00047491077718957034,0.21194492220866754,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,5.549517522599899e-06,4.491067673392442,42.857142857142854,0.75,0.0,0.0,0.0,9.535497224065616e-05,6.047800721572813,22.22222222222222,0.25,0.0,0.0,0.0,3.0912302817986864e-05,3.1161890286182956,37.5,0.375,0.444444477558136,0.4000000059604645,0.5,0.028102382512822852,2.958926964224899,40.0,0.48333333333333334,0.222222238779068,0.25,0.20000000298023224,0.00022631943264212156,2.0360664385574068,40.0,0.45833333333333337,0.0,0.0,0.0,0.0013016859594554694,0.4420109835459189,80.0,0.9375,0.875,0.875,0.875,0.00010351840455846714
54,2.1329917331824144e-05,4.898949146672068,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.5232010370148834,81.81818181818183,0.9583333333333333,0.9000000059604645,1.0,0.8333333432674408,1.8816757479287472e-05,1.997195310776515,54.54545454545454,0.41666666666666663,0.5666666775941849,0.625,0.5833333432674408,3.602655264120435e-05,2.296582367835618,60.0,0.6,0.5873016119003296,0.625,0.5666666775941849,5.3456392335924956e-05,2.1343657598281864,37.5,0.625,0.2857142686843872,0.3333333432674408,0.25,0.00036225496033930683,2.2645549893793806,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.0020026710167869717,0.3425031154408276,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,3.312219073889489e-06,4.02420155872135,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,3.700965638902597e-06,5.712735730207978,44.44444444444444,0.25,0.0,0.0,0.0,7.104838653918158e-05,3.3547163318891555,37.5,0.25,0.2857142686843872,0.3333333432674408,0.25,9.848930670092377e-05,3.0625113288082138,40.0,0.5833333333333333,0.25,0.20000000298023224,0.3333333432674408,4.886270222962342e-05,1.751930853982356,40.0,0.45833333333333337,0.0,0.0,0.0,0.00025254388461097875,0.9973969953589583,70.0,0.96875,0.3333333432674408,0.5,0.25,0.00010881094368389486
55,0.00010534076901908416,4.857049560231596,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.44675412818765087,90.9090909090909,0.65625,0.9285714328289032,1.0,0.875,8.662943656201617e-05,1.9584062057325964,54.54545454545454,0.5166666666666666,0.5833333432674408,0.7000000029802322,0.5833333432674408,0.0001621884219465261,2.327449719096259,60.0,0.7166666666666666,0.619047611951828,0.625,0.6333333551883698,0.00013244753924391997,2.067542365677593,37.5,0.625,0.2857142686843872,0.3333333432674408,0.25,0.0002738345238790585,1.935078105018575,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.0002329843391489308,0.24108953523988155,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0005105220252521222,4.248355846181949,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,2.7353022705608936e-05,5.724962153464343,33.33333333333333,0.25,0.0,0.0,0.0,0.0001414529650548526,3.2741274443044035,37.5,0.375,0.2857142686843872,0.3333333432674408,0.25,0.00011979525684691013,3.162385025143204,40.0,0.71875,0.4761904776096344,0.4166666716337204,0.625,0.0006060949450204688,2.023775566615484,40.0,0.21428571428571427,0.0,0.0,0.0,0.0004327526751331577,0.7253620312242715,80.0,0.96875,0.8333333432674408,1.0,0.75,5.8739250663210655e-05
56,2.817401416313453e-05,4.872064747257036,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.5530629686900335,81.81818181818183,0.75,0.75,1.0,0.6666666716337204,0.00029548436915495887,1.9557704959852964,54.54545454545454,0.55,0.3333333432674408,0.375,0.30000001192092896,0.00020920344787789242,2.30248191051063,60.0,0.7916666666666667,0.6333333551883698,0.625,0.75,0.0002783955876691555,2.1483217423833363,37.5,0.625,0.2857142686843872,0.3333333432674408,0.25,0.0001869104973570772,1.8462400445853835,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.00015236223334043973,0.2060297900511341,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.00020122945464315958,4.174283987478435,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,2.5244178381274935e-05,5.742310413767416,33.33333333333333,0.25,0.0,0.0,0.0,5.113220019695939e-05,3.2946829245949556,37.5,0.375,0.2857142686843872,0.3333333432674408,0.25,9.53132737757587e-06,3.1860991408160704,40.0,0.48333333333333334,0.222222238779068,0.25,0.20000000298023224,0.00010319345839306931,1.9433945835527269,40.0,0.3333333333333333,0.0,0.0,0.0,0.00013964120114299693,0.735208064265878,80.0,0.96875,0.4285714328289032,0.5,0.375,6.698116878220169e-05
57,2.551638733371883e-05,4.86066670820752,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.43484043417128027,90.9090909090909,0.65625,0.9285714328289032,1.0,0.875,0.00020349515047690333,1.9767794088256403,54.54545454545454,0.41666666666666663,0.30000001192092896,0.30000001192092896,0.30000001192092896,5.2417655937690004e-05,2.364631009564909,53.333333333333336,0.6875,0.5857142806053162,0.5833333432674408,0.625,0.0001742035651903349,2.0729546739169655,37.5,0.625,0.2857142686843872,0.3333333432674408,0.25,0.0001875161512277137,1.9369812466641978,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.00020524921295595554,0.20435288601209467,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.00014065623904908282,4.302277848574553,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,9.334483639040686e-05,5.766071184083578,33.33333333333333,0.25,0.0,0.0,0.0,5.25011579854467e-05,3.29389275537621,37.5,0.375,0.2857142686843872,0.3333333432674408,0.25,5.552011585951085e-05,3.219200927837337,40.0,0.71875,0.4761904776096344,0.4166666716337204,0.625,5.089714590536669e-05,2.0020753706095893,40.0,0.6428571428571428,0.0,0.0,0.0,0.00021519474011007906,0.6654467295019895,80.0,0.7166666666666667,0.375,0.5,0.30000001192092896,8.322551037602239e-05
58,2.552090263116298e-05,4.865303779413652,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.44750254328694294,90.9090909090909,0.9,0.944444477558136,1.0,0.9000000059604645,0.00019585249491616363,1.9886360769673375,54.54545454545454,0.5,0.5666666775941849,0.625,0.5833333432674408,0.0002049490276900215,2.341943784892851,60.0,0.7166666666666666,0.619047611951828,0.625,0.6333333551883698,4.013124226261084e-05,2.0889401620508723,37.5,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.00011781204945781416,1.922703065401732,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.00020938889269109685,0.19621197280332003,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,9.326193533407927e-05,4.280970149756958,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,2.784407148407032e-05,5.773681382939452,33.33333333333333,0.25,0.0,0.0,0.0,8.637524841761035e-06,3.3064368936702366,37.5,0.375,0.2857142686843872,0.3333333432674408,0.25,5.53834493138276e-06,3.232389669935215,40.0,0.48333333333333334,0.4761904776096344,0.625,0.4166666716337204,0.00019084829514574885,2.0275411191176698,40.0,0.21428571428571427,0.0,0.0,0.0,2.0098450564055368e-05,0.6366888445559122,80.0,0.9375,0.8333333432674408,1.0,0.75,2.590116089619408e-05
59,5.8495815659327245e-05,4.877061023344764,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.4620621219799899,90.9090909090909,0.9,0.944444477558136,1.0,0.9000000059604645,4.364052584414083e-05,1.989627389267593,54.54545454545454,0.6875,0.722222238779068,0.7000000029802322,0.75,0.00010381623508035514,2.337178497819774,60.0,0.75,0.619047611951828,0.6333333551883698,0.625,3.950473386773297e-05,2.1183807451901604,37.5,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.00019117501608393025,1.9081554080888488,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.00013522913256334973,0.20162456132551096,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,3.93395783638745e-06,4.254072252529283,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,8.76693302608684e-05,5.778386089180601,33.33333333333333,0.25,0.0,0.0,0.0,5.3640359188574515e-05,3.3119330367462605,37.5,0.375,0.2857142686843872,0.3333333432674408,0.25,1.5293009361253144e-05,3.2585322807377084,40.0,0.28125,0.25,0.25,0.25,0.00011164573092814126,2.0234937984914967,40.0,0.21428571428571427,0.0,0.0,0.0,5.98350782839431e-05,0.6561839164062296,80.0,0.7166666666666667,0.75,1.0,0.6666666716337204,2.55219555908322e-05
60,2.031551508371959e-06,4.932438535871822,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.5701917295761124,81.81818181818183,0.9583333333333333,0.4545454680919647,0.5,0.4166666567325592,0.00023660911135666395,1.9803347456783107,54.54545454545454,0.6875,0.722222238779068,0.7000000029802322,0.75,0.0001724451191012323,2.2909397607378903,60.0,0.71875,0.5873016119003296,0.5666666775941849,0.625,8.626038332955293e-05,2.2223212635453153,37.5,0.625,0.2857142686843872,0.3333333432674408,0.25,0.00026892906976415805,1.797656491398681,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,4.2777479018350546e-05,0.22465184721452644,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,1.3899426089325096e-06,4.155926790292768,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.0001085998919974528,5.7691491456263435,33.33333333333333,0.25,0.0,0.0,0.0,9.772289355779774e-05,3.344388551048909,37.5,0.375,0.2857142686843872,0.3333333432674408,0.25,0.0002996090456650533,3.28880157612723,40.0,0.48333333333333334,0.4761904776096344,0.625,0.4166666716337204,0.00019756855407907005,1.994705261037986,40.0,0.3333333333333333,0.0,0.0,0.0,0.00022193900443612095,0.723364372508063,80.0,1.0,0.4285714328289032,0.5,0.375,8.141390984805915e-05
