,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
47,0.0022140263635086746,0.3601185031949489,62.20472440944882,0.832217261904762,0.6254960391670465,0.5294642923399806,0.875,0.18779408990180996,61.702127659574465,0.7047867063492063,0.6710830926895142,0.5850694508602222,0.8252480179071426,0.3269777084382475,0.15428288466792964,77.41935483870968,0.9583333333333334,0.7446428686380386,0.604166679084301,1.0,0.028713663262193892,0.22181327256111294,64.70588235294117,0.7055555555555556,0.766233762105306,0.6904761989911398,0.8888888955116272,0.0008468063973346467,0.2650529410263212,50.0,0.4666666666666667,0.5999999642372131,0.4285714328289032,1.0,0.021500543673957383,0.435989900845353,58.333333333333336,0.8333333333333333,0.6500000059604645,0.5000000149011612,1.0,0.00032611893002833806,0.4882410229057451,42.857142857142854,0.46875,0.3333333432674408,0.5,0.25,0.0008299694094158208,0.07723155786942369,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.3890044814631707,0.22476249359118197,56.52173913043478,0.6173809523809524,0.3911111136277517,0.47444444795449575,0.4111111144224803,0.004191830252520913,0.4124637927433666,56.09756097560976,0.5583333333333333,0.5016354123751322,0.4531746158997218,0.622222234805425,0.005607322991449123
48,0.04333824618564182,0.23443691296361605,74.01574803149606,0.8822916666666668,0.7167388387024403,0.6072916723787785,0.9406250007450581,0.18412922710854576,60.63829787234043,0.6644097222222222,0.5730249024927616,0.6523809557159742,0.5690476248661677,0.3439151035928478,0.04765664982745831,93.54838709677419,0.953125,0.9222222417593002,0.8666666746139526,1.0,0.006635730075076566,0.4590192868948736,76.47058823529412,0.7486111111111112,0.5357142885526022,0.5,0.5833333333333334,0.00016331777794484972,0.22756393328702826,37.5,0.4,0.444444477558136,0.3333333432674408,0.6666666865348816,0.05212939259468479,0.21864639852234902,58.333333333333336,0.7083333333333333,0.6500000059604645,0.5000000149011612,1.0,1.2006158030167153e-05,0.4482011523085931,57.14285714285714,0.37777777777777777,0.2857142984867096,0.5,0.20000000298023224,0.0032856570388666673,0.0353185651137793,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.05978642079713124,0.22719622682737012,64.34782608695652,0.6098015873015873,0.23698412974675495,0.36666666666666664,0.18333333730697632,0.2988318500057523,0.36531600950614784,53.65853658536586,0.5547619047619047,0.4722222288449605,0.4055555611848831,0.6507936616738638,0.1247257483343391
49,0.00018726789189986312,0.1649879272272563,79.52755905511812,0.9036458333333334,0.7385680470615625,0.6688988152891397,0.8833333365619183,0.3389328646158495,57.446808510638306,0.6861607142857142,0.3957672044634819,0.5888888922830423,0.327182545637091,0.00031559190641597027,0.0747181102834909,90.32258064516128,1.0,0.8250000029802322,0.8333333358168602,0.9166666716337204,0.026306354354261624,0.21404069154145566,70.58823529411765,0.5902777777777778,0.7857142885526022,0.8000000019868215,0.8055555621782938,0.0012023682019956306,0.15733336455403957,62.5,0.4,0.4000000059604645,0.5,0.3333333432674408,0.000922662912987215,0.2943379922456078,66.66666666666666,0.6875,0.4000000059604645,0.3333333432674408,0.5,0.0005224894425968263,0.33296699146559977,50.0,0.4888888888888889,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0023053822670994115,0.0155186586566933,100.0,1.0,1.0,1.0,1.0,0.011548375624608273,0.26494194783271513,52.17391304347826,0.6084920634920635,0.33334776560465496,0.37555555800596874,0.36222222646077473,0.30410728723380737,0.5325511706921215,51.21951219512195,0.5375,0.3915343979994456,0.3916666756073634,0.4305555621782939,0.25130939129878305
50,0.00019281776443522011,0.13572354522267346,79.52755905511812,0.8753720238095238,0.6781250108033419,0.6697916695848107,0.7906250040978193,0.189676667845025,63.829787234042556,0.6819940476190478,0.6736589881281058,0.612003975858291,0.8201388890544573,0.24546758508101582,0.06952641786936331,90.32258064516128,0.96875,0.6388889104127884,0.7000000029802322,0.625,0.00020202959346440536,0.2609591315579101,58.82352941176471,0.7333333333333334,0.43290044864018756,0.35555556416511536,0.600000003973643,0.02096732154857828,0.14663904049256862,50.0,0.5333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.006002956683848804,0.49612805918197117,58.333333333333336,0.9333333333333333,0.5833333432674408,0.4166666716337204,1.0,0.00032734397028248653,0.2770694917361652,64.28571428571429,0.5,0.6607142984867096,0.800000011920929,0.7000000029802322,0.0027030039823062323,0.10225391059529286,57.14285714285714,1.0,0.5714285969734192,0.4000000059604645,1.0,0.24334482559737305,0.2917823572443608,66.08695652173913,0.5747222222222222,0.10444444616635641,0.2,0.07222222288449605,1.6029990368344962,0.4363267918129642,53.65853658536586,0.5527777777777778,0.4333333373069763,0.3936507999897003,0.5305555611848831,0.24500115131374622
51,0.6496050406723786,0.12383180857500982,81.10236220472441,0.8679687500000001,0.7421130947768688,0.8437500018626451,0.7000000020489097,0.18589317427118132,67.02127659574468,0.6843750000000001,0.6070947634677092,0.644444448252519,0.5937500037252903,0.0037445649665352894,0.08269737162005471,87.09677419354838,0.9642857142857143,0.6375000029802322,0.6666666716337204,0.6500000059604645,0.009477839089401035,0.24077046714728687,70.58823529411765,0.7083333333333334,0.5079365173975626,0.5333333412806193,0.5,0.0028109953720238962,0.13317703657175126,62.5,0.4666666666666667,0.4000000059604645,0.5,0.3333333432674408,0.19305050768681922,0.46043712740846293,58.333333333333336,0.9583333333333333,0.6190476417541504,0.45000000298023224,1.0,2.140785011261423e-05,0.24457373157679183,50.0,0.5,0.5250000059604645,0.6666666716337204,0.4333333447575569,0.21028267835779937,0.018282297588086898,100.0,1.0,1.0,1.0,1.0,0.057247501935337806,0.19718820226118047,62.60869565217392,0.6186904761904761,0.1792592614889145,0.2444444477558136,0.20833333532015483,0.5389440892003207,0.6258243276611493,56.09756097560976,0.5583333333333333,0.47499999900658924,0.4630952427784602,0.5583333373069763,0.0004898519724375323
52,2.8572821418061005e-05,0.2505710573592052,74.01574803149606,0.7916666666666667,0.7022474221885204,0.5935267936438322,0.890625,0.25461935385089146,63.297872340425535,0.7105902777777776,0.6637677351633707,0.6264881025999784,0.7713293706377348,1.9318390400012373,0.11891122736711736,87.09677419354838,0.95,0.8125,0.7333333417773247,1.0,0.030297907711057535,0.26923513939838956,64.70588235294117,0.7166666666666667,0.7662337819735209,0.6888888974984487,0.9333333373069763,0.000549629872697665,0.15303680015281004,50.0,0.6,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.10155147036864501,0.35000995016735487,66.66666666666666,0.9666666666666667,0.625,0.46666668355464935,1.0,0.00021068172100319156,0.22702852211735156,57.14285714285714,0.65625,0.625,0.625,0.625,0.00032446785309473645,0.025740472791316107,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.1586410685476333,0.2766445616845229,61.73913043478261,0.5607142857142857,0.30317460695902504,0.4566666672627131,0.312222225467364,0.004454011802764624,0.45225726294899904,53.65853658536586,0.5103174603174603,0.6063492149114609,0.535714291036129,0.833333338300387,0.24245496808371042
53,9.884598374516808e-05,0.21965040249880444,73.22834645669292,0.8604166666666667,0.7132981736212969,0.6144345384091139,0.8854166679084301,0.16143467552991722,69.14893617021278,0.7018105158730159,0.7209085151553154,0.6986111166576544,0.7999007987479368,0.12850810329072462,0.09870861268142142,90.32258064516128,0.9486607142857143,0.8541666716337204,0.8125,0.9375,0.0002852867348177624,0.27479675888936006,58.82352941176471,0.6555555555555556,0.4222222367922465,0.36666667461395264,0.5333333412806193,0.15465511273618554,0.16775269963947148,37.5,0.6,0.444444477558136,0.3333333432674408,0.6666666865348816,0.000420388546922509,0.42500832820656154,58.333333333333336,1.0,0.6500000059604645,0.5000000149011612,1.0,0.00045332848241701537,0.4487889592064981,50.0,0.45833333333333337,0.25,0.5,0.1666666716337204,8.470902192371807e-05,0.047781888503530844,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.06665199151836147,0.2548826407317129,58.26086956521739,0.540873015873016,0.3142328103383382,0.3555555582046509,0.3311111162106196,0.45997571908708956,0.44369926062781007,56.09756097560976,0.49374999999999997,0.5750000178813934,0.5444444542129835,0.6222222298383713,0.0005329715985244122
54,7.329227960701989e-05,0.13404204037319878,79.52755905511812,0.9006324404761905,0.7113095335662365,0.7020833380520344,0.7739583384245634,0.18373710895416245,64.36170212765957,0.6654017857142857,0.6179859650631746,0.665575402478377,0.6049603236218294,0.3437573222139125,0.05290221401507061,93.54838709677419,0.975,0.8666666746139526,0.9166666716337204,0.875,4.284498207213363e-06,0.20838562262332627,58.82352941176471,0.5930555555555556,0.6666666766007742,0.6444444557030996,0.6944444477558136,0.0003694478825225958,0.1698025863415057,62.5,0.6,0.5714285373687744,0.5,0.6666666865348816,0.014822044398007328,0.488635403782816,58.333333333333336,0.8333333333333333,0.5833333432674408,0.4166666716337204,1.0,0.004843620719661589,0.3309884998751113,50.0,0.53125,0.597222238779068,0.5750000029802322,0.625,0.006568832878678467,0.010029426913812126,100.0,1.0,1.0,1.0,1.0,0.010866166937017406,0.3361661139635961,64.34782608695652,0.5442063492063492,0.08666666746139526,0.2,0.055555556217829385,0.44750638797246556,0.4002841057181815,60.97560975609756,0.5111111111111112,0.5036075214544932,0.511111115415891,0.611111119389534,0.002365563263443815
55,0.008347746256745513,0.1460014736622529,77.95275590551181,0.8283482142857144,0.6365079507231712,0.7062500044703484,0.6156250052154064,0.2359077502831632,62.76595744680851,0.6697916666666667,0.6133056916296482,0.708333340783914,0.5736111185202996,0.02642146000558795,0.07277416218096923,90.32258064516128,0.9625,0.8666666746139526,0.8333333432674408,0.9166666716337204,0.00017615135764693826,0.17675696059939694,58.82352941176471,0.6597222222222222,0.5238095124562582,0.5555555621782938,0.5,1.892921371705156e-05,0.18613256173519863,62.5,0.4666666666666667,0.4000000059604645,0.5,0.3333333432674408,0.026502378129686886,0.2327561535745243,66.66666666666666,1.0,0.6666666865348816,0.5,1.0,0.00011327936913957615,0.37419806518173754,42.857142857142854,0.4375,0.4285714030265808,0.5000000149011612,0.375,0.00019661221783024124,0.02616450081733938,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.00841307940402631,0.23236158836683138,56.52173913043478,0.6149206349206349,0.4659451683362325,0.4166666716337204,0.59888889392217,0.37398513130900957,0.3900487581990686,56.09756097560976,0.5555555555555556,0.6253968328237534,0.5722222303350767,0.7833333338300387,0.0029870717176996315
56,0.004448326496573949,0.3015589656833124,71.65354330708661,0.875967261904762,0.6978400219231844,0.5852678623050451,0.9114583358168602,0.23511023734156244,65.42553191489363,0.7101934523809522,0.6865426450967789,0.6645337368051211,0.7732142911603054,0.019897987121511435,0.06112420921960379,93.54838709677419,0.9666666666666667,0.9142857193946838,0.9375,0.9166666716337204,0.0033978443117378266,0.22091925300030174,64.70588235294117,0.6111111111111112,0.4444444576899211,0.4126984278361003,0.4888888994852702,3.0688903547210176e-06,0.1804274440381793,50.0,0.6,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.18911805499281736,0.08035306669413164,75.0,0.8333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.004263674677552455,0.4503202160550014,42.857142857142854,0.6333333333333333,0.3333333283662796,0.6666666716337204,0.2666666731238365,0.0022713097462393845,0.1342421149835037,71.42857142857143,1.0,0.0,0.0,0.0,0.012607109226061097,0.19936795961853124,61.73913043478261,0.5801587301587302,0.3103703796863556,0.36000000437100727,0.30000000397364296,0.06194708943007898,0.5613118703988902,53.65853658536586,0.5414682539682539,0.4444444626569748,0.3888888930281003,0.6055555591980616,0.0024752910988501717
57,0.0004560319804589062,0.1409874834120267,81.88976377952756,0.8239583333333332,0.7167343199253082,0.7552083395421505,0.7104166746139526,0.2254679923718673,64.36170212765957,0.6779513888888888,0.6828162757058939,0.6788194496184587,0.7558531798422337,0.00010584528926376205,0.0681666788911832,93.54838709677419,0.9583333333333334,0.880952388048172,0.9375,0.875,5.5025294169084866e-05,0.20993284444027882,70.58823529411765,0.7444444444444445,0.5079365173975626,0.5,0.5333333412806193,5.721493215688951e-05,0.18202101694396414,62.5,0.4666666666666667,0.4000000059604645,0.5,0.3333333432674408,0.024432829474249785,0.28335896915413555,66.66666666666666,0.71875,0.444444477558136,0.4000000059604645,0.5,2.123819887884414e-05,0.5075741734994427,42.857142857142854,0.3666666666666667,0.25,0.3333333432674408,0.20000000298023224,0.0002744339238095079,0.043600472887993756,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.021945831442812487,0.19951381746459665,58.26086956521739,0.6510317460317461,0.33492064277331035,0.3855555564165115,0.35984127322832743,0.07110582125861295,0.4856841568527552,51.21951219512195,0.7027777777777778,0.6359788427750269,0.611111119389534,0.8444444487492243,0.3675367426118694
58,0.0693836449247601,0.1919038016707397,78.74015748031496,0.8971354166666669,0.7222718372941017,0.6958333421498537,0.8177083358168602,0.24862246173557054,61.170212765957444,0.657093253968254,0.5075998169680437,0.6347222266097864,0.4520833392937978,1.584889152971001,0.10368109139327379,90.32258064516128,0.9416666666666668,0.880952388048172,0.8541666716337204,0.9166666716337204,0.005718245407167023,0.38356519238056946,70.58823529411765,0.7291666666666666,0.4761904676755269,0.5555555621782938,0.4166666666666667,0.00031612816640987405,0.2206282205482096,50.0,0.26666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.002948103983006069,0.46498456360763574,58.333333333333336,0.875,0.6190476417541504,0.45000000298023224,1.0,4.749820608270059e-06,0.5391693435483402,35.714285714285715,0.5,0.2857142984867096,0.5,0.20000000298023224,0.0015904699870169883,0.033710120935002134,85.71428571428571,1.0,0.6666666865348816,1.0,0.5,0.006252057176548098,0.2688160158465633,58.26086956521739,0.5136111111111111,0.343068790435791,0.36666667064030967,0.34777778188387554,7.014286921664966e-05,0.4005693214169314,51.21951219512195,0.607638888888889,0.4537037213643392,0.43888889253139496,0.5833333333333334,0.3568490416487994
59,0.00036759459277152393,0.23095917086491974,76.37795275590551,0.8768601190476191,0.7134424727410078,0.6656250050291419,0.8739583361893892,0.2649272326028207,59.57446808510638,0.6828124999999999,0.5886574164032936,0.6626984203855196,0.5756944548338652,0.004078278988532584,0.07958659145991955,93.54838709677419,0.9583333333333334,0.9000000059604645,0.8333333432674408,1.0,0.012849723284357297,0.24203144307859392,70.58823529411765,0.6555555555555556,0.4571428696314494,0.4333333373069763,0.4888888994852702,0.007768375957109481,0.18944705965854608,62.5,0.5333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.01707254666794236,0.5110552835915287,66.66666666666666,0.65625,0.3636363744735718,0.2857142984867096,0.5,2.7146273768260456e-05,0.6797179910911388,50.0,0.40625,0.36666667461395264,0.75,0.25,0.00022426797381454818,0.02676586817606763,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.001037410474493149,0.28347139661343457,57.391304347826086,0.5675396825396827,0.4133333325386047,0.4711111148198446,0.4277777830759684,0.13711318317691418,0.4388581985234073,53.65853658536586,0.5131944444444444,0.618518536289533,0.5329365134239197,0.7638888955116272,0.15926532592662687
60,9.396302401961901e-06,0.25890200135036223,75.59055118110236,0.8789062500000002,0.7248015981167555,0.6510416707023978,0.9250000007450581,0.2954187196241063,62.76595744680851,0.644717261904762,0.5852816179394722,0.6914682630449533,0.5485119074583054,0.023631743777152967,0.09270740011561728,90.32258064516128,0.9520833333333334,0.8388889133930206,0.8250000029802322,0.9166666716337204,0.00016653638961058054,0.2781483862865378,64.70588235294117,0.6055555555555555,0.6111111243565878,0.5714285771052042,0.6666666666666666,2.6606113700365575e-05,0.2629459445980373,50.0,0.6666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0035296909243074186,0.39155698296571734,66.66666666666666,0.9333333333333333,0.625,0.46666668355464935,1.0,0.0001067068165046378,0.5840740765092891,57.14285714285714,0.5111111111111111,0.5833333432674408,0.6666666865348816,0.533333346247673,0.000827608000528158,0.06266387705547412,85.71428571428571,1.0,0.6666666865348816,1.0,0.5,0.004912179570774751,0.30377513791234156,55.65217391304348,0.5869841269841269,0.33634920517603556,0.40111111601193744,0.37777777910232546,9.952058052846801e-05,0.7399776715399374,51.21951219512195,0.6214285714285714,0.3661375790834427,0.4166666666666667,0.37777778257926303,0.22721167104271484
61,2.0373024611939747e-06,0.25193746439446696,77.95275590551181,0.8906250000000001,0.7526785973459482,0.6614583414047956,0.9145833365619183,0.24563882932110792,64.8936170212766,0.6996031746031747,0.6439650692045689,0.7077380989988645,0.6575396911551555,0.6585101468324127,0.13822902638045806,87.09677419354838,0.9791666666666666,0.8309523910284042,0.7291666716337204,1.0,0.021252880870757117,0.5046296841133886,70.58823529411765,0.7777777777777777,0.4888888994852702,0.5,0.5555555621782938,0.0042134306394281534,0.1964542768966181,62.5,0.7333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.09240525746806974,0.4948375157982147,50.0,1.0,0.571428582072258,0.4583333358168602,1.0,1.614064782712178e-05,0.49581133982644926,50.0,0.40625,0.5178571343421936,0.5416666716337204,0.5,9.63290018131153e-05,0.01628830493937504,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.002202592521413435,0.30084650639113053,59.130434782608695,0.5730555555555555,0.4530687928199768,0.39984127481778464,0.5588888963063557,0.003328478660190442,0.6609786032899955,51.21951219512195,0.4930555555555555,0.46195288002491,0.3916666756073634,0.5777777830759684,0.0011957518199088076
62,0.1336215107094549,0.16336861593796292,81.10236220472441,0.8736979166666666,0.7774486001580954,0.7906250040978193,0.8093750029802322,0.3441988251500055,61.170212765957444,0.7364583333333333,0.5810966876645883,0.6888888912896315,0.5488095333178838,0.21182762805323097,0.11332059209162125,90.32258064516128,0.9791666666666666,0.8500000089406967,0.8333333432674408,0.9166666716337204,1.0401225880088852e-06,0.17127535407085873,70.58823529411765,0.6611111111111111,0.7460317413012186,0.8333333333333334,0.7222222288449606,3.662138924323333e-05,0.25369132938721917,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.020300649232852422,0.36147419819857496,66.66666666666666,0.75,0.4000000059604645,0.3333333432674408,0.5,2.1297066539249367e-06,0.4791606663042334,50.0,0.6000000000000001,0.45238097012043,0.6666666716337204,0.36666667461395264,4.355100526249298e-05,0.0682346696315695,85.71428571428571,1.0,0.6666666865348816,1.0,0.5,0.0018787084512787314,0.32367984431992847,56.52173913043478,0.6425396825396825,0.523352575302124,0.45793651541074115,0.7155555605888366,0.027758924516020966,1.008305368038989,53.65853658536586,0.6777777777777779,0.4890572528044383,0.4625000059604645,0.6444444507360458,3.569213892579524e-05
63,3.1162140825629855e-05,0.16996508374447536,77.95275590551181,0.8922247023809524,0.7281475607305765,0.7562500024214387,0.8010416701436043,0.2642894109854632,66.48936170212765,0.6895585317460319,0.6710437896351019,0.7010912771026293,0.7107142892976602,0.02072222446586167,0.09207591904216976,90.32258064516128,0.9434523809523809,0.8309523910284042,0.7916666716337204,0.9375,0.00018055866280070857,0.3415134404271067,76.47058823529412,0.7222222222222223,0.5185185472170512,0.5555555621782938,0.4888888994852702,0.0025464066398910054,0.21223600124087474,62.5,0.6,0.4000000059604645,0.5,0.3333333432674408,0.0008482822038073156,0.6038141063689625,58.333333333333336,0.75,0.3636363744735718,0.2857142984867096,0.5,8.955209778776968e-05,0.34616513584381103,42.857142857142854,0.5625,0.5079365074634552,0.533333346247673,0.5,1.693823990611022e-05,0.049562128914578917,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.0004878045917324542,0.2937772335626307,62.60869565217392,0.6586507936507936,0.3895238101482391,0.43333333532015483,0.4122222284475962,0.5399489211287547,0.47398125666854596,56.09756097560976,0.5340277777777778,0.604497363169988,0.5500000069538752,0.6805555621782938,0.0010404167129766126
64,2.1630598793991534e-05,0.2500095191879969,76.37795275590551,0.8685267857142857,0.7302804980427027,0.6635416699573398,0.9062500037252903,0.32779918694240656,61.702127659574465,0.6412698412698411,0.5350705000261465,0.6715277805924416,0.48025794389347237,0.00552636062680712,0.1033736462857922,90.32258064516128,0.9583333333333333,0.8388889133930206,0.7416666746139526,1.0,8.022530250864316e-05,0.5872186930402489,70.58823529411765,0.7708333333333334,0.5166666706403097,0.4722222288449605,0.5833333333333334,3.469609625801655e-05,0.14432918319250723,62.5,0.8666666666666667,0.4000000059604645,0.5,0.3333333432674408,0.15659361500343813,0.43448188815573996,58.333333333333336,0.75,0.4000000059604645,0.3333333432674408,0.5,2.172340507386976e-05,0.6396212878954926,50.0,0.4375,0.36666667461395264,0.75,0.25,0.00039254316047912643,0.05847026133848424,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.012731060057827152,0.2949626966319672,64.34782608695652,0.6143650793650793,0.34190476735432945,0.4444444457689921,0.2988888919353485,0.04987712225422235,0.4984710540600938,51.21951219512195,0.5222222222222223,0.6237133393685023,0.5521825477480888,0.7833333363135656,0.0018506776946771747
65,0.002303040958868612,0.1799099711456724,81.88976377952756,0.9083333333333334,0.7590999398380518,0.7250000033527613,0.8468750063329935,0.27466930998676825,64.36170212765957,0.6888888888888888,0.645472127944231,0.686309527605772,0.6451388945182165,0.048483087823327255,0.09573275106262938,87.09677419354838,0.9833333333333334,0.8309523910284042,0.8333333432674408,0.8541666716337204,6.778872042103077e-06,0.21731870162946856,70.58823529411765,0.7083333333333334,0.7857142885526022,0.75,0.8333333333333334,0.00999522864231136,0.21541596214933273,50.0,0.6,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.00021072251741296885,0.4957324201921225,58.333333333333336,0.65625,0.3636363744735718,0.2857142984867096,0.5,0.0006835954723715096,0.353954320702143,50.0,0.6666666666666667,0.4761904925107956,0.75,0.5833333358168602,0.00022959188104394954,0.07366576016727709,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.004566360048088714,0.2673991752735978,62.60869565217392,0.5536507936507936,0.31841269532839456,0.4544444481531779,0.27111111680666605,0.001836280473730181,0.7165070647908258,56.09756097560976,0.5201388888888888,0.47301587959130603,0.41111111144224805,0.5972222238779068,0.0004451944506295636
66,1.586433075511796e-06,0.337717664302675,66.92913385826772,0.8901041666666666,0.6883793361485004,0.5523065533488989,0.9635416679084301,0.29573270041647237,69.14893617021278,0.6759176587301589,0.7086952614287535,0.6690476244936386,0.7911706405381361,0.06249179367831916,0.1519714439297068,83.87096774193549,0.9458333333333333,0.809523805975914,0.75,0.9166666716337204,0.1579660400287717,0.26161722623893896,64.70588235294117,0.7666666666666666,0.46666667858759564,0.4095238149166107,0.600000003973643,0.00016792731805807888,0.32381668876418646,25.0,0.4,0.4000000059604645,0.2857142984867096,0.6666666865348816,0.17733742962242066,0.6863750831851015,50.0,0.875,0.6222222447395325,0.4761904925107956,1.0,1.2714462325673324e-05,0.41842379896339893,50.0,0.6666666666666667,0.597222238779068,0.6666666716337204,0.6333333551883698,0.002958414285685854,0.01765268932314384,100.0,1.0,1.0,1.0,1.0,0.003079495604688899,0.33404750080426227,64.34782608695652,0.5292857142857144,0.28962963620821636,0.4111111124356588,0.24555555681387584,0.37634140706173785,0.47609660957246874,58.536585365853654,0.5305555555555556,0.4879629860321681,0.4277777870496114,0.5916666736205419,5.596887949572924e-05
67,0.23252744724308005,0.1720397785063554,79.52755905511812,0.8666666666666668,0.7250496186316013,0.6968750096857548,0.7979166731238365,0.3224113370049279,60.63829787234043,0.7071924603174603,0.5743145855764548,0.6659722253680229,0.5669642922778925,0.029277229789553032,0.10815488483171425,90.32258064516128,0.9270833333333334,0.8875000029802322,0.8541666716337204,0.9375,0.02801419726372416,0.23530332959403732,64.70588235294117,0.6847222222222222,0.7555555701255798,0.7222222288449606,0.8055555621782938,0.000554998189838699,0.18254300807448862,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.0036070504490065976,0.5088815390921808,58.333333333333336,0.7666666666666666,0.5833333432674408,0.4166666716337204,1.0,0.009328177473120902,0.44739276932820327,42.857142857142854,0.625,0.42222224175930023,0.7000000029802322,0.375,6.694406321349568e-05,0.011530768653606189,100.0,1.0,1.0,1.0,1.0,0.0015133068962867129,0.3222977836147928,60.86956521739131,0.5469841269841269,0.3425396800041199,0.35777778128782906,0.3444444477558136,0.0015465784224644224,0.5763123147267597,58.536585365853654,0.5756944444444444,0.48875661691029865,0.486111119389534,0.5250000109275182,0.0008008645830713554
68,3.081508520047923e-06,0.40016112932542763,70.86614173228347,0.8269345238095238,0.6676767822355032,0.5732142953202128,0.8885416686534882,0.32762799642075235,67.5531914893617,0.7274305555555554,0.7125055640935898,0.6586309584478537,0.8388888935248057,2.7091694275912326e-05,0.14392683728712835,83.87096774193549,0.95,0.809523805975914,0.75,0.9166666716337204,6.376459255602688e-05,1.2306793527572228,64.70588235294117,0.6777777777777777,0.5079365173975626,0.4404761989911397,0.600000003973643,1.826465272893459e-05,0.1600519970549717,62.5,0.6,0.4000000059604645,0.5,0.3333333432674408,0.00300912975095729,0.4311764473959295,66.66666666666666,0.8,0.6666666865348816,0.5,1.0,0.000814481178812745,0.4266430801303195,50.0,0.5888888888888889,0.5555555820465088,0.5833333432674408,0.533333346247673,0.000528058649943947,0.059467568463250735,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.00021524256414142572,0.3677875809768743,54.78260869565217,0.5353174603174603,0.3277248720328013,0.3488888919353485,0.33777777949968973,1.0087505808954762,0.8982957905966495,48.78048780487805,0.5,0.4198412746191025,0.36150793979565304,0.5416666666666666,0.002895703753622375
69,0.0011716451752882286,0.23703000050165512,78.74015748031496,0.9046875000000001,0.7218750044703484,0.7614583410322666,0.7666666693985462,0.4049323838267761,59.57446808510638,0.736359126984127,0.5342863214512666,0.6251984226206938,0.5212301618109146,8.896234042983754e-08,0.061705949772982195,90.32258064516128,0.9791666666666666,0.847222238779068,0.875,0.8250000029802322,0.10046193451212522,0.21636101720726228,58.82352941176471,0.625,0.3015872935454051,0.3888888955116272,0.25,2.549842684414937e-06,0.29000075584945223,50.0,0.6,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0006735215660387335,0.40916955413859873,66.66666666666666,1.0,0.6857143044471741,0.533333346247673,1.0,8.494738772826359e-07,0.4961201732878568,50.0,0.3666666666666667,0.4761904925107956,0.5833333432674408,0.4333333447575569,8.093940537957375e-05,0.035299180223126204,85.71428571428571,0.9,0.6666666865348816,1.0,0.5,0.0002764902291206279,0.3592345397247682,62.60869565217392,0.5878174603174603,0.21890331904093424,0.2944444457689921,0.188571431239446,0.06736728612691935,0.5525976458225925,53.65853658536586,0.6083333333333333,0.445634921391805,0.45595238357782364,0.5055555701255798,0.0011804288402048192
