,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
40,66.82647648253298,9.492697741966895,0.0,0.0,0.0,0.0,0.0,0.5455261185031997,0.0,0.0,0.0,0.0,0.0,0.37793691862998424,0.7755001694326651,0.0,0.0,0.0,0.0,0.0,0.6310709175866196,1.4856200980522611,0.0,0.0,0.0,0.0,0.0,1.42105822982145,0.6139375535707711,0.0,0.0,0.0,0.0,0.0,0.7519910106895608,51.33523748553041,0.0,0.0,0.0,0.0,0.0,12.11954781869434,10.554137534209714,0.0,0.0,0.0,0.0,0.0,11.917393038027779,7.482971901482727,0.0,0.0,0.0,0.0,0.0,34.23412258766797,15.937910157015025,0.0,0.0,0.0,0.0,0.0,22.906354053075265,8.591627830936515,0.0,0.0,0.0,0.0,0.0,2.775633190117367,3.8995205043394763,0.0,0.0,0.0,0.0,0.0,8.729153343331266,3.222749891342623,0.0,0.0,0.0,0.0,0.0,0.2940940193350851,7.608987703448954,0.0,0.0,0.0,0.0,0.0,3.8188766252316535,7.866923923774108,0.0,0.0,0.0,0.0,0.0,17.41341223587625,12.072154131594274,0.0,0.0,0.0,0.0,0.0,19.325832323590973,4.966677726767033,0.0,0.0,0.0,0.0,0.0,199.67432723962165,3.436754950194437,0.0,0.0,0.0,0.0,0.0,23.0713347893763
41,47.15654853893438,7.4282376515601385,0.0,0.0,0.0,0.0,0.0,0.2500238006769925,0.0,0.0,0.0,0.0,0.0,1.0056460673942713,1.7152846153580186,0.0,0.0,0.0,0.0,0.0,2.5868103325393923,0.7897137156813412,0.0,0.0,0.0,0.0,0.0,6.296358464154559,0.5166905299885091,0.0,0.0,0.0,0.0,0.0,0.4077391859349794,70.47214189306342,0.0,0.0,0.0,0.0,0.0,68.2626702493503,8.302289513756438,0.0,0.0,0.0,0.0,0.0,6.928790561407153,5.6783017815792425,0.0,0.0,0.0,0.0,0.0,0.6410546063691289,9.956518816590492,0.0,0.0,0.0,0.0,0.0,15.909941775827242,8.787090992683144,0.0,0.0,0.0,0.0,0.0,65.11512555529501,5.277706571378167,0.0,0.0,0.0,0.0,0.0,3.513230119915735,3.2543527319037957,0.0,0.0,0.0,0.0,0.0,2.8924402210960936,15.79557741239551,0.0,0.0,0.0,0.0,0.0,50.442630692166645,11.919050473058928,0.0,0.0,0.0,0.0,0.0,36.01289978640224,12.02465713697288,0.0,0.0,0.0,0.0,0.0,6.8613935631095675,7.96052781240639,0.0,0.0,0.0,0.0,0.0,22.422483775469665,3.7270689198569786,0.0,0.0,0.0,0.0,0.0,24.097349743689634
42,2.046720121000103,8.600032669028902,0.0,0.0,0.0,0.0,0.0,0.5283719798283703,0.0,0.0,0.0,0.0,0.0,3.3955062230151194,0.8750410489271957,0.0,0.0,0.0,0.0,0.0,5.320170865672482,3.2799006174757515,0.0,0.0,0.0,0.0,0.0,1.4808517879434746,2.005017874442889,0.0,0.0,0.0,0.0,0.0,2.8008824159229126,34.773588546109714,0.0,0.0,0.0,0.0,0.0,41.01882219237959,11.051378626871857,0.0,0.0,0.0,0.0,0.0,24.855431621020514,5.22111150890766,0.0,0.0,0.0,0.0,0.0,47.713119856226925,9.511481487774466,0.0,0.0,0.0,0.0,0.0,31.04462991287074,43.27227848281824,0.0,0.0,0.0,0.0,0.0,4.343788495343971,5.025977138154685,0.0,0.0,0.0,0.0,0.0,4.435521567877262,2.6175772196902223,0.0,0.0,0.0,0.0,0.0,28.14891763030595,19.24987392105313,0.0,0.0,0.0,0.0,0.0,7.430213558023288,12.11860382714355,0.0,0.0,0.0,0.0,0.0,162.84634060893464,11.912277922039507,0.0,0.0,0.0,0.0,0.0,10.513560488297005,7.848166827731733,0.0,0.0,0.0,0.0,0.0,6.347233937284911,3.4961339030743104,0.0,0.0,0.0,0.0,0.0,12.969260977915877
43,0.7811524019168988,16.43437865447161,0.0,0.0,0.0,0.0,0.0,4.620453638533288,0.0,0.0,0.0,0.0,0.0,10.748775037809995,0.5017263268827762,0.0,0.0,0.0,0.0,0.0,0.9459719437551822,2.1354196130400838,0.0,0.0,0.0,0.0,0.0,10.22503128581611,0.5125076885212073,0.0,0.0,0.0,0.0,0.0,4.548691372779642,53.81707299351685,0.0,0.0,0.0,0.0,0.0,5.265514950283863,10.512407822292248,0.0,0.0,0.0,0.0,0.0,9.109047886994821,7.290685528397991,0.0,0.0,0.0,0.0,0.0,35.983888850792674,10.747931829603521,0.0,0.0,0.0,0.0,0.0,28.236623721147815,47.3154723711759,0.0,0.0,0.0,0.0,0.0,0.6428376966395154,10.312233617735496,0.0,0.0,0.0,0.0,0.0,2.307005555022623,3.0710585013373204,0.0,0.0,0.0,0.0,0.0,0.45978099629603175,18.979070357121092,0.0,0.0,0.0,0.0,0.0,33.067773016691355,11.412104745504333,0.0,0.0,0.0,0.0,0.0,8.98814324613576,12.904282656090055,0.0,0.0,0.0,0.0,0.0,8.595449297649997,19.414723706973103,0.0,0.0,0.0,0.0,0.0,6.7772597717852365,16.54431954520816,0.0,0.0,0.0,0.0,0.0,26.42112773241525
44,3.0517422583670664,7.738861423962727,0.0,0.0,0.0,0.0,0.0,3.307065518120443,0.0,0.0,0.0,0.0,0.0,1.3615911238140477,1.6300406327278087,0.0,0.0,0.0,0.0,0.0,11.688672062492943,0.5993832299907409,0.0,0.0,0.0,0.0,0.0,1.9619219025132313,0.556746601181027,0.0,0.0,0.0,0.0,0.0,1.8200794245046688,39.19249595970317,0.0,0.0,0.0,0.0,0.0,45.05095265539434,6.293478314236893,0.0,0.0,0.0,0.0,0.0,0.3529025572700831,5.933864474137238,0.0,0.0,0.0,0.0,0.0,15.351751676186637,12.15232044465605,0.0,0.0,0.0,0.0,0.0,6.945046250650904,24.443887520066458,0.0,0.0,0.0,0.0,0.0,17.94443538272185,6.443187526489289,0.0,0.0,0.0,0.0,0.0,39.26980770739401,2.280464048182927,0.0,0.0,0.0,0.0,0.0,1.130026929288997,8.320958053175186,0.0,0.0,0.0,0.0,0.0,12.812755498442192,12.582856644017728,0.0,0.0,0.0,0.0,0.0,48.52292058449436,27.710984912704674,0.0,0.0,0.0,0.0,0.0,12.483830245234309,12.001456634978151,0.0,0.0,0.0,0.0,0.0,3.614053509971079,3.8567440371943253,0.0,0.0,0.0,0.0,0.0,20.08581315279947
45,9.086670615058956,8.003598623936261,0.0,0.0,0.0,0.0,0.0,1.4699553267671341,0.0,0.0,0.0,0.0,0.0,1.090863494224426,0.43246287557039104,0.0,0.0,0.0,0.0,0.0,1.9094323969285967,0.6662453509878944,0.0,0.0,0.0,0.0,0.0,1.1885282547575005,0.3070013948152663,0.0,0.0,0.0,0.0,0.0,2.9816742989291942,30.83171534378584,0.0,0.0,0.0,0.0,0.0,10.288227337083015,9.781230048121135,0.0,0.0,0.0,0.0,0.0,3.3933891054528345,15.399924163485363,0.0,0.0,0.0,0.0,0.0,126.64774507348754,10.845542553059843,0.0,0.0,0.0,0.0,0.0,13.340948387084588,18.114203659570627,0.0,0.0,0.0,0.0,0.0,9.144096614167378,10.311517859452687,0.0,0.0,0.0,0.0,0.0,7.701255933767657,2.4257855452472294,0.0,0.0,0.0,0.0,0.0,0.706813105954172,5.162211812922658,0.0,0.0,0.0,0.0,0.0,12.469831906861396,36.5395819596258,0.0,0.0,0.0,0.0,0.0,42.49813064348314,10.717436621317322,0.0,0.0,0.0,0.0,0.0,12.46270554527842,10.4010852177272,0.0,0.0,0.0,0.0,0.0,16.796379567637416,7.6596160881656,0.0,0.0,0.0,0.0,0.0,6.400181748520392
46,12.813682861403883,7.9089514374820515,0.0,0.0,0.0,0.0,0.0,2.4181084837685023,0.0,0.0,0.0,0.0,0.0,3.3946131893519134,0.7664388343843617,0.0,0.0,0.0,0.0,0.0,0.5693394874791232,2.3294912570945967,0.0,0.0,0.0,0.0,0.0,1.5196907554020045,0.3810013175570042,0.0,0.0,0.0,0.0,0.0,1.0007189864352597,29.785825394328345,0.0,0.0,0.0,0.0,0.0,3.4906291369592863,5.899887700835725,0.0,0.0,0.0,0.0,0.0,17.440345309957223,4.9724931172271525,0.0,0.0,0.0,0.0,0.0,7.477762786722753,8.38557991432757,0.0,0.0,0.0,0.0,0.0,19.948944871621535,39.09576253547465,0.0,0.0,0.0,0.0,0.0,1.8961323212042196,11.15493255000293,0.0,0.0,0.0,0.0,0.0,16.297608794580245,3.8955785869009985,0.0,0.0,0.0,0.0,0.0,10.348301348332873,8.872761798529776,0.0,0.0,0.0,0.0,0.0,1.8935705709740307,33.13770699771668,0.0,0.0,0.0,0.0,0.0,41.14623150894248,15.796862346987245,0.0,0.0,0.0,0.0,0.0,46.34118088962607,7.450185836841717,0.0,0.0,0.0,0.0,0.0,3.780547607862739,7.5581511202618215,0.0,0.0,0.0,0.0,0.0,11.121214126098447
47,4.693689068816113,7.355954213673168,0.0,0.0,0.0,0.0,0.0,0.5432920928664102,0.0,0.0,0.0,0.0,0.0,2.4789462978068486,0.533097375183867,0.0,0.0,0.0,0.0,0.0,0.17005396507650733,1.0438693919901287,0.0,0.0,0.0,0.0,0.0,4.040504571635034,0.3374455707440037,0.0,0.0,0.0,0.0,0.0,0.9440912724575179,30.80261134794634,0.0,0.0,0.0,0.0,0.0,12.463639451542809,5.6177082585876175,0.0,0.0,0.0,0.0,0.0,47.909378313324844,8.22744049396981,0.0,0.0,0.0,0.0,0.0,1.55122647582231,13.166634762688945,0.0,0.0,0.0,0.0,0.0,15.764523507467738,15.471764854088251,0.0,0.0,0.0,0.0,0.0,1.531197069339113,4.958998277886833,0.0,0.0,0.0,0.0,0.0,3.416330456813694,3.391675701318316,0.0,0.0,0.0,0.0,0.0,3.824926503281473,10.90940525719407,0.0,0.0,0.0,0.0,0.0,9.428324361477422,13.541199338760515,0.0,0.0,0.0,0.0,0.0,25.464008301101412,21.533837740035118,0.0,0.0,0.0,0.0,0.0,48.29685195571875,9.298234173559141,0.0,0.0,0.0,0.0,0.0,50.61059876959219,3.383859987655757,0.0,0.0,0.0,0.0,0.0,4.291202559115811
48,3.161729234669827,6.102329302710651,0.0,0.0,0.0,0.0,0.0,0.20192789337006975,0.0,0.0,0.0,0.0,0.0,1.201474903856954,0.5330808895015129,0.0,0.0,0.0,0.0,0.0,1.2806428592200327,0.6186122901785452,0.0,0.0,0.0,0.0,0.0,1.9968164889521614,0.508596861950393,0.0,0.0,0.0,0.0,0.0,1.4789689797277128,51.75471084844098,0.0,0.0,0.0,0.0,0.0,5.299323399758057,6.291589735392678,0.0,0.0,0.0,0.0,0.0,3.7108664508443354,6.46491338464553,0.0,0.0,0.0,0.0,0.0,5.536580628362204,9.373459363830865,0.0,0.0,0.0,0.0,0.0,11.45078072720391,14.390225318461837,0.0,0.0,0.0,0.0,0.0,10.025369589157549,9.530513878934027,0.0,0.0,0.0,0.0,0.0,7.618858862333434,2.356470211154511,0.0,0.0,0.0,0.0,0.0,7.284578957377376,7.644331736103719,0.0,0.0,0.0,0.0,0.0,6.185868197054728,15.201993044802538,0.0,0.0,0.0,0.0,0.0,2.8375083972894126,14.0667596773127,0.0,0.0,0.0,0.0,0.0,9.908399577862152,7.278772570673652,0.0,0.0,0.0,0.0,0.0,9.23742450449589,4.605723886643173,0.0,0.0,0.0,0.0,0.0,8.28378487620182
49,7.6540769393476875,7.3460009096179375,0.0,0.0,0.0,0.0,0.0,1.5264655688111923,0.0,0.0,0.0,0.0,0.0,0.41924332745033466,0.35918985398076625,0.0,0.0,0.0,0.0,0.0,3.0615459386287123,0.6296253560776002,0.0,0.0,0.0,0.0,0.0,2.0249444520853297,0.8495448924532404,0.0,0.0,0.0,0.0,0.0,0.773675210257463,49.628160792683104,0.0,0.0,0.0,0.0,0.0,0.9222154710646332,8.968698423548584,0.0,0.0,0.0,0.0,0.0,0.02896512040538971,18.15357257102397,0.0,0.0,0.0,0.0,0.0,8.412094349482315,11.507570855412215,0.0,0.0,0.0,0.0,0.0,8.904270001894695,15.974725494681643,0.0,0.0,0.0,0.0,0.0,2.2330627007813537,3.0594682894978162,0.0,0.0,0.0,0.0,0.0,6.1151435716364775,4.289277632245562,0.0,0.0,0.0,0.0,0.0,9.025894921735008,10.942122730870175,0.0,0.0,0.0,0.0,0.0,1.6526036301820541,36.31628988400114,0.0,0.0,0.0,0.0,0.0,12.990368813018817,18.421055609299362,0.0,0.0,0.0,0.0,0.0,88.22970052418634,21.415262528058026,0.0,0.0,0.0,0.0,0.0,3.7139577296298816,5.2358086764845835,0.0,0.0,0.0,0.0,0.0,12.495522944905678
50,3.9646025836683534,9.539560587961972,0.0,0.0,0.0,0.0,0.0,0.23704365682646897,0.0,0.0,0.0,0.0,0.0,0.2448561293924126,0.5429129080279576,0.0,0.0,0.0,0.0,0.0,5.7377367684397145,1.9341364876782203,0.0,0.0,0.0,0.0,0.0,1.6691779015180097,0.44524832617881455,0.0,0.0,0.0,0.0,0.0,0.21947155857884015,46.2864048545681,0.0,0.0,0.0,0.0,0.0,9.462428589290663,11.240277356634822,0.0,0.0,0.0,0.0,0.0,85.1092517542297,33.24958912399832,0.0,0.0,0.0,0.0,0.0,1.124061700528372,14.969561354550946,0.0,0.0,0.0,0.0,0.0,6.903171268637264,28.791396970444662,0.0,0.0,0.0,0.0,0.0,31.335919426368353,11.437773917718037,0.0,0.0,0.0,0.0,0.0,4.752124962435033,2.224448219096954,0.0,0.0,0.0,0.0,0.0,1.732887029285366,15.678119656596051,0.0,0.0,0.0,0.0,0.0,45.90174603205838,48.291180415168,0.0,0.0,0.0,0.0,0.0,25.641582630407306,8.275289779324645,0.0,0.0,0.0,0.0,0.0,51.80495865970473,47.60987674727144,0.0,0.0,0.0,0.0,0.0,2.375950548537709,10.604794525075254,0.0,0.0,0.0,0.0,0.0,3.8122355055734687
51,22.732130503172048,6.510549935209709,0.0,0.0,0.0,0.0,0.0,0.9362763920990933,0.0,0.0,0.0,0.0,0.0,4.134659811911994,0.34617154124902283,0.0,0.0,0.0,0.0,0.0,0.3312778491817277,0.6706924122760248,0.0,0.0,0.0,0.0,0.0,2.816036762140758,0.43525794760551456,0.0,0.0,0.0,0.0,0.0,3.833372909222151,50.5921133854711,0.0,0.0,0.0,0.0,0.0,19.999815397555178,5.4574739855359224,0.0,0.0,0.0,0.0,0.0,73.0044557992415,8.109078951092007,0.0,0.0,0.0,0.0,0.0,3.3613619863855697,10.699598104982199,0.0,0.0,0.0,0.0,0.0,4.386081915858897,13.265931620927423,0.0,0.0,0.0,0.0,0.0,6.9940606653416655,6.558754917995802,0.0,0.0,0.0,0.0,0.0,1.7270300611569187,2.3343241455157537,0.0,0.0,0.0,0.0,0.0,7.466159889054378,9.296863868023852,0.0,0.0,0.0,0.0,0.0,13.967852047776816,14.971967497819628,0.0,0.0,0.0,0.0,0.0,32.16682021268801,12.807882769477377,0.0,0.0,0.0,0.0,0.0,90.94627743845628,8.121008439509591,0.0,0.0,0.0,0.0,0.0,21.644916737622598,4.701060796476837,0.0,0.0,0.0,0.0,0.0,2.3001592350112197
52,5.171397275511835,8.465878284333764,0.0,0.0,0.0,0.0,0.0,0.3936534174363235,0.0,0.0,0.0,0.0,0.0,0.4934105119803926,0.8492422918154091,0.0,0.0,0.0,0.0,0.0,0.19148470979844728,0.7566548832136192,0.0,0.0,0.0,0.0,0.0,2.4863708783659195,0.6331354876944405,0.0,0.0,0.0,0.0,0.0,2.178482637274013,42.18243999586453,0.0,0.0,0.0,0.0,0.0,8.866287341684115,7.339890450440259,0.0,0.0,0.0,0.0,0.0,4.831705445043882,5.294342575698902,0.0,0.0,0.0,0.0,0.0,0.45108781485245963,9.916549921394276,0.0,0.0,0.0,0.0,0.0,11.860543318078825,10.302627259218232,0.0,0.0,0.0,0.0,0.0,11.152886474909375,4.285756909374646,0.0,0.0,0.0,0.0,0.0,2.5767316781775533,2.3258162057949625,0.0,0.0,0.0,0.0,0.0,0.18305216070331728,6.128887572015293,0.0,0.0,0.0,0.0,0.0,5.820816667516548,25.088404932718014,0.0,0.0,0.0,0.0,0.0,22.175219310997328,9.149061845740313,0.0,0.0,0.0,0.0,0.0,19.97609715982312,11.657736527370409,0.0,0.0,0.0,0.0,0.0,1.8650811967656882,4.19335713418653,0.0,0.0,0.0,0.0,0.0,6.342538218111257
53,1.9088649774229194,8.905240884345313,0.0,0.0,0.0,0.0,0.0,5.257003787032369,0.0,0.0,0.0,0.0,0.0,0.34934475766988493,0.5305665101398085,0.0,0.0,0.0,0.0,0.0,0.8301605391240535,0.756333712202692,0.0,0.0,0.0,0.0,0.0,6.803050778028989,0.42903269753149803,0.0,0.0,0.0,0.0,0.0,4.411053828351178,56.53815844368692,0.0,0.0,0.0,0.0,0.0,35.23929544065918,6.680075821744154,0.0,0.0,0.0,0.0,0.0,19.188068768471823,9.420455649706037,0.0,0.0,0.0,0.0,0.0,31.411416201929644,12.059781764229234,0.0,0.0,0.0,0.0,0.0,31.95997648965934,17.470818219077508,0.0,0.0,0.0,0.0,0.0,2.2429021539040157,4.996378288323328,0.0,0.0,0.0,0.0,0.0,1.0466016875360544,2.000803172317484,0.0,0.0,0.0,0.0,0.0,0.7090750322341607,9.364109626745972,0.0,0.0,0.0,0.0,0.0,27.789412346184125,36.42395235076108,0.0,0.0,0.0,0.0,0.0,110.7314342563086,9.945141243162993,0.0,0.0,0.0,0.0,0.0,112.77669793251354,7.431041046883718,0.0,0.0,0.0,0.0,0.0,26.651361240129788,5.271058879662285,0.0,0.0,0.0,0.0,0.0,1.924155751824526
54,16.018698607978646,7.730912912536151,0.0,0.0,0.0,0.0,0.0,0.5656982330074818,0.0,0.0,0.0,0.0,0.0,1.1622228710921956,0.4756630010994425,0.0,0.0,0.0,0.0,0.0,9.061164654347698,0.5909284468145941,0.0,0.0,0.0,0.0,0.0,6.68467749912494,0.26991274119621067,0.0,0.0,0.0,0.0,0.0,0.09758244919547589,47.79692447724095,0.0,0.0,0.0,0.0,0.0,88.87497603637996,5.863035224830513,0.0,0.0,0.0,0.0,0.0,12.45776667312431,6.745676772308826,0.0,0.0,0.0,0.0,0.0,0.05411658152182551,11.223878762131422,0.0,0.0,0.0,0.0,0.0,14.806211543026889,31.52901976027724,0.0,0.0,0.0,0.0,0.0,7.951731473360337,3.537645787995461,0.0,0.0,0.0,0.0,0.0,1.074433317653284,2.526072006478352,0.0,0.0,0.0,0.0,0.0,15.40723901791227,9.791505877358226,0.0,0.0,0.0,0.0,0.0,12.97561669767177,15.92105143139013,0.0,0.0,0.0,0.0,0.0,6.723764093675744,12.66639681084265,0.0,0.0,0.0,0.0,0.0,21.655256592450563,9.482264681150122,0.0,0.0,0.0,0.0,0.0,33.5489140630775,3.8912648153375957,0.0,0.0,0.0,0.0,0.0,7.676493573424902
55,0.6617633111891343,7.678472092730975,0.0,0.0,0.0,0.0,0.0,0.3254698618948644,0.0,0.0,0.0,0.0,0.0,1.241788863287992,0.4418198180083517,0.0,0.0,0.0,0.0,0.0,0.3020563337308119,0.687666516096637,0.0,0.0,0.0,0.0,0.0,0.18042328475397398,0.40084100649313353,0.0,0.0,0.0,0.0,0.0,0.25371499887110216,74.1023729190332,0.0,0.0,0.0,0.0,0.0,1.4613478391825563,7.6195990903019535,0.0,0.0,0.0,0.0,0.0,8.897624021009143,10.494343737780323,0.0,0.0,0.0,0.0,0.0,84.68152333325448,12.393037046570397,0.0,0.0,0.0,0.0,0.0,2.0422695993350075,19.971714161181232,0.0,0.0,0.0,0.0,0.0,7.329762127549268,13.411237741611,0.0,0.0,0.0,0.0,0.0,2.63933392107431,2.8039511987434667,0.0,0.0,0.0,0.0,0.0,8.302107510112178,6.528998695072612,0.0,0.0,0.0,0.0,0.0,4.5497106375034155,12.428606737564895,0.0,0.0,0.0,0.0,0.0,9.889745339780566,7.4776301613887926,0.0,0.0,0.0,0.0,0.0,29.71408261985266,7.086479694749184,0.0,0.0,0.0,0.0,0.0,39.066620728534055,9.496761563296776,0.0,0.0,0.0,0.0,0.0,2.9027583247489472
56,11.304636669596414,8.83190802787487,0.0,0.0,0.0,0.0,0.0,3.9382390890820114,0.0,0.0,0.0,0.0,0.0,2.4806869305445653,0.8128327089964297,0.0,0.0,0.0,0.0,0.0,7.870455879747406,0.6735476562238608,0.0,0.0,0.0,0.0,0.0,4.576934961554037,2.6679223203262117,0.0,0.0,0.0,0.0,0.0,0.37176217907935205,67.14803137747576,0.0,0.0,0.0,0.0,0.0,137.0214804760726,5.533108329234608,0.0,0.0,0.0,0.0,0.0,134.47248620257903,6.549424637461342,0.0,0.0,0.0,0.0,0.0,28.49062664202693,12.356237130572755,0.0,0.0,0.0,0.0,0.0,5.555673146956186,16.815745565343356,0.0,0.0,0.0,0.0,0.0,34.98506867764237,3.7212150720898016,0.0,0.0,0.0,0.0,0.0,8.288311213978435,5.895969295368911,0.0,0.0,0.0,0.0,0.0,35.079282533982116,25.727277642610765,0.0,0.0,0.0,0.0,0.0,11.463018073877706,9.951610333407483,0.0,0.0,0.0,0.0,0.0,166.58282121529692,10.033348255880158,0.0,0.0,0.0,0.0,0.0,30.424169566415056,9.094845589035511,0.0,0.0,0.0,0.0,0.0,9.407336766721121,2.8440791840791877,0.0,0.0,0.0,0.0,0.0,25.668574591885452
57,0.015587711014307453,9.23922797296045,0.0,0.0,0.0,0.0,0.0,0.3584401196576926,0.0,0.0,0.0,0.0,0.0,0.8742115735548884,0.37784141541046556,0.0,0.0,0.0,0.0,0.0,1.395162163608409,1.3541757374931485,0.0,0.0,0.0,0.0,0.0,24.123314850889297,0.5406522012231512,0.0,0.0,0.0,0.0,0.0,0.1781048490285109,32.468618126077914,0.0,0.0,0.0,0.0,0.0,80.29288433245733,6.2222679947834205,0.0,0.0,0.0,0.0,0.0,21.12007817042033,6.5565423843480115,0.0,0.0,0.0,0.0,0.0,14.61642099598898,10.851250503646899,0.0,0.0,0.0,0.0,0.0,11.55215913725169,9.43805098274204,0.0,0.0,0.0,0.0,0.0,17.304404479444766,4.154693807696927,0.0,0.0,0.0,0.0,0.0,5.482846332620271,3.0481658943428687,0.0,0.0,0.0,0.0,0.0,9.266263734466172,7.652049509389142,0.0,0.0,0.0,0.0,0.0,1.486080803380652,25.440646014905933,0.0,0.0,0.0,0.0,0.0,9.452152756261203,14.173499663888768,0.0,0.0,0.0,0.0,0.0,10.003104605041687,5.796012011875311,0.0,0.0,0.0,0.0,0.0,15.872141815418747,5.550912575918571,0.0,0.0,0.0,0.0,0.0,4.614166643239501
58,0.11361948593533247,12.254716867368863,0.0,0.0,0.0,0.0,0.0,4.770671358906256,0.0,0.0,0.0,0.0,0.0,11.703449519862986,0.5961108555284423,0.0,0.0,0.0,0.0,0.0,1.5804832128060189,1.9457721623137767,0.0,0.0,0.0,0.0,0.0,6.2295745733074135,0.4432564323520381,0.0,0.0,0.0,0.0,0.0,0.12941626279648996,42.780976721782295,0.0,0.0,0.0,0.0,0.0,8.720710347663037,6.0253028030950295,0.0,0.0,0.0,0.0,0.0,1.1426146943550215,9.0820688186267,0.0,0.0,0.0,0.0,0.0,0.4981615136317307,10.373371816860926,0.0,0.0,0.0,0.0,0.0,8.53837820815383,16.184878655687598,0.0,0.0,0.0,0.0,0.0,1.8535462280887922,11.323378773744263,0.0,0.0,0.0,0.0,0.0,1.4467325617406623,3.6623268470890986,0.0,0.0,0.0,0.0,0.0,1.1355901445016137,6.566427376275701,0.0,0.0,0.0,0.0,0.0,70.08807971723192,37.73306341772676,0.0,0.0,0.0,0.0,0.0,20.769594882560796,19.71244937410926,0.0,0.0,0.0,0.0,0.0,4.015425202946165,18.161914335095037,0.0,0.0,0.0,0.0,0.0,3.662053088442458,8.98475297281863,0.0,0.0,0.0,0.0,0.0,5.1206491911174465
59,166.16275047987847,7.399016453216706,0.0,0.0,0.0,0.0,0.0,0.46359164638542455,0.0,0.0,0.0,0.0,0.0,5.517344544636256,0.43668323591508357,0.0,0.0,0.0,0.0,0.0,0.23315639548014375,0.8877427826063086,0.0,0.0,0.0,0.0,0.0,3.5349849947584637,0.9179885744997638,0.0,0.0,0.0,0.0,0.0,11.246594730888244,37.78819293401757,0.0,0.0,0.0,0.0,0.0,10.036353767444956,10.73106127993511,0.0,0.0,0.0,0.0,0.0,25.747105418910024,5.153434808760303,0.0,0.0,0.0,0.0,0.0,22.988789697947553,12.528797509563264,0.0,0.0,0.0,0.0,0.0,25.001993308498434,8.945674751302896,0.0,0.0,0.0,0.0,0.0,4.229750411692421,5.9190790605323915,0.0,0.0,0.0,0.0,0.0,1.1441082726135254,2.919711221548141,0.0,0.0,0.0,0.0,0.0,0.19386839788447288,8.22443020885283,0.0,0.0,0.0,0.0,0.0,113.29037013100324,29.915029587146286,0.0,0.0,0.0,0.0,0.0,2.8313873855811416,33.757657112819814,0.0,0.0,0.0,0.0,0.0,6.354614843464382,4.785540081884538,0.0,0.0,0.0,0.0,0.0,21.209048504578732,3.3947907181094945,0.0,0.0,0.0,0.0,0.0,3.828461790917001
60,9.790758520487804,7.838974818296933,0.0,0.0,0.0,0.0,0.0,0.4350957512111752,0.0,0.0,0.0,0.0,0.0,0.8007093636740242,0.3643465678745505,0.0,0.0,0.0,0.0,0.0,0.19002306604648045,0.7184836532744623,0.0,0.0,0.0,0.0,0.0,1.7740926432880484,0.3034646727513592,0.0,0.0,0.0,0.0,0.0,0.3365306655418243,39.943570921052185,0.0,0.0,0.0,0.0,0.0,2.8871497363805836,7.288598373698085,0.0,0.0,0.0,0.0,0.0,2.062108055940298,11.616472064719005,0.0,0.0,0.0,0.0,0.0,5.333979195235175,10.926558257758717,0.0,0.0,0.0,0.0,0.0,9.691508656369102,12.40568880970976,0.0,0.0,0.0,0.0,0.0,18.675184120501257,7.095724139781043,0.0,0.0,0.0,0.0,0.0,7.46153550480741,2.8134777851413,0.0,0.0,0.0,0.0,0.0,7.68101603838402,5.610780061160075,0.0,0.0,0.0,0.0,0.0,7.475148627703099,17.494728431442486,0.0,0.0,0.0,0.0,0.0,13.416149054374392,14.22261869567549,0.0,0.0,0.0,0.0,0.0,6.113969766306488,8.565417561756986,0.0,0.0,0.0,0.0,0.0,28.258135442758107,3.2516603781786007,0.0,0.0,0.0,0.0,0.0,2.52137992751167
