,NYU,NYU,NYU,NYU,NYU,NYU,NYU,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,11.25442219790365,81.04431366638948,0.0,0.0,0.0,0.0,0.0,1.628310805815004,0.0,0.0,0.0,0.0,0.0,2.880783512419004,4.384935866533763,0.0,0.0,0.0,0.0,0.0,6.000367455076058,7.204114891436497,0.0,0.0,0.0,0.0,0.0,4.37827960878549,1.883258976852853,0.0,0.0,0.0,0.0,0.0,3.3047547393988013,386.84918099482854,0.0,0.0,0.0,0.0,0.0,302.0504539045095,40.039416383345056,0.0,0.0,0.0,0.0,0.0,13.063810623715051,28.56391397321143,0.0,0.0,0.0,0.0,0.0,60.08009445415522,98.79993897511785,0.0,0.0,0.0,0.0,0.0,43.991031682227614,54.761165851924204,0.0,0.0,0.0,0.0,0.0,110.70912775472726,288.7941616107441,0.0,0.0,0.0,0.0,0.0,216.2111612800181,195.2418816711064,0.0,0.0,0.0,0.0,0.0,17.84932427231498,18.46850540898188,0.0,0.0,0.0,0.0,0.0,38.52079838997737,103.72874480429269,0.0,0.0,0.0,0.0,0.0,39.343865365075885,111.15741161566844,0.0,0.0,0.0,0.0,0.0,118.48029292223468,217.28353713582865,0.0,0.0,0.0,0.0,0.0,216.88708729063478,36.944417198992674,0.0,0.0,0.0,0.0,0.0,20.812911321292308
10,19.527849848472396,53.59859316874972,0.0,0.0,0.0,0.0,0.0,2.8902817401244962,0.0,0.0,0.0,0.0,0.0,8.569381876256667,3.6058684114264,0.0,0.0,0.0,0.0,0.0,3.954435741947486,9.44546081198101,0.0,0.0,0.0,0.0,0.0,4.50893338574965,2.508281170224663,0.0,0.0,0.0,0.0,0.0,0.6226401483445851,323.0555549411077,0.0,0.0,0.0,0.0,0.0,52.71047959317036,35.87042191483501,0.0,0.0,0.0,0.0,0.0,69.5015174786254,17.313899457461645,0.0,0.0,0.0,0.0,0.0,84.9608676524586,92.73524409200886,0.0,0.0,0.0,0.0,0.0,75.85156011837356,44.458273320669704,0.0,0.0,0.0,0.0,0.0,23.036650128154946,274.6690008463617,0.0,0.0,0.0,0.0,0.0,163.05848719083568,97.31271137954309,0.0,0.0,0.0,0.0,0.0,35.82745277864925,18.642652377164783,0.0,0.0,0.0,0.0,0.0,19.797967054275542,66.56158384692144,0.0,0.0,0.0,0.0,0.0,5.8612289309694035,111.01286166248492,0.0,0.0,0.0,0.0,0.0,51.325271267358474,171.57009294283753,0.0,0.0,0.0,0.0,0.0,42.042423645950066,29.770176126634713,0.0,0.0,0.0,0.0,0.0,29.537692475443315
11,1.3695208882538863,61.57960548413359,0.0,0.0,0.0,0.0,0.0,1.7462556259532631,0.0,0.0,0.0,0.0,0.0,1.1686652240756572,1.7236682353925874,0.0,0.0,0.0,0.0,0.0,4.061105322258227,8.56846892194699,0.0,0.0,0.0,0.0,0.0,5.680744700522839,2.1513033548649148,0.0,0.0,0.0,0.0,0.0,2.8757359333857324,234.18237501534136,0.0,0.0,0.0,0.0,0.0,41.764838068917705,57.6346706537214,0.0,0.0,0.0,0.0,0.0,57.770998016441894,45.688924803452664,0.0,0.0,0.0,0.0,0.0,69.12794305331121,69.75908413879814,0.0,0.0,0.0,0.0,0.0,44.52964881350036,19.401049205080845,0.0,0.0,0.0,0.0,0.0,95.89862961972786,173.1630098920442,0.0,0.0,0.0,0.0,0.0,66.6013030082698,65.30459921848964,0.0,0.0,0.0,0.0,0.0,28.445290604069335,19.974362270146727,0.0,0.0,0.0,0.0,0.0,18.534463730690135,73.19018007365321,0.0,0.0,0.0,0.0,0.0,18.915110469559753,106.69321055502455,0.0,0.0,0.0,0.0,0.0,119.6045227757514,144.13691764855403,0.0,0.0,0.0,0.0,0.0,50.030056974345015,35.0257231226075,0.0,0.0,0.0,0.0,0.0,19.563114954814388
12,0.8550076786377687,53.75193213571554,0.0,0.0,0.0,0.0,0.0,3.7871820655542576,0.0,0.0,0.0,0.0,0.0,0.8301456468843814,3.0214675865146408,0.0,0.0,0.0,0.0,0.0,5.641316457934442,7.362842302960111,0.0,0.0,0.0,0.0,0.0,3.2755121885432943,3.064067070238088,0.0,0.0,0.0,0.0,0.0,1.8692047220064716,204.3493556977942,0.0,0.0,0.0,0.0,0.0,25.115618938586692,45.1820296600487,0.0,0.0,0.0,0.0,0.0,5.345369594906445,32.28404188968884,0.0,0.0,0.0,0.0,0.0,54.04064361126883,78.31592155533546,0.0,0.0,0.0,0.0,0.0,34.17589112268946,37.06919568248771,0.0,0.0,0.0,0.0,0.0,56.22926908648594,170.8696019530321,0.0,0.0,0.0,0.0,0.0,97.2548586221415,77.26326694563558,0.0,0.0,0.0,0.0,0.0,6.852883950584942,13.590220521303682,0.0,0.0,0.0,0.0,0.0,3.3071909769922256,59.31217361164625,0.0,0.0,0.0,0.0,0.0,17.51570429120972,62.96891758179546,0.0,0.0,0.0,0.0,0.0,73.24815579636339,125.33452440487095,0.0,0.0,0.0,0.0,0.0,122.6386771562407,28.554672713338263,0.0,0.0,0.0,0.0,0.0,48.72194716659331
13,6.274485383454646,58.48193375117126,0.0,0.0,0.0,0.0,0.0,1.3337564122570185,0.0,0.0,0.0,0.0,0.0,9.321860986129044,3.1945480724328843,0.0,0.0,0.0,0.0,0.0,4.0677745688033315,7.857891233876205,0.0,0.0,0.0,0.0,0.0,1.9937533107267533,4.1851990235451675,0.0,0.0,0.0,0.0,0.0,2.117511324876124,228.75960425099993,0.0,0.0,0.0,0.0,0.0,30.70815824141145,45.93896446819657,0.0,0.0,0.0,0.0,0.0,20.777669863896673,32.644971788196294,0.0,0.0,0.0,0.0,0.0,27.5291824612129,99.4650298028558,0.0,0.0,0.0,0.0,0.0,32.73038748712511,35.47537874791928,0.0,0.0,0.0,0.0,0.0,18.6011913804633,201.11065237902832,0.0,0.0,0.0,0.0,0.0,39.627824354898614,65.10852805026579,0.0,0.0,0.0,0.0,0.0,10.79519255044412,14.399756036892768,0.0,0.0,0.0,0.0,0.0,20.510079822953372,67.12158382005164,0.0,0.0,0.0,0.0,0.0,47.84293223401617,94.55562472603377,0.0,0.0,0.0,0.0,0.0,136.74185792134222,160.10414590699597,0.0,0.0,0.0,0.0,0.0,80.99992435562912,29.03612871748153,0.0,0.0,0.0,0.0,0.0,22.152744063522242
14,30.962905994379913,61.35406040981142,0.0,0.0,0.0,0.0,0.0,2.2745328916703675,0.0,0.0,0.0,0.0,0.0,3.350891632055689,1.7473673364284765,0.0,0.0,0.0,0.0,0.0,5.440955365243012,7.688997816937625,0.0,0.0,0.0,0.0,0.0,5.910564649092158,2.741474284876704,0.0,0.0,0.0,0.0,0.0,1.2110941746540849,183.66804442376394,0.0,0.0,0.0,0.0,0.0,25.21124542137175,38.442065087155335,0.0,0.0,0.0,0.0,0.0,34.47866217931575,23.71393172452487,0.0,0.0,0.0,0.0,0.0,76.3241164775806,85.93410194659664,0.0,0.0,0.0,0.0,0.0,32.513046111765746,40.62233176814506,0.0,0.0,0.0,0.0,0.0,27.93137601041745,187.5972314617317,0.0,0.0,0.0,0.0,0.0,54.64796812013568,56.883462276106535,0.0,0.0,0.0,0.0,0.0,16.048195327879803,13.711971666934287,0.0,0.0,0.0,0.0,0.0,20.30825431033748,61.21201476287067,0.0,0.0,0.0,0.0,0.0,5.698208165145722,88.34968728107273,0.0,0.0,0.0,0.0,0.0,77.33060493073722,147.0615638057666,0.0,0.0,0.0,0.0,0.0,100.00905178972992,40.850254068529814,0.0,0.0,0.0,0.0,0.0,23.56009424377903
15,8.35925016068766,74.24011766970567,0.0,0.0,0.0,0.0,0.0,3.9827718987543075,0.0,0.0,0.0,0.0,0.0,1.5714414610056664,2.042052541615292,0.0,0.0,0.0,0.0,0.0,3.082349011252037,9.182088598080188,0.0,0.0,0.0,0.0,0.0,9.052563973007015,11.189672623240108,0.0,0.0,0.0,0.0,0.0,4.69377211165166,247.6965813492762,0.0,0.0,0.0,0.0,0.0,32.52815483269663,77.770140917894,0.0,0.0,0.0,0.0,0.0,319.3509825500862,144.83646854154347,0.0,0.0,0.0,0.0,0.0,63.67217123903603,82.47410692722042,0.0,0.0,0.0,0.0,0.0,29.84396681668329,24.377211378539357,0.0,0.0,0.0,0.0,0.0,2.5256183159668906,123.45832025713575,0.0,0.0,0.0,0.0,0.0,49.49663580434321,61.258405313682815,0.0,0.0,0.0,0.0,0.0,3.630616135001488,23.029711530457273,0.0,0.0,0.0,0.0,0.0,3.5348937335183654,62.576829029260864,0.0,0.0,0.0,0.0,0.0,49.30172367435574,132.5460878907962,0.0,0.0,0.0,0.0,0.0,133.09603466600907,164.3451075417615,0.0,0.0,0.0,0.0,0.0,86.97108996247583,67.0157741863981,0.0,0.0,0.0,0.0,0.0,36.174929288242225
16,69.23355434098619,81.74010890106807,0.0,0.0,0.0,0.0,0.0,1.2138539834608426,0.0,0.0,0.0,0.0,0.0,1.0739617748219312,2.6362192676081873,0.0,0.0,0.0,0.0,0.0,2.6369636564854972,10.181916078340178,0.0,0.0,0.0,0.0,0.0,6.978068722028122,3.5301655884873195,0.0,0.0,0.0,0.0,0.0,0.8732921158585345,174.1552310098415,0.0,0.0,0.0,0.0,0.0,144.6707711983836,125.21209245253391,0.0,0.0,0.0,0.0,0.0,3.69680251253037,148.31394822845508,0.0,0.0,0.0,0.0,0.0,25.219384960232997,137.15410553629255,0.0,0.0,0.0,0.0,0.0,29.032485023988272,134.4596505864839,0.0,0.0,0.0,0.0,0.0,69.90996020609958,148.76397261086979,0.0,0.0,0.0,0.0,0.0,60.19540069167294,84.24954803419018,0.0,0.0,0.0,0.0,0.0,35.91949264939548,15.151076180843155,0.0,0.0,0.0,0.0,0.0,8.865556196258495,72.75604712234171,0.0,0.0,0.0,0.0,0.0,71.76580041494093,246.61298842834208,0.0,0.0,0.0,0.0,0.0,63.48239822668621,265.3238779425924,0.0,0.0,0.0,0.0,0.0,188.5114673718891,40.00620975110589,0.0,0.0,0.0,0.0,0.0,16.444346850040173
17,2.429827829914734,57.065245895805006,0.0,0.0,0.0,0.0,0.0,1.0661930172096588,0.0,0.0,0.0,0.0,0.0,0.7955728563755717,3.685106933645976,0.0,0.0,0.0,0.0,0.0,1.757370503269158,8.334911449897152,0.0,0.0,0.0,0.0,0.0,2.4217744862458686,2.735765976717492,0.0,0.0,0.0,0.0,0.0,0.43932079718680944,179.69758066226814,0.0,0.0,0.0,0.0,0.0,247.90603631815858,54.84214985355798,0.0,0.0,0.0,0.0,0.0,2.0827926331735114,36.94464845157808,0.0,0.0,0.0,0.0,0.0,38.24564685347688,91.17082275417636,0.0,0.0,0.0,0.0,0.0,15.2102590074103,42.38954972346227,0.0,0.0,0.0,0.0,0.0,136.583658201231,103.36647809628275,0.0,0.0,0.0,0.0,0.0,96.63012397359086,43.58990552964478,0.0,0.0,0.0,0.0,0.0,26.250619937749594,12.624761388194393,0.0,0.0,0.0,0.0,0.0,4.008002899470026,51.231394127021254,0.0,0.0,0.0,0.0,0.0,19.602087065529666,94.8394087106691,0.0,0.0,0.0,0.0,0.0,50.89109958729783,108.81537540066597,0.0,0.0,0.0,0.0,0.0,17.846680044789736,32.754986504312456,0.0,0.0,0.0,0.0,0.0,24.040559211519287
18,28.93759658074189,81.71932779430162,0.0,0.0,0.0,0.0,0.0,1.0454232164238042,0.0,0.0,0.0,0.0,0.0,5.876759303053526,1.994048447582993,0.0,0.0,0.0,0.0,0.0,0.20027711913234644,10.978537742608856,0.0,0.0,0.0,0.0,0.0,4.184241647161017,8.476759427514928,0.0,0.0,0.0,0.0,0.0,0.9012636084657402,279.2581431564989,0.0,0.0,0.0,0.0,0.0,167.43174436787072,40.27958463926848,0.0,0.0,0.0,0.0,0.0,3.8011560961181523,35.05648736356367,0.0,0.0,0.0,0.0,0.0,54.79423790866765,124.01009937940627,0.0,0.0,0.0,0.0,0.0,24.743554601253308,37.717374055450705,0.0,0.0,0.0,0.0,0.0,33.12163113061387,261.3595288645476,0.0,0.0,0.0,0.0,0.0,15.895125785132842,73.67608379608826,0.0,0.0,0.0,0.0,0.0,3.5097994514949495,23.34784920319026,0.0,0.0,0.0,0.0,0.0,8.578300358293987,82.98859924453593,0.0,0.0,0.0,0.0,0.0,10.278842224837858,90.50358368034858,0.0,0.0,0.0,0.0,0.0,90.76756661308524,134.1217019996138,0.0,0.0,0.0,0.0,0.0,29.280424748548004,49.909016021149,0.0,0.0,0.0,0.0,0.0,12.753956533031392
