,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
23,0.04709710535069333,0.9653660086250898,74.01574803149606,0.8278645833333333,0.6655258052051067,0.6250000055879354,0.7760416679084301,1.0438094177075676,55.85106382978723,0.7078125000000001,0.3095238134264946,0.5833333333333334,0.22708333594103655,0.08967047994890263,0.42464456095234204,87.09677419354838,1.0,0.8095238208770752,0.7250000014901161,1.0,0.21421931282857323,1.7914114982386704,52.94117647058824,0.6166666666666667,0.7222222288449606,0.6349206467469534,0.9333333373069763,0.17962701907322645,0.7256507675283532,50.0,0.7333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.15523768356910275,0.7380279113420131,75.0,1.0,0.3333333432674408,0.5,0.25,0.19505250128505555,0.755949535364237,50.0,0.7,0.1666666567325592,0.5,0.10000000149011612,0.6121517737615654,0.8938338721062513,60.0,0.6785714285714286,0.0,0.0,0.0,0.8478683657759477,1.1958287380142851,66.95652173913044,0.5271031746031746,0.2314285695552826,0.43333333333333335,0.17666666905085246,0.3189414251000554,1.5503232759979184,46.34146341463415,0.46527777777777785,0.289682537317276,0.28333333879709244,0.33888889104127884,0.30106573960723465
24,0.16945190160089665,1.1371584536306867,66.92913385826772,0.832217261904762,0.6534226331859827,0.5562500115483999,0.9010416679084301,1.0022307895921732,64.36170212765957,0.672643849206349,0.6557014957070351,0.6545138973742723,0.6981150868038336,2.816194336371711,0.2296754852233445,93.54838709677419,0.9642857142857143,0.8666666746139526,0.7916666716337204,1.0,0.5212927487138362,1.67780449104319,64.70588235294117,0.5444444444444444,0.4722222288449605,0.3904762069384257,0.600000003973643,0.5939007473261219,0.702605409494247,62.5,0.8,0.6666666865348816,0.5,1.0,0.3416765643839464,0.8218488546322172,66.66666666666666,0.9333333333333333,0.625,0.46666668355464935,1.0,0.030736167644618506,0.7888564918785745,50.0,0.6555555555555556,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.523595121300133,0.9230013951198387,60.0,0.08333333333333333,0.0,0.0,0.0,0.7066111449705038,0.9818022803015021,60.86956521739131,0.6094444444444443,0.4647619088490804,0.4444444477558136,0.5722222228844961,1.4245428146468622,1.4892174644059795,51.21951219512195,0.4295634920634921,0.4333694080511729,0.405952384074529,0.5575396865606308,0.4387824911498505
25,0.07738259604599926,1.051801629294408,70.86614173228347,0.8475074404761905,0.6891865283250809,0.5968750091269612,0.8916666693985462,0.86141809993197,64.36170212765957,0.7068948412698411,0.5615891143679619,0.715972226113081,0.5024801635493835,1.1962225039760914,0.18358265185216308,96.7741935483871,0.9791666666666666,0.9500000029802322,0.9166666716337204,1.0,0.127819168902843,1.2779719384594903,64.70588235294117,0.6349206349206349,0.6190476218859354,0.5833333333333334,0.6666666666666666,0.047663226734125194,0.6776709276748601,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.3464603319636633,0.630074074439905,66.66666666666666,0.6666666666666666,0.625,0.46666668355464935,1.0,0.046885897193580654,1.4074180309176703,50.0,0.5625,0.20000000298023224,0.5,0.125,0.5466125524804268,0.9375254868295579,60.0,0.16666666666666666,0.0,0.0,0.0,0.655575189515965,1.034969138501837,66.08695652173913,0.5967857142857143,0.3512698471546173,0.4622222244739532,0.33111111422379813,0.7134637993044276,1.5030654948665514,48.78048780487805,0.48055555555555557,0.4623015820980072,0.4472222278515498,0.4861111144224803,0.18998955602074377
26,0.6169593738913077,0.6969961326937534,75.59055118110236,0.795014880952381,0.6392812132835388,0.6531250067055225,0.6593750007450581,0.7459994326732968,61.170212765957444,0.6354910714285715,0.47550806527336437,0.595138892531395,0.4237103257328272,0.7181298302555176,0.6946873055864885,77.41935483870968,1.0,0.4583333283662796,0.75,0.38333333656191826,0.033774764970401196,1.013065210696729,52.94117647058824,0.625,0.3015872935454051,0.3888888955116272,0.25,0.047255058560879026,0.4973771128160273,75.0,0.7333333333333333,0.5,1.0,0.3333333432674408,0.3251625708264232,1.1232643616140703,66.66666666666666,0.9,0.625,0.46666668355464935,1.0,0.0026582042875272563,0.885270232161239,57.14285714285714,0.625,0.3333333432674408,0.5,0.25,0.7456780313617345,1.1262868500418477,30.0,0.35,0.0,0.0,0.0,0.4681656746583681,1.0899722268849092,62.60869565217392,0.6276190476190476,0.23777778148651124,0.37777777910232546,0.21111111442248026,0.5212649051168784,1.3557736136568417,48.78048780487805,0.5361111111111111,0.45264551043510437,0.39444445570309955,0.5888889034589132,0.6871355047160884
27,0.10573546457149909,1.5639797473603911,59.055118110236215,0.7558035714285716,0.637878805398941,0.5198660781607032,0.9541666693985462,0.8596823804652997,61.170212765957444,0.6373263888888888,0.5973561257123947,0.5991071493675312,0.6500000053395828,0.4598320079145923,0.3223561803441471,90.32258064516128,0.875,0.6000000014901161,0.5625,0.75,0.17439711857615567,2.2921043059951844,58.82352941176471,0.5666666666666667,0.4595959782600403,0.3630952437718709,0.6666666666666666,0.14090629967348223,1.2592268261593946,62.5,0.6,0.6666666865348816,0.5,1.0,0.18555578910068776,0.9607648598302747,66.66666666666666,0.625,0.6666666865348816,0.5,1.0,0.07701446830487559,1.137531915014177,42.857142857142854,0.41666666666666663,0.222222238779068,0.3333333432674408,0.1666666716337204,0.20934106996406668,1.0803395224664016,60.0,0.0,0.0,0.0,0.0,0.6078970680384472,1.0581012837692125,60.86956521739131,0.5323412698412698,0.35683982968330386,0.4177777806917826,0.38333333532015484,0.14749897464715436,3.1222370306924696,46.34146341463415,0.5583333333333333,0.5139860163132349,0.3839285721381505,0.8333333333333334,0.7545937200270579
28,0.07707955138178442,0.9290239381158147,74.80314960629921,0.7808779761904763,0.5402281805872917,0.6520833373069763,0.5093750059604645,0.8743670127358218,57.446808510638306,0.7237599206349206,0.3553361011048158,0.5625000012417635,0.2885912743707498,0.588146007863687,0.3836575751084107,80.64516129032258,0.9666666666666667,0.45000000298023224,0.5,0.4166666716337204,0.01293249823667071,1.0068063994878447,41.17647058823529,0.5555555555555556,0.5407407482465109,0.527777781089147,0.7222222238779068,0.09020835158704574,0.7465853252390271,50.0,0.7333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3582637967302338,0.5810286396614833,75.0,0.9333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.016363635352748044,0.81179673505864,64.28571428571429,0.6444444444444444,0.6785714328289032,0.7083333432674408,0.7000000029802322,0.16335858021111488,0.858273496050437,20.0,0.2833333333333333,0.125,0.10000000149011612,0.1666666716337204,0.445618401008939,1.2930995484936327,62.60869565217392,0.6277777777777778,0.2168253978093465,0.38888888955116274,0.1555555582046509,0.08401978330461593,1.4365099592416442,48.78048780487805,0.45982142857142855,0.23412698010603586,0.2777777810891469,0.20833333333333334,0.11367186404807184
29,0.2149327488633474,0.8312626410491389,77.95275590551181,0.7965401785714286,0.6598432883620262,0.6958333365619183,0.6796131022274494,0.96064652195469,65.42553191489363,0.6472966269841269,0.6715398244559765,0.6653769897917906,0.7408234191437563,0.6536823785709879,0.11529613411633882,93.54838709677419,1.0,0.880952388048172,0.875,0.9375,0.2811022826828727,1.3269927747125703,58.82352941176471,0.5944444444444444,0.3333333333333333,0.3888888955116272,0.3000000019868215,0.030440231696665605,0.5841300001176863,62.5,0.7333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.09018911739672962,1.0086483430789135,66.66666666666666,0.6,0.625,0.46666668355464935,1.0,0.06535469836226193,0.879712091979475,57.14285714285714,0.5777777777777777,0.48571430146694183,0.75,0.36666667461395264,0.3825432473379931,1.3603125499827846,20.0,0.0,0.0,0.0,0.0,0.4332850753709351,1.2814479937753307,53.91304347826087,0.5962301587301587,0.4746464788913727,0.39460318088531493,0.6866666714350382,0.41313206884263154,1.4650939693491039,43.90243902439025,0.49999999999999994,0.3373015820980072,0.3333333333333333,0.3500000089406967,0.6669160124619424
30,0.057875455661882645,0.9836872602312382,76.37795275590551,0.834561011904762,0.7010416723787785,0.6562500055879354,0.8072916679084301,0.9360020276926834,61.702127659574465,0.7054811507936507,0.5996108104785284,0.6354166734963655,0.612896832327048,0.511046406670515,0.13419583349114667,96.7741935483871,0.9791666666666666,0.9500000029802322,0.9166666716337204,1.0,0.5902111782671967,1.3377113425018914,58.82352941176471,0.5763888888888888,0.6868686974048615,0.6349206467469534,0.777777781089147,0.009501651411113704,0.743152328065943,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.32137813612747,1.0878681936278587,66.66666666666666,0.6875,0.444444477558136,0.4000000059604645,0.5,0.008461745506504383,0.9232462513912638,57.14285714285714,0.625,0.649350643157959,0.6190476417541504,0.75,0.4303482747489023,1.1233580383945514,20.0,0.35,0.111111119389534,0.0833333358168602,0.1666666716337204,0.6134728749324803,1.2643048808036128,60.0,0.5669444444444445,0.36626263459523517,0.34365079998970033,0.423333336909612,0.14372575806065704,1.414334051509819,53.65853658536586,0.47926587301587303,0.405952384074529,0.4166666666666667,0.49166666716337204,0.778020834106437
31,0.021704559216903823,1.1898077876402215,70.86614173228347,0.8184895833333334,0.7053300943225622,0.6220238162204623,0.8802083358168602,0.7946309487312545,63.829787234042556,0.7114087301587303,0.6471530919273695,0.6340277803440889,0.708928574497501,0.8192553849521148,0.06751370927353659,100.0,0.875,0.75,0.75,0.75,0.10287068682002536,1.3077972829652365,47.05882352941176,0.6208333333333333,0.36666667461395264,0.3000000019868215,0.4722222288449605,0.03247177457432856,0.9799495152878741,62.5,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.10856534054339746,2.0415713387466994,66.66666666666666,0.7083333333333333,0.6666666865348816,0.5,1.0,0.016939125995530845,1.3144110379977074,42.857142857142854,0.5777777777777777,0.1666666567325592,0.5,0.10000000149011612,0.27579136169410695,1.3455234241980103,20.0,0.31666666666666665,0.0,0.0,0.0,0.7409402711994111,1.2882724321446215,61.73913043478261,0.6506746031746032,0.29015873273213705,0.3944444457689921,0.2544444461663564,0.0761791423174155,1.9944622206362261,53.65853658536586,0.4166666666666667,0.6358946561813354,0.5492063537240028,0.8000000069538752,0.6360457566525123
32,0.012633631213538015,1.318569690174526,70.07874015748031,0.8097842261904763,0.6369838621467352,0.5418154858052731,0.805208332836628,0.8479485009823328,62.76595744680851,0.6895833333333332,0.6286947056651115,0.6469246105601391,0.6437500106791655,0.24626126797153822,0.263987614062635,93.54838709677419,0.9583333333333334,0.880952388048172,0.9375,0.875,0.22903549614975494,1.3101890468825124,58.82352941176471,0.6208333333333333,0.4444444576899211,0.36666667461395264,0.5833333333333334,0.011976536784149018,0.760177416020061,62.5,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.4260355054827568,2.51239440996768,66.66666666666666,0.8666666666666667,0.6666666865348816,0.5,1.0,0.018784955115401764,1.0555609506075958,57.14285714285714,0.6555555555555556,0.5,0.8333333432674408,0.36666667461395264,0.25075083854194985,1.2549981257349287,30.0,0.041666666666666664,0.3333333432674408,0.25,0.5,0.3178551447095125,1.196755791010136,52.17391304347826,0.5248015873015873,0.45708995262781776,0.40904762347539264,0.650000003973643,0.36265446395931067,1.7294451887338858,48.78048780487805,0.43184523809523806,0.38257576525211334,0.3430555611848831,0.475000003973643,1.3600211838001495
33,1.2515329651307634,1.049924413470672,78.74015748031496,0.8229166666666667,0.6955267135053873,0.6687500067055225,0.7718750052154064,1.1616768236334256,62.23404255319149,0.7034722222222222,0.5721560915311178,0.7243055601914724,0.5345238192627827,0.15946475894409806,0.30277052522602205,93.54838709677419,1.0,0.880952388048172,0.8125,1.0,0.026241919190999646,1.3556903879209827,64.70588235294117,0.7222222222222222,0.4888889193534851,0.4333333373069763,0.600000003973643,0.0375615263323093,0.9150063766472288,50.0,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.16832403925548906,0.9112716680366573,66.66666666666666,0.75,0.6666666865348816,0.5,1.0,0.017855030442456073,1.937050157817074,50.0,0.5625,0.20000000298023224,0.5,0.125,0.10726339651992778,0.9592196404680952,30.0,0.5833333333333334,0.0,0.0,0.0,0.5462037092199657,1.400839838218675,64.34782608695652,0.6125,0.35777778228123985,0.4555555582046509,0.32111111283302307,0.01246295137165555,1.7929611582345095,51.21951219512195,0.4146825396825397,0.2962121268113454,0.33888889104127884,0.2896825472513835,0.020818718108945672
34,0.32903988869981177,1.9086100296305477,65.35433070866141,0.8186755952380952,0.6480235159397125,0.5363095346838236,0.9218750037252903,1.5027271072480368,64.36170212765957,0.6773561507936509,0.7035846250752608,0.6426587365567684,0.8482638920346895,0.34199207825377004,0.42802944466486087,93.54838709677419,0.9642857142857143,0.8666666746139526,0.7916666716337204,1.0,0.004237464976233831,2.259624611495124,64.70588235294117,0.6055555555555555,0.7666666905085245,0.7111111183961233,0.9333333373069763,0.6429574098093969,0.718716493958903,50.0,0.8,0.5,0.4000000059604645,0.6666666865348816,0.5682642549665747,1.8542961890187082,58.333333333333336,1.0,0.6500000059604645,0.5000000149011612,1.0,0.023233989099241275,1.237318507548954,57.14285714285714,0.65625,0.619047611951828,0.6333333551883698,0.625,0.11430594417745213,1.4037691081708077,30.0,0.35,0.125,0.10000000149011612,0.1666666716337204,0.4252383055839171,1.3071014773436158,61.73913043478261,0.5920238095238095,0.4511111259460449,0.4933333377043406,0.47555556098620094,0.3631366473605267,2.0420819598301208,51.21951219512195,0.5243055555555555,0.6058201094468435,0.5317460397879282,0.7861111164093018,0.21458947812913318
35,0.7141494464810387,1.473016969594532,66.92913385826772,0.8403645833333334,0.6674221847206354,0.550669651478529,0.9041666686534882,1.128822324101095,64.36170212765957,0.7125992063492063,0.6672725516060988,0.6478174682706594,0.7713789703945318,0.031603646801739216,0.27551040578130637,93.54838709677419,0.9642857142857143,0.8333333432674408,0.875,0.875,0.0020204098642757585,1.212572251513782,64.70588235294117,0.6041666666666666,0.4722222288449605,0.4166666666666667,0.5833333333333334,0.023657379007987044,0.7462398472376167,50.0,0.7333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.1320536320331094,1.4771299159896218,66.66666666666666,1.0,0.625,0.46666668355464935,1.0,0.0010926044358106914,2.316018034063788,64.28571428571429,0.59375,0.533333346247673,1.0,0.375,0.04370138223797711,1.6884761079083688,20.0,0.41666666666666663,0.125,0.10000000149011612,0.1666666716337204,0.27499616342284483,1.3587760996107383,61.73913043478261,0.5987301587301588,0.4194709042708079,0.4300000071525574,0.4833333373069763,0.026756348487764064,2.101393333128206,41.46341463414634,0.45109126984126985,0.23412698010603586,0.2916666716337204,0.20555555820465088,0.15209842041996532
36,0.003545518112492782,1.2112321483641244,77.16535433070865,0.8457589285714285,0.6846230216324329,0.7111607175320387,0.7437500040978193,1.5092118444471692,62.76595744680851,0.6675099206349205,0.6078824078043302,0.7250000064571699,0.586111119017005,0.23706567701819706,0.8603140838122373,74.19354838709677,0.95,0.6775793880224228,0.533333346247673,1.0,0.0401735883614223,1.0345856844068555,70.58823529411765,0.611111111111111,0.48148149251937866,0.4444444477558136,0.5555555621782938,0.0013850356162352887,0.6521339641571173,62.5,0.7333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.3056909211597494,0.8134258124608014,66.66666666666666,0.7857142857142857,0.6000000089406967,0.625,0.8333333432674408,0.0019706867818853886,3.0889933252820803,50.0,0.625,0.36666667461395264,0.75,0.25,0.11510811184208751,1.9612946708698424,20.0,0.31666666666666665,0.0,0.0,0.0,0.15095671917514938,1.534779722954448,55.65217391304348,0.5615079365079365,0.4613419969876607,0.38587302366892495,0.65,0.05575545848336809,2.172055790260922,41.46341463414634,0.48194444444444445,0.31084655225276947,0.29722222437461215,0.3333333383003871,0.022177302899960633
37,0.07365280910857906,0.9444354546083028,77.95275590551181,0.83671875,0.6983811520040035,0.7166666742414236,0.7291666716337204,1.4856054990426721,64.8936170212766,0.6730902777777777,0.6785996531446775,0.6626984228690466,0.7548611164093018,0.25953832112109065,0.16180674724413607,96.7741935483871,1.0,0.9500000029802322,0.9166666716337204,1.0,0.4245769647687929,1.6137659270674218,52.94117647058824,0.5416666666666666,0.36666667461395264,0.3333333333333333,0.4166666666666667,0.01793433464222803,0.6920364260923079,62.5,0.8,0.5714285373687744,0.5,0.6666666865348816,1.8682830830786787,1.2667948895103376,66.66666666666666,1.0,0.6666666865348816,0.5,1.0,0.031109168169449617,2.8090476302233753,64.28571428571429,0.6333333333333333,0.5357142984867096,1.0,0.36666667461395264,0.12946624742295335,1.764317151474436,10.0,0.041666666666666664,0.0,0.0,0.0,0.32929634362381455,1.4178586880529478,56.52173913043478,0.6567063492063492,0.5292063613732656,0.479047625263532,0.7155555586020151,0.13941777577054446,2.368261428544825,51.21951219512195,0.5520833333333334,0.6074074159065882,0.5333333437641462,0.7916666666666666,0.6457780349819184
38,0.2904557460120993,0.9676238874729876,77.95275590551181,0.8252604166666667,0.7182765211910009,0.7302083373069763,0.7916666697710752,1.336863786030768,63.297872340425535,0.7429067460317461,0.6734638201693693,0.659821434567372,0.7480158793429533,0.306621807577387,0.28122455172821703,93.54838709677419,0.95,0.9272727370262146,0.875,1.0,0.3877084475389352,1.1651177937991668,58.82352941176471,0.6861111111111112,0.4166666666666667,0.36666667461395264,0.5,0.15404758964703721,0.5918718759128174,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.22536376910569317,1.32217517436,66.66666666666666,1.0,0.6857143044471741,0.533333346247673,1.0,0.04655831722028839,1.2923916071700134,57.14285714285714,0.7708333333333333,0.6222222447395325,0.6666666865348816,0.6666666716337204,0.12769169858361104,1.8539791126120613,20.0,0.041666666666666664,0.3333333432674408,0.25,0.5,0.21714182492048886,1.3274021490152135,60.86956521739131,0.5458333333333333,0.42232804695765175,0.423333340883255,0.4777777810891469,0.9737597113853249,1.9229239817786483,43.90243902439025,0.44166666666666665,0.29814816017945606,0.2579365124305089,0.36666666716337204,0.04550251831449473
39,0.0021042786393448342,1.1142882506165364,79.52755905511812,0.8604166666666667,0.742410721257329,0.7447916734963655,0.7718750052154064,1.6482469802127493,62.23404255319149,0.654513888888889,0.56649532665809,0.6861111161609491,0.52103174974521,0.004536731129383463,0.20667212936328533,87.09677419354838,1.0,0.7476190626621246,0.9166666716337204,0.6875,0.000742794241366384,1.4593179972703612,52.94117647058824,0.6041666666666666,0.2777777810891469,0.3333333333333333,0.25,0.020560333699832515,0.8893669032794761,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.07229780478903683,1.881014923504136,66.66666666666666,0.9285714285714286,0.6285714358091354,0.5,1.0,0.0006415988406629821,1.7151178113893273,50.0,0.71875,0.619047611951828,0.5833333432674408,0.75,0.04105546295740281,3.196016493124638,30.0,0.41666666666666663,0.27272728085517883,0.1875,0.5,0.15319739155881457,2.3555804837452277,63.47826086956522,0.6091666666666667,0.1400000015894572,0.2555555562178294,0.11111111243565877,0.9888948327985757,2.931906026140466,51.21951219512195,0.4873015873015873,0.14484127362569174,0.2916666666666667,0.1111111119389534,0.05264810554060832
40,0.00046008533581794826,1.1231098294185373,78.74015748031496,0.8312499999999999,0.7788690682500601,0.7302083410322666,0.8843750040978193,1.5949983461195572,64.8936170212766,0.6612847222222223,0.6109006938834985,0.7041666756073633,0.6000000045945247,0.020081976748301925,0.3288314451488924,93.54838709677419,0.9791666666666666,0.875,0.875,0.875,0.0012085721926826387,1.4829982597846394,58.82352941176471,0.6333333333333333,0.6507936517397562,0.75,0.6111111144224802,0.0028427733812040204,0.6215242593694128,75.0,0.8,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.03515993007005666,1.6388260343973606,66.66666666666666,0.9583333333333333,0.6666666865348816,0.5,1.0,0.009216892721765502,2.8988131359391667,64.28571428571429,0.625,0.619047611951828,0.8333333432674408,0.5,0.001403263861702718,1.7772356847325106,20.0,0.041666666666666664,0.3333333432674408,0.25,0.5,0.31281414363585486,1.5528795918652778,53.04347826086957,0.5950000000000001,0.4945166071256002,0.4250793715318044,0.6955555597941081,0.3182706857000675,2.658619107871353,46.34146341463415,0.41875,0.36521164576212567,0.34166667113701504,0.4055555611848831,0.23372163429416148
41,0.0020157530100712,1.362852415129269,80.31496062992126,0.7977678571428571,0.6741296984255314,0.6500000022351742,0.726934527978301,1.8117572264641175,57.446808510638306,0.6465029761904764,0.4335077032446861,0.6354166691501936,0.3595238160341978,0.0971465080298155,0.5362391880957782,90.32258064516128,0.9291666666666667,0.8522727340459824,0.8333333283662796,0.875,6.453096558972678e-05,1.223958133735827,64.70588235294117,0.6777777777777777,0.38333333532015484,0.5,0.31111112236976624,0.0003947966093231246,0.7034611873297311,75.0,0.8,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0287855596776874,1.9228315487030934,66.66666666666666,0.875,0.75,0.6666666716337204,1.0,0.00897345784809402,0.9180995457191707,57.14285714285714,0.7666666666666666,0.6507936716079712,0.625,0.7000000029802322,0.006812699154155988,2.4813237560141204,30.0,0.31666666666666665,0.222222238779068,0.1666666716337204,0.3333333432674408,0.23745249176767824,1.8090122348673412,56.52173913043478,0.5369444444444444,0.35492064456144967,0.3438888907432556,0.44222222367922465,0.1872036327800198,2.7876414235786737,43.90243902439025,0.48819444444444443,0.32500000298023224,0.3392857213815053,0.3583333392937978,0.025893744421892045
42,0.020718982786337253,2.145057643286075,65.35433070866141,0.8510416666666668,0.6369408518075943,0.5160714397206903,0.90625,1.6500028758176877,62.23404255319149,0.6435763888888887,0.6530062730113665,0.5976190560807785,0.7590277828276157,0.36105989062589233,0.5493062220938857,93.54838709677419,0.9166666666666666,0.9500000029802322,0.9166666716337204,1.0,0.00031434225636746334,1.6878782934213756,64.70588235294117,0.6458333333333334,0.46666667858759564,0.3888888955116272,0.5833333333333334,0.004948371026666688,0.8325213995685281,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.8632869647994729,1.716233983194524,58.333333333333336,0.75,0.4000000059604645,0.3333333432674408,0.5,0.008397552287773098,1.8773349910401425,64.28571428571429,0.6555555555555556,0.6190476417541504,0.8333333432674408,0.533333346247673,0.07716569611142078,1.971974162685791,20.0,0.2833333333333333,0.0,0.0,0.0,0.20568024324881345,1.6194437689434356,58.26086956521739,0.6174603174603174,0.40343916018803916,0.41111111342906953,0.4644444495439529,0.25004131977066735,3.4463486331976654,51.21951219512195,0.5034722222222222,0.46666667362054187,0.3888888955116272,0.6805555572112402,0.004934697255870422
43,0.006205272244603488,1.2698895014346128,73.22834645669292,0.8345238095238096,0.4987103268504143,0.6875,0.42916667368263006,1.4129238550925562,57.97872340425532,0.6432043650793652,0.4858796385427316,0.611408735315005,0.4377976239969333,0.39574290467891604,0.6522842007269973,80.64516129032258,0.875,0.3095238208770752,0.5,0.22500000149011612,0.00020815313393162985,1.7660943496719264,58.82352941176471,0.5222222222222223,0.22222222884496054,0.25,0.20000000794728598,0.012883664574974803,0.6343797100454683,75.0,0.7333333333333333,0.5,1.0,0.3333333432674408,0.02810049545894979,0.33583353625665313,83.33333333333334,0.75,0.5,0.5,0.5,0.0001735162706727077,3.066245657817853,64.28571428571429,0.5625,0.6333333551883698,0.875,0.5,0.013208085565007788,1.7093756600433871,30.0,0.5833333333333334,0.125,0.0833333358168602,0.25,0.1433592157007306,1.7512229054962012,64.34782608695652,0.5953968253968254,0.3668975532054901,0.46666667064030964,0.3480952421824137,0.04806850089350152,2.7414170486394918,43.90243902439025,0.525,0.24999999503294626,0.4444444477558136,0.2888888915379842,0.28200538060226765
44,0.03766463958281747,1.2166905962569443,80.31496062992126,0.8197916666666667,0.7531250100582838,0.7291666716337204,0.859375,2.1075275837144285,63.829787234042556,0.6852430555555555,0.6766099768380324,0.591617068896691,0.8638888920346895,0.4688401149132164,0.5429457700721907,87.09677419354838,0.9791666666666666,0.8452381044626236,0.75,1.0,0.004429975184138345,1.8258056260240638,52.94117647058824,0.6208333333333333,0.3888888955116272,0.3333333432674408,0.4722222288449605,0.021513930433020877,0.5803247705375006,75.0,0.8,0.5,1.0,0.3333333432674408,0.09649680629970354,0.5292111628959779,83.33333333333334,0.9583333333333333,0.8333333432674408,0.75,1.0,1.2271909403711828e-05,1.801361480518349,57.14285714285714,0.6888888888888889,0.5833333432674408,0.6666666865348816,0.533333346247673,0.07696540833408,2.517508756989321,20.0,0.125,0.125,0.0833333358168602,0.25,0.014911279732910822,1.9186344147148473,56.52173913043478,0.574126984126984,0.5398727317651113,0.43833333949247993,0.7755555609862009,0.058935827842745314,2.8400782363583463,46.34146341463415,0.4847222222222222,0.3925926089286804,0.3472222288449605,0.4888888994852702,0.6310294945962204
45,0.0014676114839903022,1.4851122987286334,75.59055118110236,0.8567708333333334,0.7046852577477694,0.6500000078231096,0.8572916705161333,1.560138463668388,58.51063829787234,0.6399305555555557,0.49345239376028377,0.5936507992446423,0.4666666717578967,0.5114074372680252,0.5618054911151885,87.09677419354838,0.9583333333333334,0.8022727370262146,0.7083333358168602,1.0,5.8226511039661144e-05,1.3853271243608152,58.82352941176471,0.6944444444444445,0.3777777850627899,0.4166666666666667,0.3888888955116272,0.0025581764863554656,0.7300914648299699,75.0,0.7333333333333333,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.2260623444444559,1.3657197948099624,66.66666666666666,0.9166666666666667,0.6857143044471741,0.533333346247673,1.0,4.905046129669649e-05,2.234637608651302,64.28571428571429,0.75,0.5750000029802322,0.875,0.5,0.09404491499790014,2.441914343530523,20.0,0.3833333333333333,0.0,0.0,0.0,0.24423798723743484,1.7879034760903056,53.04347826086957,0.5376984126984128,0.42486772934595746,0.4188888967037201,0.5044444461663564,0.05941040480035592,2.8189438601511645,43.90243902439025,0.48888888888888893,0.2698412785927455,0.2944444517294566,0.27222222834825516,0.1481165709795273
46,0.17479254321448806,1.7697446715146332,70.86614173228347,0.8590401785714286,0.6789141520857811,0.5788690522313118,0.8906250037252903,1.4126640977481701,61.170212765957444,0.6727678571428571,0.6194564886391163,0.6209325455129147,0.6696428631742796,0.03838963223659863,0.5380821170792282,87.09677419354838,0.9583333333333334,0.7892857193946838,0.6875000074505806,1.0,0.05597942608772157,1.70230302283228,58.82352941176471,0.6944444444444443,0.4222222367922465,0.36666667461395264,0.5333333412806193,0.0006927760281890754,0.7378621494913591,75.0,0.7333333333333333,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.03226821015839653,1.1671514698611356,75.0,1.0,0.6785714328289032,0.5416666716337204,1.0,0.0004118866005664535,2.6929723768627034,64.28571428571429,0.625,0.619047611951828,0.8333333432674408,0.5,0.03515173555711492,2.0611626825061737,40.0,0.16666666666666666,0.4761904925107956,0.3500000014901161,0.75,0.15813582976589124,1.631134558665902,61.73913043478261,0.49111111111111116,0.376031748453776,0.4444444497426351,0.41111111342906953,0.461840235648019,2.967015400449322,43.90243902439025,0.37817460317460316,0.3518518606821696,0.3111111174027125,0.4166666766007741,0.019263829102577422
