,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
23,0.6913964327589304,0.8295479190599905,59.25925925925925,0.5803075396825396,0.39487434302767116,0.6458333345750967,0.30158730782568455,0.8000027857844677,82.03125,0.86640625,0.8209686391055584,0.7534226179122925,0.9437500014901161,0.29787324294095957,0.32877047264681447,87.09677419354838,0.886904761904762,0.5000000149011612,0.625,0.5,1.4927278824807562,0.40167372557892467,82.35294117647058,0.8333333333333334,0.600000003973643,0.6666666666666666,0.5555555621782938,0.1514354490664564,1.2539417306310046,46.15384615384615,0.8,0.25,0.20000000298023224,0.3333333432674408,0.10494228102677165,1.0476113246280558,64.28571428571429,0.9166666666666667,0.5357142984867096,0.36666667461395264,1.0,0.2700161042418171,0.5152812575201577,70.0,0.9333333333333333,0.7500000298023224,0.6071428656578064,1.0,0.496363388026332,0.9101374489588635,50.0,1.0,0.5,1.0,0.3333333432674408,0.28848324784576956,0.9111196682057342,62.60869565217392,0.5445634920634921,0.3198412716388702,0.36333333551883695,0.31777778069178264,0.47210347412303433,1.0322581255360972,56.09756097560976,0.6180555555555556,0.4404761989911397,0.5583333373069763,0.42222222437461215,0.26891781456313824
24,0.35810656352546505,0.9846153654509655,61.37566137566137,0.6603174603174602,0.619110764314731,0.6226190570741892,0.6847222285966078,1.0789342581564754,79.6875,0.8390625,0.8005675114691257,0.7276785764843225,0.9212797619402409,0.33543925420622545,0.3861417290529725,87.09677419354838,0.9666666666666667,0.5416666716337204,0.625,0.5833333358168602,0.24090827012618177,0.277669651615852,82.35294117647058,0.7888888888888889,0.8571428457895914,0.8333333333333334,0.8888888955116272,0.019345235587993715,1.3554763253900772,69.23076923076923,0.5,0.7301587760448456,0.6000000089406967,1.0,0.00905909356276126,4.713764340266437,21.428571428571427,0.8035714285714286,0.3611111119389534,0.2291666716337204,1.0,0.35355211442159146,0.7826372006635397,70.0,0.36666666666666664,0.7500000298023224,0.6071428656578064,1.0,0.9518455847893352,0.6053518660175352,50.0,1.0,0.5,1.0,0.3333333432674408,0.6149664712277004,1.2429600822470244,66.95652173913044,0.5907936507936508,0.24888889392217,0.3333333333333333,0.2055555562178294,0.06981288774187097,1.0188747189816851,60.97560975609756,0.6173611111111111,0.6791005482276281,0.716666671137015,0.6777777870496114,0.5769381291869841
25,0.6422507968844987,0.7704231730482829,57.14285714285714,0.6385416666666668,0.3913690571983655,0.5388888902962208,0.3387896865606308,1.12133211824191,75.78125,0.86875,0.7379960436373949,0.8541666716337204,0.6947916718199849,0.9400978530773729,0.6084071387186186,87.09677419354838,0.6833333333333333,0.25,0.5,0.1666666716337204,0.008947999355348537,0.41559927451496964,82.35294117647058,0.7888888888888889,0.4696969787279765,0.6666666666666666,0.3888888855775197,0.3024237747153401,1.1702087056825414,61.53846153846154,0.78125,0.6333333551883698,0.75,0.625,0.0014059728075100362,1.8356361796892002,35.714285714285715,0.9375,0.3928571492433548,0.2500000074505806,1.0,0.12806416407449306,0.6996391193650794,70.0,0.8333333333333333,0.7500000298023224,0.6071428656578064,1.0,0.3070602852716162,0.9258041743196724,50.0,1.0,0.5,1.0,0.3333333432674408,0.22509063322340173,1.2356002007717117,57.391304347826086,0.5437301587301587,0.31714285810788473,0.32444444596767424,0.3400000035762787,0.01939782818720848,1.74613450286194,48.78048780487805,0.6111111111111112,0.11428571740786235,0.3333333333333333,0.06944444527228673,2.533141618187937
26,0.28426986452499303,0.9429186322666372,59.25925925925925,0.5842013888888887,0.46547619874278706,0.564583337555329,0.4243055625508229,1.1035169047210196,75.78125,0.8044270833333335,0.7024486027657986,0.8552083354443312,0.6427083406597376,0.16655737084990482,0.4442997054785102,87.09677419354838,0.7916666666666666,0.375,0.5,0.3333333358168602,0.010605337276377538,0.31475912237539355,88.23529411764706,0.8055555555555555,0.9333333373069763,1.0,0.8888888955116272,0.00661724853336944,1.2346850298341405,53.84615384615385,0.6041666666666666,0.375,0.375,0.375,0.2560620134997636,1.4673490286959716,50.0,0.9375,0.5250000059604645,0.4047619178891182,1.0,0.12888366720098526,0.5781693144711644,70.0,0.625,0.4615384638309479,0.4285714328289032,0.5,0.4794881810832028,1.1055913935668344,50.0,1.0,0.5,1.0,0.3333333432674408,0.14132765870106886,1.0608708146083776,54.78260869565217,0.531984126984127,0.4229629635810852,0.3833333363135656,0.5666666726271311,0.46162300313870636,1.0308713604826023,63.41463414634146,0.5840277777777778,0.49660896758238476,0.600000003973643,0.4444444502393405,0.38844971914216075
27,0.17144339997643993,0.8812384343208284,60.317460317460316,0.6618799603174602,0.49890873208642006,0.6187500053395828,0.4504960359384616,1.0745989075255118,72.65625,0.80859375,0.6832296270877123,0.6572916693985462,0.7302083391696215,0.4223883374841662,0.26814204399196917,93.54838709677419,0.9166666666666667,0.8333333432674408,0.875,0.875,0.2652584605063053,0.3100831962606938,88.23529411764706,0.7666666666666666,0.6000000238418579,0.600000003973643,0.600000003973643,0.047235211936429634,1.447602131684776,61.53846153846154,0.5833333333333333,0.5750000029802322,0.5416666716337204,0.625,0.0316560375635575,1.168040309591449,64.28571428571429,0.7166666666666667,0.375,0.30000001192092896,0.5,0.12712722252928507,0.6404966439599171,70.0,0.59375,0.8636363744735718,0.7857142984867096,1.0,0.30022625566679173,1.224633772293336,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.4931638500009852,1.0160350741140987,62.60869565217392,0.5443253968253967,0.34460318088531494,0.4022222250699997,0.3955555588006973,0.10087621809700012,0.9926902794221019,56.09756097560976,0.6055555555555555,0.4333333373069763,0.6000000139077505,0.3777777875463168,0.28473229393088517
28,0.0783343602682807,1.1796230333719326,58.730158730158735,0.6417906746031746,0.32430555547277135,0.5555555572112402,0.24444444850087166,1.1662513205883926,72.65625,0.85,0.6793650910258293,0.8031250014901161,0.6562500055879354,0.0009868130936483619,0.3344729517884006,90.32258064516128,0.7916666666666666,0.5833333432674408,0.6666666716337204,0.5416666716337204,0.09651773146756483,0.3400520230766075,82.35294117647058,0.7708333333333334,0.8690476218859354,0.9166666666666666,0.8333333333333334,0.10301680150190262,1.7375252326812005,53.84615384615385,0.7416666666666667,0.4761904925107956,0.5,0.6000000014901161,0.034395567620582795,0.5346538440582719,85.71428571428571,0.75,0.5,0.5,0.5,0.06248888761096314,0.4973109850199774,80.0,0.6875,0.761904776096344,1.0,0.625,0.5394962174768713,1.0127813156745265,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.3128831894950667,1.077712522979309,70.43478260869566,0.5744444444444444,0.36148149172465005,0.4444444457689921,0.375555557012558,0.5630549632009918,1.092286476255824,56.09756097560976,0.6062500000000001,0.3499999940395355,0.527777781089147,0.2769841303428014,0.7208087147842216
29,0.5093212374626408,1.4629182290457452,57.67195767195767,0.5959821428571428,0.40740741168459255,0.6236111149191856,0.3322420697659254,1.2974813629757753,73.4375,0.7828869047619048,0.6278364043682814,0.7708333358168602,0.5715773850679398,0.003185157936695914,0.2243761164882095,93.54838709677419,0.9583333333333334,0.8333333432674408,1.0,0.75,0.4571914541893988,0.4688681810200993,82.35294117647058,0.7680555555555556,0.5523809790611267,0.600000003973643,0.5166666706403097,0.027310214670009443,1.8767656302299198,53.84615384615385,0.7916666666666667,0.4000000059604645,0.6666666716337204,0.375,0.3840741119596127,1.2591317413578997,64.28571428571429,0.9375,0.5666666626930237,0.4333333447575569,1.0,0.011992774896573018,0.9069817405779027,70.0,0.43333333333333335,0.7500000298023224,0.6071428656578064,1.0,0.4890612073688045,2.282663729686631,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.27123502103956015,1.1573587737932804,57.391304347826086,0.5957936507936508,0.4160846690336863,0.42444444795449576,0.47111111680666606,0.3970398995551118,1.2787486114564193,46.34146341463415,0.6055555555555556,0.2142857164144516,0.3333333333333333,0.17222222437461218,0.6468470610386117
30,0.5997873936778209,1.2224752999376,54.4973544973545,0.6351190476190477,0.21656746293107668,0.4305555559694767,0.15902777947485447,3.5890832706889984,60.15625,0.8038318452380953,0.3023809567093849,0.625,0.20625000074505806,1.927580801063166,1.4817001941714012,80.64516129032258,0.7916666666666666,0.0,0.0,0.0,0.037763174984124924,0.968268461731373,70.58823529411765,0.7888888888888889,0.7111111084620158,1.0,0.6222222298383713,0.00325119064485241,1.523327434209282,69.23076923076923,0.75,0.6666666716337204,0.625,0.75,0.006218332772587618,0.5759558156524875,78.57142857142857,0.9,0.6500000059604645,0.5000000149011612,1.0,0.0326029854272648,0.9304176955334114,70.0,0.3333333333333333,0.7500000298023224,0.6071428656578064,1.0,0.18221159360672246,1.8621506690370357,37.5,0.8333333333333334,0.2857142984867096,1.0,0.1666666716337204,0.4987853134825729,1.7082265539120352,69.56521739130434,0.5681746031746032,0.1644444465637207,0.2888888895511627,0.12777777910232543,1.511594890380097,0.9445045381504521,51.21951219512195,0.6362103174603174,0.22499999403953552,0.2916666666666667,0.19642857213815054,0.12003491664510393
31,0.09256781086164285,0.9934673587026474,61.37566137566137,0.671875,0.5759259375433127,0.6604166701436043,0.5637896855672201,1.0626218288902927,77.34375,0.8304687499999999,0.7625811789184809,0.7802083380520344,0.7656250055879354,0.09967918558237683,0.5092401258034279,80.64516129032258,0.9166666666666667,0.6416666731238365,0.5416666716337204,0.875,0.012020149625830099,0.3095352482989259,94.11764705882352,0.8111111111111112,0.9333333373069763,1.0,0.8888888955116272,0.3712122161357352,1.1351589549972287,53.84615384615385,0.65625,0.48571427166461945,0.5000000149011612,0.5,0.09896027253283424,0.4220765114183567,78.57142857142857,1.0,0.6500000059604645,0.5000000149011612,1.0,0.026169505482385492,0.6804256695133344,70.0,0.9,0.7500000298023224,0.6071428656578064,1.0,0.48359262641033457,0.9629418118654286,50.0,1.0,0.5,1.0,0.3333333432674408,0.4486905670685208,1.3925323755729913,42.608695652173914,0.6675,0.474405970176061,0.35801587998867035,0.8433333357175191,0.8468416515269395,0.929178759213834,63.41463414634146,0.6111111111111112,0.5824675460656484,0.533730169137319,0.661111111442248,0.4247825310936631
32,2.1056120829996265,1.0043104215358005,60.317460317460316,0.6105406746031746,0.5120701106886069,0.6131944457689921,0.4844246059656143,1.1439083505144756,73.4375,0.8534970238095239,0.6626668535172939,0.745833333581686,0.6346726231276989,0.09767598000454686,0.4150195762149854,90.32258064516128,0.8208333333333333,0.5416666716337204,0.75,0.4583333358168602,0.4273144345327786,0.929690889971687,82.35294117647058,0.7666666666666666,0.850000003973643,1.0,0.7555555701255798,0.0027860982658302513,1.475094676745089,61.53846153846154,0.675,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.005470101925832104,1.0298106327529992,71.42857142857143,0.9375,0.5833333432674408,0.4166666716337204,1.0,0.0002426081128973788,0.9299452133418032,70.0,0.8,0.8846153914928436,0.8125,1.0,0.38352531972492176,0.6334458837108431,50.0,1.0,0.5,1.0,0.3333333432674408,0.1612524698553564,1.3297811324530897,69.56521739130434,0.6086904761904762,0.38666667143503824,0.5444444457689921,0.36555555860201516,0.07835552383787225,1.7682770127852552,51.21951219512195,0.6826388888888889,0.2531746079524358,0.5833333333333334,0.16666666915019354,0.23556880012100243
33,4.951973394899495e-05,1.407383502658559,57.14285714285714,0.6519097222222222,0.46101191143194836,0.5979166713853677,0.40208333792785805,1.5255453037717264,74.21875,0.8610491071428571,0.6526785846799612,0.848958333954215,0.5928571484982967,0.015263145937300986,0.6580253824805214,83.87096774193549,0.8583333333333334,0.25,0.25,0.25,0.07707090869094058,0.44061195828831184,82.35294117647058,0.8333333333333334,0.5820106069246928,0.600000003973643,0.5833333333333334,0.022107082602136827,1.1836626995153954,69.23076923076923,0.7916666666666667,0.6857142746448517,0.6666666865348816,0.75,0.0040325339436237595,1.4785035783369378,64.28571428571429,0.9285714285714286,0.533333346247673,0.375,1.0,0.024228898312305392,0.529915134101077,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,0.46582656166214015,0.8985786469374137,50.0,1.0,0.5,1.0,0.3333333432674408,0.26203376248861354,1.2487729651486192,68.69565217391305,0.6087301587301587,0.4733333428700765,0.5333333373069763,0.5166666706403097,0.5681061800145117,1.2730500783448042,53.65853658536586,0.7215277777777778,0.280952384074529,0.6666666666666666,0.180555559694767,0.725084758522977
34,1.183002712926856,1.2052337269904787,60.84656084656085,0.6765376984126984,0.5714736804366112,0.6187500084439913,0.5998015950123469,1.3184905303535677,71.875,0.847842261904762,0.6442189868539572,0.7702380977571011,0.6244047647342086,0.036897971450226684,0.3742654418425881,87.09677419354838,0.9791666666666666,0.5,0.5,0.5,0.0029627909414306603,0.37233913838343163,82.35294117647058,0.7708333333333334,0.8690476218859354,0.9166666666666666,0.8333333333333334,0.0035353871809016084,1.679790926880739,53.84615384615385,0.6145833333333333,0.5,0.5,0.5,0.008775625571662074,1.9870602413328264,50.0,1.0,0.4523809552192688,0.30000000447034836,1.0,0.14510805891353318,0.7578282346603873,70.0,0.59375,0.8636363744735718,0.7857142984867096,1.0,0.10798171865228492,0.8197331939871328,62.5,1.0,0.6666666865348816,1.0,0.5,0.42768583385937636,1.0630473870243307,59.130434782608695,0.5851984126984127,0.3988888959089915,0.43333333532015483,0.46666666865348816,0.3478751210167739,1.184230439835581,60.97560975609756,0.6527777777777778,0.4047619104385376,0.5833333333333334,0.3305555582046509,0.060640929082427186
35,0.0016132995268683446,1.9921584813802276,55.55555555555556,0.6450396825396825,0.6345159591486057,0.5381944527228674,0.8625000044703484,1.3703780355986424,76.5625,0.8619791666666667,0.7791351191699505,0.7552083414047956,0.8510416708886623,0.16091508191442974,0.4521752850965035,77.41935483870968,0.761904761904762,0.380952388048172,0.3125,0.5,0.3397495618576049,0.7191100869662157,82.35294117647058,0.8333333333333334,0.5833333333333334,0.5333333412806193,0.6666666666666666,0.0030408604795762934,2.393126696324124,69.23076923076923,0.8333333333333333,0.7999999821186066,0.7142857164144516,1.0,7.322380067823834e-06,2.6030524183784,50.0,1.0,0.45000000298023224,0.2916666716337204,1.0,0.011342106127393682,1.9748537868602927,70.0,0.5,0.8636363744735718,0.7857142984867096,1.0,0.0854184814553658,0.5601293333233701,75.0,1.0,0.800000011920929,1.0,0.6666666865348816,0.41388287993810896,1.329430561968628,56.52173913043478,0.6318650793650793,0.4585714360078176,0.3900000045696894,0.6222222248713175,0.9116250832357343,1.2935296182780485,60.97560975609756,0.5187499999999999,0.4837606946627299,0.46071429053942364,0.5388888915379842,0.514217754201371
36,0.006936471175657839,1.4709448203933986,58.201058201058196,0.6284970238095237,0.5510461827119192,0.5859127044677734,0.547916671882073,1.3398336043103753,78.125,0.8239583333333332,0.7810155265033245,0.7635416686534882,0.8395833373069763,0.005463648473721648,0.2561485371822462,83.87096774193549,0.8291666666666666,0.4583333432674408,0.625,0.375,0.0010205496618771698,0.742343579367235,82.35294117647058,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0018263206352720034,1.4279484873269166,61.53846153846154,0.4166666666666667,0.5000000149011612,0.75,0.375,0.07006295492417117,2.214598707016299,64.28571428571429,1.0,0.5357142984867096,0.36666667461395264,1.0,0.031438347926067846,0.5653560440575269,80.0,0.625,0.9000000059604645,0.8333333432674408,1.0,0.6554965263695203,1.7538832585055688,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.9743338297808241,1.3614860319079125,54.78260869565217,0.5761111111111111,0.44984127084414166,0.3677777816851934,0.6288888951142629,0.4160759734836267,1.8238363296355988,51.21951219512195,0.6770833333333334,0.16666666666666666,0.3333333333333333,0.11666666716337204,0.354784093661375
37,0.13968359757228171,2.24181762848914,58.730158730158735,0.6684027777777777,0.3297619049747785,0.5819444457689921,0.26111111355324584,2.521875850184245,71.875,0.8533854166666667,0.7530438452959061,0.6561011979356408,0.9427083320915699,0.20783964632375126,0.2243251891207726,90.32258064516128,0.9375,0.783333346247673,0.7916666716337204,0.875,0.7319479577379484,0.5587321599021643,82.35294117647058,0.7666666666666666,0.7962963183720907,1.0,0.7111111183961233,0.010647632035255542,2.268612604102798,61.53846153846154,0.7166666666666667,0.45000000298023224,0.75,0.3333333432674408,0.16292478512971,0.5378713872802482,78.57142857142857,0.75,0.375,0.30000001192092896,0.5,0.0011290402515816307,0.5586102219937276,80.0,0.8666666666666667,0.875,1.0,0.800000011920929,0.20443586089913346,1.6387990554404228,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.2965722726238629,1.6324161224756604,66.95652173913044,0.5899206349206348,0.16920634905497234,0.27777777910232543,0.12777777910232543,0.6150359366746405,2.904770919236048,41.46341463414634,0.5909722222222222,0.0,0.0,0.0,0.3732663284113824
38,2.8341306491293416e-05,1.5723851262502635,59.78835978835979,0.669345238095238,0.6466195931037267,0.5636904872953892,0.8232142875591913,1.2537942452661381,72.65625,0.8485119047619046,0.6818174906075001,0.7437500059604645,0.6614583414047956,0.4172769589510031,0.32905330505855424,87.09677419354838,0.8291666666666666,0.6166666746139526,0.6666666716337204,0.625,0.6115683791981547,0.48404195376778497,82.35294117647058,0.7694444444444445,0.5696969827016195,0.5,0.6666666666666666,0.004269807823609779,1.49462547271784,46.15384615384615,0.65625,0.533333346247673,0.6666666716337204,0.5,0.00039163731887250974,0.831348966196532,71.42857142857143,0.75,0.375,0.30000001192092896,0.5,0.10513906879047408,0.9833508596650958,70.0,0.8,0.8846153914928436,0.8125,1.0,0.4376133457693622,0.43212334816760467,75.0,1.0,0.800000011920929,1.0,0.6666666865348816,0.07595397665900382,1.6186471671563796,42.608695652173914,0.5166666666666667,0.3991534451643626,0.3111111174027125,0.6422222256660461,0.18805908704053367,1.219924359292953,63.41463414634146,0.6076388888888888,0.5865384538968405,0.5384920686483383,0.6944444378217062,0.23094985766768952
39,0.026555833502788728,1.7655135355123885,61.37566137566137,0.6510912698412697,0.6155629182855288,0.5787698477506638,0.7150793684025606,1.4465936235447443,78.90625,0.8190104166666667,0.7475694585591555,0.7135416716337204,0.8312500007450581,0.0026803911841074396,0.18339207016316003,93.54838709677419,0.9666666666666667,0.7000000029802322,0.75,0.6666666716337204,0.0013078233230834659,0.44284233225514447,88.23529411764706,0.7708333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.00011588483888113153,1.5699444903837998,61.53846153846154,0.8666666666666667,0.5833333432674408,0.5833333432674408,0.7000000029802322,0.000813692014292842,1.8667920172481764,50.0,1.0,0.4523809552192688,0.30000000447034836,1.0,0.013885179674698985,0.7570931739070748,70.0,0.75,0.4615384638309479,0.4285714328289032,0.5,0.11262017937758079,1.490930542558739,50.0,1.0,0.5,1.0,0.3333333432674408,0.06958641711800838,1.4481711690881054,61.73913043478261,0.5718650793650792,0.40047619740168255,0.37666667103767393,0.474444450934728,0.782399946963111,1.7904345779208442,48.78048780487805,0.6138888888888888,0.3392857213815053,0.5555555621782938,0.26666667064030963,2.6381612220278234
40,0.5121785152615134,1.460488152787861,62.43386243386243,0.647594246031746,0.5877872258424759,0.5736111147950093,0.6436507999897003,1.5333134661617493,75.78125,0.8386904761904761,0.6751488205045462,0.7687500044703484,0.6425595320761204,0.5520795407989814,0.4173243087886328,93.54838709677419,0.9642857142857143,0.8333333432674408,0.875,0.875,0.010053536939349433,1.0695845478150028,82.35294117647058,0.7888888888888889,0.8863636453946432,0.8111111124356588,1.0,0.0317897957789855,1.8128959399457232,53.84615384615385,0.6833333333333333,0.533333346247673,0.5,0.6666666716337204,0.004532331144506684,2.457615643255899,50.0,0.75,0.3333333432674408,0.25,0.5,0.007167267910052503,0.9959626194829723,70.0,0.8666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.17470595880623468,0.8946176695685484,50.0,1.0,0.5,1.0,0.3333333432674408,0.3802757918521759,1.6355187826619921,61.73913043478261,0.6237301587301586,0.3882539709409078,0.4555555562178294,0.40444444815317787,1.2966484599289467,1.3125528622849922,56.09756097560976,0.5819444444444445,0.47962963581085205,0.6083333343267441,0.45000000049670535,0.7079467872161687
41,0.014397050334440357,1.3972831581850977,63.49206349206349,0.6539930555555556,0.6361562249561151,0.5959325432777405,0.7104166696468989,1.5535356498334523,76.5625,0.8585937499999999,0.721942650154233,0.7843750063329935,0.6925595309585333,0.005519706892697121,0.2953150219085703,90.32258064516128,0.9791666666666666,0.6666666716337204,0.75,0.625,0.01845220881471614,0.44621353537810954,82.35294117647058,0.7777777777777777,0.8632478713989258,0.7857142885526022,1.0,0.03515021115739514,1.2597550083670497,69.23076923076923,0.75,0.7142857015132904,0.625,0.8333333432674408,0.09600038698682789,1.4244350944423212,64.28571428571429,0.75,0.4285714328289032,0.375,0.5,0.005035560209864246,1.1021321635449195,70.0,0.53125,0.8636363744735718,0.7857142984867096,1.0,0.22634796003047905,0.6237344556655703,62.5,1.0,0.6666666865348816,1.0,0.5,0.21505787473079155,1.583884488999059,63.47826086956522,0.5412698412698413,0.4258730192979177,0.5000000019868215,0.4388888935248057,0.6728982934859989,1.4275925891353196,65.85365853658537,0.6215277777777778,0.5071428616841634,0.75,0.4444444452722867,0.32805927513972233
42,0.1833726107375204,1.526474774966992,61.904761904761905,0.6550347222222223,0.5552489322920641,0.6092261970043182,0.5666666726271311,1.4512958606412376,78.125,0.8351562500000002,0.7515332121402025,0.7281250040978193,0.8062500040978193,0.01009119780232626,0.13052846750487096,96.7741935483871,0.9285714285714286,0.75,0.75,0.75,0.0018872366119892445,0.6116242169567365,82.35294117647058,0.8055555555555555,0.5444444616635641,0.5555555621782938,0.5714285771052042,0.004619279565057678,1.77661195909392,53.84615384615385,0.5416666666666667,0.4166666716337204,0.5,0.375,0.0015931834481428765,1.598170477402792,64.28571428571429,0.9583333333333333,0.533333346247673,0.375,1.0,0.03726940234868951,1.148386323657991,70.0,0.5625,0.8636363744735718,0.7857142984867096,1.0,0.16703264253124211,1.0296175013572406,62.5,1.0,0.6666666865348816,1.0,0.5,0.05067077356436552,1.7387924878670231,51.30434782608696,0.5936111111111111,0.44338625272115073,0.3679365128278732,0.6555555582046508,0.02565642680460521,1.5679027043969913,53.65853658536586,0.5923611111111111,0.37662337720394135,0.4444444477558136,0.34166667113701504,0.20963973127769
43,1.859997139591786,2.7128807775448407,56.08465608465608,0.6809275793650794,0.6635172801713148,0.5461309577027956,0.9127976211408774,1.9359959828615825,81.25,0.8549479166666667,0.8051497284322977,0.7625000104308128,0.8812500014901161,9.369942244055501e-06,1.6989216825822389,58.06451612903226,1.0,0.4761904776096344,0.3166666738688946,1.0,0.14414081960687267,1.75970030679357,76.47058823529412,0.75,0.8720539013544718,0.7904762029647827,1.0,0.036610493409723124,1.8121510785772164,61.53846153846154,0.8333333333333333,0.5833333432674408,0.5833333432674408,0.7000000029802322,0.0036480288196692467,3.7653061917561197,42.857142857142854,0.9583333333333333,0.4166666567325592,0.2666666731238365,1.0,0.023333121969118967,1.469368355189534,70.0,0.8333333333333333,0.7500000298023224,0.6071428656578064,1.0,0.021260593050469685,0.603747774213216,62.5,0.9166666666666666,0.6666666865348816,1.0,0.5,0.03286198397155149,2.895421401609434,42.608695652173914,0.5398412698412699,0.4504521449406942,0.3431746125221252,0.7888888895511628,0.08953180772467617,1.4553077618951171,56.09756097560976,0.5340277777777778,0.5353535314400991,0.48888889451821643,0.6055555542310079,0.7400349596144642
44,0.002336971252380957,1.7171366563292048,60.84656084656085,0.6220486111111111,0.5251202533642451,0.677083338300387,0.4847222299625476,1.9369315916654064,74.21875,0.8468749999999999,0.6367559526115656,0.7760416679084301,0.5833333358168602,0.00024756794259254587,0.1857789410850184,93.54838709677419,0.8392857142857143,0.6166666746139526,0.625,0.6666666716337204,0.00041761416158147716,0.5286259186529495,82.35294117647058,0.75,0.5757575829823812,0.600000003973643,0.5555555621782938,0.001264298871766064,2.126018370527623,61.53846153846154,0.65,0.2857142984867096,0.5,0.20000000298023224,0.00039102906691686716,0.6866821266069564,78.57142857142857,0.9375,0.6666666865348816,0.5,1.0,0.004028059024352657,0.9023372566225231,70.0,0.8333333333333333,0.7500000298023224,0.6071428656578064,1.0,0.09065354563306025,0.9251284262126642,50.0,1.0,0.5,1.0,0.3333333432674408,0.0582532404788099,1.9062192830522546,54.78260869565217,0.5662301587301588,0.47317461172739667,0.4166666766007741,0.6077777812878291,0.07245206686135472,1.2299663205419786,63.41463414634146,0.6305555555555555,0.5581168830394745,0.5944444537162781,0.5666666775941849,0.0518371759746557
45,0.5464805855001409,1.5994332643999472,63.49206349206349,0.6828125000000002,0.5443452435235182,0.6743055582046509,0.5055555601914724,1.7663058580251627,75.0,0.86875,0.7396735399961472,0.7489583399146795,0.8020833376795053,7.978593317894499e-05,0.25494663193188455,87.09677419354838,0.8035714285714286,0.4166666716337204,0.375,0.5,0.00012952215544263662,0.5832768084358857,82.35294117647058,0.7888888888888889,0.5740741093953451,0.5047619144121805,0.6666666666666666,0.00046857688431921286,1.885124462329359,61.53846153846154,0.6979166666666667,0.5000000149011612,0.75,0.375,0.015395461105282867,2.094053684573065,50.0,1.0,0.4523809552192688,0.30000000447034836,1.0,0.000556774243929367,0.7250072663242821,90.0,0.8666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.026324465441215056,1.3928244347528067,50.0,1.0,0.5,1.0,0.3333333432674408,0.2713036333788426,1.5350802950264564,58.26086956521739,0.5521031746031746,0.34493987758954364,0.34333333869775134,0.409206352631251,0.14425057565702717,1.331158556242188,65.85365853658537,0.6055555555555555,0.5959596137205759,0.5686507970094681,0.6666666766007742,0.020862090159036683
46,7.797165189988759e-07,1.8165487948571466,60.317460317460316,0.6262400793650793,0.5268518626689911,0.6187500065813462,0.5263888947665691,1.7316610621468556,79.6875,0.8516741071428571,0.7796852625906467,0.7208333387970924,0.8760416693985462,0.10724374792555447,0.19834349883557753,93.54838709677419,0.9434523809523809,0.8666666746139526,0.7916666716337204,1.0,0.012237943339179427,0.78438802156853,70.58823529411765,0.7916666666666666,0.5185185472170512,0.5333333412806193,0.5166666706403097,0.1136856358148508,2.3134142865394107,61.53846153846154,0.7333333333333334,0.533333346247673,0.5833333432674408,0.5000000149011612,1.3546586903809334e-05,1.9190414791279238,50.0,1.0,0.5250000059604645,0.4047619178891182,1.0,0.0481207130918993,0.8738096086181123,80.0,0.8666666666666667,0.9166666865348816,0.8571428656578064,1.0,0.25597774473136187,0.5611932581091283,75.0,1.0,0.800000011920929,1.0,0.6666666865348816,0.2359905632729906,1.6123773801832788,54.78260869565217,0.5622222222222223,0.43037038246790565,0.41555555959542595,0.5722222288449605,0.008434301338316514,1.4389773198382438,53.65853658536586,0.6611111111111111,0.47592594226201373,0.5333333363135656,0.4722222288449605,0.05328196778889895
