,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.9292761358371869,0.6841367207444062,60.0,0.625,0.3333333432674408,0.5,0.25,1.0474999682424437,71.875,0.8473958333333333,0.7511093132197857,0.6456845309585333,0.9583333320915699,2.3621403318659073,0.7519864619606247,55.55555555555556,0.6238839285714285,0.6223813351243734,0.5307539763549963,0.8284722256163756,0.4489107961229258,0.4673949614408716,83.87096774193549,0.7488095238095238,0.6166666746139526,0.625,0.6666666716337204,0.4920260432544101,0.37420307046556384,88.23529411764706,0.8333333333333334,0.5820106069246928,0.6666666666666666,0.5166666706403097,0.489243582932186,0.6931055282689564,55.55555555555556,0.5,0.8333333432674408,0.75,1.0,0.6972421810887108,2.4319925885022755,14.285714285714285,0.4083333333333333,0.2539682686328888,0.1547619104385376,0.75,0.47670473974700595,0.8457251763112753,25.0,0.75,0.0,0.0,0.0,0.7190249363223326,0.7006533546090659,66.95652173913044,0.5738888888888888,0.0,0.0,0.0,1.2364017879298406,0.7281496672934229,68.29268292682927,0.5958333333333333,0.6138528188069662,0.5416666766007742,0.7111111183961233,0.38617574676301736
10,0.7548887132225786,0.7515643256047672,50.0,0.5625,0.20000000298023224,0.5,0.125,0.6453651234509878,72.65625,0.8681175595238098,0.6992559693753719,0.7364583406597376,0.7586309583857656,1.1285994353888342,0.937104952145991,55.55555555555556,0.574156746031746,0.261057003090779,0.4638888897995154,0.19652778034408888,0.1239083663403657,0.3745442810325759,90.32258064516128,0.8035714285714286,0.6166666746139526,0.6666666716337204,0.625,0.2636008973071534,0.34907731532688613,88.23529411764706,0.8333333333333334,0.5820106069246928,0.6666666666666666,0.5166666706403097,0.2353083868673485,0.6937022729186574,55.55555555555556,0.3833333333333333,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.6923686756032795,1.0102013245376567,57.14285714285714,0.6875,0.4166666716337204,0.2916666716337204,0.75,0.3337655661692593,0.6936091903839618,37.5,0.16666666666666666,0.5454545617103577,0.6000000238418579,0.5,0.686329766548733,0.6511451203876263,66.95652173913044,0.522420634920635,0.0,0.0,0.0,0.7979471028194463,0.6870208283069786,53.65853658536586,0.5916666666666667,0.39537037909030914,0.5555555572112402,0.3361111159125964,0.7080093364667361
11,0.6646492082845572,0.7341561493131887,60.0,0.3333333333333333,0.2857142984867096,0.5,0.20000000298023224,0.7134101846661692,75.78125,0.8651041666666668,0.7737817876040936,0.7346726264804602,0.880654763430357,0.2852730219712462,0.8698994103633264,58.201058201058196,0.5858878968253967,0.48180778076251346,0.573611115415891,0.47395834016303223,0.5780375832637663,0.5946731681148143,74.19354838709677,0.6934523809523809,0.3142857179045677,0.2708333358168602,0.375,0.46646004027641635,0.19592816832875184,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2535756528751527,0.7054159521194805,44.44444444444444,0.31666666666666665,0.0,0.0,0.0,0.6941277352801118,1.7667129430829338,50.0,0.7166666666666667,0.472222238779068,0.3095238208770752,1.0,0.2254720551594835,0.6994718978281174,25.0,0.5,0.25,0.5,0.1666666716337204,0.6814936580764258,0.6597135415554506,66.95652173913044,0.45646825396825397,0.0,0.0,0.0,0.6998425101091904,0.7000687726303595,63.41463414634146,0.5692460317460318,0.7359251827001572,0.6746031815807024,0.9111111064751943,0.655926881768538
12,0.7343564008432932,0.718549896154605,70.0,0.8,0.7857142984867096,1.0,0.7000000029802322,0.896874091219287,67.96875,0.7649925595238095,0.5395021717995405,0.7447916697710752,0.4546130998060107,0.00799011501030598,0.7357069800193758,57.14285714285714,0.6303571428571427,0.43412698556979495,0.6319444465140501,0.3733134977519512,1.1978215352848725,0.45578299899095986,80.64516129032258,0.7916666666666666,0.125,0.25,0.0833333358168602,0.013812876468640134,0.36159406455052673,82.35294117647058,0.8333333333333334,0.5357142885526022,0.6666666666666666,0.45000000794728595,0.3944167794201938,0.6941516609696987,33.33333333333333,0.40625,0.222222238779068,0.20000000298023224,0.25,0.6940535645787639,1.1227744044042216,50.0,0.7142857142857143,0.3333333432674408,0.25,0.5,0.2932320785037979,0.9318189952420886,25.0,0.4166666666666667,0.0,0.0,0.0,0.5478275896406086,0.6617761292980097,66.95652173913044,0.5665079365079364,0.0,0.0,0.0,0.9469943551946682,0.6852216566952172,41.46341463414634,0.6236111111111111,0.15000000099341074,0.3333333333333333,0.0972222238779068,0.7176500710529445
13,0.7660686702518396,0.7359440753686908,70.0,0.625,0.4285714328289032,0.5,0.375,1.62523262043734,60.9375,0.8598214285714284,0.34285714477300644,0.65625,0.2489583371207118,0.017790918979820627,0.7182355484989975,55.55555555555556,0.6555555555555556,0.6426703023413817,0.5460813579459985,0.845138892531395,0.4014459373120802,0.4098088912969116,83.87096774193549,0.7291666666666667,0.25,0.25,0.25,0.16217859197799195,0.658569597995778,70.58823529411765,0.8333333333333334,0.3888888955116272,0.6666666666666666,0.2777777810891469,0.7661583459990455,0.6932855041882924,44.44444444444444,0.5,0.1666666716337204,0.25,0.125,0.6939755945265911,1.772301358376245,21.428571428571427,0.4166666666666667,0.34285715222358704,0.2083333358168602,1.0,0.894312903230469,1.5602673872061814,25.0,1.0,0.0,0.0,0.0,0.5427887671362496,0.7000134694485025,66.95652173913044,0.5433730158730159,0.0,0.0,0.0,0.3220709899844831,1.1146038715214484,41.46341463414634,0.5972222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4922648553373542
14,0.7596390204803869,0.6580905797165195,70.0,0.4,0.375,0.5,0.30000001192092896,0.7822016969937341,77.34375,0.8546502976190475,0.7633335590362549,0.7114583384245634,0.852529764175415,1.4463071032650117,0.9887879718434642,55.55555555555556,0.6271825396825398,0.263789684822162,0.4375000012417634,0.2094246055930853,0.6939874234298075,0.35787320410125134,80.64516129032258,0.8541666666666666,0.5,0.4583333358168602,0.625,0.03856143402497958,0.20249225379171784,88.23529411764706,0.8333333333333334,0.600000003973643,0.6666666666666666,0.5555555621782938,0.584873789590579,0.6819396924856965,44.44444444444444,0.5625,0.25,0.25,0.25,0.6931662425354403,1.0602207728436637,57.14285714285714,0.6916666666666667,0.4166666716337204,0.2916666716337204,0.75,0.33427785485171646,0.8555589323243606,37.5,0.6666666666666666,0.2857142984867096,1.0,0.1666666716337204,0.6943443889390762,0.7177807587366638,66.95652173913044,0.5546031746031745,0.0,0.0,0.0,0.9045962642548193,0.7133157370393456,48.78048780487805,0.575,0.2730158766110738,0.4722222238779068,0.20000000049670538,0.7352632129414409
15,0.7033185542048268,0.6942721746881709,70.0,0.53125,0.7857142686843872,0.8333333432674408,0.75,0.9608038125561926,71.09375,0.8153645833333333,0.6611607279628515,0.8520833402872086,0.5739583410322666,0.36856636180553565,0.7557770818069489,57.14285714285714,0.6413938492063491,0.5188612379133701,0.5868055621782938,0.5340277832001448,0.9933836094644892,0.5341694231754675,80.64516129032258,0.8559523809523809,0.1666666716337204,0.25,0.125,0.3568603077876275,0.14148569396634744,94.11764705882352,0.8333333333333334,0.629629651705424,0.600000003973643,0.6666666666666666,0.16657760909792968,0.6936764453104128,33.33333333333333,0.4375,0.1428571343421936,0.1666666716337204,0.125,0.693806585009589,1.810251888849842,21.428571428571427,0.6666666666666666,0.34285715222358704,0.2083333358168602,1.0,0.4850320345702077,0.7830521834380187,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.8200911328691932,0.6691568166372948,66.95652173913044,0.5545238095238095,0.0,0.0,0.0,0.5869317961567211,0.7486899796089551,56.09756097560976,0.5895833333333333,0.4248677243789037,0.5833333432674408,0.39444444825251895,0.6600881251983524
16,0.49438041220596946,0.6716420859140143,70.0,0.4666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.8118719260100642,75.0,0.82890625,0.669097239151597,0.7854166701436043,0.6062500067055225,0.07404811282903637,0.7654628733099487,56.613756613756614,0.6038938492063491,0.4553781921664874,0.5631944512327512,0.41279762362440425,0.06638487425400355,0.4578115035978171,87.09677419354838,0.8333333333333334,0.4166666716337204,0.5,0.375,1.3705047762313833,0.15632823194301346,94.11764705882352,0.8333333333333334,0.629629651705424,0.6666666666666666,0.600000003973643,0.06479364590928456,0.6935765345859507,33.33333333333333,0.40625,0.1428571343421936,0.1666666716337204,0.125,0.693135664191983,0.8298784295140854,64.28571428571429,0.7166666666666667,0.2857142984867096,0.20000000298023224,0.5,0.16742938976797334,0.8013280150497166,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.6661981106470382,0.6964670862368331,66.95652173913044,0.5107936507936508,0.0,0.0,0.0,0.6091506216913287,0.7630366163760969,56.09756097560976,0.6277777777777778,0.575000007947286,0.6805555572112402,0.6027777815858523,0.6751597872607845
17,0.46207134711384895,0.7203624202839961,60.0,0.8666666666666667,0.6666666567325592,1.0,0.6000000014901161,0.8684787824841074,76.5625,0.8111979166666666,0.738846929743886,0.7186011970043182,0.7937500001862645,0.07279449083681788,1.0738795271430028,59.78835978835979,0.6277777777777777,0.6649496418734392,0.5791666780908903,0.818750003973643,0.2598243944127888,0.597450342986979,74.19354838709677,0.875,0.4345238208770752,0.4750000014901161,0.5833333358168602,0.02766172375775502,0.33704196215997867,88.23529411764706,0.8333333333333334,0.6111111243565878,0.5714285771052042,0.6666666666666666,0.28257496698994733,0.6939326692675049,44.44444444444444,0.3833333333333333,0.0,0.0,0.0,0.6959528939840943,2.9622441110913824,21.428571428571427,0.7916666666666667,0.34285715222358704,0.2083333358168602,1.0,0.47416165458242426,0.7558537568544815,37.5,0.8333333333333334,0.2857142984867096,1.0,0.1666666716337204,0.6685067010599545,0.7229010621812475,63.47826086956522,0.5777777777777778,0.3247619012991587,0.36888889173666634,0.3922222246726354,0.6205305664800902,0.7755551964000928,63.41463414634146,0.5576388888888889,0.680555577079455,0.7472222248713175,0.638888900478681,0.5905438223655175
18,0.5022738110418508,0.6147950703611829,80.0,0.6666666666666667,0.4545454680919647,0.5,0.4166666567325592,0.9043340699918042,76.5625,0.8020833333333333,0.7489989250898361,0.7961309552192688,0.7510416675359011,0.04004733073400005,0.9494735428814725,57.14285714285714,0.6261160714285714,0.5092171815534433,0.54444445297122,0.5153769937654337,0.4691698066567762,0.39919125839819863,90.32258064516128,0.7916666666666666,0.5,0.5,0.5,0.010761227109756438,0.2404945995486677,88.23529411764706,0.8333333333333334,0.5820106069246928,0.6666666666666666,0.5166666706403097,0.06488332440319027,0.6933242055916199,55.55555555555556,0.45,0.1666666567325592,0.5,0.10000000149011612,0.6932098945583715,2.7219030468180767,21.428571428571427,0.5,0.3611111119389534,0.2291666716337204,1.0,0.41745196458877,1.0542841741657525,25.0,0.9166666666666666,0.0,0.0,0.0,0.6436270764931094,0.6995016128770456,64.34782608695652,0.5342063492063491,0.08666666746139526,0.2,0.055555556217829385,0.661163429994885,0.8619474654369221,43.90243902439025,0.5986111111111111,0.26058201491832733,0.3888888905445735,0.20555555820465088,0.4008279507651925
19,0.67286199387042,0.8188991505622729,70.0,0.3,0.40000003576278687,0.4000000059604645,0.4000000059604645,1.3498123849505426,71.09375,0.8205357142857143,0.5883547086268663,0.7552083358168602,0.5436011981219053,0.001124645571574449,1.0659151695815317,55.55555555555556,0.5780753968253968,0.4450066226224105,0.5291666698952516,0.4165674665321906,1.3236016080050235,0.3825025667051426,83.87096774193549,0.8416666666666666,0.5,0.5,0.5,0.003490377101222514,0.11661109585460554,94.11764705882352,0.8333333333333334,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.06819244418787891,0.6928275643448814,33.33333333333333,0.45,0.27272728085517883,0.25,0.30000001192092896,0.6945679213852293,0.9938201120799194,57.14285714285714,0.6388888888888888,0.375,0.30000001192092896,0.5,0.40812594198853974,0.7611444560446459,50.0,0.9166666666666666,0.5,1.0,0.3333333432674408,0.5608034215378531,0.6816483369068578,66.95652173913044,0.5706349206349206,0.1444444457689921,0.26666666666666666,0.1022222230831782,0.5765293093278372,0.9215650529759021,39.02439024390244,0.49682539682539684,0.08333333333333333,0.3333333333333333,0.047619049747784935,0.3519921802901719
20,0.6392311984593316,0.7342959017299887,60.0,0.3333333333333333,0.38461539149284363,0.3125,0.5,1.04605709911122,73.4375,0.815625,0.6731414459645748,0.84375,0.5921131037175655,0.05021320694936129,0.9698229045074281,59.78835978835979,0.5558779761904761,0.3475605497757594,0.5229166696468989,0.29032738506793976,0.012126929488550658,0.5153905023196713,87.09677419354838,0.8125,0.4166666716337204,0.5,0.375,0.026021276581315273,0.5656709900941862,76.47058823529412,0.8333333333333334,0.4333333373069763,0.6666666666666666,0.3333333432674408,0.15159297377359504,0.6935068697001259,33.33333333333333,0.3833333333333333,0.27272728085517883,0.25,0.30000001192092896,0.6946554870963352,1.266080330408251,50.0,0.5833333333333333,0.29999998211860657,0.2142857164144516,0.5,0.10453153800033345,1.4957560382828576,25.0,1.0,0.0,0.0,0.0,0.828484570963029,0.9011579186806827,67.82608695652173,0.5547222222222222,0.03333333333333333,0.06666666666666667,0.022222222884496053,0.4651313239628375,0.8557819018207198,48.78048780487805,0.6694444444444444,0.2539682636658351,0.4166666666666667,0.18333333482344946,0.3134209471542048
21,0.4113780957125053,0.7291645107469351,60.0,0.6666666666666667,0.4285714328289032,0.375,0.5,1.464230276836301,61.71875,0.8015624999999998,0.3761904835700989,0.6041666679084301,0.2906250022351742,0.1875847925463829,0.8239420032840644,58.730158730158735,0.6421875,0.4872354542215665,0.6152777827034394,0.45555556068817776,0.816987356896028,0.6733225263438035,83.87096774193549,0.7285714285714286,0.125,0.25,0.0833333358168602,0.012563009219674508,0.23343178008652365,88.23529411764706,0.8333333333333334,0.5820106069246928,0.6666666666666666,0.5166666706403097,1.0655904644734444,0.6942598730977975,22.22222222222222,0.3833333333333333,0.125,0.1666666716337204,0.10000000149011612,0.6937375491502902,0.6766514764546564,78.57142857142857,0.9,0.6666666865348816,0.5,1.0,0.4492324444450204,0.6980450674820426,62.5,1.0,0.6666666865348816,1.0,0.5,0.9572593006776059,0.6588534146910624,53.04347826086957,0.5638095238095239,0.23619047403335572,0.26666666865348815,0.2500000019868215,0.6157859667882427,0.7194950078003018,53.65853658536586,0.6861111111111112,0.563359797000885,0.7277777815858523,0.5166666756073633,0.7797784685609851
22,0.46432553742447424,0.666429649058844,80.0,0.8333333333333333,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.9425124754627074,74.21875,0.8565104166666667,0.7438336089253426,0.7321428619325161,0.8156249970197678,0.11445517644744636,0.9681836835761083,57.67195767195767,0.6067708333333334,0.331415352722009,0.5034722238779068,0.25763889340062934,0.4190528310394427,0.31454461271133677,83.87096774193549,0.8083333333333333,0.5166666731238365,0.625,0.4583333358168602,0.004673463440486521,0.2362556153281013,88.23529411764706,0.8333333333333334,0.9166666666666666,1.0,0.8666666746139526,0.9497267974279522,0.6939970211862,33.33333333333333,0.35,0.1428571492433548,0.25,0.10000000149011612,0.6930475366541544,0.5766038426866852,71.42857142857143,0.65,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3073402951604592,0.830726641710803,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.5960275396746264,0.7320736500252287,64.34782608695652,0.5588888888888889,0.21809523701667785,0.3444444457689921,0.17777777910232545,0.043715794299154134,0.7730542370980206,48.78048780487805,0.5875,0.30873016516367596,0.527777781089147,0.22500000149011612,0.6061646558759329
