,DEL16p11_2,DEL16p11_2,DEL16p11_2,SZ,SZ,SZ
90,2.7431440108126272e-05,0.25001449685948396,81.25,0.38434629240478,76.875,2.1399080092592257e-06
91,2.161438888572232e-05,0.24916952938119463,81.25,0.381650020841073,76.25,1.0971431799745869e-07
92,3.939552166889538e-06,0.24847716856751284,81.25,0.38156693768689115,76.25,1.1545170258429209e-05
93,3.7047266890162165e-05,0.25031522527955846,81.25,0.38388203122772824,76.25,4.911865106541109e-06
94,7.818492789114787e-06,0.2529341166636871,81.25,0.3813328848334222,76.25,3.4547954993356964e-07
95,1.324228912258364e-05,0.24956095716703958,81.25,0.38376716650743237,76.25,1.621465505022079e-05
96,2.439575864369785e-05,0.2526922452956756,81.25,0.3823809272889227,76.25,1.5411428344046692e-07
97,2.2002340763894817e-05,0.250350485182012,81.25,0.3829200110916843,76.25,3.9271750975420056e-08
98,6.865339365065905e-06,0.25314849489913366,81.25,0.38571826238297396,76.25,1.1244625384414444e-05
99,1.3096773905793131e-05,0.2549320428188652,81.25,0.3835923203668734,76.25,6.636654163432037e-07
