,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
23,0.18519676278813346,0.6608594148319121,70.58823529411765,0.8111111111111112,0.0,0.0,0.0,0.8883433085682293,80.31496062992126,0.8471354166666667,0.7227678634226322,0.7677083387970924,0.7250000033527613,0.06789870289878837,0.8117264557377042,77.41935483870968,0.7583333333333333,0.3928571492433548,0.5,0.3500000014901161,0.013245372492187027,1.0274086929124129,22.22222222222222,0.45833333333333337,0.20000000298023224,0.125,0.5,0.5305956269469319,1.9518804458155599,53.84615384615385,0.875,0.6507936716079712,0.6428571492433548,0.875,0.13162398619227464,1.0898563562280632,42.857142857142854,0.7083333333333333,0.1428571492433548,0.5,0.0833333358168602,0.5686805779861058,0.9634900801616781,70.0,0.875,0.8636363744735718,0.7857142984867096,1.0,0.18577410844038358,0.7308493622336499,14.285714285714285,0.3333333333333333,0.25,0.20000000298023224,0.3333333432674408,0.5809751756636036,1.028898060455911,58.26086956521739,0.5313095238095238,0.3261904795964559,0.4844444473584493,0.30222222407658894,0.49584611176010907,0.7220677090795165,53.65853658536586,0.34861111111111115,0.0,0.0,0.0,0.6883893218914474
24,0.37165372167912836,0.4108371089679242,76.47058823529412,0.8111111111111112,0.75,0.6444444557030996,1.0,0.6580539167129958,82.67716535433071,0.8554315476190476,0.6576923187822104,0.8000000044703484,0.6191964335739613,0.4319527469853964,1.1890810244994066,77.41935483870968,0.8333333333333334,0.4583333432674408,0.75,0.3333333358168602,0.1268140181036432,0.8212695262392935,44.44444444444444,0.48333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.1118911908886069,1.9064964105089572,53.84615384615385,0.5833333333333333,0.619047611951828,0.5,0.8333333432674408,0.001111824920985452,0.7674357499431755,50.0,0.6222222222222222,0.45000000298023224,0.5833333432674408,0.36666667461395264,0.982857427865693,0.6315130628882156,70.0,0.875,0.8636363744735718,0.7857142984867096,1.0,0.4768660171605032,0.9495579907563181,14.285714285714285,0.25,0.25,0.20000000298023224,0.3333333432674408,0.6662632979110616,1.4026178796723363,53.04347826086957,0.4791269841269842,0.02222222089767456,0.06666666666666667,0.013333333532015483,0.23119933261318124,0.6866813436620414,56.09756097560976,0.6631944444444444,0.4807359427213669,0.42777778456608456,0.6111111144224802,0.5623680469329482
25,0.018926224947829088,0.6603510432446451,64.70588235294117,0.8333333333333334,0.6888888974984487,0.5833333333333334,1.0,0.6411062148648876,81.10236220472441,0.8594866071428572,0.6794372405856848,0.8333333376795053,0.6072916705161333,0.19392011884905208,0.8711422908164441,74.19354838709677,0.75,0.3500000089406967,0.625,0.25,0.7092693532311478,0.9035189513819495,44.44444444444444,0.45,0.1428571343421936,0.125,0.1666666716337204,0.5044906720367125,1.3711127477431484,53.84615384615385,0.5,0.5000000149011612,0.5,0.625,0.007175306483353201,0.8240731754018908,42.857142857142854,0.5625,0.1666666716337204,0.25,0.125,0.4839468634416039,0.48146849025162874,70.0,0.65,0.2857142984867096,0.5,0.20000000298023224,0.5940088504262411,1.2657027549841213,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.6692898031743221,1.251431006156889,53.91304347826087,0.5430555555555556,0.052380953232447305,0.11111111243565877,0.03777777850627899,0.4471939889443817,0.7396108751630825,60.97560975609756,0.6326388888888889,0.6878307064374288,0.600000003973643,0.8611111144224802,0.5796385675285196
26,0.03746890588928479,0.17291756896060134,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6793553354215068,81.10236220472441,0.8638020833333334,0.7522501982748508,0.8250000048428774,0.7377976290881634,0.023061289336794626,0.8090715945694182,77.41935483870968,0.8531249999999999,0.5500000044703484,0.75,0.4791666716337204,0.07389881469767424,0.7810198157864694,44.44444444444444,0.5,0.1666666716337204,0.125,0.25,0.6600606170199613,1.1803897735717872,61.53846153846154,0.6666666666666666,0.533333346247673,0.5833333432674408,0.5000000149011612,0.6357096473007361,1.3004458932934777,50.0,0.75,0.20000000298023224,0.5,0.125,0.20992527137147848,0.3947367646461616,80.0,0.7166666666666667,0.75,1.0,0.6666666716337204,0.48329129672927107,2.4928531684335486,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.4591946788854931,1.1468082534586712,53.91304347826087,0.5173809523809524,0.04126984079678853,0.13333333333333333,0.02444444497426351,0.02370039757502025,0.804352531637375,53.65853658536586,0.61875,0.6462963024775187,0.5630952442685763,0.8472222238779068,0.5626986527138189
27,0.02719895878845594,0.5878099220515638,70.58823529411765,0.8055555555555555,0.4404761989911397,0.3333333432674408,0.6666666666666666,0.6294817347139445,81.88976377952756,0.8864211309523808,0.7185741439461708,0.7583333365619183,0.757291667163372,0.18783308277019,0.8127072251987086,80.64516129032258,0.7976190476190476,0.5208333432674408,0.625,0.5250000059604645,0.037047837752940606,1.3878612336323295,33.33333333333333,0.41666666666666663,0.1428571492433548,0.10000000149011612,0.25,0.5073180109095871,1.5793220141357978,61.53846153846154,0.5208333333333333,0.6136363744735718,0.5357142984867096,0.75,0.07749295097682699,1.159093334646261,50.0,0.5666666666666667,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.5532360682533388,0.42393896656705915,70.0,0.65,0.3333333432674408,0.375,0.30000001192092896,0.20548503493982545,2.099669196397413,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.4401481651148637,1.2976722221564108,52.17391304347826,0.5213888888888889,0.09333333373069763,0.2,0.06333333353201548,0.1933024232968167,0.7667923466939909,58.536585365853654,0.6006944444444445,0.4609788507223129,0.4833333343267441,0.5250000009934107,0.6336986848450286
28,0.8671365502944468,0.8859522533269925,58.82352941176471,0.8333333333333334,0.4166666666666667,0.31111112236976624,0.6666666666666666,0.7881073826988497,80.31496062992126,0.8606026785714285,0.6645833402872086,0.78125,0.6040178630501032,0.08568873398684494,0.8300522784284992,77.41935483870968,0.8583333333333334,0.5178571492433548,0.75,0.4333333373069763,0.26350475329033385,0.947861248660731,44.44444444444444,0.3833333333333333,0.0,0.0,0.0,0.5907232506003975,1.6863227824096136,53.84615384615385,0.5,0.3333333432674408,0.5,0.25,0.0020567563399116217,1.1585598903908338,71.42857142857143,0.6875,0.75,0.75,0.75,0.42631284717056195,0.40550355615832157,80.0,0.6833333333333333,0.761904776096344,0.875,0.75,0.3047140750343767,1.7844525662802828,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.5950796603234014,2.7463329131888345,54.78260869565217,0.4683333333333333,0.03333333333333333,0.06666666666666667,0.022222222884496053,0.32641507059469416,0.8851285399722636,51.21951219512195,0.6333333333333334,0.628619541724523,0.55357143531243,0.777777781089147,0.4060129412159609
29,0.005722736692600489,0.18363497182405086,94.11764705882352,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078051971405204,83.46456692913385,0.8721354166666667,0.7190476283431053,0.8541666679084301,0.6833333373069763,0.6437350862545733,0.9994693966431591,80.64516129032258,0.6700892857142857,0.41428571939468384,0.5,0.3541666716337204,0.24205761222374825,1.253859360545905,22.22222222222222,0.5416666666666667,0.20000000298023224,0.125,0.5,0.11491995969715298,1.3876719101377224,61.53846153846154,0.75,0.694444477558136,0.5666666775941849,1.0,0.005357859767899098,1.5760808727195612,35.714285714285715,0.4666666666666667,0.0,0.0,0.0,0.06627581953865334,0.5919254679470916,70.0,0.90625,0.7333333492279053,0.5833333432674408,1.0,0.18402274162425744,1.973418189960998,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.6383306704320376,1.0021351737711812,49.56521739130435,0.4691666666666667,0.28169312278429665,0.36666667262713115,0.25333333512147266,0.3721011207854357,0.7561944351822765,58.536585365853654,0.6027777777777777,0.4396825482447942,0.4396825482447942,0.5055555601914724,0.7017989105954426
30,0.0010364848532335232,0.05705860991020009,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0587438606670516,79.52755905511812,0.9223958333333334,0.6956845317035913,0.921875,0.5947916731238365,0.1384471801587228,1.2765449477139001,77.41935483870968,0.7416666666666667,0.3916666731238365,0.6666666716337204,0.3125000074505806,0.41166729179567124,0.9049198176252133,33.33333333333333,0.45,0.222222238779068,0.1666666716337204,0.3333333432674408,0.4728783109993406,1.6534730183062107,61.53846153846154,0.6979166666666667,0.6500000059604645,0.5833333432674408,0.75,0.011406674399966768,2.1250885565685094,50.0,0.75,0.36666667461395264,0.75,0.25,0.5575061604495015,0.5860698618791655,90.0,0.65,0.9285714328289032,0.875,1.0,0.2849150504549902,1.654291782246576,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.2750178623002212,1.4427925292527923,51.30434782608696,0.49734126984126986,0.14904762109120687,0.2555555562178294,0.11888889074325562,0.4701378928045152,0.9118787906691226,60.97560975609756,0.5686507936507936,0.46944444874922436,0.47579365720351535,0.5833333432674408,0.48249482934853294
31,0.03307956066105849,0.8412682260922885,70.58823529411765,0.8333333333333334,0.4444444576899211,0.3333333333333333,0.6666666666666666,1.0447335668598012,80.31496062992126,0.9033110119047619,0.6890873145312071,0.796875,0.6572916712611914,0.002276870189086261,0.9618822289127962,83.87096774193549,0.8291666666666667,0.6916666775941849,0.875,0.5833333432674408,0.0009756631151908303,1.632218010377854,33.33333333333333,0.45,0.222222238779068,0.1666666716337204,0.3333333432674408,0.1138892701497219,1.4875735742100935,61.53846153846154,0.65625,0.6666666865348816,0.550000011920929,0.875,0.0046256623938466974,2.0227605514886844,50.0,0.7222222222222222,0.36666665971279144,0.75,0.2666666731238365,0.09378715994224095,0.42157010234056597,80.0,0.90625,0.875,0.875,0.875,0.01958767975670212,2.173535593441812,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.5814047012684603,1.2808753079304867,53.91304347826087,0.5017460317460317,0.5092736979325613,0.4796825428803762,0.5946031808853149,0.32084100718121794,0.8105588385579561,56.09756097560976,0.44930555555555557,0.2777777761220932,0.4166666666666667,0.24166666716337204,0.4081428811863579
32,0.0017164362052485588,0.5529643125710009,76.47058823529412,0.8333333333333334,0.4722222288449605,0.36666667461395264,0.6666666666666666,0.844446801831058,78.74015748031496,0.8424479166666667,0.6959325522184372,0.7352678626775742,0.7312500048428774,0.8437719601134129,0.8490367417996383,87.09677419354838,0.88125,0.7892857193946838,0.875,0.7291666716337204,0.004262163897101809,0.9496041916652886,22.22222222222222,0.35,0.125,0.10000000149011612,0.1666666716337204,0.47327453403704123,1.6495028399120157,61.53846153846154,0.6166666666666667,0.619047611951828,0.5833333432674408,0.6666666865348816,0.008796773375469823,1.5587936126903188,64.28571428571429,0.7083333333333334,0.722222238779068,0.8333333432674408,0.6666666716337204,0.5075492679306841,0.3541871619609207,80.0,0.6833333333333333,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.15236552210284723,1.6101046099056797,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.8141313543864631,1.3078725000446394,51.30434782608696,0.4886111111111111,0.1403174618879954,0.2555555562178294,0.1122222234805425,0.2129344675933189,0.9521352374145448,48.78048780487805,0.5277777777777778,0.5656565725803375,0.5146825487414995,0.6527777860562006,0.4509341451469533
33,0.005968627819829337,0.45652623844684137,82.35294117647058,0.8333333333333334,0.7857142885526022,0.6944444477558136,1.0,0.8548193761614886,80.31496062992126,0.8904017857142856,0.7139610536396503,0.8260416686534882,0.6677083354443312,0.4270046165659524,1.098908142370163,87.09677419354838,0.7779761904761905,0.6500000059604645,0.75,0.5833333432674408,0.00633173484458758,1.107550706023674,44.44444444444444,0.48333333333333334,0.25,0.20000000298023224,0.3333333432674408,0.46088458250738173,1.9036100420927506,61.53846153846154,0.6,0.619047611951828,0.5833333432674408,0.6666666865348816,6.958742199387302e-05,1.7838082245367115,64.28571428571429,0.7083333333333333,0.6500000059604645,0.8333333432674408,0.6666666716337204,0.00854104564031973,0.4544588768508454,70.0,0.75,0.5833333432674408,1.0,0.4166666716337204,0.010519499853901394,1.6427747086496678,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.45890648197778977,2.0423459454344606,51.30434782608696,0.4202777777777778,0.11126984357833862,0.16666666865348817,0.09888888994852701,0.5692739122060494,1.150085394703614,60.97560975609756,0.45416666666666666,0.3730158706506093,0.4305555621782939,0.33611111839612323,0.4871606922533931
34,0.002752412162483202,0.5644832254101257,76.47058823529412,0.8333333333333334,0.46464647849400836,0.3571428656578064,0.6666666666666666,0.8247269990234678,80.31496062992126,0.8638020833333334,0.6898990087211132,0.7083333395421505,0.7208333387970924,0.011316998165078274,1.067750114689777,87.09677419354838,0.8666666666666667,0.7708333432674408,0.875,0.7750000059604645,0.008018564403582824,1.8695784777101758,33.33333333333333,0.41666666666666663,0.27272728085517883,0.1875,0.5,0.2092432808303247,2.887918185626682,61.53846153846154,0.65625,0.7333333492279053,0.5833333432674408,1.0,0.0003283378228268888,2.490079034796774,42.857142857142854,0.4,0.1428571492433548,0.25,0.10000000149011612,0.04999594394098443,0.8203006596111575,80.0,0.90625,0.9000000059604645,0.8333333432674408,1.0,0.2176634766840027,1.6439438851423323,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.2322482892711728,1.3043938450274877,48.69565217391305,0.5132936507936507,0.294603176911672,0.37777778108914695,0.2655555586020152,0.41931953488118945,0.7902966871118703,60.97560975609756,0.6569444444444444,0.4273088028033574,0.4333333373069763,0.4583333333333333,0.6013991867681232
35,0.002307738742839075,0.7349197694106753,64.70588235294117,0.8333333333333334,0.4404761989911397,0.3333333432674408,0.6666666666666666,0.8598562948311973,80.31496062992126,0.8892485119047618,0.7125496193766594,0.8083333354443312,0.7208333387970924,0.012445316567051572,1.0536390793161912,83.87096774193549,0.75,0.625,0.625,0.625,2.7198100056329344,1.9811070750417068,33.33333333333333,0.3833333333333333,0.222222238779068,0.1666666716337204,0.3333333432674408,0.6672738971894036,2.1595829299290585,61.53846153846154,0.6145833333333333,0.7000000178813934,0.5833333432674408,0.875,0.00029128484856584953,2.0056198100911153,57.14285714285714,0.6875,0.48571427166461945,0.8333333432674408,0.375,0.33994851329514153,0.6672068793698653,70.0,0.9375,0.7857142686843872,0.8333333432674408,0.75,0.05872872651049624,2.9184775777804606,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.2828112496655442,1.6584260753489886,50.43478260869565,0.42972222222222217,0.3688888986905416,0.40888889133930206,0.4028571456670761,0.258199966283189,1.0353195103576378,58.536585365853654,0.6284722222222222,0.3888888955116272,0.4166666716337204,0.4444444477558136,0.3247916871850777
36,0.0016489109106812834,0.5964225691082459,70.58823529411765,0.7916666666666666,0.4000000059604645,0.3055555621782939,0.6666666666666666,1.0250616488220703,77.95275590551181,0.8311383928571429,0.6739267818629742,0.6833333391696215,0.6885416712611914,0.0238075921857796,1.11356126648083,87.09677419354838,0.8083333333333333,0.7416666746139526,0.875,0.7500000074505806,0.007697443312046483,1.714149055019742,44.44444444444444,0.41666666666666663,0.25,0.20000000298023224,0.3333333432674408,0.2430581835893885,2.5984641842108527,69.23076923076923,0.6666666666666666,0.761904776096344,0.625,1.0,0.002740020288855118,1.9344121309746758,71.42857142857143,0.6444444444444444,0.7333333790302277,0.7333333492279053,0.7333333492279053,0.10599535195974391,0.32442866799007075,80.0,0.96875,0.875,0.875,0.875,0.015349572584122902,3.000008548981239,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.40330641563233416,2.0167576751363305,51.30434782608696,0.4951190476190476,0.2203174610932668,0.27777777910232543,0.18888888955116273,0.3496315590673428,1.110965955006668,58.536585365853654,0.5954365079365079,0.4285714278618495,0.527777781089147,0.4722222238779068,0.5744406349830872
37,0.024390641880850078,0.38958463623346834,82.35294117647058,0.8333333333333334,0.7857142885526022,0.6944444477558136,1.0,0.9608620118144056,77.95275590551181,0.8864211309523811,0.6969742234796286,0.8062500059604645,0.6697916742414236,0.014946274981256806,1.1297344501428175,87.09677419354838,0.780952380952381,0.7638889104127884,0.875,0.7833333387970924,0.018337835535230777,2.2510236586362407,44.44444444444444,0.3833333333333333,0.25,0.20000000298023224,0.3333333432674408,0.294094442846845,2.0851696266751087,61.53846153846154,0.5166666666666667,0.6607142686843872,0.550000011920929,0.8333333432674408,0.026024840609859493,2.6395993038897148,50.0,0.625,0.4583333432674408,0.75,0.3333333358168602,0.09910293411004917,0.3690772102395576,80.0,0.9375,0.444444477558136,0.4000000059604645,0.5,0.13809856978641957,1.663699942155946,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.10779476835872578,2.5457417485666345,47.82608695652174,0.4658333333333334,0.5145432194073994,0.4238095263640086,0.6811111132303874,0.021126145914279994,1.0754949326170216,63.41463414634146,0.5520833333333334,0.4873015880584717,0.5888888960083326,0.4861111144224803,0.24979970253386105
38,0.00013181196511380123,2.471390982339631,52.94117647058824,0.8333333333333334,0.6719576915105184,0.561904768149058,1.0,1.4830412769560235,80.31496062992126,0.8677083333333333,0.6602182704955339,0.833333333954215,0.5729166716337204,0.008584680930595126,1.81268438524321,80.64516129032258,0.8077380952380954,0.3222222402691841,0.375,0.28333333879709244,0.00017004033862244054,2.0974340010925037,44.44444444444444,0.5416666666666667,0.25,0.1666666716337204,0.5,0.17639845392808873,2.065979502914748,53.84615384615385,0.5208333333333334,0.6190476417541504,0.5000000149011612,0.875,0.00032046133123440906,2.2953681129889096,57.14285714285714,0.71875,0.675000011920929,0.625,0.75,0.2434822468474273,0.7866956707677855,90.0,0.875,0.944444477558136,0.9000000059604645,1.0,0.16163230705502182,2.4775676997639877,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.06972123146945873,2.3057288378733976,53.91304347826087,0.5255555555555556,0.1200000007947286,0.26666666666666666,0.08000000019868216,0.09120319586427945,1.2288800162563174,53.65853658536586,0.5708333333333334,0.5974025925000509,0.553571437795957,0.7333333392937978,0.7309315691947427
39,0.0043161633482515895,1.6096253172096497,64.70588235294117,0.8333333333333334,0.37777777512868244,0.28888889650503796,0.6666666666666666,1.8875620151777708,74.01574803149606,0.8752604166666667,0.7301452159881592,0.6339285839349031,0.8854166679084301,0.0021978144465104104,1.178313336119056,87.09677419354838,0.7625,0.7750000059604645,0.875,0.7083333432674408,0.000969219113353723,2.1060192643614033,44.44444444444444,0.5,0.5,0.5,0.5,0.27109781712040587,2.1476947142306826,69.23076923076923,0.75,0.6857142746448517,0.75,0.6666666865348816,0.0007249260012317993,1.85110124381451,57.14285714285714,0.6875,0.30000001192092896,0.375,0.25,0.06197036892663981,0.4617474502730202,90.0,0.7166666666666667,0.9285714328289032,0.875,1.0,0.17524989063465699,2.3619958879038623,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.07757151939616837,1.932185328933097,49.56521739130435,0.5557539682539684,0.23375661770502726,0.33888889054457344,0.25777778029441833,0.14711576332406043,1.2945053911362925,60.97560975609756,0.6083333333333333,0.5250000158945719,0.4916666696468989,0.5777777830759684,0.29211505752395656
40,0.028052257677111347,0.5069577177467505,82.35294117647058,0.8333333333333334,0.4629629850387573,0.3777777850627899,0.6666666666666666,1.1568596545019547,77.16535433070865,0.8306547619047618,0.6736607253551483,0.7031250037252903,0.700892860069871,0.014259388446569937,1.1273756520829834,83.87096774193549,0.7125,0.5125000029802322,0.6875,0.4375000074505806,0.005636274551618859,2.101214730363839,44.44444444444444,0.5416666666666667,0.25,0.1666666716337204,0.5,0.1446286797419094,2.7090856082024506,53.84615384615385,0.78125,0.6333333551883698,0.5,0.875,0.035951130469395985,1.567994596296485,71.42857142857143,0.8,0.7083333432674408,0.8333333432674408,0.6333333551883698,0.020930433931447764,0.6461031157615447,90.0,0.875,0.944444477558136,0.9000000059604645,1.0,0.07340765576024404,1.7261695952648295,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.06910286198362571,1.7953343046733576,50.43478260869565,0.5050793650793651,0.23843194246292115,0.34888889392217,0.22333333690961202,0.4267744149758796,0.9686878310018157,68.29268292682927,0.55,0.42222222685813904,0.5694444477558136,0.39444444825251895,0.46814011656697224
41,0.0006909493716135,0.1282790227863799,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.2104830096537504,78.74015748031496,0.8540178571428573,0.6943632867187262,0.7406250033527613,0.7041666749864817,5.139777888904728e-05,1.4227616065649458,77.41935483870968,0.8288690476190477,0.5583333447575569,0.875,0.5208333358168602,0.007393745587860938,2.1753921616504877,44.44444444444444,0.5,0.1666666716337204,0.125,0.25,0.02104371684842911,2.0817152018694243,61.53846153846154,0.55,0.5357142686843872,0.75,0.5000000149011612,0.030684506503562553,1.9275439337789309,50.0,0.6666666666666667,0.25,0.5,0.1666666716337204,0.0016115053272603842,0.636163767610316,90.0,0.6833333333333333,0.9285714328289032,0.875,1.0,0.024733721855279656,1.2193041408719834,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.06001532675377554,2.182546520778489,53.91304347826087,0.4944444444444444,0.2200000007947286,0.4000000019868215,0.16777777870496113,0.149402987172981,1.0636439186173263,68.29268292682927,0.5527777777777778,0.4444444527228673,0.6805555572112402,0.3500000089406967,0.10360518479029054
42,0.1664938639460956,0.9157146125333584,70.58823529411765,0.8333333333333334,0.7460317611694336,0.6333333353201548,1.0,1.0047469509422275,80.31496062992126,0.8546875,0.6980654913932085,0.7697916701436043,0.6802083384245634,4.6559979385052556e-05,1.1524199701855655,83.87096774193549,0.6,0.5666666775941849,0.6666666716337204,0.5000000149011612,0.007039280676929864,2.0543536996400866,44.44444444444444,0.55,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.10940223806228745,2.441615212797408,53.84615384615385,0.6770833333333333,0.563636377453804,0.45238097012043,0.75,0.5155852773005578,1.5318095891746832,57.14285714285714,0.7111111111111111,0.48571430146694183,0.75,0.36666667461395264,0.006572115576921851,0.46655650262361614,80.0,0.875,0.875,0.875,0.875,0.16543141891207624,2.29255652360659,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.13741117827630828,2.076539027655193,54.78260869565217,0.4880555555555555,0.5479076544443766,0.49079365730285646,0.6633333404858907,0.06521236259537307,1.143480385310169,58.536585365853654,0.4680555555555555,0.5619047780831655,0.5611111174027125,0.6166666696468989,0.5079321969661547
43,0.0014964837641308613,1.3592058570328027,70.58823529411765,0.8333333333333334,0.4523809552192688,0.3611111144224803,0.6666666666666666,1.649412689321715,77.16535433070865,0.8833333333333334,0.6969967596232891,0.7145833410322666,0.7364583387970924,7.208503302129929e-05,1.538827980586256,83.87096774193549,0.7785714285714286,0.5333333611488342,0.7000000029802322,0.45000000298023224,0.0009346297574301554,2.637971916330177,55.55555555555556,0.48333333333333334,0.25,0.20000000298023224,0.3333333432674408,0.14057499609788324,2.7109492758404192,61.53846153846154,0.59375,0.6666666865348816,0.550000011920929,0.875,1.1925977587335916e-05,1.5572806439079554,71.42857142857143,0.75,0.6969697177410126,0.9000000059604645,0.5833333432674408,0.003079489161653117,0.6590014715149205,80.0,0.6833333333333333,0.875,0.800000011920929,1.0,0.03024131300965066,2.987829247235047,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.40150876461198814,3.2804344731355757,53.91304347826087,0.5377777777777778,0.37645503083864845,0.49333333571751914,0.34888889392217,1.0841094206639643,1.7283155986541896,65.85365853658537,0.5381944444444445,0.3650793681542079,0.5138888905445734,0.33888889104127884,0.33735664794518605
44,0.00953754528800632,1.1597965129495638,70.58823529411765,0.8333333333333334,0.4333333373069763,0.3333333432674408,0.6666666666666666,1.1497727370459614,80.31496062992126,0.9184895833333334,0.7307043801993132,0.8937500007450581,0.6822916716337204,0.002123119035602455,1.0519749715675148,83.87096774193549,0.7577380952380953,0.5416666716337204,0.6666666716337204,0.5000000074505806,0.005057055981314637,2.1049612043466794,44.44444444444444,0.41666666666666663,0.0,0.0,0.0,0.0030657778013748363,1.7573820797600073,69.23076923076923,0.6458333333333333,0.6666666865348816,0.800000011920929,0.625,0.007190571454567582,1.262354889315551,71.42857142857143,0.8222222222222222,0.7083333432674408,0.8333333432674408,0.6333333551883698,0.3178809196317619,0.5633923476458627,70.0,0.7166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.025010608686437775,3.1711642498927186,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.03561572844490549,3.0643168335285322,50.43478260869565,0.4569444444444445,0.09333333373069763,0.2,0.061111112435658775,1.9463888701040826,1.0484393779428096,63.41463414634146,0.5659722222222222,0.3333333383003871,0.5,0.2638888955116272,0.3587239831401024
45,0.004614518527538665,0.7133963066635927,76.47058823529412,0.8333333333333334,0.7904762029647827,0.6888888974984487,1.0,1.5970520161545565,79.52755905511812,0.89609375,0.65987104550004,0.8333333358168602,0.6250000046566129,0.0017940747683916245,1.3616412826585407,80.64516129032258,0.7999999999999999,0.6416666731238365,0.875,0.5416666716337204,0.000540765657456551,2.367981669258536,55.55555555555556,0.55,0.20000000298023224,0.25,0.1666666716337204,0.02399404185694164,1.873978633989901,69.23076923076923,0.4166666666666667,0.625,0.625,0.625,3.596288676991231e-05,1.8144997921544583,64.28571428571429,0.84375,0.533333346247673,1.0,0.375,0.016227215546067077,0.8121796514365688,90.0,0.6166666666666667,0.4545454680919647,0.4166666567325592,0.5,0.02477991012997658,2.3478905596588797,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.0028164989244812604,2.1238994592823284,56.52173913043478,0.5994047619047619,0.39222222566604614,0.5666666706403096,0.33000000615914665,0.3478441186164908,1.2389353114011241,56.09756097560976,0.5229166666666666,0.4324074188868205,0.5055555651585261,0.4750000089406967,0.373692426310489
